title,abstract,year,journal
The DFS Fused Lasso: Linear-Time Denoising over General Graphs,"The fused lasso, also known as (anisotropic) total variation denoising, is widely used for piecewise constant signal estimation with respect to a given undirected graph. The fused lasso estimate is highly nontrivial to compute when the underlying graph is large and has an arbitrary structure. But for a special graph structure, namely, the chain graph, the fused lasso---or simply, 1d fused lasso---can be computed in linear time. In this paper, we establish a surprising connection between the total variation of a generic signal defined over an arbitrary graph, and the total variation of this signal over a chain graph induced by running depth-first search (DFS) over the nodes of the graph. Specifically, we prove that for any signal, its total variation over the induced chain graph is no more than twice its total variation over the original graph. This connection leads to several interesting theoretical and computational conclusions. Denoting by $m$ and $n$ the number of edges and nodes, respectively, of the graph in question, our result implies that for an underlying signal with total variation $t$ over the graph, the fused lasso achieves a mean squared error rate of \smash{$t^{2/3} n^{-2/3}$}. Moreover, precisely the same mean squared error rate is achieved by running the 1d fused lasso on the induced chain graph from running DFS. Importantly, the latter estimator is simple and computationally cheap, requiring only $O(m)$ operations for constructing the DFS-induced chain and $O(n)$ operations for computing the 1d fused lasso solution over this chain. Further, for trees that have bounded max degree, the error rate of \smash{$t^{2/3} n^{-2/3}$} cannot be improved, in the sense that it is the minimax rate for signals that have total variation $t$ over the tree.",2017,J. Mach. Learn. Res.
Bayesian sparse graphical models and their mixtures using lasso selection priors,"We propose Bayesian methods for Gaussian graphical models that lead to sparse and adaptively shrunk estimators of the precision (inverse covariance) matrix. Our methods are based on lasso-type regularization priors leading to parsimonious parameterization of the precision matrix, which is essential in several applications involving learning relationships among the variables. In this context, we introduce a novel type of selection prior that develops a sparse structure on the precision matrix by making most of the elements exactly zero, in addition to ensuring positive definiteness -- thus conducting model selection and estimation simultaneously. We extend these methods to finite and infinite mixtures of Gaussian graphical models for clustered data using Dirichlet process priors. We discuss appropriate posterior simulation schemes to implement posterior inference in the proposed models, including the evaluation of normalizing constants that are functions of parameters of interest which result from the restrictions on the correlation matrix. We evaluate the operating characteristics of our method via several simulations and in application to real data sets.",2013,arXiv: Methodology
"InfÃ©rence statistique en grande dimension pour des modÃ¨les structurels. ModÃ¨les linÃ©aires gÃ©nÃ©ralisÃ©s parcimonieux, mÃ©thode PLS et polynÃ´mes orthogonaux et dÃ©tection de communautÃ©s dans des graphes.","Cette these s'inscrit dans le cadre de l'analyse statistique de donnees en grande dimension. Nous avons en effet aujourd'hui acces a un nombre toujours plus important d'information. L'enjeu majeur repose alors sur notre capacite a explorer de vastes quantites de donnees et a en inferer notamment les structures de dependance. L'objet de cette these est d'etudier et d'apporter des garanties theoriques a certaines methodes d'estimation de structures de dependance de donnees en grande dimension.La premiere partie de la these est consacree a l'etude de modeles parcimonieux et aux methodes de type Lasso. Apres avoir presente les resultats importants sur ce sujet dans le chapitre 1, nous generalisons le cas gaussien a des modeles exponentiels generaux. La contribution majeure a cette partie est presentee dans le chapitre 2 et consiste en l'etablissement d'inegalites oracles pour une procedure Group Lasso appliquee aux modeles lineaires generalises. Ces resultats montrent les bonnes performances de cet estimateur sous certaines conditions sur le modele et sont illustres dans le cas du modele Poissonien. Dans la deuxieme partie de la these, nous revenons au modele de regression lineaire, toujours en grande dimension mais l'hypothese de parcimonie est cette fois remplacee par l'existence d'une structure de faible dimension sous-jacente aux donnees. Nous nous penchons dans cette partie plus particulierement sur la methode PLS qui cherche a trouver une decomposition optimale des predicteurs etant donne un vecteur reponse. Nous rappelons les fondements de la methode dans le chapitre 3. La contribution majeure a cette partie consiste en l'etablissement pour la PLS d'une expression analytique explicite de la structure de dependance liant les predicteurs a la reponse. Les deux chapitres suivants illustrent la puissance de cette formule aux travers de nouveaux resultats theoriques sur la PLS . Dans une troisieme et derniere partie, nous nous interessons a la modelisation de structures au travers de graphes et plus particulierement a la detection de communautes. Apres avoir dresse un etat de l'art du sujet, nous portons notre attention sur une methode en particulier connue sous le nom de spectral clustering et qui permet de partitionner les noeuds d'un graphe en se basant sur une matrice de similarite. Nous proposons dans cette these une adaptation de cette methode basee sur l'utilisation d'une penalite de type l1. Nous illustrons notre methode sur des simulations.",2015,
A least square kernel machine with box constraints,"In this paper, we present a least square kernel machine with box constraints (LSKMBC). The existing least square machines assume Gaussian hyperpriors and subsequently express the optima of the regularized squared loss as a set of linear equations. The generalized LASSO framework deviates from the assumption of Gaussian hyperpriors and employs a more general Huber loss function. In our approach, we consider uniform priors and obtain the loss functional for a given margin considered to be a model selection parameter. The framework not only differs from the existing least square kernel machines, but also it does not require Mercer condition satisfiability. Experimentally we validate the performance of the classifier and show that it is able to outperform SVM and LSSVM on certain real-life datasets.",2008,2008 19th International Conference on Pattern Recognition
Peptide rope tricks,"Lariat or lasso peptides are a structurally unique family of ribosomally synthesized bioactive peptides produced by microbes. They range from 16 to 21 residues in size and are characterized by a post-translational modification in the form of a lactam bond between a conserved aspartic or glutamic acid and the peptide N-terminus, resulting in an 8 or 9 residue macrocycle, which is threaded by the C-terminal part of the peptide chain. This noose-like feature results in unique properties, including remarkable chemical and biological stability, suggesting that this bacterial rope trick may well provide an ideal new framework for the design of peptide based pharmaceuticals.",2010,Chimica Oggi-chemistry Today
The Comparasion of Total Tannins Containing of 8 Species Geranium of Dongbei,"Objective: Through this experiment,we will compare total tannins containing of 8 kind plants of Geranium of Dongbei.Method: Utilize HPLC to caculate total tannins containing of Geranium.Result: The total tannins containing of G.wilfordii is 1.71%;G.sibiricum is 0.71%;G.krameri is 1.57%;G.wlassowianum is 0.62%;G.eriostemon is 0.88%;G.paishanense is 0.029%;G.erianthum is 0.019%;G.dahuricum is 0.038%.Conclution: This optimized process is simple,stable,efficient and operate rational,it lay solid foundation for developing and utiliziung medical resource of Geranium.",2007,Chinese Archives of Traditional Chinese Medicine
"Utilisation de lâ€™analyse palynologique pour la reconstitution palÃ©oenvironnementale et palÃ©oclimatique des dÃ©pÃ´ts de lâ€™Albien des puits Offshore du bassin sÃ©dimentaire de CÃ´te dâ€™Ivoire, marge dâ€™Abidjan","This work presents the results of palynological analysis of the Albo-Cenomanian interval of two wells located on the Abidjan margin in the offshore sedimentary basin of Cote d'Ivoire. 
It aims to reconstruct deposition environments during this interval coinciding with the oceanic anoxic event (EAO1) recorded in the Atlantic. After classical chemical attacks with strong acids, the palynomorphs extracted from 114 cuttings samples were identified and counted. The results show that out of 9786 registered palynomorphs 5108 belong to the Y-3M well and 4678 to the Y-4M well. 
Quantitative analysis of spore groups, pollen grains (Classopollis, Ephedripites, Araucariacites), elateres and dinocysts revealed a predominantly continental (littoro-deltaic) depositional environment with marine incursions. This sedimentation occurred under a predominantly arid to semi-arid palaeoclimate under relatively humid conditions in some places. 
These palynological quantitative approaches will help to refine the deposit environment of the Albian in Ivory Coast.",2019,International journal of innovation and scientific research
The Exploited Child,"* 1. General Introduction - Bernard Schlemmer * Part 1: The Economic and Social Context of Child Labour * 2. Introduction: A History of Exploited Children in Europe - Alessandro Stella * Child Labour in the Current Economic System * 3. The Economy and Child Labour: An Overview - Claude Meillassoux * 4. Child Labour and the Export Sector in the Indian Carpet Industry - Mohini Gulrajani * 5. Growing up in Ghana: Deregulaton and the Employment of Children - Martin Verlet * 6. Living and Working Conditions: Child Labour in the Coal Mines of Colombia - Beatriz S. Cespedes Sastre and Maria-Isabel Zarama V Meyer * 7. Stigmatisation versus Identity: Child Street Workers in Mexico - Elvira Taracena and Maria-Luisa Tavera * Child Labour in Society * 8. Public Policy, Society and Child Labour - Francis Gendreau * 9. Why is Child Labour Tolerated? The Case of Brazil - Lia Fukui * 10. The Social Exclusion of Children in circumstances of Rapid Economic Growth: Working Children in Thailand - Chantana Banpasirichote * 11. The Public Policy Problem: Child Labour and the Law in India - Usha Ramanathan * 12. Debates on Poor Children in Brazil: Between Marginalisation and Premature Labour - Rosilene Alvim * Part 2: The Structure and Dynamics of Exploitation * 13. Introduction: Child Labour in the light of Bonded Labour - Michel Bonnet * The Domination of Fathers as the Typical Social Relationship * 14. Paternal Domination: The Typical Relationship Conditioning the Exploitation of Children - Alain Morice * 15. Child Employment in a Capitalist Labour Market: The British Case - Michael Lavalette * 16. Coffee Beans and the Seeds of Labour: Child Labour on Guatemalan Plantations - Charles-Edouard de Suremain * 17. The Exploitation of Apprentices in Togo - Yves Marguerat * 18. Apprenticeship in France: A Parallel Case in an Industrialised Society - Bernard Garet * From Socialisation through Work to Exploitation for a Profit * 19. Family versus the Logic of the Market - Robert Cabanes * 20. The Demand for Labour within the Household: Child Labour in Togo - Marie-France Lange * 21. The Household Economy and Commercial Exploitation of Children's Work: the Case of Kerala - Olga Nieuwenhuys * 22. The Disintegrating Social Fabric: Child Labour and Socialisation in Senegal - Serigne Mor Mbaye and Abdou Salam Fall * 23. 'Unexploited' Labour: Social Transition in Madagascar - Bodo Ravololomanga and Bernard Schlemmer * 24. Looking Ahead: A General Conclusion - Claude Meillassoux",2000,
Higher Order Refinements by Bootstrap in Lasso and other Penalized Regression Methods,"Selection of important covariates and to drop the unimportant ones from a high-dimensional regression model is a long standing problem and hence have received lots of attention in the last two decades. After selecting the correct model, it is also important to properly estimate the existing parameters corresponding to important covariates. In this spirit, Fan and Li (2001) proposed Oracle property as a desired feature of a variable selection method. Oracle property has two parts; one is the variable selection consistency (VSC) and the other one is the asymptotic normality. Keeping VSC fixed and making the other part stronger, Fan and Lv (2008) introduced the strong oracle property. In this paper, we consider different penalized regression techniques which are VSC and classify those based on oracle and strong oracle property. We show that both the residual and the perturbation bootstrap methods are second order correct for any penalized estimator irrespective of its class. Most interesting of all is the Lasso, introduced by Tibshirani (1996). Although Lasso is VSC, it is not asymptotically normal and hence fails to satisfy the oracle property.",2019,arXiv: Statistics Theory
Developing and validating a multivariable prediction model for in-hospital mortality of pneumonia with advanced chronic kidney disease patients: a retrospective analysis using a nationwide database in Japan,"The prognosis of pneumonia in patients with advanced stage chronic kidney disease (CKD) remains unimproved for years. We attempt to develop a simple and more useful scoring system for predicting in-hospital mortality for advanced CKD patients with pneumonia. Using the Diagnosis Procedure Combination database, we identified the in-hospital adult patients both with a record of pneumonia and stage 5 or 5D CKD as a comorbidity on admission between April 1, 2012 and March 31, 2016. Predictive variable selection was analyzed by multivariable logistic regression analysis, stepwise method, LASSO method and random forest method, and then develop a new simple scoring system seeking for highest c-statistics combination of variables in one sample data set for model development. Finally, we compared c-statistics of univariate logistic regression about new scoring system with c-statistics about â€œA-DROPâ€ in the other sample data set. We identified 8402 patients in 707 hospitals, and the total in-hospital mortality was 11.0% (437 patients) in development data set. Seven variables were selected, which includes age (maleâ€‰â‰¥â€‰70 years, femaleâ€‰â‰¥â€‰75 years), respiratory failure, orientation disturbance, low blood pressure, the need of assistance in feeding or bowel control, severe or moderate thinness and CRP 200 mg/L or extent of consolidation on chest X-rayâ€‰â‰¥â€‰2/3 of one lung. The c-statistics of univariate logistic regression was 0.8017 using seven variables, while that was 0.7372 using â€œA-DROPâ€ In advanced CKD patients, if we select appropriate variables for predicting in-hospital mortality, simple scoring system may have better discrimination than â€œA-DROPâ€.",2020,Clinical and Experimental Nephrology
