title,abstract,year,journal
Linear ablation and circumferential isolation of the pulmonary vein guided by electroanatomic mapping system in patients with atrial fibrillation,"Objective The aim of this study is to use two Lasso catheter placed in ipsilateral two pulmonary veins to demonstrate the clear isolation of the pulmonary vein (PV) and the para-ostium of PV.Methods Thirteen patients [males in 8,females in 5,(56Â±8) years] with atrial fibrillation (AF)were referred for elctrophysiological study and radiofrequency catheter ablation.Among them,eight patients had frequent paroxysmal AF(1~20 years) and 5 patients had persistent AF(1~4 yeras).After reconstruction of the left atrium using Carto system during pacing at distal end of coronary sinus,two Lasso-catheters were located in right superior and inferior PVs,simultaneously.Then,circumferential ablation around two right PVs was performed at a distance of 1 cm away from the ostium of PVs.The endpoint was complete conduction block between left atrium and PVs and the para-ostium of PV as indicated by loss of PV potentials during energy delivery.After completion of the right PV isolation,the same approach for isolation of the left PV and the para-ostium of PV was performed.Results Successful isolation of PVs during sinus rhythm in 7 patients with paroxysmal AF,and during AF and sinus rhythm in 5 patients with persistent AF and 1 patients with paroxysmal AF.AF was terminated during energy delivery in 3 patients.External cardioversion was needed in the three re-maining patients.The procedure time was (256Â±56) minutes, with the X-ray exposure time (39Â±11) minutes.No complication occurred during the procedure.After (104Â±50) days of follow-up in the out-patient clinic,atypical atrial flutter occurred in 1 patients,others were free of AF.Conclusion The present approach with evidence-based isolation of the PV and the para-ostium of the PV is effective and safe.Large-scale clinical trial with long-term follow-up is needed to document the efficacy of the this approach.",2005,Chinese Journal of Cardiac Arrhythmias
Prevalence and risk factors for hearing loss in high-risk neonates in Germany.,"AIM
Hearing loss in infants is often diagnosed late, despite universal screening programmes. Risk factors of hearing impairment in high-risk neonates, identified from population-based studies, can inform policy around targeted screening. Our aim was to determine the prevalence and the risk factors of hearing loss in a high-risk neonatal population.


METHODS
This was a retrospective cohort study of neonates hospitalised at the University Hospital Cologne, Germany from January 2009 to December 2014 and were part of the newborn hearing screening programme. Multivariable regression analyses using the lasso approach was performed.


RESULTS
Data were available for 4512 (43% female) neonates with a mean gestational age at birth of 35.5Â weeks. The prevalence of hearing loss was 1.6%, and 42 (0.9%) neonates had permanent hearing loss. Craniofacial anomalies, hyperbilirubinaemia requiring exchange transfusion, oxygen supplementation after 36Â weeks of gestation and hydrops fetalis showed associations with permanent hearing loss.


CONCLUSION
Our findings of risk factors for hearing loss were consistent with other studies. However, some commonly demonstrated risk factors such as perinatal infections, meningitis, sepsis and ototoxic drugs did not show significant associations in our cohort. Targeted screening based on risk factors may help early identification of hearing loss in neonates.",2019,Acta paediatrica
Confidence Bands in Quantile Regression and Generalized Dynamic Semiparametric Factor Models,"In many applications it is necessary to know the stochastic fluctuation of the maximal deviations of the nonparametric quantile estimates, e.g. for various parametric models check. Uniform confidence bands are therefore constructed for nonparametric quantile estimates of regression functions. The first method is based on the strong approximations of the empirical process and extreme value theory. The strong uniform consistency rate is also established under general conditions. The second method is based on the bootstrap resampling method. It is proved that the bootstrap approximation provides a substantial improvement. The case of multidimensional and discrete regressor variables is dealt with using a partial linear model. A labor market analysis is provided to illustrate the method. High dimensional time series which reveal nonstationary and possibly periodic behavior occur frequently in many fields of science, e.g. macroeconomics, meteorology, medicine and financial engineering. One of the common approach is to separate the modeling of high dimensional time series to time propagation of low dimensional time series and high dimensional time invariant functions via dynamic factor analysis. We propose a two-step estimation procedure. At the first step, we detrend the time series by incorporating time basis selected by the group Lasso-type technique and choose the space basis based on smoothed functional principal component analysis. We show properties of this estimator under the dependent scenario. At the second step, we obtain the detrended low dimensional stochastic process (stationary), but it also poses an important question: is it justified, from an inferential point of view, to base further statistical inference on the estimated stochastic time series? We show that the difference of the inference based on the estimated time series and â€œtrueâ€ unobserved time series is asymptotically negligible, which finally allows one to study the dynamics of the whole high-dimensional system with a low dimensional representation together with the deterministic trend. We apply the method to our motivating empirical problems: studies of the dynamic behavior of temperatures (further used for pricing weather derivatives), implied volatilities and risk patterns and correlated brain activities (neuroeconomics related) using fMRI data, where a panel version model is also presented.",2010,
Learning Networked Exponential Families with Network Lasso,We propose networked exponential families to jointly leverage the information in the topology as well as the attributes (features) of networked data points. Networked exponential families are a flexible probabilistic model for heterogeneous datasets with intrinsic network structure. These models can be learnt efficiently using network Lasso which implicitly pools or clusters the data points according to the intrinsic network structure and the local likelihood. The resulting method can be formulated as a non-smooth convex optimization problem which we solve using a primal-dual splitting method. This primal-dual method is appealing for big data applications as it can be implemented as a highly scalable message passing algorithm.,2019,ArXiv
The effect of machine learning regression algorithms and sample size on individualized behavioral prediction with functional connectivity features,"Abstract Individualized behavioral/cognitive prediction using machine learning (ML) regression approaches is becoming increasingly applied. The specific ML regression algorithm and sample size are two key factors that nonâ€trivially influence prediction accuracies. However, the effects of the ML regression algorithm and sample size on individualized behavioral/cognitive prediction performance have not been comprehensively assessed. To address this issue, the present study included six commonly used ML regression algorithms: ordinary least squares (OLS) regression, least absolute shrinkage and selection operator (LASSO) regression, ridge regression, elasticâ€net regression, linear support vector regression (LSVR), and relevance vector regression (RVR), to perform specific behavioral/cognitive predictions based on different sample sizes. Specifically, the publicly available restingâ€state functional MRI (rsâ€fMRI) dataset from the Human Connectome Project (HCP) was used, and wholeâ€brain restingâ€state functional connectivity (rsFC) or rsFC strength (rsFCS) were extracted as prediction features. Twentyâ€five sample sizes (ranged from 20 to 700) were studied by subâ€sampling from the entire HCP cohort. The analyses showed that rsFCâ€based LASSO regression performed remarkably worse than the other algorithms, and rsFCSâ€based OLS regression performed markedly worse than the other algorithms. Regardless of the algorithm and feature type, both the prediction accuracy and its stability exponentially increased with increasing sample size. The specific patterns of the observed algorithm and sample size effects were well replicated in the prediction using reâ€testing fMRI data, data processed by different imaging preprocessing schemes, and different behavioral/cognitive scores, thus indicating excellent robustness/generalization of the effects. The current findings provide critical insight into how the selected ML regression algorithm and sample size influence individualized predictions of behavior/cognition and offer important guidance for choosing the ML regression algorithm or sample size in relevant investigations. HighlightsIndividualized prediction is influenced by regression algorithm and sample size.LASSO regression performed worse than other algorithms using rsFC feature.OLS regression performed worse than other algorithms using rsFCS feature.Prediction accuracy and its stability exponentially increased with sample size.The observed algorithm and sample size effects are robust and generalizable.",2018,NeuroImage
On the Distribution of the Adaptive LASSO,"model in finite samples as well as in the large-sample limit. We show that these distributions are typically highly non-normal regardless of the choice of tuning of the estimator. The uniform convergence rate is obtained and shown to be slower than n 1/2 in case the estimator is tuned to perform consistent model selection. Moreover, we derive confidence intervals based on the adaptive LASSO and also discuss the questionable statistical relevance of the â€™oracleâ€™-property of this estimator. Simulation results for the non-orthogonal case complement and confirm our theoretical findings for the orthogonal case. Finally, we provide an impossibility result regarding the estimation of the distribution function of the adaptive LASSO estimator.",2009,
Artemether-lumefantrine versus amodiaquine plus sulfadoxine-pyrimethamine for uncomplicated falciparum malaria in Burkina Faso: a randomised non-inferiority trial,"BACKGROUND
Artemisinin-based combination regimens are widely advocated for malarial treatment, but other effective regimens might be cheaper and more readily available. Our aim was to compare the risk of recurrent parasitaemia in patients given artemether-lumefantrine with that in those given amodiaquine plus sulfadoxine-pyrimethamine for uncomplicated malaria.


METHODS
We enrolled 521 patients aged 6 months or older with uncomplicated falciparum malaria in Bobo-Dioulasso, Burkina Faso. Patients were randomly assigned to receive standard doses of either artemether-lumefantrine (261) or amodiaquine plus sulfadoxine-pyrimethamine (260) for 3 days. Primary endpoints were the risks of treatment failure within 28 days, either unadjusted or adjusted by genotyping to distinguish recrudescence from new infection. The study is registered at controlled-trials.gov with the identifier ISRCTN54261005.


FINDINGS
Of enrolled patients, 478 (92%) completed the 28-day study. The risk of recurrent symptomatic malaria was lowest in the group given amodiaquine plus sulfadoxine-pyrimethamine (1.7%vs 10.2%; risk difference 8.5%; 95% CI 4.3-12.6; p=0.0001); as was the risk of recurrent parasitaemia (4.7%vs 15.1%; 10.4%; 5.1-15.6; p=0.0002). Nearly all recurrences were due to new infections. Recrudescences were four late treatment failures with artemether-lumefantrine and one early treatment failure with amodiaquine plus sulfadoxine-pyrimethamine. Both regimens were safe and well tolerated, with pruritus more common with amodiaquine plus sulfadoxine-pyrimethamine than with artemether-lumefantrine. Each regimen selected for new isolates with mutations that have been associated with decreased drug susceptibility.


INTERPRETATION
Amodiaquine plus sulfadoxine-pyrimethamine was more effective than was artemether-lumefantrine for the treatment of uncomplicated malaria. For regions of Africa where amodiaquine plus sulfadoxine-pyrimethamine continues to be effective, this less expensive and more available regimen should be considered as an alternative to blanket recommendations for artemisinin-based combination treatment for malaria.",2007,The Lancet
Impact and implications of the shortfall in California's K-12 education budget,"California's education shortfall can be directly related to a recession in the state and national economy. Recent developmentsin the California and national economy as they relate to education are discussed. Eighteen persons were personallyinterviewed with the open ended question, ""From your position, whatis theimpactand implications ofCalifornia's shortfall in the KÂ­ 12education budget?"" Subjects represented the district,coimty,and state education commtmity. The responses wentbeyond the usual""tighten the belt""tactics dted by school districts as the usualimpacts and implications of a budget shortfall. The responses covered a wide range ofconcerns with some ofthe shortfall'simpactsimplicating the need for structural change for relief. Law and policy changes atthe state level were cited as structiiral changes possibly broughtaboutbythe shortfall's impacts. Ofthese,AB1200has potentialfor significant change as well as the recentState Supreme Coiirt ruling allowing districts to charge bus fees. iv Impactand Implications Acknowledgement Ithas been an exciting time in mylife to be encouraged to write and share the results ofmyresearch with others. Iacknowledge all myfriends and family who encouraged me on a continuing basis to keep pursuing new challenges. For this particular project,I would like to describe afew key situations during my graduate studiesin school administration thatI believe broughtthis projectto its currentform. It started with a book list thatincluded these writers: Warren Bennis, Peter Drucker,John Naisbitt and Patricia Abiirdene, and Tom Peters. I was engrossed overly so butIknew I wasin the right program and the works of those writers made mefeel my past experience would help me contribute to my new field ofstudy. High standards and expectationsin MargotBurke's class and anintroduction to use ofthePublication ManualoftheAmerican PsychologicalAssociation got me offto a good first quarterin the program. A research class with Joseph Turpin made me realize thatmy ability to identify key personsfor solving research problems and interviewing those people would be a valuable skillin research. Kenneth Lane,advisor for my field studies,gave me plenty oflatitude to investigate questions aboutelementary and secondary school administration in a program ofshadowing school administrators attwo school campuses. Two professors provided the necessary encouragementthat allows me to speak to you through this media atthis moment. William E.Camp and David 0.Stine volunteered to be my first and second readersfor this project. Dr. V Impactand Implications Camp specializesin school finance. The opportimities he mentioned in the two finance courses Itook from him showed me a variety ofwaysthatmy education could be used in both the public schools and in the private sector. The projects assigned in his class opened the doors to meeting school administrators and discussing with them current school finance issues. It was during the time I was enrolled in his classes thatI developed a specific interestin school finance. Icredit Dr.Camp withinfluencing my decision to pmsue school finance research after completion ofthis current project. Dr. Stine reminds me ofafriend ofmine who always has five exciting volunteer opportunities to mention to you and you can hardly resist doingthem all. Dr. Stine has not quite metmyfriend Grace Lieberman's record,butthe opportunities I have pursued at his suggestion have contributed greatly to my current projects. On myfirst meeting with Dr.Stine ata San Bernardino County Superintendent's meeting,Ilearned about student membershipin the Association ofCalifornia School Administrators and he offered to be a reader for my masters thesis. I pmsued both ofthese offers. Another offer he made wasto recommend anyonein the School and Commimity Relations Classfor participation in a Western Association ofSchools and Colleges school accreditation. I took him up on this offer and had the opportunity to participate on an eight memberteam doing a WASC/CDE accreditation for a large urban high school. This particular experience was one thatsynthesized many areas ofstudyin the educational administration program into a meaningful whole. Impactand Implications",1992,
Maximizing Interpretability and Cost-Effectiveness of Surgical Site Infection (SSI) Predictive Models Using Feature-Specific Regularized Logistic Regression on Preoperative Temporal Data,"This study describes a novel approach to solve the surgical site infection (SSI) classification problem. Feature engineering has traditionally been one of the most important steps in solving complex classification problems, especially in cases with temporal data. The described novel approach is based on abstraction of temporal data recorded in three temporal windows. Maximum likelihood L1-norm (lasso) regularization was used in penalized logistic regression to predict the onset of surgical site infection occurrence based on available patient blood testing results up to the day of surgery. Prior knowledge of predictors (blood tests) was integrated in the modelling by introduction of penalty factors depending on blood test prices and an early stopping parameter limiting the maximum number of selected features used in predictive modelling. Finally, solutions resulting in higher interpretability and cost-effectiveness were demonstrated. Using repeated holdout cross-validation, the baseline C-reactive protein (CRP) classifier achieved a mean AUC of 0.801, whereas our best full lasso model achieved a mean AUC of 0.956. Best model testing results were achieved for full lasso model with maximum number of features limited at 20 features with an AUC of 0.967. Presented models showed the potential to not only support domain experts in their decision making but could also prove invaluable for improvement in prediction of SSI occurrence, which may even help setting new guidelines in the field of preoperative SSI prevention and surveillance.",2019,Computational and Mathematical Methods in Medicine
ANovelTechnique forModeling Radiation Effects inSolar Cells Utilizing SILVACOÂ®Virtual WaferFabrication Software,"A noveltechnique formodeling advanced solar cells usingSilvaco' Virtual Wafer Fabrication software hasbeenpreviously introducedfl. Overthepastthree yearsthenewmodeling approach has beenextended tocover modeling ofadvanced multijunction cells, design andoptimizations ofthese devices, aswell asdesign ofnewquad-junction cells2'3"". Inthis paper, theATLASdevice simulator fromSilvaco International hasbeendemonstrated tohavethepotentialfor predicting theeffects of electron radiation insolar cells bymodeling material defects. A gallium arsenide solar cell was simulated inATLASandcompared toanactual cell withradiation defects identified usingdeep level transient spectroscopy techniques. Thecell datawerecompared forvarious fluence levels ofI MeV electron radiation andtheresults haveshownanaverage ofonlyfivepercent difference between experimental andsimulated cell output characteristics. Theseresults demonstrate that ATLASsoftware canbeaviable toolfor predicting solar cell degradation duetoelectron radiation.",2005,
