title,abstract,year,journal
Comparing variable selection techniques for linear regression: LASSO and Autometrics,"In this paper, we compare two different variable selection approaches for linear regression models: Autometrics (automatic general-to-specific selection) and LASSO (?1-norm regularization). In a simulation study, we show the performance of the methods considering the predictive power (forecast out-of-sample) and the selection of the correct model and estimation (in-sample). The case where the number of candidate variables exceeds the number of observation is considered as well. We also analyze the properties of estimators comparing to the oracle estimator. Finally, we compare both methods in an application to GDP forecasting.",2013,
Restoring Public Debt Sustainability: The Role of Independent Fiscal Institutions,"Restoring Public Debt Sustainability: The Role of Independent Fiscal Institutions represents the first comprehensive survey of a new generation of independent fiscal institutions, established to promote transparency in public finances through real-time monitoring of the soundness of budgetary policymaking. The chapters, authored by heads of the institutions, as well as distinguished policy analysts and academics, explore the rationale and experience of these fiscal watchdogs. Consequently, useful lessons and implications are drawn for the design and practical operation of such institutions. The timeliness of the volume is underscored by the potential role of fiscal watchdogs in containing the public debt crisis that has engulfed a number of countries. Indeed, the recent proliferation of these institutions has been in response to the need for enhancing policy credibility of highly indebted governments in financial markets and, more generally, for strengthening the quality of economic governance. The first part of the book deals with key analytical and institutional issues: the political environment, the scope and limits of these institutions, the delegation of monetary policymaking to an independent body, and the implications of rising public indebtedness. The second part contains case studies of institutions that, for the most part, were born as a result of domestic political developments. The third part presents the experience of institutions whose origins can be traced directly or indirectly to an earlier or a recent financial crisis. The chapters are written from a multidisciplinary - economic, financial, political, legal - perspective, intended for academics, researchers, and practitioners alike. Contributors to this volume - Fabrizio Balassone, Bank of Italy Julia I. Bertelsmann, Heritage Foundation Sir Alan Budd, Oxford University Frits Bos, Central Planning Bureau, Netherlands Lars Calmfors, Stockholm University Robert Chote, Office for Budget Responsibility, United Kingdom Luc Coene, National Bank of Belgium Daniele Franco, Bank of Italy Chiara Goretti, Italian Senate George Kopits, Woodrow Wilson International Center for Scholars and Public Finance Council, Portugal Geert Langenus, National Bank of Belgium Kevin Page, Parliamentary Budget Office, Canada Stephanie Rennane, Urban Institute Alice M. Rivlin, Brookings Institution and Georgetown University Balazs Romhanyi, Fiscal Responsibility Institute Budapest C. Eugene Steuerle, Urban Institute Coen Teulings, Central Planning Bureau, Netherlands Jurgen von Hagen, University of Bonn, CEPR, and Public Finance Council, Portugal Simon Wren-Lewis, Oxford University Tolga R. Yalkin, Parliamentary Budget Office, Canada",2013,
Learning Efficient Sparse Structures in Speech Recognition,"Recurrent neural networks (RNNs), especially long short-term memories (LSTMs) have been widely used in speech recognition and natural language processing. As the sizes of RNN models grow for better performance, the computation cost and therefore the required hardware resource increase rapidly. We propose an efficient structural sparsity (ESS) learning method for acoustic modeling in speech recognition. ESS aims to generate a model that offers higher execution efficiency while maintaining the accuracy. A three-step training pipeline is developed in our work. First, we apply the group Lasso regularization method during training process and learn a structural sparse model from scratch. Then the learned sparse structures will be fixed and cannot be changed. Finally, we retrain the model and update the nonzero parameters in the model. We applied our ESS method on classic HMM+LSTM model on Kaldi toolkit. The experimental results show that ESS can remove 72.5% weight groups in the weight matrices when slightly increasing the word error rate (WER) 1.1%.",2019,"ICASSP 2019 - 2019 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)"
Feasible analysis of gene expression â€“a computational based classification for breast cancer,"Abstract Computational based classification of gene expression data for analyzing the genetic pattern provides better clinical prediction for breast cancer. Breast cancer is one of the leading cancers among women all over India. This type of cancer leads to malignant tumor developed in the breast. Recent methodologies have undergone many classification methods to analyze the characteristics of gene expression. This paper focuses on computational method such as fuzzy based logistic regression to predict the expression of the gene data. In order to bring accuracy and to solve the inefficiency in feature selection of gene expression data, LASSO Logistic Regression (LLR), a novel methodology is implemented. For computational tractable, Maximum Likelihood Estimation (MLE) is implied with regression model. Diagnosis and prognosis of breast cancer becomes a great challenge in the medical era. This research work explores the mining technology based algorithm to classify the cancer data using fuzzy methodology by evaluating few samples of gene expression data of breast cancer as a training set and the resultant test data are validated to predict the cancer at the earlier stage. For feasible analysis, Expectation Maximization (EM) algorithm is deployed for unknown or missing parameters of gene data expression.",2019,Measurement
Integration of gene expression and DNA-methylation profiles improves molecular subtype classification in acute myeloid leukemia,"BackgroundAcute Myeloid Leukemia (AML) is characterized by various cytogenetic and molecular abnormalities. Detection of these abnormalities is important in the risk-classification of patients but requires laborious experimentation. Various studies showed that gene expression profiles (GEP), and the gene signatures derived from GEP, can be used for the prediction of subtypes in AML. Similarly, successful prediction was also achieved by exploiting DNA-methylation profiles (DMP). There are, however, no studies that compared classification accuracy and performance between GEP and DMP, neither are there studies that integrated both types of data to determine whether predictive power can be improved.ApproachHere, we used 344 well-characterized AML samples for which both gene expression and DNA-methylation profiles are available. We created three different classification strategies including early, late and no integration of these datasets and used them to predict AML subtypes using a logistic regression model with Lasso regularization.ResultsWe illustrate that both gene expression and DNA-methylation profiles contain distinct patterns that contribute to discriminating AML subtypes and that an integration strategy can exploit these patterns to achieve synergy between both data types. We show that concatenation of features from both data sets, i.e. early integration, improves the predictive power compared to classifiers trained on GEP or DMP alone. A more sophisticated strategy, i.e. the late integration strategy, employs a two-layer classifier which outperforms the early integration strategy.ConclusionWe demonstrate that prediction of known cytogenetic and molecular abnormalities in AML can be further improved by integrating GEP and DMP profiles.",2015,BMC Bioinformatics
Optimal Portfolio Selection using Regularization Marine Carrasco and NÃ©rÃ©e Noumon,"The mean-variance principle of Markowitz (1952) for portfolio selection gives disappointing results once the mean and variance are replaced by their sample counterparts. The problem is ampliÂ…ed when the number of assets is large and the sample covariance is singular or nearly singular. In this paper, we investigate four regularization techniques to stabilize the inverse of the covariance matrix: the ridge, spectral cut-oÂ¤, Landweber-Fridman and LARS Lasso. These four methods involve a tuning parameter that needs to be selected. The main contribution is to derive a data-driven method for selecting the tuning parameter in an optimal way, i.e. in order to minimize a quadratic loss function measuring the distance between the estimated allocation and the optimal one. The cross-validation type criterion takes a similar form for the four regularization methods. Preliminary simulations show that regularizing yields a higher out-of-sample performance than the sample based Markowitz portfolio and often outperforms the 1 over N equal weights portfolio. We thank Marc Henry for his helpful comments.",2010,
Efficient Approach to Correct Read Alignment for Pseudogene Abundance Estimates,"RNA-Sequencing has been the leading technology to quantify expression of thousands of genes simultaneously. The data analysis of an RNA-Seq experiment starts from aligning short reads to the reference genome/transcriptome or reconstructed transcriptome. However, current aligners lack the sensitivity to distinguish reads that come from homologous regions of an genome. One group of these homologies is the paralog pseudogenes. Pseudogenes arise from duplication of a set of protein coding genes, and have been considered as degraded paralogs in the genome due to their lost of functionality. Recent studies have provided evidence to support their novel regulatory roles in biological processes. With the growing interests in quantifying the expression level of pseudogenes at different tissues or cell lines, it is critical to have a sensitive method that can correctly align ambiguous reads and accurately estimate the expression level among homologous genes. Previously in PseudoLasso, we proposed a linear regression approach to learn read alignment behaviors, and to leverage this knowledge for abundance estimation and alignment correction. In this paper, we extend the work of PseudoLasso by grouping the homologous genomic regions into different communities using a community detection algorithm, followed by building a linear regression model separately for each community. The results show that this approach is able to retain the same accuracy as PseudoLasso. By breaking the genome into smaller homologous communities, the running time is improved from quadratic growth to linear with respect to the number of genes.",2017,IEEE/ACM Transactions on Computational Biology and Bioinformatics
Improvement of inspection system for common crossings by track side monitoring and prognostics,Scheduled inspections of common crossings are one of the main cost drivers of railway maintenance. Prognostics and health management (PHM) approach and modern monitoring means offer many possibilities in the optimization of inspections and maintenance. The present paper deals with data driven prognosis of the common crossing remaining useful life (RUL) that is based on an inertial monitoring system. The problem of scheduled inspections system for common crossings is outlined and analysed. The proposed analysis of inertial signals with the maximal overlap discrete wavelet packet transform (MODWPT) and Shannon entropy (SE) estimates enable to extract the spectral features. The relevant features for the acceleration components are selected with application of Lasso (Least absolute shrinkage and selection operator) regularization. The features are fused with time domain information about the longitudinal position of wheels impact and train velocities by multivariate regression. The fused structural health (SH) indicator has a significant correlation to the lifetime of crossing. The RUL prognosis is performed on the linear degradation stochastic model with recursive Bayesian update. Prognosis testing metrics show the promising results for common crossing inspection scheduling improvement.,2019,
"Discussion of 'Correlated variables in regression: Clustering and sparse estimation' by Peter BÃ¼hlmann, Philipp RÃ¼timann, Sara van de Geer and Cun-Hui Zhang","We would like to begin by congratulating the authors on their fine paper. Handling highly correlated variables is one of the most important issues facing practitioners in high-dimensional regression problems, and in some ways it is surprising that it has not received more attention up to this point. The authors have made substantial progress towards practical methodological proposals, however, and we are sure that the paper will stimulate considerable future research. In this discussion, we present a possible improvement to the cluster representative Lasso, give some further insights into the cluster group Lasso and conclude with some brief remarks on one possible new direction suggested by the work.",2013,Journal of Statistical Planning and Inference
An Engineered Allele of afsQ1 Facilitates the Discovery and Investigation of Cryptic Natural Products.,"New approaches to antimicrobial discovery are needed to address the growing threat of antibiotic resistance. The Streptomyces genus, a proven source of antibiotics, is recognized as having a large reservoir of untapped secondary metabolic genes, many of which are likely to produce uncharacterized compounds. However, most of these compounds are currently inaccessible, as they are not expressed under standard laboratory conditions. Here, we present a novel methodology for activating these ""cryptic"" metabolites by heterologously expressing a constitutively active pleiotropic regulator. By screening wild Streptomyces isolates, we identified the antibiotic siamycin-I, a lasso peptide that we show is active against multidrug pathogens. We further revealed that siamycin-I interferes with cell wall integrity via lipid II. This new technology has the potential to be broadly applied for use in the discovery of additional ""cryptic"" metabolites.",2017,ACS chemical biology
