title,abstract,year,journal
Fully Bayesian Classification with Heavy-tailed Priors for Selection in High-dimensional Features with Grouping Structure,"Author(s): Jiang, Lai; Li, Longhai; Yao, Weixin | Abstract: Feature selection is demanded in many modern scientific research problems that use high-dimensional data. A typical example is to find the most useful genes that are related to a certain disease (eg, cancer) from high-dimensional gene expressions. The expressions of genes have grouping structures, for example, a group of co-regulated genes that have similar biological functions tend to have similar expressions. Many statistical methods have been proposed to take the grouping structure into consideration in feature selection, including group LASSO, supervised group LASSO, and regression on group representatives. In this paper, we propose a fully Bayesian Robit regression method with heavy-tailed (sparsity) priors (shortened by FBRHT) for selecting features with grouping structure. The main features of FBRHT include that it discards more aggressively unrelated features than LASSO, and it can make feature selection within groups automatically without a pre-specified grouping structure. In this paper, we use simulated and real datasets to demonstrate that the predictive power of the sparse feature subsets selected by FBRHT are comparable with other much larger feature subsets selected by LASSO, group LASSO, supervised group LASSO, penalized logistic regression and random forest, and that the succinct feature subsets selected by FBRHT have significantly better predictive power than the feature subsets of the same size taken from the top features selected by the aforementioned methods.",2018,arXiv: Methodology
Average path-length parameter of diffuse light in scattering media.,"We use Monte Carlo simulations to study in detail the propagation of light in a plane-parallel medium containing scattering particles. In particular, we compute the forward and backward average path-length parameters (FAPP and BAPP, respectively) of four-flux radiative transfer models as functions of the optical depth. Strong dependence on the single scattering albedo and phase function asymmetry is found for both quantities. In general the values of the FAPP decrease with increasing absorption, whereas the opposite occurs for the BAPP. A similar effect is produced when changing from isotropic phase functions to phase functions with a large asymmetry in the forward direction. We present analytical results for the asymptotic values of the FAPP and BAPP as functions of albedo for the particular case of isotropic scattering. Our results differ markedly from the predictions obtained recently with two multiple-scattering models by Vargas and Niklasson [J. Opt. Soc. Am. A 14, 2243 (1997); Appl. Opt. 36, 3735 (1997)]. The differences found point out the intrinsic limitations of these models.",1999,Applied optics
Targeted metabolomics reveals reduced levels of polyunsaturated choline plasmalogens and a smaller dimethylarginine/arginine ratio in the follicular fluid of patients with a diminished ovarian reserve,"STUDY QUESTION
Does the metabolomic profile of the follicular fluid (FF) of patients with a diminished ovarian reserve (DOR) differ from that of patients with a normal ovarian reserve (NOR)?


SUMMARY ANSWER
The metabolomic signature of the FF reveals a significant decrease in polyunsaturated choline plasmalogens and methyl arginine transferase activity in DOR patients compared to NOR patients.


WHAT IS KNOWN ALREADY
The composition of the FF reflects the exchanges between the oocyte and its microenvironment during its acquisition of gametic competence. Studies of the FF have allowed identification of biomarkers and metabolic pathways involved in various pathologies affecting oocyte quality, but no large metabolomic analysis in the context of ovarian ageing and DOR has been undertaken so far.


STUDY DESIGN, SIZE, DURATION
This was an observational study of the FF retrieved from 57 women undergoing in vitro fertilization at the University Hospital of Angers, France, from November 2015 to September 2016. The women were classified in two groups: one including 28 DOR patients, and the other including 29 NOR patients, serving as controls.


PARTICIPANTS/MATERIALS, SETTING, METHODS
Patients were enrolled in the morning of oocyte retrieval after ovarian stimulation. Once the oocytes were isolated for fertilization and culture, the FF was pooled and centrifuged for analysis. A targeted quantitative metabolomic analysis was performed using high-performance liquid chromatography coupled with tandem mass spectrometry, and the Biocrates Absolute IDQ p180 kit. The FF levels of 188 metabolites and several sums and ratios of metabolic significance were assessed by multivariate and univariate analyses.


MAIN RESULTS AND THE ROLE OF CHANCE
A total of 136 metabolites were accurately quantified and used for calculating 23 sums and ratios. Samples were randomly divided into training and validation sets. The training set, allowed the construction of multivariate statistical models with a projection-supervised method, i.e. orthogonal partial least squares discriminant analysis (OPLS-DA), applied to the full set of metabolites, or the penalized least absolute shrinkage and selection operator with logistic regression (LASSO-LR), applied to the ratios and sums of the metabolites. Both multivariate models showed good predictive performances when applied to the validation set. The final penalized model retained the three most significant variables, i.e. the total dimethylarginine-to-arginine ratio (Total DMA/Arginine), the sum of the polyunsaturated choline plasmalogens (PUFA ae), and the patient's age. The negative coefficients of Total DMA/Arginine and PUFA ae indicated that these FF variables had lower values in DOR patients than in NOR patients.


LARGE SCALE DATA
N/A.


LIMITATIONS REASONS FOR CAUTION
This study presents two limitations. First, with this targeted metabolomics analysis, we have explored only a limited portion of the FF metabolome. Second, although the signature found was highly significant, the mechanism underlying the dysfunction remains undetermined.


WIDER IMPLICATIONS OF THE FINDINGS
The understanding of the mechanisms implied in ovarian ageing is essential for providing an adequate response to affected women desiring pregnancy. Our study proposes an incoming signature that may open new paths towards this goal.


STUDY FUNDING/COMPETING INTEREST(S)
This study was supported by the University Hospital of Angers, the University of Angers, and the French national research centers, INSERM and the CNRS. There were no competing interests.",2017,Human Reproduction
Infinite Predictor Subspace Models for Multitask Learning,"Given several related learning tasks, we propose a nonparametric Bayesian model that captures task relatedness by assuming that the task parameters (i.e., predictors) share a latent subspace. More specifically, the intrinsic dimensionality of the task subspace is not assumed to be known a priori. We use an infinite latent feature model to automatically infer this number (depending on and limited by only the number of tasks). Furthermore, our approach is applicable when the underlying task parameter subspace is inherently sparse, drawing parallels with â€˜1 regularization and LASSO-style models. We also propose an augmented model which can make use of (labeled, and additionally unlabeled if available) inputs to assist learning this subspace, leading to further improvements in the performance. Experimental results demonstrate the efficacy of both the proposed approaches, especially when the number of examples per task is small. Finally, we discuss an extension of the proposed framework where a nonparametric mixture of linear subspaces can be used to learn a nonlinear manifold over the task parameters, and also deal with the issue of negative transfer from unrelated tasks.",2010,
Regularized quantile regression applied to genome-enabled prediction of quantitative traits.,"Genomic selection (GS) is a variant of marker-assisted selection, in which genetic markers covering the whole genome predict individual genetic merits for breeding. GS increases the accuracy of breeding values (BV) prediction. Although a variety of statistical models have been proposed to estimate BV in GS, few methodologies have examined statistical challenges based on non-normal phenotypic distributions, e.g., skewed distributions. Traditional GS models estimate changes in the phenotype distribution mean, i.e., the function is defined for the expected value of trait-conditional on markers, E(Y|X). We proposed an approach based on regularized quantile regression (RQR) for GS to improve the estimation of marker effects and the consequent genomic estimated BV (GEBV). The RQR model is based on conditional quantiles, QÏ„(Y|X), enabling models that fit all portions of a trait probability distribution. This allows RQR to choose one quantile function that ""best"" represents the relationship between the dependent and independent variables. Data were simulated for 1000 individuals. The genome included 1500 markers; most had a small effect and only a few markers with a sizable effect were simulated. We evaluated three scenarios according to symmetrical, positively, and negatively skewed distributions. Analyses were performed using Bayesian LASSO (BLASSO) and RQR considering three quantiles (0.25, 0.50, and 0.75). The use of RQR to estimate GEBV was efficient; the RQR method achieved better results than BLASSO, at least for one quantile model fit for all evaluated scenarios. The gains in relation to BLASSO were 86.28 and 55.70% for positively and negatively skewed distributions, respectively.",2017,Genetics and molecular research : GMR
Some exercises with the Lasso and its compatibility constant,"We consider the Lasso for a noiseless experiment where one has observations $X \beta^0$ and uses the penalized version of basis pursuit. We compute for some special designs the compatibility constant, a quantity closely related to the restricted eigenvalue. We moreover show the dependence of the (penalized) prediction error on this compatibility constant. This exercise illustrates that compatibility is necessarily entering into the bounds for the (penalized) prediction error and that the bounds in the literature therefore are - up to constants - tight. We also give conditions that show that in the noisy case the dominating term for the prediction error is given by the prediction error of the noiseless case.",2017,arXiv: Statistics Theory
"Dietary exposures, epigenetics and pubertal tempo","Gene expression changes mediated by DNA methylation may play a role in pubertal tempo regulation, and availability of methyl donor nutrients affects these pathways. We examined first trimester maternal and adolescent diet patterns that may be associated with DNA methylation at long interspersed nucleotide (LINE-1) repetitive elements in adolescence using least absolute shrinkage and selection operator (LASSO) and calculated an 'Epigenetics-Associated Diet Score' (EADS) for each pattern; then tested the associations of these scores with pubertal tempo among adolescent boys and girls. The analytic sample included 118 boys and 132 girls aged 10-18 years. DNA methylation at LINE-1 repetitive elements was quantified. Typical maternal and adolescent nutrient intakes were estimated using food frequency questionnaires. Interval-censored time to event and ordinal regression models were used to examine associations EADS scores with pubertal tempo using physician-assessed Tanner stages and self-reported menarche, respectively, adjusted for confounders. We observed associations between maternal EADS and pubertal onset, but not pubertal progression. Each standard deviation (SD) greater maternal EADS was associated with 52% higher odds of having later onset of menarche in both cross-sectional and prospective analysis (P = 0.031 and 0.028, respectively). In contrast, we observed associations between adolescent EADS and pubertal progression, but not pubertal onset. Among boys, for each SD higher adolescent EADS, there was 13% increase in odds of slower genital progression (P = 0.050), as well as 26 and 27% increase in odds of slower left and right testicular development, respectively (P = 0.001). Epigenetic-associated diet influences pubertal tempo in a sex- and timing-specific manner.",2019,Environmental Epigenetics
bamlss: A Lego Toolbox for Flexible Bayesian Regression (and Beyond),"Over the last decades, the challenges in applied regression and in predictive modeling have been changing considerably: (1) More flexible model specifications are needed as big(ger) data become available, facilitated by more powerful computing infrastructure. (2) Full probabilistic modeling rather than predicting just means or expectations is crucial in many applications. (3) Interest in Bayesian inference has been increasing both as an appealing framework for regularizing or penalizing model estimation as well as a natural alternative to classical frequentist inference. However, while there has been a lot of research in all three areas, also leading to associated software packages, a modular software implementation that allows to easily combine all three aspects has not yet been available. For filling this gap, the R package bamlss is introduced for Bayesian additive models for location, scale, and shape (and beyond). At the core of the package are algorithms for highly-efficient Bayesian estimation and inference that can be applied to generalized additive models (GAMs) or generalized additive models for location, scale, and shape (GAMLSS), also known as distributional regression. However, its building blocks are designed as ""Lego bricks"" encompassing various distributions (exponential family, Cox, joint models, ...), regression terms (linear, splines, random effects, tensor products, spatial fields, ...), and estimators (MCMC, backfitting, gradient boosting, lasso, ...). It is demonstrated how these can be easily recombined to make classical models more flexible or create new custom models for specific modeling challenges.",2019,ArXiv
A Metaheuristic LASSO Model for Diabetic Readmission Prediction,"Hospital readmission prediction continues to be a highly-encouraged area of investigation mainly because of the readmissions reduction program by the Centers for Medicare and Medicaid services (CMS). The overall goal is to reduce the number of early hospital readmissions by identifying the key risk factors that cause hospital readmissions. This is especially important in Intensive Care Unit (ICU), where patient readmission increases the likelihood of mortality due to the worsening of the patient condition. Traditional approaches use simple logistic regression or other linear classification methods to identify the key features that provide high prediction accuracy. However, these methods are not sufficient since they cannot capture the complex patterns between different features. In this paper, we propose a hybrid Evolutionary Simulating Annealing LASSO Logistic Regression (ESALOR) model to accurately predict the hospital readmission rate and identify the important risk factors. The proposed model combines the evolutionary simulated annealing method with a sparse logistic regression model of Lasso. The ESALOR model was tested on a publicly available diabetes readmission dataset, and the results show that the proposed model provides better results compared to conventional classification methods including Support Vector Machines (SVM), Decision Tree, Naive Bayes, and Logistic Regression.",2016,
Sparse recovery based on q-ratio constrained minimal singular values,"We study verifiable sufficient conditions and computable performance bounds for sparse recovery algorithms such as the Basis Pursuit, the Dantzig selector and the Lasso estimator, in terms of a newly defined family of quality measures for the measurement matrices. With high probability, the developed measures for subgaussian random matrices are bounded away from zero as long as the number of measurements is reasonably large. Comparing to the restricted isotropic constant based performance analysis, the arguments in this paper are much more concise and the obtained bounds are tighter. Numerical experiments are presented to illustrate our theoretical results.",2019,Signal Process.
Prevalence and patterns of multimorbidity among the elderly in Burkina Faso: cross-sectional study.,"OBJECTIVES
To assess the prevalence and distribution patterns of multimorbidity among urban older adults in Burkina Faso.


METHODS
Cross-sectional study among community-dwelling elderly people aged â‰¥60 in Bobo-Dioulasso. We performed interviews, clinical examination and medical record review. Multimorbidity was defined as co-occurrence of at least two chronic diseases in one person whether as a coincidence or not.


RESULTS
The overall prevalence of multimorbidity among older adults was 65%. Age â‰¥70 was associated with multimorbidity in multivariate analysis: adjusted OR = 1.65, 95% CI (1.01-2.68, P = 0.04). The most common chronic diseases were hypertension (82%) 95% CI (78; 86), malnutrition (39%) 95% CI (34; 44), visual impairments (28%) 95% CI (24; 33) and diabetes mellitus (27%) 95% CI (22; 31). Those aged â‰¥70 had significantly more malnutrition (50% vs. 31%, P = 0.0003) and osteoarthritis (8% vs. 3%, P = 0.01) than those aged 60-69.


CONCLUSIONS
The high prevalence of multimorbidity requires a reorganization of healthcare systems in sub-Saharan Africa, especially in Burkina Faso. Interventions and care guidelines usually focused on individual diseases should be improved to better reflect this reality.",2014,Tropical medicine & international health : TM & IH
On The Proper Treatment of Semantic Systematicity,"The past decade has witnessed the emergence of a novel stance on semantic representation, and its relationship to context sensitivity. Connectionist-minded philosophers, including Clark and van Gelder, have espoused the merits of viewing hidden-layer, context-sensitive representations as possessing semantic content, where this content is partially revealed via the representations' position in vector space. In recent work, BodÃ©n and Niklasson have incorporated a variant of this view of semantics within their conception of semantic systematicity. Moreover, BodÃ©n and Niklasson contend that they have produced experimental results which not only satisfy a kind of context-based, semantic systematicity, but which, to the degree that reality permits, effectively deals with challenges posed by Fodor and Pylyshyn (1988), and Hadley (1994a). The latter challenge involved well-defined criteria for strong semantic systematicity. This paper examines the relevant claims and experiments of BodÃ©n and Niklasson. It is argued that their case fatally involves two fallacies of equivocation; one concerning 'semantic content' and the other concerning 'novel test sentences'. In addition, it is argued that their ultimate construal of context sensitive semantics contains serious confusions. These confusions are also found in certain publications dealing with ""latent semantic analysis"". Thus, criticisms presented here have relevance beyond the work of BodÃ©n and Niklasson.",2004,Minds and Machines
