title,abstract,year,journal
Detection of Prostatic Inflammation From Peripheral Lymphocyte Count and Free/Total PSA Ratio in Men With LUTS/BPH,"Objective Identifying biomarkers of prostatic inflammation has been a question of great interest in the development of anti-inflammatory pharmacotherapy for lower urinary tract symptoms suggestive of benign prostatic hyperplasia (LUTS/BPH). Systemic inflammation and serum prostate-specific antigen (PSA) have been linked with prostatic inflammation. This study set out to develop a diagnostic model for prostatic inflammation using clinical and laboratory parameters. Methods We included LUTS/BPH patients undergoing transurethral resection of the prostate. The severity of prostatic inflammation was determined by pathological review. Clinical manifestations and preoperative laboratory test results were recorded. We used LASSO regression with 10-fold cross-validation to select variables with the most diagnostic value of prostatic inflammation. Furthermore, we used multivariable logistic regression analysis to develop the diagnostic model, presented in a nomogram. The discrimination, calibration of the post-LASSO diagnostic model, and the model supplemented with clinical parameters were assessed. Decision curve analysis was performed. Results A total of 164 patients were included. Of all patients, 97 (59.1%) had no or mild prostatic inflammation, and 67 (40.9%) had moderate to severe prostatic inflammation. A higher peripheral white blood cell count, higher peripheral lymphocyte count, lower free/total (f/t) PSA ratio, and acute urinary retention history were associated with a higher risk of moderate to severe prostatic inflammation. Peripheral lymphocyte count and f/t PSA ratio were selected by the LASSO method and entered into the nomogram. The post-LASSO diagnostic model had an AUC of 0.756 (95% CI: 0.684â€“0.829) and good calibration. The addition of clinical parameters failed to show incremental diagnostic value. The decision curve analysis demonstrated that the post-LASSO laboratory nomogram was clinically useful. Conclusion Our findings demonstrated that peripheral lymphocyte count and f/t PSA ratio appear to be reliable diagnostic markers, based on which we build a clinically useful nomogram for prostatic inflammation. This diagnostic model could facilitate the development of anti-inflammatory pharmacotherapy for LUTS/BPH. Before this model is adopted in clinical practice, future validation is needed to determine its clinical utility.",2020,
Seven Foundations of Biological Monitoring and Assessment,"Pressure on nature from the impact of 6 billion humans is taking its toll. Living systems in water bodies illustrate this toll much as bloodcell counts and blood chemistry illustrate the health of a human body. For most of the twentieth century, society remained largely unaware of the collapse of aquatic ecosystems because we saw water narrowly, as a fluid to be consumed or used as a raw material in agriculture or industry. When attempted, monitoring focused on the presence of chemical contaminants rather than the character of the aquatic biota. Direct biological monitoring and assessment, an antidote to that lack of awareness, has gained substantial ground in the last decade because they provide a mechanism to directly assess the condition of water bodies, diagnose the causes of degradation, define actions to attain conservation and restoration goals, and evaluate the effectiveness of management decisions. Seven foundations of modern bioassessment programs are crucial to the development and use of a new generation of indicators to reverse the erosion of aquatic living systems. Sette principi fondamentali per il biomonitoraggio e la valutazione dellâ€™integrita ecologica La pressione di una popolazione di 6 miliardi di uomini esercita un forte impatto sulla natura. Le comunita degli organismi acquatici riflettono questo impatto come le analisi ematochimiche riflettono lo stato della salute umana. Per gran parte del XX secolo la consapevolezza del collasso degli ecosistemi acquatici e stata largamente carente, a causa delle nostre vedute ristrette che concepiscono lâ€™acqua come un fluido da consumare o da utilizzare come materia prima nellâ€™agricoltura e nellâ€™industria. Anche quando e stato attivato, il monitoraggio si e focalizzato sulla presenza di contaminanti chimici, anziche sulle comunita acquatiche. Nellâ€™ultimo decennio il monitoraggio e la valutazione biologica, un antidoto a tale mancanza di consapevolezza, hanno registrato sostanziali progressi poiche permettono di stimare direttamente lo stato dei corpi idrici, diagnosticare le cause del loro degrado, individuare le azioni necessarie per raggiungere gli obiettivi di conservazione e restauro ambientale e valutare lâ€™efficacia delle misure adottate. Vengono presentati sette principi fondamentali di moderni programmi di biomonitoraggio, di importanza cruciale per lâ€™individuazione e lâ€™utilizzo di una nuova generazione di indicatori, finalizzata ad invertire il progressivo degrado degli ecosistemi acquatici. PAROLE CHIAVE: valutazione biologica / integrita biologica / IBI / monitoraggio / legislazione sulle acque",2006,
Rezultaty issledovatelskogo projekta Jazykovaja odaronnost v obuÄeniji russkomu jazyku kak inostrannomu,"Statja privodit nekotoryje teoreticeskije aspekty talanta i jazykovoj odaronnosti i publikujet rezultaty eksperimentalnych issledovanij, kotoryje privodilis v ramkach naucno-issledovatelskogo projekta Jazykovaja odarennost v obuceniji russkomu jazyku kak inostrannomu. V etom socineniji rassmatrivajetsa problematika odaronnych, talantlivych, isklucitelno prodvinutych i vysokorazvitych starseklassnikov i studentov v obuceniji russkomu jazyku kak inostrannomu. Avtor predstavlajet rezultaty naucnych issledovanij s celju uznat, kak ucitela i prepodavateli russkogo jazyka vosprinimajut rabotu s odaronnymi, talantlivymi, isklucitelno razvitymi starseklassnikami i studentami niÅ¾nich klassov gimnaziji v JuÅ¾nomoravskoj oblasti v Cesskoj Respublike.This study presents selected aspects of the theory of gift and language talent and reports on an experimental investigation and research Language Talent in Teaching of Russian like foreign language.The article deals with some aspects of exceptionally talented and advanced students of Russian language teaching like foreign language. The author presents the results of research that aims to determine how they perceive the work with exceptionally talented and advanced students Russian language at the 2nd primary schools and lower grades of grammar schools in the South Moravia in Czech Republic.",2012,
Major Paleozoic land plant evolutionary bio-events,"Abstract Adaptive radiations and extinctions affecting tracheophytes, the only group of land plants with a well-documented fossil record, occur during time intervals distinct from those affecting marine invertibrates. This distinctive pattern is recognizable at both Era and Period levels. Discordance between tracheophyte appearance, diversification and extinction and contemporary marine bio-events has been reflected in the recognition of â€˜planetaryâ€™ floras (Palaeophytic, Mesophytic, Cenophytic), the counterparts of marine invertibrate-based Eras of the Planerozoic (Paleozoic, Mesozoic, Cenozoic). Some have recognized significant levels of land-plant evolution, Epochs, within these planetary floras. With the discovery in the past 20 years of a major group of Middle Ordovician/Lower Silurian post-algal/pre-tracheophytic land plants, the concept of the Palaeophytic and its Epochs must be redefined. Here, the redefined Palaeophytic extends from the mid-Permian downward into the mid-Ordovician and three â€˜evolutionary land florasâ€™ are recognized: Eoembryophytic (mid-Ordovician to pre-latest Early Silurian); Eotracheophytic (latest Early Silurian through early Gedinnian); and Eutracheophytic (late Gedinnian to mid-Permian). The Silurian/Devonian boundary stressed in prevous Palaeophytic subdivisions is considered of limited importance as a major benchmark in land plant evolution. A newly defined Era, the Epeirophytic, a continental counterpart of Kryshtofovich's marine Thalassophytic, is recognized with an upper boundary at the mid-Ordovician and extending down indefinitely into the Precambrian. One major evolutionary flora, the Phycomycophytic, first recognized by Kryshtofovich for the Thalassophytic, is recognized for the continental habitat as well.",1993,"Palaeogeography, Palaeoclimatology, Palaeoecology"
Simultaneous estimation and factor selection in quantile regression via adaptive sup-norm regularization,"Some regularization methods, including the group lasso and the adaptive group lasso, have been developed for the automatic selection of grouped variables (factors) in conditional mean regression. In many practical situations, such a problem arises naturally when a set of dummy variables is used to represent a categorical factor and/or when a set of basis functions of a continuous variable is included in the predictor set. Complementary to these earlier works, the simultaneous and automatic factor selection is examined in quantile regression. To incorporate the factor information into regularized model fitting, the adaptive sup-norm regularized quantile regression is proposed, which penalizes the empirical check loss function by the sum of factor-wise adaptive sup-norm penalties. It is shown that the proposed method possesses the oracle property. A simulation study demonstrates that the proposed method is a more appropriate tool for factor selection than the adaptive lasso regularized quantile regression.",2012,Comput. Stat. Data Anal.
Additive Models for Quantile Regression: Some New Methods for R,"This brief report describes some recent developments of the R quantreg package to incorporate methods for additive models. The methods are illustrated with an application to modeling childhood malnutrition in India. Models with additive nonparametric effects offer a valuable dimension reduction device throughout applied statistics. In this paper we describe some recent developments of additive models for quantile regression. These methods employ the total variation smoothing penalties introduced in Koenker, Ng, and Portnoy (1994) for univariate components and Koenker and Mizera (2004) for bivariate components. We focus on selection of smoothing parameters including lasso-type selection of parametric components, and on post selection inference methods. Additive models have received considerable attention since their introduction by Hastie and Tibshirani (1986, 1990). They provide a pragmatic approach to nonparametric regression modeling; by restricting nonparametric components to be composed of low-dimensional additive pieces we can circumvent some of the worst aspects of the notorious curse of dimensionality. It should be emphasized that we use the word â€œcircumventâ€™ advisedly, in full recognition that we have only swept difficulties under the rug by the assumption of additivity. When conditions for additivity are violated there will obviously be a price to pay. 1. Additive Models for Quantile Regression Our approach to additive models for quantile regression and especially our implementation of methods in R is heavily influenced by Wood (2006, 2009) . In some fundamental respects the approaches are quite distinct: Gaussian likelihood is replaced by (Laplacean) quantile fidelity, squared L2 norms as measures of the roughness of fitted functions are replaced by corresponding L1 norms measuring total variation, and truncated basis expansions are supplanted by sparse algebra as a computational expedient. But in other respects the structure of the models is quite similar. We will consider models for conditional quantiles of the general form: Version: September 5, 2009. This research was partially supported by NSF grant SES-08-50060. I would like to express my appreciation to Ying Li for excellent research assistance. All of the methods described below have been implemented in version 4.42 of the quantreg package for R, Koenker (2009).",2010,
"EfficacitÃ© et tolÃ©rance dâ€™une trithÃ©rapie antirÃ©trovirale Ã  base de tÃ©nofovir disoproxil-emtricitabine-Ã©favirenz chez les patients naÃ¯fs infectÃ©s par le VIH-1 Ã  Bobo Dioulasso (Burkina Faso, 2009â€“2011)","RÃ©sumÃ©Lâ€™objectif de cette Ã©tude Ã©tait dâ€™Ã©valuer lâ€™efficacitÃ© et la tolÃ©rance clinique de lâ€™association TDF/FTC/EFV dans le traitement de lâ€™infection Ã  VIH-1. Il sâ€™agissait dâ€™une Ã©tude rÃ©trospective, descriptive, qui sâ€™est dÃ©roulÃ©e Ã  lâ€™hÃ´pital de jour de Bobo-Dioulasso sur une pÃ©riode de 29 mois. Au total 196 patients ont Ã©tÃ© inclus. La durÃ©e mÃ©diane de suivi Ã©tait de sept mois IQR [5â€“14 mois]. Lâ€™Ã¢ge mÃ©dian Ã©tait de 37 ans IQR [31â€“45]. Ã€ lâ€™initiation du traitement ARV, la mÃ©diane de lâ€™indice de masse corporelle Ã©tait de 19 IQR [17â€“22]; la mÃ©diane des lymphocytes TCD4 Ã©tait de 201/Î¼l IQR [74â€“298]. Au cours du suivi, nous avons dÃ©nombrÃ© 25 dÃ©cÃ¨s (12,8 %). La charge virale ARN VIH-1 plasmatique Ã©tait indÃ©tectable chez 91,9 % des patients (124/135) Ã  six mois de traitement. La plupart des effets indÃ©sirables du traitement Ã©taient dâ€™ordre neurosensoriel (40,5 %). Lâ€™association TDF/FTC/EFV (tÃ©nofovir disoproxil fumarate-emtricitabineÃ©favirenz) a montrÃ© une bonne efficacitÃ© dans le traitement de lâ€™infection Ã  VIH-1 en premiÃ¨re intention de mÃªme quâ€™une bonne tolÃ©rance clinique.AbstractThe objective of this study was to evaluate the effectiveness and the clinical tolerance of a combination containing TDF/FTC/EFV in the treatment of HIV infection. This was a retrospective and descriptive study which included 196 adults infected by HIV-1 and treated by a combination containing TDF/FTC/EFV during 29 months in the daily hospital of Bobo Dioulasso. The median duration of follow-up was 7 months IQR [5â€“14 month]. The median age was 37 years IQR [31â€“45].With the initiation of treatment ARV, the median of the index of body mass was of 19 IQR [17â€“22]. The median of the lymphocytes TCD4 was 201/Î¼l IQR [74â€“298/Î¼l]. During the follow-up, we reported 25 deaths (12.8%). HIV-1 RNA plasma viral load was undetectable in 91.9% of the patients (124/135) at six months of treatment. The majority of the adverse effects of the treatment were of a neurosensory nature (40.5%). The TDF/FTC/EFV combination showed a good effectiveness in the treatment of the infection with HIV-1 in the first intention just as a good clinical tolerance.",2013,Bulletin de la SociÃ©tÃ© de pathologie exotique
"Development of a spatial sampling protocol using GIS to measure health disparities in Bobo-Dioulasso, Burkina Faso, a medium-sized African city","BackgroundMany cities in developing countries experience an unplanned and rapid growth. Several studies have shown that the irregular urbanization and equipment of cities produce different health risks and uneven exposure to specific diseases. Consequently, health surveys within cities should be carried out at the micro-local scale and sampling methods should try to capture this urban diversity.MethodsThis article describes the methodology used to develop a multi-stage sampling protocol to select a population for a demographic survey that investigates health disparities in the medium-sized city of Bobo-Dioulasso, Burkina Faso. It is based on the characterization of Bobo-Dioulasso city typology by taking into account the city heterogeneity, as determined by analysis of the built environment and of the distribution of urban infrastructures, such as healthcare structures or even water fountains, by photo-interpretation of aerial photographs and satellite images. Principal component analysis and hierarchical ascendant classification were then used to generate the city typology.ResultsFive groups of spaces with specific profiles were identified according to a set of variables which could be considered as proxy indicators of health status. Within these five groups, four sub-spaces were randomly selected for the study. We were then able to survey 1045 households in all the selected sub-spaces. The pertinence of this approach is discussed regarding to classical sampling as random walk method for example.ConclusionThis urban space typology allowed to select a population living in areas representative of the uneven urbanization process, and to characterize its health status in regards to several indicators (nutritional status, communicable and non-communicable diseases, and anaemia). Although this method should be validated and compared with more established methods, it appears as an alternative in developing countries where geographic and population data are scarce.",2017,International Journal of Health Geographics
Adaptive rotor blade concepts: direct twist and camber variation,"Applying adaptronics to helicopters has a high potential to significantly suppress noise, reduce vibration and increase the overall aerodynamic efficiency. Since the interaction of non-stationary helicopter aerodynamics and elastomechanical structural characteristics of the helicopter blades causes flight envelope limitations, vibration and noise, a good comprehension of the aerodynamics is essential for the development of structural solutions to effectively influence the local airflow conditions and finally develop a structural concept. With respect to these considerations, this paper presents recent investigations on two different structural concepts: the direct twist and the camber variation concept. The direct twist concept allows to directly control the twist of the helicopter blades by smart adaptive elements and through this to positively influence the main rotor area which is the primary source for helicopter noise and vibration. The concept is based upon the actively controlled tension-torsion-coupling of the structure. For this, an actuator is integrated within a helicopter blade that is made of anisotropic fibre composite material. Driving the actuator results in a local twist of the blade tip, in such a way that the blade can be considered as a torsional actuator. Influencing the blade twist distribution finally results in a higher aerodynamic efficiency. The direct twist concept was analytically modelled using an expanded Vlassov Theory before a proof-of-principle demonstration structure was manufactured. Subsequently, a Mach-scaled Bo105 model rotor blade with an integrated piezoelectric actuator was designed and successfully tested. Next, small scale rotor tests and investigation of thermal loads are planned. The camber variation concept uses the experiences gained in the design of the direct twist concept to create a rotor blade, that will be able to change the shape of its cross-section in operation. This shape control approach uses material anisotropy (e.g. tension-torsion-coupling) to create a smooth aerodynamic surface and to avoid the airflow disturbances created by the leading or trailing edge flaps, that have already been investigated. First, a structural model was numerically investigated to identify the most influential parameters of this concept. From this model, the two-dimensional surface quality of the deformed rotor blade was extracted as a basis for aerodynamic calculations that are necessary to derive the quantity of deformation needed to successfully delay aerodynamic stall onset. As a next step, a proof-of-principle structural demonstrator is presently being designed. Both concepts were designed to be activated using a piezoelectric stack-actuator integrated at the blade tip. Since continiuously integrated piezo sheets promise a potential to increase the conceptsÂ’ performance, thin actuator modules are currently under investigation.",2000,
The implications of divergence in spatial nesting patterns in the geminate Caribbean and Pacific sergeant major damselfishes,"Abstract Male Caribbean Abudefduf saxatilis , and Pacific, A. troschelii , sergeant majors nest in colonies, but nest densities in the Pacific are much greater than in the Caribbean. The relatively dense within-colony aggregations in the Pacific have apparently been favoured by the screening effects of defence by peripheral males against foraging groups of the wrasse, Thalassoma lucasanum , resulting in lower rates of predation on embryos guarded by males with centrally placed nests. Males with centrally placed nests were also more likely to spawn successfully than were those with peripheral nests, suggesting that aggregated nesting has been further reinforced by female preferences for males with nests in which risk of predation on embryos is lowest. In the Caribbean, where similar predation on embryos was absent, relatively slight within-colony spatial aggregation of nesting was observed. This tendency might be maintained by female preferences for males with close nearest-neighbour distances because males that failed to spawn had longer nearest-neighbour distances than those that did spawn, but the difference was only marginally significant. Alternatively, because the Caribbean and Pacific species are thought to have been derived from a single population following the uplift of the isthmus of Panama, it is possible that spatial aggregation represents a residual tendency, originally favoured by selection under ancestral conditions.",1989,Animal Behaviour
