title,abstract,year,journal
Robust sketching for multiple square-root LASSO problems,"Many learning tasks, such as cross-validation, parameter search, or leave-one-out analysis, involve multiple instances of similar problems, each instance sharing a large part of learning data with the others. We introduce a robust framework for solving multiple square-root LASSO problems, based on a sketch of the learning data that uses low-rank approximations. Our approach allows a dramatic reduction in computational effort, in effect reducing the number of observations from $m$ (the number of observations to start with) to $k$ (the number of singular values retained in the low-rank model), while not sacrificing---sometimes even improving---the statistical performance. Theoretical analysis, as well as numerical experiments on both synthetic and real data, illustrate the efficiency of the method in large scale applications.",2015,ArXiv
"New host records of three Kudoa spp. (K. yasunagai, K. thalassomi, and K. igami) with notable variation in the number of shell valves and polar capsules in spores","To date, 26 Kudoa spp. (Myxozoa: Myxosporea: Multivalvulida) have been recorded in edible marine fishes in Japan. In the future, it is likely that even more marine fish multivalvulid myxosporeans will be characterized morphologically and genetically, which will aid the precise understanding of their biodiversity and biology. We examined 60 individuals of six fish species collected from the Philippine Sea off Kochi or from the border between the Philippine Sea and East China Sea around Miyako Island, Okinawa, i.e., the southern part of Japan. Newly collected parasite species included Kudoa yasunagai from the brain of Japanese meagre (Argyrosomus japonicus) and Japanese parrotfish (Calotomus japonicus), Kudoa miyakoensis n. sp. and Kudoa thalassomi from the brain and trunk muscle, respectively, of bluespine unicornfish (Naso unicornis), and Kudoa igami from the trunk muscle of Carolines parrotfish (Calotomus carolinus), African coris (Coris gaimard), and Pastel ringwrasse (Hologymnosus doliatus). With the exception of Japanese parrotfish for K. yasunagai, all these fish are new host records for each kudoid species. Notable variation in the number of shell valves (SV) and polar capsules (PC) was observed for all four kudoid species. In particular, spores with seven or eight SV/PC were prominent in K. igami isolates, despite the original Japanese parrotfish-derived description characterizing it as having spores with six, or less commonly five, SV/PC. However, molecular genetic characterization based on the ribosomal RNA gene (rDNA) and mitochondrial DNA (cytochrome c oxidase subunit 1 and ribosomal RNA small and large subunits) found no significant differences in the nucleotide sequences of isolates with different phenotypical features as far as examined in the present study. A newly erected species, K. miyakoensis n. sp., was determined to be phylogenetically closest to brain-parasitizing species, such as K. chaetodoni, K. lemniscati, and K. yasunagai based on rDNA nucleotide sequences, but differed from them morphologically.",2018,Parasitology Research
Multicentre prospective evaluation of real-time optical diagnosis of T1 colorectal cancer in large non-pedunculated colorectal polyps using narrow band imaging (the OPTICAL study),"Objective This study evaluated the preresection accuracy of optical diagnosis of T1 colorectal cancer (CRC) in large non-pedunculated colorectal polyps (LNPCPs). Design In this multicentre prospective study, endoscopists predicted the histology during colonoscopy in consecutive patients with LNPCPs using a standardised procedure for optical assessment. The presence of morphological features assessed with white light, and vascular and surface pattern with narrow-band imaging (NBI) were recorded, together with the optical diagnosis, the confidence level of prediction and the recommended treatment. A risk score chart was developed and validated using a multivariable mixed effects binary logistic least absolute shrinkage and selection (LASSO) model. Results Among 343 LNPCPs, 47 cancers were found (36â€‰T1 CRCs and 11 â‰¥T2 CRCs), of which 11â€‰T1 CRCs were superficial invasive T1 CRCs (23.4% of all malignant polyps). Sensitivity and specificity for optical diagnosis of T1 CRC were 78.7% (95% CI 64.3 to 89.3) and 94.2% (95% CI 90.9 to 96.6), and 63.3% (95% CI 43.9 to 80.1) and 99.0% (95% CI 97.1 to 100.0) for optical diagnosis of endoscopically unresectable lesions (ie, â‰¥T1â€‰CRC with deep invasion), respectively. A LASSO-derived model using white light and NBI features discriminated T1 CRCs from non-invasive polyps with a cross-validation area under the curve (AUC) of 0.85 (95% CI 0.80 to 0.90). This model was validated in a temporal validation set of 100 LNPCPs (AUC of 0.81; 95%â€‰CI 0.66 to 0.96). Conclusion Our study provides insights in the preresection accuracy of optical diagnosis of T1 CRC. Sensitivity is still limited, so further studies will show how the risk score chart could be improved and finally used for clinical decision making with regard to the type of endoresection to be used and whether to proceed to surgery instead of endoscopy. Trial registration number NTR5561.",2019,Gut
Bayesian Analysis with Stata,List of figures List of tables Preface Acknowledgments The problem of priors Case study 1: An early phase vaccine trial Bayesian calculations Benefits of a Bayesian analysis Selecting a good prior Starting points Exercises Evaluating the posterior Introduction Case study 1: The vaccine trial revisited Marginal and conditional distributions Case study 2: Blood pressure and age Case study 2: BP and age continued General log posteriors Adding distributions to logdensity Changing parameterization Starting points Exercises Metropolis-Hastings Introduction The MH algorithm in Stata The mhs commands Case study 3: Polyp counts Scaling the proposal distribution The mcmcrun command Multiparameter models Case study 3: Polyp counts continued Highly correlated parameters Case study 3: Polyp counts yet again Starting points Exercises Gibbs sampling Introduction Case study 4: A regression model for pain scores Conjugate priors Gibbs sampling with nonstandard distributions The gbs commands Case study 4 continued: Laplace regression Starting points Exercises Assessing convergence Introduction Detecting early drift Detecting too short a run Running multiple chains Convergence of functions of the parameters Case study 5: Beta-blocker trials Further reading Exercises Validating the Stata code and summarizing the results Introduction Case study 6: Ordinal regression Validating the software Numerical summaries Graphical summaries Further reading Exercises Bayesian analysis with Mata Introduction The basics of Mata Case study 6: Revisited Case study 7: Germination of broomrape Further reading Exercises Using WinBUGS for model fitting Introduction Installing the software Preparing a WinBUGS analysis Case study 8: Growth of sea cows Case study 9: Jawbone size Advanced features of WinBUGS GeoBUGS Programming a series of Bayesian analyses OpenBUGS under Linux Debugging WinBUGS Starting points Exercises Model checking Introduction Bayesian residual analysis The mcmccheck command Case study 10: Models for Salmonella assays Residual checking with Stata Residual checking with Mata Further reading Exercises Model selection Introduction Case study 11: Choosing a genetic model Calculating a BF Calculating the BFs for the NTD case study Robustness of the BF Model averaging Information criteria DIC for the genetic models Starting points Exercises Further case studies Introduction Case study 12: Modeling cancer incidence Case study 13: Creatinine clearance Case study 14: Microarray experiment Case study 15: Recurrent asthma attacks Exercises Writing Stata programs for specific Bayesian analysis Introduction The Bayesian lasso The Gibbs sampler The Mata code A Stata ado-file Testing the code Case study 16: Diabetes data Extensions to the Bayesian lasso program Exercises A Standard distributions References Author index Subject index,2014,
A Comparison of Screening Methods for High Dimensional Input Problems,"History matching studies can involve adjusting a high number of reservoir uncertain parameters. Sensitivity analysis can help reservoir engineers focusing on the most influential parameters to prioritize the effort thus reducing sensibly the history matching time. However, due to nonlinear and interactions effects and depending on the method used, this exercise can be misleading or in some cases very time consuming. In this work, several statistical nonparametric methods from the most recent to the most classical have been implemented and tested on some typical oil reservoir applications. Different tests are made using different problems of different dimension. Most of the nonparametric methods investigated are based on response surfaces such as kriging, polynomial or smoothing splines responses with different types of penalization (LASSO, COSSO,...), and some others are issued from the recent statistical literature. The response surface methods were tested using space filling experimental design such as maximin latin hypercube. In the comparisons the computational cpu time for each method is also reported because even if these are generally negligible respect to large simulation time, they can be considerable for large dimensional input problems. To assess the quality of the methods several criteria have been used such as the prediction accuracy of the response surfaces, but also other criteria such as the number of times the method fails to detect an influential parameter (type 1 errors) or the number of times it indicates a non influential parameter as influential (type 2 errors). Numerical tests were made on different outputs (objective functions) of realistic synthetic reservoir models.",2010,
Paradigm free mapping : detection and characterization of single trial fMRI BOLD responses without prior stimulus information,"The increased contrast to noise ratio available at Ultrahigh (7T) Magnetic Resonance Imaging (MRI) allows mapping in space and time the brain's response to single trial events with functional MRI (fMRI) based on the Blood Oxygenation Level Dependent (BOLD) contrast. This thesis primarily concerns with the development of techniques to detect and characterize single trial event-related BOLD responses without prior paradigm information, Paradigm Free Mapping, and assess variations in BOLD sensitivity across brain regions at high field fMRI.

Based on a linear haemodynamic response model, Paradigm Free Mapping (PFM) techniques rely on the deconvolution of the neuronal-related signal driving the BOLD effect using regularized least squares estimators. The first approach, named PFM, builds on the ridge regression estimator and spatio-temporal t-statistics to detect statistically significant changes in the deconvolved fMRI signal. The second method, Sparse PFM, benefits from subset selection features of the LASSO and Dantzig Selector estimators that automatically detect the single trial BOLD responses by promoting a sparse deconvolution of the signal. The third technique, Multicomponent PFM, exploits further the benefits of sparse estimation to decompose the fMRI signal into a haemodynamical component and a baseline component using the morphological component analysis algorithm.

These techniques were evaluated in simulations and experimental fMRI datasets, and the results were compared with well-established fMRI analysis methods. In particular, the methods developed here enabled the detection of single trial BOLD responses to visually-cued and self-paced finger tapping responses without prior information of the events. The potential application of Sparse PFM to identify interictal discharges in idiopathic generalized epilepsy was also investigated. Furthermore, Multicomponent PFM allowed us to extract cardiac and respiratory fluctuations of the signal without the need of physiological monitoring. 

To sum up, this work demonstrates the feasibility to do single trial fMRI analysis without prior stimulus or physiological information using PFM techniques.",2010,
Research a T H Ome a Nd a Broad Comparative B Ehaviour O F the a Natidae a Nd I Ts Evolutionary I Mplications,"Summary An attempt has been made to summarize, in broad outline, the variations encountered in the behaviour of the Anatidae, and to relate these variations to their probable evolutionary significance. In particular, variations in manner of pair formation and pair bond length, in geographic distribution and ecology, and the related conditions of aiiopatry or sympairy with other species are discussed and their probable effects on behaviour are suggested. Instances are mentioned where a knowledge of behaviour would be helpful in judging evolutionary relationships that have thus far eluded taxonomists (e.g., Stictonetta, Heteronetia, Thalassorms), and likewise examples are pointed out where behavioural evidence suggests different relationships from tnose which are currently accepted (e.g., â€œ Lophonetta,"" â€œ Anas â€ leucoplirys, and the eiders).",1959,
GCRNN: Group-Constrained Convolutional Recurrent Neural Network,"In this paper, we propose a new end-to-end deep neural network model for time-series classification (TSC) with emphasis on both the accuracy and the interpretation. The proposed model contains a convolutional network component to extract high-level features and a recurrent network component to enhance the modeling of the temporal characteristics of TS data. In addition, a feedforward fully connected network with the sparse group lasso (SGL) regularization is used to generate the final classification. The proposed architecture not only achieves satisfying classification accuracy, but also obtains good interpretability through the SGL regularization. All these networks are connected and jointly trained in an end-to-end framework, and it can be generally applied to TSC tasks across different domains without the efforts of feature engineering. Our experiments in various TS data sets show that the proposed model outperforms the traditional convolutional neural network model for the classification accuracy, and also demonstrate how the SGL contributes to a better model interpretation.",2018,IEEE Transactions on Neural Networks and Learning Systems
El Rol De La Ciencia Cognitiva En El Surgimiento De La Terapia Cognitiva En La Argentina,"El autor reflexiona sobre la relacion entre la psicoterapia cognitiva y la ciencia cognitiva en la Argentina, a partir de revisar las bases teoricas de los primeros interesados en la terapia cognitiva en nuestro contexto. En ese marco recrea las discusiones que se daban entre las asociaciones profesionales en el contexto internacional respecto del rol de la cognicion en los tratamientos psicologicos. A partir de entrevistas abiertas con los primeros terapeutas cognitivos de la Argentina indaga las vivencias teoricas y personales que contribuyen a su desarrollo de este ambito y su relacion con la ciencia cognitiva. 
Palabras Clave 
Terapia Cognitiva Ciencia Cognitiva. 
 
Abstract 
THE ROL COGNITIVE SCIENCE BASIS IN THE FORMATION OF COGNITIVE THERAPY IN ARGENTINA The author reflects on the relation between cognitive psychotherapy and cognitive science in Argentina, reviewing the theoretical basis of the first cognitive psychotherapist in Argentina. In this framework, he recreatesthediscussionsbetweentheprofessionalassociationsinthe international context, regarding the role of cognition in psychological treatments. Through open interviews with the pioneering cognitive therapists from Argentina, he investigates the theoretical basis and personal experiences that contributed to its development in this field. 
Key Words 
Cognitive Therapy Cognitive Science",2012,
Variable Selection and Coefficient Estimation via Regularized Rank Regression,"The penalized least squares method with some appropriately defined penalty is widely used for simultaneous variable selection and coefficient estimation in linear regression. However, the efficiency of least squares (LS) based methods is adversely affected by outlying observations and heavy tailed distributions. On the other hand, the least absolute deviation (LAD) estimator is more robust, but may be inefficient for many distributions of interest. To overcome these issues, we propose a novel method termed the regularized rank regression (R 3 ) estimator. It is shown that the proposed estimator is highly efficient across a wide spectrum of error distributions. We show further that when the adaptive LASSO penalty is used, the estimator can be made consistent in variable selection. We propose using a score statistic-based information criterion for choosing the tuning parameters, which bypasses density estimation. Simulations and data analysis both show that the proposed method performs well in finite sample cases.",2010,
