id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
f534fc5e56111be8e1c4096e143419e6ffd83e86,A Fast Algorithm for Detecting Gene-gene Interactions in Genome-wide Association Studies.,"With the recent advent of high-throughput genotyping techniques, genetic data for genome-wide association studies (GWAS) have become increasingly available, which entails the development of efficient and effective statistical approaches. Although many such approaches have been developed and used to identify single-nucleotide polymorphisms (SNPs) that are associated with complex traits or diseases, few are able to detect gene-gene interactions among different SNPs. Genetic interactions, also known as epistasis, have been recognized to play a pivotal role in contributing to the genetic variation of phenotypic traits. However, because of an extremely large number of SNP-SNP combinations in GWAS, the model dimensionality can quickly become so overwhelming that no prevailing variable selection methods are capable of handling this problem. In this paper, we present a statistical framework for characterizing main genetic effects and epistatic interactions in a GWAS study. Specifically, we first propose a two-stage sure independence screening (TS-SIS) procedure and generate a pool of candidate SNPs and interactions, which serve as predictors to explain and predict the phenotypes of a complex trait. We also propose a rates adjusted thresholding estimation (RATE) approach to determine the size of the reduced model selected by an independence screening. Regularization regression methods, such as LASSO or SCAD, are then applied to further identify important genetic effects. Simulation studies show that the TS-SIS procedure is computationally efficient and has an outstanding finite sample performance in selecting potential SNPs as well as gene-gene interactions. We apply the proposed framework to analyze an ultrahigh-dimensional GWAS data set from the Framingham Heart Study, and select 23 active SNPs and 24 active epistatic interactions for the body mass index variation. It shows the capability of our procedure to resolve the complexity of genetic control.",2014,Medicine; Mathematics,"list(name = ""Jiahan Li"", ids = ""6612367""); list(name = ""Wei Zhong"", ids = ""144296220""); list(name = ""Runze Li"", ids = ""1812881""); list(name = ""Rongling Wu"", ids = ""145209798"")",0a3219659badf728f86e3cec84e577ee869fd379; f3cf6a5e7387d795f19a460a84905b873a3822de; 59213d5d0e0d7308630889d7314b1fd716aa8654; 2a777190f4f794895e5f738a13ac0b02dd289278; 48e9d4a12964b034db14b8173c0b9e8acfdd7342; cb341935050be9c69fce2c8e4f7e63b712660752; 3d9d6f0baa1405c9a157227410581b6892d90a25; e229037576d7c7b7b38063953b51f84a7f21f64a; dc2b9dcec1ebb70b04d85f929eddb5ded2601b80; 1d260fe9daa235b5b28587926a4598929016345d; 8dee1d79543f14f081fba59c12c3f0cdb49de707; 5dd642cdbee4943154d4fe6ba3fcccbc74018943; d85d65f463eeed69d78dfc7ee5448c3f7190ba09; 72a655aadb41c6d1170793926d4bd223674f0ed1; 5fb70cc7ebe7c62fcf29775d788de09d5720df50; 290c08a34045ae37f74a843e158235590a694324,0abd2b0f53f701ecdb0190d34ca088f04fd322c5; 9b11a0e1dea252f9516133d351b396be2ff54354; 62269cfcfd08541926d78a5c5a0d703b26e189c1; e6077bf65580dbbf7e5ac4ecf60f50179bac426a; 0a3e07e0c0d62dd4574519b1f92b03c0e13a1385; d8f1ffeb7bcad215fcac25b0b0defcbc573d46e3; 56050e5efaeed53f15b2d9172a4433d4fc0b821a; 4a109de3938692a354de3f29eb4eb6a09715c360; d984d1c81e61626dac691d1716c373551314cb1d; 596cc9c991f79c919e9f8a7ae6e4799c66ce2b13; 8dd8a3da0852f298b209959841cf421a74e6af57; 210b2a60c77d9f34f3a78a3214e4732e7413728e; 0f6e0b16e05c520bfd2d4948f187c8b3a0eacc2c; f154db7b3f40eb1ee06fbba2fddd16e2b07f2282; e3abc33685260b717d4ec73df312b115a0b865d7; fdee94102a773954a02e9f2d581f9aa6486adbfb; 66a0752def00a12a77a1f9b4fa8cf57f737dcb09; ac98e04d63877af71930dd71101f5b0b783da41b; c9f5723859a665c3e54b8d9a1a7eecb8b5084af6; afc473ea8e7e923246b27bd2790d71d93dffbadb; 97d7041ca3378045c475cf1069ec3e74130f18e9; d28633983821aa3d886fd6379c52ea78dca51f28; 75980b55ade663460326274b396d46f4d3f42e19; a7de66faa42d5c4fcded3f500e29a4fc60c9b7ae; da85c2acf5fe6e717192482baf52af155f4dc37e; 10694a39afb734f25347b433f84c74c57aac7cea; c7a1bd5b40c853416e5a8832b22b358df3bbe9d5; c886afe81e87de3be88b1159f29d0be46bf23dfd; b77a86b4786666510a1372fecc0d1cc3c824f843; 5e3c9778500da38bd75e4497239d129c509f066c; 6e0393c2fbc03e2de8576bf42df26a0f88e3346d; 538f779fa5473ae42c29984037417e057c46f704; 9b16b8a1c6a1c3ffc18946858eab5be19ad3438e; ca5b8853b407cdedbf4e5d3e40a2e6574827b51e; 4d1ce1c69fdf6fd2ba4ec81ce7f0a6df49c6eba9; 2ab4c69e9f46e64c93619b0662970de2625e9aef; 720695e212762e682ca4e59ff264257c9c4e0bb8; 3448bc23b911ab7446d3384422cd4db8d6ddf111; 000551662c3902ed66709be879053d95dafc0211; f669790ca1bf06e80d1f96e8539b4822acba4847; 58db9852fedd50a4732e3c174383710422c32ecc; c14471902f561c2445f7b544ff468d85532426f2; 62ee0f184f705cdd8ce62aae8a2a1f70b40d01fb; fa4a12e0883fac0f41717ddccc4a380c6dcb493b; 13d4c2f76a7c1a4d0a71204e1d5d263a3f5a7986; aacfb05cf5a64fffa3cb5017012e4595534a0a1b; 721d4d33ca29c6e3ed440a9dfe5799187d43f7fc; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 63a7b279c8771d20fe0e8bc21edad85c762f5db9; d0c673d5de16a7c154db5690d8d01e20b24d2482; 4078ed7cc2d6cbe9164d6d077bd10f6fdc143092; 5c54fa8123e1e73cad9a2bd313588985cef5a5ea; 4173b3b979b12137a73adcf075e1013ac9402eab; b6a0c132409cf5a9c4ab17d2188447e69c89358a; 6ef499791516f6e87874736f1ba2b5c50bc2d733,The annals of applied statistics,8 4,"
          2292-2318
        "
889c3e24b650931af33edf2aa572249ceb66727d,Machine Learning of Lithium Diffusivity Dataset by Molecular Dynamics Simulations for Inorganic Oxide Crystals,"Toward development of next-generation all solid rechargeable batteries, it is essential to improve lithium ion conductivity of solid electrolytes. Attempts have been made to discover good lithium ionic conductor for decades. However, most of good solid-state conductors are non-oxides, mainly sulfides. No oxides are known which have sufficient ionic conductivity and wide electric window for practical use [1]. It seems very difficult to explore good oxide-based lithium ion conductors just by conventional trials-and-error ways from huge variety of chemical composition and structures. It should therefore be useful to construct a prediction model of ionic diffusivity from fundamental information of the compounds, such as chemical composition and crystal structure. In the group of the present authorsâ€™, theoretical prediction of the lithium conductivity of the LISICON type oxides was systematically made by combining a large set of density functional theory (DFT) calculations and machine learning of experimental data [2]. In the present study, we aim to expand the chemical compositional and structural space of target materials. We use empirical-potential molecular-dynamics (MD) simulations for various oxides in order to construct a database of lithium ion diffusivity (DLi), which is then applied to machine learning to construct a prediction model. Firstly, 797 ternary and quaternary compounds containing lithium and oxygen were taken from ICSD database (FIZ Karlsruhe). MD simulations were performed using Buckingham-type potentials implemented in the GULP code [3]. Simulation temperature was as high as 1600 K in order to reduce any atomic ordering effects. Time step was 5 fs and the total number of steps was 200,000 (1ns). Diffusion coefficient of each ion was then calculated. Some compounds were excluded from the dataset when diffusivity of other ions than lithium was noticed. We found that many of well-known lithium ionic conductors, for example Li0.62La1.12TiO3 (LLTO) and Li7La3Zr2O12 (garnet type) [1], show high DLi(1600K) by the present calculations. Secondary, we apply machine learning technique to all data in order to construct a prediction model. Logarithm of the diffusion coefficient, log DLi(1600K), was used as the target variable. Two types of descriptor set are considered. One contains variables related to crystalline density and composition, for example volume per atom and fraction of lithium. The other contains variables generated from partial radial distribution functions in addition to the former descriptor set. LASSO (least absolute shrinkage and selection operator) [4] is chosen to construct the prediction model. Using LASSO, descriptors can be reasonably selected. Figure 1 compares regression results for two descriptor sets. Root mean square (RMS) error is 0.27 for log DLi(1600K) with the second model, while it is 0.41 with the first model. This means the inclusion of the structural information notably improves the quality of the model.",2018,,"list(name = ""Akifumi Sumitani"", ids = ""93420832""); list(name = ""Atsuto Seko"", ids = ""1947843""); list(name = ""Yukinori Koyama"", ids = ""4540994""); list(name = ""Isao Tanaka"", ids = ""88357503"")",,,,,
e6d39e60051ceb7f6a5a685f7a3bc7bf4d177f3b,Chemometrics and direct injection analysis of volatile compounds by PTR-TOF-MS: a tool for metabolomic investigations,"Sample classification and â€œexplanatoryâ€ variable selection is a cutting edge problem in metabolomics. Among direct injection methods for the detection of volatile compounds, Proton transfer reaction-mass spectrometry (PTR-MS) is becoming more and more spread, especially after the coupling with time of flight detectors (PTR-TOF-MS). PTR-MS was proposed almost two decades ago for the rapid and high sensitivity monitoring of volatile compounds. It was immediately evident that food science and technology was one of its most interesting field of application given the role that volatile compounds play in food production, storage and consumption. We show that modern chemometric and data mining techniques, such as Random Forest, Partial Discriminant Analysis, Support Vector Machine, are well suited for addressing multiclass problems starting from fruit flavour profiles (by GC-MS) or fingerprints (by PTR-TOF-MS). Marker identification is successfully performed by recursive strategies such as Random Forest Recursive Feature Elimination. Moreover, regression methods, for instance LASSO and PLS, proved to be useful to link headspace, nose-space and sensory data from different analysis techniques. We present results from metabolomic studies by GC-MS and PTR-TOF-MS on i) raspberries: several cultivars having diverse levels of Botrytis susceptibility have been classified by the mentioned chemometric strategies and markers of Botrytis resistance have been identified; ii) apple cultivars and clones: markers for the discrimination of the apple clones based on their flavour profile have been identified; iii) grana cheeses and olive oils: we investigate the link between GC-MS profiles and PTR-TOF-MS fingerprint. Through these examples we will discuss the characteristics of the proposed strategy and show that it can provide a powerful tool for metabolomic.",2012,Chemistry,"list(name = ""Luca Cappellin"", ids = ""3816731""); list(name = ""Eugenio Aprea"", ids = ""4480137""); list(name = ""Pablo M. Granitto"", ids = ""46274305""); list(name = ""Andrea Romano"", ids = ""36580930""); list(name = ""Flavia Gasperi"", ids = ""2291410""); list(name = ""Franco Biasioli"", ids = ""1856441"")",,,,,
e10efed7363eaf6f198ea6f6402aa07e914521e8,Application of Multi-task Lasso Regression in the Parametrization of Stellar Spectraâ˜†â˜†â˜†,"The multi-task learning approaches have attracted the increasing attention in the ï¬elds of machine learning, computer vision, and artiï¬cial intelligence. By utilizing the correlations in tasks, learning multiple related tasks simultaneously is better than learning each task independently. An efficient multi-task Lasso (Least Absolute Shrinkage Selection and Operator) regression algorithm is proposed in this paper to estimate the physical parameters of stellar spectra. It not only can obtain the information about the common features of the different physical parameters, but also can preserve effectively their own peculiar features. Experiments were done based on the ELODIE synthetic spectral data simulated with the stellar atmospheric model, and on the SDSS data released by the American large-scale survey Sloan. The estimation precision of our model is better than those of the methods in the related literature, especially for the estimates of the gravitational acceleration (lg g) and the chemical abundance ([Fe/H]). In the experiments we changed the spectral resolution, and applied the noises with different signal-to-noise ratios (SNRs) to the spectral data, so as to illustrate the stability of the model. The results show that the model is inï¬‚uenced by both the resolution and the noise. But the inï¬‚uence of the noise is larger than that of the resolution. In general, the multi-task Lasso regression algorithm is easy to operate, it has a strong stability, and can also improve the overall prediction accuracy of the model.",2015,Physics,"list(name = ""Chang Li-na"", ids = ""87229271""); list(name = ""Zhang Pei-ai"", ids = ""1451607092"")",21ec54bb26aa1b1b6e9defb5263231f454d8bc71,,Chinese Astronomy and Astrophysics,39,319-329
c976b15c679245a7c147c145cb8f6dfc412280d3,PENALIZED SELECTION OF VARIABLE CONTRIBUTING TO ENHANCED SEED YIELD IN MUNGBEAN (Vigna radiata L.),"Penalized regression methods for simultaneous variable selection and coefficient estimation have received a great deal of attention in recent years. Especially those based on the least absolute shrinkage and selection operator (LASSO), that involves penalizing the absolute size of the regression coefficients. The ordinary least square and LASSO methods were used for selection of most significant traits contributing towards seed yield in mungbean plants with 18 morphological and yield associated traits and to develop the prediction model . Bayesian information criterion was applied to choose minimum tuning parameter. Results indicated that dry weight biomass and harvest index were highly significant characters towards seed yield while days to maturity, days to flowering, number of nodes per plant, pods per plant and degree of indetermination had a significant affect on response variable. Based on the results, it was rational to conclude that high yield of mungbean crop could be obtained by selecting the breading materials with these important characters on seed yield.",2014,Biology,"list(name = ""Muhammad Amin"", ids = ""83068813""); list(name = ""Wang Xiao-guang"", ids = ""46457886""); list(name = ""Lixin Song"", ids = ""47237338""); list(name = ""Hidayat Ullah"", ids = ""11404773""); list(name = ""Muhammad Yasin Ashraf"", ids = ""145121352"")",51b436942f2d71f2f588372e3ee36e479c55404e,b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; b53b2348eb4e81a3d3f83b062be42321803c5ecd; 5175199e1505716d9d10603479e4f8a223fe7aea; 5047616dc772a82a03d8acae9705e8b7f69b0566; 089869835ec84e8679782d4c65044ec0eec513e6; 37e44d1de8003d8394d158ec6afd1ff0e87e595b; 9ea5df4af496e43b606f4fae837a661d59b0a214; 0d904bc6b5a9c27bc4fe5f64b725dbdb24075863; 9a8a6f0cc24ccf02e8487cb6d647e66712bec7b6; e4a742a4f0585b4e4069726f6628f4d4285a0827; 58db9852fedd50a4732e3c174383710422c32ecc; d4783d05ae9dd82a53883d33a767ef4ab0af789b; c3354cac9cd7287962a05bd92794bfb3b21c24bf; f4e2bb3c9267bc14c6627f7e16224244430d3d53; 6bbe3c49eb03245d1cd42e5f66db21944d9169f5; 6b104161f61794f5179696b3104fc41d9d3e8aa1; 80b6df0b985e25755bbbcabe3e8662afa65782c0; 90877f79681b644165ef4fff37c10f625cfa5a44; 88c516f664f885a05ea5eca50e185cc3a77455b0; 99eb3005e85f1528269aa09b5417d6ce51a33c87; 824bea2b225de38d017566798483dacaf3a069ff; 88163c8e80df0492045ba9f82a113092a05da38c; 0a14824290453b95d051ec9cc299d0f61ad82b23,Pakistan Journal of Agricultural Sciences,51,373-381
941a17b63e70feeb07bfbf249105cba247782027,Signal Enhancement of Cadmium in Lettuce Using Laser-Induced Breakdown Spectroscopy Combined with Pyrolysis Process,"Fast detection of heavy metals in lettuce is significant for food market regulation and the control of heavy metal pollution. Advanced methods like laser-induced breakdown spectroscopy (LIBS) technology have been tried to determine the cadmium (Cd) content. To retard the negative effect of complex matrix composition from samples and improve quantitative performance of LIBS technology, the pyrolysis process combined with LIBS was adopted to determine the cadmium (Cd) content of lettuce. Adaptive iteratively reweighted penalized least squares (airPLS) was used to preprocess the LIBS spectra and solve the baseline drift. For multivariate linear regression based on the three selected Cd emission lines correlation coefficient in the prediction set Rp2 increased from 0.9154 to 0.9969, and the limit of detection (LOD) decreased from 9.1 mg/kg to 0.9 mg/kg after the pyrolysis process. The partial least squares (PLS) regression and support vector regression (SVR) were applied to construct calibration models based on full spectra. In addition, the least absolute shrinkage and selection operator (LASSO) was implemented to choose limited lines to predict the Cd content. The PLS model with the pyrolysis process obtained the best results with Rp2 = 0.9973 and LOD = 0.8 mg/kg. The results indicated that the pyrolysis method could enhance the spectral signal of cadmium and thus significantly improve the analysis results for all the models. It is shown in this experiment that proper sample preprocessing could effectively amplify the Cd signal in LIBS and make LIBS measurement an efficient method to assess Cd contamination in the vegetable industry.",2019,Chemistry; Medicine,"list(name = ""Zhenghui Chen"", ids = ""1941092""); list(name = ""Tingting Shen"", ids = ""47287568""); list(name = ""Jingdong Yao"", ids = ""103758509""); list(name = ""Wei Wang"", ids = ""40451577""); list(name = ""Fei Liu"", ids = ""12217427""); list(name = ""Xiaolong Li"", ids = ""1502860875""); list(name = ""Yong He"", ids = ""87689783"")",,520ce48affb74540c3d3e4f47b2e7ced66e3b72e; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 62ed272e0e8b7be356c7f7595f5b7a22797a1c3e; b93c393dc42903a34efa59e15a2aa6b9e9fd9977; 600beeb53678f8534fd0a56573554c9a1810fef0; 815ed390016d87ee7f729dd45755b5faf052ffea; 2c60941aa3edb0678d6c905c2053d0e711e7057f; 9506abf4f411d475877606315cd9c66acedf3c9f; 817b7ff0e0e23c1be301f982baaa830f89e2c38e; 1140391052b9cc7585ae5751ea43b45d6f1b3bdf; b7716de4db12e9779bb82316c5cbcf10f8891eff; aea0ee24685a177c4784d79123fc517747c86ba4; adbe76a937270c76d50c1cd956be447271c3a8f0; e8a1ad7969cbf39b12147ed5c222345a7c32cb90; 313debb7131c7f49133cbea7ce0e52482d285e95; 0ebb6c7dfeec8998218275e7052dbc75aed538de; 24317302eb5e578074e837ea9d40ff724fb2a4a7; 75ae41a8e699448cda51b12357e03bf462e8c278; 31a34d4f4fc42fb217e73e0630f785d914552e6d; b645f9a2e5eaf9c634306ad56a90a08684d75b6a; 9f72d29126653a865e3072f2509edb0464d5b7f9; ba42bb5caf3ef5db05e172ef124f6fd7401b16d6; ba0b35f3713d7baa0b919abc7794693be1a05bac; d4bd3a5ee21226eaa89b0b9efb3ed45baa675e3a; 9a2b45174114ed46158a24058f2b9ffa1218978c; a4243444fac034e92629203ccdcb8964dd6884ae; 34a585ed569ef5ff6b764978f61081453d164688; 69d8dd89efa1d159c4bcc5493f4374b537a0df6d; b63f36ca3ddccf700f598d763ed29a9d7459b315; e876c370c01001e8a404b16db53a5a73247476f1; bcec82eaa0b37a56453f123a6b26bf050b519490; 528d9fbb6ccb4b42f53b7e608535c26dca0a200d; 1d09df713cabaa727f295fd0d4eae7ad3ddad2d4; 260f478596c9bb474a2cb40ad8dcb0c185bbc971,Molecules,24,
b8fcb91098d4155df490af3e3e4c6f38714a2da6,2 Logistic Group Lasso 2 . 1 Model Setup,"The Group Lasso is an extension of the Lasso to do variable selection on (predefined) groups of variables in linear regression models. The estimates have the attractive property of being invariant under groupwise orthogonal reparametrizations. We extend the Group Lasso to logistic regression models and present an efficient algorithm, especially suitable for high-dimensional problems, which can also be applied to generalized linear models to solve the corresponding convex optimization problem. The Group Lasso estimator for logistic regression is shown to be statistically consistent even if the number of predictors is much larger than sample size but with sparse true underlying structure. We further use a two-stage procedure which aims for sparser models than the Group Lasso, leading to improved prediction performance for some cases. Moreover, due to the two-stage nature, the estimates can be constructed to be hierarchical. The methods are used on simulated and real datasets about splice site detection in DNA sequences.",2007,,"list(name = ""Lukas Meier"", ids = ""144075214""); list(name = ""Sara A. van de Geer"", ids = ""88941006""); list(name = ""Peter BÃ¼hlmann"", ids = ""145825806"")",,9ce8189786118f5795779d894307e6752f90d95e; ca83598b1d112e014db25c31c4d705c981df4a20; dea9a251c17c78e0c4f09a410e6da82c1246f658; 5aad2cf82e1717ab101786f14571bb318399da64; a84f62839d13c923c767c08060b29e68bb0f2725; d69fcbe1d42cd028949b83902d0b8c1ba2e335dc; 1c7c5595dc7a1f5d360acf5c360ca1ca49536ba5; 238f3fd46c127888f97093c1e1bdd2336f948793; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 3d95ae9504cfb904216be4f2bfda9315d0476986; 915e6d59678fe7d3117e5a540fbf201bee65e025; e7a74190666ece4a2a699b186a97ddc74ba78bb4; a9f292783d6b6ded7e8b03f3525a21e8999ccece; a287e064e4945e7eb48109bae99fe15ccf54519b; d4006b532fcd6ee2bdbd6e901085825dd91f59ef; 87d663379ac8c493cc988c4ab45f7ad22f14ae3e; 6cdad3a1640cd9796f1389e6460f646f7dcb257b; d98ef875e2cbde3e2cc8fad521e3cbfe1bddbd69; 6a10eaedec9d402fb8d8b8900994d0aa27c5e129; 80b6df0b985e25755bbbcabe3e8662afa65782c0; a966783349c09ff532cd31b14a3a155c85f6c284; aef392806619ce9543a483edd66e966bcb27cdaf; db31973871f5648cffb02e7590582376e16ad0bb; 005c534e9ee7e23507293d7198fc58e75202bfc9,,,
ca5fe5078441e1b37ff4a58cf5b9185edc238690,A further analysis of robust regression modeling and data mining corrections testing in global stocks,"In this analysis of the risk and return of stocks in global markets, we build a reasonably large number of stock selection models and create optimized portfolios to outperform a global benchmark. We apply robust regression techniques, LAR regression, and LASSO regression modeling to estimate stock selection models. Markowitz-based optimization techniques is used in portfolio construction within a global stock universe. We apply the Markowitzâ€“Xu data mining corrections test to a global stock universe. We find that (1) robust regression applications are appropriate for modeling stock returns in global markets; (2) weighted latent root regression robust regression techniques work as well as LAR and LASSO-Regressions in building effective stock selection models; (3) meanâ€“variance techniques continue to produce portfolios capable of generating excess returns above transactions costs; and (4) our models pass several data mining tests such that regression models produce statistically significant asset selection for global stocks. Recent Sturdy-Regression modeling technique may offer the greatest potential for further research for statistically based stock selection modeling.",2020,Mathematics,"list(name = ""John B. Guerard"", ids = ""39269187""); list(name = ""Ganlin Xu"", ids = ""2556326""); list(name = ""Harry M. Markowitz"", ids = ""50018942"")",,,Annals of Operations Research,,1-21
1705f4b278f3472428fd0cdb047fe1205b5b8970,Optimal decisions with multiple agents of varying performance,"In this dissertation, I look at four distinct systems that all embody a similar challenge to modeling complex scenarios from noisy multidimensional historical data. In many scenarios, it is important to form an opinion, make a prediction, implement a business decision, or make an investment based upon expected future system behavior. All systems embody an amount of uncertainty, and quantify- ing that uncertainty using statistical methods, allows for better decision making. Three distinct scenarios are discussed with novel application of statistical methods to best quantify the endogenous uncertainty and aid in optimal decision making. Two chapters focus on predicting the winners of a horse race, one on predicting movement of a stock index, and the fourth on molding response from an online advertising effort. The first horse racing chapter uses a hierarchical Bayesian approach to model- ing running speed, using a novel grouping of races into ""profiles"" and then pooling information across those profiles to improve predictive accuracy. The second horse racing chapter implements a novel conditional logistic regression that is modified by frailty parameter derived from winning payoff, and then regularized with a LASSO. High speed parallel algorithms, running on a GPU, were hand coded to optimize tuning LASSO parameters in rapid time. The chapter on stock index prediction explores the application of ensemble filters. I show how an ensemble of filters on individual member stocks is a better predictor of index direction than a filter directly on the index. The chapter on advertising explores how the clicks and sales from an Ad- Words campaign may be modeled with a re-paramaterized Beta distribution to better capture variance. Empirical data from a live campaign is studied, with a hierarchical Bayesian framework for brand features solved using a Metropolis within Gibbs algorithm.",2013,Engineering,"list(name = ""Rick Paik Schoenberg"", ids = ""90671143""); list(name = ""Noah Silverman"", ids = ""35183756"")",213b46d9e46d40b2a3517e4277643bbdab5db03a,6fd3a2a1c7c1a9cb3a90a240b782a0b2d2385155; 277ae7e4d200b7f270dc9e927ca494418264762d; 741867e445ba1a79390bfc1d4e57cf1e6b4c51f6; 4ebcdecc34e326c22662c3de0f17bb7730e7a9c1; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 079fcab21fb33e2905b742c2718babb99c99df53; c3dc8c473547dba775ab9cc83e1043166796c3e9; f2f4bc59c690e343b6b21699e4ef91d720d13702; b752a024b03d8f8d0f5f3831e73d31cfb1386380; 80b6df0b985e25755bbbcabe3e8662afa65782c0; 709b8231f0a8775d9725120c8a22f8432c928a22; f0790fe1e1ac0cd2b99ec5a6583adf80f6ab5747; ba8c0fead3893b5c88dd636ab3a91d4575cd9277; 362d61dd2a41cbc4d31faec9abacf7b01380878b; 776f4190f16205aca442b55cce4f97c84c0d7c14; 5df05c9a3cedec63d00cd7002c1303053135f735; 80176fcad836b014b00d91f0fec91461cf4db868; 2a800e0862a5c7cb1c4f1238e93d4bde44c46f0a; f9d2d84bf5333b40d1d265f9aa88793a2214893c; dc7f3b72fccc2633b7d716c98150c6cb903d7979; bd3ff710379d8872d1f60cd49a102033e21eee82; f3ec44040810ae5b19ca01259b586f20a49b2a7b; c7b572ca4b537d709287e1f4943ed7912a770c0d; 2ea3ed4fa5ea9645614d76dd0a79201740949566; 09b8ab5c04d6a914ae9a7157f7de8880205165fd; b527b4ea37e8553bb918174bb0fc311cab229154,,,
d2435aecad23f9f861357fa2b46bfde30e81a4b9,"Soil Nutrient Detection for Precision Agriculture Using Handheld Laser-Induced Breakdown Spectroscopy (LIBS) and Multivariate Regression Methods (PLSR, Lasso and GPR)","Precision agriculture (PA) strongly relies on spatially differentiated sensor information. Handheld instruments based on laser-induced breakdown spectroscopy (LIBS) are a promising sensor technique for the in-field determination of various soil parameters. In this work, the potential of handheld LIBS for the determination of the total mass fractions of the major nutrients Ca, K, Mg, N, P and the trace nutrients Mn, Fe was evaluated. Additionally, other soil parameters, such as humus content, soil pH value and plant available P content, were determined. Since the quantification of nutrients by LIBS depends strongly on the soil matrix, various multivariate regression methods were used for calibration and prediction. These include partial least squares regression (PLSR), least absolute shrinkage and selection operator regression (Lasso), and Gaussian process regression (GPR). The best prediction results were obtained for Ca, K, Mg and Fe. The coefficients of determination obtained for other nutrients were smaller. This is due to much lower concentrations in the case of Mn, while the low number of lines and very weak intensities are the reason for the deviation of N and P. Soil parameters that are not directly related to one element, such as pH, could also be predicted. Lasso and GPR yielded slightly better results than PLSR. Additionally, several methods of data pretreatment were investigated.",2020,Engineering; Medicine; Computer Science,"list(name = ""Alexander Erler"", ids = ""145302580""); list(name = ""Daniel Riebe"", ids = ""37638666""); list(name = ""Toralf Beitz"", ids = ""14996808""); list(name = ""Hans-Gerd LÃ¶hmannsrÃ¶ben"", ids = ""6227233""); list(name = ""Robin Gebbers"", ids = ""2280949"")",12af717e9ad3c14e8d1572fa09f17ee4700e009c,406b53b362c5859c879d1865dfdd01be923860f3; e6d42793d00e1012cd658b31037eac5f35c4531b; 7b19a8593b7eb7c1f4c42b12beac4c241802a5ce; 79e3b54c0660e41136cd724bab0efea6157f247c; c3875f18861aecc28bfb7c5b3018a9876dcebbfc; c5798c27db3c2dce972c9e88f4be9a33c3dd351c; bdf5e09924caf53f9184b5dd0cb6f8466ab9f194; d59d8eeb0029c4feedb65a711d391a46e9f9e68e; b3fe8812c76efa263c2e1ebf6b12f3f54c19a6d7; 64a99843a0f7ef79cfdb910c13581ed91913b603; 088f9c4c1ee828b4fce4fd006ee1142f9a262836; 19d78f49716bc33f1f108419a1ae943d9460f963; 7a88cf81b3f9a9cae07bf6617446a5dcc2a1a119; 2d7d81d52ab508ebd832a13c5fd2347399d1f9be; 365c63a2f89fb98a629ed2648e8b683ee2dc466a; 8aaf4c729f21b33f6dd928b0fb12879e07a18dfd; a20e45594304fa4afffd86e105cba56add447890; a0e91037400fef768434b4c6a37cab14514336fe; 2d581228097453429b02062616bf4ca9b5276f00; bc6cf8d81831afd2298400386b7f267041975f5d; 86da090bfc62ff69b0acb86a64633dbe58b96c5e; 77317c9ea11f71e659b93b017733990dc6f1fd04; 25785baf32d965a560880a209e6858945af8c5c5; 87d2cd40d1e2ef60f262e30d09208d6dc6157ad7; 00b7f44857676600805172e99be6f9f2987e98eb; 502038687fe817f77e036f97f7a897bb16d5097d; 2db81455feac9a03ee72858f676f11bb3b3af466; 608152572390aec4dd0438822a10864f17f8663a; 4a0ded5b40aa641d893e7a3f260d7b01e4838d70; 5daf1392ef30870f8033c5e2b2c92438b0e955be; cfef1b3730327873418dc88ecfd39d485d10545a; 85d0a6cd912aff3238b2c462169586c4577b6806; 9966d3051cf6dd7109ba6eedeb2410126a443813; 70ee44786510db7c361aeaab6f37cc008bc9701e; 0a14824290453b95d051ec9cc299d0f61ad82b23; 3fdab8075eccf149a54cafeee4d8209e2ebf5d31; 21559c4410738fa03a36adc5fe92f2abb0b32a0a; a1d19ecdb03990aaa4a5f30cdaf22d00f63df6dc; 4dee34682655d46413bb608055028bb6cb37181c; 7649af7bf6e9d277ed045930fc08d79247e02375; 01780059edf4adc70e51aaec1d21f876af52b7e3; 185149c67adaba204d172d2690052694688f06c9; 831fe7ddb7de56d44d92fd56f8c057f20e6a2815; b11fc974eecca90d908bc5459f4535888135cdaa; 7c77e357d8b06edb6a563c9f6954b6077111f987; 892c90c90dfc66500a82c049a5a9e652726aaeba; aaa6e1ad5407b3d51c88b88e7d7c2d3cdf3531df; f89be3aa29635b1e7f6c8bb40d9aa81acaf41fa5; 5a26fb9b4b393e469d25182205558b87a5b06b3b,"Sensors (Basel, Switzerland)",20,
