id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
5ee59518ddaef7cb84493569b8210454b76bd334,A flexible framework for sparse simultaneous component based data integration,"Abstract1 BackgroundHigh throughput data are complex and methods that reveal structure underlying the data are most useful. Principal component analysis, frequently implemented as a singular value decomposition, is a popular technique in this respect. Nowadays often the challenge is to reveal structure in several sources of information (e.g., transcriptomics, proteomics) that are available for the same biological entities under study. Simultaneous component methods are most promising in this respect. However, the interpretation of the principal and simultaneous components is often daunting because contributions of each of the biomolecules (transcripts, proteins) have to be taken into account.2 ResultsWe propose a sparse simultaneous component method that makes many of the parameters redundant by shrinking them to zero. It includes principal component analysis, sparse principal component analysis, and ordinary simultaneous component analysis as special cases. Several penalties can be tuned that account in different ways for the block structure present in the integrated data. This yields known sparse approaches as the lasso, the ridge penalty, the elastic net, the group lasso, sparse group lasso, and elitist lasso. In addition, the algorithmic results can be easily transposed to the context of regression. Metabolomics data obtained with two measurement platforms for the same set of Escherichia coli samples are used to illustrate the proposed methodology and the properties of different penalties with respect to sparseness across and within data blocks.3 ConclusionSparse simultaneous component analysis is a useful method for data integration: First, simultaneous analyses of multiple blocks offer advantages over sequential and separate analyses and second, interpretation of the results is highly facilitated by their sparseness. The approach offered is flexible and allows to take the block structure in different ways into account. As such, structures can be found that are exclusively tied to one data platform (group lasso approach) as well as structures that involve all data platforms (Elitist lasso approach).4 AvailabilityThe additional file contains a MATLAB implementation of the sparse simultaneous component method.",2011,Computer Science; Medicine,"list(name = ""Katrijn Van Deun"", ids = ""2799084""); list(name = ""Tom F. Wilderjans"", ids = ""1744512""); list(name = ""Robert A. van den Berg"", ids = ""24508607""); list(name = ""Anestis Antoniadis"", ids = ""2023581""); list(name = ""Iven Van Mechelen"", ids = ""30785385"")",456d11c105cd24403b200b183ee1ce3abd617cc0; 07f39d48132d467cce68fe253aa75bbfff68427d; 9decff2091f1cb8435a36aa26df2a097b70bec1b; 6b44f1b9c05d27b7c095d4948393ff2b092bf3fe; 29d240f5da39dc7321ab23bcde7c6fc8903af16f; 50f19616e02174e076efe69a27f87ab094ae75e6; d6fed0803ca4961d853b2c14b3bce1d23d7a9701; 3340baaeb7bd656547ee331d128f83663fbe1ec3; e4fb33c42d8dd6b1202d79a947c21440cdf28637; fa21b5bfb54d5773a0ab79a7c000f3c78928c5f1; 33b2f25f27a11b76a7ab3ad3342acee0d0bdfb36; 4e3affde5254ef9e975d770ba02b8285caeec03e; 69d2d0d2c3a6ad9f4f59c0021b48df3ba165f260; 3489d8362b34d3c49279a321eb820670e3bca05d; d88030ad3bae635859810d509a072c3d70445908; 19f4bc3f9c6be9b8193c4274cdcc133626e289bb; d15cccc3c99663c5dceaca0dc05b43ea1d785486; 4dd6f04c6b1a21e152fcc70ea817671d70060f7d; 5bd15ede14885575b3c9d718139821d65aba36f5; 204dcf95be7ca3e483b5ffd81e5006e2202f960a; adf821af0518ef97369d6812e4ee70f3d074abc7; 9d1305bcdd773476204962af8e5c2fcf3d923f4b; 9c789fb120d4c7b85b8f1b94c15c0cc1a1a33ecd,b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 5d49c9554e30b66091cb8a75db93cc670db04034; 7953ea921cbd3c62cac3004dafcd630e31eae81d; 30c6238aa5071deacbad29889f31bab7ab3efc29; 75ca1976bb8734f5cbc5fd1526d135d069d5f061; f99ab20ae5674ad394086b1901fac654faf28a52; 0025fc4f00c21960297fbdf83220d6bde75da645; c499d177501f54bf2778dfa93fa58f5700535a62; 546b119d4c4a766d5d3aeafbb214354e8aca79c4; 87a404262444b0b23f38e43d04cb43ed9bab3064; 79cc7e8d4b9bb5a6df2a42badae4b3cfd5f9d749; 4db27ce5b7737990672a71a5ddd0f24773426408; 5e7dbc3ef268fe5bb29ae1abaee91fa1e253d89c; d98ef875e2cbde3e2cc8fad521e3cbfe1bddbd69; 1473110f6c33b483251ade10b79416d3efee2da4; a462ee3d64edf189e075451ca7cb728bcc9e5fb3; c8430c5d13834e46631960469d86f7ed4577b0e2; 02646a91933b163860f0a177d2aab801aacb0889; eeb31fea817996d079c0ee9274774bda9128ed10; 6e5078293a77d8e45503606eefd43ebe1226251a; 504cca4d714ccf9c24f7e05fc3de2044432e38e3; 3cbe25f4c796f7b3b72bddbfc95599944d2cd3e4; 5b997cfd9ae09ccf7afa318a5210da5259f8be0e; a9e0444b694a804a9088a622a6123e10a04430ae; e362ef882ee64f6ac42e6f7279fc31805867d584; d61d4bb35966fef24e0ebad2c3e860854a9b5763; aa71952bc9176e2522f2d43d4f3cab8551eeaa0d; 9b7d7f8a28c8da65caf8b1a74e33592d71887236; 5d72ad3c372ef741697382b75d0be5e91a73fa3b; 5f29899d9eb79fc0da88924a98e571b51e3c5f39; f91e4464a997f45ded90720fea84ad43a93443ba; c9f5723859a665c3e54b8d9a1a7eecb8b5084af6; b01c2d38e27614b657d77bc6512bc132b04baf5b; 6179b2232c635008fed0f5ea0c8c5c82ccd1bdda; 6df09875eda3e65423f4f8010d56cb252bafa76a; ee1477dcbf768cd589cdcf45ca8f9427666dfe4d; 94559c249d204110296c39ed4af2042cc4468e68,BMC Bioinformatics,12,448 - 448
4e04439a61648c6086b11bafab5258028b2269fe,Construction of Quantitative Index System of Vocabulary Difficulty in Chinese Grade Reading,"Chinese grade reading for children has a broad application prospect. In this paper, Chinese textbooks for grade 1 to 6 of primary schools published by Peopleâ€™s Education Press are taken as data sets, and the texts are divided into 12 difficulty levels successively. The effective lexical indexes to measure the readability of texts are discussed, and a regression model to effectively measure the lexical difficulty of Chinese texts is established. The study firstly collected 30 indexes at the text lexical level from the three dimensions of lexical richness, semantic transparency and contextual dependence, selected the 7 indexes with the highest relevance to the text difficulty through Person correlation coefficient, and finally constructed a Regression to predict the text difficulty based on Lasso Regression, ElasticNet, Ridge Regression and other algorithms. The regression results show that the model fits well, and the predicted value could explain 89.3% of the total variation of text difficulty, which proves that the quantitative index of vocabulary difficulty of Chinese text constructed in this paper is effective, and can be applied to Chinese grade reading and computer automatic grading of Chinese text difficulty.",2019,Computer Science,"list(name = ""Hui Wang"", ids = ""39266955""); list(name = ""Lijiao Yang"", ids = ""1582727715""); list(name = ""Huimin Xiao"", ids = ""49802114"")",,,2019 International Conference on Asian Language Processing (IALP),,480-486
24e6895d39f509be4cae4b161d3c3bc53832859a,Statistica Sinica Preprint No : SS-2018-0075 Title The Broken Adaptive Ridge Procedure and Its Applications,"In this paper, we study the broken adaptive ridge method to estimate lower-dimensional patterns of coefficients in regression models. Based on the re-weighted `2-penalization, the new method can simultaneously recover both the true sparsity and the inherent structures of the features, which makes it theoretically and practically appealing. The resulting estimate is shown to enjoy the oracle property. The proposed method also contains a set of variable selection or pattern estimation methods. As a special case, the fused broken adaptive ridge, which penalizes the differences between adjacent coefficients, is thoroughly discussed with applications in signal approximation and image processing. The associated algorithms are numerically easy to implement. Various simulation studies and real data analyses illustrate its advantages over the fused lasso method.",2018,,"list(name = ""Linlin Dai"", ids = ""37916676""); list(name = ""Kani Chen"", ids = ""2610426""); list(name = ""Gang Li"", ids = ""71300640"")",,ff238e62b0f07adb1c59efd08fd4d37d0aa37093; 12e5939a80ec59f81214d7e729c577c350af9501; 7604e059ba267d01837f9010a44f8910f08413b6; cc51c79f4172e8c7691475058dc50426bfb5d9fa; bb2ed891ade4ee8c9afdc802a7c3ed49f9e2a2c1; b1e99c01e2f1f5783d476b78c8d0503623f3891c; 88ff7c158c4fa072cbf0093ece0ac8a66069f9db; aa0a928ff2d304666f9a4d03586dcbdc3039dc61; 3766d6fe45328e3d94ea0b3823001a1e9d317214; cfcbcf4deebe56c3913548b4c5c7dc1061d1df96; c9f5723859a665c3e54b8d9a1a7eecb8b5084af6; 6b5e99c128b9cd7b7fbc817a2843a47ce8a1c35d; 917c293120acede207162caf0a5bb3a056439b33; 5cb8a2fca7c62ecc08c9e8292e2d94f1b53c080c; d6f9318d82600c5c57b83df478f8f457726a9578; 58db9852fedd50a4732e3c174383710422c32ecc; 829b659f96771f2076ab325b1202b26085b300b4; 5d72ad3c372ef741697382b75d0be5e91a73fa3b; 04f7769cf0908101af532b02428928baccb2c4d3; 4463f383a43b63c9f4bd9bf3b332f166ec79f3ec; b26bb53333d151dce65f0cfc85832470246e75c3; a99eb8ba2c3187a00334168102253416271a0d55; e28ba0fd6ea94bd56f277d3a89de8f47fd5d1943; 533915d922c64903e4a4013a78ec03b91f522fc5; f8a59be88808d41d40dc8d2b4c600a83ab659e25; 54205667c1f65a320f667d73c354ed8e86f1b9d9; 5f0d051ffcbde45f92daee6395883cd476777ad9; dbecb10bc0f6861883e14574b6e31b49b608ee3e; 30e7e25061b7ccd9a625548dd6836afcff85043b; 397851e47ac48d9838cb5643985df613d8f56051; 60e2fa3dcf9986dddf170f4d7cfa332f077c143e; 619518eddc515e3cf306cd66fe3866cbf9843fc7; c4a404eb202be07d3f5ca7ef544686ee2d831f35; 0886088b2ede707d7b3600112ed5e55504efe7f9; 544713f6b33af67edc6fd18e8087e6dceb34708c; 2522156b67603eac3066259585e136a653690eaf,,,
ca5ed747e3f7ecfe6eb0a3fda7090bea7c8ffa85,Statistical Analysis of High-Dimensional Data for Pancreatic Cancer,"Abstract Pancreatic cancer is a highly malignant disease with a five-year survival rate less than 5%. Advances in modern data collection technology have revolutionized the way that we study the complex biological systems, allowing pancreatic cancer researchers to make genome-wide expression profiling within tumors in a fast, precise, and cost-effective way. How to correctly analyze and interpret the high-dimensional and complex gene expression data is a key to understanding the hidden regulatory mechanisms. In this work, we first introduce a LASSO penalized Cox regression method to identify individual genes that are directly related to survival time of pancreatic cancer patients. A cyclic coordinate descent algorithm is used for the computation of high-dimensional data (number of genes larger than number of patients). Then, we introduce a doubly regularized Cox regression method, which integrates pathway information into our analysis, to identify both genes and signaling pathways related to pancreatic cancer survival. Both methods are applied to a pancreatic cancer microarray dataset and identify several genes and signaling pathways correlated to pancreatic cancer survival. Our findings can help cancer researchers design new strategies for the early detection and diagnosis of pancreatic cancer.",2014,Biology,"list(name = ""Haijun Gong"", ids = ""1766427""); list(name = ""Tong Tong Wu"", ids = ""50375742""); list(name = ""Edmund M. Clarke"", ids = ""143877541"")",,,,,133-150
7adc49bc4de6deff2b8163df4e94743d6ce668aa,The Numerical Delta Method and Bootstrap âˆ—,"This paper studies inference on nondifferentiable functions using methods based on numerical differentiation. First we show that for an appropriately chosen sequence of step sizes, numerical derivative based delta methods provide consistent inference for functions of parameters that are directionally differentiable. Examples of directionally differentiable functions arise in a variety of economic applications such as moment inequalities models and threshold regression models. Second, we propose a numerical bootstrap method that provides asymptotically valid inference even for parameters that are not known to be directionally differentiable. The numerical bootstrap can consistently estimate the limiting distribution in many cases where the conventional bootstrap is known to fail and where subsampling has been the most commonly used inference approach. Applications include constrained and unconstrained M-estimators converging at both regular and nonstandard rates, misspecified simulated GMM models with nondifferentiable moments, LASSO, and 1-norm Support Vector Machine regression.",2016,,"list(name = ""Han Hong"", ids = ""145764126""); list(name = ""Jessie Li"", ids = ""47786078"")",217d3afdf47afcea3e09177f03a2d20281680658; ea121be16de899aec09efd3c764f697d70a284ad; 956bc66f0043962b8e057f57652f3cd336eeb72d; d9e8cae6689e957b9f2133eb4a780eb4c4c2d7c5; 7fc167dcd5bc0cb7f8c4f860a27afb8c76185c5d; c09af93058e070931b664af9a9cf45c09cc41282; 6d2d79dd37abcdc1eed64f374d326b218e5695a9; 2f602751f544a71914565a5c1e5237315cd41eaf; 59f7ba441ecb468a9dff1c17acd0b174b4965de7,3b51f2ec0c6f3290aaf70f22dd33eac479c80d3e; c23cf947279029e041fb743a4d1b5d7e1036e37c; 9a3c652893eaccaec83cd12bd7a3c972577edf8b; dc5b06753fac11268bc2300b7c25d50cbbcdeb5c; f6347d39ab2814da711d0fb71863add2520027a7; ae40bf62a17366d4c4c79f63d09d2707e2e5fc54; 4991ea3eb6e75191ef0b522119323ea0e64361d7; dd057a826d15bb60608930eea46841bf94f843ee; 243f5a4fd365ed5ed0513527204d80df21e8fcd5; a7bdc2bb562261eabc556c4b9047338eb3a77d5f; 0d0760fafa473700663edf6dc5e524ed49f51c69; ce8d43fec61a1d763d2a2f8f51779ae5614dee5c; e8b9a9da5c96b2ce4f2656f9de876abc711fffb3; 4d81a982911f1e0b31dbded3ee4e7631834b412b; 00e46e9b029121e1bc075b09fee7adae44d847e7; 92d0ccb10ea24a8e8aaefa6ee382fbd6133d5aa7; 625d103cc3610257af5cfa7e86135000a9be0e25; 41922c24434075fe180e1e3022031df8cb8cff3d; 9630044a0f4235e2f7cbe3a6f8c3d01cc879be9b; 0910c5dba9fc02ae9c2912e38a66e2648c63a17a; 8a7843d945037810aef104b9f5e8415e703bc45d; 3ff91f28967e0702667a644f8f9c53d964d63e4c; d6a0ecbb7853ce80ec895ebdd8b13a0aa14d8845; 7e4a93e893a3ff8e4ef44de9998bd27ab8d2b323; 6ed0e4a022dbc09ed1e0748a4ba8c192f5dd1d90; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 9415482c3bef23d0c7611f62b5581928d7a5b792; a8d6bb8c706ae8c05768d05aff1a8af5101d6fad; c74f3c797a2238d0a40fdce8dd201789bbc1242a; 1691f777a8866594fa722e172e694ac8d7113a90; fd3effb404e3b99d72091b6d86a81181dfb6a734; fe5675d35fd84688487074a9c62d41862a8968fd; 6e239689dc0f5f8e8777ce608f15d2e2e4a7418c; 4f27c088d767ddb8db4688f47c8458c53bcff2ff; 4fe4d75367ce14f2443aaea65a47eeb2c727e512; 4f4f5c203ddcd268f91dbd213a6162da3463d92d,,,
b56aa69fd14310fdb407d79b474b2fdb123cc2db,Recovering Causal Networks based on Windowed Granger Analysis in Multivariate Time Series,"Reconstruction of causal network from multivariate time series is an important problem in data science. Regular causality analysis based on Granger method does not consider multiple delays between elements of a causal network. In contrast, the Windowed Granger method not only considers the effect of mutiple delays, but also provides a flexible framework to utilize various linear and nonlinear regression methods within Granger causality analysis. In this work, we have used four methods with Windowed Granger method including hypothesis tests of linear regression, LASSO and random forest. Then, their performance on two simulated and real-world time series are compared with ground truth networks and other causality recovering methods.",2019,Mathematics,"list(name = ""Ali Gorji Sefidmazgi"", ids = ""1413990760""); list(name = ""Mohammad Gorji Sefidmazgi"", ids = ""1773959"")",,2103c83d921edaa53669ea8522db0c5071b4dbb1; 45a47053b2ccdefd912d7d4299ccbd30a1cd1caa; 5f2199e859148f6084ab23d19381b4cc45dbcd12; a98a34e35d1e574afae379afca3af38b6425e4f0; 3647277038f5e68fc4493a660eaf0c0743ae7a9f; 28c9a84472242183c17c431e225807fb78fde82a; ab41e8f7451f3f0afd99f6b3c974d445c4f1e173; dbff9951becee14eda7a5b7ca0c4f8d6966c0c90; 8a42c36171a6794943ab310f55dd0e4c577cca2e; b6412b818d748fb85ed734e7ce6e801f8cb2e6a5; 4caffeaee72b0a634e858759c92af847a9e1a099; c6846d540fcb0b120367e930e892e20875b97a9a; 3ef12df2e3fc3efbf2d338fbb2c9e5589230c2e3; 74b9919be8159ec1053d9cdd45ee2ba40650f6cd; 6cbcea42724a998a491a96dbed97c769ca6ab290; 844d919739ac9ccecf02f7e08334461c86d837ba; bee570503aaa0ed5bc5dd4cf6aa742df0b5cef87; a3ff855fa58d43aab60d5f11dffc07b8f714fb60; 6c32dc9d86a744b320dae77fb38364a03cd3d5f9; 716d77c56be819832fa01900fcf44a0967f7e398,2019 9th International Conference on Computer and Knowledge Engineering (ICCKE),,170-175
69b21860aade515437348ca1139d3522c22ce0f9,Central and peripheral body fat distribution: Different associations with low-grade inflammation in young adults?,"BACKGROUND AND AIMS
Evidence regarding the impact of regional body fat distribution on low-grade inflammation is limited. The current study examined the association of central and peripheral body fat distribution and low-grade inflammation levels in young adults, considering collinearity between variables.


METHODS AND RESULTS
A cross-sectional analysis of 809 adults (aged 27 years) was conducted as part of the EPITeen cohort, Porto, Portugal. Regional body fat was measured by dual-energy X-ray absorptiometry scan (DXA) and serum high-sensitivity C-reactive protein (hsCRP) was measured in a fasting blood sample. OLS (ordinary least squares) and LASSO (least absolute shrinkage and selection operator) regression models were fitted to estimate the association of trunk and peripheral fat with hsCRP, stratified by sex. Using OLS regression, trunk fat in females was positively associated with ln(hsCRP) (Î²1Â =Â 0.064, 95% CI 0.018; 0.109). The effect of peripheral fat on ln(hsCRP) was shown not to be significantly different from trunk fat (Î²2Â =Â -0.011, 95% CI -0.110; 0.089), but no statistically significant association was observed (Î²3Â =Â 0.053, 95% CI -0.004; 0.110) between peripheral fat and ln(hsCRP). In males, trunk fat also showed a positive association with ln(hsCRP) (Î²1Â =Â 0.104, 95% CI 0.055; 0.154), and the effect of peripheral fat on ln(hsCRP) was shown to be significantly different from trunk fat (Î²2Â =Â -0.124, 95% CI -0.237;-0.011). However, the association between peripheral fat and ln(hsCRP) did not reach statistical significance (Î²3Â =Â -0.020, 95% CI -0.086; 0.046). The results of OLS were confirmed by LASSO regression.


CONCLUSION
A higher fat deposited in the trunk was positively associated with hsCRP, whereas no statistically significant effect was observed for peripheral fat.",2019,Medicine,"list(name = ""Maria Cabral"", ids = ""144546959""); list(name = ""Shrikant I. Bangdiwala"", ids = ""2926304""); list(name = ""Milton Severo"", ids = ""47011146""); list(name = ""JoÃ£o Tiago GuimarÃ£es"", ids = ""2882624""); list(name = ""LuÃ­sa Nogueira"", ids = ""37852968""); list(name = ""Elisabete Ramos"", ids = ""145021293"")",,,"Nutrition, metabolism, and cardiovascular diseases : NMCD",,
63a442763a6cd3bf1d43f75f27f2f288d3c55cce,A study of gestational diabetes,"Diabetes mellitus is a growing problem, especially in developing countries. People suffering from diabetes have an increased risk of developing a number of serious health problems. Consistently high blood glucose levels can lead to serious diseases affecting the heart and blood vessels, eyes, kidney, etc. In addition, people with diabetes also have a higher risk of developing infections. This paper aims to use suitable data mining and classification techniques which include the Logit model, the Probit model, the Classification tree technique, Artificial Neural Networks, Support Vector Machines, Ridge Regression technique and the Least Absolute Shrinkage and Selection Operator (LASSO) in order to determine the best method which can be used to classify the patients as suffering from gestational diabetes or not. The misclassification rate is calculated for different methods and the method having the least misclassification rate is said to be the most suitable to be applied to the given data, which is the PIMA Indians diabetes dataset.",2019,Biology,"list(name = ""Shreeya Banerji"", ids = ""148009914"")",,,bioRxiv,,643833
546616fa0b27712dc2d3dfeda119b739aecf6db0,Estimating the error variance in a high-dimensional linear model,"The lasso has been studied extensively as a tool for estimating the coefficient vector in the high-dimensional linear model; however, considerably less is known about estimating the error variance. Indeed, most well-known theoretical properties of the lasso, including recent advances in selective inference with the lasso, are established under the assumption that the underlying error variance is known. Yet the error variance in practice is, of course, unknown. In this paper, we propose the natural lasso estimator for the error variance, which maximizes a penalized likelihood objective. A key aspect of the natural lasso is that the likelihood is expressed in terms of the natural parameterization of the multiparameter exponential family of a Gaussian with unknown mean and variance. The result is a remarkably simple estimator with provably good performance in terms of mean squared error. These theoretical results do not require placing any assumptions on the design matrix or the true regression coefficients. We also propose a companion estimator, called the organic lasso, which theoretically does not require tuning of the regularization parameter. Both estimators do well compared to preexisting methods, especially in settings where successful recovery of the true support of the coefficient vector is hard.",2017,Mathematics,"list(name = ""Guo Yu"", ids = ""143702522""); list(name = ""Jacob Bien"", ids = ""2154667"")",cf430e688023a1b50a6715cfbf30d8f582174a38; fbde04d43601abc0f696c6dd70ed1ef85b03ca26; e72a59076a28488d1c4359eaee8387f5d12eaf19,af3b83a260bc0de9b92b36e582f87810fcae3567; 89795e4859557b3cfa0ab6bd533428988bfd7ad0; 05ab43b91321e8cf57a42614dd630baecd110bd0; f44a0c0015d8a28e42aea9b21f48fc2a30366def; b3d62cff3b1e4191307c2ad7b4dd3745aa4f88ed; 67f33b4ea84c8cf815a9919dd34fee6e85c22f6f; f95f216e071b07b908014b4e8aef5b916d85d8c3; 4f0df00d0fa9f7d93d4c86dc21a6cc523addefd0; 0b1a19623aeb9fbac75e7bad01e701dc86a36b65; 3d95ae9504cfb904216be4f2bfda9315d0476986; 28ff4e0de42caa4c6dfb03a46af25c7afd42b7d9; 19f90a8c59b2b5924debf81fc38c53f2f445b236; 07905a01bdb0efa20eb96d89efae1bd21b397685; 923212cffa329e43f5e0b0710724ddd880c67ef4; fc206fa6f7c7d2b8538bcd443f5ecb68717710aa; 20ee888ca9c3bae784f266405b4d6395c6f32955; 53ae65cbc82e8343110c921490be98c7926129cf; 090b233a88ad0d0d31968745fe44c81a5a0e6dfe; 1829b812d1c0ee6b6d02aaafe44c1fefaad4c7f9; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; d50b597c475e87e03e8630e381011cb46e460ad8; 5006e66095e3a42634e5ee4de59f10220c204778; 7cd1619370c1ab9b68acbb05d91b6562c78ed8a8; e25f47c3f6b6620bd2df34df773da7d2cad99786; 93d617c2891e450ba8d5cd4149ba4fc38c962295; 5c7416638acf9836d0bd2dbb5c269c8e07604ad4; d82d35c96fb2aa5980b34a6312c7caf3b772ec7c; daab979a418f96409774b3a7241cff2cac4d1be2; 4f607f03272e4d62708f5b2441355f9e005cb452; ebec069fd2cc0ef61ac3d30491e30243bd89a631; 2540b36616761e6fde519eed00aef8f0e5e412a0; 8125d755ad1fa64b869657d0f102836908af7a09; 4950ed7975304748ed2f73522b72b777bf885fc7; b96c5bbdc6000949d4ed82c7dc23df3d4e19cd57,Biometrika,106,533-546
46973b92383991ca82b36abb18dc6af455526ab6,Data-adaptive additive modeling.,"In this paper, we consider fitting a flexible and interpretable additive regression model in a data-rich setting. We wish to avoid pre-specifying the functional form of the conditional association between each covariate and the response, while still retaining interpretability of the fitted functions. A number of recent proposals in the literature for nonparametric additive modeling are data adaptive, in the sense that they can adjust the level of flexibility in the functional fits to the data at hand. For instance, the sparse additive model makes it possible to adaptively determine which features should be included in the fitted model, the sparse partially linear additive model allows each feature in the fitted model to take either a linear or a nonlinear functional form, and the recent fused lasso additive model and additive trend filtering proposals allow the knots in each nonlinear function fit to be selected from the data. In this paper, we combine the strengths of each of these recent proposals into a single proposal that uses the data to determine which features to include in the model, whether to model each feature linearly or nonlinearly, and what form to use for the nonlinear functions. We establish connections between our approach and recent proposals from the literature, and we demonstrate its strengths in a simulation study.",2019,Medicine; Mathematics,"list(name = ""Ashley Petersen"", ids = ""34712871""); list(name = ""Daniela M. Witten"", ids = ""40633718"")",a09c3ae9131ea54bbd0931d32ec74b28ed3c9688,,Statistics in medicine,38 4,"
          583-600
        "
