id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
7a35a65f34fc81e45c78cd73bd9c9a714dd460df,Improving LASSO performance for Grey Leaf Spot disease resistance prediction based on genotypic data by considering all possible two-way SNP interactions.,"Disease resistance prediction using genotypic data has been widely pursued in animal as well as plant research, mostly in cases where genotypic data can be readily available for a large number of subjects. With the evolution of SNP marker genotyping technology and the consequent cost reduction for genotyping thousands of SNP markers, significant research effort is being undertaken in the statistics and machine learning community to perform efficient analysis of these multidimensional datasets. For large plant breeding programs, besides identifying biomarkers associated with disease resistance, developing accurate predictive models of the phenotype based on the genotype alone is one of the most relevant scientific goals, as it allows for efficient selection without having to grow and phenotype every individual. While the importance of interactions for understanding diseases has been shown in many studies, the majority of the existing methods are limited by considering each biomarker as an independent variable, completely ignoring complex interactions among biomarkers. In this study, logistic regression p-value, Pearson correlation and mutual information were calculated for all two-way SNP interactions with respect to the Grey Leaf Spot (GLS) disease resistance phenotype. These interactions were subsequently ranked based on these measures and the performance of the LASSO algorithm for GLS disease resistance prediction was then shown to be maximized by adding the top 10â€‰000 two-way interactions from the logistic regression p-value based rank. The logistic regression p-value based rank also led to an error rate of more than 3 percentual points lower than not adding any interaction and more than 3.5 percentual points lower than adding interactions chosen at random.",2012,Medicine; Biology,"list(name = ""Rinkal R. Patel"", ids = ""48322155""); list(name = ""Daniel Z. Caraviello"", ids = ""5822517""); list(name = ""Wei Qian"", ids = ""145617169"")",27dedad78a7bb04613896e0baffe3bd4cf229ee5,0a14824290453b95d051ec9cc299d0f61ad82b23; 163d61769f18644c784f275c939c7bb6dd896583; c19024db01995467b07685159d77d29ab2feaf7d; b6ed57495d422ad12f07b899eba926d78ad96d49; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; ab9fe0fe3b39e6f36dcf74a715e7adcd218325b2; 25e57d21f6e4ff5276574f6a6d6c638466d97b7f; c774293d4c49e99a7920d8bd46ffc250d9a23132; 67188028dddd1b9493d6c4cf5ad79169415f2bee,Integrative biology : quantitative biosciences from nano to macro,4 5,"
          564-7
        "
7f2e664050f42d5d2e80cc72324a2c5e6c1337e8,Abstract 3113: Hyperactivation of FOXM1 drives ovarian cancer growth and metastasis independent of the G2-M cell cycle checkpoint.,"Forkhead box M1 (FOXM1) is a TP53- and phosphorylation-dependent transcription factor that plays a critical role in cell cycle progression. Recent analyses by the Cancer Genome Atlas (TCGA) consortium indicate that FOXM1 overexpression may be a key, early event driving the growth of epithelial ovarian cancer (EOC). However, this hypothesis has not been critically tested. Using RT-qPCR, we examined the expression of each of the known FOXM1 splice variants. We found that levels of FOXM1c but not FOXM1b or the translationally inactive FOXM1a are significantly higher in specimens of EOC (n=5) than normal ovary (n=3) or fallopian tube (n=3). By western blot, we found that FOXM1 is highly phosphorylated in EOC, suggesting that its hyperactivation is a consistent feature of ovarian cancer. When FOXM1 expression was targeted in TP53-wt HEYA8, TP53-mutated OVCAR8, and TP53-deficient SkOViP31 ovarian cancer cells by siRNAs, we found that ovarian cancer cell lines with reduced FOXM1 expression grow much more slowly than control cultures transfected with a non-targeting siRNA control and that a loss of FOXM1 results in G2-M cell cycle arrest that can be detected by flow cytometry using propidium iodide stained cells. Reduced FOXM1 expression also inhibited migration and invasion when OVCAR8 and HeyA8 cells were evaluated using standard Boyden chamber assays. Using qPCR and Western blot, we examined the ability of FOXM1 to directly regulate >19 gene products that are highly expressed in EOC. Despite the fact that FOXM1 regulates many of these genes (Cyclin B1, Plk1, and CENPF) in other cells and tissues, levels of their expression were not observed when FOXM1 was knocked down SKOV3ip1, HEY8 and OVCAR8 cells. Therefore, we analyzed patterns of gene expression from 581 TCGA ovarian cancer specimens using serial linear regression with L1 normalization (Lasso analysis) to test for correlations with FOXM1 expression. These analyses identified multiple gene products whose expression is potentially regulated by FOXM1 in ovarian cancer. Altered levels of expression for multiple gene products identified by these analyses have been examined by qPCR and Western blot in ovarian cancer cell lines transfected with shRNA targeting FOXM1 expression. These included multiple gene products, including VEGF-B and -C known to regulate angiogenesis. To explore the in vivo impact of targeting FOXM1 expression, a xenograft model was established by inoculating Fox1Nu mice with OVCAR8 cells stably transfected with either shRNA targeting FOXM1 and a non-targeting control. Collectively, these results indicate that hyperactivation of FOX1-mediated transcriptional activity is a consistent feature of EOC and plays a critical role in regulating ovarian cancer metastasis in addition to proliferation. FOXM1 may be a valuable therapeutic target for overcoming the genetic heterogeneity that limits current ovarian cancer treatments. Citation Format: Triparna Ghosh-Choudhury, Holli A. Loomans, Ying-Wooi Wan, Zhangdon Liu, Shannon M. Hawkins, Matthew L. Anderson. Hyperactivation of FOXM1 drives ovarian cancer growth and metastasis independent of the G2-M cell cycle checkpoint. [abstract]. In: Proceedings of the 104th Annual Meeting of the American Association for Cancer Research; 2013 Apr 6-10; Washington, DC. Philadelphia (PA): AACR; Cancer Res 2013;73(8 Suppl):Abstract nr 3113. doi:10.1158/1538-7445.AM2013-3113",2013,Medicine,"list(name = ""Triparna Ghosh-Choudhury"", ids = ""1400961161""); list(name = ""Holli A. Loomans"", ids = ""4116666""); list(name = ""Ying-wooi Wan"", ids = ""47479973""); list(name = ""Zhangdon Liu"", ids = ""81744322""); list(name = ""Shannon M. Hawkins"", ids = ""10807484""); list(name = ""Matthew L Anderson"", ids = ""145437981"")",41d7c5c364b1998670917fe6d7d68a5a6b5b0bc9,,Cancer Research,73,3113-3113
4356172cfc4f6080070a270f3d6c977737429bbb,Detection and quantification in real-time polymerase chain reaction,"The estimation of the concentration of an infectious agent in the environment is a key step to trigger an alert when there is a biological threat. This concentration can be obtained trough a quantitative polymerase chain reaction (qPCR). Nevertheless, standard real-time procedure do not address detection delay which is a main concern in alert triggering. Therefore, we propose a method based on Lasso regression and CUSUM change detection to accurately estimate the concentration while minimizing the detection delay. The trade-off between accuracy and delay can be managed through a parameter. We compare our results with those found by a standard method (threshold method) and promising results are obtained.",2013,Computer Science,"list(name = ""Abou Keita"", ids = ""2312787""); list(name = ""Romain HÃ©rault"", ids = ""1782268""); list(name = ""Colas Calbrix"", ids = ""2119784""); list(name = ""StÃ©phane Canu"", ids = ""1794818"")",,a8314989c9bf509969dfe3d61b839f997fff92d2; 46e27b946513be00979daa548ecc0a88fdc0afdf; e343c2f0550ae677ca75dbe64afb148aee0003e0; 871155d86e817b47b8eec6bd8fbb87d3397e9d79; d0be78b7f6da59b72debbb88c2a608f41f49dba2; 6218522eab6014559540fb9b5eba858c84a25fe0; ae3c60cf4066589d91256d52c6f568665f70568e,,,
d1fcaa4eac4f4ebbdb07edb9e86c8893fae578b3,Modified SCAD penalty for constrained variable selection problems,"Abstract Instead of using sample information only to do variable selection, in this article we also take priori information â€” linear constraints of regression coefficients â€” into account. The penalized likelihood estimation method is adopted. However under constraints, it is not guaranteed that information criteria like AIC and BIC are minimized at an oracle solution using the lasso or SCAD penalty. To overcome such difficulties, a modified SCAD penalty is proposed. The definitions of information criteria GCV, AIC and BIC for constrained variable selection problems are also proposed. Statistically, we show that if the tuning parameter is appropriately chosen, the proposed estimators enjoy the oracle properties and satisfy the linear constraints. Additionally, they also possess the robust property to outliers if the linear model with M-estimation is used.",2014,Mathematics,"list(name = ""Chi Tim Ng"", ids = ""48178381""); list(name = ""Chi Wai Yu"", ids = ""2294318"")",,,Statistical Methodology,21,109-134
401f51da617cb5bba2cde72f0afc2337cd9dc5aa,Simultaneous Coefficient Penalization and Model Selection in Geographically Weighted Regression: The Geographically Weighted Lasso,"In the field of spatial analysis, the interest of some researchers in modeling relationships between variables locally has led to the development of regression models with spatially varying coefficients. One such model that has been widely applied is geographically weighted regression (GWR). In the application of GWR, marginal inference on the spatial pattern of regression coefficients is often of interest, as is, less typically, prediction and estimation of the response variable. Empirical research and simulation studies have demonstrated that local correlation in explanatory variables can lead to estimated regression coefficients in GWR that are strongly correlated and, hence, problematic for inference on relationships between variables. The author introduces a penalized form of GWR, called the â€˜geographically weighted lassoâ€™ (GWL) which adds a constraint on the magnitude of the estimated regression coefficients to limit the effects of explanatory-variable correlation. The GWL also performs local model selection by potentially shrinking some of the estimated regression coefficients to zero in some locations of the study area. Two versions of the GWL are introduced: one designed to improve prediction of the response variable, and one more oriented toward constraining regression coefficients for inference. The results of applying the GWL to simulated and real datasets show that this method stabilizes regression coefficients in the presence of collinearity and produces lower prediction and estimation error of the response variable than does GWR and another constrained version of GWRâ€”geographically weighted ridge regression.",2009,Mathematics,"list(name = ""David C. Wheeler"", ids = ""145950803"")",4c3f6d94975ae2a4e245c818afa8c8e18b19af0c; 30272a5cdd5324e71f6cf70910e7e8fd8284d5b6; b55dcfd5c81262e1c49f9e82edf2949323e661eb; caaadd0cdf8dcd0814c72fefdb0a6f9c912fee41; 7c29b99f96a013c8d11a0d79c94a3f0f7dc889e8; 2f91fada0f42cecddff8c9a929cfd351c66d45f8; 9c996d025c428e0b3876c4143c481627f5683f62; 1082d3c132307ed4ba035643e5d64f57bc1b49d3; 37d00e4862d297db431ac999d3b9e2debfaef214; d9044f0a53a2addd87d4608b3d514ed762e9fba4; b5e27de1abdca2c9fa4b3df8826fec7a87ac9692; c71a6673ef103c2c157291ce5b3faf65e8a6070e; b53fd36fe997cb4aedd11d9875f74dbcd49c73a6; b58a47af6997d508703ad007b48adcdf87aaa8ca; 5f58df59e2c2966eac1cf41a70a470b434014ba1; 8ba4259c1ea4c120a9d400f7a1e573720d9c1d98; 07076ef94e4934ce5c14d078f0da2c4767b5af15; ef4b01eb9e18c648633210ab55f4099a8f042c1b; 8b65d97bd8797ec1fbf7c6a32d9f91814599ab47; 1ce1eaf3983315cb017b5669a5fa56ba93a3f60d; 39da3872e4d618f962e13ddf745a9b289bde70b8; 8a5787877c8c9b7fd2eca4d6cf5617cbb13f4841; db7e8f7757145f42d43ab7feecfbba607d0135dd; 02a31ed3877846f9135df7e1b15dce3b4e94566e; 1d9bf718d6029a23f7f2043756e8faac1973e409; 716231ad7463d8c2d6052628e5a13283043b2c74; 4860c17429b6fc3794feab5cb656e8d5d4584435; f8bb729d260972d5c7822a96e2dae5bcb28f6f87; f3c0551cf3fae1558f58e3b8439f87033b6f9e8c; 2888efe46f10c1124648d602f05fdd236c7d334b; 6c7df90109f5d19015980e0cec03c4b3014e5b48; 59ab0e9f27ee416db653c29baad2947ae6e15c40; 9232d8f25225c4c9ecdcd8281f103166d8387cbe; 11f942cfddfc5184eda2a3fdde64d1e3a94e23cc; a42cae9b32a970132d8964dc42cbdfd420fab58e; d5f04597d0530424395e369c9495d809cdde7f4b; 5b0c9e236220e1d7e9144b4d292a3802ecf37bf6; f7e74a30fe12be5d747298660b9f7669f5cda2e3; 33c89992ff4bac04c34fa1387b2a99e82c624c26; 311ed2034207bf76ec6d7c43d0c133a30562e3c3; 62b09a414cbbfad7bb392da95ac5247dbad8952b; 03ae226b461f39ce77988b8e944f5ba8259156d3; eac93ab109c867abcb0e37fcd5d02a3c0235038b; 44c72f0f3607e8f3a342c7ce2b560885864f1f53; 8e134882509adc204f5bd6955d08c65b2c2a1bbb; b9230dce773a4359a7a0735138d9e4fc42501dd9; 63358178bde3cbbbf07dfbb1e003ea978c2f337f; 5ae187f9dbac4484df8baec7f7f0c77d188beb03; bf58bee68bd5453728ef785c5e90c20281a47224; 457513c8f1ae6623a5ebec0eda8cc22b28660144; a3c9185a7800a7a525e4fc92b6ca6c9c2a243c4e,30e7e25061b7ccd9a625548dd6836afcff85043b; bee570503aaa0ed5bc5dd4cf6aa742df0b5cef87; a0afa4ec10b2b060aff0ec676a661c8013c7df1d; fee7a2251e96a9f26106fed0bfe6683f5e2fdb62; 1ebcd67d3d79107b5d49f99261b992e7c1a7328c; 1c7c5595dc7a1f5d360acf5c360ca1ca49536ba5; 0aa86985d74b77c0bc3bcc78cf757ee3d47f136d; c50342756c4f303bfacc89c48223a6f1b64a7029; 2fb89088310df66a766a0aea55f46118dc52397d; f61b7122f62976d214ab94b446fd2708fc781de2; 9310519a01e717a0e20f688e05bb2e64bec7a26a; 746554301fc69990cead47831552c67eefd259cb; 2d9829ec2f5f4f1253a9ca14a4cb91c009092930; 0f3283710c84e6d13363f8e81d774feeaff519ae; 806930447c479e0428b16b377998f6076cbb1d29; d997c6e2e73bf8f605b412fc82d9a180dacc2f64; 53dc97756369cd1f9300116d6aabdffb7072f2ed; f2f658581880b2d996558910f4f58d9c0fadf632; 731df2bb791c3fa221ca9498bfe43bb04b698357; b81e61b920b986ff1495af426aad7437c9011d85; a79c4bb86d6ced6ef7adc67be8cef7d6e8096feb; a6fa2cb155b15b3415b630c16e5903e389890c6f; 4e944436b0458b9d53cde5edb9905e41d01a2ced; f6fe30cea3bcc1ab3b58c812f2026c3c09180734; 85b6c229a8e474aca3ca17f4ce624709489235c4; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 06fc9bcd1378d5b438690669dbf4ea729c93531f,Environment and Planning A,41,722-742
6856b2d127638da5920698902fcf58a53c49b955,Lasso ANOVA decompositions for matrix and tensor data,"Abstract Consider the problem of estimating the entries of an unknown mean matrix or tensor given a single noisy realization. In the matrix case, this problem can be addressed by decomposing the mean matrix into a component that is additive in the rows and columns, i.e. the additive ANOVA decomposition of the mean matrix, plus a matrix of elementwise effects, and assuming that the elementwise effects may be sparse. Accordingly, the mean matrix can be estimated by solving a penalized regression problem, applying a lasso penalty to the elementwise effects. Although solving this penalized regression problem is straightforward, specifying appropriate values of the penalty parameters is not. Leveraging the posterior mode interpretation of the penalized regression problem, moment-based empirical Bayes estimators of the penalty parameters can be defined. Estimation of the mean matrix using these moment-based empirical Bayes estimators can be called LANOVA penalization, and the corresponding estimate of the mean matrix can be called the LANOVA estimate. The empirical Bayes estimators are shown to be consistent. Additionally, LANOVA penalization is extended to accommodate sparsity of row and column effects and to estimate an unknown mean tensor. The behavior of the LANOVA estimate is examined under misspecification of the distribution of the elementwise effects, and LANOVA penalization is applied to several datasets, including a matrix of microarray data, a three-way tensor of fMRI data and a three-way tensor of wheat infection data.",2019,Mathematics; Computer Science,"list(name = ""Maryclare Griffin"", ids = ""144393405""); list(name = ""Peter D. Hoff"", ids = ""33836881"")",,8b0383ec769fdf0f5a826f7bdaf8832012a18a18; 367559a643d9ed2c375c36298e3a00660b46de7f; 961b75c7a3e568da8001abe3538bb01cdfe39e20; dbee1e04c1f104e3358f811fa4cb2b5bf7db2606; 12e5939a80ec59f81214d7e729c577c350af9501; dc791b8176fee4f218a960990c54946696d6f35d; 02acc0b55fbe9904d64c98bddf9d09f7d6a993cc; 3accd0b572e3267e6b2832c70ac8c4aa92064f5c; b9c4dbc0ef21e6aa29650f68174c31fdfad1ef75; 2df049a9f5d183a0969190eb3f30f095e8fb9b7e; 02646a91933b163860f0a177d2aab801aacb0889; 646ede580b28ca6bf1522eb287670ec4738967d3; 66b8c20550c5c248cbc127885608876cff501809; ae3f31c841c460b15a81bf51655f4c0e39cacc79; c5cc6bc9b2d24091ac4509f3e1cf9bcc421604a6; 8cc9918add61ee5ef3b848aba9646169cc5e364e; f6508c514738ef214fb340254c5d277381d69d21; 3eaf21ba64b0775b68ebadbafe064bb619b75ca6; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 95e1637805860076c233ddd963977196f30e6ba2; 4803ecedba7f8422f8dad970478c87340c942439; 2d8386a1ea91f2b177faf31215453da84e955bf7; 785ede21535ff3a4ccc75daa990e45363db3a363; 9dc134b18c06577354d50c12a8972b965d3bbacd; 1bf7bc119066bc2f83db96e34465bfdce32dd9f4; 3a94e504f13b18ea615913a03da3f9f8fb286190; 3c5e5a41eff2acde0c05099fd45ea93b500acd0c; 31fbdbf4557d9575c2c0bc59428b4ffd51ab355d; 25d31302deab869def30db516a3d05ed968dbe79; c55609ce60bc70a70af5044d4be911704558c236; ab29a443ef1d6d06fa17f8994d027dd1a9202a79,Comput. Stat. Data Anal.,137,181-194
8fe705859858ad4dece603c028336edf4ccc7774,Estimation of genomic breeding values using the Horseshoe prior,"BackgroundA method for estimating genomic breeding values (GEBV) based on the Horseshoe prior was introduced and used on the analysis of the 16th QTLMAS workshop dataset, which resembles three milk production traits. The method was compared with five commonly used methods: Bayes A, Bayes B, Bayes C, Bayesian Lasso and GLUP.MethodsThe main difference between the methods is the prior distribution assumed during the estimation of the SNP effects. The distribution of the Bayesian Lasso is a Laplace distribution; for Bayes A is a Student-t; for Bayes B and Bayes C is a spike and slab prior combining a proportion of SNP without effect and a proportion with effect distributed as a Student-t or Gaussian for Bayes B and C, respectively; for GBLUP is similar to a ridge regression. The distribution for the Horseshoe prior behaves like log(1+1/Î²2) (up to a constant). It has an infinite spike at zero and heavy tail that decay by Î²-2 (slower than the Laplace or the Student-t). The implementation of all methods (except GBLUP) was done using a MCMC approach, where the relevant parameters defining the prior distributions were jointly estimated from the data. The GBLUP was done using ASREML.ResultsThe accuracy for all methods ranged from 0.74 to 0.83, representing an improvement of 44% to 78% over the traditional BLUP evaluation. GEBV with the highest accuracy were obtained with Bayes A, Bayes B and the Horseshoe prior. The Horseshoe tended to select smaller number of SNP and assigning them larger effects, while strongly shrinking the remaining SNP to have an effect closer to zero.ConclusionsThe Horseshoe prior showed a different shrinkage pattern than the other methods. While for this specific dataset, this has little impact on the accuracy of the GEBV, it may prove a good property to discriminate true effect from noise, and thereby, improve overall prediction under different scenarios.",2014,Medicine,"list(name = ""Ricardo Pong-Wong"", ids = ""1400933973"")",d1cdcdb40a4cf87726265919a7327d563019c250; 83cf649d36fcd8dad98f153d94769896d5adc7c8; 15bb05584c0cb28c957db5ca84d82ba0467b70a2; eba0addd8d5bf1d76d95f8272320e6d8d1cf44b3; 8fe705859858ad4dece603c028336edf4ccc7774,785ede21535ff3a4ccc75daa990e45363db3a363; 693a1e2bcd6e01ee7d4f207f1d42e187e19f6fc9; 8fe705859858ad4dece603c028336edf4ccc7774; 7f70179b5935583e7062eb7745c010b37b3205a0; 8de0f4d3168750a2509a7ef72131e055aba4c674; edf6117a38afa73b211259c88e4e5539891f6c2c; de68633453cec5a4b9ae5282a44b77a22ea0c7ec; 0c2c768e2f9ef18a6d918922aee7e78c5b00ca3f; ba80770b0ee7253495aa0e615b9605cc3ffd9759; 82cd42482127b3707f1d6585d2d7b43c3c79db1e; 51d88925443329a35e9afe25a4b9cdbc4fd8e04d; 72bf37ee2987f9d3607996eaca49692b7e2819f1; a88c4014da492520eceff8b359d981d6ef4b8e5e,BMC Proceedings,8,S6 - S6
35bf5df80d627905d76ff52670aaad4fdafcb681,Tsunami Inversion of Fault Displacements Based on Sparse Modeling,"A study on tsunami inversion analysis was conducted using Lasso regression, which is a typical approach to sparse modeling. Characteristics of spatiotemporal distribution of the fault slips were then analyzed. Sparse modeling is characterized by yielding obtained solutions that contribute significantly to the output of the model. This feature is useful for investigating the development of prediction models. This paper applies a tsunami inversion analysis based on sparse modeling to the 2011 Tohoku Earthquake Tsunami and analyzes the characteristics of the fault slips.",2019,,"list(name = ""Tetsushi Kurita"", ids = ""145375971"")",,d365234865c43b61503633fdc66de5a51e7ae201; 8be842848ad96b19e49ada89db396f22ba33fbe4; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; a35d565e8f70cb6ddc09a65904a72622e16b9485; d4e69f86d197f1bc9cfc09215f63c77d66e7f0de; 46db443f3ee503ec87f94f999e72630924f14bdb; 6ca77b0af7462a501cb613edfd599117adb96921; d50b597c475e87e03e8630e381011cb46e460ad8; 0a14824290453b95d051ec9cc299d0f61ad82b23; 38a6bc34eb3b6de380497a7000d366638b10f882,,,
e97e05a522238eb215dada385378008fc7353821,Estimating Sparse Neuronal Signal from Hemodynamic Response: the Mixture Components Inference Approach,"The approximate knowledge of the hemodynamic response to neuronal activity is widely used in statistical testing of effects of external stimulation, but has also been applied to estimate the neuronal activity directly from functional magnetic resonance data without knowing the stimulus timing. To this end, sparse linear regression methods have been previously used, including the well-known LASSO and the Dantzig selector. These methods generate a parametric family of solutions with different sparsity, among which a choice is finally based using some information criteria. As an alternative we propose a novel approach that instead utilizes the whole family of sparse regression solutions. Their ensemble provides a first approximation of probability of activation at each timepoint, and together with the conditional neuronal activity distributions estimated with the theory of mixtures with varying concentrations, they serve as the inputs to a Bayes classifier ultimately deciding between the true and false activations. As we show in extensive numerical simulations, the new method performs favourably in comparison with standard approaches in a range of realistic scenarios. This is mainly due to the avoidance of overfitting and underfitting that commonly plague the solutions based on sparse regression combined with model selection methods, including the corrected Akaike Information Criterion. This advantage is finally documented on fMRI task dataset.",2019,Biology,"list(name = ""Anna Pidnebesna"", ids = ""28274785""); list(name = ""Iveta FajnerovÃ¡"", ids = ""5285381""); list(name = ""JiÅ\231Ã­ HorÃ¡Ä\215ek"", ids = ""152670255""); list(name = ""Jaroslav Hlinka"", ids = ""2858686"")",,5ec2996d855da6e5ebb52897f3ef95658d5b1d94; 79d1b330f0ef51f63ecb9b291dd5a05de5a858c0; 8523758bd109949aa178ae622aab4ed4ce06c904; ab6f76f2b2c11aabcfb3fd5503ebb419c54c5feb; bd640b093069228d93b0e45625d226073f3946b9; 3e4294d9644621dfc682b518dc1bef762413d473; aa2b4ec11d9a0cbd5bb47a7bb764b8c03f3567f9; 2825733f97124013e8841b3f8a0f5bd4ee4af88a; 017ec0fb815db8d589d95239ce416456ba8460e0; e290990bcee511e6c6a7736a3981721086dcd059; e664f225a730cd2653857253a8c37dfff8ff07b2; 48d1f0f41e5d26b8fef7a90bf6e75c6d7543417e; 37e44d1de8003d8394d158ec6afd1ff0e87e595b; 4586dabab210cf61254c0aaba1d7b891e8e4c147; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 30c17b2c5feca51549227774000f2e65917815fd; ceaac52d57e9985ceb52244d2370688d3a43e13c; b9a8a142e551fa64b816b31fc64d808fffea9e39; bb18c0f9d15ebb053c09b7787e508d03791af09b; 99dbf84594820af16b394c781688d941237fdc77; f405feed06b42d4509307e0edd5c56c3d7cabcbc; 73b529f6976d0fdcb9e3abbd1a2a4c754c899401; 148753559db7b59462dd24d4c9af60b2a73a66bf; bd6a9d35dabbba8132f48835f636cf7c3b3e9c80; bb92178d5133f9165b704500cbe2e5a1b2dab01d; 9bea108c81919453a5774bfdc3586a4e03e52338; 0b3995e33daf8fea7a772585ff7dac925af7fae9; 956907707a9d77465ebcda8dbfd0940a2b4c6fc6; 1d7d0e8c4791700defd4b0df82a26b50055346e0; e395a17049aebd065afe981b5c8f760e45e14e9e; 09b028e77aa5f3d3175c4059e4ba57326c317e48; 500990957fb0f3a54914aff65413d76ae6e69d06; a178671da58071cf2b85e7a35928df1e3cd82a18; 187a528e5907399bc67aca8cb9ba5598f11f8853; 1c7c5595dc7a1f5d360acf5c360ca1ca49536ba5; 169816f6235b3a8047d7121211b2c8c1a5e398a7; c315fcd49f07a0b8e4a381c07332c4f8bea4faab; 50a42ed2f81b9fe150883a6c89194c88a9647106; 56daff40414e05314f03a5a46dd6cd255d461947; 562eff1cda9c086608479f8af59ce47ee226836f; 20f05e38172e2aaed637181f2b1c6f43d7c5fab6; 3d07e8d62961e6b25869d4d90523157dc94eb484; e9133969c2fa2113948a2698a3f5ced97e219781; a988c4db5c56c83097fbd001005ed7332004dd12; 5ec329cbe16ce6af2b809079949d6483c2ca14be; b714bc932c63ce5bc4049f0a80c42bf673b0bde5; b10950fb36b82585fec3d9d85e53cc760f37b776; 7283572082095f6c0ba32fc686e788dfd313a0dc; 4d543224f232ec76da84e861079e091b74205fd7; 081f67812deb4576d2e338c67de98c8fce1607eb; ca68550e865cdb68a335d3329d57653da646578d; 8c46c554c17dc2f67d85faabe0d0ec669d72bd98; f256e468ece5a23df3cec7a124fbaa658e871c11,bioRxiv,,
a3edb6cefa2317ebd5869e828627f4ae5d3882ad,"Lasso, knockoff and Gaussian covariates: a comparison.","Given data $\mathbf{y}$ and $k$ covariates $\mathbf{x}_j$ one problem in linear regression is to decide which if any of the covariates to include when regressing the dependent variable $\mathbf{y}$ on the covariates $\mathbf{x}_j$. In this paper three such methods, lasso, knockoff and Gaussian covariates are compared using simulations and real data. The Gaussian covariate method is based on exact probabilities which are valid for all $\mathbf{y}$ and $\mathbf{x}_j$ making it model free. Moreover the probabilities agree with those based on the F-distribution for the standard linear model with i.i.d. Gaussian errors. It is conceptually, mathematically and algorithmically very simple, it is very fast and makes no use of simulations. It outperforms lasso and knockoff in all respects by a considerable margin.",2018,Mathematics,"list(name = ""Laurie Davies"", ids = ""143761931"")",3d8f89e87cc6c58685ab9ef98fb7b13fd367e872,be454e68b34b9a5ce784e64d420b24c4e454ff9b; 64c7d73b11169e0f526af33d02d01b9351b35dac; 8125d755ad1fa64b869657d0f102836908af7a09; fbcb62a2c9f3f06c62dea5eab209aa5e83e2fbd1; 7b4b6a3b9d19a1f57033d8642ca7b9ac97e94263; 7ca667f4e7ec28275ae8f5bb353b24b426bc6b61; d2be404e63caa1c95f01612b428baabfe9d4559e; 8407e02edbb92ade963e3150cb1886135c95966e; bf15a0ccc14ac1deb5cea570c870389c16be019c; 57cca95fdbd35ba1b283c9c6ec5ae7a81be7adfd; 5c28b24b0ecb610c6a527b32c3acb2c03b1bc184; 41c6f229c4b149d502f89ffc386febb24116bd25; 3d8f89e87cc6c58685ab9ef98fb7b13fd367e872,arXiv: Methodology,,
