id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
0ed1c614de5c2826609786440f8d2f7c332463ca,Construction and Validation of an Autophagy-Related Prognostic Risk Signature for Survival Predicting in Clear Cell Renal Cell Carcinoma Patients,"Background: Clear cell renal cell carcinoma (ccRCC) is a common type of malignant tumors in urinary system. Evaluating the prognostic outcome at the time of initial diagnosis is essential for patients. Autophagy is known to play a significant role in tumors. Here, we attempted to construct an autophagy-related prognostic risk signature based on the expression profile of autophagy-related genes (ARGs) for predicting the long-term outcome and effect of precise treatments for ccRCC patients. Methods: We obtained the expression profile of ccRCC from the cancer genome atlas (TCGA) database and extract the portion of ARGs. We conducted differentially expressed analysis on ARGs and then performed enrichment analyses to confirm the anomalous autophagy-related biological functions. Then, we performed univariate Cox regression to screen out overall survival (OS)-related ARGs. With these genes, we established an autophagy-related risk signature by least absolute shrinkage and selection operator (LASSO) Cox regression. We validated the reliability of the risk signature with receiver operating characteristic (ROC) analysis, survival analysis, clinic correlation analysis, and Cox regression. Then we analyzed the function of each gene in the signature by single-gene gene set enrichment analysis (GSEA). Finally, we analyzed the correlation between our risk score and expression level of several targets of immunotherapy and targeted therapy. Results: We established a seven-gene prognostic risk signature, according to which we could divide patients into high or low risk groups and predict their outcomes. ROC analysis and survival analysis validated the reliability of the signature. Clinic correlation analysis found that the risk group is significantly correlated with severity of ccRCC. Multivariate Cox regression revealed that the risk score could act as an independent predictor for the prognosis of ccRCC patients. Correlation analysis between risk score and targets of precise treatments showed that our risk signature could predict the effects of precise treatment powerfully. Conclusion: Our study provided a brand new autophagy-related seven-gene prognostic risk signature, which could perform as a prognostic indicator for ccRCC. Meanwhile, our study provides a novel sight to understand the role of autophagy and suggest therapeutic strategies in the category of precise treatment in ccRCC.",2020,,"list(name = ""Huiying Yang"", ids = ""46402485""); list(name = ""Mengjiao Han"", ids = ""10172956""); list(name = ""Hua Li"", ids = ""119885544"")",,,,10,
c48c23f1013dcec45d4498825d7cedaac2c7bdb4,Identification of an Immune-Related Nine-lncRNA Signature Predictive of Overall Survival in Colon Cancer,"Growing evidence suggests that immune-related genes (IRGs) and long non-coding RNAs (lncRNAs) can serve as prognostic markers of overall survival (OS) in patients with colon cancer. This study aimed to identify an immune-related lncRNA signature for the prospective assessment of prognosis in these patients. Gene expression and clinical data of colon cancer patients were downloaded from The Cancer Genome Atlas (TCGA). Immune-related lncRNAs were identified by a correlation analysis between IRGs and lncRNAs. In total, 447 samples were divided into a training cohort (224 samples) and a testing cohort (223 samples). Univariate, lasso and multivariate Cox regression analyses identified an immune-related nine-lncRNA signature closely related to OS in colon cancer patients in the training dataset. A risk score formula involving nine immune-related lncRNAs was developed to evaluate the prognostic value of the lncRNA signature in the training dataset. Colon cancer patients with a high risk score had poorer OS than those with a low risk score. A multivariate Cox regression analysis confirmed that the immune-related nine-lncRNA signature could be an independent prognostic factor in colon cancer patients. The results were further confirmed in the testing cohort and the entire TCGA cohort. Furthermore, a gene set enrichment analysis revealed several pathways with significant enrichment in the high- and low-risk groups that may be helpful in formulating clinical strategies and understanding the underlying mechanisms. Finally, a quantitative real-time polymerase chain reaction assay found that the nine lncRNAs were significantly differentially expressed in colon cancer cell lines. The results of this study indicate that this signature has important clinical implications for improving predictive outcomes and guiding individualized treatment in colon cancer patients. These lncRNAs could be potential biomarkers affecting the prognosis of colon cancer.",2020,Biology,"list(name = ""Yi-lin Lin"", ids = ""14769514""); list(name = ""Xiaoxian Pan"", ids = ""1659250631""); list(name = ""Zhihua Chen"", ids = ""1471137877""); list(name = ""Su-yong Lin"", ids = ""10688261""); list(name = ""Shao-qin Chen"", ids = ""10744655"")",,258c7e3242b91e02e092e77e058f6275ba52b12d; 83ab5cf89399bca5449f4a7baf1b1b3c2e1178c7; 4749f41dfdfe9952dbd9bc4eccf0efb820375745; 62cd63ca22adc48692873429164c6251258753dd; 2e813b51f1a104645a85ca26a2d196451fc36819; 27a12a0b4b382c8924d491f793c7f4a90da9c2ef; d12ad2b08a655147538ea5adbe50b2185235ec43; cfc46731da572c66d8dbcd2350f3bd9232fe9c9b; 161d9631eed25724e7d8c609081da93718198cc2; 99f8f45541ca04aebdc6c1b26d33a26e5027d25e; 59cbc99f489f786f88a8fdaa8255ef30cf2d25d7; 11f0a6c01847924c992511507a0f4b3a9f1b620e; cf9af64b831527f14c61584ea9182874e628667a; 11da294da0e08885c699219ab013d4da7bcfa995; 7f34cd594de59fc6d5e6982c0ab7b65e621700c0; 00c5271529ee5fa91e2a54c0672c9753fbcb944c; 85b4643f8985429de67f22272e6867a3738fd991; a49ff6eb1031777d5ef6b4197e011a6140ece487; 6e3482f33890d56c370fe82d4d6fb066eea45651; 4c0a492ca6e080aa2c1083d6e2838bba8abe2efe; 1b878343e93e4268ad95bd9274603e2258f0964b; 4c98183e077634a5fe136e1af3a585ab4d00d617; 049e9aa272c1b7794dc56d881667827c0b1edb83; a022b2156c3188c688e9b8f9cb84c74d72f05529; 024d5ccbfaccf521fff96026789c71f660160ece; 20bdbbe8aa7e94ed78dee7c00c1189218ccb8a69; adbb96cd8eb600cee7692cae7f1f34c49118fdc9; 231be65e77b73a3b1e554b19a8bde6bda751d488; cceea830146b14c4c82c9c78ed3c1f01783e8daf; 29301b7baabd995ba50e45866a19d0cdfeb1b16f; 0a14824290453b95d051ec9cc299d0f61ad82b23; 42cf531aaf907fae6111f992853d9e3541e1acf6; 54566d9fdfad503f98c25a394ec50e1bb625b532; e242b24f8737dd2c7aae193b8e821351052b6d84; 1af205ae95ade0726f376fb54ea8b1fd7dc960ce; 74abd0f8893cb073b4e7971dd4d91d482f590ebd; 926490ff90111a088f202bca199a902828d69f04,,11,
87927a53d039166e435c80998c94ed5d2eed5025,Identifying subtype-specific associations between gene expression and DNA methylation profiles in breast cancer,"BackgroundBreast cancer is a complex disease in which different genomic patterns exists depending on different subtypes. Recent researches present that multiple subtypes of breast cancer occur at different rates, and play a crucial role in planning treatment. To better understand underlying biological mechanisms on breast cancer subtypes, investigating the specific gene regulatory system via different subtypes is desirable.MethodsGene expression, as an intermediate phenotype, is estimated based on methylation profiles to identify the impact of epigenomic features on transcriptomic changes in breast cancer. We propose a kernel weighted l1-regularized regression model to incorporate tumor subtype information and further reveal gene regulations affected by different breast cancer subtypes. For the proper control of subtype-specific estimation, samples from different breast cancer subtype are learned at different rate based on target estimates. Kolmogorov Smirnov test is conducted to determine learning rate of each sample from different subtype.ResultsIt is observed that genes that might be sensitive to breast cancer subtype show prediction improvement when estimated using our proposed method. Comparing to a standard method, overall performance is also enhanced by incorporating tumor subtypes. In addition, we identified subtype-specific network structures based on the associations between gene expression and DNA methylation.ConclusionsIn this study, kernel weighted lasso model is proposed for identifying subtype-specific associations between gene expressions and DNA methylation profiles. Identification of subtype-specific gene expression associated with epigenomic changes might be helpful for better planning treatment and developing new therapies.",2017,Medicine; Biology,"list(name = ""Garam Lee"", ids = ""48534513""); list(name = ""Lisa Bang"", ids = ""40114514""); list(name = ""So Yeon Kim"", ids = ""3294679""); list(name = ""Dokyoon Kim"", ids = ""40404996""); list(name = ""Kyung-ah Sohn"", ids = ""144629518"")",bdbaeff30abcd40c6f21b2d08ebfd97e263f73ef; d511e6d437b5803aeb2042459dd8dd07c8d43313; 0dda6eed5215c3dca6e239eb97fef1bd0863a8e5,aaaa9ea4f54a7b041da1039e10621c063c98fad2; ad68d4d8bd1e8c8dd8b84c3af58b9dccd6e25e55; ca31b3af716e838502ab93efe877837c22b780cc; 31bb581bccd676268e50ea4c18a970deec9514de; 0ebe0789f74d251fd75a30ed70976f61103281c2; 23686382039654063160ffec970f4419286a4984; abd9431805eb00b355a851f009121f7539c5288e; f9061ed1d3833007468343b8accec0ea2e1b5115; b84509b494e916c495d378691dadf666c1dba9a8; ba6be9124dd837c12815dd5a390143865618b7e6; 05b1083fe69ce27821207ffe2daa599e0b5467fa; 2fe2084087a3589ff1b7724649aa2972ae97f545; e72e63e565ff3f77a45f78a6a5692f463c2711ee; c5c4f6d2b7bd9902e64585e96ef35b01ff9e6d7b; bec07c6311e9ac129a16ccf1c95d4d05e67ca184; ae9563f850f1d91a6ff4dbdce8f3f56342a8ff9c; f859f6386320d9d6a3afdc19a7c9f3dd2d390a7c; cf743f539caaa837f63fd71894a208ea1f0482d0; c273b6e257bcca8b16c496949c7db82fdbbd7508; b466f1547800f9900e58fbc8ef01da714afaa24a; 0e5d1d605a44460f04662443780f237479e18938; c2ab1169142c75fbccb0048c49de0f70a120345b; 71000b37e01c568b886e0797a2912ad9cd15dbc8; a48fc579f5d31fb54859d0e176840f2d41286c98; 3dba074bfa1241b05cd8ec6f1c36b246ea7fe7da; d8d35f0ccc4dce728e2dd5d75e69e4c803c95ded; 7382894a5bde8f90e1a7d48bcc6b6b1852766cd7; 4bda5ad9b87c44870349622791ba464b454bc886; c574d4037b4c174c80b283d8ed11930abfaf6144; a18bf0fc1f31532554587e716d4505382ffb6a80; 93c330a9bfa41a406771c517999b56bf3d304203; c07c26756a6c1fd087896629ccb04e4ba55ca8b8; abd21a67a21d2a6fabea931b7330024d10deb17a; e5004f3f208c57d57c4262d2669718c7895e7d32; 98c749319f81d5b5d68b6157cc3a8cc1d45878ca; 6b5e99c128b9cd7b7fbc817a2843a47ce8a1c35d; 4df5abb3eaa399e8ead02b6a742b036698962c5a; 5fb3ea6cf1366db1d40cf4482d7cf66a86d150e2; 76d26cfcf4e3da1446175fdbc5522beaf6613154; 8c4c3dfbbdfe636999a267f0a7e88a8d0e33d8e6; 609789b3c63b983bcde105f2b69a8e38b4fbc403; 5759543ecb2669808c8ec637d982543ac357655b; 4b02c7ead4c3978c7a671d535ebc0015e996a162; 4067ef0f27e563ca9ba01a0c7bc675d243eacbb3; 75c6e5b775cb6505b2085854d87ebc6eb028ca86; 895b12bcab3dc3701f7f5e9a5910f948eae37c00; 84eda11af2fe2d9cce45cf53dc02cb1a014a1dd7; 50992d36648c4b4f9da1b3c6aae11463c053f428; caa568736296d0454c896294e21ef0d768b9e9f9; 3fa111a1984d81c70826a497a9a2cb253b13d0c9; e7fee2c23f572fb0b58d27f1ef91771a07dfd97f; 1282cdb2c14fdd2aa6c0d7210fa401effef11e69; c0829a9eb50aead79ff8f8002ef6544dc0c98dd3; 0d0dd08a51b0ce3c005b0669fcbdc79d11100344; ac7784904796ae1c5552d6393d582a372e1dde65; 8bd77bbe5d51e484ce881da658ae63bd4305c64c; 694d857e25323ce96535b90793b1bf459ad64e76; 8e509582798aa82bc460a04a41f66dadbc0c8653; b471ca6251712e6b7ba3676026c344742a41be42; 4a562023c1c381a828c218b6e31cf38338ee6b86; 62b8c1e33b3e81b4a248999f68e19c07a2da025f; 2ee7743a8232c2a41e26e97e21b92e15a9759abe; 07de25da0e56422dd915a5fd4bec66cb9b137a6d; ddd8cfc5244e0051d981b8b55a0d8c304e4a0e53; d8d24f94772402109ef90f94c906224a83c1ded7; 4808e5fee8149dd2f1154424f66cb41ee92c395c,BMC Medical Genomics,10,
1b098fabfce4bbf3319dfa39a15fa34325be97e7,Extension de la r\'egression lin\'eaire g\'en\'eralis\'ee sur composantes supervis\'ees (SCGLR) aux donn\'ees group\'ees,"We address component-based regularisation of a multivariate Generalized Linear Mixed Model. A set of random responses Y is modelled by a GLMM, using a set X of explanatory variables and a set T of additional covariates. Variables in X are assumed many and redundant: generalized linear mixed regression demands regularisation with respect to X. By contrast, variables in T are assumed few and selected so as to demand no regularisation. Regularisation is performed building an appropriate number of orthogonal components that both contribute to model Y and capture relevant structural information in X. We propose to optimize a SCGLR-specific criterion within a Schall's algorithm in order to estimate the model. This extension of SCGLR is tested on simulated and real data, and compared to Ridge-and Lasso-based regularisations.",2018,Mathematics,"list(name = ""Jocelyn Chauvet"", ids = ""90422818""); list(name = ""Catherine Trottier"", ids = ""2130153""); list(name = ""Xavier Bry"", ids = ""3207389""); list(name = ""FrÃ©dÃ©ric Mortier"", ids = ""2483340"")",,83b7028ade00966230b53b6dc10a365450103c5e; ea54f0c0568cab38619ee51e6ac021e76d6a6559; 323a40db31b22943087bdfb06fd283c7f96483c9; 62aa08ed138287e1b14d6c0de331a25568f1188b; dd39b6dfd05637fb45aea085672728ba26eb3582; fa78c9383d9603cff6b08841633a5c67409d477f; 16bcbf949a06139ed15b94a70e1dbad924280f2a; 9ffaf58960b059758a5bb1c5170c10c70f1c113b; 65e549aeec5d51d253d3789041412e76464130a9,arXiv: Methodology,,
ba09ad42e59b698343fcbffe64c34099de24a569,The Relationship Between Cardiac Troponin I and the Severe Degree in Patients With Chronic Heart Failure,"Objective:To investigate the relationship between cardiac troponin I(cTnI)and the classof cardiac function in patients with chronic heart failure(CHF).Methods:428 patients with CHF were selected in this study. All patients were divided into four groups according to NYHA functional class. Blood plasma cTnI were measured by immunofluorescence.Results:The plasma level of cTnI increased with the increasement of the class of NYHA heart function(P 0.01). However, there was no difference between the NYHAâ…  andâ…¡ group.There was significant positive correlation between the plasma level of cTnI and the NYHA functional classes(r= 0.7,P 0.01). Multiple linear regression indentified cTnI having correlation to CHF.Conclusion:The plasma level of cTnI are related with the class of NYHA heart function, regardless of the etiology. Plasma cTnI can be used as the index to evaluate the severity of CHF.",2013,Medicine,"list(name = ""Wu Hu"", ids = ""72478869"")",,,Inner Mongolia Medical Journal,,
a6b0492a0bfa2a980845487c1b81cbf32d135bcd,Channel selection for simultaneous and proportional myoelectric prosthesis control of multiple degrees-of-freedom.,"OBJECTIVE
Recent studies have shown the possibility of simultaneous and proportional control of electrically powered upper-limb prostheses, but there has been little investigation on optimal channel selection. The objective of this study is to find a robust channel selection method and the channel subsets most suitable for simultaneous and proportional myoelectric prosthesis control of multiple degrees-of-freedom (DoFs).


APPROACH
Ten able-bodied subjects and one person with congenital upper-limb deficiency took part in this study, and performed wrist movements with various combinations of two DoFs (flexion/extension and radial/ulnar deviation). During the experiment, high density electromyographic (EMG) signals and the actual wrist angles were recorded with an 8 Ã— 24 electrode array and a motion tracking system, respectively. The wrist angles were estimated from EMG features with ridge regression using the subsets of channels chosen by three different channel selection methods: (1) least absolute shrinkage and selection operator (LASSO), (2) sequential feature selection (SFS), and (3) uniform selection (UNI).


MAIN RESULTS
SFS generally showed higher estimation accuracy than LASSO and UNI, but LASSO always outperformed SFS in terms of robustness, such as noise addition, channel shift and training data reduction. It was also confirmed that about 95% of the original performance obtained using all channels can be retained with only 12 bipolar channels individually selected by LASSO and SFS.


SIGNIFICANCE
From the analysis results, it can be concluded that LASSO is a promising channel selection method for accurate simultaneous and proportional prosthesis control. We expect that our results will provide a useful guideline to select optimal channel subsets when developing clinical myoelectric prosthesis control systems based on continuous movements with multiple DoFs.",2014,Medicine; Computer Science,"list(name = ""Han-Jeong Hwang"", ids = ""8561299""); list(name = ""Janne Mathias Hahne"", ids = ""34969888""); list(name = ""Klaus-Robert MÃ¼ller"", ids = ""145034054"")",afb19ddbb0c6e6340a23c9ec34006d47b5d202ce; ff196655c09baf3cdd63ce1e99eba2d437b97582; b9ee0bc32c95507f3a3dfff3ec91d7ca7914902d; 6d97e52a9837dd1bf852bb63b6c6102ce0c4aa80; a7797aed6d23d7b599e71ad129211c2834925c0d; f5ba2b7f516047331c8719196dd2f0b9a4a82778; 05d6c679dcb1dff2b7878c6bc7e93b8511ce34e5; 555cecf6af50d40d7be0cf376e3921cbbe0356a3; cf5c823650d6a9756b11dcfe1284c0513948b9fd; a26360fe14d683cddaa40a3bde99c541d3e6fefb; 371373975b99f994f8a4ea9c10a57a72fc630d84; 2736b4e2f805939c0ab8bb936713207854e760a1; 3524ad3f091828611a990d0e51ee2a8e4fd3fee1; 986033e571de265fa9293d17dc0e1bfa63f5354e,,Journal of neural engineering,11 5,"
          056008
        "
0a922c5df9195f1a54472832b075b7525dd51e0e,LASSO tuning parameter selection,"The LASSO is a penalized regression method which simultaneously performs shrinkage and variable selection. The output produced by the LASSO consists of a piecewise linear solution path, starting with the null model and ending with the full least squares fit, as the value of a tuning parameter is decreased. The performance of the selected model therefore depends greatly on the choice of this parameter. This paper attempts to provide an overview of methods which are available to select the value of the tuning parameter for either prediction or variable selection purposes. A simulation study provides a comparison of these methods and assesses their performance.",2015,Mathematics,"list(name = ""L. Kirkland"", ids = ""103422465""); list(name = ""Frans Kanfer"", ids = ""51935423""); list(name = ""Sollie Millard"", ids = ""51894980"")",0882880ff44a37e200881a1836e815090eccb84b,,,2015,49-56
5c5188d5684eba422935d1d8e74bb0bb460075b0,Improved variable selection with Forward-Lasso adaptive shrinkage,"Recently, considerable interest has focused on variable selection methods in regression situations where the number of predictors, $p$, is large relative to the number of observations, $n$. Two commonly applied variable selection approaches are the Lasso, which computes highly shrunk regression coefficients, and Forward Selection, which uses no shrinkage. We propose a new approach, ""Forward-Lasso Adaptive SHrinkage"" (FLASH), which includes the Lasso and Forward Selection as special cases, and can be used in both the linear regression and the Generalized Linear Model domains. As with the Lasso and Forward Selection, FLASH iteratively adds one variable to the model in a hierarchical fashion but, unlike these methods, at each step adjusts the level of shrinkage so as to optimize the selection of the next variable. We first present FLASH in the linear regression setting and show that it can be fitted using a variant of the computationally efficient LARS algorithm. Then, we extend FLASH to the GLM domain and demonstrate, through numerous simulations and real world data sets, as well as some theoretical analysis, that FLASH generally outperforms many competing approaches.",2011,Mathematics,"list(name = ""Peter Radchenko"", ids = ""144114788""); list(name = ""Gareth James"", ids = ""144026427"")",e418b70e4d25a1872ed07fda5dfb82e1dd1c75cc; 745d46d071cd3eccaba6304de3e8c617d3d55c58; 4c8891b7aa49400845d4ef2a9a761201869cbe07; 0f42405f74e9c961bb5382e57c355c6e56e534d7; cf4011b9536141a164bd93e4d082455706668547; 7dedc8a8b5b09293bd36551ae31dec8e15f94505; b6b304deeac552713333c0aaa625d04cd18fb37f; 514b33c2458d94283a7f9f757940dca5ccbd9a6d; 2bbea871442054ddcd12764cb7b58472bfb9a014; f0ff8e430a0f054813380b645851093aeae1375c; be204857f1189aff0ff0b1875cf951091945989a; 2efd3ad97094837f92717cd617bb8a45474d0060; eb6aabc766270efc00f0f2bd7905ee112d273bb9; cd60be6a0e7e578799112cda435b7435cb873cf8; cd12c8dc07fe59676997498cfdb675fe0f4286e5; e57ecbbeecb9bce4610661542168f24bc45bab0b; 315d1eed34cc519b51904b19f899145d220736b8; fe194cc4a1a2d2da31c277ccda67af2d12940cdc; 2bd4fb7e757e70920e25873061719a8ae10ba3e8; 0432ef4900dc3dfa2d73afa85a41fd4dda348b00; 3824b101b1f20a1e066b9d78eb49475d10a4b93f; 16b6f5f53cda8fb217faf633adb79fd1f176aa30; 20efb18888bb9142eaf7543946c2045203b4415a; 2a3f5b792fe66315198e799cd8d2c1b2cee50859; fca9df266b94b937071134bc21331e3dac92524b,b38c068c4dea6ad82829e8f628490da370d28872; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 58db9852fedd50a4732e3c174383710422c32ecc; 53dc97756369cd1f9300116d6aabdffb7072f2ed; 5f0d051ffcbde45f92daee6395883cd476777ad9; 0dcd76d72a249760da1d7d8ad05d7e24f150856f; c9f5723859a665c3e54b8d9a1a7eecb8b5084af6; 4d4a426c62d766395019dc28b7827e171c0bed6d; dc5b06753fac11268bc2300b7c25d50cbbcdeb5c; 01ddb2e0baf1644cc66fe9520b72fabc827822a7; 7e851e1092eb3a4f7476e3ad2510b265392bf7d3; d50b597c475e87e03e8630e381011cb46e460ad8; c59c6afcfd5d03eb2c8fb5d1665afacc077771b9; 0a14824290453b95d051ec9cc299d0f61ad82b23; 500990957fb0f3a54914aff65413d76ae6e69d06; d90a98dbd297e3b57f166ea139258660188792ed; 5f5bbfc164ffde5a124b738fd0de6f3c1e34a390,The Annals of Applied Statistics,5,427-448
12c2befd64d00f5c000a68571b686eb09e927773,"A multidimensional nomogram combining overall stage, dose volume histogram parameters and radiomics to predict progression-free survival in patients with locoregionally advanced nasopharyngeal carcinoma.","OBJECTIVES
To develop a multidimensional nomogram for predicting the progression-free survival (PFS) in patients with locoregionally advanced nasopharyngeal carcinoma (NPC) (stage III-IVa).


MATERIALS AND METHODS
A total of 224 patients with locoregionally advanced NPC (training cohort, nâ€¯=â€¯149; validation cohort, nâ€¯=â€¯75) were retrospectively included. We extracted 260 radiomic features from the primary tumor and lymph nodes on the axial contrast-enhanced T1 weighted and T2 weighted MRI. Radiomic signatures of the gross tumor volume (RSnx) and lymph node (RSnd), Dose Volume Histogram (DVH) signature reflecting planning score (PS), and clinical characteristics were included as potential predictors of PFS. The least absolute shrinkage and selection operator (LASSO) regression were applied for feature selection and data dimension reduction. A nomogram was developed by incorporating the selected predictors. The C-index and calibration curve were used to assess discrimination and calibration power of the nomogram, respectively.


RESULTS
RSnd, PS, and tumor-node-metastasis (TNM) stage were the independent predictors for PFS (all pâ€¯<â€¯0.05). The nomogram integrating the three factors achieved a C-index of 0.811 (95% CI: 0.74-0.882) in the validation cohort for predicting PFS, which outperformed than that of the TNM stage alone (C-index, 0.613, 95% CI: 0.532-0.694). Subgroup analysis showed Epstein-Barr virus (EBV) DNA status improved the predictive accuracy of the nomogram (C-index, 0.86, 95% CI: 0.787-0.933).


CONCLUSIONS
The multidimensional nomogram incorporating RSnd, PS, and TNM stage showed high performance for predicting PFS in patients with locoregionally advanced NPC.",2019,Medicine,"list(name = ""Kaixuan Yang"", ids = ""39859920""); list(name = ""Jiangfang Tian"", ids = ""115855503""); list(name = ""Bin Zhang"", ids = ""49846648""); list(name = ""Mei Li"", ids = ""47629017""); list(name = ""Wenji Xie"", ids = ""48030660""); list(name = ""Yating Zou"", ids = ""1382538661""); list(name = ""Qiaoyue Tan"", ids = ""40661771""); list(name = ""Li-hui Liu"", ids = ""51209365""); list(name = ""Jinbing Zhu"", ids = ""152569445""); list(name = ""Arthur Shou"", ids = ""1396378710""); list(name = ""Guangjun Li"", ids = ""2504433"")",,,Oral oncology,98,"
          85-91
        "
e1b1c124548bd2ff5a1d5775ae76c585ac29b69e,PReMS: Parallel Regularised Regression Model Search for sparse bio-signature discovery,"There is increasing interest in developing point of care tests to diagnose disease and predict prognosis based upon biomarker signatures of RNA or protein expression levels. Technology to measure the required biomarkers accurately and in a time-frame useful to health care professionals will be easier to develop by minimising the number of biomarkers measured. In this paper we describe the Parallel Regularised Regression Model Search (PReMS) method which is designed to estimate parsimonious prediction models. Given a set of potential biomarkers PReMS searches over many logistic regression models constructed from optimal subsets of the biomarkers, iteratively increasing the model size. Zero centred Gaussian prior distributions are assigned to all regression coefficients to induce shrinkage. The method estimates the optimal shrinkage parameter, optimal model for each model size and the optimal model size. We apply PReMS to six freely available data sets and compare its performance with the LASSO and SCAD algorithms in terms of the number of covariates in the model, model accuracy, as measured by the area under the receiver operator curve (AUC) and root predicted mean square error, and model calibration. We show that PReMS typically selects models with fewer biomarkers than both the LASSO and SCAD algorithms but has comparable predictive accuracy. Availability: (PReMS) is freely available as an R package https://github.com/clivehoggart/PReMS",2018,Biology,"list(name = ""Clive J. Hoggart"", ids = ""2898458"")",c0090d804e22ecc13672db732a65ab79ae237aa8; faa542e6e25c7bfc26c252dba56cb7c6b71e18d0,0a14824290453b95d051ec9cc299d0f61ad82b23; 7c073b63b123f3d6a343964f9bbab3ed9e8a6c25; 22feb6532228392457664becc48b3096d9858505; 39f7e8219e75256b34be2994068eebdbf58c9093; c9f5723859a665c3e54b8d9a1a7eecb8b5084af6; c67136ab0e52283d5b3beef23fe318eb9f455cb7; f3b7985b1e54b4db3677acbbedf9982ab7822979; dbca49d7833c6f866320d5d7434159359c993275; 0b68382b485f6804cfd65ea97b1c4d8d197112be; 58db9852fedd50a4732e3c174383710422c32ecc; c1773a2d262e2001ef04b97b2023516a8bcac6f0; db5a3187da9fc94e10827da096cf3ba362467b62; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; e54dd68e01b2e94bb44cf374c6c1e94f4f761eb4; 71b8d298cfd6889a22ebe3bf4759c54a64c19087; 284e9a3084c0e0cbbef4168aee11fc0b3ab2d9ed; 6fdbd410e617f0fab64f4eab11a8a991c38a3dfd; 48bf64a4f32dbec6e4313fa8675bd8828440b2ce,bioRxiv,,
