id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
ab35cf58c5f3c0716baddda8ba9c9454f62dd71c,Sparse Logistic Regression with Logical Features,"Modeling interactions in regression models poses both computational as well as statistical challenges: the computational resources and the amount of data required to solve them increases sharply with the size of the problem. We focus on logistic regression with categorical variables and propose a method for learning dependencies that are expressed as general Boolean formulas. The computational and statistical challenges are solved by applying a technique called transformed Lasso, which involves a matrix transformation of the original covariates. We compare the method to an earlier related method, LogicReg, and show that our method scales better in terms of the number of covariates as well as the order and complexity of the interactions.",2016,Computer Science,"list(name = ""Yuan Zou"", ids = ""40378754""); list(name = ""Teemu Roos"", ids = ""143952169"")",e1dfcc50ae4d771a8af17a612d695b34ded4ea38; e58e548514d6124a2bbf0c956c2cc7f374b6ccac; 12d9cccd12d68603400a5425e3b1ece8508c4858,acf635161466aff4c77288799fd7349e6f05811c; 34d405eaecab40a932108a7ff97e92fb8fd1ae4e; 91ac8148eb38ea1fea41694e2ed6116463d0cbba; d1ee87290fa827f1217b8fa2bccb3485da1a300e; 268a4f8da15a42f3e0e71691f760ff5edbf9cec8; f671d629c5484f06fb07135690dafba9f8abf0df; b1d6216976ed4c6915f9df19c34c55cb22f6ffb1; c9f5723859a665c3e54b8d9a1a7eecb8b5084af6; 7bdc2e08a171b7830a2379003ddc63311ddc3fbd; f99ab20ae5674ad394086b1901fac654faf28a52; 8f0bd41123c3cffaaed16773293107d296e4699b; bee570503aaa0ed5bc5dd4cf6aa742df0b5cef87; 92927eed3836a927d822fdb8248a45426366d76c; 9c980c5477c1f1a369a19dd954c936185bbd8b82; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 1c7c5595dc7a1f5d360acf5c360ca1ca49536ba5; 34905ae2bd95c3b7f8d7aedb85cf83d20e8dd81d; 8d2e3fbc37614a980be20198f02b3a4c5d666c90; dba1cc032e4d88f39bf4c060d511c0b84cf30328,,,316-327
e312acd74141abdfb014a5ff7b0ef9e333dbf17e,Prognostic miRNA classifier in early-stage mycosis fungoides: development and validation in a Danish nationwide study.,"Mycosis fungoides (MF) is the most frequent form of cutaneous T-cell lymphoma. The disease often takes an indolent course, but in approximately one-third of the patients, the disease progresses to an aggressive malignancy with a poor prognosis. At the time of diagnosis, it is impossible to predict which patients develop severe disease and are in need of aggressive treatment. Accordingly, we investigated the prognostic potential of microRNAs (miRNAs) at the time of diagnosis in MF. Using a quantitative reverse transcription polymerase chain reaction platform, we analyzed miRNA expression in diagnostic skin biopsies from 154 Danish patients with early-stage MF. The patients were subdivided into a discovery cohort (n = 82) and an independent validation cohort (n = 72). The miRNA classifier was built using a LASSO (least absolute shrinkage and selection operator) Cox regression to predict progression-free survival (PFS). We developed a 3-miRNA classifier, based on miR-106b-5p, miR-148a-3p, and miR-338-3p, which successfully separated patients into high-risk and low-risk groups of disease progression. PFS was significantly different between these groups in both the discovery cohort and the validation cohort. The classifier was stronger than existing clinical prognostic factors and remained a strong independent prognostic tool after stratification and adjustment for these factors. Importantly, patients in the high-risk group had a significantly reduced overall survival. The 3-miRNA classifier is an effective tool to predict disease progression of early-stage MF at the time of diagnosis. The classifier adds significant prognostic value to existing clinical prognostic factors and may facilitate more individualized treatment of these patients.",2018,Medicine,"list(name = ""Lise M Lindahl"", ids = ""31498553""); list(name = ""SÃ¸ren Besenbacher"", ids = ""153067631""); list(name = ""Anne H Rittig"", ids = ""40207012""); list(name = ""Pamela Celis"", ids = ""40264058""); list(name = ""Andreas Willerslev-Olsen"", ids = ""1398068901""); list(name = ""Lise M R Gjerdrum"", ids = ""4306988""); list(name = ""ThorbjÃ¸rn Krejsgaard"", ids = ""3944679""); list(name = ""Claus Johansen"", ids = ""144516022""); list(name = ""Thomas Litman"", ids = ""40417297""); list(name = ""Anders Woetmann"", ids = ""4321255""); list(name = ""Niels Odum"", ids = ""46425395""); list(name = ""Lars Iversen"", ids = ""20091299"")",fa4719b7afc62ef1347a7e558e9deb0beccf65ac; a121e9c06e9644b63efb6f267c226b986494d77b,147274b69a2b423b173e2155dbb992e45a30404e; 80b6df0b985e25755bbbcabe3e8662afa65782c0; 82654360e398360bc4cfaadad93bb0cccb2f4307; 74235a418900b246289ae8bbf09148d636d8284f; da9113064009970336bfd04709e22921e9888355; a0275531614ab816c23ee3eb9ea333fc7a2d7c1c; a37c26b95dd643b40dff07c65b21d39995cc4f45; 6cd6077f23684713d6eb5ebc9448dbeb7db77b1c; c25c83f21e3188e9efeebd264865d374c51fdb39; 6ee97b95fa6173708f603cd308a4ed6289b193b8; eae97fb7c27ecafa785bc67dce5c0a9f211c3bb4; 7ec8d93051b1b2e2277e61b92912df65ce13fec8; 343b880c89a72d580ef704252456b986003322e2; a69771cbda5b3258ce6317840f655010f7ad0613; 4be19e0ac4559b56b987e532121b94fbffb943d5; df37199267eea463331ab83c1dda5dcbe0cda7fd; 014a2a2cd67aa620537f3d3bc6cfe7726b25275e; b365806fb1d9578c73b64d259fe6df948453bba5; 461529941e3a83bf17f79a1ad4e68fcf2300a27d; 49a1790a72ec21a1bf8c44a1d82d209f55e5411f; 09cffdae73ef9e5a000ab479190494e9c9d1267a; f41719437b4664e0acc20d421041b8123ccd4e5a; 7bfe23e386f5401aec83e4190f4ffeb55cc34d1d; 7674f9df6cad1d20d9030d745410e55f9b39d873; e2a11abd71061b79ed483b09eb4254d3f2a2b124; fd57589736d8fc18a993d1ac82e8fc49c65cf921; 58295a4187e7fffce9c94ba7a163896e2bafce7c; 37012b163772924f2f1ce3a9423328df1d451ed3; 634bf1ae9861ba6edce165ceee6aadb4adec3a2b; 2366f42854cf5a68ad0a345d29aa8afe35e1c33b; fbdc578ac40aa3fdf735f4699381eba5873ecb5f; 2947a0e34e9e4a1cad70631c44057c8a7baac8ae; 9d2e94e2bae659588fd5794d08ee51204fd74926; 0e423d26b195eb3ac49890201016c2366e949580; 8565f5fd6821dac5aacfd312043d7c9989f66abe; b6447e8cf086fb9c0de8def0374f10e89a142b48; 02572f511df149891e6d1a2e90885948ab78b747; 0b1e32597c468b07f8f92718d326dde14aed1ca9; 6629abf91b5317b98ca71f80d0a973ad119f56fb; e505ae8e32e7a87ddca726ec70c4a77bba4da3a5; 295adc0e1d2be5fc25d9cefdf4c88aab570eec80; e84a9da17a2e9e7c7b9bf2b6c1c9ea37fb7ec3f9; c82cdf8a28bc21423d4f9ef362f805337e8dd078; 1c9bf2ffb44293571e76cebc53a481136530dbbd; 012265ec6ce61181fe75d9b418a6cf8bb633b6b0,Blood,131 7,"
          759-770
        "
e28761eb804cafda284e49f0b4e4ab58cb45d273,Statistical inference in sparse high-dimensional additive models.,"In this paper we discuss the estimation of a nonparametric component $f_1$ of a nonparametric additive model $Y=f_1(X_1) + ...+ f_q(X_q) + \epsilon$. We allow the number $q$ of additive components to grow to infinity and we make sparsity assumptions about the number of nonzero additive components. We compare this estimation problem with that of estimating $f_1$ in the oracle model $Z= f_1(X_1) + \epsilon$, for which the additive components $f_2,\dots,f_q$ are known. We construct a two-step presmoothing-and-resmoothing estimator of $f_1$ and state finite-sample bounds for the difference between our estimator and some smoothing estimators $\hat f_1^{\text{(oracle)}}$ in the oracle model. In an asymptotic setting these bounds can be used to show asymptotic equivalence of our estimator and the oracle estimators; the paper thus shows that, asymptotically, under strong enough sparsity conditions, knowledge of $f_2,\dots,f_q$ has no effect on estimation accuracy. Our first step is to estimate $f_1$ with an undersmoothed estimator based on near-orthogonal projections with a group Lasso bias correction. We then construct pseudo responses $\hat Y$ by evaluating a debiased modification of our undersmoothed estimator of $f_1$ at the design points. In the second step the smoothing method of the oracle estimator $\hat f_1^{\text{(oracle)}}$ is applied to a nonparametric regression problem with responses $\hat Y$ and covariates $X_1$. Our mathematical exposition centers primarily on establishing properties of the presmoothing estimator. We present simulation results demonstrating close-to-oracle performance of our estimator in practical applications.",2019,Mathematics,"list(name = ""Karl B. Gregory"", ids = ""50522287""); list(name = ""Enno Mammen"", ids = ""47188209""); list(name = ""Martin Wahl"", ids = ""1912910"")",d93a293071bab21e5e5662202e68fe65c71bbb02,,arXiv: Statistics Theory,,
68e6924c59e5f10e77c899e9232e7ee6038fc263,Forecasting Time Series Water Levels on Mekong River Using Machine Learning Models,"Forecasting water levels on Mekong river is an important problem needed to be studied for flood warning. In this paper, we investigate the application to forecasting of daily water levels at Thakhek station on Mekong river using machine learning models such as LASSO, Random Forests and Support Vector Regression (SVR). Experimental results showed that SVR was able to achieve feasible results, the mean absolute error of SVR is 0.486(m) while the acceptable error of a flood forecast model required by the Mekong River Commission is between 0.5(m) and 0.75(m).",2015,Computer Science,"list(name = ""Thanh-Tung Nguyen"", ids = ""29403359""); list(name = ""Quynh Nguyen Huu"", ids = ""3047934""); list(name = ""Mark Junjie Li"", ids = ""1682670"")",273a3af311f553b47cfb53c10e833d2b6f904abb; c9453d22baacd5e3950a449311e601f49de90bc6; 10e3c22b71de902ca56174f29244ac8d8a942630; dbb95f00da0a20ce8eb07b55f030f3499464c975; 877f8b7b4899496c49da0b04b61e181fd459d224; f6a8326c4280e2d928f6c622ac528015031d9597; 23023c26a2a0ff77e93ed36920fc1dd2fdb97e3b,92c0debea13265bb5e3b25f1202b1d00ff5b91aa; 52b7bf3ba59b31f362aa07f957f1543a29a4279e; dccbeaaf12f70137dbcb17f1ef32c04fda6c455d; d1ee87290fa827f1217b8fa2bccb3485da1a300e; 4c7376fc8e7ceb7821314d6ed8487222cd793b44; f69cfe93bd7b3289fb1f346a267e5fafecc0fa41; de5e95325e139fd0a46df1dd28aabecd0273b772; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 13d4c2f76a7c1a4d0a71204e1d5d263a3f5a7986; 06bb5771e6b8a9356c5f4ae28c98b4397c043349; b41d0fa5fdaadd47fc882d3db04277d03fb21832; 45310c3ace403329b1fce03cb973830412bf7307,2015 Seventh International Conference on Knowledge and Systems Engineering (KSE),,292-297
2968bb0e502e2cb76dc391dd5efac64db34ad30f,Multiple Kernel Learning with High Order Kernels,"Previous Multiple Kernel Learning approaches (MKL) employ different kernels by their linear combination. Though some improvements have been achieved over methods using single kernel, the advantages of employing multiple kernels for machine learning are far from being fully developed. In this paper, we propose to use â€œhigh order kernelsâ€ to enhance the learning of MKL when a set of original kernels are given. High order kernels are generated by the products of real power of the original kernels. We incorporate the original kernels and high order kernels into a unified localized kernel logistic regression model. To avoid over-fitting, we apply group LASSO regularization to the kernel coefficients of each training sample. Experiments on image classification prove that our approach outperforms many of the existing MKL approaches.",2010,Computer Science,"list(name = ""Shuhui Wang"", ids = ""47672591""); list(name = ""Shuqiang Jiang"", ids = ""1696610""); list(name = ""Qingming Huang"", ids = ""153159021""); list(name = ""Qi Tian"", ids = ""153482012"")",11b4cddb042cb4bf5dc653b6b3879eaaf405ccd1; 0f92f0cf1fb1d37f7f723892976ca61419768995; bb4be8e24d7b8ed56d81edec435b7b59bad96214; 2ae50ac0df0e0e0087d355a552f6993c4e6da8f3; ef54571a31a72ce22377ac8deb261fdd3b2a0d2d; 5839f91e41d1dfd7506bf6ec904b256939a8af12; da4a5bbcc1ecc7e9fda7f0dbfc12058a63b0b9f7,bd1f14e7531220c39fad8f86985cce7b283f035d; d69fcbe1d42cd028949b83902d0b8c1ba2e335dc; 42a1a163a13ce3998ed11b011250913097e550c4; 3edd9e15976ca3aa2d627d41384e1f0908a91632; f99ab20ae5674ad394086b1901fac654faf28a52; 15a2c58b29c5a84a134d1504faff528101321f21; defaadaeaf5422f1172e61c2831f8170ed3b5406; d26a48aff2abc3460c1018d5b410766f698d696c; ceb2ca8ac91a49c9326684f0c787c5b623805650; 141e6c1dd532504611266d08458dbe2a0dbb4e98; 0948365ef39ef153e61e9569ade541cf881c7c2a; bc39bdaf3145a2329ed4bebabfe4169a6b0ab51a; 5214b65ed56efffd97493a59114a772dfb54caf1,2010 20th International Conference on Pattern Recognition,,2138-2141
1ec2887985feb43e17d9228e33d77e041ceeceb3,Do Local and Global Factors Impact the Emerging Marketsâ€™s Sovereign Yield Curves? Evidence from a Data-Rich Environment,"This paper investigates the relation between yield curve and macroeconomic factors for ten emerging sovereign bond markets using the sample from January 2006 to April 2019. To this end, the diffusion indices obtained under four categories (global variables, inflation, domestic financial variables, and economic activity) are incorporated by estimating dynamic panel data regressions together with the yield curve factors. Besides, in order to capture dynamic interaction between yield curve and macroeconomic/financial factors, a panel VAR analysis based on the system GMM approach is utilized. Empirical results suggest that the level factor responds to shocks originated from inflation, domestic financial variables and global variables. Furthermore, the slope factor is affected by shocks in global variables, and the curvature factor appears to be influenced by domestic financial variables. We also show that macroeconomic/financial factors captures significant predictive information over yield curve factors by running individual country factor-augmented predictive regressions and variable selection algorithms such ridge regression, LASSO and Elastic Net. Our findings have important implications for policymakers and fund managers by explaining the underlying forces of movements in the yield curve and forecasting accurately dynamics of yield curve factors.",2020,Economics,"list(name = ""Oguzhan Cepni"", ids = ""103042502""); list(name = ""Ibrahim Ethem Guney"", ids = ""152396325""); list(name = ""Doruk KÃ¼Ã§Ã¼ksaraÃ§"", ids = ""119018687""); list(name = ""Muhammed Hasan Yilmaz"", ids = ""47573429"")",,,,,
e32bc520d55da18ef9caae9007dfeba863b8ec52,PrÃ©diction de la survie sans mÃ©tastase dans le cancer du sein primaire Ã  partir de modÃ¨les de Cox de grande dimension,"Introduction Lâ€™etude de donnees dâ€™expression issues des puces a ADN a permis dâ€™identifier des signatures predictives de la rechute metastatique dans le cancer du sein primaire. En general, les procedures de selection appliquees en vue de reduire le nombre de genes lies a la prediction ne prennent pas en compte les correlations. Dans le cadre de ce travail, nous proposons dâ€™etudier les performances de methodes de regression de grande dimensionÂ â€“Â CoxBoost, LASSO et Elastic netÂ â€“Â dans lâ€™identification de signatures pronostiques du statut metastatique de patientes atteintes dâ€™un cancer du sein primaire. Methodes Lâ€™analyse a ete menee sur trois jeux de donnees publiques et retrospectives, correspondant a un total de 384Â patientes atteintes dâ€™un cancer du sein sans envahissement ganglionnaire. Le jeu dâ€™apprentissage original de vanâ€™t Veer et al. (2002) a ete utilise pour determiner les sets optimaux de genes a partir dâ€™une procedure automatique de selection basee sur la cross-validation. Les classificateurs ont ete construits a partir de seuils sur les predicteurs lineaires issus des modeles selectionnes correspondant a un taux de mal classes inferieur a 10Â % dans le groupe de mauvais pronostic (pas de metastase dans les cinq premieres annees de suivi). La validation sâ€™est faite sur les sets de van de Vijver et al. (2002) et de Desmedt et al. (2007), et les performances des classificateurs comparees a celles de la signature dâ€™Amsterdam a 70Â genes. Resultats La procedure de selection a permis lâ€™identification de sets de genes predictifs plus parcimonieux, jusquâ€™a six genes seulement. Sur les deux jeux de validation, Elastic net, LASSO et CoxBoost ont conduit a la definition de signatures genomiques predictives du statut metastatique a cinq ans avec des performances comparables. Sur la population de Desmedt, elles presentent des resultats respectifs de 59Â %, 56Â % et 54Â % en precision globale, de 83Â %, 75Â % et 83Â % en sensibilite, et de 53Â %, 52Â % et 48Â % en specificite. En comparaison, la signature dâ€™Amsterdam a 45Â % en precision globale, 97Â % en sensibilite et 34Â % en specificite. Le recoupement des listes de genes et les concordances de classifications entre les trois methodes sont eleves. Toutes apportent une information pronostique significative en analyse multivariee avec les facteurs classiques (Ã¢ge, diametre tumoral, grade SBR, statuts ER et HER2). Les ontologies associees aux genes surexprimes dans le groupe predit de mauvais pronostic sont concordantes entre elles et sont majoritairement liees a la proliferation cellulaire. Les signatures rapportent egalement une tres bonne sensibilite pour predire le statut metastatique jusquâ€™a quatre ans de suivi. Conclusion Puisquâ€™elles permettent la detection de sets de genes relativement restreints et ainsi de faciliter leur application dans les essais cliniques, les methodes de regression a grande dimension sont attrayantes et renforcent la robustesse des modeles selectionnes en limitant le nombre de genes predisant a tort un mauvais pronostic. Avec seulement six genes, la signature issue de CoxBoost predit le statut metastatique a quatre ans avec 93Â % de sensibilite dans le jeu de Desmedt. Ainsi, la selection future de genes lies a des ontologies differentes de la proliferation cellulaire pourrait eventuellement ameliorer les performances en termes de sensibilite globale. Ce travail a ete soumis pour publication au journal Cancer Informatics le 2Â decembre 2014Â et a ete finance par lâ€™IRESP (AAR 2013â€“14).",2015,Medicine,"list(name = ""Christophe Zemmour"", ids = ""5846984""); list(name = ""FranÃ§ois Bertucci"", ids = ""3078214""); list(name = ""Pascal Finetti"", ids = ""48818106""); list(name = ""Bernard ChÃ©trit"", ids = ""2930422""); list(name = ""Daniel K. Birnbaum"", ids = ""144474648""); list(name = ""Thomas Filleron"", ids = ""3319590""); list(name = ""J. M. Boher"", ids = ""35513482"")",,,Revue D Epidemiologie Et De Sante Publique,63,
28361aaf7a4bc86e528ff973a4174b20ed8cb4ca,Erratum to: Ultrahigh dimensional variable selection through the penalized maximum trimmed likelihood estimator,"The penalized maximum likelihood estimator (PMLE) has been widely used for variable selection in high-dimensional data. Various penalty functions have been employed for this purpose, e.g., Lasso, weighted Lasso, or smoothly clipped absolute deviations. However, the PMLE can be very sensitive to outliers in the data, especially to outliers in the covariates (leverage points). In order to overcome this disadvantage, the usage of the penalized maximum trimmed likelihood estimator (PMTLE) is proposed to estimate the unknown parameters in a robust way. The computation of the PMTLE takes advantage of the same technology as used for PMLE but here the estimation is based on subsamples only. The breakdown point properties of the PMTLE are discussed using the notion of $$d$$ -fullness. The performance of the proposed estimator is evaluated in a simulation study for the classical multiple linear and Poisson linear regression models. Copyright Springer-Verlag Berlin Heidelberg 2014",2014,Mathematics,"list(name = ""N. M. Neykov"", ids = ""145681800""); list(name = ""Peter Filzmoser"", ids = ""3347135""); list(name = ""P. N. Neytchev"", ids = ""145220044"")",8c89115ab43899171afc67c1ac0f7bd19bef0961,,Statistical Papers,55,917-918
855f54e87076b5cef43883eebc61e38e4c23e20f,A new SMOS sea surface salinity retrieval method,"Sea surface roughness and foam have great influence on the retrieval accuracy of sea surface salinity (SSS) from satellite measured L-band brightness temperature (TB). A lot of work need to be done to improve the SSS retrieval accuracy especially using the forward model to reduce the error induced by sea surface roughness and foam. In this paper, seven factors, whitecap coverage, significant wave height (SWH), wave steepness, wavelength, sea surface temperature (SST), foam thickness, Water droplets density, their second-order items, and interaction items are selected as our model input candidates, and the Least Absolute Shrinkage and Selection Operation (LASSO) method is used for critical factor selection. As a result, two factors, SST and SWH, are carefully picked up to establish the new model to calculate the TB variants with quadratic curve regression formulas. The model shows that the mean absolute error (MAE) is 1.09psu and the root mean square (RMSE) is 1.70psu compared with Argo SSS data, in the meanwhile, the MEA of SMOS L2 SSS is 1.69psu and the RMSE is 2.48psu respectively. Results show that the new model can improve the retrieval accuracy for SMOS SSS measurements.",2017,Computer Science,"list(name = ""Hongping Li"", ids = ""32827998""); list(name = ""Xiao Han"", ids = ""46994806""); list(name = ""Changjun Li"", ids = ""1710318""); list(name = ""Hong Zhao"", ids = ""47941092"")",,432a59a00477deea08ded95f364c9a91f261f5c0; 9ef4ddf2b813f071decf9b80193780c2426b98a5; db47affe86484e8e34124299c3f63141395ceb7e; 478fec08410b9b71d05e172edb0ddd907380c240; f6d8beb1eb4971a77a48e1a74e10da39dce9177a; eec226a4dd890c26596f7168593806a2c8f619ed; eb93b4827eaf819887defd5afb498ec52df69365,2017 IEEE International Geoscience and Remote Sensing Symposium (IGARSS),,3564-3567
785db3f5b31ddd495e04f22d1baf23d7172718a5,Quantum annealing versus classical machine learning applied to a simplified computational biology problem,"Transcription factors regulate gene expression, but how these proteins recognize and specifically bind to their DNA targets is still debated. Machine learning models are effective means to reveal interaction mechanisms. Here we studied the ability of a quantum machine learning approach to classify and rank binding affinities. Using simplified data sets of a small number of DNA sequences derived from actual binding affinity experiments, we trained a commercially available quantum annealer to classify and rank transcription factor binding. The results were compared to state-of-the-art classical approaches for the same simplified data sets, including simulated annealing, simulated quantum annealing, multiple linear regression, LASSO, and extreme gradient boosting. Despite technological limitations, we find a slight advantage in classification performance and nearly equal ranking performance using the quantum annealer for these fairly small training data sets. Thus, we propose that quantum annealing might be an effective method to implement machine learning for certain computational biology problems.Quantum annealing: Solving a biological model with quantum machine learningA quantum algorithm has competitive performance with several standard machine learning methods for classifying and ranking binding affinities of gene-regulating molecules to DNA. Transcription factor proteins play a key role in controlling gene expression by attaching to DNA, but constructing a quantitative model to predict the binding strength is difficult. Richard Li and colleagues from the University of Southern California compared the performance of classical machine learning with a quantum learning algorithm implemented on a quantum annealing processor. While traditional classical protocols worked best when large training sets were used, the annealing approach outperformed them with smaller datasets. These results indicate that, even while a general speedup compared to classical computing is yet to be established, quantum annealing processors may help improve machine learning approaches to practical problems where training data are scarce.",2018,Physics; Medicine; Biology,"list(name = ""Richard Y. Li"", ids = ""152278432""); list(name = ""Rosa di Felice"", ids = ""2997732""); list(name = ""Remo Rohs"", ids = ""3209392""); list(name = ""Daniel A. Lidar"", ids = ""1387984649"")",fe729ba0c1ef62ca1f3cd2f259a4faf23df92386; 91d5fce5436263b8c6a7098003df838d64728faa; c42e6a8a231cd8cd638ff953b6aa7b539c4596e9; 2167700b8dbc3d56abc364a020bb65f8b554c8ce; ea3d9f1555ac79a8ddd5683e63a98716dc601d67; 3f8d4fb0240a7642ef11b1dfd685788eaead4f24; 7f109d8863e84e0c34c6d363271a27cd86d2fafd; 4461999a3ac9864d40a146126fe8ea7f708f3404; a3c71377a3de389a2152642debb696010051b471; 626d66b33928b4c5122492df2ac1e23aadf445c5; d80cc46b935a200fb61c8b514ccfbf5d4411c722; f544ab051918e15de6e1723aec3a4f60ca0f7471; 02784f7b44b0fbfc564938106e9da4985e708374; acbb29a0d97610d3806581612835793c66925785; 56a01866acd82fc4a4f2b1724965c120e51902ba; cbc2547ad8940160d2d62826c0ff48c6c390725e; e9771799779c8c265ec93f7a8de9771c2ae00b0b; 3b577b7184c71b96f1958e935d949143fbfe8e5a; 76b22a3fa14bc227a670a957e46b080f4ddc02b8; c9edf9a1d45e8de935ff8d6c35dca9defc390e4f; b843b665f9cdd02cbaebfd6ceabc41292136b1e9; 5357d5856853bdc99ff518b1e914119fe8707fd5; 56206b93ebd0e8c8460c51d249542d4f60d49248; fa2e6febd90c9619e3dc94bdfd2630353a9f43d9; faabe282540fd712c94381e897d8f02026374e25; 8d9b71c03e55c81dc1762bfb3921b1706c8efa67,e8dccfb88a6524a67b6239f6b38a8fdaf15f6b39; 3191c5bf29bc0b8b7ef8954c19722316053479f4; aad37796c9f424400e8e9a2907956ab41df6bfc4; 69500167eedaba96060a0ce81903cae82261a2be; 91bd4118506af865c3f131f17e62d7ffc7c8d4e7; d6431498449b1739f1d0397b6e79ddb7b31d5ffc; 1fcccaa4455559e1aa1dff5c4f1d9fc8c4d9d8ab; 0d073b501b5c6cc16b63588fa544b4a06fe0f5cf; 3f00eeed8d3f2b0da5cf7fea5c70f8ddd05b0c66; f2346884e32ddb1388f108666e277a372547e902; 5edd84045a00d2518b6133c9d48fc219e9f151d4; 086c1ea754f514ec53e6c1804d1d5621fb8fa031; 8e2b26d081c9ce9b4fb3aa75e933fb8da5359faa; 046bc9965ba941d63599e01eb5a5dee3eed96996; cec87d8849a992bfc267737a5873999f8a806bab; 85d2d4cb2ca1dcd9da2d5a765cc2aa4911b0a175; d4836804ee59c483943cc8f5e1eb88b58e4f52fc; 96b7e0ba9b7d13f0dde49d42ab94b58aac3a8e3e; 36a30c0507c3b1b7944288589ee6e92f3851c16c; d70cbaf8d9163d9c27a2635b2b764e4ebf400871; 8a7008df877740118e6283d1fd61028394a1632a; 7cb939c2eddcb18685efc5fec4d80eaa8435550d; 9b0aa51901f05278928bdfcb4e9826a429a81293; 7f5c2831e18ebacb58dd276544f1d97de15e667a; 73f76a40ed20aa3c6a8e27e4db4a8c102e7b4c6d; fefa050bdfa5fe6e56fdf674969bd679b64d1f48; 0e991df08b00cb5d2af0b2324a64304bce4677b0; 9af12cdad8607f7fe3d0c36162907ae7522460bf; 6138e111ef89e29e148c05a046250fe4f96ca822; ea68be7d1144d2a7001a83027210ed61f0368f26; 9203dc4ca80ff98a906a9feae86af055cf1d52d3; 9aabdc0f86fbefdc4cba2b2be88635c8172cfa18; 4f1f99ddaf8e04b6f40c7b56f4e87176a0f0739d; 635cb5b1daca1395e3fc3293c179218d39c16f20; dd5061631a4d11fa394f4421700ebf7e78dcbc59; d0019f2ef578736cd60d7387c99c47bca4272faf; d1ee87290fa827f1217b8fa2bccb3485da1a300e; 2ef43c6c81a9d359fd0c7f901fc9a0efa727ee52; d7b7f16ec98591b535f7b03c5e7d3327a4b2cac8; a2ff941834546cd98498506e30f329830f21bcfe; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 673870aab2d3cfdef7fac41be5d7bd42295442b5; 3a4e9faf74d27a715258e475be0606f1f3454325; 26bc9195c6343e4d7f434dd65b4ad67efe2be27a; 18efd1cc0b61ba5dd112a5bf94334db6cdeb374a; 9db872284a628bf9a27fd6a1d95660783518362a; 86b8f67afaf37f3e314ab6b0cdd84792d0ae20b6; de8e16a4a4225e8f8be7b43cc5a8bcfa8c1d4b4e; 2f825737485b7c899e0ac5368e8f4b8284aaf876; faddf7f2fcac43032645bd7f562ef21ddddb71fb; 9b6e1e10607bc7204d0b2738266cf4ed8fd760f4; 4a1096e490f10a1e3e81b976b3b18dd6013f7750; bc8f51e6999ea6ef09072bfcba860ff1c229f471; 0fd4c2a6ecca06ccd118c7db6ba22c3d6237f30a,npj Quantum Information,4,1-10
