id,title,abstract,year,field,author,inCitation,outCitation,journalName,journalVolume,journalPages
dccb427a2dd423b5afd02ca9bf242db1a33dee34,The ternary complex factor protein ELK1 is an independent prognosticator of disease recurrence in prostate cancer.,"BACKGROUND
Both hormone-sensitive and castration- and enzalutamide-resistant prostate cancers (PCa) depend on the ternary complex factor (TCF) protein ELK1 to serve as a tethering protein for the androgen receptor (AR) to activate a critical set of growth genes. The two sites in ELK1 required for AR binding are conserved in other members of the TCF subfamily, ELK3 and ELK4. Here we examine the potential utility of the three proteins as prognosticators of disease recurrence in PCa.


METHODS
Transcriptional activity assays; Retrospective analysis of PCa recurrence using data on 501 patients in The Cancer Genome Atlas (TCGA) database; Unpaired Wilcoxon rank-sum test and multiple comparison correction using the Holm's method; Spearman's correlations; Kaplan-Meier methods; Univariable and multivariable Cox regression analyses; LASSO-based penalized Cox regression models; Time-dependent area under the receiver operating characteristic (ROC) curve.


RESULTS
ELK4 but not ELK3 was coactivated by AR similar to ELK1. Tumor expression of neither ELK3 nor ELK4 was associated with disease-free survival (DFS). ELK1 was associated with higher clinical T-stage, pathology T-stage, Gleason score, prognostic grade, and positive lymph node status. ELK1 was a negative prognosticator of DFS, independent of ELK3, ELK4, clinical T-stage, pathology T-stage, prognostic grade, lymph node status, age, and race. Inclusion of ELK1 increased the abilities of the Oncotype DX and Prolaris gene panels to predict disease recurrence, correctly predicting disease recurrence in a unique subset of patients.


CONCLUSIONS
ELK1 is a strong, independent prognosticator of disease recurrence in PCa, underscoring its unique role in PCa growth. Inclusion of ELK1 may enhance the utility of currently used prognosticators for clinical decision making in prostate cancer.",2019,Biology; Medicine,"list(name = ""Luke T. Pardy"", ids = ""82461439""); list(name = ""Rayna Rosati"", ids = ""33708670""); list(name = ""Claire Soave"", ids = ""36422864""); list(name = ""Yanfang Huang"", ids = ""51479993""); list(name = ""Seongho Kim"", ids = ""2021528""); list(name = ""Manohar Ratnam"", ids = ""145277275"")",,,The Prostate,,
f591cf0bc6f65caada1ace8e393e96c33e15df6b,Quantitative metabolomics reveals HFmrEF as a distinct phenotype of heart failure,"Abstract Background Heart Failure with middle-range ejection fraction (HFmrEF) has been recently acknowledged as a separate phenotype but metabolomics evaluation of this subtype remains largely untouched. Methods A quantitative metabolomics study on amino acids and acylcarnitines was performed to characterize different states of HF in 628 participants. Both multivariate orthogonal partial least squares- discriminant analysis and univariate Mann-Whitney U test were used to explore reliable metabolic profiles associated with different HF states. The resulting metabolites were further refined for obtaining diagnostic metabolite score (DMS) with ordinal logistic regression. Lasso-penalized regression was applied to produce a survival-associated prognostic metabolite score (PMS). The Cox proportional hazards model, Kaplan-Meier curve, and time-dependent ROC were used for a comprehensive assessment of prognostic value using PMS versus traditional clinical biomarkers. Results The optimized models identified a panel of fifteen differential metabolites that are shared across different HF states while some metabolites are associated with a specific state. PMS consisting of nine metabolites demonstrated an appreciably better prognostic value (hazard ratio, HR 1.62 [1.25-2.1] 95% CI, p Conclusions Targeted metabolomics has provided a novel understanding of the molecular mechanism underlying HF. Both DMS and PMS clearly demonstrated HFmrEF as a distinct phenotype between a mild HFpEF state and a severe HFrEF state. PMS exhibited superior prognostic value than Ln(NT-proBNP). Further investigation is needed with independent large-scale validation.",2020,Medicine,"list(name = ""Hong-yu Zhao"", ids = ""46431120""); list(name = ""Bing Shui"", ids = ""15146958""); list(name = ""Qian Zhao"", ids = ""152411655""); list(name = ""Zhan-sheng Hu"", ids = ""8641620""); list(name = ""Qiang Shu"", ids = ""1381240515""); list(name = ""Mingming Su"", ids = ""50708741""); list(name = ""Yingjie Zhang"", ids = ""51254947""); list(name = ""Yan Ni"", ids = ""1492160698"")",,,Canadian Journal of Cardiology,,
3d64504ae66f4e8a06a1c31b0f2530b2739addb6,A Risk Model for Prediction of 1-Year Mortality in Patients Undergoing MitraClip Implantation.,"There is a lack of specific tools for risk stratification in patients who undergo MitraClip implantation. We aimed at combining preprocedural variables with prognostic impact into a specific risk model for the prediction of 1-year mortality in patients undergoing MitraClip implantation. A total of 311 consecutive patients who underwent MitraClip implantation were included. A lasso-penalized Cox-proportional hazard regression model was used to identify independent predictors of 1-year all-cause mortality. A nomogram (GRASP [Getting Reduction of mitrAl inSufficiency by Percutaneous clip implantation] nomogram) was obtained from the Cox model. Validation was performed using internal bootstrap resampling. Forty-two deaths occurred at 1-year follow-up. The Kaplan-Meier estimate of 1-year survival was 0.845 (95% confidence interval, 0.802 to 0.895). Four independent predictors of mortality (mean arterial blood pressure, hemoglobin natural log-transformed pro-brain natriuretic peptide levels, New York Heart Association class IV at presentation) were identified. At internal bootstrap resampling validation, the GRASP nomogram had good discrimination (area under receiver operating characteristic curve of 0.78, Somers' Dxy statistic of 0.53) and calibration (le Cessie-van Houwelingen-Copas-Hosmer p value of 0.780). Conversely, the discriminative ability of the EuroSCORE II (the European System for Cardiac Operative Risk Evaluation II) and the STS-PROM (the Society of Thoracic Surgeons Predicted Risk of Mortality score) was fairly modest with area under the curve values of 0.61 and 0.55, respectively. A treatment-specific risk model in patients who undergo MitraClip implantation may be useful for the stratification of mortality at 1Â year. Further studies are needed to provide external validation and support the generalizability ofÂ the GRASP nomogram.",2017,Medicine,"list(name = ""Sergio Buccheri"", ids = ""5036661""); list(name = ""Davide Capodanno"", ids = ""6567268""); list(name = ""Marco Barbanti"", ids = ""6601658""); list(name = ""Antonio Popolo Rubbio"", ids = ""13205790""); list(name = ""Maria Elena Di Salvo"", ids = ""113928955""); list(name = ""Salvatore Scandura"", ids = ""4888603""); list(name = ""Sarah Mangiafico"", ids = ""145447266""); list(name = ""Giuseppe Ronsivalle"", ids = ""3090314""); list(name = ""Marta ChiarandÃ "", ids = ""40190729""); list(name = ""Piera Capranzano"", ids = ""6045078""); list(name = ""Carmelo Grasso"", ids = ""144895485""); list(name = ""Corrado Tamburino"", ids = ""76983223"")",f30d387b81f5a0ad81f621ee10b1ece7ed5c5021; 2f308c5d2abbc80243d132f5e305dfa912eaad86; ca4642c4dbce11b220523f16ef5c5e65e89b5119; ab620fb9272ca2026e627b29cea30fa992cde615; 23d7fa5481ffef159d91579e4be44fbd52e83f63,,The American journal of cardiology,119 9,"
          1443-1449
        "
cca7d7d7cb38b579a7cffee37547ac6a52ca4929,Hyperspectral image spectral denoising using pure and wavelet with sparse restoration,"Hyper Spectral Image (HSI) denoising are usually classified as signal dependent and signal independent methods of denoising. In an HSI data, both signal dependent and signal independent noises co-exist and it is said as a mixed noise condition. The proposed method in this paper denoises an HSI data, in which a signal dependent Poisson noise is degraded by a signal independent AWGN. This method uses lasso regression along with Poisson based Stein Unbaised Risk Estimation to remove the Poisson degraded by AWGN. The regularization parameter is updated for every band of data and it uses wavelet for image denoising. This method is evaluated in terms SNR and IEF and compared with the other existing methods of denoising.",2015,Computer Science,"list(name = ""A. Muhila Suba Janani"", ids = ""48448321""); list(name = ""S. Murugappriya"", ids = ""9201670""); list(name = ""Gande Suresh"", ids = ""145588175"")",,48cb7df54b233a6a3946ea03be9f1107baa773ad; bb76dde5fa6f1e39aa2a00d56a8d4239ddabcce0; 7a76ea0cedfea0532f9be88fecd4b1ce8960165c; 9b3a062c59265147f9bca51d7dd7f0c309924fe5; a9de6fe43745d7e894b69d08807bf1d19630b0be; e1fec22da5aebc4d76466a49640b193ffc65bb0c; 601e7ffddb8dcb87e6c5d21aec32789d9864dfe6; 18a1a63282e1c6bc2851ff435551444a11a5b81d; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 8824b3d5188491562394f977c15a31599204dfae; 51d267b782e7caf2b6bc7240b1a5f48044ffe115; 3722b9e912ff75d8b13c5faaf5f3984e52356600; 32a67dbb1b2f7c3e91f7ca60311abc9c8c20a4fc,2015 International Conference on Communications and Signal Processing (ICCSP),,1436-1440
7d624d7aa9e03be676273f4655ed1711c32a132f,Comparison of Cox Model Methods in A Low-dimensional Setting with Few Events,"Prognostic models based on survival data frequently make use of the Cox proportional hazards model. Developing reliable Cox models with few events relative to the number of predictors can be challenging, even in low-dimensional datasets, with a much larger number of observations than variables. In such a setting we examined the performance of methods used to estimate a Cox model, including (i) full model using all available predictors and estimated by standard techniques, (ii) backward elimination (BE), (iii) ridge regression, (iv) least absolute shrinkage and selection operator (lasso), and (v) elastic net. Based on a prospective cohort of patients with manifest coronary artery disease (CAD), we performed a simulation study to compare the predictive accuracy, calibration, and discrimination of these approaches. Candidate predictors for incident cardiovascular events we used included clinical variables, biomarkers, and a selection of genetic variants associated with CAD. The penalized methods, i.e., ridge, lasso, and elastic net, showed a comparable performance, in terms of predictive accuracy, calibration, and discrimination, and outperformed BE and the full model. Excessive shrinkage was observed in some cases for the penalized methods, mostly on the simulation scenarios having the lowest ratio of a number of events to the number of variables. We conclude that in similar settings, these three penalized methods can be used interchangeably. The full model and backward elimination are not recommended in rare event scenarios.",2016,Medicine; Biology; Computer Science,"list(name = ""Francisco M. Ojeda"", ids = ""145647342""); list(name = ""Christian MÃ¼ller"", ids = ""48117746""); list(name = ""Daniela BÃ¶rnigen"", ids = ""1790684""); list(name = ""David-Alexandre TrÃ©gouÃ«t"", ids = ""52020896""); list(name = ""Arne Schillert"", ids = ""49365434""); list(name = ""Matthias Heinig"", ids = ""144431960""); list(name = ""Tanja Zeller"", ids = ""35368853""); list(name = ""Renate B. Schnabel"", ids = ""152445990"")",d66d3c19bc420f4083cbce4d85ad47873eac8132; c767cc0bf96920d2f922e704b79750f8444ecc56; f4c3315684cfd474c3d13ae4954de0dead5e81a3; b9a8f1f7d52b20f7fb0e79cee222c7efc800a2a4; 6517a5b9d8347eef2ecdf4e78eeea79fe4ea0549; 3f3145ad5e21ed40eaa31c4793a91d6cb3c946d4; 9c12eb93951c73c280136515107d350e938ec25c,,"Genomics, Proteomics & Bioinformatics",14,235 - 243
2f121b18dd72b9354e90f9348c85ed38f5f5fd2d,Variable selection in the general linear model for censored data,"Variable selection is a popular topic in statistics today. However, for right censored data, only a few methods are available. The principle method assumes that the data comes from a Cox proportional hazards model. In 1997, Tibshirani proposed a variation of the LASSO method that minimizes the log partial likelihood subject to the sum of the absolute values of the parameters being bounded by a constant in the Cox proportional hazards model. Due to the nature of this constraint, it shrinks coefficients and produces some coefficients that are exactly zero. The resulting prediction error is smaller than that of subset selection methods. However, the proportional hazard assumption isnâ€™t always appropriate for real data. Therefore, we apply this method to the class of models (linear regression models) in which the response variable is right censored and the error is symmetric at zero, but is otherwise distribution free. The method also uses a sieve-likelihood to calculate a variation of the LASSO criterion and uses generalized cross-validation to choose the tuning parameter. Simulation shows that this method gives smaller prediction error than the method that depends on the proportional hazard assumption in some scenarios, especially for larger sample sizes. The performance of the proposed method is also examined via a data set from a study of the ganglioside content of primary brain tumors and a data set from a study of bone marrow transplants in Chronic Myelogenous Leukemia patients.",2007,Mathematics,"list(name = ""Lili Yu"", ids = ""49296978"")",,3a69082f5ed81b3183b1404051e181c0d09cc5f4; 58db9852fedd50a4732e3c174383710422c32ecc; 45879deda91d23d8178f13acda8eb45ef2341522; c8a91d420c59b5ff7e886c9501ff4f215b9f7821; 81d60047e483c6bdf15fdbd4a4de8f54028007a2; 8368b375e12e30100e1c4157b62b2bc457be7c93; edcc77b436c60907677fbcf2eba697dc2d6aa917; 9660b47ed362ccada32ae52ec7cdc3c4d5ca56ad; bee570503aaa0ed5bc5dd4cf6aa742df0b5cef87; 19aa37fe82b7d672e67426f95d69886984f254da; f5397a9795dc7011674c8880c6862527482cf142; 7d07dfe739cb463af5037fef83b1ddfe162531e8; b7294ac444ae927f71ac442372903ff5e2a763e1; f376302c054977aee0ce31a07df8ce562269d649; 4cb91932b17952b9368199de1b84fb31da308944; a2b3d6dd4fe6ccf2d210b9b5e3fdda4d9fc51877; 6bf4a7070be3d9bb85175dfafa030eff18e0dff1; 66610a8a0a94c994175cd70c9dde9240c9f3d841; b801c5be3de48a878a5f8ff00626a2b26c909ca7; 46eb474b91e9b7f2c1d25cae5df1eda790d6c611; 26ff9de83e03ea6763b827efee0d4c4993024e07; 817e334d1d4293ea4edc02e6d457259d49c4e707; 31c2c71e994b17fd45852ae41ad7797bdb50b1e1; 216258f422c77a3c3f7a30b6410d116bd7287d41; a4abea526b67c9f02417c873bd0b1fe6db886bf2; 007f2d17e302ba17f64bf7a76931782da186f984; a5881972d4cea172d72ab35f357a8ccd4fcf10f6; c0847a5ef655178cbf83431b7bcb461fc6ccf29d; 53dc97756369cd1f9300116d6aabdffb7072f2ed; 04f8c7b59b3089225b3178ca3ac9c0d1b8f64f9e; ae68ed6fe389b9ea84b15a3cea3a86331db8ead5; 0d72132c47345c259357cdf4ecb9c0d31b1c7dcc; e69bce0185720fcb652ae458a4529a2807f53de8; deaa0de5219881780ff3b2bc014cc47d71c1893e; 13ba799fe69b9f2bf37c0e5ebf5b71d44a27eedf; d75c8c98ef61135b8ecab7f3c4ead89e34184454; 5afb8e1519a8108b228d766a7a4714cd88ee5c28; 0788e59ab8a39ad984c0d9d0c8a714cf78d025e9; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; f7e5bdada496fe1fc5d8ff8e225a0d16ca905aff; 99eb3005e85f1528269aa09b5417d6ce51a33c87; 0ab65c48ae6eabb28230d0dfab7280533868e482; 578527755e01ec4fef2be94b46783b96ffb51c0e; 3400861c33570ce2ebe8b9da9192fbef9f37e8fb; 93c6e84247d56cec5479488998481c9f3f825e66; 411710aef0e1575934c314defbcd6212eaaf2022; 334d2af5d8d73dc4b6d2637b0c95e47595ab6c70; e56974be15e91e4bfe12843a93ce1212df429a2f; 2e2da6822c026dee4114921cc8a0babc7251b862; 80b6df0b985e25755bbbcabe3e8662afa65782c0; cd5da304a19b9afdd35a4f0a70cc0e164fc4b357; f75cf240a353ab677a6bdb598b2cfe702364c136; 0ffa999980b2b1b1bd73041dacc71b0b10e3f56d; cbc09f55fe81a6675c1907d027e78c77364a17bd; 4dd20467aac451bc536457658cd0bd7c1a8cc267; c1ed36738b6172cfcedacd4124238dd1d293f438; 39d0f861977ca7ec06af7a6b93d2e2de086aeca7; ce31e1fe8b3fb40668d5b504ace3c3cc4a3d9429; 2b28b3c75d305a3dc6013213b3e16d1cb93e2065; aedc5f57cb4eeb2798f772ef7feb27df879d3692; de7e14e5e50617b2ca97c84164d4e8a5068be7a6; b477dd12dd49e44a62c1a303501df5fb6706c7e9; c4cc2731df2eda18d871f199eb365d1842a411de; 77bfc66ace971acef1684b4fd303f6d026c264bc; 326f2fc52e391cbdd31edb727f222fec2fabb407; e1e874512d4ff2e7e574efb0e888a3236fbfce00; f3e9bc142aa2c93aedb146000c99931097e95661; ea54f0c0568cab38619ee51e6ac021e76d6a6559; eb21d4e63bebf624e4f9285b08137141029b9d40; c8c66af8271d17092b8e2fa575d6e129bc06a564; e2c8cc9564db3bd930aea3534561e70cd1e85624; d96b65b50a6efa133e448e688bb103b667417c49; 52284a55c9cfc30716852d588b431eb4519b6742; ecd1c5156e01db9adc977c0be0edaf97dc8a9ad4; 5d9743b5a3dc2a62c629e5cd9fe8b82f3080015b; 6e12074a12cc6ec98cbb9bb710d424f3a381dc95; 91b9fcff542b4e3dab7ed033ea6bfddee521bc35; aaecfd373694846eb131f3176721574fe59c55a9; 1270a719d8c8bf786274aa5ce894d6e32d2cbe9c,,,
1936fa71f0c2210ce1f824c4e7c7ec2547ed3b7e,MO-FG-202-09: Virtual IMRT QA Using Machine Learning: A Multi-Institutional Validation.,"PURPOSE
To validate a machine learning approach to Virtual IMRT QA for accurately predicting gamma passing rates using different QA devices at different institutions.


METHODS
A Virtual IMRT QA was constructed using a machine learning algorithm based on 416 IMRT plans, in which QA measurements were performed using diode-array detectors and a 3%local/3mm with 10% threshold. An independent set of 139 IMRT measurements from a different institution, with QA data based on portal dosimetry using the same gamma index and 10% threshold, was used to further test the algorithm. Plans were characterized by 90 different complexity metrics. A weighted poison regression with Lasso regularization was trained to predict passing rates using the complexity metrics as input.


RESULTS
In addition to predicting passing rates with 3% accuracy for all composite plans using diode-array detectors, passing rates for portal dosimetry on per-beam basis were predicted with an error <3.5% for 120 IMRT measurements. The remaining measurements (19) had large areas of low CU, where portal dosimetry has larger disagreement with the calculated dose and, as such, large errors were expected. These beams need to be further modeled to correct the under-response in low dose regions. Important features selected by Lasso to predict gamma passing rates were: complete irradiated area outline (CIAO) area, jaw position, fraction of MLC leafs with gaps smaller than 20 mm or 5mm, fraction of area receiving less than 50% of the total CU, fraction of the area receiving dose from penumbra, weighted Average Irregularity Factor, duty cycle among others.


CONCLUSION
We have demonstrated that the Virtual IMRT QA can predict passing rates using different QA devices and across multiple institutions. Prediction of QA passing rates could have profound implications on the current IMRT process.",2016,Physics; Medicine,"list(name = ""Gilmer Valdes"", ids = ""145295389""); list(name = ""Man Ching Esther Chan"", ids = ""50101619""); list(name = ""Richard H. Scheuermann"", ids = ""50505759""); list(name = ""Joseph O. Deasy"", ids = ""1769439""); list(name = ""Timothy D. Solberg"", ids = ""2286161"")",,,Medical physics,43 6,3714
bebab164c93f94f47c1418e97fc217111c2beb77,Some Analysis of the Knockoff Filter and its Variants,"In many applications, we need to study a linear regression model that consists of a response variable and a large number of potential explanatory variables and determine which variables are truly associated with the response. In 2015, Barber and Candes introduced a new variable selection procedure called the knockoff filter to control the false discovery rate (FDR) and proved that this method achieves exact FDR control. In this paper, we provide some analysis of the knockoff filter and its variants. Based on our analysis, we propose a PCA prototype group selection filter that has exact group FDR control and several advantages over existing group selection methods for strongly correlated features. Another contribution is that we propose a new noise estimator that can be incorporated into the knockoff statistic from a penalized method without violating the exchangeability property. Our analysis also reveals that some knockoff statistics, including the Lasso path and the marginal correlation statistics, suffer from the alternating sign effect. To overcome this deficiency, we introduce the notion of a good statistic and propose several alternative statistics that take advantage of the good statistic property. Finally, we present a number of numerical experiments to demonstrate the effectiveness of our methods and confirm our analysis.",2017,Mathematics,"list(name = ""Jiajie Chen"", ids = ""145815241""); list(name = ""Anthony Hou"", ids = ""4787782""); list(name = ""T. Y. Hou"", ids = ""145270791"")",30875fc5e6a4972d16936d5235e84966d8cf3a81; 6f7421d24b2017d7e1242f74b9a5109fe90b9d8c; ebf4e22d32cde5b287097960a2028bca535c2559,0dbaba394a79a48ee9a488648175e678fb3f9a70; a32c1089581ad7acf69576e52ce1b388192542f9; da7aa28043f1eda548499a39d241390df4d02a68; 6cc823346a2065bfd26c99a5c4dea1d142c08f1d; fcef2258a963f3d3984a486185ddc4349c43aa35; bd1233f3707a76684f8801741de78b4bf879f643; 5b6ebe6da6b76ef0118dd9ae279f70b06dcf16c0; ad32538ca52a39d57c996a66edbc9f2bf5d011a6; 156e7730b8ba8a08ec97eb6c2eaaf2124ed0ce6e; 45e55e460864ac2c9639d7a673406fa64f6751a8; 49f4143eb35926b031df823eeed0458ed40e2f40; cc2dc05c4b76a07fce0e3cd24cc5e517bce06754; 3fc17a36e2bec28396fd17c1ec2288d817564565; 57cca95fdbd35ba1b283c9c6ec5ae7a81be7adfd; 97794d424f5e7cc555f6aeb187ab0849976dbeac; 73a8a205a37f0169e89d3f0819a8ec36b39d3d2a,arXiv: Methodology,,
886c9aef1adb2d6c1995d8d8ae54dbdd3903f819,Robust causal dependence mining in big data network and its application to traffic flow predictions,"Abstract In this paper, we focus on a special problem in transportation studies that concerns the so called â€œBig Dataâ€ challenge, which is: how to build concise yet accurate traffic flow prediction models based on the massive data collected by different sensors ? The size of the data, the hidden causal dependence and the complexity of traffic time series are some of the obstacles that affect making reliable forecast at a reasonable cost, both time-wise and computation-wise. To better prepare the data for traffic modeling, we introduce a multiple-step strategy to process the raw â€œBig Dataâ€ into compact time series that are better suited for regression and causality analysis. First, we use the Granger causality to define and determine the potential dependence among data, and produce a much condensed set of times series who are also highly dependent. Next, we deploy a decomposition algorithm to separate daily-similar trend and nonstationary bursts components from the traffic flow time series yielded by the Granger test. The decomposition results are then treated by two rounds of Lasso regression: the standard Lasso method is first used to quickly filter out most of the irrelevant data, followed by a robust Lasso method to further remove the disturbance caused by bursts components and recover the strongest dependence among the remaining data. Test results show that the proposed method significantly reduces the costs of building prediction models. Moreover, the obtained causal dependence graph reveals the relationship between the structure of road networks and the correlations among traffic time series. All these findings are useful for building better traffic flow prediction models.",2015,Computer Science,"list(name = ""Li Li"", ids = ""35566086""); list(name = ""Xiaonan Su"", ids = ""2567878""); list(name = ""Yanwei Wang"", ids = ""6483085""); list(name = ""Yuetong Lin"", ids = ""49417545""); list(name = ""Zhiheng Li"", ids = ""48458657""); list(name = ""Yuebiao Li"", ids = ""3359319"")",a583ac5438208f807756930733743f13759051b6; ca1d7b5637e9bd72e347731c820ed3fdd719280a; 66d1c9f57426d11a1bcc505b039b192a9b2339de; aab100e834c09a5542ca4e2c3d6b6f20010a767f; 0b3ec0b0d644bd0e35d6418b81a944db2857a764; 60ffec7b097812c4ef665015ec5e206d092501e5; 2b56aad662bb5d7b15485e90d8bf05f5e5ca5151; 8ff2f157245b7402387995b27bc43d1eaa2b48df; dda53ae212b28587381c5c4e433e3cf4117aa63c; 150e2c2bec722813cfba2358412ec4b62bb28d4d; 9af7da57b4fb9975e71caf1778767d57367fc404; f32c380f175729f04102d2f916061c91cb0ebebf; 954c9079851f3c0a24cbabfbbd45a8b5f06c29e2; 98c391ae538aecdbee6c3c0eae5954edcd10ae2a; 397d6e022991298f6a47e45191b5792c89cb231f; 866b171e691124e5eaa490ea140f8e7144c66691; c52b77c18700e9625c885a824a0c8b95c3e9cf21; 2aa234100b7cbb047fb8af3031680d023bb052cc; 9e2b695d3b6952e4413df659ffdd0f8fb584bcca; b1bb8c09cf377693cb0471769e419a6217dc641e; dd59e055c1458ae1d2a6c024733de7641a90624f; 3abf9f5ec35dd4634d4cb63128c3378b92dfd5e1; cd65ef109cea582a616eefeb598c4ae092af20ca; 05ea3d81d3ef2a6c4ee15ccda8e70cd85e025e55; 2126015a0c160795c36ed51e64c66a98bc57f188; 880aace346c13a08d1c6d092e1a01dbe3951c23b; 529c0585022f7943806310c202aabfe7decf4e69; 567b80f5363936121931ad0a993589825eb46d87; 9e1a4c6e0abd75ce59cac2efb065da259187007c; 4939a34e6893c315674e07e9574627dee7f034ec; 3f78a156e4d8c1b0133a66ee76f97c2092705146; 180ed2a4460f7cc12a0ed067f485602e0667ea59,,Transportation Research Part C-emerging Technologies,58,292-307
5c23115d6c890a45f873ae803868150658af1b37,Sparse methods for wind energy prediction,"In this work we will analyze and apply to the prediction of wind energy some of the best known regularized linear regression algorithms, such as Ordinary Least Squares, Ridge Regression and, particularly, Lasso, Group Lasso and Elastic-Net that also seek to impose a certain degree of sparseness on the final models. To achieve this goal, some of them introduce a non-differentiable regularization term that requires special techniques to solve the corresponding optimization problem that will yield the final model. Proximal Algorithms have been recently introduced precisely to handle this kind of optimization problems, and so we will briefly review how to apply them in regularized linear regression. Moreover, the proximal method FISTA will be used when applying the non-differentiable models to the problem of predicting the global wind energy production in Spain, using as inputs numerical weather forecasts for the entire Iberian peninsula. Our results show how some of the studied sparsity-inducing models are able to produce a coherent selection of features, attaining similar performance to a baseline model using expert information, while making use of less data features.",2012,Computer Science,"list(name = ""Carlos M. AlaÃ­z"", ids = ""1785021""); list(name = ""Ã\201lvaro Barbero JimÃ©nez"", ids = ""1766570""); list(name = ""JosÃ© R. Dorronsoro"", ids = ""1721097"")",5cf48194254a5d44e704de7cae2f658636d08f1e,1c7c5595dc7a1f5d360acf5c360ca1ca49536ba5; d98ef875e2cbde3e2cc8fad521e3cbfe1bddbd69; 02bd9dfe5a0e8f38af6a3f5b787e52ed169f09bd; b26bb53333d151dce65f0cfc85832470246e75c3; b365b8e45b7d81f081de44ac8f9eadf9144f3ca5; 59ceefcf26a6981f73097d2b5842731800559392; c9f5723859a665c3e54b8d9a1a7eecb8b5084af6; 87a404262444b0b23f38e43d04cb43ed9bab3064; 3c718363c22221fd16771672da3bfd5f67d2c34c; 99eb3005e85f1528269aa09b5417d6ce51a33c87; 8e9f5c99f8c006e78eb9e515ec9c618cc34f2794; 588fbfe83c29451cc10cfc0f6814ffdea2da81c1; c8c66af8271d17092b8e2fa575d6e129bc06a564,The 2012 International Joint Conference on Neural Networks (IJCNN),,1-7
