title,abstract,year,journal
Generating Adaptive Behaviors for Simulation-based Training,"In order for simulation based training to help prepare soldiers for modern asymmetric tactics, opponent models of behavior must become more dynamic and challenge trainees with adaptive threats consistent with those encountered increasingly in the real world. In this presentation we describe an adaptive behavior modeling framework designed to represent adversaries within a multi-player virtual environment. Two distinct areas of investigation are covered. The first area is a survey of the space of asymmetric tactics and adaptations from real-world military operations, to generate a set of reference scenarios. The second research area, and the focus of this presentation, is the design and development of machine learning techniques for creating adaptive adversaries. The approach makes use of an authoring tool for specifying adaptive behavior models as partial plans that can adapt over time in conjunction with training events. This approach focuses on supporting both a natural method of encoding existing domain knowledge and the rapid adaptation of encoded behaviors. The overall objective for this approach is that the adversary behavior models should constantly challenge, and occasionally surprise, the human trainees, to help them learn to be more proactive in recognizing asymmetric threats. The reference scenarios were central to the construction of a decision making model for the adaptive adversary behaviors, providing scope for the inputs and outputs that constrain the space of possible actions and reactions of the adaptive adversary model. Although the set of scenario instances represents only a sample sequence of adaptations motivated by preceding successes and failures, the behavior models described in this presentation provide support for all of the adaptations identified in these scenario designs with sequencing entirely driven by exercise events rather than a predefined ordering. Our approach to the problem of behavior adaptation and creation for asymmetric adversaries contains two primary elements: 1. Initial Adversary Behaviors: An initial set of behaviors are created by a subject matter expert (SME) in a graphical hierarchical state machine environment. This captures the current knowledge of adversary tactics. 2. Behavior Adaptation: Adaptive choice [Andre & Russell, 2002] and reward points are embedded in the initial adversary model to allow for partial specification of adaptive behaviors. Building from both the developed training scenarios and the hierarchical dynamic scripting algorithm [Ludwig & Farley, 2008] (see also Dahlbom & Niklasson, 2006; Ponsen & Spronck, 2004 for related work), we created behaviors to determine adaptively the best initial training scenario configuration. To do this we specify the possible training scenarios as a hierarchical set of choice points, where the objective is to learn to select the scenario configuration most likely to succeed against the current players. A feasibility study was carried out to demonstrate what a training event would look like, where human role-players performed the tactics generated by the adaptive behaviors. This study made use of the distributed and massively multi-player On-Line Interactive Virtual Environment (OLIVE) virtual environment as well as 6 ROTC cadets who played the role of human trainees.",2008,
Effect of Different Weed Control Methods on Growth and Yield of Green Gram,Lasso and Tok-E-25 herbicides at different levels and hoeings alone and in combination with herbicides were tried alongwith a weedy check. Pre-emergence application of Lasso at the rate of 2 Kg a.i./ha produced maximum grain yield and gave maximum additional net income over weedy check. Different weed control methods had no effect on growth and yield attributes.,1977,Indian Journal of Weed science
"Comprar Biotechnology for Fuels and Chemicals Â· The Twenty-Ninth Symposium | Mielenz, Jonathan R. | 9781603275286 | Springer","Tienda online donde Comprar Biotechnology for Fuels and Chemicals Â· The Twenty-Ninth Symposium al precio 206,10 â‚¬ de Mielenz, Jonathan R. | Klasson, K. Thomas | Adney, William S. | McMillan, James D., tienda de Libros de Medicina, Libros de Quimica - Quimica",2008,
Pulmonary vein antrum isolation: intracardiac echocardiography-guided technique.,"Several techniques are used for AF ablation, but no general consensus exists as to which technique is the most effective. At our center, we have developed a technique for isolating the pulmonary veins (PVs) at their antrum. The technique is guided by intracardiac echocardiography (ICE) and mapping with a circular (Lasso) catheter. Our technique was developed based on four crucial principles: 1. Precisely identifying the true border of the PV antrum. 2. Electrically isolating all of the PVs at the level of the antrum. 3. Avoiding risk of PV stenosis by ablating outside of the antrum. 4. Minimizing risk of other complications, such as perforation and stroke, by direct visualization during transseptal access and radiofrequency (RF) ablation.",2004,Journal of cardiovascular electrophysiology
Application of Machine Learning and Grocery Transaction Data to Forecast Effectiveness of Beverage Taxation,"Sugar Sweetened Beverages (SSB) are the primary source of artificially added sugar and have a casual association with chronic diseases. Taxation of SSB has been proposed, but limited evidence exists to guide this public health policy. Grocery transaction data, with price, discounting and other information for beverage products, present an opportunity to evaluate the likely effects of taxation policy. Sales are often non-linearly associated with price and are affected by the prices of multiple competing brands. We evaluated the predictive performance of Boosted Decision Tree Regression (B-DTR) and Deep Neural Networks (DNN) that account for the non-linearity and competition across brands, and compared their performance to a benchmark regression, the Least Absolute Shrinkage and Selection Operator (LASSO). B-DTR and DNN showed a lower Mean Squared Error (MSE) of prediction in the sales of most major SSB brands in comparison to LASSO, indicating a superior accuracy in predicting the effectiveness of SSB taxation. We demonstrated the application of machine learning methods and large transactional data from grocery stores to forecast the effectiveness food taxation.",2019,Studies in health technology and informatics
Using a system of differential equations that models cattle growth to uncover the genetic basis of complex traits,"The interplay between dynamic models of biological systems and genomics is based on the assumption that genetic variation of the complex trait (i.e., outcome of model behavior) arises from component traits (i.e., model parameters) in lower hierarchical levels. In order to provide a proof of concept of this statement for a cattle growth model, we ask whether model parameters map genomic regions that harbor quantitative trait loci (QTLs) already described for the complex trait. We conducted a genome-wide association study (GWAS) with a Bayesian hierarchical LASSO method in two parameters of the Davis Growth Model, a system of three ordinary differential equations describing DNA accretion, protein synthesis and degradation, and fat synthesis. Phenotypic and genotypic data were available for 893 Nellore (Bos indicus) cattle. Computed values for parameter k1 (DNA accretion rate) ranged from 0.005Â Â±Â 0.003 and for Î± (constant for energy for maintenance requirement) 0.134Â Â±Â 0.024. The expected biological interpretation of the parameters is confirmed by QTLs mapped for k1 and Î±. QTLs within genomic regions mapped for k1 are expected to be correlated with the DNA pool: body size and weight. Single nucleotide polymorphisms (SNPs) which were significant for Î± mapped QTLs that had already been associated with residual feed intake, feed conversion ratio, average daily gain (ADG), body weight, and also dry matter intake. SNPs identified for k1 were able to additionally explain 2.2% of the phenotypic variability of the complex ADG, even when SNPs for k1 did not match the genomic regions associated with ADG. Although improvements are needed, our findings suggest that genomic analysis on component traits may help to uncover the genetic basis of more complex traits, particularly when lower biological hierarchies are mechanistically described by mathematical simulation models.",2017,Journal of Applied Genetics
Constraints and Conditions: the Lasso Oracle-inequalities,"We study various constraints and conditions on the true coefficient vector and on the design matrix to establish non-asymptotic oracle inequalities for the prediction error, estimation accuracy and variable selection for the Lasso estimator in high dimensional sparse regression models. We review results from the literature and we provide simpler and detailed derivation for several boundedness theorems. In addition, we complement the theory with illustrated examples.",2016,arXiv: Statistics Theory
The Variational Garrote,"We analyze the variational method for sparse regression using â„“0 regularization. The variational approximation results in a model that is similar to Breimanâ€™s Garrote model. We refer to this method as the Variational Garrote (VG). The VG has the effect of making the problem effectively of maximal rank even when the number of samples is small compared to the number of variables. We propose a naive mean field approximation combined with a maximum a posteriori (MAP) approach to estimate the model parameters and use an annealing and reheating schedule of the sparsity hyper-parameter to avoid local minima. The hyper-parameter is set by cross-validation. We compare the VG with the lasso, ridge regression and the recently introduced Bayesian paired mean field method (PMF) (Titsias and LÃ¡zaro-Gredilla in Advances in neural information processing systems, vol.Â 24, pp.Â 2339â€“2347, 2011). For fair comparison, we implemented a similar annealing-reheating schedule for the PMF sparsity parameter. Numerical results show that the VG and PMF yield more accurate predictions and more accurately reconstruct the true model than the other methods. The VG finds correct solutions when the lasso solution is inconsistent due to large input correlations. In the experiments that we consider we find that the VG, although based on a simpler approximation than the PMF, yields qualitatively similar or better results and is computationally more efficient. The naive implementation of the VG scales cubic with the number of features. By introducing Lagrange multipliers we obtain a dual formulation of the problem that scales cubic in the number of samples, but close to linear in the number of features.",2013,Machine Learning
cellulose fillers : cellulose fibre filled polymer wood plastic composites cellulose particle filled polymeric foam,"X-ray computed tomography (XCT) provides a volumetric map of a specimen in three dimensions, generated from a set of radiographs. Due to the speed and quality of measurement, XCT systems with cone beam geometry and matrix detectors have become widely used. Continuous improvements in the quality and performance of Xray tubes and devices have led to cone beam XCT systems which can now achieve spatial resolutions down to 1 Î¼m and even below. We report on the application of high-resolution X-ray computed tomography for the characterisation of various fibre-reinforced and particle fibre-reinforced polymeric materials. Due to their specific and outstanding properties for, for example, lightweight or packaging materials, they are widely used in the automotive, aeronautic, electronics, building, textile and leisure industries, as well as in medicine and agriculture. Fillers (particles and fibres) can be classified as inorganic, cellulose and polymeric fillers. We compare the different polymeric material systems and discuss the advantages and limitations of XCT for the characterisation of these systems. Due to varying density differences the contrast between the fibres and the polymeric matrix can be very good with, for example, glassor talcum-reinforced polymers, or rather poor, as in the case of polymeric fillers within a polymeric matrix. Quantitative data can be extracted from the XCT-data. By applying various 3D-filters the following quantitative information and values can be extracted from the XCTdata: ï‚· filler percentage ï‚· 3D-geometry of the fillers (diameter, surface, volume) ï‚· fibre length distribution ï‚· fibre orientation (orientation tensor) ï‚· 3D filler distribution ï‚· filler interconnectivity",2012,
Sparsity and smoothness via the fused lasso,"Summary. The lasso penalizes a least squares regression by the sum of the absolute values (L1-norm) of the coefficients. The form of this penalty encourages sparse solutions (with many coefficients equal to 0). We propose the â€˜fused lassoâ€™, a generalization that is designed for problems with features that can be ordered in some meaningful way. The fused lasso penalizes the L1-norm of both the coefficients and their successive differences. Thus it encourages sparsity of the coefficients and also sparsity of their differencesâ€”i.e. local constancy of the coefficient profile. The fused lasso is especially useful when the number of features p is much greater than N, the sample size. The technique is also extended to the â€˜hingeâ€™ loss function that underlies the support vector classifier.We illustrate the methods on examples from protein mass spectroscopy and gene expression data.",2005,Journal of The Royal Statistical Society Series B-statistical Methodology
