title,abstract,year,journal
Sparse Convolutional Neural Networks for Genome-Wide Prediction,"Genome-wide prediction (GWP) has become the state-of-the art method in artificial selection. Data sets often comprise number of genomic markers and individuals in ranges from a few thousands to millions. Hence, computational efficiency is important and various machine learning methods have successfully been used in GWP. Neural networks (NN) and deep learning (DL) are very flexible methods that usually show outstanding prediction properties on complex structured data, but their use in GWP is nevertheless rare and debated. This study describes a powerful NN method for genomic marker data that can easily be extended. It is shown that a one-dimensional convolutional neural network (CNN) can be used to incorporate the ordinal information between markers and, together with pooling and â„“ 1-norm regularization, provides a sparse and computationally efficient approach for GWP. The method, denoted CNNGWP, is implemented in the deep learning software Keras, and hyper-parameters of the NN are tuned with Bayesian optimization. Model averaged ensemble predictions further reduce prediction error. Evaluations show that CNNGWP improves prediction error by more than 25% on simulated data and around 3% on real pig data compared with results obtained with GBLUP and the LASSO. In conclusion, the CNNGWP provides a promising approach for GWP, but the magnitude of improvement depends on the genetic architecture and the heritability.",2020,Frontiers in Genetics
Ironâ€“Manganese Concretions Sustaining Microbial Life in the Baltic Sea: The Structure of the Bacterial Community and Enrichments in Metal-Oxidizing Conditions,"The abundant deposits of spherical iron-manganese concretions in the Gulf of Finland are colonized by bacteria in vast numbers. Communities on the surface and in the porous interior have formed two separate clusters, in accordance with their genetic differences. The overall bacterial community in the concretions was highly diverse, representing 12 phyla. Half of the bacteria were affiliated with the most common classes of Proteobacteria, while a third of the bacteria were unclassified. Cloned 16S rRNA-gene sequences of the concretion bacteria showed high scores for similarity to the sequences obtained from sea sediments, metal-rich environments, and ocean crust. The clone library of native concretions was not dominated by known Fe- and Mn-oxidizing species. Known Mn-oxidizing bacteria Sphingomonas, Pseudomonas, and Bacillus were enriched in experiments with Mn2+-containing liquid media, whereas Prosthecobacter (Verrucomicrobia) and Rheinheimera were enriched in semisolid media possibly better simulating the natural conditions in the concretions. In a corresponding experiment, the Fe2+-oxygen gradient favored the enrichment of Shewanella baltica and Thalassolituus oleivorans, which are known to reduce Fe and to degrade petroleum hydrocarbons, respectively. An individual spherical concretion forms a microcosm for a diverse microbial community having potential to oxidize Fe and Mn as shown in cultivation experiments. Therefore, bacteria may significantly affect the formation of the concretions in the Gulf of Finland.",2014,Geomicrobiology Journal
High-dimensional robust precision matrix estimation: Cellwise corruption under $\epsilon$-contamination,"We analyze the statistical consistency of robust estimators for precision matrices in high dimensions. We focus on a contamination mechanism acting cellwise on the data matrix. The estimators we analyze are formed by plugging appropriately chosen robust covariance matrix estimators into the graphical Lasso and CLIME. Such estimators were recently proposed in the robust statistics literature, but only analyzed mathematically from the point of view of the breakdown point. This paper provides complementary high-dimensional error bounds for the precision matrix estimators that reveal the interplay between the dimensionality of the problem and the degree of contamination permitted in the observed distribution. We also show that although the graphical Lasso and CLIME estimators perform equally well from the point of view of statistical consistency, the breakdown property of the graphical Lasso is superior to that of CLIME. We discuss implications of our work for problems involving graphical model estimation when the uncontaminated data follow a multivariate normal distribution, and the goal is to estimate the support of the population-level precision matrix. Our error bounds do not make any assumptions about the the contaminating distribution and allow for a nonvanishing fraction of cellwise contamination.",2015,arXiv: Statistics Theory
"Seroprevalence and risk factors of Toxoplasma gondii infection in pregnant women from Bobo Dioulasso, Burkina Faso","BackgroundToxoplasmosis is one of the common worldwide parasitic zoonosis due to Toxoplasma gondii (T. gondii). Toxoplasmosis during pregnancy can result in fetal and neonatal death or various congenital defects. The aim of this study was to assess the seroprevalence and risk factors of T. gondii infection in pregnant women following antenatal care (ANC) services at Bobo Dioulasso.MethodsA cross-sectional study was conducted enrolling a sample of 316 pregnant women attending ANC at centers for maternal and child health of Bobo-Dioulasso town from March 2013 to February 2014. Data on socio-demographic and potential risk factors were collected from each study participant using structured questionnaire through face-to-face interview. Moreover, venous blood specimens were collected and tested for IgM and IgG anti-T. gondii antibodies by enzyme-linked immunosorbent assay and enzyme linked fluorescent assay, respectively. Multivariable logistic regression modeling was used to identify the potential predictor variables for T. gondii infection.ResultsThe overall seroprevalence for T. gondii infection was 31.1% (98/316). All the pregnant women were positive for IgG anti-bodies exclusively. Multivariable logistic regression analysis showed that having at least a secondary education level (AORÂ =Â 2.23; 95% CI: [1.04â€“4.63]); being urban resident (AORÂ =Â 2.81; 95% CI: [1.24â€“6.86]) and the consumption of meat combination (pork + beef + mutton + wild meat + poultry) (AORÂ =Â 4.00; 95% CI: [1.06â€“15.24]) were potential risk factors of T. gondii infection.ConclusionToxoplasmosis is frequent in pregnant women and studies that show incidence of T. gondii among the neonates have to be done to introduce routine antenatal screening program to control congenital toxoplasmosis. There is the need for preventive measures such as education of pregnant women about the transmission routes and prevention methods of toxoplasmosis at ANC clinics.",2017,BMC Infectious Diseases
Limit analysis of arch-beam structures by dynamic programming,"SommarioSi studiano le strutture monodimensionali ad arco nello stato limite di collasso plastico, sulla base del dominio bidimensionale (momento flettente e sforzo normale). Il metodo proposto, atto a fornire una soluzione numerica del problema della ricerca del carico limite, si fonda sul teorema cinematico dell'analisi limite e sull'impiego della programmazione dinamica. Si prendono anche in esame talune questioni connesse con l'algoritmo di calcolo. Un successivo lavoro di carattere applicativo completerÃ  la trattazione.SummaryWe study one-dimensional structures like arch-beams in the limit state of plastic collapse, on the ground of a two-dimensional yielding surface (bending moment and normal generalized stress). The proposed method, which is able to give a numerical solution of the problem of finding the limit load, rests on the upper bound theorem of limit analysis and uses dynamic programming. We examine also some questions linked with numerical procedures. A future work devoted to applications will complete the treatment.",1974,Meccanica
Monitoring and factors affecting levels of airborne and water bromoform in chlorinated seawater swimming pools.,"Water and air quality of eight seawater swimming pools using chlorine disinfection was measured during four sampling campaigns, spread on one full-year, and in four thalassotherapy centers located in Southeast of France. Concentrations of trihalomethanes (THMs) in air and in water as well as concentrations of parameters, including nonpurgeable organic carbon (NPOC), free residual chlorine (Clf), pH, Kjeldhal Nitrogen (KN), salinity, conductivity, bromide ions and, water and air temperature, were measured. Water and air samples were collected in triplicates morning - at the opening of the pools -, noon and night - at the closing of the pools -, in summer and winter. Data analysis was performed by Principal Component Analysis (PCA) and rotated component matrix, from both data quality and other parameters such as TOC, aromaticity (UV254), pH, hygrometry, and free residual chlorine (Clf). This statistical analysis demonstrates a high correlation between TOC, Clf and UV254 and THM levels found in air and water, particularly for the major ones (CHBr3 in water: 300.0Î¼g/L mean, 1029.0Î¼g/L maximum; CHBr3 in air: 266.1Î¼g/m3 mean, 1600.0Î¼g/m3 maximum, and CHClBr2 in water: 18.9Î¼g/L mean, 81.0Î¼g/L maximum; CHClBr2 in air: 13.6Î¼g/m3 mean, 150.0Î¼g/m3 maximum). These high levels of bromoform (CHBr3) are particularly worrisome in such health institutions, even these levels do not exceed the Permissible Exposure Limit (PEL) of 5mg/m3 as an 8hour time-weighted average currently fixed by various administrations, such as Occupational Safety and Health Administration (OSHA).",2017,Journal of environmental sciences
Banning Pens and Pads Misses the Main Point,"member constitute a gift to each individual. In such cir-cumstances the psychology of gift-receiving, including asense of indebtedness, is probably at work. The argumentsagainst gifts to individuals would be applicable, and suchgifts should not be accepted. On the other hand, somegifts to educational programs might not share these fea-tures of gifts to individuals. An example might be a grantto a college of medicine to cover the costs of a conference.When the gift is to an institution, the psychology of gift-giving to individuals would come into play to a lesser ex-tent, and individual faculty and residents would be lesslikely to develop a feeling that they should reciprocate.The objections to gifts to individuals lose much of theirforce when applied to gifts to institutions. A positive ar-gument for such gifts is that they have educational value,supporting the view that gifts to educational programs cansometimes be ethically justiaable.Despite the shortcomings of the American MedicalAssociation guidelines (1998) pointed out by Katz,Caplan, and Merz, these guidelines contain several usefulrecommendations to help avoid the psychology of gift-receiving when gifts are made to educational programs.First, if the gift is a grant to support a conference or lec-ture, the content of the program should be decided by theeducational institution, not the pharmaceutical company.Second, the selection of speakers and persons invited to at-tend should be decided by the educational institution.Third, when gifts are passed to speciac individuals, such asa trip for a resident to attend a conference, then the rela-tionship between the recipient and the drug companyshould be made as indirect as possible. This implies thatthe selection of the recipient should be made by the educa-tional institution. Also, the gift should not transparentlybe a gift to a speciac individual, as would happen if onlyone resident were interested in attending a conference andthe companyâ€™s representative makes the gift with that resi-dent in mind.Changing the culture of medicine in regard to accept-ing gifts will likely be difacult. Ongoing discussion willbe necessary to raise physician awareness of the argumentsagainst accepting even minor gifts from pharmaceuticalcompanies. Although the companies pay for the gifts,there is a sense in which the physicians pay too. They payby putting themselves in a position of conoict of interestand by risking injury to the trust and conadence of theirpatients.",2003,The American Journal of Bioethics
Study of the Gastrointestinal Heat Retention Syndrome in Children: From Diagnostic Model to Biological Basis,"Gastrointestinal heat retention syndrome (GHRS) refers to a condition that is associated with increased gastrointestinal heat caused by a metabolic block in energy. It is common in children and is closely related to the occurrence and development of recurrent respiratory tract infection, pneumonia, recurrent functional abdominal pain, etc. However, there are no standardized diagnostic criteria to differentiate the GHRS. Therefore, this study is aimed to establish a diagnostic model for children's GHRS and explore the possible biological basis by using systems biology to achieve. Furthermore, Delphi method and the clinical data of Lasso analysis were used to screen out the core symptoms. Nineteen core symptoms of GHRS in children were screened including digestive symptoms such as dry stool, poor appetite, vomiting, and some nervous system symptoms such as night restlessness and irritability. Based on the core symptoms, a GHRS diagnosis model was established using the eXtreme Gradient Boosting (XGBoost) method, and the accuracy of internal verification reached 93.03%. Relevant targets of the core symptoms in the Human Phenotype Ontology (HPO) were retrieved, and target interactions were linked through the Search Tool for the Retrieval of Interacting Genes/Proteins (STRING) database, and core targets were selected after topological analysis using Cytoscape. Relevant biological processes and pathways were analyzed by applying the DAVID and KEGG databases. The enriched biological processes focused on the cell proliferation, differentiation, apoptosis, and mitochondrial metabolism, which were mainly associated with PI3K-AKT, MAPK network pathways, and the Wnt signaling pathway. In conclusion, we established a diagnosis model of GHRS in children based on the core symptoms and provided an objective standard for its clinical diagnosis. And, the Wnt signaling pathway and the estrogen receptor-activated PI3K-AKT and MAPK network pathways may play important roles in the GHRS processing.",2019,Evidence-based Complementary and Alternative Medicine : eCAM
"Country of origin and use of social benefits: A large, preregistered study of stereotype accuracy in Denmark","A nationally representative Danish sample was asked to estimate the percentage of persons aged 30-39 living in Denmark receiving social benefits for 70 countries of origin (N = 766). After extensive quality control procedures, a sample of 484 persons were available for analysis. Stereotypes were scored by accuracy by comparing the estimated values to values obtained from an official source. Individual stereotypes were found to be fairly accurate (median/mean correlation with criterion values = .48/.43), while the aggregate stereotype was found to be very accurate (r = .70). Both individual and aggregate-level stereotypes tended to underestimate the percentages of persons receiving social benefits and underestimate real group differences. 
 
In bivariate analysis, stereotype correlational accuracy was found to be predicted by a variety of predictors at above chance levels, including conservatism (r = .13), nationalism (r = .11), some immigration critical beliefs/preferences, agreement with a few political parties, educational attainment (r = .20), being male (d = .19) and cognitive ability (r = .22). Agreement with most political parties, experience with ghettos, age, and policy positions on immigrant questions had little or no predictive validity. 
 
In multivariate predictive analysis using LASSO regression, correlational accuracy was found to be predicted only by cognitive ability and educational attainment with even moderate level of reliability. In general, stereotype accuracy was not easy to predict, even using 24 predictors (k-fold cross-validated R2 = 4%). 
 
We examined whether stereotype accuracy was related to the proportion of Muslims in the groups. Stereotypes were found to be less accurate for the groups with higher proportions of Muslims in that participants underestimated the percentages of persons receiving social benefits (mean estimation error for Muslim groups relative to overall elevation error = -8.09 %points). 
 
The study was preregistered with most analyses being specified before data collection began.",2016,
An in vitro dissolution study of Ibuprofen using a Flow-through cell,"The flow-through cell is a suitable method for dissolution studies of poorly soluble drugs. The dissolution can be influenced by changing parameters in the apparatus and by changing the physical properties of the drug and the medium used. In this study the dissolution of ibuprofen was examined. Results showed that a smaller particle size gave a higher dissolution rate. With a dose of 50mg a higher percent dissolved was obtained compared to a dose of 100mg. However, a larger mass (mg) was dissolved when the dose of 100mg was used. When using a cell diameter of 12mm instead of a cell diameter of 22.6mm the dissolution rate increased. A larger dissolution rate was also obtained when the flow of the medium was increased. Finally the effect of changing medium was examined. Results showed that by including a surfactant to the medium a drastic increase of the dissolution rate was obtained. Introduction The flow-through cell has since the 90â€™s been used as an alternative method for dissolution studies (Sotax). It has some advantages over previous dissolution methods. It is easier to retain sink condition, i.e. to keep a sufficiently low concentration in the remaining solution. This makes it possible to keep a constant diving force (=concentration difference) the whole time during the release experiment. The concentration should not exceed one third of the saturated. The medium can be changed automatically during the study which is very useful in in vitro â€“ in vivo studies (Nicklasson, 1992). Previous studies have showed the importance of deaeration of the dissolution medium (Nicklasson, et al., 1987), how the packing of the cell can influence the dissolution (Shobha et al., 2002) and that the results obtained with the flow-through cell are more reproducible than obtained with previous methods as dissolution baths (Nicklasson, et al., 1987, Wennergren et al., 1989). In this study the dissolution of ibuprofen was examined in the flow-through cell. Six parameters were of interest: â€¢ the packing of the cell â€¢ the particle size of the drug â€¢ the dose â€¢ the volume flow of the medium through the cell â€¢ the cell diameter â€¢ the medium Desirable results were good reproducibility, i.e. small standard deviation between tests and cells, and to maintain sink condition during the experiment. Material The drug used was ibuprofen (fig. 1), a poorly soluble acidic drug. Three samples with different particle size distribution were used, 50 Î¼m, 25Î¼m purchased from BASF Chem. Trade GmbH and a powder with unknown size distribution purchased from Marsing & Co. LTD. They all existed in a crystalline form. Two doses of ibuprofen were used and investigated, 50mg and 100mg. The media used for the dissolution studies were hydrochloric acid, hydrochloric acid containing sodium chloride and also hydrochloric acid containing both, sodium chloride and cetrimide. They all had a pH at 2. At this pH the solubility of ibuprofen in hydrochloric acid, with and without sodium chloride, is about 0.050mg/ml. When adding cetrimide, at the concentration 0.01% and 0.5%, to the hydrochloric acid the solubility of ibuprofen is 0.052mg/ml respectively 1.22mg/ml (KÃ¤llquist, 2007). The absorbance of ibuprofen was measured at 221nm.",2007,
