title,abstract,year,journal
Comparison of Penalized Cox Regression Methods in Low-Dimensional Data with Few-Events: An Application to Dialysis Patients' Data.,"BACKGROUND
Dialysis is a dominant therapeutic method in patients with chronic renal failure. The ratio of those who experienced the event to the predictor variables is expressed as event per variable (EPV). When EPV is low, one of the common techniques which may help to manage the problem is penalized Cox regression model (PCRM). The aim of this study was to determine the survival of dialysis patients using the PCRM in low-dimensional data with few events.


STUDY DESIGN
A cross-sectional study.


METHODS
Information of 252 dialysis patients of Bandar Abbas hospitals, southern Iran, from 2010-16 were used. To deal with few mortality cases in the sample, the PCRM (lasso, ridge and elastic net, adaptive lasso) were applied. Models were compared in terms of calibration and discrimination.


RESULTS
Thirty-five (13.9%) mortality cases were observed. Dialysis data simulations revealed that the lasso had higher prediction accuracy than other models. For one unit of increase in the level of education, the risk of mortality was reduced by 0.32 (HR=0.68). The risk of mortality was 0.26 (HR=1.26) higher for the unemployed than the employed cases. Other significant factors were the duration of each dialysis session, number of dialysis sessions per week and age of dialysis onset (HR=0.93, 0.95 and 1.33).


CONCLUSION
The performance of penalized models, especially the lasso, was satisfying in low-dimensional data with low EPV based on dialysis data simulation and real data, therefore these models are the good choice for managing of this type of data.",2019,Journal of research in health sciences
Differentialequationswithstate-dependentpiecewise constantargument,"a b s t r a c t Anewclassofdifferentialequationswithstate-dependentpiecewiseconstantargumentis introduced.Itisanextensionofsystemswithpiecewiseconstantargument.Fundamental theoretical results for the equationsthe existence and uniqueness of solutions, the existence of periodic solutions, and the stability of the zero solutionare obtained. Appropriateexamplesareconstructed. â€™2010ElsevierLtd.Allrightsreserved.",2010,
Lost in Translation: On the Problem of Data Coding in Penalized Whole Genome Regression with Interactions,"Mixed models can be considered as a type of penalized regression and are everyday tools in statistical genetics. The standard mixed model for whole genome regression (WGR) is ridge regression best linear unbiased prediction (RRBLUP) which is based on an additive marker effect model. Many publications have extended the additive WGR approach by incorporating interactions between loci or between genes and environment. In this context of penalized regressions with interactions, it has been reported that translating the coding of single nucleotide polymorphisms -for instance from -1,0,1 to 0,1,2- has an impact on the prediction of genetic values and interaction effects. In this work, we identify the reason for the relevance of variable coding in the general context of penalized polynomial regression. We show that in many cases, predictions of the genetic values are not invariant to translations of the variable coding, with an exception when only the sizes of the coefficients of monomials of highest total degree are penalized. The invariance of RRBLUP can be considered as a special case of this setting, with a polynomial of total degree 1, penalizing additive effects (total degree 1) but not the fixed effect (total degree 0). The extended RRBLUP (eRRBLUP), which includes interactions, is not invariant to translations because it does not only penalize interactions (total degree 2), but also additive effects (total degree 1). This observation implies that translation-invariance can be maintained in a pair-wise epistatic WGR if only interaction effects are penalized, but not the additive effects. In this regard, approaches of pre-selecting loci may not only reduce computation time, but can also help to avoid the variable coding issue. To illustrate the practical relevance, we compare different regressions on a publicly available wheat data set. We show that for an eRRBLUP, the relevance of the marker coding for interaction effect estimates increases with the number of variables included in the model. A biological interpretation of estimated interaction effects may therefore become more difficult. Consequently, comparing reproducing kernel Hilbert space (RKHS) approaches to WGR approaches modeling effects explicitly, the supposed advantage of an increased interpretability of the latter may not be real. Our theoretical results are generally valid for penalized regressions, for instance also for the least absolute shrinkage and selection operator (LASSO). Moreover, they apply to any type of interaction modeled by products of predictor variables in a penalized regression approach or by Hadamard products of covariance matrices in a mixed model.",2019,G3: Genes|Genomes|Genetics
Response of nematode communities after largeâ€scale iceâ€shelf collapse events in the Antarctic Larsen area,"Owing to large-scale ice-shelf disintegration events, the Antarctic Larsen A and B areas recently became ice-free. During the ANT-XXIII/8 Polarstern campaign, this region was sampled for the first time. Our study is the first to investigate benthic communities in this area and their response to the collapse of ice shelves in the Antarctic. The nematofauna appears to be strongly influenced by the sudden ice-cover removal, although its response differs from that of the macro- and megabenthos. Our results indicate that precollapse, sub-ice communities were impoverished and characterized by low densities, low diversity and high dominance of a few taxa. This might still be visible at a station located deep inside the Larsen B embayment, where Halomonhystera was dominant. Post-collapse recolonization of the â€˜innerâ€™ stations, i.e. those located furthermost from the former ice-shelf edge, is believed to be a long-time process. At the time of sampling, community structure at the inner stations was not or only slightly influenced by colonization, and might be structured by local environmental conditions. Our results indicate that a locally increased food supply after ice-cover removal could provoke a faster, local response of the nematode assemblages compared with the response due to recolonization. Thalassomonhystera is recognized as an opportunist, taking advantage of increased food supply at inner stations A_South and B_North. Communities living close to the former ice-shelf edge are believed to be at an intermediate or late stage of succession, with a dominance of Microlaimus, a common Antarctic genus and quick colonizer. Densities here were comparable with those at other Antarctic stations, whereas they were considerably decreased at the inner stations. In general, the collapse of the Larsen ice shelves initially has a positive effect on the shelf nematode fauna in the area, both in terms of abundance and diversity.",2010,Global Change Biology
Distributed cognitive spectrum sensing via group sparse total least-squares,"Dynamic re-use of licensed bands under the hierarchical spectrum access paradigm calls for innovative network-level sensing algorithms for spectrum opportunity awareness in the frequency, time, and space dimensions. Toward this direction, the present paper develops a distributed spectrum sensing algorithm whereby cognitive radios (CRs) cooperate to localize active primary user (PU) transmitters, and estimate their transmit-power spectral densities. The sensing scheme relies on a parsimonious linear system model that accounts for two forms of sparsity: one due to the narrow-band nature of PU transmissions compared to the large swath of monitored frequencies; and another one emerging when employing a spatial grid of candidate PU locations. Capitalizing on this dual sparsity, and combining the merits of Lasso, group Lasso, and total least-squares (TLS), a group sparse (GS) TLS problem is formulated to obtain hierarchically-sparse model estimates, and cope with model uncertainty induced by channel randomness, and grid-induced model offsets. The GS-TLS problem is collaboratively solved by the CRs in a distributed fashion, using only local message exchanges among neighboring nodes. In spite of the non-convexity of the GS-TLS criterion, the novel distributed algorithm has guaranteed convergence to (at least) a locally optimal solution. The analytical findings are corroborated by numerical tests.",2011,2011 4th IEEE International Workshop on Computational Advances in Multi-Sensor Adaptive Processing (CAMSAP)
Two-stage LASSO ADMM signal detection algorithm for large scale MIMO,"This paper explores the benefit of using some of the machine learning techniques and Big data optimization tools in approximating maximum likelihood (ML) detection of Large Scale MIMO systems. First, large scale MIMO detection problem is formulated as a LASSO (Least Absolute Shrinkage and Selection Operator) optimization problem. Then, Alternating Direction Method of Multipliers (ADMM) is considered in solving this problem. The choice of ADMM is motivated by its ability of solving convex optimization problems by breaking them into smaller sub-problems, each of which are then easier to handle. Further improvement is obtained using two stages of LASSO with interference cancellation from the first stage. The proposed algorithm is investigated at various modulation techniques with different number of antennas. It is also compared with widely used algorithms in this field. Simulation results demonstrate the efficacy of the proposed algorithm for both uncoded and coded cases.",2017,"2017 51st Asilomar Conference on Signals, Systems, and Computers"
"Distribution , density , and sequestration of host chemical defenses by the specialist nudibranch Tritonia hamnerorum found at high densities on the sea fan","The dendronotid nudibranch Tritonia hamnerorurn was observed on some reefs In the Flonda Keys, USA, at very high densities dunng the summer of 1992 T hamnerorum specializes on the sea fan Gorgonia vental~na and sequesters the furano-germacrene lulieannafuran from its host, this compound effectively protects the nudibranch from consumption by the common predatoiy reef f ~ s h Thalassoma bifasciatum T hamnerorum densit~es were extremely hlgh at some locations, with as Inany as 1700 nudibranchs found on a single G ventalina colony At high densities, nudibranch feeding killed large areas on some sea fan colonies by stnpping all tissue from portions of the sea fan and allowing fllamentous algae and other epibionts to colonize The density of T hamnerorum on G ventahna vaned greatly on scales of centimeters meters and k~lometers High density patches of nudlbranchs on individual sea fans were usually composed of equivalent-sized nudtbranchs These observations suggest that pelagic vellgers have an incredible capabil~ty to find and settle synchronously on one portion of a sea fan or that the larvae or luveniles hatch from egg masses and develop without leaving the sea fan This study adds to a growlng number of manne examples suggesting that feeding specialization occurs pnmardy among small sedentary consumers that deter or escape predators by associating w t h defended hosts",2006,
Adherence to therapy for Barrettâ€™s esophagus-associated neoplasia,"Objectives Multiple endoscopic sessions may be necessary for treatment and surveillance of Barrettâ€™s esophagus (BE)-associated neoplasia. Adherence to an endoscopic therapeutic regimen is important for longitudinal management of BE. The objective of this study was to identify the factors associated with adherence to therapy for BE-associated neoplasia. Methods We retrospectively identified patients with BE whom were referred to a tertiary center for endoscopic mucosal resection (EMR) or radiofrequency ablation (RFA) between 2009 and 2012. Demographic and clinical data were extracted from the medical record. Results We had 69 subjects meet our inclusion criteria. Referral diagnosis was low-grade dysplasia in 9 (13%) subjects, high-grade dysplasia in 33 (48%) subjects and adenocarcinoma in 26 (38%) subjects. The majority (55%) lived more than 100 miles from the treatment center. The primary third-party payer was US Medicare for 54% of the subjects and private insurance for 36% of them; 45% of the subjects were seen in the clinic by the treating endoscopist, prior to endoscopic therapy and 71% underwent EMR as the initial treatment, while 29% underwent RFA without prior EMR. We found that 72% of subjects were adherent to therapy, including: 23 (33%) completing endoscopic therapy with documented post-treatment surveillance, 18 (26%) with ongoing endoscopic therapy, and 9 (13%) whom underwent esophagectomy. Subjects seen in gastroenterology clinical consultation were significantly more likely to demonstrate adherence than those referred for open access endoscopy (Lasso OR 2.31). Conclusions Patients seen in a clinical consultation prior to endoscopic therapy for BE-associated neoplasia were more likely to demonstrate treatment adherence, compared to patients referred for open-access endoscopy. A clinic visit prior to therapy may define expectations regarding treatment course and increase the likelihood of patient adherence.",2016,United European Gastroenterology Journal
Black holes with quantum massive spin-2 hair,"We show that black holes can posses a long range quantum-mechanical hair associated with a massive spin-2 field, which can be detected by a stringy generalization of the Aharovon-Bohm effect, in which a string loop lassoes the black hole. The long distance effect persist for arbitrarily high mass of the spin-2 field. An analogous effect is exhibited by a massive antisymmetric two-form field. We make a close parallel between the two and the ordinary Aharonov-Bohm phenomenon, and also show that in the latter case the effect can be experienced even by the electrically-neutral particles, provided some boundary terms are added to the action.",2006,Physical Review D
Projective Splitting with Forward Steps: Asynchronous and Block-Iterative Operator Splitting,"This work is concerned with the classical problem of finding a zero of a sum of maximal monotone operators. For the projective splitting framework recently proposed by Combettes and Eckstein, we show how to replace the fundamental subproblem calculation using a backward step with one based on two forward steps. The resulting algorithms have the same kind of coordination procedure and can be implemented in the same block-iterative and potentially distributed and asynchronous manner, but may perform backward steps on some operators and forward steps on others. Prior algorithms in the projective splitting family have used only backward steps. Forward steps can be used for any Lipschitz-continuous operators provided the stepsize is bounded by the inverse of the Lipschitz constant. If the Lipschitz constant is unknown, a simple backtracking linesearch procedure may be used. For affine operators, the stepsize can be chosen adaptively without knowledge of the Lipschitz constant and without any additional forward steps. We close the paper by empirically studying the performance of several kinds of splitting algorithms on the lasso problem.",2018,ArXiv
