title,abstract,year,journal
Modeling Item-item Similarities for Personalized Recommendations on Yahoo! Front Page,"We consider the problem of algorithmically recommending items to users on a Yahoo! front page module. Our approach is based on a novel multilevel hierarchical model that we refer to as a User Profile Model with Graphical Lasso (UPG). The UPG provides a personalized recommendation to users by simultaneously incorporating both user covariates and historical user interactions with items in a model based way. In fact, we build a per-item regression model based on a rich set of user covariates and estimate individual user affinity to items by introducing a latent random vector for each user. The vector random effects are assumed to be drawn from a prior with a precision matrix that measures residual partial associations among items. To ensure better estimates of a precision matrix in high-dimensions, the matrix elements are constrained through a Lasso penalty. Our model is fitted through a penalized-quasi likelihood procedure coupled with a scalable EM algorithm. We employ several computational strategies like multi-threading, conjugate gradients and heavily exploit problem structure to scale our computations in the E-step. For the M-step we take recourse to a scalable variant of the Graphical Lasso algorithm for covariance selection. Through extensive experiments on a new data set obtained from Yahoo! front page and a benchmark data set from a movie recommender application, we show that our UPG model significantly improves performance compared to several state-of-the-art methods in the literature, especially those based on a bilinear random effects model (BIRE). In particular, we show that the gains of UPG are significant compared to BIRE when the number of users is large and the number of items to select from is small. For large item sets and relatively small user sets the results of UPG and BIRE are comparable. The UPG leads to faster model building and produces outputs which are interpretable.",2011,The Annals of Applied Statistics
Deaeration apparatus and method for venting a housing and supporting fan,"There is a venting device, and a method for venting a housing, in particular a printing machine housing will be described. The venting device comprises a first fan, a second fan, a flow chamber with an inlet opening and an exit opening, and a riser tube, which are arranged in ventilation direction in the order of the first blower inlet port, the flow chamber exit port, second fan and riser. At least one constantly at least partly open equalizing opening which has a greater flow resistance than the inlet opening of the flow chamber, connects the flow chamber between Einblassoffnung and exit opening with the surroundings. In the venting process in normal operation housing air is passed by means of a first blower out of the housing through an inlet opening in a flow chamber, and the housing air is passed through an outlet opening from the flow chamber by means of a second blower through a riser pipe into the environment. The second fan draws over at least a constantly at least partly open-equalizing opening which connects the flow chamber between inlet opening and outlet opening with the environment, ambient air and passes it on together with the housing air through the riser pipe. The at least one compensation opening has a larger flow resistance than the inlet opening of the flow chamber. Further, a fan support is described with a suction port, a flow chamber, a blower and an exhaust port which are arranged in the order named. The blower is disposed such that it can generate an air flow from the intake port through the flow chamber to the outlet port, and there is at least a constantly at least partly open-equalizing opening is provided which connects the flow chamber between the intake opening and the blower with the environment. The at least one compensation opening has a larger flow resistance than the suction opening.",2009,
Cell membrane GM 1 ganglioside is a functional coreceptor for fibroblast growth factor 2,"Free gangliosides bind fibroblast growth factor 2 (FGF2), thus preventing cell interaction and biological activity of the growth factor in endothelial cells. Here we investigated the role of cellassociated gangliosides in mediating the biological activity of FGF2. Treatment of endothelial cells of different origin with the ganglioside biosynthesis inhibitors fumonisin B1, D-threo-1-phenyl2-decanoylamino-3-morpholino-1-propanol or D-1-threo-1-phenyl2-hexa-decanoylamino-3-pyrrolidino-1-propanol-HCl, impairs their capacity to proliferate when exposed to FGF2. Also, the mitogenic activity of FGF2 is inhibited by the GM1-binding cholera toxin B subunit (CTB). Conversely, overloading of endothelial GM 7373 cell membranes with exogenous GM1 causes a 10-fold increase of the mitogenic potency of FGF2. 125I-FGF2 binds to cell membrane GM1 (Kd 5 3 nM) in complex ganglioside/heparan sulfate-deficient Chinese hamster ovary (CHO)-K1-pgsA745 cell mutants that were overloaded with exogenous GM1. Moreover, FGF2 competes with FITC-CTB for the binding to cell membrane GM1 in different CHO cell lines independently of their capacity to express heparan sulfate proteoglycans. Conversely, CTB inhibits cell proliferation triggered by FGF2 in CHO cells overexpressing the tyrosine kinase FGF receptor 1. Finally, GM1-overloading confers to FGF receptor 1-transfected, complex ganglioside-deficient CHO-K1 cell mutants the capacity to proliferate when stimulated by FGF2. This proliferation is inhibited by CTB. Cell proliferation triggered by serum or by phorbol 12-myristate 13-acetate is instead independent of the cell membrane ganglioside milieu. In conclusion, cell membrane GM1 binds FGF2 and is required for the mitogenic activity of the growth factor. Our data indicate that cell-associated gangliosides may act as functional FGF2 co-receptors in different cell types.",2002,
Comparative Evaluation of Effectiveness of Different Motor Muscles in Modified Lasso Procedure for Correction of Finger Clawing,"A retrospective study was carried out to compare the effectiveness of different muscles as motors in modified lasso procedures for correction of finger clawing in leprosy. It was observed that palmaris longus and extensor carpi radialis longus were more suitable than the flexor digitorum superficialis. In some patients, removal of superficialis is associated with complications which could not be predicted before surgery. Extensor carpi radialis longus has advantages over palmaris longus in selected cases.",2003,Journal of Hand Surgery (British and European Volume)
Income Distribution and Economic Development: Insights from Machine Learning,"In the literature on inequality and economic development, the overwhelming focus is on the Gini coefficient, a single statistic for the entire income distribution. In this paper, we question this singular focus on the Gini coefficient and evaluate the relative importance of a host of income distribution measures. We draw upon recent advances in causal inferences with high dimensional sparse models that apply insights from machine learning for more robust causal inferences. In a predictive framework, we show that LASSO (least absolute shrinkage and selection operator) chooses only the headcount measure of poverty as the key income distribution statistic in predicting schooling, institutional quality, and per capital income. Next we show that causal inferences with post-LASSO models, that help guard against omitted variable bias and model selection mistakes, also indicate the fraction of population living in poverty matters much more strongly for development outcomes than does the Gini coefficient. Finally, instrumental variable estimates in conjunction with post-LASSO models show that compared to the Gini coefficient, poverty is more strongly associated with schooling and per capita income, but not for institutional quality. At the very least, our results imply that the causal link from inequality (as measured by Gini) to development outcomes is tenuous.",2016,
Patient Specific Surgical Simulation System for Procedures in Colonoscopy,"We have assembled a preliminary environment for simulating tasks that are performed in colonoscopy to provide a professional learning experience. Different commercial endoscopy simulators exist and provide realistic interfaces, but none of these products are able to simulate realistic soft tissue deformations using patient specific preoperative CT or MRI colon datasets. Colon models are represented as deformable objects within physically-based modeling simulation system. The simplified mass-spring system models an object as a collection of point masses connected by linear springs in a mesh structure. We can import patient specific high resolution meshes from MRI and CT abdominal examinations into a system that models objects with different physical properties for interaction with both non-force-feedback and haptic devices. The score tip of the colonoscope with instrument channel, irrigation, lens and light is modeled and the working channel allows interactions with different instruments as an endoscopic biopsy forceps and a snare (lasso tool) for polyp extraction. This virtual reality system for simulating virtual colonoscopy and polyp extraction can be used to simulate diverse procedures on a variety of pathologies in a novel physical environment and hopefully can shorten training periods and reduce complications.",2001,
A large cohort study identifying a novel prognosis prediction model for lung adenocarcinoma through machine learning strategies,"BackgroundPredicting lung adenocarcinoma (LUAD) risk is crucial in determining further treatment strategies. Molecular biomarkers may improve risk stratification for LUAD.MethodsWe analyzed the gene expression profiles of LUAD patients from The Cancer Genome Atlas (TCGA) and Gene Expression Omnibus (GEO). We initially used three distinct algorithms (sigFeature, random forest, and univariate Cox regression) to evaluate each geneâ€™s prognostic relevance. Survival related genes were then fitted into the least absolute shrinkage and selection operator (LASSO) model to build a risk prediction model for LUAD. After 100,000 times of calculation and model construction, a 16-gene-based prediction model capable of classifying LUAD patients into high-risk and low-risk groups was successfully built.ResultsUsing a combined strategy, we initially identified 2472 significant survival-related genes. Functional enrichment analysis demonstrated these genesâ€™ relevance to tumor initiation and progression. Using the LASSO method, we successfully built a reliable risk prediction model. The risk model was validated in two external sets and an independent set. The expression of these 16 genes was highly correlated with patientsâ€™ risk. High-risk group patients witnessed poorer recurrence-free survival (RFS) and overall survival (OS) compared to low-risk group patients. Moreover, stratification analysis and decision curve analysis (DCA) confirmed the independence and potential translational value of this predictive tool. We also built a nomogram comprising risk model and stage to predict OS for LUAD patients.ConclusionsOur risk model may serve as a practical and reliable prognosis predictive tool for LUAD and could provide novel insights into the understanding of the molecular mechanism of this disease.",2019,BMC Cancer
Natural Sunlight Shapes Crude Oil-Degrading Bacterial Communities in Northern Gulf of Mexico Surface Waters,"Following the Deepwater Horizon (DWH) spill in 2010, an enormous amount of oil was observed in the deep and surface waters of the northern Gulf of Mexico. Surface waters are characterized by intense sunlight and high temperature during summer. While the oil-degrading bacterial communities in the deep-sea plume have been widely investigated, the effect of natural sunlight on those in oil polluted surface waters remains unexplored to date. In this study, we incubated surface water from the DWH site with amendments of crude oil, Corexit dispersant, or both for 36 days under natural sunlight in the northern Gulf of Mexico. The bacterial community was analyzed over time for total abundance, density of alkane and polycyclic aromatic hydrocarbon degraders, and community composition via pyrosequencing. Our results showed that, for treatments with oil and/or Corexit, sunlight significantly reduced bacterial diversity and evenness and was a key driver of shifts in bacterial community structure. In samples containing oil or dispersant, sunlight greatly reduced abundance of the Cyanobacterium Synechococcus but increased the relative abundances of Alteromonas, Marinobacter, Labrenzia, Sandarakinotalea, Bartonella, and Halomonas. Dark samples with oil were represented by members of Thalassobius, Winogradskyella, Alcanivorax, Formosa, Pseudomonas, Eubacterium, Erythrobacter, Natronocella, and Coxiella. Both oil and Corexit inhibited the Candidatus Pelagibacter with or without sunlight exposure. For the first time, we demonstrated the effects of light in structuring microbial communities in water with oil and/or Corexit. Overall, our findings improve understanding of oil pollution in surface water, and provide unequivocal evidence that sunlight is a key factor in determining bacterial community composition and dynamics in oil polluted marine waters.",2015,Frontiers in Microbiology
Largeâ€scale oceanographic fluctuations drive Antarctic petrel survival and reproduction,"Polar Regions are experiencing environmental changes at unprecedented rates. These changes can spread throughout entire food webs from lower trophic levels to apex predators. As many top predators forage over large areas, these indirect effects may be associated with large-scale patterns of climate variability. Using global climate indices that are known to impact the Southern Ocean ecosystem (the El Nino Southern Oscillation and Antarctic Oscillation Indices) we assessed their efficacy to predict variation in the demographic parameters of Antarctic seabirds. First, we used a long-term dataset on adult survival (estimated from captureâ€“markâ€“recapture data) and reproduction of Antarctic petrel Thalassoica antarctica, from the largest known breeding colony (Svarthamaren, Dronning Maud Land) and examined whether large-scale oceanographic fluctuations impact survival and reproduction. Second, we conducted an exhaustive literature review to determine whether the effects of large-scale environmental variability on Antarctic seabirds have a coherent fingerprint across the Antarctic continent and nearby islands. We found that most of the variation in both reproductive success, timing of hatching, and survival of Antarctic petrels can be accurately modeled using the two modes of large-scale climate variability in Antarctica. The literature review, combined with the results from our field study, suggests that while the anticipated trends in the global patterns of climatic variability will generally have detrimental effects on populations of top predators in the Southwest Atlantic, these conclusions cannot be extrapolated to all seabird populations in Antarctica without additional data.",2016,Ecography
Super-resolution imaging with radio interferometry using sparse modeling,"We propose a new technique to obtain super-resolution images with radio interferometer using sparse modeling. In standard radio interferometry, sampling of ($u$, $v$) is quite often incomplete and thus obtaining an image from observed visibilities becomes an underdetermined problem, and a technique so-called ""zero-padding"" is often used to fill up unsampled grids in ($u$, $v$) plane, resulting in image degradation by finite beam size as well as numerous side-lobes. In this paper we show that directly solving such an underdetermined problem based on sparse modeling (in this paper LASSO) avoids the above problems introduced by zero-padding, leading to super-resolution images in which structure finer than the standard beam size (diffraction limit) can be reproduced. We present results of one-dimensional and two-dimensional simulations of interferometric imaging, and discuss its implications to super-resolution imaging, particularly focusing on imaging of black hole shadows with millimeter VLBI.",2014,Publications of the Astronomical Society of Japan
