title,abstract,year,journal
Research on regional differences and influencing factors of green technology innovation efficiency of China's high-tech industry,"Abstract Through the K-means clustering analysis, it divides the regions of China into four clusters according to the differences in high-tech industry development level between 2008 and 2016. Considering â€environmental pollutionâ€ and â€innovation failureâ€, an improved SBM-DEA efficiency measurement model was constructed to measure the green technology innovation efficiency of Chinaâ€™s high-tech industry clusters. Lasso regression was used to screen out the factors affecting the green technology innovation efficiency of high-tech industry in each cluster area. On this basis, quantile regression method is used to study the influence degree and regional differences of various influencing factors on green innovation efficiency of high-tech industry at different quantile. Meanwhile, DEA-tobit model is used for robustness test. The research shows that in each cluster area, the factors that significantly affect the green innovation efficiency of high-tech industry are different, and the degree of influence of each factor on the innovation efficiency at different quantile is also different. Combining the empirical results with the reality of high-tech industries in various regions, the corresponding policy recommendations are put forward.",2020,J. Comput. Appl. Math.
Explaining the Stars: Weighted Multiple-Instance Learning for Aspect-Based Sentiment Analysis,"This paper introduces a model of multiple-instance learning applied to the prediction of aspect ratings or judgments of specific properties of an item from user-contributed texts such as product reviews. Each variable-length text is represented by several independent feature vectors; one word vector per sentence or paragraph. For learning from texts with known aspect ratings, the model performs multiple-instance regression (MIR) and assigns importance weights to each of the sentences or paragraphs of a text, uncovering their contribution to the aspect ratings. Next, the model is used to predict aspect ratings in previously unseen texts, demonstrating interpretability and explanatory power for its predictions. We evaluate the model on seven multi-aspect sentiment analysis data sets, improving over four MIR baselines and two strong bag-of-words linear models, namely SVR and Lasso, by more than 10% relative in terms of MSE.",2014,
Apoplastic tracer studies in the leaves of a seagrass. II. Pathway into leaf veins,"The apoplastic tracers Cellufluor and lanthanum nitrate were used at the light and electron microscope levels, respectively, to determine whether an apoplastic pathway exists for solutes from the water column into leaf veins of the seagrass Thalassodendron ciliatum (Forssk.) Den Hartog. Tracers penetrated walls of epidermal and mesophyll cells of leaves within 4 h of exposure, but entered the apoplast of veins only 12â€“24 h later, their path being impeded by barriers in the walls of bundle sheath cells around the veins. The passage of lanthanum was blocked by the compound middle lamella between contiguous sheath cells and impeded by suberin lamellae in all bundle sheath walls, except in pit fields. In these regions, suberin lamellae appear to be microporous. Cellufluor probably crossed bundle sheath walls via the same pathway. The results suggest that bundle sheath cells may slow down the entry of certain solutes similar to these tracers into the veins.",1989,Aquatic Botany
Integrative multi-view regression: Bridging group-sparse and low-rank models.,"Multi-view data have been routinely collected in various fields of science and engineering. A general problem is to study the predictive association between multivariate responses and multi-view predictor sets, all of which can be of high dimensionality. It is likely that only a few views are relevant to prediction, and the predictors within each relevant view contribute to the prediction collectively rather than sparsely. We cast this new problem under the familiar multivariate regression framework and propose an integrative reduced-rank regression (iRRR), where each view has its own low-rank coefficient matrix. As such, latent features are extracted from each view in a supervised fashion. For model estimation, we develop a convex composite nuclear norm penalization approach, which admits an efficient algorithm via alternating direction method of multipliers. Extensions to non-Gaussian and incomplete data are discussed. Theoretically, we derive non-asymptotic oracle bounds of iRRR under a restricted eigenvalue condition. Our results recover oracle bounds of several special cases of iRRR including Lasso, group Lasso, and nuclear norm penalized regression. Therefore, iRRR seamlessly bridges group-sparse and low-rank methods and can achieve substantially faster convergence rate under realistic settings of multi-view learning. Simulation studies and an application in the Longitudinal Studies of Aging further showcase the efficacy of the proposed methods.",2018,Biometrics
Comparative study of two carnivorous fish (Parupeneus forsskali and Thalassoma klunzingeri) from the Red Sea: Hemato-biochemical parameters and cellular characterization.,"Although, the Red sea is highly rich with fish fauna but still the information known is so limited for the researchers especially about the fish physiology baselines. So, in the present study we investigated the heamto-biochemical parameters and cell characterization of two fish having the same feeding habitats. Fish specimens of Red Sea goatfish (Parupeneus forsskali) and Klunzinger's wrasse (Thalassoma klunzingeri) were captured from Hurghada, Egypt. Haematological and biochemical analysis as well as blood cells characterization were performed. The morphological and cytochemical aspects of peripheral blood cells of the two species were studied by light microscopy. Thalassoma klunzingeri showed lower Hct and Hb values and RBCs count. Fusiform to spindle shape thrombocytes were found only in the blood of Parupeneus forsskali while spiked thrombocytes were found only in the blood of Thalassoma klunzingeri. This investigation may be helpful as a tool to monitor the health status of the two species and will be used as biomarkers for clinical pathology.",2020,Tissue & cell
"Carbon-isotope, petrological and floral record in coals: Implication for Bajocian (Middle Jurassic) climate change","Abstract Much of our existing knowledge of Middle Jurassic paleoclimate is based on well-dated marine isotopic records that show fluctuations between warm (greenhouse effected) and cool climates. In contrast, much less is known from contemporaneous terrestrial deposits that are often difficult to correlate stratigraphically with marine successions, and are typically considered as showing regional rather than global signals. In this paper we show that the carbon-isotopic, petrological and floral record through 20 m thick coals in the Northern Qaidam Basin (NW, China) represents a relatively comprehensive northern hemisphere Bajocian (Middle Jurassic) record for terrestrial climatic change. Î´13Ccoal values for 88 samples from the Yuqia area in Northern Qaidam Basin range fromâ€“25.3â€° to â€“22.5â€°, indicating that C3 plants were the main coal-forming vegetation in the region during the Middle Jurassic. This isotopic variation follows fluctuations in the composition of ferns and gymnosperms, where higher ratios correspond to more negative Î´13C values. The similar carbon isotope values of gymnosperms and coal from the Yuqia area indicate that the coal comprises a high proportion of organic material derived from gymnosperm taxa, which is consistent with the very high abundance of diterpenoids in coal and especially pimarane and abietane that are produced primarily by gymnosperms. Results from the coal matrix provide an opportunity to record paleoclimate changes, showing several striking and regular coal-forming cycles with distinct long- and short-term variations. Trends of Î´13Ccoal values changes coupled with the evolution of coal-forming plants may record a gradual increase in paleo-CO2 (pCO2) concentration, water-table level changes and the decrease in abundance of Classopollis conifer pollen through Bajocian. This result is in accordance with the published marine carbonate records for this time, with correlation enabled through matching carbon isotope curves from the terrestrial succession at Yuqia and marine records. The similarity of the terrestrial and marine geochemical and floral record is an indication that the observed paleoclimate signal is a global phenomenon. Furthermore, the high-frequency fluctuation of Î´13Ccoal values, along with the coal petrologic variations may record short-term changes of environmental factors (e.g. temperature or humidity/precipitation), especially during intervals when palaeobotanical composition has not fluctuated intensely.",2020,International Journal of Coal Geology
Association of MRI-derived radiomic biomarker with disease-free survival in patients with early-stage cervical cancer,"Pre-treatment survival prediction plays a key role in many diseases. We aimed to determine the prognostic value of pre-treatment Magnetic Resonance Imaging (MRI) based radiomic score for disease-free survival (DFS) in patients with early-stage (IB-IIA) cervical cancer. Methods: A total of 248 patients with early-stage cervical cancer underwent radical hysterectomy were included from two institutions between January 1, 2011 and December 31, 2017, whose MR imaging data, clinicopathological data and DFS data were collected. Patients data were randomly divided into the training cohort (n = 166) and the validation cohort (n=82). Radiomic features were extracted from the pre-treatment T2-weighted (T2w) and contrast-enhanced T1-weighted (CET1w) MR imagings for each patient. Least absolute shrinkage and selection operator (LASSO) regression and Cox proportional hazard model were applied to construct radiomic score (Rad-score). According to the cutoff of Rad-score, patients were divided into low- and high- risk groups. Pearson's correlation and Kaplan-Meier analysis were used to evaluate the association of Rad-score with DFS. A combined model incorporating Rad-score, lymph node metastasis (LNM) and lymphovascular space invasion (LVI) by multivariate Cox proportional hazard model was constructed to estimate DFS individually. Results: Higher Rad-scores were significantly associated with worse DFS in the training and validation cohorts (P<0.001 and P=0.011, respectively). The Rad-score demonstrated better prognostic performance in estimating DFS (C-index, 0.753; 95% CI: 0.696-0.805) than the clinicopathological features (C-index, 0.632; 95% CI: 0.567-0.700). However, the combined model showed no significant improvement (C-index, 0.714; 95%CI: 0.642-0.784). Conclusion: The results demonstrated that MRI-derived Rad-score can be used as a prognostic biomarker for patients with early-stage (IB-IIA) cervical cancer, which can facilitate clinical decision-making.",2020,Theranostics
Our Lady of Guadalupe: An Ambiguous Symbol,"Documentos guadalupanos: Un estudio sobre las fuentes de informacion tempranas en torno a las mariofanias en el Tepeyac. By Xavier Noguez. (Mexico City: El Colegio Mexiquense, A.C., Fondo de Cultura Economica. 1993. Pp. 280; appendixes 11; illustrations 27.) The Image of Guadalupe. By Jody Brant Smith. Second and revised edition. (Macon, Georgia: Mercer University Press in association with Gracewing/Fowler Wright Books Ltd. 1994. Pp. xvii, 132; appendices 8; illustrations 15. Paperback.) Our Lady of Guadalupe: Faith and Empowerment among Mexican-American Women. By Jeanette Rodriguez. (Austin: University of Texas Press. 1994. Pp. xxxvi, 227; appendices 8; illustrations 4; tables 9. $35.00 clothbound; $13.95 paperback.) The devotion to Our Lady of Guadalupe of Mexico, based on the story of the Virgin's appearance to a native neophyte named Juan Diego at the hill of Tepeyac in December 1531, has an enduring fascination. The Virgin Mary was said to have directed Juan Diego to go to the bishop of Mexico, Juan de Zumarraga, with a request to have him build a church on the place where she appeared. There, she promised, she would be the natives' mother, comfort them in their sorrows, and hear their prayers, tears, and entreaties. As proof of this, she had Juan Diego collect Bowers from the hill at a time when they were not in season and take them in his cloak (tilma) to Zumarraga. When Juan Diego unfolded his tilma, the Virgin's image was imprinted on it. In the past two centuries Guadalupe has become central to Mexican religion and nationality and today is one of the most powerful religious/national symbols in the world. Though the traditional date of the apparitions is 1531, there is no incontrovertible evidence for them before 1648. In that year the Oratorian priest Miguel Sanchez first made the story known in his book Imagen de la Virgen Maria. Sanchez's thesis was that the mariophany was an affirmation of the special position and divine election of the rriollos of New Spain. Six months after Sanchez's work appeared, Luis Lasso de la Vega, the vicar of Guadalupe, published the Huei tlamahuicoltica (1649), an extended treatment in Nahuatl (Aztec) of the apparitions, the shrine, and the miracles worked there. The description of the apparitions, known by its opening words as the Nican mopohua, has come to be regarded in many quarters as the authentic version, perhaps dating back to the very time of the apparitions. Its authorship is often attributed to the famed Nahua scholar and governor, Antonio Valeriano. The story and meaning of Guadalupe has fascinated and continues to fascinate scholars in a variety of disciplines. Historians, ethnologists, anthropologists, linguists, and theologians have mined it for a variety of cultural, political, and religious interpretations. The result has been strong, sometimes acrimonious debate. As Xavier Noguez remarks, ""el tema parece inacabable"" (the subject seems endless). The three books reviewed here reflect this ongoing fascination, and each approaches the controversial devotion from a different point of view. Noguez's Documentos guadalupanos, an outgrowth of his doctoral dissertation at Tulane University, is a study of the earliest sources of the Guadalupan account. The author has set certain limits to this study, ""the more basic and useful objectives"" (p. 13), that is, a detailed examination of the written documentation principally during the first two centuries of Spanish rule. The documents include both originals and those that have survived only in copies. In the latter case Noguez has chosen only those of some certainty and has excluded such hearsay evidence as the account that, according to some testimonies, Zumarraga supposedly wrote. He also excludes Zumarraga's letter to Fernando Cortes, published by Mariano Cuevas and dated by him December 24, 1531, which has no real connection with the Guadalupe phenomenon. Noguez shows how the various documents add to our knowledge of this phenomenon in an incremental way. â€¦",1995,The Catholic Historical Review
Preface for the Special Issue on Computational Techniques in Theoretical and Applied Statistics,"Recent technological developments and the exponential increase in computational power provide researchers in statistics with endless possibilities for developing methodologies and applying new techniques. This special issue, entitled â€œComputational Techniques in Theoretical and Applied Statisticsâ€, highlights some topics and specific problems, combining theoretical results, applications and computational techniques. The works presented in this special issue cover different topics of research, as for example: Distribution Theory, Nonparametric Inference, Shrinkage/Penalized Estimation Strategies, Actuarial Sciences, Survival Analysis, and etc. In what follows we present a brief review of the various works published in this special issue. In Survival Analysis, Balakrishnan and Feng introduced a ConwayMaxwellPoisson Cure rate model under a proportional odds assumption for lifetime of susceptibles, with the baseline either the Weibull or the logistic distribution. A computationally efficient EM algorithm is presented, followed by an extensive Monte Carlo simulation study to illustrate the performance of this flexible model. In the topic of Distribution Theory, Marques developed near-exact approximations for the linear combination of independent Logistic random variables which are based on the difference of two independent Generalized Integer Gamma distributions. The practical implementation of these distributions is only possible using software with high precision. In Bekker and Ferreira, the paper starts with a description of the setting. Bivariate gamma type distributions, within the elliptical framework are proposed, with the bivariate Nakagami distribution that is well known in the communications systems domain to describe the signal behaviour of fading channel, as a special case. Interesting observations follow from the calculated values of the outage probability and Laplace expressions. This work has a significant impact on the assumption of the underlying normality that is pervasive in the current literature in the communications systems field. In Nunes et al., theoretical results about limiting distributions of asymptotically linear statistics are demonstrated and applied through the use of computational simulations. In Wu et al., the authors considered the problem in Actuarial Sciences of modelling aggregate claims with a dependence structure. The authors combine theoretical results for the aggregate claim distributions with computational algorithms for its implementation and present numerical studies for a specific case. In the topic of Shrinkage/Penalized Estimation Strategies, Saleh and Norouzirad, proposed a closed form modified LASSO in multiple regression and compared its performance with shrinkage estimators. More precisely, using the principle of marginal distribution theory, shrinkage and penalized estimation strategies are developed for a non-orthogonal design matrix. Hence, a closed form modified LASSO estimator is proposed for the non-orthogonal design. In an extensive simulation study, the performance of shrinkage estimators is compared with the ridge regression and modified LASSO estimators. The computational aspect of this study is on finding the upper bound of risk functions and theoretical comparisons. In Emami and Kiani, shrinkage differenced based linear unified (Liu) estimators are proposed in semiparametric linear models, when multicollinearity is present. Exact characteristics of the estimators are derived and the region of optimality of each estimator is explored. These attempts formed the computational framework of this study, in the field of shrinkage estimation with multicollinearity problem. In Kazemi et al., a procedure is developed for ultra-high dimensional additive models, to identify nonzero and linear components. Hence a sure independence screening procedure based on the distance correlation between predictors and marginal distribution function of the response variable are proposed. Afterwards, penalized estimation techniques are used to identify nonzero and linear components, simultaneously. In this piece of work, complex computational aspects are revealed by proposing the procedures in ultra-high dimensions and algorithms used for",2018,"Statistics, Optimization and Information Computing"
Lasso-Based Tag Expansion and Tag-Boosted Collaborative Filtering,"With the increasing popularity of the social tagging systems, tags can be effectively utilized to enhance Collaborative Filtering (CF) algorithms. Tags not only reflect users' preference, but also are a cue to describe the semantics of items. This paper formulates the problem of collaborative filtering as random walks over the user-item-tag tripartite graph. In order to alleviate the sparsity of tags, a lasso logistic regression model is conducted to accomplish tag expansion, i.e., adding relevant tags and removing irrelevant tags for each item. Experimental results on MovieLens dataset demonstrate the superiority of the proposed algorithms over several existing CF algorithms in terms of ranking performance measure F1 and Macro DOA.",2010,
