title,abstract,year,journal
Stagewise generalized estimating equations with grouped variables.,"Forward stagewise estimation is a revived slow-brewing approach for model building that is particularly attractive in dealing with complex data structures for both its computational efficiency and its intrinsic connections with penalized estimation. Under the framework of generalized estimating equations, we study general stagewise estimation approaches that can handle clustered data and non-Gaussian/non-linear models in the presence of prior variable grouping structure. As the grouping structure is often not ideal in that even the important groups may contain irrelevant variables, the key is to simultaneously conduct group selection and within-group variable selection, that is, bi-level selection. We propose two approaches to address the challenge. The first is a bi-level stagewise estimating equations (BiSEE) approach, which is shown to correspond to the sparse group lasso penalized regression. The second is a hierarchical stagewise estimating equations (HiSEE) approach to handle more general hierarchical grouping structure, in which each stagewise estimation step itself is executed as a hierarchical selection process based on the grouping structure. Simulation studies show that BiSEE and HiSEE yield competitive model selection and predictive performance compared to existing approaches. We apply the proposed approaches to study the association between the suicide-related hospitalization rates of the 15-19 age group and the characteristics of the school districts in the State of Connecticut.",2017,Biometrics
Natural Spa and Hydrotherapy: Theory and Practice,"Natural Spa and Hydrotherapy: Theory and Practice Chapter 1 History of Spa and Hydrotherapy What is Spa? Early History of Spa Water Origins of Organized Hydrotherapy and Spas Decline of Hydrotherapy Christianity and Islam Resurgence of Hydrotherapy Innovations in Science and Medicine Prominent Persons Birth of Modern Spa and Hydrotherapy Prominent Persons Hydrotherapy and Spa Today Types of Spas Summary Activities Study Questions Chapter 2 The Science Behind Spa and Hydrotherapy The Connection Between Science and Spa and Hydrotherapy Water Ways Water is Used in Treatments Water of the Earth Water of the Body Chemistry of the Body Atoms Ions pH Ebb and Flow of Body Fluids Blood, Interstitial Fluid, and Lymph Body Water Gain and Loss Body Systems Integumentary System Cardiovascular System Lymphatic and Immune System Respiratory System Digestive System Skeletal System Muscular System Nervous System Endocrine System Urinary System Reproductive Systems A Closer Look at Four Systems Integumentary System Cardiovascular System Nervous System Lymphatic and Immune System Body Temperature Homeostasis Metabolism of the Body Thermoregulation Mechanisms of Heat Transfer Summary Activities Study Questions Chapter 3 Elements of Practice Successful Spa and Hydrotherapy Practices Elements Common to All Spas The Spa Experience Communication What It Means to Work in a Spa Sales and Profits Expectations of Spa Staff Workforce Structure Supplies and Equipment Universal Precautions, Hygiene, and Sanitation Guidelines Helping Clients Choose the Best Treatments for Them Questions to Ask Clients Considerations for Package Treatments Incorporating Spa and Hydrotherapy Treatments into a Bodywork Practice Legal Considerations Scope of Practice Starting off Small: Dry Rooms Expanding Further Summary Activities Study Questions Chapter 4 Hydrotherapy What is Hydrotherapy? Properties of Water Heat Transfer The Effects of Hydrotherapy Treatments Mechanical Chemical Thermal Four Main Variables in Hydrotherapy Temperature Duration Condition of the Client Location Ways to Perform Treatments Cold Therapies Local Cold Application Systemic Cold Application Contraindications and Considerations for Cold Application Treatments Treatments Treatment 4.1 Single Cold Compress Cryotherapy Systemic Cold Treatments Heat Therapies Local Heat Application Systemic Heat Application Contraindications and Considerations for Heat Application Treatments Treatments Treatment 4.2 Hot Compress Treatment 4.3 Ginger Fomentation Treatment 4.4 Hot Foot Bath Systemic Heat Treatments Treatment 4.5 Heating (Cold Sheet) Wrap Alternating or Contrast Applications Contraindications and Considerations for Alternating or Contrast Application Treatments Treatments Treatment 4.6 Alternating or Contrast Compress Showers Spa Showers Showers and Baths in Private Practice Balneology Spa Baths Alternating or Contrast Full Immersion Baths Partial Baths Vapor Treatments Simple Inhalation Treatment Steam Bath Sauna Steam Baths and Saunas in Private Practice Other Hydrotherapy Hydrotherapy Tub (Hydro Tub) Whirlpool (Jacuzzi) Flotation Tank or Sensory Deprivation Tank/Room Hubbard Tank Watsu and Aquatic Massage Water Dance Summary Activities Study Questions Case Samples Chapter 5 Exfoliation What is Exfoliation? Types of Exfoliants A Closer Look at the Skin Layers of the Skin Manual Exfoliation Lymphatic Flow and Manual Exfoliations Treatment 5.1 Full Body Dry Brushing Treatment 5.2 Quick-Prep Dry Brushing Manual Exfoliation Using Natural Substances Treatment 5.3 Manual Exfoliation Using Natural Substances Chemical, Enzyme, or Dissolving Exfoliation Summary Activities Study Questions Case Samples Chapter 6 Pelotherapy Types of Pelotherapy Muds Therapeutic Properties of Muds Types of Muds Clays Therapeutic Properties of Clays Types of Clays Fuller's Earth Peat Moor Mud Treatments Body Wraps Treatment 6.1 Mud or Peat Body Wrap Masks Treatment 6.2 Mud, Peat, or Clay Mask Moor Peat Packs Mud or Peat Bath Rasul Spa Treatment Mud, Peat, and Clay Poultices Earth Salts Types of Earth Salts Treatment Salt Glow Treatment 6.3 Salt Glow Salt Bath Paraffin Paraffin Treatment Treatment 6.4 Paraffin Applications Parafango Geothermal Therapy Mary D. Nelson Benefits of Hot and Cold Stones Treatment 6.5 Hot and Cold Stone Therapy Summary Activities Study Questions Case Samples Chapter 7 Thalassotherapy What is Thalassotherapy? Early Use of Thalassotherapy Modern Thalassotherapy Elements of Thalassotherapy Seawater Sea Products Seaweed Other Algae Sea Mud Sea salt Treatments Body Wraps Treatment 7.1 Seaweed or Other Algae Body Wrap Treatment 7.2 Sea Mud Body Wrap Masks Treatment 7.3 Seaweed, Other Algae, or Sea Mud Mask Poultices Salt Glow Treatment 7.4 Sea Salt Glow Baths Brine Inhalation Treatment Summary Activities Study Questions Case Samples Chapter 8 Aromatherapy and Herbs Aromatherapy and Bodywork History of Aromatherapy and Herbs Plant Use by Ancient Civilizations Aromatics from the Middles Ages to Present Essential Oils Essential Oil Extraction How Essential Oils Work Precautions for Working with Essential Oils Purchasing Essential Oils Storage and Shelf Life Notes Ten Foundational Essential Oils Blending Essential Oils Additional Essential Oils Ways to use Essential Oils in a Spa or Private Practice Diffusers Light Bulb rings Aromastone Scented Candles Scented Massage Oils, Lotions, and Cremes Liniments Simple Inhalation and Facial Sauna Treatments Using Essential Oils Hot and cold compresses Manual Exfoliations Using Natural Substances Aromatic baths Using Herbs in Spa and Hydrotherapy Treatments Purchasing and Storing Herbs and Plants Herbal Infusions Treatment 8.1 Herbal Wrap Treatment 8.2 Simple Inhalation and Facial Sauna Treatments Using Herbs Herbal Baths Compresses Poultices Summary Activities Study Questions Case Samples Appendix 1 Poultices Appendix 2 Ayurveda Appendix 3 Resources Appendix 4 Answers to Multiple Choice Questions Appendix 5 References Glossary Index [",2009,
Climate Change Impact on Buna River Delta in Adriatic Sea,"In the paper are analyzed impact of climate change, and hydrologic characteristic of the river and sea: Buna River runoff discharge, water mass circulation in Drini bay, wave refraction, sea level and incursion of the high tide waves, coastal accumulation and erosion processes et al that are conditioned hydro-geomorphologic development of the delta of Buna River. The morphology and hydro-geomorphologic development dynamics of the Buna River Delta are conditioned by hydrological regime of the river, thalassographic regime of the Adriatic Sea, and climate change impact.",2015,
Nonclassical Symmetries and Compatibility of a Class of Partial Differential Equations,"The determining equations for the nonclassical symmetries of a class of nonlinear classical partial differential equations with arbitrary orders are studied.A partial differential equation is quoted to get the conclusion that the nonclassocal symmetries of the nonlinear partial differential equations can be derived by using the compatibility between the original equation and the invariant surface condition.Finally,the collapse equation is discussed to proved the conclusion.",2008,Journal of Huaiyin Institute of Technology
The cyclical behavior of separation and job finding rates in Colombia,"This work uses readily accessible data about the stocks of unemployed workers, labor force and duration of unemployment to measure the job finding and separation rates for Colombia from 1984 to 2014. It also evaluates the relative contribution of these rates to the fluctuations of unemployment rate. It is found that contemporaneous movements in both rates explain significantly and in roughly the same proportion the changes in the unemployment rate during the analyzed period; however, for the last seven years job finding rate has driven the unemployment fluctuations. The results of this work differ from previous findings by Lasso (2011) where the separation rate is the most important in Colombia. Results are contrasted with the obtained for France and United States to show that Colombian unemployment is of European nature but has United Statesâ€™ features.",2015,
Learning a nonlinear gene regulation model from perturbed steady-state data,"Biological structure and function depend on complex regulatory interactions between many genes. A wealth of gene expression data is available from high-throughput genome-wide measurement technologies, but effective gene regulatory network inference methods are still needed. Model-based methods founded on quantitative descriptions of gene regulation are among the most promising, but many such methods still rely on ad hoc inference approaches and lack experimental interpretability. We propose an experimental design and develop an associated statistical method for learning a quantitative, interpretable, predictive, biophysics-based ordinary differential equation model for gene regulation. We fit the model parameters using gene expression measurements from perturbed steady-states of the system, like those following overexpression or knockdown experiments. Although the original model is nonlinear, our design allows us to transform it into a convex optimization problem by restricting attention to steady-states and using the lasso for parameter selection. Here, we describe the model and inference algorithm and apply them to a synthetic six-gene system, demonstrating that the model is detailed and flexible enough to account for activation and repression as well as synergistic and self-regulation, and that the algorithm can efficiently and accurately recover the parameters used to generate the data.",2012,arXiv: Molecular Networks
Asymptotic theory of the adaptive Sparse Group Lasso,"We study the asymptotic properties of a new version of the Sparse Group Lasso estimator (SGL), called adaptive SGL. This new version includes two distinct regularization parameters, one for the Lasso penalty and one for the Group Lasso penalty, and we consider the adaptive version of this regularization, where both penalties are weighted by preliminary random coefficients. The asymptotic properties are established in a general framework, where the data are dependent and the loss function is convex. We prove that this estimator satisfies the oracle property: the sparsity-based estimator recovers the true underlying sparse model and is asymptotically normally distributed. We also study its asymptotic properties in a double-asymptotic framework, where the number of parameters diverges with the sample size. We show by simulations and on real data that the adaptive SGL outperforms other oracle-like methods in terms of estimation precision and variable selection.",2018,Annals of the Institute of Statistical Mathematics
Hippocampal volumetry in mild cognitive impairment,"The thesis is based on the following papers: I. Eckerstrom C, Olsson E, Borga M, Ekholm S, Ribbelin S, Rolstad S, Starck G, Edman A, Wallin A, Malmgren H. Small baseline volume of left hippocampus is associated with subsequent conversion of MCI into dementia: the Goteborg MCI study. J Neurol Sci. 2008 Sep 15;272(1-2):48-59. II. Eckerstrom C, Andreasson U, Olsson E, Rolstad S, Blennow K, Zetterberg H, Malmgren H. Edman H, Wallin A. Combining hippocampal volume and CSF biomarkers improves predictive value in MCI. Dement Geriatr Cogn Disord 2010;29:294-300 III. Eckerstrom C, Olsson E, Klasson N, Bjerke M, Gothlin M, Jonsson M, Rolstad S, Malmgren H, Wallin A, Edman A. High white matter lesion load is associated with hippocampal atrophy in MCI. Manuscript.",2010,
New Data on the locations of seagrass species in the Indian Ocean,"localities and depths are described for seven seagrasses (Syringodium isoetifolium, Halodule uninervis, Cymodocea rotundata, Thalassodendron ciliatum, Halophila decipiens, Halophila stipulacea and Enhalus acoroides) collected in the indian ocean during four expeditions. These data are compared with those reported from the literature. Maps showing the formerly unknown localities are given.",2005,Atoll research bulletin
TU-CD-BRB-01: Normal Lung CT Texture Features Improve Predictive Models for Radiation Pneumonitis,"Purpose: Existing normal tissue complication probability (NTCP) models for radiation pneumonitis (RP) traditionally rely on dosimetric and clinical data but are limited in terms of performance and generalizability. Extraction of pre-treatment image features provides a potential new category of data that can improve NTCP models for RP. We consider quantitative measures of total lung CT intensity and texture in a framework for prediction of RP. Methods: Available clinical and dosimetric data was collected for 198 NSCLC patients treated with definitive radiotherapy. Intensity- and texture-based image features were extracted from the T50 phase of the 4D-CT acquired for treatment planning. A total of 3888 features (15 clinical, 175 dosimetric, and 3698 image features) were gathered and considered candidate predictors for modeling of RP gradeâ‰¥3. A baseline logistic regression model with mean lung dose (MLD) was first considered. Additionally, a least absolute shrinkage and selection operator (LASSO) logistic regression was applied to the set of clinical and dosimetric features, and subsequently to the full set of clinical, dosimetric, and image features. Model performance was assessed by comparing area under the curve (AUC). Results: A simple logistic fit of MLD was an inadequate model of the data (AUCâˆ¼0.5). Including clinical and dosimetric parameters within the framework of the LASSO resulted in improved performance (AUC=0.648). Analysis of the full cohort of clinical, dosimetric, and image features provided further and significant improvement in model performance (AUC=0.727). Conclusions: To achieve significant gains in predictive modeling of RP, new categories of data should be considered in addition to clinical and dosimetric features. We have successfully incorporated CT image features into a framework for modeling RP and have demonstrated improved predictive performance. Validation and further investigation of CT image features in the context of RP NTCP modeling is warranted. This work was supported by the Rosalie B. Hite Fellowship in Cancer research awarded to SPK",2015,Medical Physics
