title,abstract,year,journal
Incidence of and causes for all-cause hospitalizations in patients with atrial fibrillation,"Background: Atrial fibrillation (AF) is the most common cardiac arrhythmia in clinical practice, and its prevalence is expected to further increase in the future. AF patients not only have a high number of comorbidities, but they also have an increased risk of hospital admissions compared to individuals without AF. Nevertheless, predicting hospital admission risk among patients with AF remains difficult, and possible preventive strategies unclear. 
Based on these gaps in knowledge, the overall goal of this PhD thesis was to investigate the incidence of and causes for all-cause hospital admission in patients with AF. The specific aims were (1) to perform a systematic review and meta-analysis summarizing the current evidence of the incidence of and associated risk factors for hospital admissions in AF patients; (2) to identify risk factors for hospital admissions in our own cohorts and subsequently use this knowledge to develop and validate a risk score for predicting hospital admissions; (3) to identify psychosocial factors associated with hospital admissions in patients with AF. 
Methods: For the meta-analysis, we performed a comprehensive literature search in PubMed, EMBASE and CENTRAL, and pooled incidence rates for hospital admissions using random-effects models. Factors associated with observed between-study heterogeneity were identified using meta-regression analysis. 
For the second and third study, we used data of two ongoing, prospective observational cohort studies, the Basel Atrial Fibrillation Cohort Study (BEAT-AF) and the Swiss Atrial Fibrillation Cohort Study (Swiss-AF) in which 3,968 patients with diagnosed AF were enrolled. Unplanned hospital admissions were defined as any unpredicted admission leading to at least one overnight stay. For the second study, we used the Swiss-AF data set as the derivation cohort and performed a variable selection using the least absolute shrinkage and selection operator (LASSO) method. Multivariable adjusted Cox regression analyses were performed to assess the effect of the selected variables on all-cause hospitalization. Based on regression coefficients we constructed a risk score and subsequently validated the score in the external validation cohort (BEAT-AF). 
For the third study, we used psychosocial factors, such as marital status, education, level of depression and health perception, and investigated their effects on risk of hospital admission. Cox regression analyses adjusted for conventional risk factors for hospital admission were performed to calculate hazard ratio (HR). 
Results: We included 35 studies of 311â€™314 AF patients in the meta-analysis. The pooled incidence of all-cause hospital admissions was 43.7 per 100 person-years. AF patients were more often admitted for cardiovascular causes (26.3 per 100 person-years), but the risk of non-cardiovascular hospitalizations was substantial (15.7 per 100 person-years). Associated factors for hospital admission were older age, longer follow-up time and prevalent chronic pulmonary disease or cancer. 
In the second study we found that the most important predictors for all-cause hospital admission were age (75-79 years: adjusted hazard ratio [aHR], 1.33; 95% confidence interval [95% CI], 1.00-1.77; 80-84 years: aHR, 1.51; 95% CI, 1.12-2.03; ï‚³85 years: aHR, 1.88; 95% CI, 1.35-2.61), prior pulmonary vein isolation (aHR, 0.74; 95% CI, 0.60-0.90), hypertension (aHR, 1.16; 95% CI, 0.99-1.36), diabetes (aHR, 1.38; 95% CI, 1.17-1.62), coronary heart disease (aHR, 1.18; 95% CI, 1.02-1.37), prior stroke/TIA (aHR, 1.28; 95% CI, 1.10-1.50), heart failure (aHR, 1.21; 95% CI, 1.04-1.41), peripheral artery disease (aHR, 1.31; 95% CI, 1.06-1.63), cancer (aHR, 1.33; 95% CI, 1.13-1.57), renal failure (aHR, 1.18, 95% CI, 1.01-1.38), and previous falls (aHR, 1.44; 95% CI, 1.16-1.78). A risk score with these variables was well calibrated, and achieved a C statistic of 0.64 (95% CI, 0.61-0.66) in the derivation and 0.59 (95% CI, 0.56-0.63) in the external validation cohort. 
In the third study including patients from Swiss-AF, 1582 (67.1%) were married, 156 (6.6%) were single, 287 (12.2%) were divorced, and 333 (14.1%) were widowed. Two hundred and seventy six patients (11.7%) had at most a primary education, 1171 (49.7) had secondary education, and 911 (38.6%) had a college or university degree. Depression or depressive symptoms was present in 99 (4.2%) patients. Median health perception was 75 (interquartile range [IQR], 60-85) on a scale ranging from 0-100, with higher scores indicated better health perception. The highest risk of all-cause hospital admission was observed in single (aHR, 1.35; 95% CI, 1.05-1.75) or divorced patients (aHR, 1.26; 95% CI, 1.03-1.54), and in those who reported low health perception (aHR for <75 points, 1.40; 95% CI, 1.21-1.61). 
Conclusions: The overall incidence of hospital admissions in patients with AF is high. The risk of hospital admissions is related to multiple cardiovascular and non-cardiovascular risk factors, including several psychosocial factors and subjective health perception. 
Outlook: Given the high risk among AF patients of being admitted to the hospital and the high burden of associated risk factors, new multidisciplinary preventive strategies are needed with the goal to reduce hospital admissions, unfavorable patient outcomes and healthcare costs.",2019,
Planktonic coelenterates collected in the North Atlantic Ocean,"This short faunistic note contains a report on the species of Scyphozoa, Hydromedusae, Siphonophora and Ctenophora that were collected by OWS â€œCirrusâ€ and â€œCumulusâ€, R.V. â€œTridensâ€ and HMS â€œSnelliusâ€ in the North Atlantic Ocean between 22Â° N and 66Â° N. In all, 61 species have been captured. New records for Calycopsis typa Fewkes, 1882, Cunina duplicata Maas, 1893, Sibogita geometrica Maas, 1905 ssp. occidentalis Kramp, 1959, Apolemia uvaria (Lesueur, 1811), Thalassophyes crystallina Moser, 1925 and Crystallophyes amygdalina Moser, 1925, are given.",1973,
Analytical assessment of heterocyclic co pound degrading ability of carbazole degrading marine bacteria,"Carbazole is a significant environmental pollutant and not a biodegradable compound that has impact 
environment and human health. This project was conducted to examine the ability of marine CAR -degrading 
bacteria from marine environment in the carbazole degradation rate analysis. The isolated strains M02 of 
Thalassospira projimdimaris was obtained from previous undergraduate student. M02 was enriched with 
ONR7a liquid media before proceed to other processes. The isolated strain was cultured with [0.1 %] of 
carbazole in 14 days and the sample was taken on every two days from day two to the day 14. Degradation of 
the compound. was quantified by using Gas Chromatography-Mass Spectroscopy (GC-MS) method after the 
extraction with combination of Dichloromethane and Ethyl acetate chemical substances. CFU numbers 
increase as the concentration of the substrate increase from 0.1 % to 0.7%. Biphenyl shown positive of 
growth in different substrate test compared to fluorene, dibenzofuran and dibcnzothiophene.",2012,
Mapping Normalized Relationsto Normalized XML Documents,"Given the fact that relational and object-relational databasesare themostwidelyusedtechnologyfor storing dataandthatXML is thestandard formatusedin electronic data interchange,theprocessof converting relationaldata to XML documentsis onethatoccursfrequently. Theproblem that we addressin this paper is an importantonerelated to this process. If we convert a relation to an XML document,underwhatcircumstancesis theXML document redundancyfree? In someallied work we formally defined functionaldependencies in XML (XFDs)and,basedon this definition, formally definedredundancyin an XML document.We thenintroduceda normalform for an XML document(XNF)andshowedthat it is a necessaryandsufficient conditionfor the eliminationof redundancy . In this paper weaddresstheproblemof determiningwhatclassof mappingsmapa relationin BCNFto anXML documentin XNF. Theclassof mappingsweconsideris verygeneral andallowsarbitrarynestingof theoriginal flat relation.Our main resultestablishesa necessaryandsufficientconditiononthe DTD inducedby themappingfor it to bein XNF.",2003,
Moment and IV Selection Approaches: A Comparative Simulation Study,"We compare three moment selection approaches, followed by post-selection estimation strategies. The first is adaptive least absolute shrinkage and selection operator (ALASSO) of Zou (2006), recently extended by Liao (2013) to possibly invalid moments in GMM. In this method, we select the valid instruments with ALASSO. The second method is based on the J test, as in Andrews and Lu (2001). The third one is using a Continuous Updating Objective (CUE) function. This last approach is based on Hong et al. (2003), who propose a penalized generalized empirical likelihood-based function to pick up valid moments. They use empirical likelihood, and exponential tilting in their simulations. However, the J-test-based approach of Andrews and Lu (2001) provides generally better moment selection results than the empirical likelihood and exponential tilting as can be seen in Hong et al. (2003). In this article, we examine penalized CUE as a third way of selecting valid moments. Following a determination of valid moments, we run unpenalized generalized method of moments (GMM) and CUE and model averaging technique of Okui (2011) to see which one has better postselection estimator performance for structural parameters. The simulations are aimed at the following questions: Which moment selection criterion can better select the valid ones and eliminate the invalid ones? Given the chosen instruments in the first stage, which strategy delivers the best finite sample performance? We find that the ALASSO in the model selection stage, coupled with either unpenalized GMM or moment averaging of Okui delivers generally the smallest root mean square error (RMSE) for the second stage coefficient estimators.",2016,Econometric Reviews
LARS: Stata module to perform least angle regression,"Least Angle Regression is a model-building algorithm that considers parsimony as well as prediction accuracy. This method is covered in detail by the paper Efron, Hastie, Johnstone and Tibshirani (2004), published in The Annals of Statistics. Their motivation for this method was a computationally simpler algorithm for the Lasso and Forward Stagewise regression. There are many criticisms of stepwise regression, one of which is that it is a ""greedy"" algorithm and that the regression coefficients are too large. Ridge regression is one method of model-building that shrinks the coefficients by making the sum of the squared coefficients less than some constant. The Lasso is similar but the constaint is that the sum of the ""mod"" coefficients is less than a constant. One implication of this will be that the solution will contain coefficients that are exactly 0 and hence have the property of parsimony i.e. a simpler model.",2006,Statistical Software Components
D C ] 11 N ov 2 01 3 FLEXIBLE PARALLEL ALGORITHMS FOR BIG DATA OPTIMIZATION,"We propose a decomposition framework for the parallel optim ization of the sum of a differentiable function and a (block) sep arable nonsmooth, convex one. The latter term is typically used to e nforce structure in the solution as, for example, in Lasso pro blems. Our framework is very flexible and includes both fully parall el Jacobi schemes and Gauss-Seidel (Southwell-type) ones, as we ll as virtually all possibilities in between (e.g., gradientor Newton-type methods) with only a subset of variables updated at each iter ation. Our theoretical convergence results improve on existing on es, and numerical results show that the new method compares favorab ly to existing algorithms.",2013,
"Meillassoux and film : correlation, unreason and hyperchaos in French contemporary cinema","This thesis explores how some recent French films engage with the problem of correlation in their post-cinematic context. Drawing on the philosophy of Quentin Meillassoux, I argue that film reflects and reflects on the way it correlates both with the world, and with the Other of correlation, i.e. the humans involved at the various levels of the cinematographic experience. In order to theorize and analyse the affects emerging from the possible assemblages of these two distinct correlating correlates at work in the making of the post-cinematic real, I focus on a selection of contemporary French digital cinema (2009-2014). I analyse how these films reflect on their relation to consciousness, time, space and causality, and on their ability to produce novelty. 
 
I first discuss Enter the Void (Gaspard Noe, France/Germany/Italy/Canada/Japan, 2009) and Vous nâ€™Avez Encore Rien Vu/You Ainâ€™t Seen Nothinâ€™Yet (Alain Resnais, France/Germany, 2012) as two films that assume that consciousness is necessary and explore the impossibility for cinematic thought to think what is out of thought. I analyse how these films suggest that the world is unthinkable if not experienced by a consciousness with which it correlates, and that novelty is necessarily relative and develops in a closed system as the eternal return of affects. Chapter 2 focuses on films that suggest that this correlation is, however, not an absolute and that the way human consciousness processes the real could be radically other. The chapter focuses on Les Garcons et Guillaume, a Table/Me, Myself and Mum, (Guillaume Galienne, France/Belgium, 2013) and Ne Te Retourne Pas/Donâ€™t Look Back (Marina de Van, France/Luxemburg/Italy/Belgium, 2009), two films that play with the facticity of correlates, i.e. the fact that the laws according to which the real (time, space, bodies, affects) emerge can vary, and novelty can be produced. 
 
Chapters 3 and 4 radicalize facticity further by exploring the possibility of the facticity of becoming, i.e. a time without becoming, and engaging with filmic times that resonate with Meillassouxâ€™s concept of Hyperchaos. Chapter 3 discusses Rubber (Quentin Dupieux, France/Angola/USA, 2010) and Bird People (Pascale Ferrand, France, 2014) and develops the principle of unreason â€“ i.e. Meillassouxâ€™s concept according to which only contingency is necessary â€“ and its ethics. Finally, Chapter 4 explores Hyperchaos further, as a time without becoming that develops as a non-whole, by drawing on scenes from Holy Motors (Leos Carax, France/Germany, 2012) and Realite/Reality (Quentin Dupieux, France/Belgium/USA, 2014).",2019,
A deep learning approach to real-time parking occupancy prediction in spatio-termporal networks incorporating multiple spatio-temporal data sources,"A deep learning model is applied for predicting block-level parking occupancy in real time. The model leverages Graph-Convolutional Neural Networks (GCNN) to extract the spatial relations of traffic flow in large-scale networks, and utilizes Recurrent Neural Networks (RNN) with Long-Short Term Memory (LSTM) to capture the temporal features. In addition, the model is capable of taking multiple heterogeneously structured traffic data sources as input, such as parking meter transactions, traffic speed, and weather conditions. The model performance is evaluated through a case study in Pittsburgh downtown area. The proposed model outperforms other baseline methods including multi-layer LSTM and Lasso with an average testing MAPE of 10.6\% when predicting block-level parking occupancies 30 minutes in advance. The case study also shows that, in generally, the prediction model works better for business areas than for recreational locations. We found that incorporating traffic speed and weather information can significantly improve the prediction performance. Weather data is particularly useful for improving predicting accuracy in recreational areas.",2019,ArXiv
"Pritchett and McIntyre: The Running Springs Ranch Site: Archaeological Investigations at Ven-65 and Ven-26L; and Clewlow, Whitley and McCann: Archaeological Investigations at the Ring Brothers Site Complex, Thousand Oaks, California","Author(s): Glassow, Micheal A | Abstract: The Running Springs Ranch Site: Archaeological Investigations at Ven-65 and Ven- 26LJack Prichett and Allen Mclntyre. Los Angeles: University of California Institute of Archaeology Monograph XII, 1980, 206 pp., 20 figures, 38 tables, 3 appendices, $7.00 (paper). Archaeological Investigations at the Ring Brothers Site Complex, Thousand Oaks, California. C. William Clewlow, Jr., David S. Whitley, and Ellen L. McCann, eds. Los Angeles: University of California Institute of Archaeology Monograph XIII, 1980, 156 pp., 28 figures, 2 appendices, $7.00 (paper).",1980,Journal of California and Great Basin Anthropology
