title,abstract,year,journal
"New Postcranial Elements of the Thalassodrominae (pterodactyloidea, Tapejaridae) from the Romualdo Formation (aptian-albian), Santana Group, Araripe Basin, Brazil","Tapejarids are edentate pterosaurs recovered mainly from Early Cretaceous deposits. They are diagnosed by five synapomorphies, among which only one is postcra- nial: a broad and well-developed tubercle at the ventroposte- rior margin of the coracoid. Regarding the clade Thalassodrominae, most phylogenetic studies are based on cranial elements, as postcranial skeletons of these pterosaurs are rare. Here, new postcranial material from the Romualdo Formation (Aptian-Albian) from the Araripe Basin is described. The material comprises the three posteriormost cervical vertebrae, the first seven dorsal vertebrae (fused into a notarium), both scapulocoracoids, a fragment of a ster- num, a partial right humerus, a small fragment of a 4th pha- lanx of the wing finger, a distal extremity of the right femur and the proximal portions of both tibia and fibula. Compari- sons with other specimens and morphological features exam- ined in a phylogenetic context, such as the presence of three foramina lateral and dorsal to the neural canal of the cervical vertebrae, the presence of a notarium and a pneu- matic foramen on the ventral side of the proximal portion of the humerus, allow the assignment of this specimen as Thalassodrominae indet. Regarding palaeobiogeographical aspects, to date, this clade is exclusively found in the Romu- aldo Formation. It is the most complete postcranial material assigned to the Thalassodrominae described so far.",2014,Palaeontology
Covariance and precision matrix estimation for high-dimensional time series,"We consider estimation of covariance matrices and their inverses (a.k.a. precision matrices) for high-dimensional stationary and locally stationary time series. In the latter case the covariance matrices evolve smoothly in time, thus forming a covariance matrix function. Using the functional dependence measure of Wu [Proc. Natl. Acad. Sci. USA 102 (2005) 14150-14154 (electronic)], we obtain the rate of convergence for the thresholded estimate and illustrate how the dependence affects the rate of convergence. Asymptotic properties are also obtained for the precision matrix estimate which is based on the graphical Lasso principle. Our theory substantially generalizes earlier ones by allowing dependence, by allowing nonstationarity and by relaxing the associated moment conditions.",2013,Annals of Statistics
Simultaneous Analysis of Lasso and Dantzig,"We exhibit an approximate equivalence between the Lasso es-timator and Dantzig selector. For both methods we derive parallel oracle inequalities for the prediction risk in the general nonparamet-ric regression model, as well as bounds on the p estimation loss for 1 â‰¤ p â‰¤ 2 in the linear model when the number of variables can be much larger than the sample size.",2007,
Down-regulation of Th2 cytokine expression by glucocorticoids in cultivated human lung mast cells*,"VOLUME 111, NUMBER 2 using dot blot analysis with the specific antibody, BB1. Ca 2+ fluxes were measured using Fluo-3. Inositol 1,4,5-trisphosphate (IP3) was measured by radio-receptor binding assay. RESULTS: Thrombin (250 U/ml) and trypsin (10 lag/ml) elevated intracetlular Ca 2Â§ ([Ca2+]i) in KU812 cells. Selective agonist peptides, to PAR-I (TFLLR, 100 gM) and PAR4 (AYPGKF, 300 ~tM) elevated [Ca2+]i but PAR2 selective peptides (SLIGRL, 50 gM and SLIGKV, 100 gM) caused no stimulation. PAR-I and PAR-4 selective peptides transiently increased IP 3 levels in KU812 cells, mRNA for PAR-I and PAR-4 was detected in KU812 cells and purified human basophils (n=3). Additionally mRNA for PAR-2 and -3 was faintly detected in one donor's basopbils. Agonist peptides failed to stimulate basogranulin release from basophils in four out of five experiments. CONCLUSIONS: These data suggest the expression of PAR-1 and PAR4 by human basophils and KU812 cells. PAR-2 and PAR-3 may be expressed by basophils in some individuals. Selective stimulation of PAR1 or PAR-4 is generally insufficient to induce degranulation. Funding: National Asthma Campaign 4 7 7 Down-regulation of Th2 Cytokine Expression by Glucocorticoids in Cultivated Human Lung Mast Cells J. G. Mohanty, J. M. Abboud, E. S. Schulman; Pulmonary and Critical Care Medicine, Drexel University College of Medicine, Philadelphia, PA. RATIONALE: In allergen-induced asthma, mast cells play a critical role through the release of various mediators including Th2 cytokines. Glucocorticoids are used for treatment of allergic disorders; however their effects on human lung mast cell (HLMC) function have not been ftdly studied. Recently, we developed techniques to culture partially purified HLMC over months using stem cell factor and interleukin (IL)-4, in which HLMC become homogeneous, proliferate and maintain a functional phenotype equivalent to freshly isolated cells. METHODS: HLMC were cultured overnight with or without triamcinolone (10-6 M) to examine its effects on the regulation ofTh2 cytokines expression. HLMC were stimulated by antibody cross-linking of the highaffinity IgE receptor (FceRI). At 20 min post stimulation, percent histamine release (HR) was measured; at 2 hour, total cellular RNA was isolated, and reverse transcriptase/polymererase chain reaction (RT-PCR) was performed to study cytokine gene expression. RESULTS: Spontaneous HR was 20-fold, with concurrent increases in IL-6 mRNA levels and DNA binding activity for key transcriptional regulators of the IL-6 promoter, NF-kB and AP-I. Comparisons of conditioned media and eosinophilfibroblasts co-culture using ""transwell"" barriers, indicated cell contact is unnecessary and the soluble nature of the mediators. Antibody neutralization of TGF-13 in the conditioned media produced only a 20% inhibition of fibroblast IL-6 secretion. Interestingly, neutralization of IL-113 and bFGF inhibited the IL-6 response by 60% and 15-20%, respectively. Antibody neutralization results were supported by the induction of fibroblast IL-6 secretion by recombinant IL-II3 (68-fold), TGF-I]I (2.5-tbld), and bFGF (l.5-fold). Neutralization of other potential eosinophil-derived mediators including GM-CSF, PDGF-BB, NGE and IL-4, had an insignificant effect. CONCLUSIONS: Our results suggest a major role for eosinophilderived IL-113, TGF-13 and bFGF in fibroblast activation and eosinophilassociated fibrotic responses, including subepithelial fibrosis in asthma. Funding: NIH, EMS Foundation",2003,The Journal of Allergy and Clinical Immunology
"A four-marker signature of TNF-RII, TGF-Î±, TIMP-1 and CRP is prognostic of worse survival in high-risk surgically resected melanoma","BackgroundE1694 tested GM2-KLH-QS21 vaccine versus high-dose interferon-Î±2b (HDI) as adjuvant therapy for operable stage IIB-III melanoma. We tested banked serum specimens from patients in the vaccine arm of E1694 for prognostic biomarkers.MethodsAushon Multiplex Platform was used to quantitate baseline serum levels of 115 analytes from 40 patients. Least absolute shrinkage and selection operator proportional hazard regression (Lasso PH) was used to select markers that are most informative for relapse-free survival (RFS) and overall survival (OS). Regular Cox PH models were then fit with the markers selected by the Lasso PH. Survival receiver operating characteristic (ROC) analysis was used to evaluate the ability of the models to predict 1-year RFS and 5-year OS.ResultsFour markers that include Tumor Necrosis Factor alpha Receptor II (TNF-RII), Transforming Growth Factor alpha (TGF-Î±), Tissue Inhibitor of Metalloproteinases 1 (TIMP-1), and C-reactive protein (CRP) were found to be most informative for the prediction of OS (high levels correlate with worse prognosis). The dichotomized risk score based on the four markers could significantly separate the OS curves (pâ€‰=â€‰0.0005). When using the four-marker PH model to predict 5-year OS, we achieved an area under the curve (AUC) of 89% (cross validated AUCâ€‰=â€‰72%). High baseline TNF-RII was also significantly associated with worse RFS. The RFS with high (above median) TNF-RII was significantly lower than low TNF-RII (pâ€‰=â€‰0.01).ConclusionsThe biomarker signature consisting of TNFR-II, TGF-Î±, TIMP-1 and CRP is significantly prognostic of survival in patients with high-risk melanoma and warrants further investigation.",2013,Journal of Translational Medicine
Functional Variable Selection for EMG-based Control of a Robotic Hand Prosthetic,"State-of-the-art robotic hand prosthetics generate finger and wrist movement through pattern recognition (PR) algorithms using features of forearm electromyogram (EMG) signals, but re- quires extensive training and is prone to poor predictions for conditions outside the training data (Peerdeman et al., 2011; Scheme et al., 2010). We propose a novel approach to develop a dynamic robotic limb by utilizing the recent history of EMG signals in a model that accounts for physiological features of hand movement which are ignored by PR algorithms. We do this by viewing EMG signals as functional covariates and develop a functional linear model that quantifies the effect of the EMG signals on finger/wrist velocity through a bivariate coefficient function that is allowed to vary with current finger/wrist position. The model is made par- simonious and interpretable through a two-step variable selection procedure, called Sequential Adaptive Functional Empirical group LASSO (SAFE-gLASSO). Numerical studies show excel- lent selection and prediction properties of SAFE-gLASSO compared to popular alternatives. For our motivating dataset, the method correctly identifies the few EMG signals that are known to be important for an able-bodied subject with negligible false positives and the model can be directly implemented in a robotic prosthetic.",2018,arXiv: Applications
Sparsistency of the Edge Lasso over Graphs,"The fused lasso was proposed recently to enable recovery of high-dimensional patterns which are piece-wise constant on a graph, by penalizing the â€˜1-norm of dierences of measurements at vertices that share an edge. While there have been some attempts at coming up with ecient algorithms for solving the fused lasso optimization, a theoretical analysis of its performance is mostly lacking except for the simple linear graph topology. In this paper, we investigate sparsistency of fused lasso for general graph structures, i.e. its ability to correctly recover the exact support of piece-wise constant graphstructured patterns asymptotically (for largescale graphs). To emphasize this distinction over previous work, we will refer to it as Edge Lasso. We focus on the (structured) normal means setting, and our results provide necessary and sucient conditions on the graph properties as well as the signal-to-noise ratio needed to ensure sparsistency. We examplify our results using simple graph-structured patterns, and demonstrate that in some cases fused lasso is sparsistent at very weak signal-to-noise ratios (scaling as p (logn)=jAj, where n is the number of vertices in the graph and A is the smallest set of vertices with constant activation). In other cases, it performs no better than thresholding the dierence",2012,
K-part Lasso based on feature selection algorithm for high-dimensional data,"Lasso is a feature selection method based on 1-norm.Compared with the existing feature selection methods,it not only selects the features with strong correlation with the class label,but also has good stability,so that it has received considerable attention.However,with a high-dimensional and large dataset,like other feature selection methods,Lasso encounters the problems of large computation and overfitting.To address this issue,this paper proposes an improved Lasso method,called K-part Lasso.The K-part Lasso method divides the feature set into K-parts.It selects the features from each feature subset,and then merges the selected features into one feature set.It selects the features from this merged feature set.Experimental results show that the K-part Lasso method can effectively deal with the high-dimensional and large sample datasets.",2012,Computer Engineering and Applications
Is radiofrequency energy a necessary and safe complement to cryotherapy for successful pulmonary vein isolation,"Abstract Introduction Pulmonary vein (PV) isolation is considered the cornerstone of atrial fibrillation (AF) catheter ablation. PV isolation (PVI) by means of cryotherapy has emerged as a promising technique due to both a low thrombogenicity and reduced risk of PV stenosis. The evaluation (need/efficiency/safety) of hybrid therapy (defined as the use of cryotherapy followed by that of radiofrequency energy in a given patient) is the aim of the present study. Methods Thirty-four consecutive patients (26 men, mean age: 56.7Â Â±Â 9.3Â years) with symptomatic drug-refractory paroxysmal AF underwent PVI using a balloon-cryotherapy (BCT). A maximum of four cryotherapy applications was applied per PV and disconnection assessed thereafter using a circular LASSOÂ® catheter. When necessary, PV disconnection was then performed using a 4Â mm irrigated-tip catheter. All patients underwent CT-scan evaluation before discharge to detect acute PV stenosis. Results PVI could be achieved in all patients. Mean procedure duration was 230Â Â±Â 42Â min and mean fluoroscopy time was 52Â Â±Â 13Â min. Hybrid therapy was needed to achieve PVI in 26 of 34 (76%). With cryoablation solely, PVI was achieved in 90 of 136 (66%) targeted veins, efficacy being higher in superior as compared to inferior PVs (87% vs. 46%, pÂ  Conclusions Our study suggests that hybrid ablation therapy is necessary in most patients to achieve PV disconnection after a maximum of four blinded applications of balloon-cryotherapy (especially in inferior PVs), with a significant short-term success rate.",2011,The Egyptian Heart Journal
Comparison of a gradient-based and LASSO (ISTA) algorithm for sparse signal reconstruction,"Sparse signal reconstruction performed by two different algorithms is considered. First algorithm is the ISTA algorithm for LASSO minimization, while the second one is the gradient-based descent algorithm. Algorithms perform signal reconstruction in a completely different way. The ISTA algorithm reconstructs signals in the sparsity transformation domain. The gradient descent algorithm performs reconstruction in time/measurements domain, considering the missing samples as variables. Both of them use the l1-norm in minimization. Computational time and mean absolute error are used in comparison analysis presented in this paper.",2016,2016 5th Mediterranean Conference on Embedded Computing (MECO)
