title,abstract,year,journal
Studying public policy,"Part One: Introduction Part Two: Stability and Change Introduction How policies change? Clean air policy in France and Greece ~ Chloe A. Vlassopoulos When a Solution becomes the Problem: Policy Reversals in Korea and Japan ~ Gyu-Jin Hwang Stability with Change: Work-Family Balance Policies in Taiwan ~ Pei-Yuen Tsai Understanding the Political Context of Nuclear Energy Policy Change in Sweden ~ Daniel Nohrstedt Part Three: Agenda Setting Introduction Agenda Setting in a Parliamentary Federation: Universal Medicare in Canada ~ Gregory P. Marchildon Flood Mitigation Policy in the United States ~ Kristin O'Donovan Focusing events, priority problems and governance arrangements: Regulatory reforms in health and eldercare sector in Sweden and Japan ~ Naonori Kodate The evolution of gender equality policy in New Zealand ~ Jennifer Curtin Part Four: Policy Formulation Introduction Canadian Disability Policy Formulation: Social Movement Preferences and Federal Government Choices of Instrument Design ~ Michael J. Prince Defining Ecological Restoration Policy in Sweden ~ Anna Zachrisson and Katarina Eckerberg The role of local actors in water and flood management in France: between policy formulation and policy implementation ~ Corinne Larrue and Marie Fournier Think tanks and policy networks in English education ~ Sonia Exley Part Five: Implementation Introduction Agency Preferences and Political Conflict: Policy Implementation in the Netherlands ~ Rene Torenvlied Local histories and local sensemaking: a case of policy implementation in the English National Health Service ~ Anna Coleman, Kath Checkland, and Stephen Harrison Implementation of the structural development policy of Finnish higher education ~ Turo Virtanen Part Six: Governance and globalism Introduction Minimum unit pricing of alcohol in Scotland ~ Srinivasa Vittal Katikireddi and Katherine E Smith The role of national and international policy actors and influences in crisis times: the",2014,
Statistical Inference for Structured High-dimensional Models 593,"High-dimensional statistical inference is a newly emerged direction of statistical science in the 21 century. Its importance is due to the increasing dimensionality and complexity of models needed to process and understand the modern real world data. The main idea making possible meaningful inference about such models is to assume suitable lower dimensional underlying structure or low-dimensional approximations, for which the error can be reasonably controlled. Several types of such structures have been recently introduced including sparse high-dimensional regression, sparse and/or low rank matrix models, matrix completion models, dictionary learning, network models (stochastic block model, mixed membership models) and more. The workshop focused on recent developments in structured sequence and regression models, matrix and tensor estimation, robustness, statistical learning in complex settings, network data, and topic models. Mathematics Subject Classification (2010): 62Gxx (in particular, 62G05, 62G08, 62G10). Introduction by the Organisers The workshop Statistical Inference for Structured High-Dimensional Models, organized by Anatoli Juditsky (UniversitÃ© Grenoble-Alpes), Alexandre Tsybakov (CREST, ENSAE), and Cun-Hui Zhang (Rutgers University), was held March 11th â€“ March 17th, 2018. The workshop aimed to highlight recent achievements in high-dimensional inference for structured statistical models based on the interplay of techniques from mathematical statistics, optimization theory and highdimensional probability, and to bring together researchers to exchange the ideas and to explore open mathematical problems. These goals were largely achieved. 592 Oberwolfach Report 12/2018 The workshop was well attended by 52 participants with broad geographic representation from three continents. Twenty five talks were presented, and seven PhD students shortly presented their work in a â€Young researcherâ€™s seriesâ€ on Tuesday evening. The talks can be roughly chategorized into the following topics, which the workshop was focused on. Estimation and inference in structured sequence and high-dimensional regression models: Pierre Bellec reports recent advances on the noise-barrier and signal bias of the Lasso and other convex estimators; Emmanuel Candes presents an asymptotic theory in logistic regression in the regime where the number of data points is of the same order as the number of unknown parameters; Richard Samworth studies the least square estimation in isotonic regression in general dimensions; Bin Yu studies local identifiability analysis of dictionary learning. Matrix and tensor estimation: Vladimir Koltchinskii discusses asymptotically efficient estimation of functionals of high-dimensional covariance; Zongming Ma reports recent developments in local asymptotic normality in spiked random matrix models; Vladimir Spokoiny studies large ball probability with applications to inference for spectral projectors; Martin Wahl presents relative perturbation bounds with applications to empirical covariance operators; Dong Xia studies noisy low rank tensor completion; Anru Zhang discusses singular value decomposition for high-dimensional tensor data. Robust inference: Rina Foygel Barber studies robust inference with the knockoff filter; Olivier Collier presents recent work on sparse functional estimation and robust variance estimation; Arnak Dalalyan studies statistically and computationally efficient estimation of multidimensional linear functionals; Stanislav Minsker considers robust modifications of U-statistics and their applications. Statistical leaning in complex settings and computational issues: Chao Gao presents convergence rates of variational posteriors; Alexandra Carpentier studies hypothesis testing with Gaussian mixture models; Andrea Montanari studies feasibility in weak recovery of high-dimensional signals; Boaz Nadler develops an asymptotic theory of projection pursuit in high dimensions; Richard Nickl studies information operators and statistical inverse problems; Johannes Schmidt-Hieber presents a statistical theory for deep neural networks; Yihong Wu studies optimal estimation of Gaussian mixtures via denoised method of moments. Network data, topic models and other applications: Mladen Kolar studies estimation and inference for differential networks; Jing Lei discusses nonparametric network representation and estimation using graph root distribution; Florentina Bunea presents optimal estimation of structured loading matrices with applications to overlapping clustering and topic models; Zheng Ke develops a spectral approach to optimal topic estimation. Statistical Inference for Structured High-dimensional Models 593 Acknowledgement: The MFO and the workshop organizers would like to thank the National Science Foundation for supporting the participation of junior researchers in the workshop by the grant DMS-1641185, â€œUS Junior Oberwolfach Fellowsâ€. Moreover, the MFO and the workshop organizers would like to thank the Simons Foundation for supporting YihongWu in the â€œSimons Visiting Professorsâ€ program at the MFO. Statistical Inference for Structured High-dimensional Models 595 Workshop: Statistical Inference for Structured High-dimensional Models",2019,
Abstracts from the 2017â€“2018 Mineral Deposits Studies Group meeting,"Abstracts from the 2017â€“2018 Mineral Deposits Studies Group meetings from the 2017â€“2018 Mineral Deposits Studies Group meeting Cobalt recovery from Katanga ores (DRC): the importance of mineralogical evaluation L. Santoro, St. Tshipeng Yav, E. Pirard and A. Kaniki Natural History Museum (l.santoro@nhm.ac.uk); University of Lubumbashi (Tshipeng@sgs.com); University of Liege (eric.pirard@ulg.ac. be) ABSTRACT Cobalt in the Congolese Copperbelt mines is commonly recovered from Co-oxi-hydroxides (i.e. heterogenite, asbolane) by acid-leaching under reducing conditions. However, most operations face a limit in the leaching yields of cobalt, which usually do not exceed 80%. The main aim of this work was to investigate the causes of the poor recovery, in order to reconcile the Co recovery with processing techniques. Several concentrate samples from different mine plants of Katanga Copperbelt (Kalukuluku, Mutanda, Mabaya, Kamwali and Fungurume) were selected and subjected to a full mineralogical characterisation by Optical Microscopy (OM), X-Ray Diffraction (XRD), automated mineralogy and Scanning Electron Microscopy by Energy Dispersive Spectroscopy (SEM-EDS) prior and after leaching tests. OM and XRD results were used as background information to build a mineral list for mineral identification during automated mineralogy analyses by Mineralogic Mining System (Zeiss ltd.). Automated mineralogy allowed obtaining mineral maps, modal mineralogy, chemical assays and Co deportment for each specimen prior and after leaching. Mineral maps of the leached samples were useful to observe the occurrences of poorly leached Co-bearing particles which were further investigated by SEM-EDS and X-mapping. The results showed that heterogenite (rarely associated with asbolane) is the main cobalt mineral in Katanga. Mineralogic Mining System was able to discriminate between pure heterogenite, and Si-Al-K-bearing heterogenite, asbolane/heterogenite, Heterogenite+Fe-oxi-hydroxide and Co-bearing mixed phases, which resulted more refractory to leaching. The comparison between modal mineralogy of preand post-leached samples indicates a decrease, but not a full leaching of these Co phases: chemical assays and Codeportment, in fact, still reveal the presence of low Co% within Co phases listed above (Table 1). SEM-EDS and Xmapping on single particles of some specimens corroborated the results obtained by Mineralogic.Cobalt in the Congolese Copperbelt mines is commonly recovered from Co-oxi-hydroxides (i.e. heterogenite, asbolane) by acid-leaching under reducing conditions. However, most operations face a limit in the leaching yields of cobalt, which usually do not exceed 80%. The main aim of this work was to investigate the causes of the poor recovery, in order to reconcile the Co recovery with processing techniques. Several concentrate samples from different mine plants of Katanga Copperbelt (Kalukuluku, Mutanda, Mabaya, Kamwali and Fungurume) were selected and subjected to a full mineralogical characterisation by Optical Microscopy (OM), X-Ray Diffraction (XRD), automated mineralogy and Scanning Electron Microscopy by Energy Dispersive Spectroscopy (SEM-EDS) prior and after leaching tests. OM and XRD results were used as background information to build a mineral list for mineral identification during automated mineralogy analyses by Mineralogic Mining System (Zeiss ltd.). Automated mineralogy allowed obtaining mineral maps, modal mineralogy, chemical assays and Co deportment for each specimen prior and after leaching. Mineral maps of the leached samples were useful to observe the occurrences of poorly leached Co-bearing particles which were further investigated by SEM-EDS and X-mapping. The results showed that heterogenite (rarely associated with asbolane) is the main cobalt mineral in Katanga. Mineralogic Mining System was able to discriminate between pure heterogenite, and Si-Al-K-bearing heterogenite, asbolane/heterogenite, Heterogenite+Fe-oxi-hydroxide and Co-bearing mixed phases, which resulted more refractory to leaching. The comparison between modal mineralogy of preand post-leached samples indicates a decrease, but not a full leaching of these Co phases: chemical assays and Codeportment, in fact, still reveal the presence of low Co% within Co phases listed above (Table 1). SEM-EDS and Xmapping on single particles of some specimens corroborated the results obtained by Mineralogic. The poor recovery of cobalt was ascribed to the mineralogical complexity making the routine processing strategy poorly effective. More attention must hence be placed during the processing stages of Co-ores, in order to avoid inappropriate leaching conditions, inappropriate pulp density and liberation issues caused by the occurrence of Co-bearing phases refractory to leaching treatments. The Cristal mineralisation (Amazonas region, Northern Peru): An example of supergene zinc enrichments in tropical areas G. ArfÃ¨, N. Mondillo, M. Boni, M. Joachimski, G. Balassone and A. Mormone Dipartimento di Scienze della Terra, dellâ€™Ambiente e delle Risorse, UniversitÃ  degli Studi di Napoli Federico II, Complesso Universitario di Monte S. Angelo, Napoli 80126, Italy; GeoZentrum Nordbayern, University of Erlangen-Nuremberg, Schlossgarten 5, Erlangen 91054, Germany; INGV Osservatorio Vesuviano, Via Diocleziano 328, Napoli 80124, Italy Email address: boni@unina.it Table 1. KALUKULUKU MUTANDA MABAYA KAMWALI FUNGURUME Co content 0.02% 0.22% 5.18% 2.11% 0.05% Co-bearing mixed phases 87.49 16.7 33.12 22.46 85.47 Heterogenite 57.83 32.15 27.18 1.14 Si, Al, K-bearing heterogenite 12.5 18.59 32.68 42.61 12.63 Heterogenite+Fe-oxi-hydroxides 6.88 1.21 4.15 0.76 Asbolane 0.83 3.6 Â© 2018 Institute of Materials, Minerals and Mining and The AusIMM APPLIED EARTH SCIENCE (TRANS. INST. MIN. METALL. B) 2018, VOL. 127, NO. 2, 46â€“79 https://doi.org/10.1080/25726838.2018.1487425",2018,Applied Earth Science
Sparse precision matrices for minimum variance portfolios,"Financial crises are typically characterized by highly positively correlated asset returns due to the simultaneous distress on almost all securities, high volatilities and the presence of extreme returns. In the aftermath of the 2008 crisis, investors were prompted even further to look for portfolios that minimize risk and can better deal with estimation error in the inputs of the asset allocation models. The minimum variance portfolio Ã  la Markowitz is considered the reference model for risk minimization in equity markets, due to its simplicity in the optimization as well as its need for just one input estimate: the inverse of the covariance estimate, or the so-called precision matrix. In this paper, we propose a data-driven portfolio framework based on two regularization methods, glasso and tlasso, that provide sparse estimates of the precision matrix by penalizing its $$L_1$$L1-norm. Glasso and tlasso rely on asset returns Gaussianity or t-Student assumptions, respectively. Simulation and real-world data results support the proposed methods compared to state-of-art approaches, such as random matrix and Ledoitâ€“Wolf shrinkage.",2019,Computational Management Science
Asymptotic Analysis of Complex LASSO via Complex Approximate Message Passing (CAMP),"Recovering a sparse signal from an undersampled set of random linear measurements is the main problem of interest in compressed sensing. In this paper, we consider the case where both the signal and the measurements are complex-valued. We study the popular recovery method of l1-regularized least squares or LASSO. While several studies have shown that LASSO provides desirable solutions under certain conditions, the precise asymptotic performance of this algorithm in the complex setting is not yet known. In this paper, we extend the approximate message passing (AMP) algorithm to solve the complex-valued LASSO problem and obtain the complex approximate message passing algorithm (CAMP). We then generalize the state evolution framework recently introduced for the analysis of AMP to the complex setting. Using the state evolution, we derive accurate formulas for the phase transition and noise sensitivity of both LASSO and CAMP. Our theoretical results are concerned with the case of i.i.d. Gaussian sensing matrices. Simulations confirm that our results hold for a larger class of random matrices.",2013,IEEE Transactions on Information Theory
Nomogram based on shear-wave elastography radiomics can improve preoperative cervical lymph node staging for papillary thyroid carcinoma.,"Background Accurate preoperative prediction of cervical lymph node (LN) metastasis in patients with papillary thyroid carcinoma (PTC) provide a basis for surgical decision making and the extent of tumor resection. This study aimed to develop and validate an ultrasound radiomics nomogram for the preoperative assessment of LN status. Methods Data from 147 PTC patients at the Wuhan Tongji Hospital and 90 cases at the Hunan Provincial Tumor Hospital between January 2017 and September 2019 were included in our study. They were grouped as training and external validation set. Radiomics features were extracted from shear-wave elastography (SWE) images and corresponding B-mode ultrasound (BMUS) images. Then, the minimum redundancy maximum relevance (mRMR) algorithm and the least absolute shrinkage and selection operator (LASSO) regression were used to select LN status-related features and construct the SWE and BMUS radiomics score (Rad-score). Multivariate logistic regression was performed using the two radiomics scores together with clinical data, and a nomogram was subsequently developed. The performance of the nomogram was assessed with respect to discrimination, calibration, and clinical usefulness in the training and external validation set. Results Both the SWE and BMUS Rad-scores were signiï¬cantly higher in patients with cervical LN metastasis. Multivariate analysis indicated that SWE Rad-score, multifocality and US-reported LN status were independent risk factors associated with LN status. The radiomics nomogram, which incorporated the three variables showed good calibration and discrimination in the training set (AUC 0.851; 95% CI, 0.791-0.912) and the validation set (AUC 0.832; 95% CI, 0.749-0.916). The signiï¬cantly improved net reclassiï¬cation index (NRI) and integrated discriminatory improvement (IDI) demonstrated that SWE radiomics signature was a very useful marker to predict the LN metastasis in PTC. Decision curve analysis indicated that the SWE radiomics nomogram was clinically useful. Furthermore, the nomogram also showed favorable discriminatory efficacy in the US-reported LN negative (cN0) subgroup (AUC 0.812; 95% CI, 0.745-0.860). Conclusion The presented radiomics nomogram, which is based on the SWE radiomics signature, shows favorable predictive value for LN staging in patients with PTC.",2020,Thyroid : official journal of the American Thyroid Association
The Loss Rank Criterion for Variable Selection in Linear Regression Analysis,".â€‚ Lasso and other regularization procedures are attractive methods for variable selection, subject to a proper choice of shrinkage parameter. Given a set of potential subsets produced by a regularization algorithm, a consistent model selection criterion is proposed to select the best one among this preselected set. The approach leads to a fast and efficient procedure for variable selection, especially in high-dimensional settings. Model selection consistency of the suggested criterion is proven when the number of covariates d is fixed. Simulation studies suggest that the criterion still enjoys model selection consistency when d is much larger than the sample size. The simulations also show that our approach for variable selection works surprisingly well in comparison with existing competitors. The method is also applied to a real data set.",2010,Scandinavian Journal of Statistics
Abstract P1-20-04: Advanced development of the MasSpec Pen technology to aid in breast cancer surgical margin evaluation and diagnosis during surgery,"Complete tumor removal during breast conserving surgery (BCS) remains a challenge for even the most experienced surgeons due to difficulties associated with detecting residual disease at the margin. Additionally, there is limited technology to evaluate resected tissue while the patient is under anesthesia. Mass spectrometry (MS) has been previously used for rapid molecular characterization of healthy and diseased tissue and has shown potential for intraoperative use. We have developed an MS-based technology that couples a handheld and biocompatible device, the MasSpec Pen, to a mass spectrometer for non-destructive ex vivo and in vivo analysis of cancer tissue in a matter of seconds. We have used the MasSpec Pen with multivariate statistical analysis to discriminate the molecular patterns of normal breast and lymph node from invasive cancer tissue, achieving accuracies over 88%. Our results showcase the potential of the MasSpec Pen to provide surgical guidance during BCS. A total of 213 banked human tissues including normal breast and lymph node, IDC, and IDC to lymph node were obtained from the Cooperative Human Tissue Network and stored at -80Â°C prior to analysis. Samples were then thawed and analyzed using a mass spectrometer coupled to the MasSpec Pen. During MasSpec Pen analysis, a single water droplet is held in contact with the tissue to extract molecules that are then analyzed by a mass spectrometer, yielding a molecular fingerprint. The molecular information obtained is analyzed by the statistical model to provide a predictive diagnosis in seconds. The least absolute shrinkage and selection operator (Lasso) statistical method was used to generate predictive models comprised of molecular features indicative of healthy and diseased tissue. Analyzed regions of tissue were demarcated with a surgical ink marker, snap frozen, and sectioned at a thickness of 5Âµm. Tissue sections were HE 2019 Dec 10-14; San Antonio, TX. Philadelphia (PA): AACR; Cancer Res 2020;80(4 Suppl):Abstract nr P1-20-04.",2020,Cancer Research
A Robust Method for Transcript Quantification with RNA-Seq Data,"The advent of high throughput RNA-seq technology allows deep sampling of the transcriptome, making it possible to characterize both the diversity and the abundance of transcript isoforms. Accurate abundance estimation or transcript quantification of isoforms is critical for downstream differential analysis (e.g., healthy vs. diseased cells) but remains a challenging problem for several reasons. First, while various types of algorithms have been developed for abundance estimation, short reads often do not uniquely identify the transcript isoforms from which they were sampled. As a result, the quantification problem may not be identifiable, i.e., lacks a unique transcript solution even if the read maps uniquely to the reference genome. In this article, we develop a general linear model for transcript quantification that leverages reads spanning multiple splice junctions to ameliorate identifiability. Second, RNA-seq reads sampled from the transcriptome exhibit unknown position-specific and sequence-specific biases. We extend our method to simultaneously learn bias parameters during transcript quantification to improve accuracy. Third, transcript quantification is often provided with a candidate set of isoforms, not all of which are likely to be significantly expressed in a given tissue type or condition. By resolving the linear system with LASSO, our approach can infer an accurate set of dominantly expressed transcripts while existing methods tend to assign positive expression to every candidate isoform. Using simulated RNA-seq datasets, our method demonstrated better quantification accuracy and the inference of dominant set of transcripts than existing methods. The application of our method on real data experimentally demonstrated that transcript quantification is effective for differential analysis of transcriptomes.",2013,Journal of computational biology : a journal of computational molecular cell biology
Struktur Komunitas Makrozoobenthos di Perairan Muara Aek Tolang Pandan Provinsi Sumatera Utara,"The research conducted from at 14 to 21 May 2009 in Estuary of AekTolang Pandan, North Sumatera Province with aimed to find out macrozoobenthos community structure which includes species, abundance, diversity, dominance anduniformity, to know the relationship of the content of organic matter abundancemacrozoobenthos. The method used was survey method. Primary data obtained fromthe measurements and sampling at locations in the research and analysis in thelaboratory.Macrozoobenthos encountered in the study area there ware 17 generas of 3classes, namely class Gastropoda, bivalva and polychaeta. Individuals from the classof individuals who gastopoda was most often found. The average valuemacrozoobenthos abundance ranged from 33.77 to 197.33 ind/m2, the average valueof diversity index ranges between 1.20-2.17; dominance index value ranges between0.29-0.48; index value uniformity between 0.82-0.94 and the index of similaritybetween 0.23-0.4. Sediment organic matter content of the abundancemakrozoobenthos showed that correlation were middle and higher and positive, itmean higher in organic matter would lead to higher in macrozoobenthos.1)Lecture of Fishery and Marine Faculty2)Student of Fishery and Marine Faculty Keywords : Community, Macrozoobenthos, Estuary of Aek Tolang Pandan",2012,
