title,abstract,year,journal
A novel min-cost flow method for estimating transcript expression with RNA-Seq,"BackgroundThrough transcription and alternative splicing, a gene can be transcribed into different RNA sequences (isoforms), depending on the individual, on the tissue the cell is in, or in response to some stimuli. Recent RNA-Seq technology allows for new high-throughput ways for isoform identification and quantification based on short reads, and various methods have been put forward for this non-trivial problem.ResultsIn this paper we propose a novel radically different method based on minimum-cost network flows. This has a two-fold advantage: on the one hand, it translates the problem as an established one in the field of network flows, which can be solved in polynomial time, with different existing solvers; on the other hand, it is general enough to encompass many of the previous proposals under the least sum of squares model. Our method works as follows: in order to find the transcripts which best explain, under a given fitness model, a splicing graph resulting from an RNA-Seq experiment, we find a min-cost flow in an offset flow network, under an equivalent cost model. Under very weak assumptions on the fitness model, the optimal flow can be computed in polynomial time. Parsimoniously splitting the flow back into few path transcripts can be done with any of the heuristics and approximations available from the theory of network flows. In the present implementation, we choose the simple strategy of repeatedly removing the heaviest path.ConclusionsWe proposed a new very general method based on network flows for a multiassembly problem arising from isoform identification and quantification with RNA-Seq. Experimental results on prediction accuracy show that our method is very competitive with popular tools such as Cufflinks and IsoLasso. Our tool, called Traph (Transcrips in gRAPHs), is available at: http://www.cs.helsinki.fi/gsa/traph/.",2013,BMC Bioinformatics
"Response to Letter Regarding Article , â€œ High-Density Lipoproteins and Their Constituent , Sphingosine-1-Phosphate , Directly Protect the Heart Against Ischemia / Reperfusion Injury In Vivo via the S 1 P 3 Lysophospholipid Receptor","â€œHigh-Density Lipoproteins and Their Constituent, Sphingosine-1-Phosphate, Directly Protect the Heart Against Ischemia/Reperfusion Injury In Vivo via the S1P3 Lysophospholipid Receptorâ€ The question raised by Dr Xia is based on the hypothesis that plasma proteins â€œbufferâ€ the large amounts of sphingosine 1-phosphate (S1P) present in plasma to prevent it from erroneously activating S1P receptors.1 Although reconstituted high-density lipoprotein (HDL) that does not contain S1P has numerous biological effects when administered in vivo, it is unknown whether and how rapidly it may actually acquire S1P from the plasma once it enters the circulation. Subsequently, such â€œS1P-chargedâ€ HDL may be partially responsible for the effects attributed to the original reconstituted HDL. In fact, preparations of reconstituted HDL loaded with S1P, and not reconstituted HDL alone, potently induce endothelial tube formation; both are similarly effective in promoting cholesterol efflux.2 In our opinion, the main question is not whether HDL carries or scavenges S1P, but what the biological effects of HDLassociated S1P are and how they contribute to known HDL effects. This leads us to answering the raised questions as follows: (1) both S1P and HDL clearly have biological effects in vivo after a single administration, suggesting a long-enough biological half-life3,4; (2) HDL-associated S1P activates S1P3 directly, because approximately 50% of the vasodilatory and 100% of the cardioprotective effect of HDL, respectively, are absent in S1P3-deficient mice3,4; (3) S1P3 deficiency does not influence reperfusion injury per se4; and (4) the beneficial effect of both S1P and HDL against reperfusion injury is attributable to their antiinflammatory, vasoprotective, and myocardioprotective properties and is mediated by S1P3. The stimulatory effect of HDL on myocardial perfusion may also contribute to cardioprotection during ischemia/reperfusion injury, while the putatively detrimental decrease in myocardial perfusion by S1P may be overwhelmed by its numerous beneficial effects. Regarding the apparently divergent effects of S1P on arterial tone noted by Dr Xia, the particular arterial bed as well as its current tone are important: the same artery that contracts in response to S1P under basal conditions responds with vasodilation if precontracted by phenylephrine.3 Finally, the opposing effects of S1P on inflammation are attributable to the dual response of the endothelial cell: whereas proinflammatory effects have been observed at S1P concentrations 1000-fold higher than the Kd for its receptors and are not mediated by them, its antiinflammatory effects are elicited by physiological concentrations and are dependent on S1P receptors.6 Clearly, the cardiovascular effects of S1P in general and those of HDL-associated S1P in particular are a new and promising area of investigation, and they certainly bear many future surprises. Disclosures None.",2006,
Worst possible sub-directions in high-dimensional models,"We examine the rate of convergence of the Lasso estimator of lower dimensional components of the high-dimensional parameter. Under bounds on the ? 1 -norm on the worst possible sub-direction these rates are of order | J | log p / n where p is the total number of parameters, n is the number of observations and J ? { 1 , ? , p } represents a subset of the parameters. We also derive rates in sup-norm in terms of the rate of convergence in ? 1 -norm. The irrepresentable condition on a set J requires that the ? 1 -norm of the worst possible sub-direction is sufficiently smaller than one. In that case sharp oracle results can be obtained. Moreover, if the coefficients in J are small enough the Lasso will put these coefficients to zero. By de-sparsifying one obtains fast rates in supremum norm without conditions on the worst possible sub-direction. The results are extended to M-estimation with ? 1 -penalty for generalized linear models and exponential families. For the graphical Lasso this leads to an extension of known results to the case where the precision matrix is only approximately sparse. The bounds we provide are non-asymptotic but we also present asymptotic formulations for ease of interpretation.",2016,J. Multivar. Anal.
A prognostic signature for lower-grade gliomas based on expression of long noncoding RNAs,"Diffuse low-grade and intermediate-grade gliomas (together known as lower-grade gliomas, WHO grade II and III) develop in the supporting glial cells of brain and are the most common types of primary brain tumor. Despite a better prognosis for lower-grade gliomas, 70% of patients undergo high-grade transformation within 10 years, stressing the importance of better prognosis. Long non-coding RNAs (lncRNAs) are gaining attention as potential biomarkers for cancer diagnosis and prognosis. We have developed a computational model, UVA8, for prognosis of lower-grade gliomas by combining lncRNA expression, Cox regression and L1-LASSO penalization. The model was trained on a subset of patients in TCGA. Patients in TCGA, as well as a completely independent validation set (CGGA) could be dichotomized based on their risk score, a linear combination of the level of each prognostic lncRNA weighted by its multivariable cox regression coefficient. UVA8 is an independent predictor of survival and outperforms standard epidemiological approaches and previous published lncRNA-based predictors as a survival model. Guilt-by-association studies of the lncRNAs in UVA8, all of which predict good outcome, suggest they have a role in suppressing interferon stimulated response and epithelial to mesenchymal transition. The expression levels of 8 lncRNAs can be combined to produce a prognostic tool applicable to diverse populations of glioma patients. The 8 lncRNA (UVA8) based score can identify grade II and grade III glioma patients with poor outcome and thus identify patients who should receive more aggressive therapy at the outset.",2018,bioRxiv
To construct a ceRNA regulatory network as prognostic biomarkers for bladder cancer.,"Emerging evidence demonstrates that competing endogenous RNA (ceRNA) hypothesis has played a role in molecular biological mechanisms of cancer occurrence and development. But the effect of ceRNA network in bladder cancer (BC), especially lncRNA-miRNA-mRNA regulatory network of BC, was not completely expounded. By means of The Cancer Genome Atlas (TCGA) database, we compared the expression of RNA sequencing (RNA-Seq) data between 19 normal bladder tissue and 414 primary bladder tumours. Then, weighted gene co-expression network analysis (WGCNA) was conducted to analyse the correlation between two sets of genes with traits. Interactions between miRNAs, lncRNAs and target mRNAs were predicted by MiRcode, miRDB, starBase, miRTarBase and TargetScan. Next, by univariate Cox regression and LASSO regression analysis, the 86 mRNAs obtained by prediction were used to construct a prognostic model which contained 4 mRNAs (ACTC1Â +Â FAM129AÂ +Â OSBPL10Â +Â EPHA2). Then, by the 4 mRNAs in the prognostic model, a ceRNA regulatory network with 48 lncRNAs, 14 miRNAs and 4 mRNAs was constructed. To sum up, the ceRNA network can further explore gene regulation and predict the prognosis of BC patients.",2020,Journal of cellular and molecular medicine
A new nonparametric stability test with an application to major Chinese macroeconomic time series,"In this paper, we propose a new test for testing the stability in macroeconomic time series, based on the LASSO variable selection approach and nonparametric estimation of a time-varying model. The wild bootstrap is employed to obtain its data-dependent critical values. We apply the new method to test the stability of bivariate relations among 92 major Chinese macroeconomic time series. We find that more than 70% bivariate relations are significantly unstable.",2013,Applied Mathematics-A Journal of Chinese Universities
Case Complexity as a Guide for Psychological Treatment Selection,"Objective: Some cases are thought to be more complex and difficult to treat, although there is little consensus on how to define complexity in psychological care. This study proposes an actuarial, data-driven method of identifying complex cases based on their individual characteristics. Method: Clinical records for 1,512 patients accessing low- and high-intensity psychological treatments were partitioned in 2 random subsamples. Prognostic indices predicting post-treatment reliable and clinically significant improvement (RCSI) in depression (Patient Health Questionnaire-9; Kroenke, Spitzer, & Williams, 2001) and anxiety (Generalized Anxiety Disorder-7; Spitzer, Kroenke, Williams, & LÃ¶we, 2006) symptoms were estimated in 1 subsample using penalized (Lasso) regressions with optimal scaling. A PI-based algorithm was used to classify patients as standard (St) or complex (Cx) cases in the second (cross-validation) subsample. RCSI rates were compared between Cx cases that accessed treatments of different intensities using logistic regression. Results: St cases had significantly higher RCSI rates compared to Cx cases (OR = 1.81 to 2.81). Cx cases tended to attain better depression outcomes if they were initially assigned to high-intensity (vs. low intensity) interventions (OR = 2.23); a similar pattern was observed for anxiety but the odds ratio (1.74) was not statistically significant. Conclusions: Complex cases could be detected early and matched to high-intensity interventions to improve outcomes.",2017,Journal of Consulting and Clinical Psychology
"Optimal Scaling, A Wonderful Method for Analysing Clinical Trials with Imperfect Data","Context: In clinical trials the research question is often measured with multiple variables, and multiple regression is commonly used for analysis. The problem with multiple regression is that consecutive levels of the variables are assumed to be equal, while in practice this is virtually never true. Optimal scaling is a method designed to maximize the relationship between a predictor and an outcome variable by adjusting their scales. Aims: To assess the performance of optimal scaling in clinical research. Settings and design: A simulated example of a drug efficacy trial was used. The SPSS module Optimal Scaling with ridge regression, lasso and elastic net regression was used. Results: The ridge optimal scaling model produced eight p-values < 0.01, while traditional regression and unregularized optimal scaling produced only 3 and 2 p-values < 0.01. Lasso optimal scaling eliminated 4 of 12 predictors from the analysis, while, of the remainder, only two were significant at p < 0.01. Similarly elastic net optimal scaling did not provide additional benefit. Conclusions: 1/ Optimal scaling shows similarly sized effects compared to traditional regression. In order to benefit from optimal scaling a regularization procedure for the purpose of correcting overdispersion is needed. 2/ Ridge optimal scaling performed much better than did traditional regression giving rise to many more statistically significant predictors. 3/ Lasso optimal scaling shrinks some b-values to zero, and is particularly suitable if you are looking for a limited number of strong predictors. 4/ Elastic net optimal scaling works better than lasso if the number of predictors is larger than the number of observations.",2013,
Lp (pâ€‰â‰¤â€‰1) Norm Partial Directed Coherence for Directed Network Analysis of Scalp EEGs,"Partial directed coherence (PDC), which is capable of estimating directed brain networks in the frequency domain, has been widely used in various physiological recordings such as electroencephalograms (EEGs) and functional magnetic resonance imaging. However, clinical data from EEGs are inevitably contaminated with unexpected outlier artifacts. This will result in biased networks, which are different from the original physiological mechanism because of the L2 norm structure utilized in PDC to estimate the directed links. In this work, we define a new PDC model in the Lp norm (pâ€‰â‰¤â€‰1) space to restrict outlier influence and use a feasible iteration procedure to solve this model for directed network construction. The quantitative evaluation using a predefined simulation network demonstrates that Lp-PDC is more consistent with the predefined networks than LS-PDC and Lasso-PDC under various simulated outlier conditions. Applying the Lp-PDC model to resting-state EEGs with ocular artifacts also show that the proposed PDC can effectively restrict the ocular artifacts to recover the networks, which is also more consistent with the physiological basis. Both simulation and real-life EEG applications demonstrate the efficiency of the proposed PDC in suppressing the influence of outliers in EEG signals, and the proposed Lp-PDC may be helpful to capture reliable causal relationships for related studies contaminated with outlier artifacts.",2018,Brain Topography
Thermal performance of a novel ultrasonic evaporator based on machine learning algorithms,"Abstract Ultrasound is a promising method to enhance heat transfer in industrial evaporators. However, there are very limited studies on this topic. This paper explores thermal performance of a novel ultrasonic evaporator based on machine learning methods. The results indicate that the overall heat transfer coefficients can be increased by around 15â€“20% after adding ultrasound due to acoustic cavitation and acoustic streaming. Two machine learning-based global sensitivity analysis (treed Gaussian Process and polynomial chaos expansion) methods are used to identify important variables influencing overall heat transfer coefficients in the ultrasonic evaporator. It is found that the temperature difference between evaporation and heating steam is the dominant factor affecting thermal performance in this case study. Ultrasound has complicated interactions and non-linear effects in the ultrasonic evaporator. Seven machine learning algorithms are created to compare predictive thermal performance of this evaporator, including linear model, Lasso (least absolute shrinkage and selection operator), MARS (multivariate adaptive regression splines), NNet (averaging neural network), CB (Cubist model), GP (Gaussian process), and SVM (support vector machine). The SVM and NNet models among these seven models can provide accurate prediction of overall heat transfer coefficients in the ultrasonic evaporator.",2019,Applied Thermal Engineering
"Cleaning by the wrasse Thalassoma noronhanum, with two records of predation by its grouper client Cephalopholis fulva","The Noronha wrasse Thalassoma noronhanum was recorded cleaning 19 client fish species at Fernando de Noronha Archipelago, o. northâ€“eastern Brazil. The preferred clients were nonâ€“dangerous, mostly planktivorous species, whereas the potentially dangerous, predatory species were rarely cleaned. T. noronhanum acts as a cleaner in two distinct ecological situations, at and outside the cleaning stations, and attends different client species in each of them. Potentially dangerous clients were mostly attended outside the cleaning stations. Many attacks and two instances of predation on the cleaner wrasse by the grouper client Cephalopholis fulva were recorded. The attacks occurred on individual wrasses foraging near the bottom outside the cleaning stations.",2000,Journal of Fish Biology
