title,abstract,year,journal
Role of alcohol in clinical nephrology,"SummaryDifferent nephrological derangements are observed in severe alcoholics. Until now the direct toxicity of ethanol is only shown in the fetal alcohol syndrome with various malformations of the genitourinary tract. In the adult the kidney is often involved in the development, maintenance and counterregulation of complex electrolyte disturbances like phosphate and potassium hypoglycemia etc. The alcohol associated retention of urate, induced by hyperlactatemia and/or increasedÎ²-hydroxybutyrate concentration is only rarely complicated by urate nephropathy. Alcohol intoxication (acute and chronic) predisposes to rhabdomyolysis with the risk of acute renal failure. There are some hints that chronic alcoholism with myopathy increases the vulnerability of the kidney for further toxic agents. In rats glycerol induced renal failure is enhanced by alcohol pretreatment. Finally, regular alcohol consumption raises the blood pressure, which per se is a risk factor for renal damage.ZusammenfassungNephrologisch wichtige StÃ¶rungen des schwereren Alkoholismus manifestieren sich auf verschiedenen Ebenen. Eine direkte SchÃ¤digung der Nieren und abfÃ¼hrenden Harnwege ist bislang ausschlieÃŸlich bei alkoholischer Embryopathie nachgewiesen. Beim Erwachsenen dominieren unspezifische und komplexe ElektrolytstÃ¶rungen mit Akzentuierung im Alkohol-Entzugssyndrom. Die Niere ist nicht selten primÃ¤re Ursache verschiedener StÃ¶rungen, sie trÃ¤gt ferner zur â€” oft inadÃ¤quaten â€” Kompensation extrarenal entstandener StoffwechselstÃ¶rungen (z.B. Phosphatmangel, HypoglykÃ¤mie) bei. Der alkoholassoziierten Uratretention, hervorgerufen durch HyperlaktatÃ¤mie oder ErhÃ¶hung derÎ²-HydroxybuttersÃ¤ure, kommt â€” wegen meist mÃ¤ÃŸiger AusprÃ¤gung â€” fÃ¼r die Entwicklung einer hyperurikÃ¤mischen Nephropathie nur geringe Bedeutung zu. AlkoholexzeÃŸ (akut oder chronisch) prÃ¤disponiert zur Rhabdomyolyse mit konsekutivem Nierenversagen. MÃ¶glicherweise ist bei schwerem Alkoholismus und Myopathie die VulnerabilitÃ¤t der Nieren fÃ¼r andere Noxen gesteigert. Bei der Ratte wird das Glyzerin-induzierte akute Nierenversagen durch Alkoholvorbehandlung verstÃ¤rkt. Alkohol begÃ¼nstigt ferner bei Normotonikern und Hypertonikern einen Blutdruckanstieg, der seinerseits das Risiko einer NierenschÃ¤digung erhÃ¶ht.",2005,Klinische Wochenschrift
Music in the Renaissance,"Introduction: Music in the Renaissance. 1. The Beginnings: Dunstable and the Contenance Angloise. 2. Dufay and Binchois. 3. Ockeghem and Busnoys. 4. Music of the Courts and Chapels in Italy, 1490-1520. 5. Josquin des Prez. 6. Josquin's Contemporaries. 7. The Post-Josquin Generation. 8. Sixteenth-Century Genres and Traditions. 9. Instrumental Music. 10. The Music of the Reformation and the Council of Trent. 11. Palestrina, Lasso, Victoria, and Byrd. 12. The End of the Renaissance. List of Musical Examples and their Sources. List of Abbreviations. Index.",1998,
Imaging the microscopic structure of ultracold quantum gases,"Abstract Thisworkisconcernedwithanalyzingmicroscopicstructuresinultracoldquantum systems by using a novel imaging and detection method. In-spiredbytheworkingprinciplesofscanningelectronmicroscopyanimag-ingschemehasbeenengineeredwhichinvolvesatightlyfocusedelectronbeamfordetectingsingleatomswithhighspatialresolution.Intheexperimentsrelatedtothisworkthedensitydistributionsofultra-cold gases have been imaged in optical dipole traps and optical lattices.The small features found in these systems were well reproduced by theimaging system. This demonstrates the high spatial resolution of thescanning electron microscopy method. It has also been shown that thesame technique can be used to selectively remove atoms from the singlesitesofopticallattices.Furthermore, the single atom sensitivity of the detection scheme allowsforasecondclassofexperiments. Byanalyzingthetemporaldistributionofdetectioneventstakenfromacontinuousmeasurementitwaspossibleto observe the bunching eï¬€ect of bosonic particles. These experimentsrepresent the ï¬rst in-situ measurement of the second order correlationfunctionintemporaldependenceforthermalgases.3",2012,
An ensemble approach to improved prediction from multitype data,"We have developed a strategy for the analysis of newly available binary data to improve outcome predictions based on existing data (binary or non-binary). Our strategy involves two modeling approaches for the newly available data, one combining binary covariate selection via LASSO with logistic regression and one based on logic trees. The results of these models are then compared to the results of a model based on existing data with the objective of combining model results to achieve the most accurate predictions. The combination of model predictions is aided by the use of support vector machines to identify subspaces of the covariate space in which specific models lead to successful predictions. We demonstrate our approach in the analysis of single nucleotide polymorphism (SNP) data and traditional clinical risk factors for the prediction of coronary heart disease.",2008,arXiv: Applications
Lazy selection: a scribble-based tool for smart shape elements selection,"This paper presents Lazy Selection, a scribble-based tool for quick selection of one or more desired shape elements by roughly stroking through the elements. Our algorithm automatically refines the selection and reveals the user's intention. To give the user maximum flexibility but least ambiguity, our technique first extracts selection candidates from the scribble-covered elements by examining the underlying patterns and then ranks them based on their location and shape with respect to the user-sketched scribble. Such a design makes our tool tolerant to imprecise input systems and applicable to touch systems without suffering from the fat finger problem. A preliminary evaluation shows that compared to the standard click and lasso selection tools, which are the most commonly used, our technique provides significant improvements in efficiency and flexibility for many selection scenarios.",2012,ACM Trans. Graph.
Disease cluster detection: a critique and a Bayesian proposal.,"This paper reviews issues in the analysis of non-focussed clustering, and proposes a novel approach to cluster modelling that can be used in a surveillance context. The novel approach involves the use of local likelihood models for the analysis of clustering in small area health data. Local likelihood is used when interdependence between data events at locations is modelled directly, as opposed to the modelling of a hidden process of cluster centres. This approach allows the use of conventional posterior sampling. It also allows a less parameterized approach to the form of clusters detected. The idea of a spatially dependent lasso which provides the local maxima for the aggregation of locations is considered as an approximation. The methods are applied to a well known data set and compared with Satscan, and a conditional logistic Bayesian model.",2006,Statistics in medicine
Sustainable source of omega-3 eicosapentaenoic acid from metabolically engineered Yarrowia lipolytica: from fundamental research to commercial production,"The omega-3 fatty acids, cis-5, 8, 11, 14, and 17-eicosapentaenoic acid (C20:5; EPA) and cis-4, 7, 10, 13, 16, and 19-docosahexaenoic acid (C22:6; DHA), have wide-ranging benefits in improving heart health, immune function, mental health, and infant cognitive development. Currently, the major source for EPA and DHA is from fish oil, and a minor source of DHA is from microalgae. With the increased demand for EPA and DHA, DuPont has developed a clean and sustainable source of the omega-3 fatty acid EPA through fermentation using metabolically engineered strains of Yarrowia lipolytica. In this mini-review, we will focus on DuPontâ€™s technology for EPA production. Specifically, EPA biosynthetic and supporting pathways have been introduced into the oleaginous yeast to synthesize and accumulate EPA under fermentation conditions. This Yarrowia platform can also produce tailored omega-3 (EPA, DHA) and/or omega-6 (ARA, GLA) fatty acid mixtures in the cellular lipid profiles. Fundamental research such as metabolic engineering for strain construction, high-throughput screening for strain selection, fermentation process development, and process scale-up were all needed to achieve the high levels of EPA titer, rate, and yield required for commercial application. Here, we summarize how we have combined the fundamental bioscience and the industrial engineering skills to achieve large-scale production of Yarrowia biomass containing high amounts of EPA, which led to two commercial products, New Harvestâ„¢ EPA oil and VerlassoÂ® salmon.",2014,Applied Microbiology and Biotechnology
Identification of clinically relevant features in hypertensive patients using penalized regression: a case study of cardiovascular events,"Appropriate management of hypertensive patients relies on the accurate identification of clinically relevant features. However, traditional statistical methods may ignore important information in datasets or overlook possible interactions among features. Machine learning may improve the prediction accuracy and interpretability of regression models by identifying the most relevant features in hypertensive patients. We sought the most relevant features for prediction of cardiovascular (CV) events in a hypertensive population. We used the penalized regression models least absolute shrinkage and selection operator (LASSO) and elastic net (EN) to obtain the most parsimonious and accurate models. The clinical parameters and laboratory biomarkers were collected from the clinical records of 1,471 patients receiving care at Mostoles University Hospital. The outcome was the development of major adverse CV events. Cox proportional hazards regression was performed alone and with penalized regression analyses (LASSO and EN), producing three models. The modeling was performed using 10-fold cross-validation to fit the penalized models. The three predictive models were compared and statistically analyzed to assess their classification accuracy, sensitivity, specificity, discriminative power, and calibration accuracy. The standard Cox model identified five relevant features, while LASSO and EN identified only three (age, LDL cholesterol, and kidney function). The accuracies of the models (prediction vs. observation) were 0.767 (Cox model), 0.754 (LASSO), and 0.764 (EN), and the areas under the curve were 0.694, 0.670, and 0.673, respectively. However, pairwise comparison of performance yielded no statistically significant differences. All three calibration curves showed close agreement between the predicted and observed probabilities of the development of a CV event. Although the performance was similar for all three models, both penalized regression analyses produced models with good fit and fewer features than the Cox regression predictive model but with the same accuracy. This case study of predictive models using penalized regression analyses shows that penalized regularization techniques can provide predictive models for CV risk assessment that are parsimonious, highly interpretable, and generalizable and that have good fit. For clinicians, a parsimonious model can be useful where available data are limited, as such a model can offer a simple but efficient way to model the impact of the different features on the prediction of CV events. Management of these features may lower the risk for a CV event. Graphical Abstract In a clinical setting, with numerous biological and laboratory features and incomplete datasets, traditional statistical methods may ignore important information and overlook possible interactions among features. Our aim was to identify the most relevant features to predict cardiovascular events in a hypertensive population, using three different regression approaches for feature selection, to improve the prediction accuracy and interpretability of regression models by identifying the relevant features in these patients. In a clinical setting, with numerous biological and laboratory features and incomplete datasets, traditional statistical methods may ignore important information and overlook possible interactions among features. Our aim was to identify the most relevant features to predict cardiovascular events in a hypertensive population, using three different regression approaches for feature selection, to improve the prediction accuracy and interpretability of regression models by identifying the relevant features in these patients.",2019,Medical & Biological Engineering & Computing
Integrating full spectrum of sequence features into predicting functional microRNA-mRNA interactions,"MOTIVATION
MicroRNAs (miRNAs) play important roles in general biological processes and diseases pathogenesis. Identifying miRNA target genes is an essential step to fully understand the regulatory effects of miRNAs. Many computational methods based on the sequence complementary rules and the miRNA and mRNA expression profiles have been developed for this purpose. It is noted that there have been many sequence features of miRNA targets available, including the context features of the target sites, the thermodynamic stability and the accessibility energy for miRNA-mRNA interaction. However, most of current computational methods that combine sequence and expression information do not effectively integrate full spectrum of these features; instead, they perceive putative miRNA-mRNA interactions from sequence-based prediction as equally meaningful. Therefore, these sequence features have not been fully utilized for improving miRNA target prediction.


RESULTS
We propose a novel regularized regression approach that is based on the adaptive Lasso procedure for detecting functional miRNA-mRNA interactions. Our method fully takes into account the gene sequence features and the miRNA and mRNA expression profiles. Given a set of sequence features for each putative miRNA-mRNA interaction and their expression values, our model quantifies the down-regulation effect of each miRNA on its targets while simultaneously estimating the contribution of each sequence feature to predicting functional miRNA-mRNA interactions. By applying our model to the expression datasets from two cancer studies, we have demonstrated our prediction results have achieved better sensitivity and specificity and are more biologically meaningful compared with those based on other methods.


AVAILABILITY AND IMPLEMENTATION
The source code is available at: http://nba.uth.tmc.edu/homepage/liu/miRNALasso.


SUPPLEMENTARY INFORMATION
Supplementary data are available at Bioinformatics online.


CONTACT
Yin.Liu@uth.tmc.edu.",2015,Bioinformatics
The acquisition of axioms for ontology learning using named entities,"Domain ontologies facilitate the organization, sharing, and reuse of domain knowledge. The construction of ontologies from text deals with the extraction of concepts and relations from text collection. A huge challenge is the learning of more expressive ontologies which includes relations such as disjointness or equivalence between classes. In our work, we exploit a text collection written in English with occurrence of named entities giving information about individuals in an specific domain knowledge for generating axioms. The co-ocurrence in texts of named entities is exploited to establish axiomatic relations between classes such as subClassOf, disjointWith, and equivalentClass; as well as between individuals as sameIndividualAs and differentFrom by using the instanceOf relation. For this purpose, a Named Entity Recognition tool was used for the identification of instanceOf relation, the linguistic context where the classes co-occur was extracted for the identification of axioms. The experiments were made on a text collection about the tourist domain. The results show that named entities provide good evidence for the identification of axiomatic relations.",2016,IEEE Latin America Transactions
