title,abstract,year,journal
Topics in forecasting with factor-augmented models,"This thesis makes three distinct contributions to the literature on factor-augmented models for forecasting economic time series using big datasets. 
The first chapter extends Diebold-Mariano-West type tests of forecast accuracy to apply to factor-augmented models where both factors and model coefficients are estimated in a rolling out-of-sample estimation procedure. This set-up poses new challenges as the sign of neither the factors nor factor-augmented model parameters are identified in different rolling windows. We propose a novel new identification strategy which removes arbitrary sign-changing in the sequence of out-of-sample parameter estimates and allows us to establish the asymptotic normality of the Diebold-Mariano test statistic. We propose a new bootstrap procedure for rolling factor estimates as existing bootstrap methods cannot deal with the generated regressor structure of the factors. 
The second chapter provides consistent information criteria for the selection of forecasting models which use both the idiosyncratic and common factor components of a big dataset. This procedure differs to existing factor-augmented model selection techniques as it depends on estimates of both the factors and the idiosyncratic components. We show that the combined estimation error vanishes at a slower rate than in the case of pure factor-augmented models in most standard economic forecasting scenarios, which makes existing information criteria inconsistent. We solve this problem by proposing modified information criteria which account for the additional source of estimation error. 
The final chapter aims to improve factor-based forecasts by 'targeting' factor estimates with two objectives: (i) so they are more relevant for a specific target variable, and (ii) so that variables with high levels of idiosyncratic noise are down-weighted prior to factor estimation. Existing targeted factor methodologies are only capable of estimating factors with one of these two objectives in mind. We suggest new Weighted Principal Components Analysis (WPCA) and Targeted Generalized PCA (TGPCA) procedures, which both use LASSO-type pre-selection.",2016,
Bra-flashing teacher inspires her students,"A teacher flashed her bra in front of a high school classoom. After the school fired her, 
she took off her shirt and ""waved it in protest as she drove out the school parking lot."" 
 But wait! There's more...",2001,
Design Earthquakes and Seismic Demand for Pbee in Far-field and Near-source Conditions,"In this thesis the problem of identification of design earthquakes and seismic demand for performance based earthquake engineering (PBEE) is studied referring to far-field and near-source conditions. 
Ordinary probability seismic hazard analyses (PSHA), usually referred to far-field conditions, are the base of hazard evaluation of the most advanced seismic codes (e.g. Eurocode 8, 2006, CS.LL.PP. 2008, etc.). PSHA allows to identify for each considered site the probability of exceedance of different ground motion intensity measure (IM) levels in a time interval of interest: choosing a return period, and assuming as IM the elastic spectral acceleration at different structural periods, it is possible to build the uniform hazard spectrum (UHS); i.e., the response spectrum with a constant exceedance probability for all ordinates (Reiter, 1990); e.g., 10% in 50 years in the case of design for life-safety structural performance. UHS is not the only possible PSHA-based design spectrum (e.g., Baker 2011), but it is, to date, the most used basis for the definition of design seismic actions on structures. Recent studies are focused on the possibility of reducing uncertainties of PSHA analyses because it will produce a significant reduction of hazard values. Despite that, ordinary PSHA and UHS can be considered as a consolidated procedure which is not discussed here. 
If the seismic assessment of structures is carried out via non-linear dynamic analysis, knowledge of design response spectra is not enough and selecting the seismic input is seen to be one of the most critical issue which is sometimes considered more important even than structural modeling. In general, the signals that can be used for the seismic structural analysis are of three types: (1) artificial waveforms; (2) simulated accelerograms; and (3) natural records (Bommer and Acevedo, 2004). Spectrum-compatible signals of type (1) are obtained, for example, generating a power spectral density function from a code-specified response spectrum, and deriving signals compatible to that. However, this approach may lead to accelerograms not reflecting the real phasing of seismic waves and cycles of motion, and therefore energy. Simulation records (2) are obtained via modeling of the seismological source and may account for path and site effects but, they often require setting of some rupture parameters, such as the rise-time, which are hard to determine. Finally, of type (3) are ground-motion records from real events. The availability of on-line, user-friendly, databases of strong-motion recordings, and the rapid development of digital seismic networks worldwide, have increased the accessibility to recorded accelerograms, which, therefore, have become the most promising candidates for the seismic assessment of structures (Iervolino and Manfredi, 2008). 
In the code approach, selection of natural records has to identify a set compatible with the code-specified spectrum which should include implicitly information about the features of the seismogenic sources determining the seismic hazard at the construction site. Moreover, prudently, the practitioner is often required to also account explicitly for them: for example, Eurocode 8 states that accelerograms should be adequately qualified with regard to the seismogenetic features of the sources [â€¦]. In practical engineering application, accounting for seismological features of the sources is usually not compatible with information and/or ability of practitioners but, in accordance with probabilistic approach, for a given UHS, disaggregation of seismic hazard (Bazzurro and Cornell, 1999), for the exceedance return period and for the spectral ordinate of interest, allows to identify the contribution to the hazard of each seismological features considered in PSHA. Thus earthquakes dominating the hazard at the site (or design earthquakes) may be considered as the events characterized by the seismological features with the maximum contributions to the hazard (McGuire, 1995). 
In the first part of this work issues and findings related to identification of design earthquakes are taken to the Italian national level extending preliminary investigations of Convertito et al., 2009 which were referred to a case study region in the Southern Italy. In a recent work of Barani et al. (2009). disaggregation analyses of Italy were presented but different criteria for identification of design earthquakes were chosen. 
A large part of results obtained here can be considered independent from the specific sites considered and correlated to the typology of analyses: for example it is discussed how and why design earthquakes change with the spectral period (i.e., the dynamic characteristics of the considered structure), or why return period of seismic action may increase the hazard contribution of moderate events respect to the strong distant earthquakes. Moreover general trends of results for Italian sites are identified and a methodology for extracting one or more design earthquakes given disaggregation results is proposed and discussed. Finally, it is illustrated how these concepts may be easily included in engineering practice complementing design hazard maps and effectively enriching definition of seismic action with relatively small effort. The attention to the practical applicability of presented analyses is summarized in their implementation in an already existing and freely distributed software addressed to the code-based record selection (Iervolino et al., 2010 and Galasso et al. 2010). 
In the second part of the work, near-source conditions are considered analyzing the problem of rupture directivity effects. Generally speaking sites that are in a particular geometrical configuration with respect to the rupture may be reached contemporarily by seismic waves generated in different instant of time and velocity fault-normal signals may show a large pulse which occurs at the beginning of the record and contains the most of energy (Somerville et al., 1997). The results are waveforms different from ordinary ground motions recorded in the far field or in geometrical conditions not favorable with respect to directivity (Singh, 1985 and Reiter, 1990). Current attenuations laws are not able to capture such effect well but, unfortunately, it is believed that structures with dynamic behavior in a range of periods related to the pulse period may be subjected to underestimated seismic demand (Tothong and Cornell, 2006). 
So although directivity effects are known since many years to both seismologists and earthquake engineers, many aspects are still to be deepening. A systematic procedure for (i) analyzing resultant signals, (ii) studying structural effects and (iii) including these issues in hazard assessment is still far to be consolidated and as consequence, main European seismic codes do not account for the problem. 
In this work an attempt of improving each one of the previous points is presented. Regarding quantification of structural effects, a strong-motionsâ€™ American database, already classified in pulse-like and non pulse-like signals, is analyzed and three main characteristics of pulse-like records are outlined: (1) the elastic demand is generally larger than that of ordinary recordings, particularly concerning the fault-normal direction; (2) the spectral shape is non-standard with an increment of spectral ordinates in the range around the pulse period; (3) because the pulse period is generally a low frequency one (i.e., in the same order of magnitude of that of the most of common structures) the inelastic demand can be particularly high (Tothong and Luco, 2007) and developed in a comparatively short time which may facilitate fragile collapse mechanisms in structures not properly designed. 
Using previous results as benchmark, signals of the recent Lâ€™Aquila earthquake mainshock are analyzed investigating if directivity effects occurred. In particular, near-source records from the mainshock, rotated in fault-normal (FN) and fault-parallel (FP) directions, are analyzed extracting pulses with the same procedure used for the NGA dataset. Those found as likely containing velocity pulses were compared to: (1) those not identified as pulse-like; (2) the un-rotated components, and (3) to predictive models for the occurrence of directivity pulses and for the pulse period. The features of Lâ€™Aquila records were also compared to those of the NGA database to check whether they are in agreement to what expected for impulsive and non impulsive near-source records. The analyses include also rupture-rotated and vertical components of motion. 
Finally all the recent models regarding pulse-like effects (applied also in the analyses mentioned above) are used for a PSHA which is modified in order to account for near-source conditions (Iervolino and Cornell, 2008). Also disaggregation analysis is adapted to near source conditions as suggested by literatures (Thotong et al., 2007). Illustrative cases are analyzed: they can be considered as some of the first numerical applications of the most recent procedures and they are a way for identifying advantages and limits and for contributing to future improvements.",2010,
Discussion: The Dantzig selector: Statistical estimation when p is much larger than n,"1. Introduction. This is a fascinating paper on an important topic: the choice of predictor variables in large-scale linear models. A previous paper in these pages attacked the same problem using the â€œLARSâ€ algorithm (Efron, Hastie, Johnstone and Tibshirani [3]); actually three algorithms including the Lasso as middle case. There are tantalizing similarities between the Dantzig Selector (DS) and the LARS methods, but they are not the same and produce somewhat different models. We explore this relationship with the Lasso and LARS here. 2. Dantzig selector and the Lasso. The definition of the Dantzig selector (DS) in (1.7) can be re-expressed as",2007,Annals of Statistics
Verlasso Hosts Earth Day Chef Challenge in Washington D.C. Today | Verlasso,"In celebration of Earth Day, VerlassoÂ® and Samuels and Son Seafood are hosting the Verlasso Salmon Chef Challenge in Washington D.C. today.",2013,
The Social Background in Which the Chinese Medical Association Was Established,"For a long time, the dissemination of modern Western medicine in China was done mainly by the European andAmerican medicine missionary. Chinese Medical Associationâ€™s establishment in 1915 was the sign that the Chinese spread anddeveloped Western medicine independently. This paper is to analyze and discuss the social condition under which the ChineseMedical Association was established. The author thinks that societyâ€™s acceptance and identification with Western medicine, the riseof native talented groups of Western medicine, the appearance of authoritative figures of Western medicine as well as theintermediary and exemplary role of Medical Missionary Society of China all this together has facilitated the Chinese MedicalAssociation's appearance.",2012,Journal of Dialectics of Nature
Network Analysis of Psychopathy in Forensic Patients,"The question of which features represent the most central components of psychopathy remains unresolved and is the subject of considerable debate. Network analysis, which is a relatively new way to conceptualize mental disorders that emphasizes complex causal systems, provides a means to graphically and quantitatively describe the centrality of the various symptoms of a disorder. We applied association and adaptive LASSO networks on two samples of forensic patients. The first sample included forensic inpatients (N = 277) who were administered the Psychopathy Checklistâ€”Revised (Hare, 2003), and the second sample included patients who previously had been civilly committed (N = 1136), who were administered the Psychopathy Checklist: Screening Version (Hart, Cox, & Hare, 1995). The models indicated the items on the affective facet are highly central across both samples and methods, and the item â€œlack of remorseâ€ was especially central to the networks. Conversely, interpersonal, lifestyle, and antisocial facets generally resulted in low centrality in the models of both samples. Thus, the models lend support to the importance of affective deficits as the primary feature of psychopathy when psychopathy is assessed using the Hare Psychopathy Checklist measures.",2018,Journal of Abnormal Psychology
Are old-age security and the utility of children in rural India really unimportant?,"Abstract Extract In their recent paper in this journal M. and Carol Vlassoff are to be commended for helping to remedy the dearth of empirical studies on the old-age security motive for children (and particularly sons) in rural areas of developing countries.(1) However, while the questionnaire which they applied to 357 ever-married men in a rural village in Maharashtra state in India is potentially useful, several of the conclusions they derive from it are unwarranted and, if left unquestioned, would undoubtedly have the effect of setting back the serious investigation of the effects of this motive rather than furthering it. The invalid or at least questionable inferences are taken up one at a time in the order of their appearance:",1984,Population studies
Atrium-pulmonary vein/superior vena cava electrical isolation by radiofrequency catheter ablation to treat paroxysmal atrial fibrillation,"Objective The effects of atrium-p ulmonary vein (or superior vena ca va) electrical isolation to treat paroxysmal atrial fibrillation (PAF) were r eviewed. Methods One hundred patients referred for atrium-pulmonary vein (or super ior vena cava) electrical isolation by radiofrequency catheter ablation to trea t drug-refractory PAF were studied. Guided by circular mapping catheter (Lasso catheter), radiofrequency lesions were applied around the circumference of the targeted veins at the ostia until the complete electrical disconnections bet ween the atria and veins developed. Results Success ful electrical isolation was obtained in the end of ablation procedure in 257 ( 96%) of 268 big veins, including 244 pulmonary veins and 24 superior vena cavas . After a mean follow-up of (229Â±177)d, 65 patients (65%) remained free of PAF without medication, and another 12 patients (12%) experienced remarkable reduction of PAF episodes. Complications occurred in 13 patients (13%), inclu ding cerebral embolism in 2, pulmonary vein stenosis in 9, and pericardial ef fusion i n 2. Conclusion Guided by circular mapping catheter , 96% pulamonary veins or superior vena cavas can be electrically disconnected from a t ria through radiofrequency catheter ablation technique in patients with PAF. The recurrence of PAF can be controlled or cured in more than 70% of patients. Howe ver,the complications should be carefully avoided during the procedure.",2003,Chinese Journal of Cardiac Arrhythmias
Market Basket Analysis by Using Apriori Algorithm in Terms of Their Effectiveness Against Various Food Product,"Many established business enterprises accumulate large quantities of data from their day-to-dayoperations. For example, huge amounts of consumer purchase data are collected daily at thecheckout sales counter of the grocery stores. Market Basket Analysis is search for meaningfulassociation rules in the form of statements such as â€œPeople who buy milk are likely to buybreadâ€ in customer purchase data. Such valuable information can be used for the purpose ofcross-selling and up-selling , in addition to influencing sales promotions, store design and discount plans. In this thesis we present a methodology known as Association Rules Mining which is one of themain application areas in Data Mining and is useful for discovering interestingrelationshipswithin items hidden in large data sets. We give an overview of the problem and explainapproach that have been used to attack this problem. We then define Apriori algorithm forfinding frequent itemsets and then using these to determine association rules which highlightgeneral trends in the supermarket database.",2016,Indian journal of applied research
