title,abstract,year,journal
Wound Activation of Protoxins in Marine Sponge Aplysina aerophoba,"The marine sponge Aplysina aerophoba accumulates brominated isoxazoline alkaloids, which include aerophobin-2, aplysinamisin-1, and isofistularin-3 as major constituents. Following disruption of compartmentalization, the isoxazoline alkaloids are enzymatically converted to aeroplysinin-1, which in turn gives rise to a dienone. The described bioconversions were demonstrated for the first time in vitro using an enzyme preparation from A. aerophoba. Cell-free extracts of other Aplysina species were capable of performing the same bioconversions, whereas enzyme extracts of sponges from other orders, which lack isoxazoline alkaloids, were inactive with regard to the reactions analyzed. These findings suggest that the enzyme activities studied are linked to the accumulation of suitable substrates and hence represent a specific biochemical property of sponges from the genus Aplysina. Time-course experiments with A. aerophoba, performed in situ, demonstrated that wound-induced bioconversions of isoxazoline alkaloids proceeded rapidly. Within 40 sec after mechanical damage of a tube of A. aerophoba, both aerophobin-2 and aplysinamisin-1 were completely converted to the dienone. The wound activation of protoxins results in a pronounced increase of the fish deterrent activity of A. aerophoba as shown in bioassays employing the common Caribbean wrasse Thalassoma bifasciatum.",2004,Journal of Chemical Ecology
Protective Ability of Biogenic Antimicrobial Peptide Microcin J25 Against Enterotoxigenic Escherichia Coli-Induced Intestinal Epithelial Dysfunction and Inflammatory Responses IPEC-J2 Cells,"Poison of intestinal induce severe health problems in human infants and young animals due to contaminating foods and feedstuffs. With the emergence of public health concerns and high-speed diffuse of drug-opposition of bacteria, the adoption of antimicrobial peptides as potential candidates in treating pathogen infections raised up. Nature Microcin J25 (MccJ25), a class of lasso peptides separated from a fecal strain of E. coli, has been replied to display powerful antimicrobial behavior. Herein, the study was to assess the usefulness of biogenic MccJ25 in the prophylaxis of ETEC K88 infection in IPEC-J2 cells. In vitro antimicrobial activity against ETEC K88 and cytotoxicity of biogenic MccJ25 were determined first. To further understand how biogenic MccJ25 mediates its impact, ETEC K88 adhesion in cells, membrane permeability [as indicated by reduced release of lactate dehydrogenase (LDH)], transepithelial electrical resistance (TEER), barrier function, and proinflammatory cytokines levels were determined in IPEC-J2 cells after treatment with biogenic MccJ25 and challenge with ETEC K88. Biogenic MccJ25 had a minimum inhibitory concentration of 0.25 Î¼g/mL against ETEC K88, decreased ETEC K88 adhesion in cells and did not cause cytotoxicity toward cells. Furthermore, biogenic MccJ25 protects against ETEC-induced barrier dysfunction by increasing the TEER, decreasing the LDH and promoting tight junction proteins (TJPs) by promoting the assembly of occludin and claudin-1 in the tight junction complex. Biogenic MccJ25 was further found to relieve inflammation responses through modulation of interleukine-6, IL-8 and tumor necrosis factor-Î± levels via inhibition of mitogen-activated protein kinase (MAPK) and nuclear factor ÎºB activation. In summary, biogenic MccJ25 can protects against ETEC K88-induced intestinal damage and inflammatory response, recommend the hidden adoption of biogenic MccJ25 as a novel prophylactic agent to reduce pathogen infection in animals, food or humans.",2018,Frontiers in Cellular and Infection Microbiology
On proximal gradient method for the convex problems regularized with the group reproducing kernel norm,"We consider a class of nonsmooth convex optimization problems where the objective function is the composition of a strongly convex differentiable function with a linear mapping, regularized by the group reproducing kernel norm. This class of problems arise naturally from applications in group Lasso, which is a popular technique for variable selection. An effective approach to solve such problems is by the proximal gradient method. In this paper we derive and study theoretically the efficient algorithms for the class of the convex problems, analyze the convergence of the algorithm and its subalgorithm.",2014,Journal of Global Optimization
Directing Nest Site Selection of Least Terns and Piping Plovers,"Abstract Endangered Interior Least Terns (Sterna antillarum athalassos) and threatened Piping Plovers (Charadrius melodus) nest in Nebraska at gravel mines where they are vulnerable to disturbance and nest loss. Conflicts occur when their nesting and protected status delay mining activities. The possibility of shifting nesting from active to inactive mining areas by using a deterrent (mylar flagging), an attractant (gravel and driftwood spread on bare sand), and a control (untreated sand) was evaluated. Experimental plots (mean 0.36 ha) were established at 18 different gravel mines, twelve in 2000 and seven (one repeat) in 2001 along the Platte and Elkhorn rivers prior to nesting season. Of 117 tern nests, 73% were in attractant, 2% in deterrent, and 26% in control plots. Of 23 plover nests, 61% were in attractant, 9% in deterrent, and 30% in control. Colonies used plots containing less vegetation and more driftwood than unused plots. Within control plots, both tern and plover nests were surrounded by more large (>15 mm) gravel and less coarse sand than was available at random points. Within attractant plots, substrate at the nest did not differ from random points. In all plots, Least Tern nests were more likely to have driftwood by the nest than was available at random points. Hatching rates did not differ between attractant and control plots. To attract Least Terns and Piping Plovers, sand covered with 15% small gravel, 5-10% large gravel, <3% vegetation, and about ten pieces driftwood/1,000 m2 was found to be effective. As deterrents, mylar streamers 7 m long, 30 mm wide, and 0.025 mm thick, attached to 1 m poles arranged in a 7 m grid were used. The combination of attractant and deterrent treatments provided a mechanism to protect nesting birds and avoid conflicts.",2007,
Functional Genomics of Heavy Metal Resistance in the Foodborne Pathogen Listeria monocytogenes.,"PARSONS, CAMERON TYLER. Functional Genomics of Heavy Metal Resistance in the Foodborne Pathogen Listeria monocytogenes. (Under the direction of Dr. Sophia Kathariou). Listeria monocytogenes is a Gram-positive facultative intracellular pathogen that is found ubiquitously in nature. To be able to survive in diverse environments, L. monocytogenes has acquired adaptations such as the ability to grow in the cold, to form biofilms, and to tolerate a variety of toxic compounds. L. monocytogenes also possesses adaptations that enable it to survive and proliferate inside an animal host, such as the ability to evade the host immune system, spread cell-to-cell and invade normally sterile sites such as the placenta and central nervous system. One of the adaptations that plays a role in both environmental and in vivo survival of L. monocytogenes, is its tolerance to heavy metals. In the environment L. monocytogenes can encounter extremely low levels of the essential metals it needs to function, or extremely high levels of both essential and toxic metals; either can prove to be fatal for the cell. Inside an animal host, L. monocytogenes can also encounter extremely high or low levels of essential metals, making the ability to tightly regulate intracellular metal levels of key importance to both saprophyte and pathogen. Here, transposon (mariner-based) mutagenesis was employed to investigate the genetic basis for the tolerance of L. monocytogenes to both essential, as well as toxic metals. Mutant libraries for two produce-related strains F8027 and 2011l-2858 were screened for mutants that had an increased susceptibility to arsenic, cadmium, and copper. Four mutants were isolated with decreased tolerance to cadmium, and one mutant with a decreased tolerance to copper. One of the cadmium-sensitive mutants was found to have a transposon insertion in cadA4, a novel member of the CadA family of cadmium-effluxing P-type ATPases, harbored on a larger mobile genetic element (MGE). Genetic complementation of this mutant with chromosomally integrated cadA4 restored cadmium tolerance. Furthermore, heterologous expression in two unrelated cadmium-susceptible L. monocytogenes strains conferred cadmium tolerance comparable to that of F8027, confirming the role of cadA4 in cadmium resistance. Assessments in the Galleria mellonella model suggested that cadA4 was negatively correlated with virulence, serving to suppress virulence. Another transposon mutant of strain F8027 with decreased tolerance to cadmium was found to have a transposon insertion in an intergenic region between a previously uncharacterized cell wallassociated protein and a gene of unknown function, on the same MGE as cadA4. This mutant was found to have reduced tolerance to zinc as well. Construction of deletion mutants suggested that the cell wall-associated protein was responsible for the decreased tolerance to zinc, and genetic complementation suggested that the inactivation of one of the downstream genes was responsible for the decreased tolerance of this mutant to cadmium. Assessments in the Galleria mellonella model suggested that, in addition to its role in zinc tolerance, the cell wall-associated protein was required for full virulence potential. The cell wall-associated protein was also found to mediate wild type levels of biofilm formation. The one mutant found to have a decreased tolerance to copper, was a derivative of strain 2011L-2858, and harbored a transposon insertion in the intergenic region just before the start codon of pbp4, encoding a penicillin binding protein. While previous work had associated this gene with susceptibility to Î²-lactam antibiotics and bacteriocins, this was the first time that a link between this gene and copper tolerance was noted. This gene was also found to be required for full virulence potential in the Galleria mellonella model, and to impact biofilm formation at 25 and 37 ÌŠC. In summary, three novel determinants associated with metal homeostasis have been identified, and a previously unknown association has been established between a well-characterized gene for a penicillin-binding protein and copper homeostasis. Functional Genomics of Heavy Metal Resistance in the Foodborne Pathogen Listeria monocytogenes. by Cameron Tyler Parsons A dissertation submitted to the Graduate Faculty of North Carolina State University in partial fulfillment of the requirements for the Degree of Doctor of Philosophy",2016,
A group LASSO-based method for robustly inferring gene regulatory networks from multiple time-course datasets,"BackgroundAs an abstract mapping of the gene regulations in the cell, gene regulatory network is important to both biological research study and practical applications. The reverse engineering of gene regulatory networks from microarray gene expression data is a challenging research problem in systems biology. With the development of biological technologies, multiple time-course gene expression datasets might be collected for a specific gene network under different circumstances. The inference of a gene regulatory network can be improved by integrating these multiple datasets. It is also known that gene expression data may be contaminated with large errors or outliers, which may affect the inference results.ResultsA novel method, Huber group LASSO, is proposed to infer the same underlying network topology from multiple time-course gene expression datasets as well as to take the robustness to large error or outliers into account. To solve the optimization problem involved in the proposed method, an efficient algorithm which combines the ideas of auxiliary function minimization and block descent is developed. A stability selection method is adapted to our method to find a network topology consisting of edges with scores. The proposed method is applied to both simulation datasets and real experimental datasets. It shows that Huber group LASSO outperforms the group LASSO in terms of both areas under receiver operating characteristic curves and areas under the precision-recall curves.ConclusionsThe convergence analysis of the algorithm theoretically shows that the sequence generated from the algorithm converges to the optimal solution of the problem. The simulation and real data examples demonstrate the effectiveness of the Huber group LASSO in integrating multiple time-course gene expression datasets and improving the resistance to large errors or outliers.",2014,BMC Systems Biology
A Spatio - Temporal Hedonic House Regression Model,"This work focuses on an algorithmic investigation of the housing market spanning 11 years using the hedonic pricing theory. An improved pricing model will benefit home buyers and sellers, real estate agents and appraisers, government and mortgage lenders. Hedonic pricing theory is an econometric concept that explains the market value of a differentiated commodity using implicit pricing. Exploiting the spatial dependent nature of the housing market, we created new submarkets. A model was built with the new submarket, while another one was built using the existing submarket. Random forest and LASSO were trained with the two models. We argue that our approach has a considerable impact on the dimension of a spatioâ€“temporal hedonic house pricing model without a significant reduction in its performance.",2017,2017 16th IEEE International Conference on Machine Learning and Applications (ICMLA)
ConstrucciÃ³ del nom propi i convenciÃ³ de les majÃºscules amb ulls d'infants,"Els objectius daquesta recerca son explorar el proces dapropiacio, per part dels infants, de lus de les majuscules en funcio demarcativa i distintiva i la relacio entre la majuscula dinici del nom personal i lapropiacio dels components de la categoria linguistica de nom propi.
La investigacio consta dun estudi psicolinguistic el qual es porta a terme mitjancant un conjunt de tasques per poder indagar com interpreten els infants participants els noms propis en tres situacions distintes: a) el reconeixement de noms propis amb la imatge present, en un conte en llengua catalana, (la llengua habitual) i en un conte en angles (llengua desconeguda) per poder detectar el proces evolutiu de reconeixement de les majuscules en els noms propis, b) lus de la majuscula en un text de produccio espontania per poder observar lus que els infants en fan espontaniament i les explicitacions dels infants participants i c) el desenvolupament dels components del nom propi, una conversa dialogada i estructurada sobre els components del nom propi personal ens forneix les dades pertinents.
Lanalisi dels resultats dels noms propis mostren que hi ha uns noms mes facils de reconeixer que daltres. Els infants als anys interpreten les grafies (minuscules i majuscules) emprant justificacions perceptives que no sempre coincideixen amb l convencio normativa, ja que relacionen lalcada dels trets ascendent i descendent de les grafies amb lalcada de lobjecte, fet que sol superar-se als 6 anys. Aixi mateix, interpreten els noms propis personals mitjancant justificacions perceptives, coincidint amb la interpretacio convencional de les grafies, fent-ne la segmentacio fonologica adequada. Els infants, a partir dels 6 anys, solen explicitar les normes dus convencional de les majuscules en els noms propis sense fer-ne lus apropiat.
El reconeixement de noms propis personals en un text en llengua anglesa mostra que identifiquen, en un inici, les dues funcions de les majuscules en una unica funcio: la majuscula en funcio distintiva que inicia els noms propis personals. Posteriorment, els infants reconeixen la doble funcionalitat de les majuscules i assenyalen la successio de noms propis personals per la majuscula i els signes de puntuacio propis de lenumeracio (la coma, els dos punts i el punt que tanca la frase).
El reconeixement de noms propis en un conte en llengua catalana ens mostra que els noms propis per excellencia son els noms propis personals. Pero els noms personals que pertanyen al doble ambit denominatiu (nom propi i nom comu) ofereixen dubtes de sentit, fet que sembla demostrar que la majuscula no es lunic aspecte que els fa decidir que un nom es un nom propi. A mes a mes, la mencio de la semblanca a un altre nom personal i les distintes interpretacions lexiques dalgunes paraules grafiques els fan interpretar paraules daltres categories com a nom propi. Els noms de toponims urbans i locals, aparentment, no resulten estranys pel nom en ell mateix, sino pel fet de no ser emprat en el context de comunicacio familiar i social, segons les respostes dels infants. Els noms comuns que son susceptibles de ser especificats amb un nom propi tambe requereixen un proces dapropiacio perque el nom propi sigui interpretat com a tal. Els adjectius proposats com a nom propi han estat acceptats i refusats tant en el text escrit com en el text oral.
Lus de la majuscula en funcio demarcativa es gairebe absent en la majoria de textos. Val a dir que sinicia en lescriptura de textos tant de la frase com del conte. En els inicis lus daquesta funcio desequilibra lus de la majuscula en funcio distintiva. De fet, la majuscula en funcio demarcativa requereix alguns coneixements de lorganitzacio del text: han de reconeixer linici del text i linici de la frase, i la possible relacio entre les frases que van organitzant laddicio de frases que formen el text. Lus de lapostrof produeix hiposegmentacio entre larticle de presentacio i el nom propi, larticle de presentacio en coincidir amb la majuscula en funcio demarcativa presenta dubtes de lus de la majuscula en els noms propis personals.
Els onze components indagats que formen la categoria de nom propi estan uns desenvolupats i daltres desenvolupant-se. Els desenvolupats als 5 anys son: designacio i permanencia i estabilitat; als 6 anys els anteriors mes el referent i als 7 anys els anteriors mes el nom propi pot tenir diferents posseidors, dos noms propis designen un mateix subjecte, larbitrarietat, la funcio danomenar i la didentificar. Els components que estan desenvolupant-se als 7 anys son els limits entre el nom comu i el nom propi, la relacio de simetria del nom propi i ladjectiu en qualitat de nom propi personal.
Com a conclusio podem dir que el proces dapropiacio de les majuscules en funcio distintiva es diferent que el de les majuscules en funcio demarcativa. Cada funcio de les majuscules requereix un tipus de coneixement textual. El proces dapropiacio dels elements que componen el nom propi es independent de lus de la majuscula en els noms propis.
Es constata que els processos dapropiacio dus de la majuscula en funcio distintiva estan relacionats amb les paraules que fan de referent del nom propi (el sentit lexic), amb els signes de puntuacio (coma, dos punts, punt i (apostrof) i amb la interpretacio de les grafies de lalfabet. Aixi mateix lus de la majuscula en funcio demarcativa es constata que requereix lassoliment de linici i lacabament de la frase i, per aixo, cal que estableixen relacions entre les frases.
La principal aportacio didactica es la constancia que els infants son sensibles a les caracteristiques grafiques de les grafies (els trets ascendents i descendents) i les utilitzen per justificar la distincio entre majuscules i minuscules. Es a partir daquests coneixements que shauria dorganitzar la intervencio didactica.
"" SUMMARY:
How do children adapt to the use of capital letters? This is the question under research; consisting of a psycholinguistic study by means of tasks of recognition of pairs of homograph names: the image and the nominal category (proper name and common name), recognition of proper names in a story in Catalan and in another in English and in spontaneous production, and recognition of the components of the linguistic category of the proper name.
Analysis of the results of proper names shows that some names are more easily recognised than others. The 5-year-olds taking part interpret the graphemes by means of perceptive justifications, relating the height of the grapheme with that of the object.
Recognition of personal proper names in the English text shows that they notice the capital letter graphemes, but that, at first, they only recognise the distinctive function. Later, at 6 years, they recognise the dual function of the use of capitals and also the properties of punctuation signs with regard to lists.
The recognition of proper names in a story in Catalan shows us that the capital letter is the formal indicator noticed; however personal names belonging to the double denominative ambit (proper and common name) offer doubts in meaning. This also happens with place names and with adjectives, in both written and oral texts.
In their own productions the use of the capital letter with a defining function is absent in the majority of texts, in both sentences and in stories. At first the use of this function produces an imbalance with the use of the capital letter in its distinctive function; and the use of the apostrophe produces hypo-segmentation between the presenting article and the proper name.
We have found that the process of understanding of capital letters in the distinctive function is different from that for capital letters in the defining function, since each capital letter function requires a type of textual knowledge. The process of appropriating the elements composing the linguistic category of the proper name is independent of the use of capitals for proper names. """,2004,
Application of Machine Learning Techniques to High-Dimensional Clinical Data to Forecast Postoperative Complications,"OBJECTIVE
To compare performance of risk prediction models for forecasting postoperative sepsis and acute kidney injury.


DESIGN
Retrospective single center cohort study of adult surgical patients admitted between 2000 and 2010.


PATIENTS
50,318 adult patients undergoing major surgery.


MEASUREMENTS
We evaluated the performance of logistic regression, generalized additive models, naÃ¯ve Bayes and support vector machines for forecasting postoperative sepsis and acute kidney injury. We assessed the impact of feature reduction techniques on predictive performance. Model performance was determined using the area under the receiver operating characteristic curve, accuracy, and positive predicted value. The results were reported based on a 70/30 cross validation procedure where the data were randomly split into 70% used for training the model and the 30% for validation.


MAIN RESULTS
The areas under the receiver operating characteristic curve for different models ranged between 0.797 and 0.858 for acute kidney injury and between 0.757 and 0.909 for severe sepsis. Logistic regression, generalized additive model, and support vector machines had better performance compared to NaÃ¯ve Bayes model. Generalized additive models additionally accounted for non-linearity of continuous clinical variables as depicted in their risk patterns plots. Reducing the input feature space with LASSO had minimal effect on prediction performance, while feature extraction using principal component analysis improved performance of the models.


CONCLUSIONS
Generalized additive models and support vector machines had good performance as risk prediction model for postoperative sepsis and AKI. Feature extraction using principal component analysis improved the predictive performance of all models.",2016,PLoS ONE
A hybrid Bayesian-network proposition for forecasting the crude oil price,"This paper proposes a hybrid Bayesian Network (BN) method for short-term forecasting of crude oil prices. The method performed is a hybrid, based on both the aspects of classification of influencing factors as well as the regression of the out-of-sample values. For the sake of performance comparison, several other hybrid methods have also been devised using the methods of Markov Chain Monte Carlo (MCMC), Random Forest (RF), Support Vector Machine (SVM), neural networks (NNET) and generalized autoregressive conditional heteroskedasticity (GARCH). The hybrid methodology is primarily reliant upon constructing the crude oil price forecast from the summation of its Intrinsic Mode Functions (IMF) and its residue, extracted by an Empirical Mode Decomposition (EMD) of the original crude price signal. The Volatility Index (VIX) as well as the Implied Oil Volatility Index (OVX) has been considered among the influencing parameters of the crude price forecast. The final set of influencing parameters were selected as the whole set of significant contributors detected by the methods of Bayesian Network, Quantile Regression with Lasso penalty (QRL), Bayesian Lasso (BLasso) and the Bayesian Ridge Regression (BRR). The performance of the proposed hybrid-BN method is reported for the three crude price benchmarks: West Texas Intermediate, Brent Crude and the OPEC Reference Basket.",2019,Financial Innovation
