title,abstract,year,journal
"The labrid fish Julis blochii Valenciennes, a junior synonym of Thalassoma pavo (Linneaus)","Julis blochii Valenciennes in Cuvier and Valenciennes (1839), allegedly from the East Indies, a new name for Labrus lunare (non Linnaeus) Bloch (1791), was suspected as a senior synonym of Thalassoma jansenii (Bleeker, 1856). Instead it is a junior synonym of Thalassoma pavo (Linnaeus), a common and widespread eastern Atlantic species, the result of locality error. Two other Atlantic species, T. sanctaehelenae (Valenciennes, 1839) and T. ascensionis (Quoy & Gaimard, 1834), sometimes considered synonymous, are demonstrably distinct.",2004,Zoosystematics and Evolution
Regression Discriminant Analysis (RDA) Variants,"This study is a follow-up to earlier publications on the relationship of least squares regression to FDA. In particular, we focus on the paper; On the Regression Discriminant Analysis (RDA), and its Identical Relationship to the Fisherâ€™s Discriminant Analysis, and argue that since Î²Ì‚ is a vector of coefficients for the least squares regression, given that y âˆˆ (+1,âˆ’1), then a substitution of Î²Ì‚ with either Î²Ì‚ridge or Î²Ì‚lasso gives a regression discriminant analysis variant. We note that both Î²Ì‚ridge and Î²Ì‚lasso are respectively vectors of coefficients for ridge regression and lasso (least absolute shrinkage and selection operator), given that y âˆˆ (+1,âˆ’1). We therefore identify Ridge Regression Discriminant Analysis (RRDA) and Lasso Discriminant Analysis (LaDA) as the two regression discriminant analysis variants. Further empirical investigation follows, mainly to show that RRDA and LaDA compete favourably against a known Fisherâ€™s Discriminant Analysis (FDA) variant namely, Regularized Fisherâ€™s Discriminant Analysis (RFDA). Since RRDA, LaDA or RFDA can be used in place of FDA in high dimensions, we further determine the most suitable replacement for FDA assuming we are in high dimensions.",2017,
Genomewide identification of a novel sixâ€LncRNA signature to improve prognosis prediction in resectable hepatocellular carcinoma,"The current prognostic long noncoding RNA (lncRNA) signatures for hepatocellular carcinoma (HCC) are still controversial and need to be optimized by systematic bioinformatics analyses with suitable methods and appropriate patients. Therefore, we performed the study to establish a credible lncRNA signature for HCC outcome prediction and explore the related mechanisms. Based on the lncRNA profile and the clinical data of carefully selected HCC patients (nÂ =Â 164) in TCGA, six of 12727 lncRNAs, MIR22HG, CTC-297N7.9, CTD-2139B15.2, RP11-589N15.2, RP11-343N15.5, and RP11-479G22.8 were identified as the independent predictors of patients' overall survival in HCC by sequential univariate Cox and 1000 times Cox LASSO regression with 10-fold CV, and multivariate Cox analysis with 1000 times bootstrapping. In the Kaplan-Meier analysis with patients trichotomized by the six-lncRNA signature, high-risk patients showed significantly shorter survival than mid- and low-risk patients (log-rank test PÂ <Â 0.0001). According to the ROCs, the six-lncRNA signature showed superior predictive capacity than the two existing four-lncRNA combinations and the traditional prognostic clinicopathological parameter TNM stage. Furthermore, low MIR22HG and CTC-297N7.9, but high CTD-2139B15.2, RP11-589N15.2, RP11-343N15.5, and RP11-479G22.8, were, respectively, demonstrated to be related with the malignant phenotypes of HCC. Functionally, the six lncRNAs were disclosed to involve in the regulation of multiple cell cycle and stress response-related pathways via mediating transcription regulation and chromatin modification. In conclusion, our study identified a novel six-lncRNA signature for resectable HCC prognosis prediction and indicated the underlying mechanisms of HCC progression and the potential functions of the six lncRNAs awaiting further elucidation.",2018,Cancer Medicine
Adaptive LASSO hyperspectral unmixing using ADMM,"In this paper, a method of hyperspectral unmixing for the linear regression model is introduced. The proposed algorithm employs an adaptive lasso problem using the alternating direction method of multipliers (ADMM) for unmixing process. Indeed, we formulate a weighted l1 norm problem under the reasonable given error to reconstruct the fractional abundances and to avoid inconsistent end member selection in a sparse semi-supervised hyperspectral imaging process. We show that this problem can be efficiently solved by appropriate selection of functions and parameters appearing in the ADMM approach. First, we enforce both non-negativity and full additivity constraints of the abundance fractions in the objective function. Then, we apply the ADMM algorithm to solve the acquired optimization problem. Our simulations show that the proposed algorithms outperform the state-of-the-art methods in terms of mean square error and reconstruction signal-to-noise-ratio with reasonably reduced computational costs.",2014,2014 27th Biennial Symposium on Communications (QBSC)
Neural decoding of code modulated visual evoked potentials by spatio-temporal inverse filtering for brain computer interfaces.,"This study addresses neural decoding of a code modulated visual evoked potentials (c-VEPs). c-VEP was recently developed, and applied to brain computer interfaces (BCIs). c-VEP BCI exhibits faster communication speed than existing VEP-based BCIs. In c-VEP BCI, the canonical correlation analysis (CCA) that maximizes the correlation between an averaged signal and single trial signals is often used for the spatial filter. However, CCA does not utilize information of given PN sequence, and hence, the filtered signal may not have properties of PN sequence. In this paper, we propose a decoding method to restore the given PN sequence from the observed VEP. We compare linear and nonlinear spatio-temporal inverse filtering methods. For the linear method, the least mean square error and lasso are used to obtain the filter coefficients. For the non-linear method, the artificial neural network is used. The proposed methods exhibited better decoding performance, and higher classification accuracies than conventional CCA spatial filtered c-VEP BCI.",2016,Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual Conference
Perovskite and Related Structure Systems,"Perovskite and perovskite-related structures are important crystallographic structures particularly for oxide functional materials because most of the newly discovered functional materials belong to this category (for a complete list of perovskite structures, see Galasso, 1969, 1990). Typical perovskite materials of technological interests are piezoelectric Pb(Zr,Ti)O3, electrostrictive Pb(Mg,Nb)O3, and magnetoresistance (La,Ca)MnO3. There is much interest in exploiting the mystery of the perovskite structure and its family for understanding the functionality of materials, such as superconductivity, ferromagnetism, ferroelectricity, magnetoresistance, ionic conductivity, and dielectricity. Therefore, understanding perovskite and related structures is essential for research in functional materials because it could lead to discovering new materials with superior properties and unique functionality.",1998,
Sparse discriminative region selection algorithm for face recognition,"We introduce a sparse region selection problem and an effective solution algorithm where one seeks for a small subset of points in a two-dimensional plane (e.g., image) that are considered to be the most important. Its direct application is the face recognition in machine vision in which we aim to find a group of key pixels in a facial image that are the most salient in discriminating subjects from others. Sparseness plays a key role in enhancing the prediction performance since observed data often contain considerable amount of noise potentially. In addition to the sparseness constraint, the active features need to be spatially coherent so as to form meaningful contiguous areas, not just random scatters. We formulate the problem and approximate it as convex optimization with nonnegative L1 constraints, where we introduce an efficient solution method that modifies the gradient Lasso algorithm that was previously used for solving convex problems with L1 constraints. We demonstrate that the proposed approach not only yields superior prediction performance to the existing methods on several real-world benchmark face datasets, but also discovers regions around the key facial features such as eyes/eyebrows and nose/mouth that are widely believed to be important for face recognition.",2014,Applied Intelligence
Bayesian Variable Selections for Probit Models with Componentwise Gibbs Samplers,"This article considers Bayesian variable selection problems for binary responses via stochastic search variable selection and Bayesian Lasso. To avoid matrix inversion in the corresponding Markov chain Monte Carlo implementations, the componentwise Gibbs sampler (CGS) idea is adopted. Moreover, we also propose automatic hyperparameter tuning rules for the proposed approaches. Simulation studies and a real example are used to demonstrate the performances of the proposed approaches. These results show that CGS approaches do not only have good performances in variable selection but also have the lower batch mean standard error values than those of original methods, especially for large number of covariates.",2016,Communications in Statistics - Simulation and Computation
"Early Cretaceous Spore and Pollen Assemblages of Kailu Basin,nei Mongol","The Liaohe Oil Company has more than 150 wells of different kinds drilled in the Kailu Basin, and the first well, Lushen 1 was drilled there in 1987. The author has made laboratory analysis on more than 1500 core samples from more than 20 wells, obtained a large quantity of sporopollen fossils with first hand data accumulated. In the study, systematic integration and research has been done on the palaeobiological data for the recent 20 years, three sporopollen assemblages of the Early Cretaceous have been established with their features listed, in ascending order they are the cicatricosisporites-cancovissimisporites-Classopollis Assemblage of the Jiufutang Formation,the Cicatricosisporites-Abdiverrucospora-Piceaepollenites Assemblage of the Shahai Formation,and the Cicatricosisporites-Laevigatosporites-Pilosisporites-Asteropollis Assemblage of the Fuxin Formation.In addition, comparisons are made with foreign and other domestic sporopollen assemblages. Based on the above, the Early Cretaceous biostratigrapgic sequence and geological datings have been established in the study area,and they have important significances for the hydrocarbon exploration and the studies on the Cretaceous sequence, biota and age assignment.",2006,
Wiatraki na Å»uÅ‚awach w pierwszej poÅ‚owie XV w.,"Windmills in the Å»ulawy Region during the First Half of the Fifteenth Century (Summary) Studies on the living conditions of the rural population and the organisation of agriculture in the Middle Ages have a long tradition. Some of the issues examined include mills in the State of the Teutonic Order. Other publications consider the specific nature of the Å»ulawy region under the Teutonic Order and the Polish-Lithuanian Commonwealth. This article focuses on reconstructing the significance of windmills for the mill economy in this area. The mills within the Teutonic State were supervised by a number of administrative units. The northern part of Gdansk Å»ulawy (known in the Middle Ages as Stublau (in Pol. Steblewskie or Å»ulawy Male) was administered by the forestry office of the Danzig (Gdansk) commandry, the strip of land between the Vistula and the River Mottlau (Motlawa) was governed by a Vogt whose seat was in Herrengrebin (Grabiny Zameczek) itself under the commandry of Marienburg (Malbork), while the southern part was supervised by the Vogt of Dirschau (Tczew). Gross Werder (Great Å»ulawy) was administered by the commandry of Marienburg, and Fischauer Werder (Fiszewskie Å»ulawy) â€“ by the Komtur (commander) of Elbing (ElblÄ…g) and Christburg (Dzierzgon). The different principles of administering these regions resulted predominantly from the local water conditions and the need for the farmlandâ€™s constant drainage. One of the elements of the regionâ€™s specificity was the organisation of flourmilling, which owing to geographical conditions could not be based on a network of water mills, as was the case elsewhere. Water mills were therefore replaced by windmills, which became a prominent element of Å»ulawyâ€™s milling industry in the Middle Ages, perhaps even in the first half of the fourteenth century, and continued to play this role in successive centuries. The data quoted clearly show that windmills were the foundation of the milling industry in the Scharpau (now: Szkarpawa) region and played a significant role in Stublau, where the Order owned one water mill in Herrengrebin. It would seem that they were also of fundamental significance in the Vogtei of Leske (Laski) and the area under the Pfl eger of Lassowitz (Lasowice) and Montau (MÄ…towy). In the territory under the Vogt of Stuhm (Sztum) the mills fulfilled auxiliary functions. The mills in question subsequently functioned not only as flour mills, associated with farm production, but also helped drain farmland threatened by flooding. They continued to fulfil this role until the early 1900s, and their subsequent destruction and ensuing absence in the landscape were accelerated by the destruction of mounds by the fleeing Germans at the end of the war, as well as the profound transformations which affected all domains of social life in this area following World War II. Owing to the specific local conditions, mills were usually erected on the same sites as they had been in the Middle Ages; only the method of their construction changed (early modern novelties included the Dutch mills). In subsequent years, mills for land drainage were used on a larger scale alongside grist mills. Unfortunately, only two such mills have survived: a post mill in Schonbaum (Drewnica) and a Dutch mill in Palschau (Palczewo), which are testimony of the great diversity of the local material culture and organisation of the rural economy in past centuries.",2012,
