title,abstract,year,journal
Determination of biological and physicochemical parameters of Artemia franciscana strains in hypersaline environments for aquaculture in the Colombian Caribbean,"BackgroundArtemia (Crustacea, Anostraca), also known as brine shrimp, are typical inhabitants of extreme environments. These hypersaline environments vary considerably in their physicochemical composition, and even their climatic conditions and elevation. Several thalassohaline (marine) environments along the Colombian Caribbean coast were surveyed in order to contribute to the knowledge of brine shrimp biotopes in South America by determining some vital biological and physicochemical parameters for Artemia survival. Additionally, cyst quality tests, biometrical and essential fatty acids analysis were performed to evaluate the economic viability of some of these strains for the aquaculture industry.ResultsIn addition to the three locations (Galerazamba, Manaure, and Pozos Colorados) reported in the literature three decades ago in the Colombian Caribbean, six new locations were registered (Salina Cero, Kangaru, Tayrona, BahÃ­a Hondita, Warrego and Pusheo). All habitats sampled showed that chloride was the prevailing anion, as expected, because of their thalassohaline origin. There were significant differences in cyst diameter grouping strains in the following manner according to this parameter: 1) San Francisco Bay (SFB-Control, USA), 2) Galerazamba and Tayrona, 3) KangarÃº, 4) Manaure, and 5) Salina Cero and Pozos Colorados. Chorion thickness values were smaller in Tayrona, followed by Salina Cero, Galerazamba, Manaure, SFB, KangarÃº and Pozos Colorados. There were significant differences in naupliar size, grouping strains as follows (smallest to largest): 1) Galerazamba, 2) Manaure, 3) SFB, KangarÃº, and Salina Cero, 4) Pozos Colorados, and 5) Tayrona. Overall, cyst quality analysis conducted on samples from Manaure, Galerazamba, and Salina Cero revealed that all sites exhibited a relatively high number of cysts.g-1. Essential fatty acids (EFA) analysis performed on nauplii from cyst samples from Manaure, Galerazamba, Salina Cero and Tayrona revealed that cysts from all sites exhibited high arachidonic acid:20:4(n-6) (ArA) and eicosapentaenoic acid: 20:5(n-3) (EPA) levels comparable to the control sample (SFB). In contrast, most cysts collected (including SFB) at different locations, and during different months, presented low docosahexaenoic acid: 22:6(n-3) (DHA) levels (Manaure was the only exception with high DHA levels). Some variations in EPA and ArA levels were observed in all sites, contrasting with the much lower DHA levels which remained constant for all locations, except for Manaure which exhibited variable DHA levels. DHA/EPA ratio was overall very low for all sites compared to SFB cysts. All strains had a low DHA/ArA, but a high EPA/ArA ratio, including the control.ConclusionThe Colombian A. franciscana habitats analyzed were determined to be thalassohaline, and suitable for A. franciscana development. EFA profiles demonstrated that Tayrona, Galerazamba, Manaure and Salina Cero strains are suitable food for marine fish and crustacean culture because of their high EPA/ArA ratio, but might have to be fortified with DHA rich emulsions depending on the nutritional requirements of the species to be cultured, because of their overall low DHA content. The relatively small nauplii are appropriate for marine larvaeculture. In contrast, the strains from Tayrona, KangarÃº, Salina Cero, and Pozos Colorados may be of use but limited to Artemia small biomass production quantities, because of the small surface area of their respective locations; Artemia could be exploited at these locations for local aquaculture applications. In general, cyst quality evaluation for Manaure, Salina Cero and Galerazamba cysts revealed that cysts from these three locations could improve their quality by concentrating efforts on cyst processing techniques. Finally, most locations had great A. franciscana production potential and require different degrees of water quality and/or infrastructure management.",2005,Saline Systems
A Network-Based Approach to Enhance Electricity Load Forecasting,"In the field of energy analysis, time series forecasting techniques are widely used to predict customer electricity consumptions. To enhance the electricity forecasting accuracy, in current approaches, clustering techniques are first applied to identify groups of customers exhibiting the same electricity load profile, from which a representative consumption pattern can be extracted. This pattern is later used to predict customers' subsequent electricity consumption. In the vast majority of clustering approaches, authors use the entire data set as input to identify customer consumption groups. However, electricity load data vary extremely rapidly and can thus be dominated by outdated historical information which may influence the effective cluster status at a given time-stamp. To overcome this constraint, instead of using the entire data set, we propose an adaptive process which involves tracking the evolution of identified customer consumption groups at different time-stamps. A network structure is used to model the interrelation between customer electricity load profiles. The network is then split into subnetworks that are treated as customer electricity consumption clusters. Representative subseries, called master subseries, are extracted to track the evolution of clusters over time. Finally, the master subseries are used as a knowledge base for forecasting customers' electricity consumption at later time-stamps and automatically predicting future cluster status. The load forecasting is done using a seasonal autoregressive integrated moving average model, which is compared to a multi-layer perceptron, support vector regression, lasso regression, bayesian ridge regression and K-nearest neighbor regression models.",2018,2018 IEEE International Conference on Data Mining Workshops (ICDMW)
Appearance-Based Outdoor Localization Using Group LASSO Regression,"This paper presents appearance-based localization for an omni-directional camera that builds on a combination of the group Least Absolute Shrinkage and Selection Operator (LASSO) and the extended Kalman filter (EKF). A histogram that represents the population of the Speeded-Up Robust Features (SURF points) is computed for each image, the features of which are selected via the group LASSO regression. The EKF takes the output of the LASSO regression-based first localization as observations for the final localization. The experimental results demonstrate the effectiveness of our approach.Copyright Â© 2015 by ASME",2015,
Jurassic-Cretaceous Boundary Strata of the Somanakamura Group in NE Japan and their Correlation with Coeval Terrestrial Deposits in China,"Defining the Jurassic-Cretaceous boundary is a controversy in stratigraphic study of the world. It has been widely accepted that this boundary can be defined at the bottom of Berriasian in Tethys, with the appearance of the ammonite Berriasella jacobi dating to ca. 145 Ma. However, it is difficult for the widespread terrestrial deposits in China to correlate with the international standard of marine facies. The Somanakamura Group in Japan is represented by a succession of marine-continental transitional strata. It provides a bridge of marine and nonmarine stratigraphic correlation. The ammonite and radiolarian fossils preserved in this group suggest an age from Bajocian to early Valanginian. The J-K boundary was defined in or atop the Tomizawa Formation of the group according to the ammonite data. The present authors study the fossil spores and pollen newly found from the Tomizawa and Koyamada formations. Three assemblages have been recognized. They are Assemblage 1 (Cyathidites-Classopollis) from the upper part of the Tomizawa Formation, Assemblage 2 (Cyathidites-Jiaohepollis) from the lower part of the Koyamada Formation, and Assemblage 3 (Cyathidites-Spheripollenites-Ephedripites) from the middle to upper part of the Koyamada Formation. With the reference of ammonite evidence, the J-K boundary can be defined between Assemblage 1 and Assemblage 2. This palynological J-K boundary can be correlated with that of terrestrial sequence in China. However, local biostratigraphy imply that the continental J-K boundary in China is of 135 or 137 Ma age. It has a considerable discrepancy from the marine standard. Biogeographically, the distribution pattern of spores and pollen in southern China is in accordance with that in the Somanakamura Group, which parallels the Tuchengzi Formation in northeastern China. By the palynological correlation between the Somanakamura Group and the strata in southern China, and then with the sequence in northeastern China, it is suggested that the continental J-K boundary is located in the Tuchengzi Formation.",2015,Acta Geologica Sinica-english Edition
Review of STI and HIV epidemiological data from 1990 to 2001 in urban Burkina Faso: implications for STI and HIV control.,"OBJECTIVES
To better understand the sexually transmitted infection (STI)/HIV dynamics in an urban west African setting in order to adapt STI/HIV control efforts accordingly.


METHODS
Review of STI and HIV epidemiological studies performed over the past decade in Bobo-Dioulasso, the second city of Burkina Faso. Trends in STI prevalence among commercial sex workers and the general population were assessed over time through studies that used the same recruitment and laboratory diagnostic procedures. Variations in aetiologies of vaginal discharge, urethral discharge, and genital ulcers were also evaluated among patients consulting for genital infection complaints. Antenatal clinic based surveys provided data to assess HIV trend among the general population.


RESULTS
We observed an important decline of classic bacterial STI such as syphilis, Neisseria gonorrhoea, Chlamydia trachomatis, and Haemophilus ducrey infections in all study groups. Trichomoniasis also declined but to a lesser extent. HIV infection followed the same trend at the same time, with a significant decline in the 15-19 year age group of pregnant women, suggesting a possible decrease of HIV incidence. Although no evidence of a causal relation can be drawn from this review, adoption of safer sex behaviour, introduction of the syndromic management (SM) approach, or higher antibiotic use may have contributed to these changes.


CONCLUSIONS
Classic bacterial STI declined over the past decade in parallel with a stabilisation of HIV infection. Variations in syndromes aetiology and sexual behaviours should be monitored as part of STI surveillance in order to improve STI syndromic management algorithms and to adapt HIV/STI prevention efforts.",2004,Sexually transmitted infections
Private Inter-household Transfers in Vietnam in the Early and Late 1990 s Author :,"This chapter uses data from the 1992/93 and 1997/98 Vietnam Living Standards Surveys (VLSS) to describe patterns of money transfers between households. Rapid economic growth during the 1990â€™s did little to diminish the importance of private transfers in Vietnam. Private transfers are large and widespread in both surveys, and they are much larger than public transfers are. Private transfers appear to function like means-tested public transfers, flowing from better off to worse off households and providing old-age support in retirement. Panel evidence suggests some hysteresis in private transfer patterns, but many households also changed from recipients to givers and vice versa between surveys. Changes in private transfers appear responsive to changes in household pretransfer income, demographic changes and life-course events. Transfer inflows rise upon retirement and widowhood, for example, and are positively associated with increases in health expenditures. It also appears that private transfer inflows increased for households affected by Typhoon Linda, which devastated Vietnamâ€™s southernmost provinces in late 1997. ________________________________________________________________________________ * Correspondence donald.cox@bc.edu . This paper has been prepared as part of the World Bank funded project â€œEconomic Growth and Household Welfare â€“ Policy Lessons from Vietnamâ€ directed by co-principal investigators David Dollar and Paul Glewwe. I thank Paul Glewwe for comments on earlier drafts and Emanuela Galasso for help with the 1997/98 VLSS data. The support of the World Bankâ€™s research committee is gratefully acknowledged.",2014,
Logistic Regression with Structured Sparsity,"Binary logistic regression with a sparsity constraint on the solution plays a vital role in many high dimensional machine learning applications. In some cases, the features can be grouped together, so that entire subsets of features can be selected or zeroed out. In many applications, however, this can be very restrictive. In this paper, we are interested in a less restrictive form of structured sparse feature selection: we assume that while features can be grouped according to some notion of similarity, not all features in a group need be selected for the task at hand. This is sometimes referred to as a â€œsparse groupâ€ lasso procedure, and it allows for more flexibility than traditional group lasso methods. Our framework generalizes conventional sparse group lasso further by allowing for overlapping groups, an additional flexiblity that presents further challenges. The main contribution of this paper is a new procedure called Sparse Overlapping Sets (SOS) lasso, a convex optimization program that automatically selects similar features for learning in high dimensions. We establish consistency results for the SOSlasso for classification problems using the logistic regression setting, which specializes to results for the lasso and the group lasso, some known and some new. In particular, SOSlasso is motivated by multi-subject fMRI studies in which functional activity is classified using brain voxels as features, source localization problems in Magnetoencephalography (MEG), and analyzing gene activation patterns in microarray data analysis. Experiments with real and synthetic data demonstrate the advantages of SOSlasso compared to the lasso and group lasso.",2014,ArXiv
"Anisostagma rotundatum gen. et sp. nov., a lignicolous marine ascomycete from SvanemÃ¸llen Harbour in Denmark","Anisostagma rotundatum gen. et sp. nov., a lignicolous marine ascomycete belonging to the Halosphaeriaceae is described from a harbour environment at the Oresund coast, Denmark. It was found in the tidal water region of mooring posts of oak (Quercus sp.). The species is compared with Thalassogena sphaerica, Iwilsoniella rotunda and Hapsidascus hadrus.",1996,Fungal Biology
"Solar Panel Tilt Angle Optimization Using Machine Learning Model: A Case Study of Daegu City, South Korea","Finding optimal panel tilt angle of photovoltaic system is an important matter as it would convert the amount of sunlight received into energy efficiently. Numbers of studies used various research methods to find tilt angle that maximizes the amount of radiation received by the solar panel. However, recent studies have found that conversion efficiency is not solely dependent on the amount of radiation received. In this study, we propose a solar panel tilt angle optimization model using machine learning algorithms. Rather than trying to maximize the received radiation, the objective is to find tilt angle that maximizes the converted energy of photovoltaic (PV) systems. Considering various factors such as weather, dust level, and aerosol level, five forecasting models were constructed using linear regression (LR), least absolute shrinkage and selection operator (LASSO), random forest (RF), support vector machine (SVM), and gradient boosting (GB). Using the best forecasting model, our model showed increase in PV output compared with optimal angle models.",2020,Energies
EROS: explorer for RDFS-based ontologies,"1. THE CHALLENGE IN VISUALIZING RDFS-BASED ONTOLOGIES RDFS is an acknowledged backbone of the Semantic Web architecture. Browsing and querying RDFS-based ontologies is becoming a characteristic (user) activity in Semantic Web applications. We argue that due to peculiarities of the RDFS language a new interface is needed to convey RDFS-based ontologies to the end-user in a comprehensible form. The two main approaches currently used, the tree-based approach and the graph-based approach, do not fulfill the above requirement completely. The tree paradigm does not help the user in grasping other concept relationships than that used to construct the tree structure (most of the time being the rdfs:subClassOf relationship). The graph approach, on the other hand, displays all concept relationships but as a result introduces the full complexity of a directed labeled graph in which it is very difficult to spot the hierarchical structure of the ontology â€œhiddenâ€ behind the special kind of edges.",2003,
