title,abstract,year,journal
Operative Behandlung der Krallenhand mittels Lassoplastik,"ZusammenfassungOperationszielKorrektur der Krallenstellung der Finger bei Ausfall der intrinsischen Muskulatur z.Â B. bei einer Ulnarisparese.IndikationenKrallenstellung der Finger durch Parese oder Ausfall der Interossei und Lumbricales bei ungestÃ¶rter Funktion der oberflÃ¤chlichen und tiefen Fingerbeuger.KontraindikationenVerlust oder Parese vom N. medianus innervierter Fingerbeuger. Fixierte Streck- und Beugekontraktur der Fingergelenke. Arthrosen oder andere FunktionsstÃ¶rungen der Fingergelenke. Fehlende aktive Beugung und Streckung der Mittel- und Endgelenke bei gestÃ¶rter Gleitfunktion der entsprechenden Sehnen. Relativ: Hohe UlnarislÃ¤hmung mit Ausfall der tiefen Beuger des Klein- und Ringfingers, evtl. auch des Mittelfingers.OperationstechnikAbtrennung der Flexor-digitorum-superficialis-IV-Sehne (FDSÂ IV) distal des Camper-Chiasma. Teilung der Sehne in mehrere Streifen. Einflechtung jedes Sehnenstreifens in den proximalen Teil des A2-Ringbands des betroffenen Fingers. Findet sich eine Krallenstellung aller Finger ist es u.Â U. vorteilhaft, zusÃ¤tzlich zur FDS-IV-Sehne die oberflÃ¤chliche Beugesehne des Mittelfingers zu verwenden, da ansonsten die FDS-IV-Sehne in 4Â Streifen geteilt werden muss, wodurch sehr dÃ¼nne Sehnenstreifen resultieren. Bei Verwendung der FDS-III- und -IV-Sehne werden die beiden Sehnenstreifen aus dem FDSÂ IV zur Lassoplastik am Klein- und Ringerfinger, die Sehnenstreifen des FDSÂ III zur Lassoplastik am Mittel- und Zeigefinger verwendet.WeiterbehandlungRuhigstellung der operierten Finger mittels einer dorsalen Unterarmgipsschiene, die Mittelhand ulnarumgreifend mit Einschluss der Metakarpophalangealgelenke in 70Â°-Beugung. Nach 2Â Wochen Ersatz durch eine thermoplastische Schiene fÃ¼r weitere 4Â Wochen. WÃ¤hrend dieser Zeit krankengymnastische Ãœbungsbehandlung fÃ¼r Finger und Daumen.ErgebnisseVon April 2003 bis Juni 2012 wurden 17Â Patienten (8Â Frauen, 9Â MÃ¤nner) wegen einer Krallenstellung operiert. Die dominante Hand war 7-mal betroffen. Das Durchschnittsalter betrug 46â€‰Â±â€‰15 (22â€“80) Jahre, das Intervall zwischen Eintritt der Ulnarisparese und der Lassoplastik 61â€‰Â±â€‰91 (3â€“288) Monate. Die letzte Nachuntersuchung fand nach 42â€‰Â±â€‰32Â (2â€“112) Monaten statt. Die Krallenstellung konnte bei 14 von 17Â Patienten behoben werden. Die Grobkraft betrug 58â€‰Â±â€‰28â€‰% (11â€“96%) der unverletzten Gegenseite, der DASH-Score 32â€‰Â±â€‰18 (5â€“68) Punkte, die Patientenzufriedenheit 7â€‰Â±â€‰2 (0â€“10) Punkte. Unter BerÃ¼cksichtigung der eigenen Resultate und der Angaben in der Literatur kann die Lassoplastik zur Behandlung der Krallenhand empfohlen werden.AbstractObjectivesThe aim is correction of claw deformity of the fingers by intrinsic paralysis.IndicationsIndications are claw deformity of fingers caused by palsy or functional loss of the interosseus or lumbrical muscles as far as the function of the superficial and deep flexors of the finger is intact.ContraindicationsContraindications are loss or paralysis of finger flexors supplied by the median nerve, fixed extension or flexion contracture of the finger joints, osteoarthritis and other malfunctions of the finger joints, no active flexion and extension of the interphalangeal joints due to compromised tendon gliding. Relative: Upper ulnar nerve palsy with functional loss of the deep flexor of the small and ring finger and possibly of the middle finger.Surgical techniqueThe operation technique involves detachment of the flexor digitorum superficialis IV tendon (FDSÂ IV) distal to Camperâ€™s chiasm, division of the tendon into separate strips, interweaving of each tendon strip into the proximal part of the A2 pulley of the affected fingers. In cases of claw deformity of all fingers it may be advantageous to apply the superficial flexor tendon of the long finger in addition to the FDSÂ IV tendon as otherwise the FDSÂ IV tendon has to be divided into four strips resulting in relatively thin tendon strips. If the FDSÂ III and IV tendons are applied, the two strips of the FDSÂ IV tendon are used for lassoplasty of the small and ring fingers and the FDSÂ III tendon for lassoplasty of the middle and index fingers.Postoperative managementPostoperative management includes immobilization of the operated fingers by a dorsoulnar forearm plaster cast including the metacarpophalangeal joints which are flexed to 70Â°. After 2Â weeks replacement of the cast by a thermoplastic splint for another 4Â weeks. During the whole period exercises for the finger and thumb should be carried out.ResultsFrom April 2003 to June 2012 a total of 17Â patients, 8Â female and 9Â male were surgically treated for claw deformity. The dominant hand was affected in seven patients. The average age was 46â€‰Â±â€‰15 (22â€“80) years, the average interval from onset of ulnar palsy to lassoplasty was 61â€‰Â±â€‰91 (3â€“288) months. The final follow-up was performed after an average of 42â€‰Â±â€‰32 (2â€“112) months. Claw deformity was resolved in 14 out of the 17Â patients. The grip strength was on average 58â€‰Â±â€‰28â€‰% (11â€“96Â %) of the unaffected hand, the mean disabilities of the arm, shoulder and hand (DASH) score was 32â€‰Â±â€‰18 (5â€“68) points and the degree of patient satisfaction 7â€‰Â±â€‰2 (0â€“10). According to own results and those in the literature lassoplasty can be recommended for the treatment of claw deformity.",2012,Operative OrthopÃ¤die und Traumatologie
"Carbon outwelling from a mangrove forest with adjacent seagrass beds and coral reefs (Gazi Bay, Kenya)","Carbon fluxes from a mangrove creek with adjacent seagrass meadows and coral reefs (at 4 km from the creek) were investigated in Gazi Bay (Kenya). Analysis of the stable isotope signature of sediment carbon in the seagrass zone and data on the sediment carbon content indicate that outwelling of particulate organic matter (POM) from the mangrove forest occurs, but that deposition of this POM rapidly decreases away from the forest. No evidence for any input of mangrove POM in the seagrass zone was found at a distance of 3 km from the mangrove creek, near the reefs. The gradient in sediment 6I3C values in the seagrass zone was paralleled by a similar gradient of 6I3C values in Thalassodendron ciliatum, the dominant subtidal seagrass. This gradient probably reflects the availability of respiratory CO2 denved from mangrove POM as a carbon source for the seagrass. Analysis of C:N ratios of particulate material (< 1 mm) collected with sediment traps in the seagrass zone yielded values ranging from 8.5 to 11.2. This range is remarkably low compared to C:N ratios of plant matenal produced in the mangrove forest, and suggests that some of the mangrove-derived organic particles deposited in the seagrass zone have gone through a phase of intensive processing. During flood tides conspicuous decreases were found in 6I3C values of seston flowing over the seagrass zone, coinciding with significant increases in the carbon content of the seston. These findings point to a reversed flux of organic particles from the seagrass zone to the mangrove forest. Our data indicate that, as far as POM fluxes are concerned, the mangrove forest and adjacent seagrass meadows are tightly coupled, but that the nearby coral reefs may exist in relative isolation.",1994,Marine Ecology Progress Series
Le chat en tant que phÃ©nomÃ¨ne langagier : Ã©tude comparative franÃ§ais-espagnol-polonais,"Notre these de doctorat en linguistique a pour objet dâ€™etudier le langage utilise dans le chat sur Internet. Il sâ€™agit dâ€™analyser les conversations chatiennes sur differents canaux de ce moyen de communication instantanee dans une perspective contrastive entre le francais, lâ€™espagnol et le polonais. Le chat de ces trois langues constitue le corpus, point de depart de ce travail. Cette recherche se propose dâ€™etudier les caracteristiques linguistiques du chat afin dâ€™en proposer une definition et dâ€™en distinguer comparativement les traits recurrents et divergents. Nous procedons, dans une premiere partie, a lâ€™approche socio-historique du chat. Dans une seconde partie, nous decrivons les rapports entre lâ€™ecrit et lâ€™oral, ce qui vise a mettre en valeur le caractere textuel des conversations et en meme temps leurs caracteristiques en ce qui concerne lâ€™interaction orale. Dans une troisieme partie, il sera question dâ€™etudier les traits linguistiques divers presents dans le chat. Nous classons dâ€™abord les differentes caracteristiques graphiques du chat a travers les phenomenes de representation ecrite. Ensuite, dâ€™un point de vue lexicologique, nous procedons a lâ€™analyse du vocabulaire du chat tel que lâ€™argot, ainsi quâ€™a lâ€™examen de phenomenes plus specifiques comme les emoticones et les sigles. Enfin, nous decrivons les phenomenes syntaxiques particuliers presents dans le chat. Dans la conclusion nous repondons aux problematiques posees au debut de notre recherche a propos des caracteristiques linguistiques du chat des trois langues et de lâ€™identite des chateurs a travers leurs pratiques. Nous concluons egalement sur lâ€™aspect universel des pratiques chatiennes",2010,
"Present Fisheries Status of Sariakandi Fish Pass, Sariakandi, Bogra","About 12 genera of Osteichthyes fishes were recorded in the Bengali river before establishment of fish pass. The fishes were Labeo rohita (Hamilton), Catla catla (Hamilton), Cirrhinus mrigala (Hamilton) and Puntius sophore (Hamilton) under Cypriniformes; Wallago attu (Bloch and Schneider), Mystus tengara (Hamilton), Ailia coila (Hamilton) of Siluriformes; Colisa fasciata (Bloch and Schneider), Ambasis nama (Hamilton), Glassogobius giuris (Hamilton) of Perciformes; Mugil corsula (Hamilton) of Mugiliformes and Mastacembelus armatus (Lecepede) of Mastacembeliformes. At present in the Bengali river about 23 genera of Osteichthyes comprising of L. rohita, C. catla, L. calbasu, L. bata (Hamilton), C. mrigala, Amblypharyngodon mola (Hamilton), Puntius sophore (Hamilton), Botia dario (Hamilton) of Cypriniformes, Wallago attu, Mystus aor (Hamilton), Rita rita (Hamilton), Pangasius pangasius (Hamilton), M. tengara, M. cavasius (Hamilton), Ailia coila, Ompok pabda (Hamilton) of Siluriformes, Gudusia chapra (Hamilton) of Clupeiformes, Colisa fasciata, Ambasis nama (Hamilton), Glassogobius giuris of Perciformes, Mastacembelus armatus (Lecepede) and M. pancalas (Hamilton) of Mastacembeliformes and Mugil corsula (Hamilton) of Mugiliformes. Belonging to crustacean Macrobrachium lamarrei (DeMan) and M. davanus (Henderson) are available. Now the fishermen capture more fish from the Bengali river and earn more money (about 200-300 Tk/day). They are making semi-paka and paka house and they are using sanitary latrine. The number of school and college-going children of the fisherman family are also increasing. The ecological condition near the fish pass area is degrading year after year. The connecting part of the Jamuna River to the fish pass is becoming high land due to heavy siltation during the rainy season. From the study we may conclude that the fish pass has positive significance on fish diversity and socio-economic development of the fishermen. But the fish pass is going to be inactive due to siltation. So this study recommends overcoming the siltation problem near the fish pass area in future.",2007,Journal of Bio-science
The DFS fused lasso,"The fused lasso, also known as (anisotropic) total variation denoising, is widely used for piecewise constant signal estimation with respect to a given undirected graph. The fused lasso estimate is...",2017,Journal of Machine Learning Research
Metal ions induced secondary structure rearrangements: mechanically interlocked lasso vs. unthreaded branched-cyclic topoisomers.,"Metal ions can play a significant role in a variety of important functions in protein systems including cofactor for catalysis, protein folding, assembly, structural stability and conformational change. In the present work, we examined the influence of alkali (Na, K and Cs), alkaline earth (Mg and Ca) and transition (Co, Ni and Zn) metal ions on the conformational space and analytical separation of mechanically interlocked lasso peptides. Syanodin I, sphingonodin I, caulonodin III and microcin J25, selected as models of lasso peptides, and their respective branched-cyclic topoisomers were submitted to native nESI trapped ion mobility spectrometry-mass spectrometry (TIMS-MS). The high mobility resolving power of TIMS permitted to group conformational families regardless of the metal ion. The lower diversity of conformational families for syanodin I as compared to the other lasso peptides supports that syanodin I probably forms tighter binding interactions with metal ions limiting their conformational space in the gas-phase. Conversely, the higher diversity of conformational families for the branched-cyclic topologies further supports that the metal ions probably interact with a higher number of electronegative groups arising from the fully unconstraint C-terminal part. A correlation between the lengths of the loop and the C-terminal tail with the conformational space of lasso peptides becomes apparent upon addition of metal ions. It was shown that the threaded C-terminal region in lasso peptides allows only for distinct interactions of the metal ion with either residues in the loop or tail region. This limits the size of the interacting region and apparently leads to a bias of metal ion binding in either the loop or tail region, depending whichever section is larger in the respective lasso peptide. For branched-cyclic peptides, the non-restricted C-terminal tail allows metal coordination by residues throughout this region, which can result in gas-phase structures that are sometimes even more compact than the lasso peptides. The high TIMS resolution also resulted in the separation of almost all lasso and branched-cyclic topoisomer metal ions (r âˆ¼ 2.1 on average). It is also shown that the metal incorporation (e.g., doubly cesiated species) can lead to the formation of a simplified IMS pattern (or preferential conformers), which results in baseline analytical separation and discrimination between lasso and branched-cyclic topologies using TIMS-MS.",2018,The Analyst
The effects of pre-slaughter handling on reindeer meat quality - a review,"Rangifer tarandus tarandus) are well adapted to a climate characterised by low temperatures and snow during a major part of the year. During the summer, reindeer graze primarily on the green fresh parts of grasses, sedges, shrubs and herbs and in the autumn, gradually shift to a diet consisting mainly of lichens and dwarf shrubs. Reindeer husbandry is an important part of the life and culture of the Saami people in Sweden, Norway, Finland and Russia. During the 20 th century, Swedish reindeer herding became more extensive and the use of all kinds of modern technical equipment was introduced. The pre-slaughter handling of reindeer today includes a mixture of traditional and modern procedures, such as pre-slaughter supplementary feeding, restraint of selected individual animals by the use of a lasso, long distance road transport and industrialised slaughter. There is an increasing awareness of the importance of improving herd productivity among Swedish reindeer herders today. First priorities are to balance the herd size with the pasture resources and change the herd structure towards a high portion of high-producing animals and to adjust pre-slaughter handling routines so that the animals will be exposed to a minimum of stress. These measures will safeguard carcass and meat quality and produce raw material of good quality for further processing. However, it is also important for the reindeer meat industry to acknowledge the impact of the feeding regimen on the quality of fresh as well as processed meat products. This is essential because quality attributes influence consumer preference and consequently the economic viability of the industry.",2004,
Modeling the Probability of Default in the Construction Sector: Factors of Corporate Governance,"In this paper, we have estimated the probability for default in large construction companies in Russia using the classic method for this purpose â€“ logistic regression. Our task incorporates testing corporate governance factors and analyzing the predictive power of the model with regularization (Lasso and Ridge). For the dependent variable, we tested four definitions of default and then compared them. The model was conducted on the basis of information from the SPARK, Rosstat and the Bank of Russia database for the period of 2007-2015 â€“ the final sample, after eliminating the outlying observations, consists of 4761 construction companies. The added value of the corporate governance factors is verified on the basis of comparison of the ROC-curves (AUC) and the I and II errors. Seven hypotheses were formed, some of which were statistically significant, using an assessment based on both international and domestic experience dealing with the influence of corporate structure on the company's stability. In particular, everything else being equal, the default probability of the company will be lower if the CEO is also a co-owner; whereas the default probability of the company will be higher if the company is a subsidiary. Note also, that, in fact, companies with a small board of directors overcome financial distress better (with a negative return on assets) in the Russian construction business. There was no confirmation of the hypothesis that older companies are less likely to default. Confirmed hypotheses give a new perspective to look at with a comprehensive risk assessment of large construction companies in the country. According to our estimates, corporate governance factors really improved the predictive ability of the models, and regularization methods confirmed the stability of these models. Using cross-validation, the robustness of the coefficients of the final specification was confirmed. This result may be of interest to a greater extent for banks, commercial investors and partners-contractors.",2017,
Neighbourhood level real-time forecasting of dengue cases in tropical urban Singapore,"BackgroundDengue, a vector-borne infectious disease caused by the dengue virus, has spread through tropical and subtropical regions of the world. All four serotypes of dengue viruses are endemic in the equatorial city state of Singapore, and frequent localised outbreaks occur, sometimes leading to national epidemics. Vector control remains the primary and most effective measure for dengue control and prevention. The objective of this study is to develop a novel framework for producing a spatio-temporal dengue forecast at a neighbourhoodÂ level spatial resolution that can be routinely used by Singaporeâ€™s government agencies for planning of vector control for best efficiency.MethodsThe forecasting algorithm uses a mixture of purely spatial, purely temporal and spatio-temporal data to derive dynamic risk maps for dengue transmission. LASSO-based regression was used for the prediction models and separate sub-models were constructed for each forecast window. Data were divided into training and testing sets for out-of-sample validation. Neighbourhoods were categorised as high or low risk based on the forecast number of cases within the cell. The predictive accuracy of the categorisation was measured.ResultsClose concordance between the projections and the eventual incidence of dengue were observed. The average Matthewâ€™s correlation coefficient for a classification of the upper risk decile (operational capacity) is similar to the predictive performance at the optimal 30% cut-off. The quality of the spatial predictive algorithm as a classifier shows areas under the curve at all forecast windows being above 0.75 and above 0.80 within the next month.ConclusionsSpatially resolved forecasts of geographically structured diseases like dengue can be obtained at a neighbourhoodÂ level in highly urban environments at a precision that is suitable for guiding control efforts. The same method can be adapted to other urban and even rural areas, with appropriate adjustment to the grid size and shape.",2018,BMC Medicine
Short- and Middle-Latency Somatosensory Evoked Potentials in Callosal Agenesis,"Experimental transection of the corpus callosum in animals and callosotomy practiced in human adults for therapeutic purposes have led to the description of the disconnection syndrome. Typically, adult patients or animals who undergo a callosal section show a permanent deficit in interhemispheric transfer and integration of sensory and motor functions (for reviews, see Sperry et al., 1969; Gazzaniga, 1970). By contrast, few of these deficits are seen in individuals with agenesis of the corpus callosum when there are tested in certain tasks requiring intermanual comparisons. For example, whilst callosotomized patients are unable to cross-match objects held in both hands out of view, acallosal subjects have no difficulties in performing this task although their response times may be longer than in callosally-intact subjects (Ettlinger et al., 1972, 1974; Saul and Gott, 1973; Jeeves, 1979; Sauerwein et al., 1981). The same is true when callosotomy is performed before puberty (Lassonde et al., 1986, 1991).",1994,
