title,abstract,year,journal
A Natural Iodine Tonic Product-Thalassophyte Iodine,A new Source of iodine -thalassophyte iodine is introduced in the paper.Thalassophyte iodine contains organic iodine tyrosine. It can be absorbed by human body directly.It also is a new ideal natural iodine tonic.,2004,Sea-lake Salt and Chemical Industry
Sparse Poisson Regression with Penalized Weighted Score Function,"We proposed a new penalized method in this paper to solve sparse Poisson Regression problems. Being different from $\ell_1$ penalized log-likelihood estimation, our new method can be viewed as penalized weighted score function method. We show that under mild conditions, our estimator is $\ell_1$ consistent and the tuning parameter can be pre-specified, which shares the same good property of the square-root Lasso.",2017,arXiv: Statistics Theory
"Una Microflora Del Triasico Superior De La Cuenca De Malargue, Localidad Llantenes, Provincia De Mendoza, Argentina","AN UPPER TRIASSIC MICROFLORA FROM THE MALARGUE BASIN, LLANTENES LOCALITY, MENDOZA PROVINCE, ARGENTINA. In the lower part of the continental Chihuido Formation, Malargue Basin, Llantenes locality, a microflora was found with prevailing non-striate bisaccate pollen grains (Alisporites, Podocarpidite, Falcisporites) and fresh water microplankton. Taxa characteristic for the Triassic, like Guthoerlisporites cancellosus, striate bisaccate pollen and Polypodiisporites ipsviciensis are associated with the first representatives of the genus Classopollis, a genus which in Argentina becomes frequent in the Early Jurassic. Other characteristic genera of the Llantenes microflora are Leptolepidites, Gemmatriletes, Deltoidospora, Auritulinasporites, Dictyophyllidites, Biretisporites, Neoraistrickia, Baculatisporites, Verrucosisporites, Equisetosporites and Cycadopites. The presence of the genus Classopollis, together with exclusively Triassic taxa suggests that this microflora is, among all the Triassic microfloras known from Argentinian sedimentary basins (Cuyo Basin, Ischigualasto- Villa Union-Basin) the youngest one. The Llantenes microflora is associated with plant megafossils (including large trunks). From both the Chihuido Formation and the Tronquimalal Formation, which covers conformably the former, a Triassic Dicroidium flora is known.",1993,Ameghiniana
"Functional Characterization of Carbohydrate-Binding Modules in a New Alginate Lyase, TsAly7B, from Thalassomonas sp. LD5","Alginate lyases degrade alginate into oligosaccharides, of which the biological activities have vital roles in various fields. Some alginate lyases contain one or more carbohydrate-binding modules (CBMs), which assist the function of the catalytic modules. However, the precise function of CBMs in alginate lyases has yet to be fully elucidated. We have identified a new multi-domain alginate lyase, TsAly7B, in the marine bacterium Thalassomonas sp. LD5. This novel lyase contains an N-terminal CBM9, an internal CBM32, and a C-terminal polysaccharide lyase family 7 (PL7) catalytic module. To investigate the specific function of each of these CBMs, we expressed and characterized the full-length TsAly7B and three truncated mutants: TM1 (CBM32-PL7), TM2 (CBM9-PL7), and TM3 (PL7 catalytic module). CBM9 and CBM32 could enhance the degradation of alginate. Notably, the specific activity of TM2 was 7.6-fold higher than that of TM3. CBM32 enhanced the resistance of the catalytic module to high temperatures. In addition, a combination of CBM9 and CBM32 showed enhanced thermostability when incubated at 80 Â°C for 1 h. This is the first report that finds CBM9 can significantly improve the ability of enzyme degradation. Our findings provide new insight into the interrelationships of tandem CBMs and alginate lyases and other polysaccharide-degrading enzymes, which may inspire CBM fusion strategies.",2019,Marine Drugs
[Generalized interaction LASSO based on alternating direction method of multipliers for liver disease classification].,"Features and interaction between features of liver disease is of great significance for the classification of liver disease. Based on least absolute shrinkage and selection operator (LASSO) and interaction LASSO, the generalized interaction LASSO model is proposed in this paper for liver disease classification and compared with other methods. Firstly, the generalized interaction logistic classification model was constructed and the LASSO penalty constraints were added to the interactive model parameters. Then the model parameters were solved by an efficient alternating directions method of multipliers (ADMM) algorithm. The solutions of model parameters were sparse. Finally, the test samples were fed to the model and the classification results were obtained by the largest statistical probability. The experimental results of liver disorder dataset and India liver dataset obtained by the proposed methods showed that the coefficients of interaction features of the model were not zero, indicating that interaction features were contributive to classification. The accuracy of the generalized interaction LASSO method is better than that of the interaction LASSO method, and it is also better than that of traditional pattern recognition methods. The generalized interaction LASSO method can also be popularized to other disease classification areas.",2017,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi
Using the EM algorithm for Bayesian variable selection in logistic regression models with related covariates,"ABSTRACT We develop a Bayesian variable selection method for logistic regression models that can simultaneously accommodate qualitative covariates and interaction terms under various heredity constraints. We use expectation-maximization variable selection (EMVS) with a deterministic annealing variant as the platform for our method, due to its proven flexibility and efficiency. We propose a variance adjustment of the priors for the coefficients of qualitative covariates, which controls false-positive rates, and a flexible parameterization for interaction terms, which accommodates user-specified heredity constraints. This method can handle all pairwise interaction terms as well as a subset of specific interactions. Using simulation, we show that this method selects associated covariates better than the grouped LASSO and the LASSO with heredity constraints in various exploratory research scenarios encountered in epidemiological studies. We apply our method to identify genetic and non-genetic risk factors associated with smoking experimentation in a cohort of Mexican-heritage adolescents.",2018,Journal of Statistical Computation and Simulation
Forecasting Chinese GDP with Mixed Frequency Data Set: A Generalized Lasso Granger Method,"In this paper, we introduce an effective machine learning method which can capture the temporal causal structures between irregular time series to forecast China GDP growth rate with Mixed Frequency data set. The introduced method first generalized the inner product operator via kernels so that regression-based temporal casual models can be applicable to irregular time series, then the temporal casual relationships among the irregular time series are studied by Generalized Lasso Granger (GLG) graphical models. The main advantage of this approach is that it does not directly estimate the values of missing data of low frequency time series or has restricted assumptions about the generation process of the time series. By applying this method to a 17 macroeconomic indicators GLG model, the forecasting accuracy is better than the autoregressive (AR) benchmark model and a widely used mixed-data sampling (MIDAS) model.",2013,
Chemical-agnostic hazard prediction: statistical inference of in vitro toxicity pathways from proteomics responses to chemical mixtures.,"Toxicity pathways have been defined as normal cellular pathways that, when sufficiently perturbed as a consequence of chemical exposure, lead to an adverse outcome. If an exposure alters one or more normal biological pathways to an extent that leads to an adverse toxicity outcome, a significant correlation must exist between the exposure, the extent of pathway alteration, and the degree of adverse outcome. Biological pathways are regulated at multiple levels, including transcriptional, post-transcriptional, post-translational, and targeted degradation, each of which can affect the levels and extents of modification of proteins involved in the pathways. Significant alterations of toxicity pathways resulting from changes in regulation at any of these levels therefore are likely to be detectable as alterations in the proteome. We hypothesize that significant correlations between exposures, adverse outcomes, and changes in the proteome have the potential to identify putative toxicity pathways, facilitating selection of candidate targets for high throughput screening, even in the absence of a priori knowledge of either the specific pathways involved or the specific agents inducing the pathway alterations. We explored this hypothesis in vitro in BEAS-2B human airway epithelial cells exposed to different concentrations of Ni2+, Cd2+, and Cr6+, alone and in defined mixtures. Levels and phosphorylation status of a variety of signaling pathway proteins and cytokines were measured after 48 hours exposure, together with cytotoxicity. Least Absolute Shrinkage and Selection Operator (LASSO) multiple regression was used to identify a subset of these proteins that constitute a putative toxicity pathway capable of predicting cytotoxicity. The putative toxicity pathway for cytotoxicity of these metals and metal mixtures identified by LASSO is composed of phospho-RPS6KB1, phospho-p53, cleaved CASP3, phospho-MAPK8, IL-10, and Hif-1Î±. As this approach does not depend on knowledge of the chemical composition of the mixtures, it may be generally useful for identifying sets of proteins predictive of adverse effects for a variety of mixtures, including complex environmental mixtures of unknown composition.",2017,Computational toxicology
Group variable selection and parameter estimation via Group Berhu method,"The group structure of variables is commonly observed in many settings. The Group Lasso method discovers the group structure and performs group variable selection. We extend the Berhu penalty to the group selection settings and propose the Group Berhu method, including Group Berhu and Logistic Group Berhu model, which performs group selection similar to what the Group Lasso does. We use the block coordinate descent algorithm to solve the Group Berhu problem and Minorization-Maximization algorithm to derive the optimal solution of Logistic Group Berhu problem. The experimental results on synthetic and real datasets show that the Group Berhu model proposed in this paper are competitive method compared with the Group Lasso model.",2017,2017 International Conference on Machine Learning and Cybernetics (ICMLC)
Fluid control valve and reducing agent supply device and SCR system with such,"Das Gebrauchsmuster betrifft ein Fluidsteuerungsventil fur ein SCR-System eines Motors, umfassend: einen zylindrischen Ventilkorper, der in axialer Richtung ein erstes Ende und ein zweites Ende aufweist und innerhalb dem ein Einlasskanal und ein Auslasskanal ausgebildet sind, wobei sich das Einlasskanal und Auslasskanal jeweils vom ersten bzw. zweiten Ende ausgehend in axialer Richtung in den Ventilkorper erstrecken und voneinander getrennt sind, und wobei in einer Ausenumfangswand des Ventilkorpers eine Drosseloffnung, die mit dem Einlasskanal in Verbindung steht, und eine Durchlassoffnung, die mit dem Auslasskanal in Verbindung steht, ausgebildet sind, und eine elastische Membran, die sich dicht am Ausenumfang des Ventilkorpers anliegt und die Drosseloffnung bedeckt, wobei die elastische Membran eine elastische Struktur derart aufweist, dass bei einem uber einem vorgegebenen Wert liegenden Fluiddruck im Einlasskanal die Drosseloffnung freigibt wird, um einen Austritt des Fluids zu ermoglichen, und bei einem unter dem vorgegebenen Wert liegenden Fluiddruck im Einlasskanal die elastische Membran in ihre Ausgangsstellung zuruckkehrt, um den Austritt des Fluids zu verhindern. Das Gebrauchsmuster betrifft weiterhin einen Reduktionsmittelversorungsmodul mit dem Fluidsteuerungsventil sowie ein SCR-System fur Fahrzeug.",2014,
