title,abstract,year,journal
A quality improvement approach to reduce infections in neonatal intensive care,Outcomes in neonatology has improved dramatically in the last 3 decades Improved survivalassociated with increasing short term and long term morbidity Infectionsimportant cause of morbidity and mortality Majority of infections are potentially preventable Early onset sepsis related to maternal and perinatal factors NICU professionals have little control! Late72 hrs / 7 days Late onset usually HAI and linked to infection control measures Controllable and potentially preventable,2019,Pediatrics & Therapeutics
The Archaeological Urban Survey of Sagalassos (southâ€west Turkey): the Possibilities and Limitations of Surveying a â€˜nonâ€typicalâ€™ Classical Site,"Summary. The merits of surface survey as a non-destructive method of investigating ancient regions and towns are widely acknowledged, as is the lack of â€˜cookbook strategiesâ€™ for this type of research. For the urban survey of the Roman town of Sagalassos (South-West Turkey), a site-specific field strategy was developed to study the functional organization and spatial evolution of the urban area. The location of the town on a steeply sloping and uncultivated site presented a totally different situation from any dealt with in other Mediterranean urban surveys. This paper outlines the development of a survey strategy for the town through a process of trial and error. Reliable results were obtained by combining research techniques and acknowledging the impact of site formation processes and post-depositional disturbances upon the surface record.",2005,Oxford Journal of Archaeology
Bayesian Variable Selection Regression of Multivariate Responses for Group Data,"We propose two multivariate extensions of the Bayesian group lasso for variable selection and estimation for data with high dimensional predictors and multi-dimensional response variables. The methods utilize spike and slab priors to yield solutions which are sparse at either a group level or both a group and individual feature level. The incorporation of group structure in a predictor matrix is a key factor in obtaining better estimators and identifying associations between multiple responses and predictors. The approach is suited to many biological studies where the response is multivariate and each predictor is embedded in some biological grouping structure such as gene pathways. Our Bayesian models are connected with penalized regression, and we prove both oracle and asymptotic distribution properties under an orthogonal design. We derive efficient Gibbs sampling algorithms for our models and provide the implementation in a comprehensive R package called MBSGS available on the Comprehensive R Archive Network (CRAN). The performance of the proposed approaches is compared to state-of-the-art variable selection strategies on simulated data sets. The proposed methodology is illustrated on a genetic dataset in order to identify markers grouping across chromosomes that explain the joint variability of gene expression in multiple tissues.",2017,Bayesian Analysis
Essays in High Dimensional Time Series Analysis,"Essays in High Dimensional Time Series Analysis Kashif Yousuf Due to the rapid improvements in the information technology, high dimensional time series datasets are frequently encountered in a variety of fields such as macroeconomics, finance, neuroscience, and meteorology. Some examples in economics and finance include forecasting low frequency macroeconomic indicators, such as GDP or inflation rate, or financial asset returns using a large number of macroeconomic and financial time series and their lags as possible covariates. In these settings, the number of candidate predictors (pT ) can be much larger than the number of samples (T ), and accurate estimation and prediction is made possible by relying on some form of dimension reduction. Given this ubiquity of time series data, it is surprising that few works on high dimensional statistics discuss the time series setting, and even fewer works have developed methods which utilize the unique features of time series data. This chapter consists of three chapters, and each one is self contained. The first chapter deals with high dimensional predictive regressions which are widely used in economics and finance. However, the theory and methodology is mainly developed assuming that the model is stationary with time invariant parameters. This is at odds with the prevalent evidence for parameter instability in economic time series. To remedy this, we present two L2 boosting algorithms for estimating high dimensional models in which the coefficients are modeled as functions evolving smoothly over time and the predictors are locally stationary. The first method uses componentwise local constant estimators as base learner, while the second relies on componentwise local linear estimators. We establish consistency of both methods, and address the practical issues of choosing the bandwidth for the base learners and the number of boosting iterations. In an extensive application to macroeconomic forecasting with many potential predictors, we find that the benefits to modeling time variation are substantial and are present across a wide range of economic series. Furthermore, these benefits increase with the forecast horizon and with the length of the time series available for estimation. This chapter is jointly written with Serena Ng. The second chapter deals with high dimensional non-linear time series models, and deals with the topic of variable screening/targeting predictors. Rather than assume a specific parametric model a priori, this chapter introduces several model free screening methods based on the partial distance correlation and developed specifically to deal with time dependent data. Methods are developed both for univariate models, such as nonlinear autoregressive models with exogenous predictors (NARX), and multivariate models such as linear or nonlinear VAR models. Sure screening properties are proved for our methods, which depend on the moment conditions, and the strength of dependence in the response and covariate processes, amongst other factors. Finite sample performance of our methods is shown through extensive simulation studies, and we show the effectiveness of our algorithms at forecasting US market returns. This chapter is jointly written with Yang Feng. The third chapter deals with variable selection for high dimensional linear stationary time series models. This chapter analyzes the theoretical properties of Sure Independence Screening (SIS), and its two stage combination with the adaptive Lasso, for high dimensional linear models with dependent and/or heavy tailed covariates and errors. We also introduce a generalized least squares screening (GLSS) procedure which utilizes the serial correlation present in the data. By utilizing this serial correlation when estimating our marginal effects, GLSS is shown to outperform SIS in many cases. For both procedures we prove two stage variable selection consistency when combined with the adaptive Lasso.",2019,
Efficient selection of multiple objects on a large scale,"The task of multiple object selection (MOS) in immersive virtual environments is important and still largely unexplored. The difficulty of efficient MOS increases with the number of objects to be selected. E.g. in small-scale MOS, only a few objects need to be simultaneously selected. This may be accomplished by serializing existing single-object selection techniques. In this paper, we explore various MOS tools for large-scale MOS. That is, when the number of objects to be selected are counted in hundreds, or even thousands. This makes serialization of single-object techniques prohibitively time consuming. Instead, we have implemented and tested two of the existing approaches to 3-D MOS, a brush and a lasso, as well as a new technique, a magic wand, which automatically selects objects based on local proximity to other objects. In a formal user evaluation, we have studied how the performance of the MOS tools are affected by the geometric configuration of the objects to be selected. Our studies demonstrate that the performance of MOS techniques is very significantly affected by the geometric scenario facing the user. Furthermore, we demonstrate that a good match between MOS tool shape and the geometric configuration is not always preferable, if the applied tool is complex to use.",2012,
Who's Afraid of Itten: Using the Art Theory of Color Combination to Analyze Emotions in Abstract Paintings,"Color plays an essential role in everyday life and is one of the most important visual cues in human perception. In abstract art, color is one of the essential means to convey the artist's intention and to affect the viewer emotionally. However, colors are rarely experienced in isolation, rather, they are usually presented together with other colors. In fact, the expressive properties of two-color combinations have been extensively studied by artists. It is intriguing to try to understand how color combinations in abstract paintings might affect the viewer emotionally, and to investigate if a computer algorithm can learn this mechanism.
 In this work, we propose a novel computational approach able to analyze the color combinations in abstract paintings and use this information to infer whether a painting will evoke positive or negative emotions in an observer. We exploit art theory concepts to design our features and the learning algorithm. To make use of the color-group information, we propose inferring the emotions elicited by paintings based on the sparse group lasso approach. Our results show that a relative improvement of between 6% and 8% can be achieved in this way. Finally, as an application, we employ our method to generate Mondrian-like paintings and do a prospective user study to evaluate the ability of our method as an automatic tool for generating abstract paintings able to elicit positive and negative emotional responses in people.",2015,
Abstract B14: Rapid RNA-based histotyping of ovarian carcinomas,"Background: Ovarian cancer is a series of distinct diseases typically identified by their histopathological appearance as high-grade serous (HGSC; 70% of cases), low-grade serous (LGSC; 5%), endometrioid (ENOCa, 8%), clear cell (CCC, 12%), and mucinous (MC; 5%) carcinomas. Each type has defining molecular events, gene/protein expression patterns, genetic risk factors, sites of origin, and responses to treatment. Gold standard treatment is surgery followed by platinum-taxane chemotherapy despite mounting evidence suggesting CCCs, MCs, and LGSCs are largely platinum-taxane resistant. If outcomes are to be improved, it is critical to adopt a type specific strategy. Retrospective review studies have suggested histotype may be misdiagnosed or omitted in up to 30% of cases. However, pathological diagnosis of histotypes has been greatly refined in recent years and the use of biomarkers as aides is becoming more widespread. Nonetheless a rapid and fully objective classifier of histotypes will undoubtedly improve diagnostic accuracy, especially in the case of pre-surgical biopsies where small amounts of material present a challenge.

Methods: Over 1000 ovarian carcinoma samples underwent expert gynecopathological review to establish a gold standard diagnosis for the 5 major carcinoma types. RNA was extracted from FFPE tissues and levels of a pre-selected set of >100 genes were quantified using the NanoString GX system. Cohort was split with ~1/3 set aside for independent validation. Several statistical models were tested to generate a prediction algorithm for histological type including PAM, Random Forest, Lasso, Recursive Partitioning, and Discriminant Analysis. Feature selection methods and prediction error were examined using cross-validation in the train /test series prior to validation in the independent set.

Results: Preliminary analysis suggests classification of the 5 major histotypes is possible using NanoString derived RNA expression levels. Accuracy appears to be equivalent to interobserver variation amongst expert gynecopathologist.

Conclusions: The NanoString GX platform provides a stable and reproducible platform on which a robust single sample histological type classifier can be established. Our algorithm combined with the NanoString platform provides a rapid, and cost-effective option that does not require modification to current pathology lab tissue processing protocols. Diagnostic prediction require little material and is applicable to pre- and post- surgical specimens where an objective measure is desired to confirm diagnosis or aide in especially challenging cases.

Citation Format: Michael S. Anglesio, Aline Talhouk, Steve E. Kalloger, Gholamreza Haffari, Robertson Mackenzie, Martin Cheung, Janine Senz, Christine Chow, Sherman Lau, Maria Intermaggio, Susan J. Ramus, Andreas du Bois, Jacobus Pfisterer, Jessica N. McAlpine, Friedrich Kommoss, Blake Gilks, Stefan Kommoss, David G. Huntsman. Rapid RNA-based histotyping of ovarian carcinomas. [abstract]. In: Proceedings of the AACR Special Conference on Advances in Ovarian Cancer Research: From Concept to Clinic; Sep 18-21, 2013; Miami, FL. Philadelphia (PA): AACR; Clin Cancer Res 2013;19(19 Suppl):Abstract nr B14.",2013,Clinical Cancer Research
On the Training Time of Machine Learners for Automatic Classification in Multi-Level Security Systems,"This paper investigates the importance of the computational overhead when machine learning methods, such as SVM, LASSO, AdaBoosting and AdaBagging, are used for automatic security classification.",2016,IEIE Transactions on Smart Processing and Computing
Atlas of Non-Silicate Minerals in Thin Section,"By Joan Carles Melgarejo and Robert F. Martin. Mineralogical Association of Canada, Special Publication 7 (2011). Available from the Mineralogical Association of Canada, 490, de la Couronne, Quebec, QC G1K 9A9, Canada, and from its website, [www.mineralogocalassociation.ca][1]. The book, 522 pages,",2011,Canadian Mineralogist
Risk estimation for high-dimensional lasso regression,"In high-dimensional estimation, analysts are faced with more parameters $p$ than available observations $n$, and asymptotic analysis of performance allows the ratio $p/n\rightarrow \infty$. This situation makes regularization both necessary and desirable in order for estimators to possess theoretical guarantees. However, the amount of regularization, often determined by one or more tuning parameters, is integral to achieving good performance. In practice, choosing the tuning parameter is done through resampling methods (e.g. cross-validation), generalized information criteria, or reformulating the optimization problem (e.g. square-root lasso or scaled sparse regression). Each of these techniques comes with varying levels of theoretical guarantee for the low- or high-dimensional regimes. However, there are some notable deficiencies in the literature. The theory, and sometimes practice, of many methods relies on either the knowledge or estimation of the variance parameter, which is difficult to estimate in high dimensions. In this paper, we provide theoretical intuition suggesting that some previously proposed approaches based on information criteria work poorly in high dimensions. We introduce a suite of new risk estimators leveraging the burgeoning literature on high-dimensional variance estimation. Finally, we compare our proposal to many existing methods for choosing the tuning parameters for lasso regression by providing an extensive simulation to examine their finite sample performance. We find that our new estimators perform quite well, often better than the existing approaches across a wide range of simulation conditions and evaluation criteria.",2016,arXiv: Methodology
