title,abstract,year,journal
Extended Lagrangian formulation of charge-constrained tight-binding molecular dynamics.,"The extended Lagrangian Born-Oppenheimer molecular dynamics formalism [Niklasson, Phys. Rev. Lett., 2008, 100, 123004] has been applied to a tight-binding model under the constraint of local charge neutrality to yield microcanonical trajectories with both precise, long-term energy conservation and a reduced number of self-consistent field optimizations at each time step. The extended Lagrangian molecular dynamics formalism restores time reversal symmetry in the propagation of the electronic degrees of freedom, and it enables the efficient and accurate self-consistent optimization of the chemical potential and atomwise potential energy shifts in the on-site elements of the tight-binding Hamiltonian that are required when enforcing local charge neutrality. These capabilities are illustrated with microcanonical molecular dynamics simulations of a small metallic cluster using an sd-valent tight-binding model for titanium. The effects of weak dissipation on the propagation of the auxiliary degrees of freedom for the chemical potential and on-site Hamiltonian matrix elements that is used to counteract the accumulation of numerical noise during trajectories was also investigated.",2015,Journal of chemical theory and computation
Optimal vision system design for characterization of apples using US/VIS/NIR spectroscopy data,"Quality monitoring of the food items by spectroscopy provides information in a large number of wavelengths including highly correlated and redundant information. Although increasing the information, the increase in the number of wavelengths causes the vision set-up to be more complex and expensive. In this paper, three sparse regression methods; lasso, elastic-net and fused lasso are employed for estimation of the chemical and physical characteristics of one apple cultivar using their high dimensional spectroscopic measurements. The use of sparse regression reduces the number of required wavelengths for prediction and thus, simplifies the required vision set-up. It is shown that, considering a tradeoff between the number of selected bands and the corresponding validation performance during the training step can result in a significant reduction in the number of bands at a small price in the test performance. Furthermore, appropriate regression methods for different number of bands and spectrophotometer design are determined.",2013,"2013 20th International Conference on Systems, Signals and Image Processing (IWSSIP)"
Signals and signal processing for the electrophysiologist: part I: electrogram acquisition.,"Successful mapping and ablation in the electrophysiology (EP) laboratory is critically dependent on acquiring multiple, low-amplitude, intracardiac signals in the presence of numerous sources of electric noise and interference and displaying these signals in an uncomplicated and clinically relevant fashion, with minimal artifact. This represents a significant engineering challenge and, in a real-life EP laboratory, is not always successful. Understanding the challenges and reasons for failure and knowing how to optimize the electronic data acquisition system in the EP laboratory can go a long way toward ensuring smooth procedures and good outcomes.

In this 2-part review, we will present information on the layout of a typical EP laboratory, with emphasis on common approaches to amplification and filtering of ECG and intracardiac signals, sources of noise and interference with techniques to minimize them, and also discuss in detail the subtleties of unipolar/bipolar signals and their clinical relevance.

In all of the electrogram illustrations, the following abbreviations are used:

P1 ART indicates arterial pressure tracing; II and V1, surface ECG leads; RVA and RVAd, proximal and distal right ventricular apex signals; HRA and HRAd, high right atrial catheter proximal and distal signals; His4 to His1, His bundle signals from an octapolar catheter, with His1 being most distal; Lasso 1,2 to Lasso 10,1, circular catheter signals; ABL and ABLd, proximal and distal ablation catheter signals; and CS 19,20 to CS 1,2, coronary sinus catheter signals, with CS 1,2 being most distal.

### High-Yield Electronics

The small voltages and currents that constitute biopotentials must be manipulated and presented in an easily understandable manner to the electrophysiologist. This involves amplification and filtering of the signals. Signals of interest may be manipulated in the form of voltage or current. A limited but effective analogy is to consider voltage as being the equivalent of water pressure. If a â€¦",2011,Circulation. Arrhythmia and electrophysiology
On the total variation regularized estimator over the branched path graph,"We generalize to tree graphs obtained by connecting path graphs an oracle result obtained for the Fused Lasso over the path graph. Moreover we show that it is possible to substitute in the oracle inequality the minimum distance between jumps by the harmonic mean of the distances between jumps. In doing so we prove a lower bound on the compatibility constant for the total variation penalty. Our analysis leverages insights obtained for the path graph with one branch to understand the case of more general tree graphs. As a side result, we get insights into the irrepresentable condition for the branched path graph.",2018,arXiv: Statistics Theory
B Selected variables in KPI data analysis,"Regularization plays a critical role in modern statistical research, especially in high dimensional variable selection problems. Existing Bayesian methods usually assume independence between variables a priori. In this article, we propose a novel Bayesian approach, which explicitly models the dependence structure through a graph Laplacian matrix. We also generalize the graph Laplacian to allow both positively and negatively correlated variables. A prior distribution for the graph Laplacian is then proposed, which allows conjugacy and thereby greatly simplifies the computation. We show that the proposed Bayesian model leads to proper posterior distribution. We also connect our method with some existing regularization methods, such as Elastic Net, Lasso, OSCAR and Ridge regression. For posterior computation, we develop an efficient MCMC method based on parameter augmentation. Finally, we demonstrate the method through simulation studies and real data analysis.",2010,
Serum levels of fibroblast growth factor-2 distinguish Takayasu arteritis from giant cell arteritis independent of age at diagnosis,"Takayasu arteritis (TAK) and giant cell arteritis (GCA) are two major variants of large vessel vasculitis, and age is a major factor in their differential diagnosis. We sought to determine whether the two diseases exist on the same spectrum. We compared the serum levels of multiple cytokines and chemokines in 25 patients with TAK, 20 patients with GCA, and sex- and age-matched healthy donors for either condition (HD-TAK and HD-GCA). To evaluate the effects of age on the levels of cytokines and chemokines, we performed multiple logistic regression analysis using the least absolute shrinkage and selection operator (LASSO) method. The levels of IL-1RA, IL-10, GM-CSF, G-CSF, FGF-2, eotaxin, and IP-10 were significantly different between TAK and GCA, but no differences were found in the levels of IL-6, IL-12(p40), IL-17, IFN-Î³, and TNF-Î±. Significant differences in the levels of IL-1RA, IL-10, GM-CSF, eotaxin, and IP-10 were observed between the HD-TAK and HD-GCA groups. Multiple logistic regression analysis demonstrated that only FGF-2 and IP-10 could significantly distinguish the diseases when added to age. Multiple logistic analysis using factors selected by the LASSO method revealed that FGF-2 was the only significant factor to distinguish the diseases when added to age. Among numerous cytokines and chemokines analyzed, only FGF-2 could be used together with age at diagnosis to differentiate TAK and GCA. Our results suggested the importance of considering the effects of age on serum cytokines.",2019,Scientific Reports
MÃ¨todes estadÃ­stics per al refinament del diagnÃ²stic dels sÃ­ndromes limfoproliferatius de cÃ¨l.lula B,"Els sindromes limfoproliferatius cronics de celâ€¢lula B (B-CLPD) engloben diverses entitats heterogenies de tumors hematologics. Aproximadament un 15% dels casos no es poden classificar correctament en cap entitat mitjancant els criteris diagnostics convencionals. Aquests casos sense un diagnostic definitiu es consideren B-CLPD, not otherwise specified (B-CLPD, NOS). Determinades informacions moleculars, com son l'expressio genica i les alteracions en el material genetic, podrien contenir trets especifics de cada entitat. La tecnologia dels microarrays permet mesurar l'expressio de milers de gens o la quantitat de material genetic en milers de regions de manera simultania, el qual facilita la identificacio de biomarcadors candidats. El primer objectiu d'aquesta tesi ha sigut el de construir un predictor, basat en informacio de dues plataformes de microarrays diferents (expressio i copy-number), capac de classificar les diferents entitats de B-CLPD. Per tal de construir-lo, s'ha utilitzat una cohort de 159 pacients leucemics distribuits en nou entitats de B-CLPD diferents. Degut al cost economic d'utilitzar dues plataformes, ha sigut molt important avaluar l'increment que suposa en la precisio del predictor utilitzar-ne dues en comptes d'una. La metodologia utilitzada ha permes concloure que l'expressio genica, com a font unica, obte precisions similars a les de combinar les dues fonts. El segon objectiu ha sigut construir un predictor utilitzant nomes la font d'expressio. Per tal de minimitzar el risc d'overfitting, la metodologia proposada ha permes obtenir un predictor senzill i facil de contrastar amb coneixements biologics previs. Aquest predictor ha inclos 55 gens i ha sigut capac de distingir sis de les nou entitats. Les tres restants s'han categoritzat com Miscellaneous. Els predictors basats en tecnologies d'alt rendiment, com son els microarrays, son dificils d'implementar a la rutina clinica. Existeixen tecniques mes simples, com la quantitative PCR (qPCR), pero que tenen l'inconvenient de nomes poder mesurar uns pocs gens simultaniament. El primer pas per tal de construir un predictor basat en qPCR es seleccionar un petit subconjunt de gens a mesurar en aquesta tecnologia, on la seleccio es fa en base a la informacio obtinguda dels microarrays. Aquest canvi de tecnologia te dos inconvenients: i) el nombre de gens a traslladar a qPCR es limitat, i ii) la correlacio entre les dues tecnologies no es perfecta, provocant que les capacitats predictives observades en els microarrays no sempre es reprodueixin en qPCR. El tercer objectiu d'aquesta tesi ha sigut seleccionar un subconjunt de 35 gens a traslladar a qPCR, on la metodologia proposada ha tingut en compte tres rellevancies (biologica, estadistica i multivariant) dels gens per tal de maximitzar la reproductibilitat de la informacio al canviar de plataforma. Degut a que la metodologia que s'ha utilitzat per a la seleccio de gens es complexa d'aplicar a la practica, s'ha proposat lassoVoting, un metode mes senzill i que s'ha demostrat que es adequat quan l'estructura de correlacio esta ordenada. Amb els 35 gens seleccionats, s'ha utilitzat una mostra de 44 pacients dels 159 inicials per construir el predictor en qPCR. Aquest predictor ha inclos 8 gens i s'ha provat exitosament en una cohort de validacio independent de 63 pacients. Degut a la incapacitat de l'expressio genica per distingir les tres entitats Miscellaneous, el quart objectiu d'aquesta tesi ha sigut avaluar si altres trets moleculars i genetics publicats en la literatura permeten distingir-les. S'han identificat diversos trets que, un cop s'han descartat les altres sis entitats en base a l'expressio genica, les poden discriminar. Finalment, en una cohort de 64 B-CLPD, NOS, s'han classificat a una entitat especifica 29 casos utilitzant nomes l'expressio genica i 14 utilitzant l'expressio i trets moleculars/genetics. En els 21 restants, nomes s'han pogut descartar sis entitats.",2017,
Radiomics analysis of multiparametric MRI for the preoperative evaluation of pathological grade in bladder cancer tumors,"ObjectivesTo develop and validate an MRI-based radiomics strategy for the preoperative estimation of pathological grade in bladder cancer (BCa) tumors.MethodsA primary cohort of 70 patients (31 high-grade BCa and 39 low-grade BCa) with BCa were retrospectively enrolled. Three sets of radiomics features were separately extracted from tumor volumes on T2-weighted imaging (T2WI), diffusion-weighted imaging (DWI), and apparent diffusion coefficient (ADC) maps. Two sets of multimodal features were separately generated by the maxout and concatenation of the aboveÂ mentioned single-modality features. Each feature set was subjected to a two-sample t test and the least absolute shrinkage and selection operator (LASSO) algorithm for feature selection. Multivariable logistic regression (LR) analysis was used to obtain five corresponding radiomics models. The diagnostic abilities of the radiomics models were evaluated using receiver operating characteristic (ROC) curve analysis and compared using the DeLong test. Validation was performed on a time-independent cohort containing 30 consecutive patients.ResultsThe areas under the ROC curves (AUCs) of single-modality T2WI, DWI, and ADC models in the training cohort were 0.7933 (95% confidence interval [CI] 0.7471â€“0.8396), 0.8083 (95% CI 0.7565â€“0.8601), and 0.8350 (95% CI 0.7924â€“0.8776), respectively. Both multimodality models achieved higher AUCs (maxout 0.9233, 95% CI 0.9001â€“0.9466; concatenation 0.9233, 95% CI 0.9001â€“0.9466) than single-modality models. The AUCs of the maxout and concatenation models in the validation cohort were 0.9186 and 0.9276, respectively.ConclusionsThe MRI-based multiparametric radiomics approach has the potential to be used as a noninvasive imaging tool for preoperative grading of BCa tumors. Multicenter validation is needed to acquire high-level evidence for its clinical application.Key Pointsâ€¢ Multiparametric MRI may help in the preoperative grading of BCa tumors.â€¢ The Joint_Model established from T2WI, DWI, and ADC feature subsets demonstrated a high diagnostic accuracy for preoperative prediction of pathological grade in BCa tumors.â€¢ The radiomics approach has the potential to preoperatively assess tumor grades in BCa and avoid subjectivity.",2019,European Radiology
Multivariate pattern analysis strategies in detection of remitted major depressive disorder using resting state functional connectivity,"Understanding abnormal resting-state functional connectivity of distributed brain networks may aid in probing and targeting mechanisms involved in major depressive disorder (MDD). To date, few studies have used resting state functional magnetic resonance imaging (rs-fMRI) to attempt to discriminate individuals with MDD from individuals without MDD, and to our knowledge no investigations have examined a remitted (r) population. In this study, we examined the efficiency of support vector machine (SVM) classifier to successfully discriminate rMDD individuals from healthy controls (HCs) in a narrow early-adult age range. We empirically evaluated four feature selection methods including multivariate Least Absolute Shrinkage and Selection Operator (LASSO) and Elastic Net feature selection algorithms. Our results showed that SVM classification with Elastic Net feature selection achieved the highest classification accuracy of 76.1% (sensitivity of 81.5% and specificity of 68.9%) by leave-one-out cross-validation across subjects from a dataset consisting of 38 rMDD individuals and 29 healthy controls. The highest discriminating functional connections were between the left amygdala, left posterior cingulate cortex, bilateral dorso-lateral prefrontal cortex, and right ventral striatum. These appear to be key nodes in the etiopathophysiology of MDD, within and between default mode, salience and cognitive control networks. This technique demonstrates early promise for using rs-fMRI connectivity as a putative neurobiological marker capable of distinguishing between individuals with and without rMDD. These methods may be extended to periods of risk prior to illness onset, thereby allowing for earlier diagnosis, prevention, and intervention.",2017,NeuroImage : Clinical
Markov Random Field priors to model a super-graph linking different graphical models,"In this article, we propose a new class of priors for Bayesian inference with multiple Gaussian graphical models. We introduce fully Bayesian treatments of two popular procedures, the group graphical lasso and the fused graphical lasso, and extend them to a continuous spike-and-slab framework to allow self-adaptive shrinkage and model selection simultaneously. We develop an EM algorithm that performs fast and dynamic explorations of posterior modes. Our approach selects sparse models efficiently with substantially smaller bias than would be induced by alternative regularization procedures. The performance of the proposed methods are demonstrated through simulation and two real data examples.",2018,
