title,abstract,year,journal
Does SLOPE outperform bridge regression?,"A recently proposed SLOPE estimator (arXiv:1407.3824) has been shown to adaptively achieve the minimax $\ell_2$ estimation rate under high-dimensional sparse linear regression models (arXiv:1503.08393). Such minimax optimality holds in the regime where the sparsity level $k$, sample size $n$, and dimension $p$ satisfy $k/p \rightarrow 0$, $k\log p/n \rightarrow 0$. In this paper, we characterize the estimation error of SLOPE under the complementary regime where both $k$ and $n$ scale linearly with $p$, and provide new insights into the performance of SLOPE estimators. We first derive a concentration inequality for the finite sample mean square error (MSE) of SLOPE. The quantity that MSE concentrates around takes a complicated and implicit form. With delicate analysis of the quantity, we prove that among all SLOPE estimators, LASSO is optimal for estimating $k$-sparse parameter vectors that do not have tied non-zero components in the low noise scenario. On the other hand, in the large noise scenario, the family of SLOPE estimators are sub-optimal compared with bridge regression such as the Ridge estimator.",2019,ArXiv
Approche protÃ©omique par Â« label-free Â» des peptides associÃ©s Ã  la rÃ©ponse Ã  la radio chimiothÃ©rapie prÃ©opÃ©ratoire du cancer du rectum localement avancÃ© (Ã©tude PROTEORECTUM),"Introduction Le cancer du rectum localement avance justifie dâ€™un traitement preoperatoire par radiochimiotherapie. Les patients bons repondeurs (un sur deux) ont un meilleur pronostic que les mauvais repondeurs, mais ce statut nâ€™est determine quâ€™apres analyse de la piece chirurgicale, sans possibilite dâ€™adaptation therapeutique au cours du traitement. Lâ€™objectif de PROTEORECTUM etait de comparer par spectrometrie de masse (selon la procedure label-free) lâ€™expression des proteines seriques chez les patients bons et mauvais repondeurs afin dâ€™identifier des biomarqueurs precoces pour adapter au plus tot la strategie therapeutique. Le but de ce travail est de presenter lâ€™approche statistique choisie pour trier les peptides potentiellement associes a la reponse au traitement tout en tenant compte de variables dâ€™ajustement liees a la technique notamment. Methodes Il sâ€™agit dâ€™une etude de cohorte prospective, monocentrique chez des patients atteints de cancer du rectum localement avance et soumis a un traitement par radiochimiotherapie avant exerese rectale. Tous les patients eligibles ont ete inclus de maniere consecutive. La determination de lâ€™expression des proteines a ete realisee a posteriori sur les serums congeles qui avaient ete preleves a lâ€™inclusion (T0) et 48Â h apres la premiere cure de radiochimiotherapie (T1), en insu du statut bon ou mauvais repondeur determine par anatomopathologie de la piece operatoire. La correction de lâ€™effet de la calibration (variable technique expliquant 42Â % de la variabilite de la mesure) sur la mesure des abondances (quantification des peptides) a ete faite par la methode COMBAT (Biostatistics 8:118) apres transformation des donnees par la fonction log2. La determination des peptides differentiellement exprimes entre bons et mauvais repondeurs a ete realisee a lâ€™aide dâ€™un modele de regression logistique avec un critere de penalisation de type LASSO permettant de selectionner les variables dâ€™interet. La variable a expliquer etait le statut repondeur du patient et les variables explicatives etaientÂ : lâ€™abondance des differents peptides (apres transformation log2Â et correction par la methode COMBAT). Le modele a ete ajuste sur la taille tumorale. Resultats Quarante-six patients ont ete inclus dans lâ€™etude. Lâ€™Ã¢ge moyen etait de 67Â ans. Lâ€™IMC moyen etait de 25Â kg/m2, 31Â patients (67Â %) etaient des hommes et 25 (54Â %) etaient bons repondeurs au traitement. Au total, 40Â 409Â ions ont ete detectes par spectrometrie de masse, parmi lesquels 4785Â peptides ont ete identifies et quantifies de facon relative par la methode Â«Â label-freeÂ Â». Lâ€™analyse a T0Â par le modele logistique avec critere de penalisation de type LASSO a permis de selectionner 11Â peptides associes au statut du patient. Lâ€™analyse a T1Â nâ€™a permis dâ€™identifier aucun peptide associe au statut du patient. Conclusions Lâ€™analyse proteomique des serums precoces de patients traites par radiochimiotherapie preoperatoire pour cancer du rectum a necessite de prendre en compte lâ€™effet important dâ€™une variable technique et le nombre eleve de facteurs predictifs a tester dans le modele. Onze peptides mesures a T0Â etaient significativement associes a la reponse a la radiochimiotherapie.",2014,Revue D Epidemiologie Et De Sante Publique
Auditory Verbal Learning and Memory in Cases of Callosal Agenesis,"The importance of the corpus callosum in memory is not well established. Memory appears to function primarily through the consolidating action of subcortical structures like the hippocampus and amygdala on the cerebral cortex (see reviews by Mishkin and Appenzeller, 1987; Squire, 1987). The corpus callosum may play significant secondary roles, however, by transferring stimuli to the opposite cortex, inhibiting ipsilateral input, and/or facilitating processing within each hemisphere (see Cook, 1986; Jeeves, 1990; Lassonde, 1986).",1994,
Efficient Shrinkage for Generalized Linear Mixed Models Under Linear Restrictions,"Abstract In this paper, we consider the pretest, shrinkage, and penalty estimation procedures for generalized linear mixed models when it is conjectured that some of the regression parameters are restricted to a linear subspace. We develop the statistical properties of the pretest and shrinkage estimation methods, which include asymptotic distributional biases and risks. We show that the pretest and shrinkage estimators have a significantly higher relative efficiency than the classical estimator. Furthermore, we consider the penalty estimator LASSO (Least Absolute Shrinkage and Selection Operator), and numerically compare its relative performance with that of the other estimators. A series of Monte Carlo simulation experiments are conducted with different combinations of inactive predictors, and the performance of each estimator is evaluated in terms of the simulated mean squared error. The study shows that the shrinkage and pretest estimators are comparable to the LASSO estimator when the number of inactive predictors in the model is relatively large. The estimators under consideration are applied to a real data set to illustrate the usefulness of the procedures in practice.",2018,
Electrophysiological findings during ablation of persistent atrial fibrillation with electroanatomic mapping and double Lasso catheter technique.,"BACKGROUND
Pulmonary veins (PVs) can be completely isolated with continuous circular lesions (CCLs) around the ipsilateral PVs. However, electrophysiological findings have not been described in detail during ablation of persistent atrial fibrillation (AF).


METHODS AND RESULTS
Forty patients with symptomatic persistent AF underwent complete isolation of the right-sided and left-sided ipsilateral PVs guided by 3D mapping and double Lasso technique during AF. Irrigated ablation was initially performed in the right-sided CCLs and subsequently in the left-sided CCLs. After complete isolation of both lateral PVs, stable sinus rhythm was achieved after AF termination in 12 patients; AF persisted and required cardioversion in 18 patients. In the remaining 10 patients, AF changed to left macroreentrant atrial tachycardia in 6 and common-type atrial flutter in 4 patients. All atrial tachycardias were successfully terminated during the procedure. Atrial tachyarrhythmias recurred in 15 of 40 patients at a median of 4 days after the initial ablation. A repeat ablation was performed at a median of 35 days after the initial procedure in 14 patients. During the repeat study, recovered PV conduction was found in 13 patients and successfully abolished by focal ablation of the conduction gap of the previous CCLs. After a mean of 8+/-2 months of follow-up, 38 (95%) of the 40 patients were free of AF.


CONCLUSIONS
In patients with persistent AF, CCLs can result in either AF termination or conversion to macroreentrant atrial tachycardia in 55% of the patients. In addition, recovered PV conduction after the initial procedure is a dominant finding in recurrent atrial tachyarrhythmias and can be successfully abolished.",2005,Circulation
What is required for data assimilation that is applicable to big data in the solid Earth science? Importance of simulation-/data-driven data assimilation,"Data assimilation (DA), which integrates numerical simulation models and observation data based on the Bayesian statistics, has been spreading its application field including the solid Earth science. However, the current DA is a sort of a deductive modeling method strongly depending on given simulation models, so that it never extracts, from big data, information that is beyond a priori assumptions of the simulation models. The present tutorial paper discusses the limitation of the current DA, and indicates an orientation how to implement data-driven modeling methods on DA procedure. Sparse modeling such as lasso has a potential to realize this, although specific methods are still under investigation.",2014,17th International Conference on Information Fusion (FUSION)
PDSLASSO: Stata module for post-selection and post-regularization OLS or IV estimation and inference,"pdslasso and ivlasso are routines for estimating structural parameters in linear models with many controls and/or instruments. The routines use methods for estimating sparse high-dimensional models, specifically the lasso (Least Absolute Shrinkage and Selection Operator, Tibshirani 1996) and the square-root-lasso (Belloni et al. 2011, 2014). These estimators are used to select controls (pdslasso) and/or instruments (ivlasso) from a large set of variables (possibly numbering more than the number of observations), in a setting where the researcher is interested in estimating the causal impact of one or more (possibly endogenous) causal variables of interest. Two approaches are implemented in pdslasso and ivlasso: (1) The ""post-double-selection"" (PDS) methodology of Belloni et al. (2012, 2013, 2014, 2015, 2016). (2) The ""post-regularization"" (CHS) methodology of Chernozhukov, Hansen and Spindler (2015). For instrumental variable estimation, ivlasso implements weak-identification-robust hypothesis tests and confidence sets using the Chernozhukov et al. (2013) sup-score test. The implemention of these methods in pdslasso and ivlasso require the Stata program rlasso (available in the separate Stata module lassopack), which provides lasso and square root-lasso estimation with data-driven penalization.",2018,Statistical Software Components
"Petrography and Paleoenvironmental Conditions During Formation of the Lignite Deposit at Prosilio, Northern Greece","This study focuses on the petrography of the lignite deposit at Prosilio, which is in the northern part of the larger basin of Prosilio-Polyracho-Trigoniko. The western part of this basin, which is in the center of our study, belongs to the larger graben structure that contains many other well-known lignite basins in Greece (e.g., Florina-Ptolemaida-Kozani-Servia-Elassona). The sediments in the basin are mainly limnic of Neogene age, surrounded by strata of Mesozoic or older age. The results in this study originated from core samples taken extensively within the lignite beds and were augmented with surface samplings from a recent mine face at Prosilio. The study consists of a macroscopic description of the lignite beds, followed by a microscopic description based on 16 polished samples. The results were interpreted on the basis of the groundwater index (GWI), vegetation index (VI), gelification index (GI) and tissue preservation idex (TPI). The above indices provided a clue as to the conditions of peat formation in the swamp. Specifically, the ratio of VI/GWI helped determine the hydrogeology and the availability of nutrients in the swamp. The ratio of TPI/GI indicated the paleoenvironmental conditions in relation to the water table. The above ratios suggested that the initial (parent) vegetation was that of open water. The conditions then changed in an alternating manner towards telmatic and limnotelmatic, with a few minor and local exceptions, although the dominance of the latter appeared to have prevailed.",2004,Energy Sources
Predictors of complications and mortality following left colectomy with primary stapled anastomosis for cancer: results of a multicentric study with 1111 patients.,"AIM
Reports detailing the morbidity-mortality after left colectomy are sparse and do not allow definitive conclusions to be drawn. We aimed to identify risk factors for anastomotic leakage, perioperative mortality and complications following left colectomy for colonic malignancies.


METHOD
We undertook a STROBE-compliant analysis of left colectomies included in a national prospective online database. Forty-two variables were analysed as potential independent risk factors for anastomotic leakage, postoperative morbidity and mortality. Variables were selected using the 'least absolute shrinkage and selection operator' (LASSO) method.


RESULTS
We analysed 1111 patients. Eight per cent of patients had a leakage and in 80% of them reoperation or surgical drainage was needed. A quarter of patients (24.9%) experienced at least one minor complication. Perioperative mortality was 2%, leakage being responsible for 47.6% of deaths. Obesity (OR 2.8, 95% CI 1.00-7.05, PÂ =Â 0.04) and total parenteral nutrition (TPN) (OR 3.7, 95% CI 1.58-8.51, PÂ =Â 0.002) were associated with increased risk of leakage, whereas female patients had a lower risk (OR 0.36, 95% CI 0.18-0.67, PÂ =Â 0.002). Corticosteroids (PÂ =Â 0.03) and oral anticoagulants (PÂ =Â 0.01) doubled the risk of complications, which was lower with hyperlipidaemia (OR 0.3, PÂ =Â 0.02). Patients on TPN had more complications (OR 4.02, 95% CI 2.03-8.07, PÂ =Â 0.04) and higher mortality (OR 8.7, 95% CI 1.8-40.9, PÂ =Â 0.006). Liver disease and advanced age impaired survival, corticosteroids being the strongest predictor of mortality (OR 21.5, PÂ =Â 0.001).


CONCLUSION
Requirement for TPN was associated with more leaks, complications and mortality. Leakage was presumably responsible for almost half of deaths. Hyperlipidaemia and female gender were associated with lower rates of complications. These findings warrant a better understanding of metabolic status on perioperative outcome after left colectomy.",2018,Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland
An extensive experimental survey of regression methods,"Regression is a very relevant problem in machine learning, with many different available approaches. The current work presents a comparison of a large collection composed by 77 popular regression models which belong to 19 families: linear and generalized linear models, generalized additive models, least squares, projection methods, LASSO and ridge regression, Bayesian models, Gaussian processes, quantile regression, nearest neighbors, regression trees and rules, random forests, bagging and boosting, neural networks, deep learning and support vector regression. These methods are evaluated using all the regression datasets of the UCI machine learning repository (83 datasets), with some exceptions due to technical reasons. The experimental work identifies several outstanding regression models: the M5 rule-based model with corrections based on nearest neighbors (cubist), the gradient boosted machine (gbm), the boosting ensemble of regression trees (bstTree) and the M5 regression tree. Cubist achieves the best squared correlation ( R2) in 15.7% of datasets being very near to it, with difference below 0.2 for 89.1% of datasets, and the median of these differences over the dataset collection is very low (0.0192), compared e.g. to the classical linear regression (0.150). However, cubist is slow and fails in several large datasets, while other similar regression models as M5 never fail and its difference to the best R2 is below 0.2 for 92.8% of datasets. Other well-performing regression models are the committee of neural networks (avNNet), extremely randomized regression trees (extraTrees, which achieves the best R2 in 33.7% of datasets), random forest (rf) and Îµ-support vector regression (svr), but they are slower and fail in several datasets. The fastest regression model is least angle regression lars, which is 70 and 2,115 times faster than M5 and cubist, respectively. The model which requires least memory is non-negative least squares (nnls), about 2 GB, similarly to cubist, while M5 requires about 8 GB. For 97.6% of datasets there is a regression model among the 10 bests which is very near (difference below 0.1) to the best R2, which increases to 100% allowing differences of 0.2. Therefore, provided that our dataset and model collection are representative enough, the main conclusion of this study is that, for a new regression problem, some model in our top-10 should achieve R2 near to the best attainable for that problem.",2019,Neural networks : the official journal of the International Neural Network Society
