title,abstract,year,journal
Evaluation and Validation of Plasma Proteins Using Two Different Protein Detection Methods for Early Detection of Colorectal Cancer,"OBJECTIVE
Plasma protein biomarkers could be an efficient alternative for population-based screening for early detection of colorectal cancer (CRC). The objective of this study was to evaluate and validate plasma proteins individually and as a signature for early detection of CRC.


METHODS
In a three-stage design, proteins were measured firstly by liquid chromatography/multiple reaction monitoring-mass spectrometry (LC/MRM-MS) and later by proximity extension assay (PEA) in a discovery set consisting of 96 newly diagnosed CRC cases and 94 controls free of neoplasms at screening colonoscopy. Two algorithms (one for each measurement method) were derived by Lasso regression and .632+ bootstrap based on 11 proteins that were included in both the LC/MRM-MS and PEA measurements. Additionally, another algorithm was constructed from the same eleven biomarkers plus amphireglin, the most promising protein marker in the PEA measurements that had not been available from the LC/MRM-MS measurements. Lastly the three prediction signatures were validated with PEA in independent samples of participants of screening colonoscopy (CRC (n = 56), advanced adenoma (n = 101), and participants free of neoplasm (n = 102)).


RESULTS
The same four proteins were included in all three prediction signatures; mannan binding lectin serine protease 1, osteopontin, serum paraoxonase lactonase 3 and transferrin receptor protein 1, and the third prediction signature additionally included amphiregulin. In the independent validation set from a true screening setting, the five-marker blood-based signature including AREG presented areas under the curves of 0.82 (95% CI, 0.74-0.89), 0.86 (95% CI, 0.77-0.92) and 0.76 (95% CI, 0.64-0.86) for all, early and late stages CRC, respectively.


CONCLUSION
Two different measurement methods consistently identified four protein markers and an algorithm additionally including amphiregulin, a marker measured by PEA only, showed promising performance for detecting early stage CRC in an independent validation in a true screening setting. These proteins may be potential candidates for blood-based tests for early detection of CRC.",2019,Cancers
SCHMIDTMACâ€”a program to display and analyze directional data,"Abstract SCHMIDTMAC is a program to display orientation data on an equal-area projection. It has been developed in Pascal for use on a Apple Macintosh microcomputer; to make it user-friendly, extensive use has been made of the Macintosh graphic interface. It provides the main following facilities: (a) easy modification of a stereogram displayed on the screen, (b) possible identification (by clicking on a point, or by enclosing a group of points with a â€œlassoâ€) of displayed orientations, (c) calculation of orientation densities with a new grid, characterized by a variable number of nodes and apical angles of the counting cones, a net that allows variable smoothing of densities and â€œeconomicâ€ counting and contouring algorithms, and (d) statistical estimations of, for example, the best axis or best plane for simple distributions, or automatic set-partitioning and the best axis of each set of more complex distributions.",1989,Computers & Geosciences
Distribution Network Topology Reconstruction Method Based on Lasso and Its Supplementary Criterions,"In order to solve the problem of topology reconstruction in distribution network, a new data driven algorithm is proposed, which uses only the timing voltage to reconstruct the un-loopy and loopy distribution network topology without the prior knowledge. Firstly, the topology reconstruction problem is transformed into a convex optimization problem, and the Lasso regularization method is utilized to obtain a sparse correlation coefficient matrix (CCM), which represents the connectivity of the topology. Secondly, the â€œAndâ€ rule is employed to reduce the redundancy of CCM. And then the criterion of the voltage correlation analysis model is adopted as a supplemental criterion to reduce the error rate of CCM. Finally, the topology reconstruction of the distribution network is realized based on the accurate CCM. Simulation results show that the algorithm has high accuracy, universality and low computational complexity.",2017,
"Factory, Family and Neighbourhood: the Political Economy of Informal Labour in Sheffield","This article explores the experience of formal and informal steel labour in the contexts of the factory, the family, and the neighbourhood in â€˜Endcliffeâ€™, an ex-industrial district of Sheffield, UK. The article reiterates Claude Meillassouxâ€™s claim, in his book Maidens, meal and money, that the informal economy is an ideological space for the cheap reproduction of labour in the interests of capital. Nevertheless, it also examines subjective and ethnographic understandings of the meanings of â€˜capitalâ€™ and â€˜labourâ€™ and of the political nature of their shifting boundaries. In Endcliffe, capitalist subcontracting, state welfare, and economic policies of local regeneration have increased the informalization and casualization of steel labour and blurred the social spaces of the factory, the family, and the neighbourhood. The increased permeability between formal and informal economic processes and the re-embeddedness of production in the social and political texture of the neighbourhood tangles idioms of kinship and capitalist ideologies of production and turns the structural conflict between â€˜capitalâ€™ and â€˜labourâ€™ into a generational and gender conflict within the working class.The article shows that the â€˜New Labourâ€™ governmentâ€™s attempt to transform Britain into a post-industrial and classless society has paradoxically fostered the re-emergence of ancient modes of production and forms of bonded labour.",2005,
Forecasting and nowcasting emerging market GDP growth rates: The role of latent global economic policy uncertainty and macroeconomic data surprise factors,"In this paper, we assess the predictive content of latent economic policy uncertainty and data surprises factors for forecasting and nowcasting GDP using factor-type econometric models. Our analysis focuses on five emerging market economies, including Brazil, Indonesia, Mexico, South Africa, and Turkey; and we carry out a forecasting horse-race in which predictions from various different models are compared. These models may (or may not) contain latent uncertainty and surprise factors constructed using both local and global economic datasets. The set of models that we examine in our experiments includes both simple benchmark linear econometric models as well as dynamic factor models (DFMs) that are estimated using a variety of frequentist and Bayesian data shrinkage methods based on the least absolute shrinkage operator (LASSO). We find that the inclusion of our new uncertainty and surprise factors leads to superior predictions of GDP growth, particularly when these latent factors are constructed using Bayesian variants of the LASSO. Overall, our findings point to the importance of spillover effects from global uncertainty and data surprises, when predicting GDP growth in emerging market economies.",2020,Journal of Forecasting
Sparse Learning over Infinite Subgraph Features,"We present a supervised-learning algorithm from graph data (a set of graphs) for arbitrary twice-differentiable loss functions and sparse linear models over all possible subgraph features. To date, it has been shown that under all possible subgraph features, several types of sparse learning, such as Adaboost, LPBoost, LARS/LASSO, and sparse PLS regression, can be performed. Particularly emphasis is placed on simultaneous learning of relevant features from an infinite set of candidates. We first generalize techniques used in all these preceding studies to derive an unifying bounding technique for arbitrary separable functions. We then carefully use this bounding to make block coordinate gradient descent feasible over infinite subgraph features, resulting in a fast converging algorithm that can solve a wider class of sparse learning problems over graph data. We also empirically study the differences from the existing approaches in convergence property, selected subgraph features, and search-space sizes. We further discuss several unnoticed issues in sparse learning over all possible subgraph features.",2014,arXiv: Machine Learning
Diagnostic et prÃ©valence du syndrome mÃ©tabolique chez les diabÃ©tiques suivis dans un contexte de ressources limitÃ©es: cas du Burkina-Faso,"INTRODUCTION: les consequences du syndrome metabolique impliquent son diagnostic effectif pour une prise en charge globale des comorbidites depistees. Objectif : Determiner la capacite a diagnostiquer le syndrome metabolique en routine, sa prevalence chez les diabetiques, leurs connaissances et pratiques vis-a-vis du risque cardio-metabolique. METHODES: il s'est agi d'une etude transversale aupres de 388 diabetiques au CHU de Bobo-Dioulasso. Les criteres de la federation internationale du diabete (2009) ont ete utilises. RESULTATS: l'Ã¢ge moyen etait de 53,5Â±13,5 ans, le sex ratio de 0,7. L'obesite abdominale etait presente dans 61,9% des cas; L'HTA l'etait dans 56,4% des cas. La prescription du bilan lipidique a ete documentee dans 55,4% des cas pour le HDL et 56,2% pour les triglycerides pour un taux de realisation de 49,3% et 62,9%. Le taux de depistage des criteres lipidiques etait de 26,8%. Un taux de HDL bas a ete note dans 46 cas (43,4%) et une hypertriglyceridemie dans 24 cas (17,6%). In fine, la prevalence du syndrome metabolique etait de 48,9% (n=190). Seuls 27,4% savaient que d'autres facteurs de risque cardiovasculaire pouvaient etre associes au diabete et seulement 6,7% pratiquaient une activite physique reguliere. CONCLUSION: malgre la faible contribution du laboratoire, le syndrome metabolique est frequent parmi nos diabetiques. Les patients sont peu sensibilises sur le risque vasculaire et la pratique d'une activite physique reguliere reste faible. Un programme d'education adaptee contribuerait a un meilleur depistage et a une prise en charge optimale des cas.",2014,The Pan African Medical Journal
Beating the Simple Average: Egalitarian LASSO for Combining Economic Forecasts,"Despite the clear success of forecast combination in many economic environments, several important issues remain incompletely resolved. The issues relate to selection of the set of forecasts to combine, and whether some form of additional regularization (e.g., shrinkage) is desirable. Against this background, and also considering the frequently-found superiority of simple-average combinations, we propose LASSO-based procedures that select and shrink toward equal combining weights. We then provide an empirical assessment of the performance of our ""egalitarian LASSO"" procedures. The results indicate that simple averages are highly competitive, and that although out-of-sample RMSE improvements on simple averages are possible in principle using our methods, they are hard to achieve in real time, due to the intrinsic difficulty of small-sample real-time cross validation of the LASSO tuning parameter. We therefore propose alternative direct combination procedures, most notably ""best average"" combination, motivated by the structure of egalitarian LASSO and the lessons learned, which do not require choice of a tuning parameter yet outperform simple averages.",2017,Social Science Research Network
Detecting genetic interactions in pathway-based genome-wide association studies.,"Pathway-based genome-wide association studies (GWAS) can exploit collective effects of causal variants in a pathway to increase power of detection. However, current methods for pathway-based GWAS do not consider epistatic effects of genetic variants, although interactions between genetic variants may play an important role in influencing complex traits. In this paper, we employed a Bayesian Lasso logistic regression model for pathway-based GWAS to include all possible main effects and a large number of pairwise interactions of single nucleotide polymorphisms (SNPs) in a pathway, and then inferred the model with an efficient group empirical Bayesian Lasso (EBLasso) method. Using the inferred model, the statistical significance of a pathway was tested with the Wald statistics. Reliable effects in a significant pathway were selected using the stability selection technique. Extensive computer simulations demonstrated that our group EBlasso method significantly outperformed two competitive methods in most simulation setups and offered similar performance in other simulation setups. When applying to a GWAS dataset for Parkinson disease, EBLasso identified three significant pathways including the primary bile acid biosynthesis pathway, the neuroactive ligand-receptor interaction, and the MAPK signaling pathway. All effects identified in the primary bile acid biosynthesis pathway and many of effects in the other two pathways were epistatic effects. The group EBLasso method provides a valuable tool for pathway-based GWAS to identify main and epistatic effects of genetic variants.",2014,Genetic epidemiology
Wavenumber selection based analysis in Raman spectroscopy improves skin cancer diagnostic specificity.,"Real-time Raman spectroscopy can be used to assist in assessing skin lesions suspicious for cancer. Most of the diagnostic algorithms are based on full band of the Raman spectra, either in the fingerprint region or the high wavenumber region. In this paper we explored wavenumber selection based analysis in Raman spectroscopy for skin cancer diagnosis. Wavenumber selection was implemented using windows of wavenumber and leave-one-out cross-validated stepwise regression or least and shrinkage selection operator (LASSO). The diagnostic algorithms were then generated from the selected windows of wavenumber using multivariate statistical analyses, including principal component and general discriminate analysis (PC-GDA) and partial least squares (PLS). In total a combined cohort of 645 confirmed lesions from 573 patients encompassing skin cancers, precancers and benign skin lesions were included, which were divided into training cohort (n = 518) and testing cohort (n = 127) according to the measurement time. It was found that the area under the receiver operating characteristic curve (ROC) was improved from 0.861-0.891 to 0.891-0.911 and the diagnostic specificity for fixed sensitivity 0.99-0.90 was improved from 0.17-0.65 to 0.20-0.75 with wavenumber selection based analysis.",2016,The Analyst
