title,abstract,year,journal
"The latrophilins, ""split-personality"" receptors.","Latrophilin, a neuronal ""adhesion-G protein-coupled receptor"", is the major brain receptor for alpha-latrotoxin, a black widow spidertoxin which stimulates strong neuronal exocytosis in vertebrates. Latrophilin has an unusual structure consisting of two fragments that are produced by the proteolytic cleavage of the parental molecule and that behave independently in the plasma membrane. On binding an agonist, the fragments reassociate and send an intracellular signal. This signal, transduced by a heterotrimeric G protein, causes release of calcium from intracellular stores and massive release of neurotransmitters. Latrophilin represents a phylogenetically conserved family of receptors, with orthologues found in all animals and up to three homologues present in most chordate species. From mammalian homologues, latrophilins 1 and 3 are expressed in neurons, while latrophilin 2 is ubiquitous. Latrophilin 1 may control synapse maturation and exocytosis, whereas latrophilin 2 may be involved in breast cancer. Latrophilins may play different roles during development and in adult animals: thus, LAT-1 determines cell fate in early embryogenesis in Caenorhabditis elegans and controls neurotransmitter release in adult nematodes. This diversity suggests that the functions of latrophilins may be determined by their interactions with respective ligands. The finding of the ligand of latrophilin 1, the large postsynaptic protein lasso, is the first step in the quest for the physiological functions of latrophilins.",2010,Advances in experimental medicine and biology
Robust H01 Optimal Guaranteed Costcontrol for aClass of Nonlinear Uncertain Singular Systems withDelayed State,"com.cn Abstract - Thispaperconcerns theproblem ofrobust control fora classofnonlinear singular systems withstate delayed andparameter uncertainties. Theparameter uncertainty inthesystems isnorm-bounded andtime-varying. Thenonlinear termsareconstrained inthefinite Hurwitz sector. Atfirst, the definition ofrobustH.optimal guaranteed costsystems withy disturbance attenuation performance ispresented. Thenthe design approach ofastate feedback controller foroptimizing the guaranteed costisproposed. Basedon an LMI approach, a sufficient condition fortheexistence ofsuchcontrollers isgiven. Theclosed-loop systemdesigned notonlykeepsstability forall admissible uncertainties, but alsosatisfies a specified y disturbance attenuation H. performance and provides a guaranteed cost. IndexTerms-Nonlinear system; singular systems; linear H matrixinequality (LMI);state feedback; H robust optimal guaranteed costsystemwith disturbance attenuation performance",2006,
Book Review: Refractory Depression: Current Strategies and Future Directions,"A clinically relevantand broadreviewof the pharmacology of respiratory diseasesis providedin this text. In the foreword, physicians, nurses, respiratory therapists, and physicaltherapists are identified as those who would benefit from this text, and although not mentioned, pharmacists also could be included in this group. The text is organized into 3 parts: Part I, ScientificBasis for Therapy (Chapters 1-5); Part II, Respiratory Care Drugs (Chapters 6-13); and Part III, Clinical Pharmacology and AppliedResearch(Chapters 14-16). WithinPart I, the authorsincludechapterson basicdrug science,aerosol drug delivery, smooth muscle physiology, mucus production and clearance, and airway immunology.The chapter on basic drug science beginswith a reviewof basicpharmacokinetics and pharmacodynamics, and concludes with the drug approval process. Of historical interest, a table is included with Food and Drug Administrationapproval dates of certain respiratory drugs and a table of the review status for over-thecounterproducts. Thischapteralsoincludes a sectionon literature sources for respiratory pharmacotherapy, includingprimaryliterature sources, review sources, textbooks, pharmacopoeias,and others (e.g., The Merck Index, AHFS Drug Information). The chapter on aerosol drug delivery providesdefinitions of termsused to describeaerosols(e.g., mass median aerodynamic diameter, impaction, sedimentation, diffusion), and technicaland clinical information on variousdeliverydevices (e.g., nebulizers, metered-dose inhalers, accessory devices). A sectionon the nasaldeliveryof aerosols alsois included. Thechapters on smooth muscle, mucus, and immunologyeach begin with a basic reviewof physiology,such as the mechanicsof muscle contractionand differentiationof the immune system,that is well writtenand wouldbe easilyunderstood by thosenew to managing patientswith respiratory disease. . The majorclasses of drugsusedin the treatment of respiratory disorders comprisePart II. Eachchaptercoversa differentclassof drug and begins with a descriptionof the biochemicalmechanismsof action. For example, the chapterson adrenergic and antimuscarinic drugs providefigures of the transmembrane topography and aminoacidsequencefor the betazand muscarinic-receptors, respectively, which are then used to describe receptor stimulation and subsequent activation. Each class of drugs is reviewed for therapeutic and toxic effects. When available, the authors includea briefdescription of drugs that are currentlyin clinicaldevelopment.The finalchapterof thissection is devoted entirelyto emerging and experimental therapies,includinggene therapy,potassium-channel activators,and immunomodulation. Part III includes chapters on methods to assess response to therapy, bronchoprovocation techniques, and pharmacology in the critical care environment. The chaptercoveringresponseto therapybeginswith a review of airflowphysiology and the influenceof lung volume,secretions and edema, airway compliance, smooth muscle tone, and interstitial changeson airwaydynamics. The specifictestsreviewedare spirometry. diffusingcapacityof the lungs,nasalfunction tests,and bronchoprovocation techniques. The latter are reviewed more thoroughly in a separate chapter in this part. The final chapter in the text reviews critical care pharmacology. Thischapterseemsout of placewith the otherchaptersin the book and especially in Part III, as no other chapters are devoted to specificpatientpopulations. However.thischapterdoes cover an importantarea of respiratory pharmacotherapy. There are several positive features of this text. Each chapter includes both a list of referencesand a bibliographyfor additional readings.",1995,Annals of Pharmacotherapy
Kriterien zur Behandlung von MRSA im Sputum?,"ZusammenfassungMethicillinresistente StÃ¤mme von Staphylococcus aureus (MRSA) sind von besonderer Bedeutung in der Betreuung von Patienten mit Atemwegsinfektionen, da die Erkrankungen oft schwer verlaufen und wegen Multiresistenz schwierig zu behandeln sind. Die Inzidenz ist langsam rÃ¼cklÃ¤ufig, aber immer noch alarmierend hoch. Neben nosokomial erworbenen Infektionen kommen auch ambulant erworbene Infektionen durch hospitalassoziierte, ambulant erworbene und selten auch tierische StÃ¤mme vor. Die nichtnosokomial erworbenen StÃ¤mme weisen andere PathogenitÃ¤tsfaktoren und ein anderes Resistenzspektrum auf und verlaufen oft bedrohlich. MRSA-aktive Antiinfektiva sind ungewohnt und haben besondere ToxizitÃ¤tsmerkmale. Andererseits sind nicht alle Isolate aus Sputum von dramatischer Bedeutung: Eine Kolonisation bei Gesunden wird spontan eliminiert. FÃ¼r die akute Bronchitis stehen wirksame orale Antibiotika zur VerfÃ¼gung. Chronische Atemwegsinfektionen bei schweren strukturellen SchÃ¤den der Atemwege, wie bei Bronchiektasen, benÃ¶tigen allerdings eine komplexe systemische und lokale Therapie zur bakteriellen Elimination.AbstractMethicillin-resistant strains of Staphylococcus aureus (MRSA) are of particular significance for the management of patients with airway infections, since the disease course is often complicated and treatment rendered difficult by multiple resistance. Their prevalence is now slowly declining, but still alarmingly high. Hospital-acquired infections are predominant, but hospital-associated and community-acquired infections do occur, as do rare infections with livestock-acquired strains. Non-nosocomial strains are characterized by different pathogenic factors and aÂ different spectrum of antibacterial resistance; they often have a threatening disease course. Anti-infectives with activity against MRSA are unusual and have particular toxicity profiles. On the other hand, MRSA colonization is eliminated spontaneously in healthy people and acute bronchitis is treatable by common oral antibiotics. However, chronic airway infection in bronchiectasis and other forms of structural airway damage requires aÂ complex systemic and local treatment approach for pathogen elimination.",2017,Der Internist
Hierarchical shrinkage in time-varying parameter models,"In this paper, we forecast EU-area inflation with many predictors using time-varying parameter models. The facts that time-varying parameter models are parameter-rich and the time span of our data is relatively short motivate a desire for shrinkage. In constant coefficient regression models, the Bayesian Lasso is gaining increasing popularity as an effective tool for achieving such shrinkage. In this paper, we develop econometric methods for using the Bayesian Lasso with time-varying parameter models. Our approach allows for the coefficient on each predictor to be: i) time varying, ii) constant over time or iii) shrunk to zero. The econometric methodology decides automatically which category each coefficient belongs in. Our empirical results indicate the benefits of such an approach.",2011,
"Dykstra's Algorithm, ADMM, and Coordinate Descent: Connections, Insights, and Extensions","We study connections between Dykstra's algorithm for projecting onto an intersection of convex sets, the augmented Lagrangian method of multipliers or ADMM, and block coordinate descent. We prove that coordinate descent for a regularized regression problem, in which the (separable) penalty functions are seminorms, is exactly equivalent to Dykstra's algorithm applied to the dual problem. ADMM on the dual problem is also seen to be equivalent, in the special case of two sets, with one being a linear subspace. These connections, aside from being interesting in their own right, suggest new ways of analyzing and extending coordinate descent. For example, from existing convergence theory on Dykstra's algorithm over polyhedra, we discern that coordinate descent for the lasso problem converges at an (asymptotically) linear rate. We also develop two parallel versions of coordinate descent, based on the Dykstra and ADMM connections.",2017,
Research on Financial Early Warning of Listed Companies Based on Lasso-logistic Model,"The financial status is an important factor affecting the survival and development of enterprises. When we conduct financial early-warning model analysis, the selection of index variables and the estimation of model parameters directly affect the prediction accuracy of the early-warning model. Lasso is a variable selection method for shrinkage estimation. By constructing a penalty functions to realize variety selection and retaining the advantages of subset shrinkage; Lasso can be applied to time series, high-dimensional graphics discrimination and selection. In this paper, the Lasso method and the Logistic model are combined to construct an early-warning model reflecting the financial status within the enterprise. The experimental results show that the model can effectively select relatively important influencing factors and also has good predictive evokes. Keywordsâ€”Financial warning; Lasso algorithm; Logistic model; Variable selection",2018,
Efficacy of aquatic therapy for neck pain: a systematic review,"This study systematically reviews the current state of aquatic treatment of neck pain and assesses the scientific evidence of its benefits. The databases PubMed, Scopus, Web of Science and PEDro were searched for relevant reports published from January 1, 2008, to November 7, 2017, using the keywords â€œneck painâ€ in addition to â€œbalneotherapyâ€, â€œspa treatmentâ€, â€œspaâ€, â€œthalassotherapyâ€, â€œhydrotherapyâ€, â€œaquatic therapyâ€ or â€œaquaticâ€. Inclusion criteria were full-text articles published in journals included in Journal Citation Reports in English and Spanish describing human studies. Case studies, letters to the editor and meeting presentations or other contributions were excluded. Of 367 articles identified, only 13 fulfilled the inclusion criteria: 5 randomized trials, 1 single blind controlled study, 2 pilot studies, 2 observational retrospective studies, 1 prospective study, 1 clinical study and 1 not specified. Participants were 658 subjects with chronic neck pain. Main symptoms and signs treated were neck pain, disability, cervical disc herniation and compromised quality of life. Evidence that aquatic treatment improves quality of life in affected individuals was good in four studies, fair in eight and weak in one. Treatment of neck pain using different waters and techniques reduced pain and disability, and improved functional capacity, quality of life, joint mobility, balance, relaxation and mood.",2019,International Journal of Biometeorology
A Self-Balanced Min-Cut Algorithm for Image Clustering,"Many spectral clustering algorithms have been proposed and successfully applied to image data analysis such as content based image retrieval, image annotation, and image indexing. Conventional spectral clustering algorithms usually involve a two-stage process: eigendecomposition of similarity matrix and clustering assignments from eigenvectors by k-means or spectral rotation. However, the final clustering assignments obtained by the two-stage process may deviate from the assignments by directly optimize the original objective function. Moreover, most of these methods usually have very high computational complexities. In this paper, we propose a new min-cut algorithm for image clustering, which scales linearly to the data size. In the new method, a self-balanced min-cut model is proposed in which the Exclusive Lasso is implicitly introduced as a balance regularizer in order to produce balanced partition. We propose an iterative algorithm to solve the new model, which has a time complexity of O(n) where n is the number of samples. Theoretical analysis reveals that the new method can simultaneously minimize the graph cut and balance the partition across all clusters. A series of experiments were conducted on both synthetic and benchmark data sets and the experimental results show the superior performance of the new method.",2017,2017 IEEE International Conference on Computer Vision (ICCV)
Comprehensive Evaluation of Caregiver-Reported Antiretroviral Therapy Adherence for HIV-Infected Children,"For HIV-infected children, adherence to antiretroviral therapy (ART) is often assessed by caregiver report but there are few data on their validity. We conducted prospective evaluations with 191 children ages 0â€“14Â years and their caregivers over 6Â months in western Kenya to identify questionnaire items that best predicted adherence to ART. Medication Event Monitoring SystemsÂ® (MEMS, MWV/AARDEX Ltd., Switzerland) electronic dose monitors were used as external criterion for adherence. We employed a novel variable selection tool using the LASSO technique with logistic regression to identify items best correlated with dichotomized MEMS adherence (â‰¥90 or <90Â % doses taken). Nine of 48 adherence items were identified as the best predictors of adherence, including missed or late doses in the past 7Â days, problems giving the child medicines, and caregiver-level factors like not being present at medication taking. These items could be included in adherence assessment tools for pediatric patients.",2015,AIDS and Behavior
