title,abstract,year,journal
Threeâ€dimensional receiver deghosting of seismic streamer data using L1 inversion and redundant extended radon dictionary,"In this paper, we propose a novel three-dimensional receiver deghosting algorithm that is capable of deghosting both horizontal and slanted streamer data in a theoretically consistent manner. Our algorithm honours wave propagation phenomena in a true three-dimensional sense and frames the three-dimensional receiver deghosting problem as a Lasso problem. The ultimate goal is to minimise the mismatch between the actual measurements and the simulated wavefield with an L1 constraint applied in the extended Radon space to handle the underdetermined nature of this problem.We successfully demonstrate our algorithm on a modified three-dimensional EAGE/SEG Overthrust model and a Red Sea marine dataset.",2018,Geophysical Prospecting
Challenges at the transition from primary to secondary school with regard to English teaching,"Ziel dieser Arbeit ist es, Herausforderungen und Probleme im Zusammenhang mit dem Ubergang von der Volksschule in die weiterfuhrenden Schulen (Neue Mittelschule/Hauptschule, AHS) in Osterreich aufzuzeigen. Daruber hinaus sollen Moglichkeiten dargelegt werden, diese Probleme zu losen und den Ubergang zu erleichtern. Der Schwerpunkt liegt dabei auf dem Ubergang hinsichtlich des Englischunterrichts. Weiters beinhaltet die Arbeit die Ergebnisse einer qualitativen Studie, die sich mit den Ansichten von LehrerInnen in einer Volksschule und in zwei Sekundarschulen in Vorarlberg auseinander setzt. 
Ubergange sind naturgemas sensible und kritische Lebensereignisse, was auf jenen von der Volksschule in die weiterfuhrenden Schulen besonders zutrifft, da dieser wichtige Entscheidungen verlangt, welche Kinder im Alter von 10 bis 11 Jahren noch nicht alleine treffen konnen. Ich nahere mich dem Thema der sogenannten â€žNahtstellenproblematikâ€œ auf zwei Arten. Im ersten Teil der Arbeit setze ich mich mit der deutschsprachigen Literatur zum Thema auseinander. Dabei werden haufig am Ubergang auftretende Herausforderungen aus den Blickwinkeln der drei am direktesten davon betroffenen Personengruppen diskutiert, namlich aus jenen der SchulerInnen, der LehrerInnen und der Eltern. Danach wird der Ubergang in Bezug auf den Englischunterricht besprochen, wobei unter anderem auf individuelle Unterschiede zwischen Lernern sowie auf Moglichkeiten zur Erleichterung des Ubergangs eingegangen wird. Die letzten beiden Kapitel der Literaturbesprechung beinhalten Informationen uber das osterreichische Schulsystem und einen Vergleich dreier Englischschulbucher (LASSO4, MORE1!, The New You & Me 1) mit Blick auf die Nahtstelle. 
Im zweiten Teil der Arbeit werden die Ergebnisse der in meinem Heimatbundesland Vorarlberg durchgefuhrten qualitativen Studie prasentiert. Das Ziel der Untersuchung ist es, einen Einblick in die Lehrerperspektive auf die Nahtstelle zu bekommen, wobei der Fokus wiederum auf dem Fach Englisch liegt. Zu diesem Zweck habe ich neun halbstrukturierte Leitfadeninterviews mit LehrerInnen und DirektorInnen von drei verschiedenen Vorarlberger Schulen durchgefuhrt. Die Ergebnisse zeugen von einem wachsenden Bewusstsein fur die Wichtigkeit des Ubergangs, aber sie deuten auch auf eine Lucke zwischen Primar- und Sekundarschulen hin. Diese Lucke wurzelt hauptsachlich in mangelhafter Kommunikation und Kooperation zwischen den Schulen. Moglichkeiten, dieses Problem zu bewaltigen sind, unter anderem, erhohte Kooperation zwischen Schulen, sowie vermehrter Austausch zwischen LehrerInnen der verschiedenen Schultypen und Veranderungen im Lehrplan. Auf Volksschulebene muss ein gemeinsamer Standard fur den Englischunterricht gewahrleistet werden, wahrend die Aufgabe der Sekundarschulen darin besteht, die Englischkenntnisse der Erstklassler in den Unterricht mit einzubeziehen.",2012,
Elastic Net Hypergraph Learning for Image Clustering and Semi-Supervised Classification,"Graph model is emerging as a very effective tool for learning the complex structures and relationships hidden in data. In general, the critical purpose of graph-oriented learning algorithms is to construct an informative graph for image clustering and classification tasks. In addition to the classical K-nearest-neighbor and r-neighborhood methods for graph construction, l1-graph and its variants are emerging methods for finding the neighboring samples of a center datum, where the corresponding ingoing edge weights are simultaneously derived by the sparse reconstruction coefficients of the remaining samples. However, the pairwise links of l1-graph are not capable of capturing the high-order relationships between the center datum and its prominent data in sparse reconstruction. Meanwhile, from the perspective of variable selection, the l1 norm sparse constraint, regarded as a LASSO model, tends to select only one datum from a group of data that are highly correlated and ignore the others. To simultaneously cope with these drawbacks, we propose a new elastic net hypergraph learning model, which consists of two steps. In the first step, the robust matrix elastic net model is constructed to find the canonically related samples in a somewhat greedy way, achieving the grouping effect by adding the l2 penalty to the l1 constraint. In the second step, hypergraph is used to represent the high order relationships between each datum and its prominent samples by regarding them as a hyperedge. Subsequently, hypergraph Laplacian matrix is constructed for further analysis. New hypergraph learning algorithms, including unsupervised clustering and multi-class semi-supervised classification, are then derived. Extensive experiments on face and handwriting databases demonstrate the effectiveness of the proposed method.",2017,IEEE Transactions on Image Processing
Robust geomechanical characterization by analyzing the performance of shallow-learning regression methods using unsupervised clustering methods,"Abstract Sonic logging tool can acquire compressional and shear travel-time logs (DTC and DTS), which aid geomechanical characterization. Six shallow-learning regression models were trained to process 13 â€œeasy-to-acquireâ€ conventional logs for synthesizing the DTC and DTS logs. The six shallow-learning models used in this study are ordinary least squares (OLS), partial least squares (PLS), elastic net (EN), LASSO, multivariate adaptive regression splines (MARS), and artificial neural network (ANN). The shallow-learning models were trained and tested on logs from a 4240-ft depth interval in a shale reservoir in Well 1. Five clustering methods, namely, K-means, hierarchical clustering, DBSCAN, self-organizing map, and Gaussian mixture model, were applied on the 13 â€œeasy-to-acquireâ€ logs. Clusters identified using the K-means clustering have a strong correlation with the performance of the shallow-learning regression models. Dimensionality reduction technique is used to visualize the performance of the clustering methods. In conclusion, sonic logs can be synthesized using shallow-learning regression models, and K-means clustering can be used to determine the reliability of the sonic-log synthesis using the shallow-learning methods.",2020,
Electroactive Polymers as ArtiÃ© cial Muscles: A Review,"Electroactivepolymers (EAP)arean emergingclassoffunctionalmaterialsthatrespondto electricalstimulation with large displacement. This attractive characteristic earned them the name artie cial muscles. Even though the actuation force and robustness of existing EAP materials require further improvement, there has already been a series of reported successes. The successful applications that were demonstrated include catheter steering element,miniaturemanipulator,dustwiper,miniatureroboticarm,and grippers.Someofthecurrently considered applicationsmay bedife cultto accomplish,anditisimportanttoexaminetherequirementstothelevelthatcurrent materials can address. Using EAP to replace existing actuators may be a dife cult challenge, and therefore it is highly desirable to identify a niche application where it would not need to compete with existing capabilities. The e eld involves multidisciplines that include materials, chemistry, electromechanics, computers, electronics, etc. A review of the state of the art and some of the challenges to the application of these materials are provided.",2002,
â€˜Per mia particolare devotioneâ€™: Orlando di Lassoâ€™s Lagrime di San Pietro and Catholic Spirituality in Counter-Reformation Munich,"In his magisterial Lagrime di San Pietro (1595) Orlando di Lasso composed a cycle of 20 madrigals on texts by Luigi Tansillo on the theme of St Peterâ€™s denial of Christ and his subsequent remorse, capped by a Latin motet (â€˜Vide homoâ€™) representing the rebuke of the crucified Christ. The Lagrime may be seen as a penitential gesture on Lassoâ€™s part, but a textual and musical analysis also suggests numerous parallels with contemporary Catholic spiritual exercises, particularly those of Ignatius of Loyola and Luis ofGranada. The cycle thus takes its place in a broader Counter-Reformation discourse of meditation and penance.",2007,Journal of the Royal Musical Association
"Vojmir Vinja, Jadranskafauna, Etimologija i struktura naziva, 1 11, Split, LoÂ­gos, 1986: I vol. pp. 5-504, II. vol. pp. 1-558.","La stratificazione linguistica lungo la costa orientale dell'Adriatico assieme ai molteplici contatti di genti (Greci, Latini, Italiani, Slavi) rende interessante e proÂ­ ficuo qualsiasi studio linguistico in questa dominio; trattandosi poi di ambiente maÂ­ rino, e comprensibile l'importanza Â della terminologia talassozoonimica. A questi studi si dedica da quasi quarant'anni il noto romanista zagabrese e ordinaria di filoÂ­ logia romanza all'Ateneo Â di ZagabriaÂ  Vojmir Vinja. Adesso, come coronamento della sua lunga attivita scientifica in questa campo (documentata in una serie di studi precedentemente pubblicati), l'autore Â ci offre illibro qui recensito, che nel vero senÂ­ so della parola e il suo magnum opus, un'ampia e documentatissima sintesi delle sue ricerche talassozoonimiche. Una tale opera esige una preparazione vasta e moltepliÂ­ ce, dalla linguistica (esame sistematico-strutturale) e filologia (studio delle fonti anÂ­ tiche) attraverso la storia culturale fino all'economia, all'oceanografia Â e addirittura all'ittiologia.",1987,LingÃ¼Ã­stica
Assessing the Efficiency of Hospitals by Using Pabon Lasso Graphic Model,"One of the main issues in hospitals is assessment of their efficiency. Evaluation and comparison of hospitals is made possible through assessment of performance indicators. This study aimed to compare performance of hospitals through performance indicators using Pabon Lasso graphic model. Performance of seven hospitals affiliated to Busheher University of Medical Sciences was evaluated from 2009 to 2011. Selected indicators of this comparison were analyzed using Pabon Lasso graphic model. According to study results, less than half of the hospitals were in zone 1 of the chart (the most inefficient zone), and only 20% were in zone 3 (the most efficient zone). Three hospitals: Zainabieh, Choromi, and Baqiyatallah were in zone 1 in every one of three years, and Imam Khomeini Hospital in zone 2 (low bed occupancy rate, high bed turnover ratio). Fatemeh-Zahra Hospital was in zones 3, 4 and on the border of 3 and 4, respectively. 17 Shahrivar Hospital was in zone 2 in the first year, and moved to zone 3 for the next two years. Amiralmomenin Hospital was also in zones 2 and 3, and returned to zone 2. Considering inefficiency of hospitals in zone 1, adopting appropriate strategies to reduce services can be beneficial. Hospitals in zone 3 are advised to maintain status quo, and finally, hospitals in zones 2 and 4 can near efficient zone by proper management and improvement of their performance indicators.",2014,
Pemilihan Variabel Dan Reduksi Dimensi Dalam Regresi Nonparametrik Berdimensi Besar,"Prosedur Â pada model regresi Gauss non-parametrik. Dalam banyak contoh konkrit,dimensi d pada variabel X tergantung pada jumlah pengamatan. Dalam tulisan ini, dibangun dua prosedur. Yang pertama, memilih probabilitas tinggi pada koordinat ini. Kemudian, dengan menggunakan metode pemilihan subset, menjalankan polinomial Estimator untuk memperkirakan fungsi regresi , di mana Â merupakan dimensi â€realâ€ dari masalah jumlah variabel yang tergantung pada f , telah mengganti bentuk dimensi d . Untuk mencapai hasil ini, digunakan metode -penalization dalam setup nonparametrik. Kata kunci: Reduksi dimensi, Dimensi besar, LASSO.",2017,
Horseshoe Regularization for Feature Subset Selection,"Feature subset selection arises in many high-dimensional applications of statistics, such as compressed sensing and genomics. The $\ell_0$ penalty is ideal for this task, the caveat being it requires the NP-hard combinatorial evaluation of all models. A recent area of considerable interest is to develop efficient algorithms to fit models with a non-convex $\ell_\gamma$ penalty for $\gamma\in (0,1)$, which results in sparser models than the convex $\ell_1$ or lasso penalty, but is harder to fit. We propose an alternative, termed the horseshoe regularization penalty for feature subset selection, and demonstrate its theoretical and computational advantages. The distinguishing feature from existing non-convex optimization approaches is a full probabilistic representation of the penalty as the negative of the logarithm of a suitable prior, which in turn enables efficient expectation-maximization and local linear approximation algorithms for optimization and MCMC for uncertainty quantification. In synthetic and real data, the resulting algorithms provide better statistical performance, and the computation requires a fraction of time of state-of-the-art non-convex solvers.",2017,arXiv: Machine Learning
