title,abstract,year,journal
Translating Interdisciplinarity: Reading MartÃ­ Reading Whitman,"I see the superior oceans and the inferior ones, the Atlantic and Pacific, the sea of Mexico, the Brazilian sea, and the sea of Peru.... I see the Brazilian vaquero, I see the Bolivian ascending mount Sorata, I see the Wacho crossing the plains, I see the incomparable rider of horses with his lasso on his arm, I see over the pampas the pursuit of wild cattle for their hides. Walt Whitman, ""Salut au monde!"" (1) [Whitman] seldom read any book deliberately through, and there was no more (apparent) system about his reading than in anything else that he did; that is to say, there was no system about it at all. If he sat in the library an hour, he would have half a dozen to a dozen volumes about him, on the table, on chairs and on the floor. He seemed to read a few pages here and a few pages there, and pass from place to place, from volume to volume, doubtless pursuing some clue or thread of his own. Sometimes (though very seldom) he would get sufficiently interested in a volume to read it all.... In his way of reading he dipped into histories, essays, metaphysical, religious and scientific treatises, novels and poetry--though I think he read less poetry than anything else. He read no language but English, yet I believe he knew a great deal more French, German and Spanish than he would own to. Richard Maurice Bucke, Cosmic Consciousness (2) Walt Whitman never saw most of the myriad places he name-checks in ""Salut au Monde,"" in fact never traveled beyond North America. (3) That minor technicality does not stop him from envisioning them--""seeing"" them, as it were--through the lens of his own mystical, abstracted vision of an America at once generalized and exceptional. The first proposition of this essay is that Whitman's unfamiliarity with the rest of the world, in all its political, economic, and above all cultural diversity and difference, crucially informs his ability to envision it as he does: as an undifferentiated Other (""indifferent of place,"" as he puts it) facilely reducible to ""Camerados"" [sic] in turn subsumed into his Hegelian vision of America as an ever-expanding end-of-History. It is a tautology all the more breathtaking for its near-perfect crystallization of American exceptionalism, then and now, as simultaneously teleological and horizonless: prophesy as inescapable world-without-end. Whitman did not recite ""Salut au monde"" during his appearance at New York's Madison Square Theater on April 14, 1887, an event biographers consider the apogee of his life as a public figure. In truth, such a poem would not have been appropriate, as Whitman's appearance was advertised as a lecture on Abraham Lincoln. Although Whitman did not come close to filling the great hall, the reverence and adulation among those in attendance--many of them VIPs in their own right--did much to cement Whitman's lasting legacy as the most important American poet of his time. Among the many who came to pay tribute to the grand old man were fellow poets James Russell Lowell and Edmund Clarence Stedman; Mark Twain; John Hay, former secretary to Lincoln and future U.S. Secretary of State; and Andrew Carnegie, who paid $350 for his own box. (4) Jose Marti was there too. Unlike Carnegie, Marti's $1.50 ticket would have only bought him a seat among the anonymous hundreds who came to hear Whitman recite ""O Captain! My Captain!"" and reminisce about the late, great President. Some scholars believe, however, that the two met and may have exchanged brief pleasantries at a reception for Whitman later that night. (5) No record exists of the two poets' brief conversation, which in any case probably consisted of little beyond the requisite niceties, if it happened at all. If that conversation did happen, however, it certainly took place in English: Given Marti's near-native fluency in the language and Whitman's minimal grasp of Spanish, it is the only plausible option. Marti also read Leaves of Grass in the original English; no published Spanish translation existed until 1912, and French translations of Whitman were only just appearing at the time of their meeting in 1887. â€¦",2011,The Comparatist
Exposure levels to brominated compounds in seawater swimming pools treated with chlorine.,"Despite evidence of formation of brominated compounds in seawater swimming pools treated with chlorine, no data about exposure levels to these compounds have been reported. To address this issue, a survey has been carried out in four establishments (representing 8 pools) fed with seawater and devoted to relaxing and cure treatments (thalassotherapy centres located in Southeast of France). Carcinogenic and mutagenic brominated disinfection byproducts (trihalomethanes -THM- and halogenated acetic acids -HAA-) were quantified at varying levels, statistically related to organic loadings brought by bathers, and not from marine organic matter, and also linked to activities carried out in the pools (watergym vs swimming). Bromoform and dibromoacetic acid, the most abundant THM and HAA detected, were measured at levels up to 18-fold greater than the maximum contaminant levels of 60 and 80Â Î¼g/L fixed by US.EPA in drinking waters. The correlations between these disinfection byproducts and other environmental factors such as nitrogen, pH, temperature, free residual chlorine, UV(254), chloride and bromide concentrations, and daily frequentation were examined. Because thalassotherapy and seawater swimming pools (hotels, cruise ships,â€¦) are increasing in use around the world and because carcinogenic and mutagenic brominated byproducts may be produced in chlorinated seawater swimming pools, specific care should be taken to assure cleanliness of users (swimmers and patients taking the waters) and to increase water circulation through media filters to reduce levels of brominated byproducts.",2012,Water research
Summer Salmon Recipe from Top Chef Jeremy Zabel | Verlasso,"Chef Jeremy Zabel shares his Pan Roasted VerlassoÂ® Salmon with Summer Vegetable and Bacon Succotash, Crispy Red Potatoes and Tomato Beurre Blanc recipe.",2013,
Estimation of Sparse Structural Parameters with Many Endogenous Variables,"We apply the generalized method of momentsâ€“least absolute shinkage and selection operator (GMM-Lasso) (Caner, 2009) to a linear structural model with many endogenous regressors. If the true parameter is sufficiently sparse, we can establish a new oracle inequality, which implies that GMM-Lasso performs almost as well as if we knew a priori the identities of the relevant variables. Sparsity, meaning that most of the true coefficients are too small to matter, naturally arises in econometric applications where the model can be derived from economic theory. In addition, we propose to use a modified version of AIC or BIC to select the tuning parameter in practical implementation. Simulations provide supportive evidence concerning the finite sample properties of the GMM-Lasso.",2016,Econometric Reviews
GlobÃ¡lna nerovnovÃ¡ha Ãºspor a investÃ­ciÃ­ a dynamika beÅ¾nÃ©ho ÃºÄtu USA,"CieÄ¾om tejto prace je najsÅ¥ pricinu deficitu beÅ¾neho uctu platobnej bilancie USA, ktorÃ½ je v rozpore s ocakavanim teorie. PrevaÅ¾ujuca diskusia sa vedie o nadbytku uspor a o chybach v menovej politike. PodÄ¾a nasho nazoru obe strany zanedbavaju rastuci vplyv Ciny a jej realneho menoveho kurzu. Balassov-Samuelsonov efekt predpoveda u realneho kurzu konvergujucich ekonomik apreciacnÃ½ trend spolu s tÃ½m ako rastie realny produkt. AnalÃ½za realneho kurzu juanu ukazuje rozpor s Balassa-SamuelsonovÃ½m efektom, co pripisujeme situacii na cinskom trhu prace. Vnutorna nerovnovaha Ciny ma dopady do globalnej ekonomiky a neapreciujuci realny kurz juanu deformujuci medzinarodnÃ½ obchod je jeden z faktorov, ktore drÅ¾ia beÅ¾nÃ½ ucet USA v deficite.",2010,
Some $L^p$ inequalities for polynomials,"Abstract: In this paper we establish some L p inequalities for polynomials having no zeros in jzj 1. Ourresultsnotonlygeneralizessomeknownpolynomialinequalities,butalsoavarietyofinterestingresultscanbededucedfromthesebyafairlyuniformprocedure.Keywords: Polynomials,Zygmundinequality, L p inequalities,zeros. 1. IntroductionandstatementofresultsLet p ( z ) =P nj =0 a j z j beapolynomialofdegreeatmost n and p 0 ( z ) itsderivative,thenmax jzj =1 jp 0 ( z ) j 6 n max jzj =1 jp ( z ) j (1)andforevery r > 1,â€°Z 2 â€¦ 0 jp 0 ( e iÂµ ) j r dÂµ Â¾ 1 r 6 n â€°Z 2 â€¦ 0 jp ( e iÂµ ) j r dÂµ Â¾ 1 r : (2)Inequality(1)isaclassicalresultofBernstein[13](seealso[16]),whereasin-equality(2)isduetoZygmund[17]whoproveditforalltrigonometricpolynomialsofdegree n andnotonlyforthosewhichareoftheform p ( e iÂµ ). Arestov[1]provedthat(2)remainstruefor0 < r < 1 aswell. Ifwelet r ! 1 ininequality(2),weget(1).Ifwerestrictourselvestotheclassofpolynomialshavingnozerosin jzj < 1,then both the inequalities (1) and (2) can be sharpened. In fact, if",2010,
Dynamic and Modularized MicroRNA Regulation and Its Implication in Human Cancers,"MicroRNA is responsible for the fine-tuning of fundamental cellular activities and human disease development. The altered availability of microRNAs, target mRNAs, and other types of endogenous RNAs competing for microRNA interactions reflects the dynamic and conditional property of microRNA-mediated gene regulation that remains under-investigated. Here we propose a new integrative method to study this dynamic process by considering both competing and cooperative mechanisms and identifying functional modules where different microRNAs co-regulate the same functional process. Specifically, a new pipeline was built based on a meta-Lasso regression model and the proof-of-concept study was performed using a large-scale genomic dataset from ~4,200 patients with 9 cancer types. In the analysis, 10,726 microRNA-mRNA interactions were identified to be associated with a specific stage and/or type of cancer, which demonstrated the dynamic and conditional miRNA regulation during cancer progression. On the other hands, we detected 4,134 regulatory modules that exhibit high fidelity of microRNA function through selective microRNA-mRNA binding and modulation. For example, miR-18a-3p, âˆ’320a, âˆ’193b-3p, and âˆ’92b-3p co-regulate the glycolysis/gluconeogenesis and focal adhesion in cancers of kidney, liver, lung, and uterus. Furthermore, several new insights into dynamic microRNA regulation in cancers have been discovered in this study.",2017,Scientific Reports
Performance Analysis of Sparse Recovery Based on Constrained Minimal Singular Values,"The stability of sparse signal reconstruction with respect to measurement noise is investigated in this paper. We design efficient algorithms to verify the sufficient condition for unique <i>â„“</i><sub>1</sub> sparse recovery. One of our algorithms produces comparable results with the state-of-the-art technique and performs orders of magnitude faster. We show that the <i>â„“</i><sub>1</sub> -constrained minimal singular value (<i>â„“</i><sub>1</sub>-CMSV) of the measurement matrix determines, in a very concise manner, the recovery performance of <i>â„“</i><sub>1</sub>-based algorithms such as the Basis Pursuit, the Dantzig selector, and the LASSO estimator. Compared to performance analysis involving the Restricted Isometry Constant, the arguments in this paper are much less complicated and provide more intuition on the stability of sparse signal recovery. We show also that, with high probability, the subgaussian ensemble generates measurement matrices with <i>â„“</i><sub>1</sub>-CMSVs bounded away from zero, as long as the number of measurements is relatively large. To compute the <i>â„“</i><sub>1</sub>-CMSV and its lower bound, we design two algorithms based on the interior point algorithm and the semidefinite relaxation.",2011,IEEE Transactions on Signal Processing
Un percorso d'autonomia accelerato : il ruolo della figura educativa all'interno del SEA in previsione di un inserimento abitativo esterno,"A differenza di altri foyer presenti sul territorio ticinese, gli Spazi Abitativi (SA) del Centro Professionale e Sociale (CPS) hanno la particolarita di chiudere durante i fine settimana e nel periodo delle vacanze lavorative. Questo poiche bisogna considerare il Centro come una sorta di datore di lavoro, ragion per cui lâ€™accompagnamento abitativo offerto parte dal lunedi sera fino al venerdi mattina, tenendo quale riferimento la settimana lavorativa. 
Per tale motivo, i giovani adulti che usufruiscono di questo servizio sono tenuti, nelle occasioni dove il CPS chiude, a rientrare presso il proprio domicilio privato. E per chi non ha questa possibilita? Purtroppo sempre piu spesso ci si trova confrontati con situazioni di giovani utenti che riscontrano importanti difficolta nel rientrare presso il proprio domicilio, a causa di conflittualita con la famiglia. Come affrontare questa problematica? Lâ€™idea affrontata allâ€™interno di questo LT e di creare un progetto dâ€™autonomia specifico che permetta al giovane interessato di â€œallenarsiâ€ e poter acquisire determinate competenze ritenute necessarie per unâ€™entrata in appartamento privato. 
E importante premettere che lo Spazio Abitativo di Bellinzona nasce come una scuola dâ€™autonomia, cio significa che lâ€™obiettivo principale e proprio quello di favorire lâ€™acquisizione di nuove competenze, necessarie sia per lâ€™entrata nel mondo del lavoro, sia per la gestione della quotidianita. Dunque, il fattore che differenzia il progetto sviluppato in questo lavoro di tesi rispetto a quello gia esistente allâ€™interno del servizio, e il tempo. Infatti, il percorso dâ€™autonomia allâ€™interno dello SA ha la possibilita di dipanarsi tra i due e i tre anni. Nelle situazioni dâ€™emergenza pero, dove gli utenti non hanno unâ€™abitazione stabile, non si ha questo intero lasso di tempo a disposizione. Alla luce di queste riflessioni nasce lâ€™impegno, oltre che la necessita, di sviluppare un progetto con tempistiche diverse, ma con lo stesso obiettivo finale; per questo motivo la scelta del titolo e ricaduta su â€œUn percorso dâ€™autonomia acceleratoâ€. 
Attraverso un percorso di progettualita condivisa, lâ€™obiettivo e di individuare unâ€™attivita valorizzante che consentira al giovane adulto di lavorare per acquisire sia delle competenze pratiche, necessarie al mantenimento di un appartamento, sia delle competenze sociali, quali la gestione delle emozioni e delle relazioni.",2015,
Primitives for Dynamic Big Model Parallelism,"When training large machine learning models with many variables or parameters, a single machine is often inadequate since the model may be too large to fit in memory, while training can take a long time even with stochastic updates. A natural recourse is to turn to distributed cluster computing, in order to harness additional memory and processors. However, naive, unstructured parallelization of ML algorithms can make inefficient use of distributed memory, while failing to obtain proportional convergence speedups â€” or can even result in divergence. We develop a framework of primitives for dynamic model-parallelism, STRADS, in order to explore partitioning and update scheduling of model variables in distributed ML algorithms â€” thus improving their memory efficiency while presenting new opportunities to speed up convergence without compromising inference correctness. We demonstrate the efficacy of model-parallel algorithms implemented in STRADS versus popular implementations for Topic Modeling, Matrix Factorization and Lasso.",2014,ArXiv
