title,abstract,year,journal
ÐŸÐµÑ‚Ñ€Ð¾Ð²Ð° Ð¡. Ð. Ð Ð¾Ð·Ð²Ð¸Ñ‚Ð¾Ðº Ð Ð¾Ð·Ð´Ñ€Ñ–Ð±Ð½Ð¾Ð³Ð¾ ÐÑÐ¾Ñ€Ñ‚Ð¸Ð¼ÐµÐ½Ñ‚Ñƒ Ð† Ð™Ð¾Ð³Ð¾ Ð’Ð¿Ð»Ð¸Ð² ÐÐ° Ð¡Ñ‚Ñ€ÑƒÐºÑ‚ÑƒÑ€ÑƒÐ²Ð°Ð½Ð½Ñ,"One of the key tasks of a retailer is to respond effectively to the requirements of the consumers. Here, the activities of research, formation, structuring, optimization, organization and development of the assortment are particularly important. These activities are subject to the strategy of the company and are based on the demand and needs. On its part, responding effectively to consumers implies the use of new approaches toward the overall assortment management. Such an approach, for example, is assortment structuring by commodity categories, as well as the related decisions to create, manage and evaluate the effectiveness of their assortment matrix, also called commodity portfolio. Modernretailershaveavariety of toolsenabling them to carry out analyses in the specific trends of the retail assortment. It is extremely important to duly assess the situation in the retail premises. Managers are faced withmakingcomplicated decisionsrelated tostrategy development, selection and formationof retail assortment,pricing, movement andpresentation of the goodsin the store.Retailassortment structuringis especially important among thisset ofdecisions. This paper aims to differentiate and specify the types of decisions the implementation of which as specific activities aids the studying and structuring of retail assortment, as well as its rational organization and development.",2014,
Modeling Alzheimerâ€™s Disease Progression with Fused Laplacian Sparse Group Lasso,"Alzheimerâ€™s disease (AD), the most common type of dementia, not only imposes a huge financial burden on the health care system, but also a psychological and emotional burden on patients and their families. There is thus an urgent need to infer trajectories of cognitive performance over time and identify biomarkers predictive of the progression. In this article, we propose the multi-task learning with fused Laplacian sparse group lasso model, which can identify biomarkers closely related to cognitive measures due to its sparsity-inducing property, and model the disease progression with a general weighted (undirected) dependency graphs among the tasks. An efficient alternative directions method of multipliers based optimization algorithm is derived to solve the proposed non-smooth objective formulation. The effectiveness of the proposed model is demonstrated by its superior prediction performance over multiple state-of-the-art methods and accurate identification of compact sets of cognition-relevant imaging biomarkers that are consistent with prior medical studies.",2018,ACM Transactions on Knowledge Discovery from Data (TKDD)
Dormant pulmonary vein conduction before ablation revealed by adenosine: evidence for intermittent venoatrial conduction?,"A 46-year-old man with paroxysmal atrial fibrillation and a history of percutaneous occlusion of an ostium primum atrial septal defect underwent pulmonary vein (PV) isolation. Echocardiography displayed a normal left ventricular ejection fraction with mild right ventricular dilatation and normal left atrium. After transseptal access, the geometry of the left atrium was reconstructed with a 10-pole variable LassoNav catheter (Biosense Webster, Diamond Bar, CA, USA) in combination with the CARTO3 system (Biosense Webster). After an initial procedure in sinus rhythm, atrial fibrillation was mechanically induced. Voltage mapping showed no evidence of left atrial scarring. Mapping with the Lasso catheter revealed widely connected left and right inferior PVs. In contrast, no potentials were recorded in the right superior PV despite a fully deployed Lasso catheter manipulated to ascertain the adequate mapping of all segments (Panel A). Both leftand right-sided ipsilateral PVs were circumferentially ablated despite the apparent electrical isolation of the right superior PV. Sinus rhythm was restored by direct current cardioversion, and adenosine challenge was undertaken. After ruling out left PV dormant conduction, the Lasso catheter was positioned in the right superior PV. Surprisingly, repeated adenosine injection revealed a transient and reproducible conduction along the postero-superior segment of the PV that had remained electrically quiescent during the whole procedure (Panel B). After complementary segmental ablation, adenosine did not reveal any dormant conduction. Until recently, the use of adenosine was generally limited to the acute post-ablation period with the aim of restoring dormant conduction in acutely non-conducting, but still viable, muscular sleeves of PVs and other thoracic veins. In the present case, the initial PV interrogation revealed an electrically quiescent PV, while others were diffusely connected without concomitant left atrial scarring. The adenosine challenge after ablation unexpectedly revealed an electrical connection to the PV that had",2017,"Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal of the working groups on cardiac pacing, arrhythmias, and cardiac cellular electrophysiology of the European Society of Cardiology"
Virtual lead-through robot programming : Programming virtual robot by demonstration,"This report describes the development of an application which allows a user to program a robot in a virtual environment by the use of hand motions and gestures. The application is inspired by the use of robot lead-through programming which is an easy and hands-on approach for programming robots, but instead of performing it online which creates loss in productivity the strength from offline programming where the user operates in a virtual environment is used as well. Thus, this is a method which saves on the economy and prevents contamination of the environment. To convey hand gesture information into the application which will be implemented for RobotStudio, a Kinect sensor is used for entering the data into the virtual environment. Similar work has been performed before where, by using hand movements, a physical robotâ€™s movement can be manipulated, but for virtual robots not so much. The results could simplify the process of programming robots and supports the work towards Human-Robot Collaboration as it allows people to interact and communicate with robots, a major focus of this work. The application was developed in the programming language C# and has two different functions that interact with each other, one for the Kinect and its tracking and the other for installing the application in RobotStudio and implementing the calculated data into the robot. The Kinectâ€™s functionality is utilized through three simple hand gestures to jog and create targets for the robot: open, closed and â€œlassoâ€. A prototype of this application was completed which through motions allowed the user to teach a virtual robot desired tasks by moving it to different positions and saving them by doing hand gestures. The prototype could be applied to both one-armed robots as well as to a two-armed robot such as ABBâ€™s YuMi. The robot's orientation while running was too complicated to be developed and implemented in time and became the application's main bottleneck, but remained as one of several other suggestions for further work in this project.",2015,
MÃ¡s-o-menos: a simple sign averaging method for discrimination in genomic data analysis,"MOTIVATION
The successful translation of genomic signatures into clinical settings relies on good discrimination between patient subgroups. Many sophisticated algorithms have been proposed in the statistics and machine learning literature, but in practice simpler algorithms are often used. However, few simple algorithms have been formally described or systematically investigated.


RESULTS
We give a precise definition of a popular simple method we refer to as mÃ¡s-o-menos, which calculates prognostic scores for discrimination by summing standardized predictors, weighted by the signs of their marginal associations with the outcome. We study its behavior theoretically, in simulations and in an extensive analysis of 27 independent gene expression studies of bladder, breast and ovarian cancer, altogether totaling 3833 patients with survival outcomes. We find that despite its simplicity, mÃ¡s-o-menos can achieve good discrimination performance. It performs no worse, and sometimes better, than popular and much more CPU-intensive methods for discrimination, including lasso and ridge regression.


AVAILABILITY AND IMPLEMENTATION
MÃ¡s-o-menos is implemented for survival analysis as an option in the survHD package, available from http://www.bitbucket.org/lwaldron/survhd and submitted to Bioconductor.",2014,Bioinformatics
Prove di compressione e taglio in sito su pannelli in muratura: la tecnica dei maschi murari contrapposti,"Si sono compiute prove di compressione e taglio-compressione di tipo statico, in sito, su campioni di muratura isolati da un pannello di sottofinestra di un edificio scolastico costruito negli anni â€™30 in Pisa; le prove sono state eseguite sui pannelli allo stato originale ed in seguito ad un intervento di ripristino e consolidamento mediante intonaco armato e diatoni in barre di acciaio. La tessitura muraria, molto diffusa nella zona e tipica del periodo di costruzione, si basa sullâ€™utilizzo di pietra calcarea non squadrata di elevata resistenza, intervallata da ricorsi orizzontali di mattoni pieni in laterizio; il tutto collegato da copiosi giunti di malta, prevalentemente di calce aerea, di scarsa qualitÃ . La resistenza della muratura Ã¨ piuttosto bassa, cosÃ¬ che non Ã¨ stato possibile prelevare campioni per effettuarne la caratterizzazione in laboratorio. La favorevole circostanza di disporre di pannelli di sottofinestra con le medesime caratteristiche costruttive delle restanti murature portanti e di conveniente rapporto larghezza-altezza, ha consentito lâ€™individuazione di due pannelli contrapposti, di dimensioni circa 100x100cm, sufficienti a compiere test distruttivi su un campione di muratura adeguato, senza disturbare l'assetto statico della costruzione. Le prove sperimentali sono state effettuate utilizzando martinetti oleodinamici per lâ€™applicazione dei carichi verticali, indipendenti da quelli orizzontali, cosicchÃ© i due pannelli gemelli sono stati sollecitati con azioni verticali fra loro diverse e con identico carico orizzontale, variabile fino a raggiungere il collasso di uno dei due campioni. Le prove sono state ripetute dopo aver eseguito la riparazione e il consolidamento del pannello danneggiato, con lastra in c.a. e diatoni trasversali. 1 INTRODUZIONE La sempre maggiore attenzione rivolta al recupero e all'adeguamento sismico del costruito, in particolare degli edifici in muratura, di cui l'Italia possiede un vastissimo ed articolato patrimonio, ha messo in evidenza l'opportunitÃ  di condurre approfondite indagini conoscitive delle modalitÃ  costruttive dei manufatti, delle tipologie murarie e del loro comportamento meccanico a fronte di azioni sia verticali che taglianti, su cui basare le verifiche di sicurezza ed una corretta progettazione degli interventi di consolidamento. In merito, la normativa tecnica relativa agli interventi di consolidamento degli edifici situati in zona sismica, emanata con l'OPCM 3431/2005 /15/, fornisce indicazioni per la valutazione dei parametri di resistenza e di elasticitÃ  delle murature, che puÃ² avvenire, o in base alla individuazione della tipologia costruttiva ed utilizzando i valori di riferimento contenuti nella tabella 11.D.1, oppure attraverso prove sperimentali da condurre in situ. Allo stato attuale, entrambe le metodologie presentano aspetti di onerositÃ  e di incertezza. Da una parte, i parametri meccanici contenuti nella tabella, essendo ricavati da prove eseguite su un campione non sufficientemente ampio e rappresentativo della varietÃ  di tipologie esistenti, possono non essere adeguati a descrivere il reale comportamento della specifica tipologia muraria. In piÃ¹, l'utilizzo dei valori tabulati senza alcuna conferma sperimentale, obbliga ad adottare fattori di confidenza elevati, con la conseguenza che i valori di progetto delle resistenze possono risultare estremamente bassi, e gli interventi di consolidamento eccessivamente pesanti. D'altro lato, l'esecuzione di prove sperimentali in situ puÃ² risultare onerosa e di notevole impatto sulla costruzione /7/, /11/, oltre che comportare incertezze nell'interpretazione e nel corretto utilizzo dei risultati delle prove ai fini delle verifiche di resistenza degli edifici /2/, /9/. Al fine di migliorare la situazione in questo campo, due sono le strategie da seguire: effettuare un'ampia sperimentazione su campioni rappresentativi delle diverse tipologie murarie ricorrenti sul territorio nazionale, in modo da disporre di un data-base di valori di riferimento dei parametri meccanici, sufficientemente articolato e affidabile; parallelamente, curare la messa a punto e la calibrazione di metodologie di prova in situ di diversa natura e applicabilitÃ , cosÃ¬ da poter adottare, caso per caso, quella di minor impatto: ciÃ² per disporre di valori di riferimento affidabili, da confermare tramite ulteriori prove poco invasive. Per quanto riguarda il primo aspetto, anche in ottemperanza alle indicazioni contenute nell'OPCM 3431/2005, le Regioni si sono attivate per promuovere campagne di indagini sperimentali su campioni di murature delle diverse tipologie presenti sul loro territorio, /6/, /7/. Contestualmente, dall'applicazione estensiva delle metodologie di prova fin qui sperimentate, potrebbero derivare informazioni utili per la messa a punto di convincenti modalitÃ  di interpretazione dei risultati. Per quanto riguarda le metodologie di prova, le piÃ¹ utilizzate finora sono quelle che vanno sotto il nome di ""prova di Sheppard PS"" /13/, ""prova di taglio-compressione PTC"" /8/ e ""prova di compressione diagonale PCD"" /14/; tutte queste prove sono alquanto invasive, in quanto comportano di sollecitare fino al collasso pannelli murari di dimensioni superiori ad 1m x 1m per l'intero spessore della parete. Il presente lavoro descrive la sperimentazione di una diversa metodologia di prova, che puÃ² essere in taluni casi vantaggiosamente impiegata, risultando meno invasiva di altre e fornendo risultati comparabili con quelli delle prove di taglio-compressione. 2 DESCRIZIONE DELLA CAMPAGNA SPERIMENTALE La campagna sperimentale ha interessato lâ€™edificio principale del complesso edilizio che ospita lâ€™Istituto Tecnico Industriale Statale, I.T.I.S. ""Leonardo da Vinci"" a Pisa. L'edificio, risalente agli anni trenta, Ã¨ costituito da due piani: l'orizzontamento a piano terra poggia direttamente su un vespaio, il primo orizzontamento e la copertura piana sono costituiti da solai laterocementizi con luci notevoli (circa 7 m). Le strutture portanti verticali sono in muratura, con ampie aperture; le altezze di interpiano sono di circa 5 metri. In tempi recenti, la struttura Ã¨ stata interessata da alcuni dissesti, dipendenti da fenomeni di compattazione del terreno, che attualmente ne limitano l'esercizio, obbligando lâ€™Amministrazione Provinciale a prossime opere di consolidamento. Il dissesto si Ã¨ manifestato con vistosi avvallamenti nell'orizzontamento a piano terra e la formazione di lesioni inclinate nei maschi murari periferici (vedi Figura 1). Figura 1. Esempio di lesioni. Ad oggi, lâ€™ala ovest dellâ€™edificio, in parte inagibile, Ã¨ oggetto di una campagna di rilievi ed indagini conoscitive, preliminari alla progettazione degli interventi di consolidamento. Le murature di cui sono costituite le pareti portanti del fabbricato, presentano tessitura molto irregolare, con blocchi di pietra, provenienti presumibilmente dalle cave dei Monti Pisani, irregolari o appena sbozzati, di pezzatura 10 40 cm, all'apparenza di buone caratteristiche meccaniche. La malta, di calce presumibilmente aerea, si presenta di qualitÃ  scarsa, sia per quanto riguarda le proprietÃ  meccaniche, come rilevato tramite PNT-G /10/, sia per quanto riguarda la capacitÃ  di aderire ai blocchi; inoltre allâ€™interno dei pannelli murari, si sono rilevate cavitÃ  e taluni vuoti di dimensioni importanti(vedi fig. 2). Figura 2. Foto e rilievo della tessitura muraria. Le murature presentano ricorsi orizzontali a tutto spessore (listature) a passo di circa 1m, costituiti da due file di mattoni pieni; sono rivestite, su entrambe le facce, da intonaco, che si presenta, specialmente sul lato esterno, di notevole spessore e di buona qualitÃ . Gli spessori dei muri portanti sono compresi fra i 40 e i 60 cm. Le pareti perimetrali presentano finestre di ampiezza circa 3m; le murature dei sottofinestra sono della stessa tipologia e dello stesso spessore dei maschi murari. Questa caratteristica ha suggerito di effettuare prove per la caratterizzazione meccanica delle murature proprio sui pannelli di sottofinestra: infatti, seppure in condizioni diverse in ordine al sovraccarico verticale, si potevano comunque ritenere rappresentativi delle murature presenti; del resto, il disturbo allâ€™edificio causato dalle prove in questo caso Ã¨ minimo, considerato che i carichi di prova impegnano i soli pannelli, in quanto autocontrastanti alle azioni orizzontali. Le prove penetrometriche, compiute con penetrometro PNT-G, hanno permesso di determinare la resistenza a compressione della malta in sito, Wm, tramite la correlazione dello strumento con lâ€™energia dissipata per compiere una piccola cavitÃ  di dimensioni assegnate. Si Ã¨ avuta lâ€™accortezza di effettuare i test penetrometrici sia sulle superfici dei giunti di malta in vista sulle pareti dellâ€™aula interessata dalle prove (Tabella 1) e sulle pareti dellâ€™aula adiacente, sia sui letti di malta di campioni estratti dalle murature della palestra costruita nello stesso periodo (Tabella 2). In questo modo si Ã¨ verificata la consistenza della malta allâ€™interno e sulla superficie della parete; tali controlli comparati sono stati altresÃ¬ effettuati su alcuni campioni estratti durante la formazione dei pannelli per le prove di taglio-compressione. Una volta eseguite le prove di compressione semplice sui due pannelli e le prove di tagliocompressione fino al collasso di uno dei due pannelli, si Ã¨ proceduto alla riparazione di quest'ultimo mediante lâ€™applicazione, sulla faccia esterna, di una rete elettrosaldata Ï†5, maglia 10*10 cm, ancorata al pannello murario mediante 4 barre Ï†10 di acciaio FeB 44k, inserite per una profonditÃ  di circa 30cm in fori trapanati e successivamente iniettati con boiacca di cemento. Sulla superficie Ã¨ stato poi applicato uno strato di circa 3cm, di malta cementizia di tipo tixotropico fibrorinforzata; sulla faccia interna Ã¨ stato applicato uno strato di circa 1cm della medesima malta, senza alcuna armatura. Successivamente alla riparazione, s",2007,
"Platinum-group elements in Tulameen Coal, British Columbia, Canada; discussion","sures at the Blakeburn opencast pit was due to selective fixation by organic complexing of Au and PGE carried as solute or colloidal suspensions. Anomalously high concentrations of PGE in fault zones were explained by enhanced ground-water flow along more permeable channelways which promoted greater fluid-rock (coal) interactions. Two sources for the PGE were identified: an external Pt-rich source, the nearby Tulameen Ultramafic Complex; and an internal source comprising volcanic units interbedded with the coal, including tonsteins, bentonites, and basalt. On the basis of the relative abundances of Pt, Pd and Au in stream sediments, coals, and ultramafic rocks of the Tulameen Complex, Van der Flier-Keller (1991, p. 394) further proposed that the precipitation of PGE from ground waters could also account for the origin of these metals in alluvial placers of the region. It was the latter conclusion, requiring wholesale mobility and precipitation of PGE in the surficial environment, that prompted a close examination of the data that led Van der Flier-Keller to favor a low-temperature origin for PGE in coals and alluvial sediments of the Tulameen district. Previously, Raicevic and Cabri (1976) and Nixon et al. (1990) had documented a magmatic origin for platinum-group minerals in Tulameen placers and demonstrated a genetic link with chromitites in the core of the Tulameen Ultramafic Complex. Of course, there are many well-documented examples of the mobility and hydromorphic dispersion of noble metals (to varying degrees) during surface weathering of rocks and ores (e.g., Taufen and Marchetto, 1990; Wood and Vlassopoulos, 1990). In addition, experimental and theoretical work has demonstrated the ability of organic acids to complex with PGE in aqueous solutions (e.g., Wood, 1990; Plimer and Williams, 1987). However, given our present state of knowledge of the distribution of PGE in coal (Swaine, 1990), it seems unwise to invoke some poorly understood process uch as regional hydromorphic dispersion of PGE in order to account for subeconomic concentrations of these metals in coal when other more conventional mecha-",1992,Economic Geology
Discrimination of Acori Tatarinowii Rhizoma from two habitats based on GC-MS fingerprinting and LASSO-PLS-DA,"This study is intended to explore the chemical differences of Acori Tatarinowii Rhizoma (ATR) samples collected from two habitats, Sichuan and Anhui provinces, China. Gas chromatography-mass spectrometry (GC-MS) was applied to establishing the quantitative chemical fingerprints of ATRs. A total of 104 volatile compounds were identified and quantified with the information of mass spectra and retention index (RI). Furthermore, least absolute shrinkage and selection operator (LASSO), a sparse regularization method, combined with subsampling was employed to improve the classification ability of partial least squares-discriminant analysis (PLS-DA). After variable selection by LASSO, three chemical markers, Î²-elemene, Î±-selinene and Î±-asarone, were identified for the discrimination of ATRs from two habitats, and the total classification correct rate was increased from 82.76% to 96.55%. The proposed LASSO-PLS-DA method can serve as an efficient strategy for screening marked chemical components and geo-herbalism research of traditional Chinese medicines.æ‘˜è¦æœ¬æ–‡æ—¨åœ¨ç ”ç©¶ä¸­å›½å››å·å’Œå®‰å¾½2 ä¸ªäº§åœ°çŸ³è–è’²æ ·å“çš„åŒ–å­¦å·®å¼‚ã€‚é¦–å…ˆé€šè¿‡æ°”ç›¸è‰²è°±-è´¨è°±è”ç”¨ (GC-MS)æŠ€æœ¯å»ºç«‹çŸ³è–è’²çš„å®šé‡åŒ–å­¦æŒ‡çº¹å›¾è°±,åŸºäºŽè‰²è°±ã€è´¨è°±ä¿¡æ¯å’Œä¿ç•™æŒ‡æ•°å®šæ€§å’Œå®šé‡äº†çŸ³è– è’²ä¸­104 ç§æŒ¥å‘æ€§åŒ–åˆç‰©ã€‚åœ¨æ­¤åŸºç¡€ä¸Š,é‡‡ç”¨ä¸€ç§ç¨€ç–æ­£åˆ™åŒ–æ–¹æ³•æ¥æé«˜åæœ€å°äºŒä¹˜-åˆ¤åˆ«åˆ†æž (PLS-DA)æ¨¡åž‹çš„åˆ†ç±»èƒ½åŠ›,ä½¿å¾—åˆ†ç±»ç²¾åº¦ä»Ž82.76%ä¸Šå‡åˆ°96.55%ã€‚æœ€åŽ,ç»“åˆæœ€å°ç»å¯¹æ”¶ç¼©ä¸Žé€‰ æ‹©ç®—å­(LASSO)ä¸ŽäºŒæ¬¡é‡‡æ ·ç­›é€‰å‡ºåŒºåˆ«äºŽ2 ä¸ªäº§åœ°çš„3 ä¸ªåŒ–å­¦æ ‡è®°ç‰©:Î²-æ¦„é¦™çƒ¯,Î±-èŠ¹èœç´ å’ŒÎ±-ç»† è¾›é†šã€‚æœ¬æ–‡é‡‡ç”¨çš„æœ€å°ç»å¯¹æ”¶ç¼©ä¸Žé€‰æ‹©ç®—å­-åæœ€å°äºŒä¹˜-åˆ¤åˆ«åˆ†æž(LASSO-PLS-DA)ç®—æ³•å¯ä»¥ä½œä¸º ç­›é€‰ä¸­è‰è¯ä¸­æ ‡å¿—æ€§åŒ–å­¦æˆåˆ†å’Œè¿›è¡Œåœ°ç†è‰è¯å­¦ç ”ç©¶çš„æœ‰æ•ˆæ–¹æ³•ã€‚",2018,Journal of Central South University
PrevisÃ£o da inflaÃ§Ã£o de alimentos no domicÃ­lio usando dados meterolÃ³gicos,"Food inflation is the most unpredictable component of CPI and the one that mostly affects peopleâ€™s lives, especially the poor. One of the reasons for food inflation volatility is its dependence on weather variations. In developing countries, all these three facts are more pronounced: First, food prices are more volatile due to the higher prevalence of fresh over processed foods; Secondly, fresh foods are more susceptible to weather variations not only because they are fresh, but also because production is usually less technological than that of processed foods; Finally, in developing countries, food-at-home represents a higher share of the already limited household budget. This has two significant consequences, the weight of food-at-home inflation is larger in developing countries CPI, and it is more difficult for people to accommodate food price increases. Therefore, we research whether meteorological data can help forecast food-at-home inflation. We study the case of Brazil, a developing country with rich historical daily weather data and with a reliable monthly inflation index published 24 times per year. We retrieved data for the last 18 years. As method, we use the lasso and Random Forest because they handle well high dimensional models. All our estimations are pseudo-out-of-sample, and we use, as benchmark, a direct estimated AR with lag order selected by BIC. Using a validation set, we choose to use climate normals averaged over the last 30 and 90 days. Our results show that the weather data improve forecasts when compared to the benchmark for each of the 1to 7-month horizons considered. On average over the horizons, the ratio to benchmark of the Root Mean Squared Error (RMSE) in the holdout set was 0.70 for the lasso model and 0.73 for the Random Forest model. Additionally, we use our forecasts of food-at-home inflation to forecast headline inflation. We find that, again, we could improve forecasts for all seven horizons with both models. In the holdout set, the average RMSE ratio to benchmark for the lasso was 0.87, and for the Random Forest, 0.91. Our findings suggest that weather data might substantially improve inflation forecasts in developing countries.",2019,
Pharmaceutical Care in the Treatment of Patients with Lower Urinary Tract Infections,"Urinary tract infection (UTI) is a non-specificinfectious processes, which include all kinds of infec-tions affecting various parts of itâ€™s anatomy: kidneys,ureters, bladder and urethra. Traditionally, they are di-vided into the infection of lower portion of UTI (urethri-tis, cystitis), which are found in the vast majority ofcases, and the upper (nephritis). According to statistics,the incidence of UTI in the world is about 150 millioncases per year and costs the health care systems of dif-ferent countries in more than $ 6 billion. In the U.S.,they are the cause of more than 8 million annual visitsto physicians and more than 100 thousand hospitaliza-tions. This pathology is about 50 times more common inwomen, and is generally about 5% of the populationmorbidity. The tasks of pharmaceutical care of patientswith a UTI in the treatment process is directly related tothis important medical and social problem [1, 2].The annual forums of the American UrologicalAssociation (AUA) is traditionally considered to be""trend setters"" in matters of treatment recommendationsof UTI. Last Consensus on the recommended drugs andrational schemes of their use in UTI was adopted in2002 [3] and since then a number of positions was im-proved and supplemented. It should be rememberedthat, as used in the treatment of antimicrobial agents are,in most countries, including Ukraine, prescription drugs,appointed solely by physician. The trend of mentionedchanges, and review tasks of pharmaceutical care forthese patients is the aim of this publication. In this case,we deliberately placed outside the brackets sufficientlyspecific discussion topic of drug treatment of nephritis.",2013,
