title,abstract,year,journal
"Best Subset, Forward Stepwise, or Lasso? Analysis and Recommendations Based on Extensive Comparisons","In exciting new work, Bertsimas et al. (2016) showed that the classical best-subset selection problem in regression modeling can be formulated as a mixed integer optimization (MIO) problem. Using recent advances in MIO algorithms, they demonstrated that bestsubset selection can now be solved at much larger problem sizes than what was thought possible in the statistics community. They presented empirical comparisons of best-subset with other popular variable selection procedures, in particular, the lasso and forward-stepwise selection. Surprisingly (to us), their simulations suggested that best subset consistently outperformed both methods in terms of prediction accuracy. Here we present an expanded set of simulations to shed more light on these comparisons. The summary is roughly as follows: â€¢ neither best subset nor the lasso uniformly dominate the other, with best Depts of Statistics and Biomedical Data Science, Stanford University (e-mail: hastie@stanford.edu; tibs@stanford.edu). Depts. of Statistics and Machine Learning, Carnegie-Mellon University (e-mail: ryantibs@stat.cmu.edu; url: ). âˆ—AMS 2010 subject classifications. Primary 62J05; secondary 62J07 1 imsart-sts ver. 2014/10/16 file: paper.tex date: June 26, 2019 2 HASTIE ET. AL. subset generally performing better in very high signal-to-noise (SNR) ratio regimes, and the lasso better in low SNR regimes; â€¢ for a large proportion of the settings considered, best subset and forward stepwise perform similarly, but in certain cases in the high SNR regime, best subset performs better. â€¢ forward-stepwise and best-subsets tend to yield sparser models, especially in the high SNR regime â€¢ the relaxed lasso (actually, a simplified version of the original relaxed estimator defined in Meinshausen 2007) is the overall winner, performing just about as well as the lasso in low-SNR scenarios, and nearly as well as best subset in high-SNR scenarios.",2018,
Abstract 3387: A complete workflow for high throughput isolation of serum microRNAs and downstream analysis by qRT-PCR: application to cancer biomarker discovery,"Biomarkers have become invaluable tools in the clinical space for cancer detection, diagnosis, patient prognosis and treatment selection. An ideal biomarker should be easily assayed with minimally invasive medical procedures but possess high sensitivity and specificity. Although many candidate biomarkers for various diseases have been proposed in the literature, very few have made their way to clinical use, and for certain types of cancer there are no reliable biomarker options. The use of prostate specific antigen (PSA) has led to a dramatic increase in the diagnosis of prostate cancer - over 230,000 new cases in 2014. However, most of these cases are of low risk disease that is unlikely to cause significant morbidity and mortality, leading to the accepted notion that prostate cancer is overdiagnosed. On the other hand, while it is a sensitive test, less than Â¼ of patients undergoing a prostate biopsy based on PSA testing are actually found to have the disease. The identification of biomarkers that are more senstitive and specific predictors for the presence of prostate cancer, as well as for the aggressiveness of the disease, could decrease the complications and morbidity related to prostate biopsies and definitive treatment. The circulating miRNA in blood could potentially fill this void, providing biomarkers suitable for real-time detection and application to the management of prostate cancer patients. The main advantages of miRNAs versus longer molecules (mRNA, lncRNA) include: (i) smaller number of sequences The objective of this project was to develop a set of reagents and tools for efficient recovery and analysis of circulating miRNAs. Our team has built a complete workflow to provide: (1) high throughput isolation of total serum RNA using a new MagMax TM mirVana TM reagent kit for the KingFisher TM Flex and Duo instruments, and (2) downstream analysis of microRNA profiles by qRT-PCR using next generation TaqManÂ® microRNA assays. The effectiveness of this workflow is exemplified by analysis of a panel of miRNAs in samples derived from serum of patients with metastatic prostate cancer versus control groups. Following this fast and easy workflow suitable for serum and other body fluids, disease-specific RNA signatures can be identified and used as biomarkers. TaqManÂ® is a registered Trademark of Roche Molecular Systems, Inc. used under permission and license. Citation Format: Emily M. Zeringer, Alex J. Rai, Joel DeCastro, Luming Qu, Marie Gonzalez, Laura Chapman, Alexander V. Vlassov, Susan M. Magdaleno, Chunmei Liu, Fangqi Hu, Shoulian Dong, Linda Wong. A complete workflow for high throughput isolation of serum microRNAs and downstream analysis by qRT-PCR: application to cancer biomarker discovery. [abstract]. In: Proceedings of the 106th Annual Meeting of the American Association for Cancer Research; 2015 Apr 18-22; Philadelphia, PA. Philadelphia (PA): AACR; Cancer Res 2015;75(15 Suppl):Abstract nr 3387. doi:10.1158/1538-7445.AM2015-3387",2015,Cancer Research
SÃ©lection de variables pour des processus ponctuels spatiaux,"Les applications recentes telles que les bases de donnees forestieres impliquent des observations de donnees spatiales associees a l'observation de nombreuses covariables spatiales. Nous considerons dans cette these le probleme de l'estimation d'une forme parametrique de la fonction d'intensite dans un tel contexte. Cette these developpe les procedures de selection des variables et donne des garanties quant a leur validite. En particulier, nous proposons deux approches differentes pour la selection de variables : les methodes de type lasso et les procedures de type Selecteur de Dantzig. Pour les methodes envisageant les techniques de type lasso, nous derivons les proprietes asymptotiques des estimations obtenues par les fontions d'estimation derivees par les vraisemblances de la Poisson et de la regression logistique penalisees par une grande classe de penalites. Nous prouvons que les estimations obtenues par de ces procedures satisfont la consistance, sparsite et la normalite asymptotique. Pour la partie selecteur de Dantzig, nous developpons une version modifiee du selecteur de Dantzig, que nous appelons le selecteur Dantzig lineaire adaptatif (ALDS), pour obtenir les estimations d'intensite. Plus precisement, les estimations ALDS sont definies comme la solution a un probleme d'optimisation qui minimise la somme des coefficients des estimations soumises a une approximation lineaire du vecteur score comme une contrainte. Nous constatons que les estimations obtenues par de ces methodes ont des proprietes asymptotiques semblables a celles proposees precedemment a l'aide de methode regularisation du lasso adaptatif. Nous etudions les aspects computationnels des methodes developpees en utilisant les procedures de type lasso et de type Selector Dantzig. Nous etablissons des liens entre l'estimation de l'intensite des processus ponctuels spatiaux et les modeles lineaires generalises (GLM), donc nous n'avons qu'a traiter les procedures de la selection des variables pour les GLM. Ainsi, des procedures de calcul plus faciles sont implementees et un algorithme informatique rapide est propose. Des etudes de simulation sont menees pour evaluer les performances des echantillons finis des estimations de chacune des deux approches proposees. Enfin, nos methodes sont appliquees pour modeliser les emplacements spatiaux, une espece d'arbre dans la foret observee avec un grand nombre de facteurs environnementaux.",2017,
Estimation of a large-scale generalized Volterra model for neural ensembles with group lasso and local coordinate descent,"Estimation of neural models based on observed spike timing faces challenges as the amount of recorded units increases, especially when identifying detailed model features. Given that neural regions are generally sparsely connected, input selection is a critical step in model estimation but oftentimes computationally and theoretically challenging. In this paper, we detail an efficient methodology for estimating a sparse, nonlinear dynamical multiple-input, single-output model (MISO) applicable to large-scale (n > 50) single-unit recorded activity. The main contribution of this paper is the complete implementation of a principled group-lasso and local coordinate descent (LCD) algorithm into a generalized Volterra model (GVM) framework to achieve efficient sparse model estimation. Input selection is achieved with group-lasso by simultaneously selecting groups of parameters that are associated with each input. LCD yields efficient computation as the amount of inputs and parameters increase. We investigate and validate the performance of this estimation procedure with the application to a 64 input simulated model.",2015,2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)
Systematic assessment of prescribed medications and short-term risk of myocardial infarction â€“ a pharmacopeia-wide association study from Norway and Sweden,"Wholesale, unbiased assessment of Scandinavian electronic health-care databases offer a unique opportunity to reveal potentially important undiscovered drug side effects. We examined the short-term risk of acute myocardial infarction (AMI) associated with drugs prescribed in Norway or Sweden. We identified 24,584 and 97,068 AMI patients via the patient- and the cause-of-death registers and linked to prescription databases in Norway (2004â€“2014) and Sweden (2005â€“2014), respectively. A case-crossover design was used to compare the drugs dispensed 1â€“7 days before the date of AMI diagnosis with 15â€“21 daysâ€™ time -window for all the drug individually while controlling the receipt of other drugs. A BOLASSO approach was used to select drugs that acutely either increase or decrease the apparent risk of AMI. We found 48 drugs to be associated with AMI in both countries. Some antithrombotics, antibiotics, opioid analgesics, adrenergics, proton-pump inhibitors, nitroglycerin, diazepam, metoclopramide, acetylcysteine were associated with higher risk for AMI; whereas angiotensin-II-antagonists, calcium-channel blockers, angiotensin-converting-enzyme inhibitors, serotonin-specific reuptake inhibitors, allopurinol, mometasone, metformin, simvastatin, levothyroxine were inversely associated. The results were generally robust in different sensitivity analyses. This study confirms previous findings for certain drugs. Based on the known effects or indications, some other associations could be anticipated. However, inverse associations of hydroxocobalamin, levothyroxine and mometasone were unexpected and needs further investigation. This pharmacopeia-wide association study demonstrates the feasibility of a systematic, unbiased approach to pharmacological triggers of AMI and other diseases with acute, identifiable onsets.",2019,Scientific Reports
Medical bibliography,"of theactual content ofeacharticle (without reference to the title)hasbeenaddedwhenevernecessaryor desirable.The samepersonnelhave indexedand classifiedtitles in Englishand American periodicals not covered by the American Medical Association. These cards have been sent to the library of the AmericanMedicalAssociation,the cardscovering theremaining English and American medical literature added to them, and this material edited and brought into uniform style by the library staff and theindexingservice of the American Medical Association. The redaction, printing, proof-reading, and distribution are carried out by the various departments of the American Medical Association. The relation of the Army Medical Library staff to the redaction of the INDEX [sic] is advisory.8 This division into foreign and English language journals, with theArmy MedicalLibrary beingresponsiblegenerally for the foreign material and the American Medical Association for the English language works, was to come up again, as we will see later,in thediscussion on the Current List ofMedical Literature. With the cessation of the old Index medicus, the last large-scale general medical index in semi-classified form came to anend.As anexplanationof this trendaway from classification schemes inbibliography, it might be pointed out that at first bibliography followed theleadof scientific thought which tends to go from the particular to the universal, in amore or less inductive fashion. Such thought has generally looked for relationships and patterns to ex8Quarterly CumulativeIndex Medicus, Preface, i:[3], 1927. 9 Althoughthe last seriesof theIndexmedicus printed its subjects in alphabeticalorder, authorsstillhad tobesought for inaseparate author index. More properly, therefore, these volumes were neither classed nor dictionary in form. 140 THE DEVELOPMENT OF MEDICAL BIBLIOGRAPHY plain what might otherwise seem to be planless and chaotic. Sciences which can easily find orderly relations, such as mathematics or astromony,have thus been prominent early in mankind's history; and it is probably no accident that the eighteenth century's Age of Reason should also have been an age of classifications,encyclopedias, and nosologies.11 ._..'.'.Together with the interest in classification in science, there grew up an interest in classification of the derivatives of science, especially its literature/Unfortunately, however, the literature did not easily fit into any selfevident scheme, and almost as many classifications were developed as there were people developing them. As a 10 ""In the first place, there can be no livingscience unless. there is a widespreadinstinctive conviction in theexistence ofan Order of Things, and,inparticular,of an OrderofNature. Certainly from theclassical Greek civilizationonwards there have been .. men, and indeed groups of men, whohave placedthemselvesbeyond[the] acceptance ofari ultimate irrationality. Suchmen have endeavoured to explainallphenomenaas theoutcome ofanorder of thingswhichextends toeverydetail. Geniuses such as Aristotle, or Archimedes, or Roger Bacon, must have been endowed with the full scientific mentality, which instinctively holds that all things great and small are conceivable as exemplifications of general principles which reign throughout the natural order."" Alfred North Whitehead. Science and the Modern World; Lowell Lectures, 1925. N. V.,Mentor Books [C1925]p. 4-5. '.-,:-.11""Classification is one method, probably the ,""â– â– ..â–  simplest method, of discovering orderinthe world. By noting similaritiesbetween numerous distinct individuals, and thinking of these individuals as forming one class or kind,the many are ina sensereduced to one,, and to.that extent simplicity!and order are introducedinto the bewilderingmultiplicity of Nature.""-A. Wolf. Classification. (In: Encyclopaedia Britannica, 14th cd. Chicago,Encyclopaedia Britannica[C1930] vÂ» 5: 778) THE PRESENT SITUATION",1987,Courrier
Sparsity Pattern Recovery in Compressed Sensing - eScholarship,"The problem of recovering sparse signals from a limited number of measurements is now ubiquitous in signal processing, statistics, and machine learning. A natural question of fundamental interest is that of what can and cannot be recovered in the presence of noise. This thesis provides a sharp characterization for the task of sparsity pattern recovery (also known as support recovery). Using tools from information theory, we find a sharp separation into two problem regimes -- one in which the problem is fundamentally noise-limited, and a more interesting one in which the problem is limited by the behavior of the sparse components themselves. This analysis allows us to identify settings where existing computationally efficient algorithms, such as the LASSO or approximate message passing, are optimal as well as other settings where these algorithms are highly suboptimal. We compare our results to predictions of phase transitions made via the powerful but heuristic replica method, and find that our rigorous bounds confirm some of these predictions.The remainder of the thesis explores extensions of our bounds to various scenarios. We consider specially structured sampling matrices and show how such additional structure can make a key difference, analogous to the role of diversity in wireless communications. Finally, we illustrate how the new bounding techniques introduced in this thesis can be used to establish information-theoretic secrecy results for certain communication channel models that involve eavesdroppers.",2011,
1p-513 : í”Œë¼ì¦ˆë§ˆ/ì´‰ë§¤ ê³µì •ì„ ì´ìš©í•œ ì¼ì‚°í™”íƒ„ì†Œ ì œê±° íŠ¹ì„± ì—°êµ¬,"ì¼ì‚°í™”íƒ„ì†ŒëŠ” ëŒ€ê¸° ì¤‘ì— ì•½ 0.001%ì¡´ìž¬í•˜ë©° ìœ ê¸°ë¬¼ì˜ ë¶ˆì™„ì „ ì—°ì†Œì— ì˜í•´ ìƒì„±ë˜ëŠ” ë¬´ìƒ‰, ë¬´ì·¨, ë¬´ìžê·¹ ê°€ìŠ¤ë¡œ 1776ë…„ Lassonneê°€ charcoalì™€ zinc oxideì˜ í˜¼í•©ë¬¼ ê°€ì—´ê³¼ì •ì—ì„œ ë°œê²¬í•˜ì˜€ë‹¤. ì¼ì‚°í™”íƒ„ì†ŒëŠ” ë‚©, ë¨¼ì§€, ì˜¤ì¡´, í™©ì‚°í™”ë¬¼ ë“±ê³¼ í•¨ê»˜ ëŒ€ê¸°í™˜ê²½ê¸°ì¤€ë¬¼ì§ˆë¡œ ì§€ì •ë˜ì—ˆë‹¤. ì¼ë°˜ì ìœ¼ë¡œ ë§Žì€ ëŒ€ê¸°ì˜¤ì—¼ ë°°ì¶œì›ì—ì„œ ì¼ì‚°í™”íƒ„ì†Œê°€ ë°°ì¶œëœë‹¤. ë³¸ ì—°êµ¬ì—ì„œëŠ” í”Œë¼ì¦ˆë§ˆ/ì´‰ë§¤ ê³µì •ì—ì„œ ë‹¤ì–‘í•œ ì´‰ë§¤ë¥¼ ì´ìš©í•˜ì—¬ ì¼ì‚°í™”íƒ„ì†Œ ë¶„í•´ì—°êµ¬ë¥¼ ìˆ˜í–‰í•˜ì˜€ë‹¤. ì¼ì‚°í™”íƒ„ì†Œì˜ ë¶„í•´íŠ¹ì„±ì„ íŒŒì•…í•˜ê¸° ìœ„í•´ ì˜¨ë„, ë°©ì „ì „ë ¥, ìŠµë„ ë“±ì„ ë³€í™”ì‹œì¼œ ì‹¤í—˜ì„ ì§„í–‰í•˜ì˜€ìœ¼ë©°, ì‹¤í—˜ê²°ê³¼ ì¼ì‚°í™”íƒ„ì†Œì˜ ë¶„í•´íš¨ìœ¨ì€ ì´‰ë§¤ì˜ ì¢…ë¥˜ì— ë”°ë¼ í° ì°¨ì´ë¥¼ ë³´ì˜€ìœ¼ë©°, í”Œë¼ì¦ˆë§ˆ/ì´‰ë§¤ ê³µì •ì—ì„œ ë°©ì „ ì „ë ¥ë³´ë‹¤ëŠ” ì˜¨ë„ì— ì˜í–¥ì„ ë§Žì´ ë°›ëŠ” ê²ƒìœ¼ë¡œ í™•ì¸ë˜ì—ˆë‹¤.",2015,
Read Why Anne Coll Of Meritage Restaurant Chose Verlasso Salmon | Verlasso,We sat down with Chef Anne Coll of Meritage Restaurant in Philadelphia to learn why Verlasso salmon is a good fit for her restaurant and customers.,2012,
Effects of microbial activity and electron shuttles on the reduction of U ( VI ) under sulfidogenic conditions,"Crystalline rocks record critical information about the magnitude and rates of geodynamic processes. Important factors such as: how deep; how hot; how fast; and for how long are all in some way encoded in the mineral assemblages, mineral compositions and microstructures. Our ability to estimate metamorphic pressureâ€“temperature (P-T) conditions has improved markedly with the increased availability of thermodynamic data for both simple and complex solidsolution phases, internally-consistent thermodynamic datasets and powerful computer programs to manipulate this data for a variety of equilibrium calculations. An increasingly popular tool is the single composition P-T section (commonly termed pseudosection) which allows rapid determination of mineral assemblages, compositions and their modal amounts for a given bulk composition within a specified P-T window. Unfortunately, with the increasing popularity has come an increasing disregard for the fact that a rock in equilibrium can only define a single point on such a diagram and that P-T paths, interpreted due to compositional zoning, inclusion suites and reaction textures, cannot be reliably indicated on the same, single pseudosection. Fortunately, the solution to this dilemma already exists. It is possible to model the consequences of bulk compositional fractionation along a P-Tpath and even to define local bulk chemical sub-domains (e.g. for a single inclusion or between two specific grains). Conventional geothermobarometry, typically utilising standardised formulations of exchange, net transfer or solvus reactions, is only of limited, indicative use. However, if one is confident of having identified a preserved equilibrium assemblage, and assuming that the compositions of the phases have not been subsequently modified, the same conventional thermobarometric reactions can be determined with thorough consideration of the Pand Tdependence of thermodynamic parameters, including activities, with the internally consistent data. Rocks in perfect (metastable) equilibrium are ideal for studying by a single pseudosection but of zero use for determining P-T-time paths. It is only by the combination of petrography, careful microanalysis and thoughtful application of various equilibrium thermodynamic tools, including pseudosections, that we will advance to a better quantification of, and thus also ability to model and predict, geodynamic processes. Mercury distribution and speciation in a seasonal wetland impacted by mine waste P.A. O'DAY1*, S. SERRANO1, T. STILSON1 AND D. VLASSOPOULOUS2 1University of California, Merced, CA 95343 USA (*correspondence: poday@ucmerced.edu) 2Anchor QEA, LLC, Portland OR 97224 USA (dvlassopoulos@anchorqea.com)",2011,
