title,abstract,year,journal
Foresight of Macro Environment in Agribusiness: Dynamic Relationships of Food Consumption and Agricultural Production (Analysis of the Relations between Agricultural Production and Domestic Consumption),"The article is devoted to an important economic element agribusinessforesight the analysis of general economic conditions, and specifically the search for links in the production of agricultural products in general and domestic consumption of basic food products. As the main research methods for the current research there were used LASSO Regression method with a regularizer and Gradient Boosting Machine algorithm. The time series from 1991 to 2018, transformed into the form of annual percentage changes, were used as the initial data. At the beginning, a preliminary selection of features was made, and further two corresponding models were formed on the basis of the selected hyperparameters. As an additional target variable, a series of production was created with a time lag of one period in relation to the rest of the series. The degrees of the linear and nonlinear relationships for various types of food are determined, as well as differences in aggregates of crop production and animal husbandry are revealed. General recommendations are given within the framework of the policy for the development of the institutional environment of agribusiness and its foresight systems.",2020,
Selection of Academic Influence Evaluation Index of Network Science and Technology Articles,"The influence evaluation effect of network science and technology articles depends on the selection of evaluation index variable.Firstly,this paper associates influence evaluation of science and technology articles with their ranking in popular open-access journal databases.It takes mathematics articles from the WOS database as sample,and respectively selects ten articles from the top six ranking groups which are 0.01% ã€0.01%-0.1% ã€0.1%-1% ã€1%-10% ã€ 10%-20% and 20%-50%.With literature information method,28 different features are extracted from each of these articles from three aspects of the article content,the journal publishing articles,and the authors.Then it takes the ranking level of 324 articles and 28 academic link indexes as the sample,to study the ""ordinal regression model"".Secondly,with Lasso method,based on the variable selection and parameter estimation of 28 academic link indexes,it obtains 9 features that are considered to be the basic characteristics indexes to evaluate academic influence of network science and technology articles.Thirdly,based on the ranking level of 418 OA articles,and the selection of 20 network influence measurement indexes and its derivative variable,this paper gets 5 evaluation indexes of network transmission and utilization of impact.Finally,this paper generalizes 14 academic influence evaluation indexes of network science and technology articles.",2013,
Adaptive Lasso for Sparse High-dimensional Regression Models,"We study the asymptotic properties of the adaptive Lasso estimators in sparse, high-dimensional, linear regression models when the number of covariates may increase with the sample size. We consider variable selection using the adap- tive Lasso, where the L1 norms in the penalty are re-weighted by data-dependent weights. We show that, if a reasonable initial estimator is available, under ap- propriate conditions, the adaptive Lasso correctly selects covariates with nonzero coefficients with probability converging to one, and that theestimators of nonzero coefficients have the same asymptotic distribution they would have if the zero co- efficients were known in advance. Thus, the adaptive Lasso hasan oracle property in the sense of Fan and Li (2001) and Fan and Peng (2004). In addition, under a partial orthogonality condition in which the covariates with zero coefficients are weakly correlated with the covariates with nonzero coefficients, marginal regression can be used to obtain the initial estimator. With this initial estimator, the adaptive Lasso has the oracle property even when the number of covariates is much larger than the sample size.",2008,
Yield Forecasting of Spring Maize Using Remote Sensing and Crop Modeling in Faisalabad-Punjab Pakistan,"Real time, accurate and reliable estimation of maize yield is valuable to policy makers in decision making. The current study was planned for yield estimation of spring maize using remote sensing and crop modeling. In crop modeling, the CERES-Maize model was calibrated and evaluated with the field experiment data and after calibration and evaluation, this model was used to forecast maize yield. A Field survey of 64 farm was also conducted in Faisalabad to collect data on initial field conditions and crop management data. These data were used to forecast maize yield using crop model at farmersâ€™ field. While in remote sensing, peak season Landsat 8 images were classified for landcover classification using machine learning algorithm. After classification, time series normalized difference vegetation index (NDVI) and land surface temperature (LST) of the surveyed 64 farms were calculated. Principle component analysis were run to correlate the indicators with maize yield. The selected LSTs and NDVIs were used to develop yield forecasting equations using least absolute shrinkage and selection operator (LASSO) regression. Calibrated and evaluated results of CERES-Maize showed the mean absolute % error (MAPE) of 0.35â€“6.71% for all recorded variables. In remote sensing all machine learning algorithms showed the accuracy greater the 90%, however support vector machine (SVM-radial basis) showed the higher accuracy of 97%, that was used for classification of maize area. The accuracy of area estimated through SVM-radial basis was 91%, when validated with crop reporting service. Yield forecasting results of crop model were precise with RMSE of 255Â kgÂ haâˆ’1, while remote sensing showed the RMSE of 397Â kgÂ haâˆ’1. Overall strength of relationship between estimated and actual grain yields were good with R2 of 0.94 in both techniques. For regional yield forecasting remote sensing could be used due greater advantages of less input dataset and if focus is to assess specific stress, and interaction of plant genetics to soil and environmental conditions than crop model is very useful tool.",2018,Journal of the Indian Society of Remote Sensing
"Statistical methods for the integration analysis of - omics data (genomics, epigenomics and transcriptomics): An application to bladder cancer","An increase amount of ?omics data is being generated and single ?omics analyses have been performed to analyze it in the last decades. While the effort has revealed significant findings to better understand the biology of complex disease, such as cancer, combining more than two ?omics data will certainly explain further biological insights not found otherwise. For this reason, in the last five years the idea of integrating data has appeared in the context of system biology. However, the integration of ?omics data requires of appropriate statistical techniques to address the main challenges that high-throughput data impose. In this thesis, we propose different statistical approaches to integrate ?omics data (genomics, epigenomics, and transcriptomics from tumor tissue, and genomics from blood samples) in individuals with bladder cancer. In the first contribution, a framework based on a multi-staged strategy was proposed. Pairwise combinations using the three ?omics measured in tumor were analyzed (transcriptomics-epigenomics, eQTL and methQTL) to end with the combination of all of them in triples relationships. The results showed a whole spectrum of relationships and sound biological trans associations identifying new possible molecular targets. In the second contribution, a multi-dimensional analysis was applied to the three ?omics considered together in the same model. Penalized regression methods (LASSO and ENET) were applied since they can combine the data in a large input matrix dealing with many of the ?omics data integration challenges. Besides, a permutation?based MaxT method was proposed to assess the goodness of fit while correcting for multiple testing which are the main drawbacks of the penalized regression methods. We obtained a list of genes associated with genotypes and DNA methylation in cis relationship that were further externally validated in an independent data set. Finally, the same approach was applied to integrate the three ?omics data in tumor with the genomics data in blood samples in an integrative eQTL analysis. This approach was compared with the 2 stage regression (2SR) approach previously used for eQTL integrative analysis. Our approach highlighted relevant eQTLs including the ones found by the 2SR strategy generating a list of genes and eQTLs that may be considered in future analyses. Overall, we have shown that ?omics integrative analysis is needed to find missing or hidden information. To this end, applying appropriate statistical approaches is needed identify sound biological relationships.",2015,
An eight-mRNA signature outperforms the lncRNA-based signature in predicting prognosis of patients with glioblastoma,"The prognosis of the glioblastoma (GBM) is dismal. This study aims to select an optimal RNA signature for prognostic prediction of GBM patients. For the training set, the long non-coding RNA (lncRNA) and mRNA expression profiles of 151 patients were downloaded from the TCGA. Differentially expressed mRNAs (DEGs) and lncRNAs (DE-lncRNAs) were identified between good prognosis and bad prognosis patients. Optimal prognostic mRNAs and lncRNAs were selected respectively, by using univariate Cox proportional-hazards (PH) regression model and LASSO Cox-PH model. Subsequently, four prognostic scoring models were built based on expression levels or expression status of the selected prognostic lncRNAs or mRNAs, separately. Each prognostic model was applied to the training set and an independent validation set. Function analysis was used to uncover the biological roles of these prognostic DEGs between different risk groups classified by the mRNA-based signature. We obtained 261 DEGs and 33 DE-lncRNAs between good prognosis and bad prognosis patients. A panel of eight mRNAs and a combination of ten lncRNAs were determined as predictive RNAs by LASSO Cox-PH model. Among the four prognostic scoring models using the eight-mRNA signature or the ten-lncRNA signature, the one based on the expression levels of the eight mRNAs showed the greatest predictive power. The DEGs between different risk groups using the eight prognostic mRNAs were functionally involved in calcium signaling pathway, neuroactive ligand-receptor interaction pathway, and Wnt signaling pathway. The eight-mRNA signature has greater prognostic value than the ten-lncRNA-based signature for GBM patients based on bioinformatics analysis.",2020,BMC Medical Genetics
Variable selection and structure identification for varying coefficient Cox models,"We consider varying coefficient Cox models with high-dimensional covariates. We apply the group Lasso to these models and propose a variable selection procedure. Our procedure can cope with simultaneous variable selection and structure identification from a high dimensional varying coefficient model to a semivarying coefficient model. We also derive an oracle inequality and closely examine restrictive eigenvalue conditions. In this paper, we give the details for Cox models with time-varying coefficients. The theoretical results on variable selection can be easily extended to some other important models and we briefly mention those models since those models can be treated in the same way. The models considered in this paper are the most popular models among structured nonparametric regression models. The results of numerical studies are also reported.",2017,J. Multivar. Anal.
A six-CpG-based methylation markers for the diagnosis of ovarian cancer in blood.,"DNA methylation markers in the peripheral blood are able to be applied to treat epithelial cancer. Nevertheless, the diagnostic potential value of it for ovarian cancer (OV) has not been studied. The study aimed to explore the difference of DNA methylation in peripheral blood between OV patients and healthy women. Firstly, the whole blood of DNA methylation data was provided by the Gene Expression Omnibus (GEO) database. The linear model was applied to the identification of significantly differentially expressed methylated CpG sites (differentially methylation sites [DMP]), and the further screen of co-expression CpG sites (Co-DMP). A total of 2812 DMPs were identified, and weighted gene co-expression network analysis helped to obtain seven co-expression modules. Among them, the yellow module was the most related to OV. Co-DMPs (167) in the yellow module were mainly distributed near the transcription start sites. However, most of them were not in the CpG island. Least absolute shrinkage and selection operator (LASSO) regression analysis was applied to the identification of stable OV-related blood biomarkers that six Co-DMPs (cg00134539, cg00226923, cg25268718, cg25697314, cg25839227, cg26574610) with the highest frequency were found as potential biomarkers. Finally, the diagnostic classifier was established using the support vector machine (SVM) with the accuracy rate of 87.1% and 74.5% in training data set and validation data set, respectively. To sum up, a new feature was provided here for the diagnosis of OV, which is helpful for the diagnosis and individualized treatments of early OV.",2019,Journal of cellular biochemistry
Multiple-population shrinkage estimation via sliced inverse regression,"The problem of dimension reduction in multiple regressions is investigated in this paper, in which data are from several populations that share the same variables. Assuming that the set of relevant predictors is the same across the regressions, a joint estimation and selection method is proposed, aiming to preserve the common structure, while allowing for population-specific characteristics. The new approach is based upon the relationship between sliced inverse regression and multiple linear regression, and is achieved through the lasso shrinkage penalty. A fast alternating algorithm is developed to solve the corresponding optimization problem. The performance of the proposed method is illustrated through simulated and real data examples.",2017,Statistics and Computing
Construction of disease risk scoring systems using logistic group lasso: application to porcine reproductive and respiratory syndrome survey data,"We propose to utilize the group lasso algorithm for logistic regression to construct a risk scoring system for predicting disease in swine. This work is motivated by the need to develop a risk scoring system from survey data on risk factor for porcine reproductive and respiratory syndrome (PRRS), which is a major health, production and financial problem for swine producers in nearly every country. Group lasso provides an attractive solution to this research question because of its ability to achieve group variable selection and stabilize parameter estimates at the same time. We propose to choose the penalty parameter for group lasso through leave-one-out cross-validation, using the criterion of the area under the receiver operating characteristic curve. Survey data for 896 swine breeding herd sites in the USA and Canada completed between March 2005 and March 2009 are used to construct the risk scoring system for predicting PRRS outbreaks in swine. We show that our scoring system for PRRS significantly improves the current scoring system that is based on an expert opinion. We also show that our proposed scoring system is superior in terms of area under the curve to that developed using multiple logistic regression model selected based on variable significance.",2013,Journal of Applied Statistics
