title,abstract,year,journal
MÃ¡s-o-menos: a simple sign averaging method for discrimination in genomic data analysis,"MOTIVATION
The successful translation of genomic signatures into clinical settings relies on good discrimination between patient subgroups. Many sophisticated algorithms have been proposed in the statistics and machine learning literature, but in practice simpler algorithms are often used. However, few simple algorithms have been formally described or systematically investigated.


RESULTS
We give a precise definition of a popular simple method we refer to as mÃ¡s-o-menos, which calculates prognostic scores for discrimination by summing standardized predictors, weighted by the signs of their marginal associations with the outcome. We study its behavior theoretically, in simulations and in an extensive analysis of 27 independent gene expression studies of bladder, breast and ovarian cancer, altogether totaling 3833 patients with survival outcomes. We find that despite its simplicity, mÃ¡s-o-menos can achieve good discrimination performance. It performs no worse, and sometimes better, than popular and much more CPU-intensive methods for discrimination, including lasso and ridge regression.


AVAILABILITY AND IMPLEMENTATION
MÃ¡s-o-menos is implemented for survival analysis as an option in the survHD package, available from http://www.bitbucket.org/lwaldron/survhd and submitted to Bioconductor.",2014,Bioinformatics
Asymptotic Analysis of Robust LASSOs in the Presence of Noise With Large Variance,"In the context of linear regression, the least absolute shrinkage and selection operator (LASSO) is probably the most popular supervised-learning technique proposed to recover sparse signals from high-dimensional measurements. Prior literature has mainly concerned itself with independent, identically distributed noise with moderate variance. In many real applications, however, the measurement errors may have heavy-tailed distributions or suffer from severe outliers, making the LASSO poorly estimate the coefficients due to its sensitivity to large error variance. To address this concern, a robust version of the LASSO is proposed, and the limiting distribution of its estimator is derived. Model selection consistency is established for the proposed robust LASSO under an adaptation procedure of the penalty weight. A parallel asymptotic analysis is derived for the Huberized LASSO, a previously proposed robust LASSO, and it is shown that the Huberized LASSO estimator preserves similar asymptotics even with a Cauchy error distribution. We show that asymptotic variances of the two robust LASSO estimators are stabilized in the presence of large variance noise, compared with the unbounded asymptotic variance of the ordinary LASSO estimator. The asymptotic analysis from the nonstochastic design is extended to the case of random design. Simulations further confirm our theoretical results.",2010,IEEE Transactions on Information Theory
Weighted Lasso Subsampling for HighDimensional Regression,"Lasso regression methods are widely used for a number of scientic applications.Many practitioners of statistics were not aware that a small changein the data would results in unstable Lasso solution path. For instance, inthe presence of outlying observations, Lasso perhaps leads the increase inthe percentage of the false selection rate of predictors. On the other hand,the discussions on determining an optimal shrinkage parameter of Lasso isstill ongoing. Therefore, this paper proposed a robust algorithm to tacklethe instability of Lasso in the presence of outliers. A new weight function isproposed to overcome the problem of outlying observations. The weightedobservations are subsamples for a certain number of subsamples to controlthe false Lasso selection. The simulation study has been carried out and usesreal data to assess the performance of our proposed algorithm. Consequently,the proposed method shows more eciency than LAD-Lasso and weightedLAD-Lasso and more reliable results.",2019,Electronic Journal of Applied Statistical Analysis
"Predictive Modelling to Study the Electrochemical Behaviour of PdO, TiO2 and Perovskite-Type LaFeO3 Modified Carbon Paste Electrodes","Transition metals are highly sought after in electrode construction due their eventual electrocatalytic effects. In this context, this work presents the study of several metal oxide modified electrodes focusing in the evaluation of their electrochemical features through voltammetry and Electrochemical Impedance Spectroscopy (EIS). Moreover, a predictive statistical model was also developed using LASSO regression. Henceforth, glassy carbon electrode (GCE) and carbon paste electrode (CPE) were used to establish correlations between the herein studied modifications, namely: PdO@CPE, TiO 2 @CPE and LaFeO 3 @CPE. Results evidence that metal oxide modified electrodes may increase signal detection through electrocatalytic effects, however the herein developed model evidenced that surface area plays a major role in electrode response through voltammetry.",2019,Path of Science
A protein level signature of four selected genes associated with survival outcomes of patients with pancreatic ductal adenocarcinoma,"Abstract Background Compared with quantification of messenger RNA, a protein level quantification allows for more relevant clinical outcome predictions and the identification of potential therapeutic targets. The aim of this study was to identify a novel protein level signature that was associated with overall survival in patients with resected pancreatic ductal adenocarcinoma (PDAC). Methods Data of 105 patients with resected PDAC were retrieved from TRGAted. Reverse-phase protein array (RPPA) quantification data of 218 proteins were collected. By using the LASSO regression model, a protein-level-based classifier was built. Time-dependent receiver operating characteristic (ROC) analysis was used to assess the prognostic accuracy of the classifier. Survival curves were compared by using the Kaplan-Meier analysis. Results Using the LASSO model, we built a classifier based on four proteins: BAK, IGFBP2, PDL1, and BRAF-pS445. Survival analysis revealed IGFBP2 and BRAF-pS445 were two favourable prognostic markers, and BAK and PDL1 were unfavourable prognostic markers. Using the classifier, we were able to classify patients between those at high risk of disease progression (high-risk group) and those at low risk of disease progression (low-risk group). Progression-free survival was significantly different between these two groups (11.7 vs 19.9 months for high-risk and low-risk groups, respectively; PÂ  Conclusions This protein-level classifier is a novel prognostic tool in patients with resected PDAC. It may facilitate individualized management of patients with this disease. Legal entity responsible for the study Jie Hua. Funding The National Science Fund for Distinguished Young Scholars of China (grant number 81625016). Disclosure All authors have declared no conflicts of interest.",2019,Annals of Oncology
LASSO Technique Application in Stock Market Modelling: An Empirical Evidence in Indonesia,"The stock marketÂ has captured the attention of many investor communities and scholars. ItÂ has becomeÂ one of the most crucial aspects of a modern market economy. This study aims to determine the LASSO technique applications on the stock market in Indonesia. Furthermore, this research also compare linear regression techniques using the least squares method and using the LASSO approach to find out which model is the most appropriate and simple in making the estimation. The data is composed of daily closing stock price over the period from January 1,2000 to December 31, 2014. The results suggest that the best model in Indonesia Stock Market data of 2000-2014 is using LASSO techniques due to more simpler and the result of estimation relatively similar with least square regression model.",2018,
Evaluation of Genomic Prediction Methods for Fusarium Head Blight Resistance in Wheat,"Fusarium head blight (FHB) resistance is quantitative and diffi cult to evaluate. Genomic selection (GS) could accelerate FHB resistance breeding. We used U.S. cooperative FHB wheat nursery data to evaluate GS models for several FHB resistance traits including deoxynivalenol (DON) levels. For all traits we compared the models: ridge regression (RR), Bayesian LASSO (BL), reproducing kernel Hilbert spaces (RKHS) regression, random forest (RF) regression, and multiple linear regression (MLR) (fi xed effects). For DON, we evaluated additional prediction methods including bivariate RR models, phenotypes for correlated traits, and RF regression models combining markers and correlated phenotypes as predictors. Additionally, for all traits, we compared different marker sets including genomewide markers, FHB quantitative trait loci (QTL) targeted markers, and both sets combined. Genomic selection accuracies were always higher than MLR accuracies, RF and RKHS regression were often the most accurate methods, and for DON, marker plus trait RF regression was more accurate than all other methods. For all traits except DON, using QTL targeted markers alone led to lower accuracies than using genomewide markers. This study indicates that cooperative FHB nursery data can be useful for GS, and prior information about correlated traits and QTL could be used to improve accuracies in some cases.",2012,The Plant Genome
Case influence diagnostics in the lasso regression,"Abstract Using the diagnostic results in the ridge regression model, we propose an approximate version of Cookâ€™s distance in the lasso regression model since the analytic expression of the lasso estimator is not available. Also, we express the proposed Cookâ€™s distance in terms of basic building blocks such as residuals and leverages. We verify that the proposed statistic successfully detects potentially influential observations on estimators of regression coefficients and on the model selection in the lasso regression model. An illustrative example based on a real dataset is given.",2015,Journal of The Korean Statistical Society
ConvexLAR: An Extension of Least Angle Regression.,"The least angle regression (LAR) was proposed by Efron, Hastie, Johnstone and Tibshirani (2004) for continuous model selection in linear regression. It is motivated by a geometric argument and tracks a path along which the predictors enter successively and the active predictors always maintain the same absolute correlation (angle) with the residual vector. Although it gains popularity quickly, its extensions seem rare compared to the penalty methods. In this expository article, we show that the powerful geometric idea of LAR can be generalized in a fruitful way. We propose a ConvexLAR algorithm that works for any convex loss function and naturally extends to group selection and data adaptive variable selection. After simple modification it also yields new exact path algorithms for certain penalty methods such as a convex loss function with lasso or group lasso penalty. Variable selection in recurrent event and panel count data analysis, Ada-Boost, and Gaussian graphical model is reconsidered from the ConvexLAR angle.",2015,"Journal of computational and graphical statistics : a joint publication of American Statistical Association, Institute of Mathematical Statistics, Interface Foundation of North America"
The vulnerability of men to virologic failure during antiretroviral therapy in a public routine clinic in Burkina Faso,"INTRODUCTION
Gender differences in antiretroviral therapy (ART) outcomes are critical in sub-Saharan Africa. We assessed the association between gender and virologic failure among adult patients treated in a public routine clinic (one of the largest in West Africa) in Burkina Faso.


METHODS
We performed a case-control study between July and October 2012 among patients who had received ART at the Bobo Dioulasso Day Care Unit. Patients were eligible if they were 15 years or older, positive for HIV-1 or HIV-1+2, and on first-line ART for at least six months. Cases were all patients with two consecutive HIV loads >1000 copies/mL (Biocentric Generic or Abbott Real Time assays), or one HIV load >1000 copies/mL associated with immunologic or clinical failure criteria. Controls were all patients who only had HIV loads <300 copies/mL. The association between gender and virologic failure was assessed using a multivariate logistic regression, adjusted on age, level of education, baseline CD4+ T cell count, first and current antiretroviral regimens and time on ART.


RESULTS
Of 2303 patients (74.2% women; median age: 40 years; median time on ART: 34 months), 172 had virologic failure and 2131 had virologic success. Among the former, 130 (75.6%) had confirmed virologic failure, 38 (22.1%) had viro-immunologic failure, and four (2.3%) had viro-clinical failure. The proportion of men was significantly higher among the cases than among the controls (37.2% vs. 24.9%; p<0.001). Compared to controls, cases were also younger, more immunodeficient at ART initiation, less likely to receive a protease inhibitor-based antiretroviral regimen and had spent a longer period of time on ART. After adjustment, male gender remained strongly associated with virologic failure (odds ratio 2.52, 95% CI: 1.77-3.60; p<0.001).


CONCLUSIONS
Men on ART appeared more vulnerable to virologic failure than women. Additional studies are needed to confirm the poorer prognosis of men in this setting and to determine the causes for their vulnerability in order to optimize HIV care. From now on, efforts should be made to support the adherence of men to ART in the African setting.",2014,Journal of the International AIDS Society
