title,abstract,year,journal
The ternary complex factor protein ELK1 is an independent prognosticator of disease recurrence in prostate cancer.,"BACKGROUND
Both hormone-sensitive and castration- and enzalutamide-resistant prostate cancers (PCa) depend on the ternary complex factor (TCF) protein ELK1 to serve as a tethering protein for the androgen receptor (AR) to activate a critical set of growth genes. The two sites in ELK1 required for AR binding are conserved in other members of the TCF subfamily, ELK3 and ELK4. Here we examine the potential utility of the three proteins as prognosticators of disease recurrence in PCa.


METHODS
Transcriptional activity assays; Retrospective analysis of PCa recurrence using data on 501 patients in The Cancer Genome Atlas (TCGA) database; Unpaired Wilcoxon rank-sum test and multiple comparison correction using the Holm's method; Spearman's correlations; Kaplan-Meier methods; Univariable and multivariable Cox regression analyses; LASSO-based penalized Cox regression models; Time-dependent area under the receiver operating characteristic (ROC) curve.


RESULTS
ELK4 but not ELK3 was coactivated by AR similar to ELK1. Tumor expression of neither ELK3 nor ELK4 was associated with disease-free survival (DFS). ELK1 was associated with higher clinical T-stage, pathology T-stage, Gleason score, prognostic grade, and positive lymph node status. ELK1 was a negative prognosticator of DFS, independent of ELK3, ELK4, clinical T-stage, pathology T-stage, prognostic grade, lymph node status, age, and race. Inclusion of ELK1 increased the abilities of the Oncotype DX and Prolaris gene panels to predict disease recurrence, correctly predicting disease recurrence in a unique subset of patients.


CONCLUSIONS
ELK1 is a strong, independent prognosticator of disease recurrence in PCa, underscoring its unique role in PCa growth. Inclusion of ELK1 may enhance the utility of currently used prognosticators for clinical decision making in prostate cancer.",2019,The Prostate
Quantitative metabolomics reveals HFmrEF as a distinct phenotype of heart failure,"Abstract Background Heart Failure with middle-range ejection fraction (HFmrEF) has been recently acknowledged as a separate phenotype but metabolomics evaluation of this subtype remains largely untouched. Methods A quantitative metabolomics study on amino acids and acylcarnitines was performed to characterize different states of HF in 628 participants. Both multivariate orthogonal partial least squares- discriminant analysis and univariate Mann-Whitney U test were used to explore reliable metabolic profiles associated with different HF states. The resulting metabolites were further refined for obtaining diagnostic metabolite score (DMS) with ordinal logistic regression. Lasso-penalized regression was applied to produce a survival-associated prognostic metabolite score (PMS). The Cox proportional hazards model, Kaplan-Meier curve, and time-dependent ROC were used for a comprehensive assessment of prognostic value using PMS versus traditional clinical biomarkers. Results The optimized models identified a panel of fifteen differential metabolites that are shared across different HF states while some metabolites are associated with a specific state. PMS consisting of nine metabolites demonstrated an appreciably better prognostic value (hazard ratio, HR 1.62 [1.25-2.1] 95% CI, p Conclusions Targeted metabolomics has provided a novel understanding of the molecular mechanism underlying HF. Both DMS and PMS clearly demonstrated HFmrEF as a distinct phenotype between a mild HFpEF state and a severe HFrEF state. PMS exhibited superior prognostic value than Ln(NT-proBNP). Further investigation is needed with independent large-scale validation.",2020,Canadian Journal of Cardiology
A Risk Model for Prediction of 1-Year Mortality in Patients Undergoing MitraClip Implantation.,"There is a lack of specific tools for risk stratification in patients who undergo MitraClip implantation. We aimed at combining preprocedural variables with prognostic impact into a specific risk model for the prediction of 1-year mortality in patients undergoing MitraClip implantation. A total of 311 consecutive patients who underwent MitraClip implantation were included. A lasso-penalized Cox-proportional hazard regression model was used to identify independent predictors of 1-year all-cause mortality. A nomogram (GRASP [Getting Reduction of mitrAl inSufficiency by Percutaneous clip implantation] nomogram) was obtained from the Cox model. Validation was performed using internal bootstrap resampling. Forty-two deaths occurred at 1-year follow-up. The Kaplan-Meier estimate of 1-year survival was 0.845 (95% confidence interval, 0.802 to 0.895). Four independent predictors of mortality (mean arterial blood pressure, hemoglobin natural log-transformed pro-brain natriuretic peptide levels, New York Heart Association class IV at presentation) were identified. At internal bootstrap resampling validation, the GRASP nomogram had good discrimination (area under receiver operating characteristic curve of 0.78, Somers' Dxy statistic of 0.53) and calibration (le Cessie-van Houwelingen-Copas-Hosmer p value of 0.780). Conversely, the discriminative ability of the EuroSCORE II (the European System for Cardiac Operative Risk Evaluation II) and the STS-PROM (the Society of Thoracic Surgeons Predicted Risk of Mortality score) was fairly modest with area under the curve values of 0.61 and 0.55, respectively. A treatment-specific risk model in patients who undergo MitraClip implantation may be useful for the stratification of mortality at 1Â year. Further studies are needed to provide external validation and support the generalizability ofÂ the GRASP nomogram.",2017,The American journal of cardiology
Hyperspectral image spectral denoising using pure and wavelet with sparse restoration,"Hyper Spectral Image (HSI) denoising are usually classified as signal dependent and signal independent methods of denoising. In an HSI data, both signal dependent and signal independent noises co-exist and it is said as a mixed noise condition. The proposed method in this paper denoises an HSI data, in which a signal dependent Poisson noise is degraded by a signal independent AWGN. This method uses lasso regression along with Poisson based Stein Unbaised Risk Estimation to remove the Poisson degraded by AWGN. The regularization parameter is updated for every band of data and it uses wavelet for image denoising. This method is evaluated in terms SNR and IEF and compared with the other existing methods of denoising.",2015,2015 International Conference on Communications and Signal Processing (ICCSP)
Comparison of Cox Model Methods in A Low-dimensional Setting with Few Events,"Prognostic models based on survival data frequently make use of the Cox proportional hazards model. Developing reliable Cox models with few events relative to the number of predictors can be challenging, even in low-dimensional datasets, with a much larger number of observations than variables. In such a setting we examined the performance of methods used to estimate a Cox model, including (i) full model using all available predictors and estimated by standard techniques, (ii) backward elimination (BE), (iii) ridge regression, (iv) least absolute shrinkage and selection operator (lasso), and (v) elastic net. Based on a prospective cohort of patients with manifest coronary artery disease (CAD), we performed a simulation study to compare the predictive accuracy, calibration, and discrimination of these approaches. Candidate predictors for incident cardiovascular events we used included clinical variables, biomarkers, and a selection of genetic variants associated with CAD. The penalized methods, i.e., ridge, lasso, and elastic net, showed a comparable performance, in terms of predictive accuracy, calibration, and discrimination, and outperformed BE and the full model. Excessive shrinkage was observed in some cases for the penalized methods, mostly on the simulation scenarios having the lowest ratio of a number of events to the number of variables. We conclude that in similar settings, these three penalized methods can be used interchangeably. The full model and backward elimination are not recommended in rare event scenarios.",2016,"Genomics, Proteomics & Bioinformatics"
Variable selection in the general linear model for censored data,"Variable selection is a popular topic in statistics today. However, for right censored data, only a few methods are available. The principle method assumes that the data comes from a Cox proportional hazards model. In 1997, Tibshirani proposed a variation of the LASSO method that minimizes the log partial likelihood subject to the sum of the absolute values of the parameters being bounded by a constant in the Cox proportional hazards model. Due to the nature of this constraint, it shrinks coefficients and produces some coefficients that are exactly zero. The resulting prediction error is smaller than that of subset selection methods. However, the proportional hazard assumption isnâ€™t always appropriate for real data. Therefore, we apply this method to the class of models (linear regression models) in which the response variable is right censored and the error is symmetric at zero, but is otherwise distribution free. The method also uses a sieve-likelihood to calculate a variation of the LASSO criterion and uses generalized cross-validation to choose the tuning parameter. Simulation shows that this method gives smaller prediction error than the method that depends on the proportional hazard assumption in some scenarios, especially for larger sample sizes. The performance of the proposed method is also examined via a data set from a study of the ganglioside content of primary brain tumors and a data set from a study of bone marrow transplants in Chronic Myelogenous Leukemia patients.",2007,
MO-FG-202-09: Virtual IMRT QA Using Machine Learning: A Multi-Institutional Validation.,"PURPOSE
To validate a machine learning approach to Virtual IMRT QA for accurately predicting gamma passing rates using different QA devices at different institutions.


METHODS
A Virtual IMRT QA was constructed using a machine learning algorithm based on 416 IMRT plans, in which QA measurements were performed using diode-array detectors and a 3%local/3mm with 10% threshold. An independent set of 139 IMRT measurements from a different institution, with QA data based on portal dosimetry using the same gamma index and 10% threshold, was used to further test the algorithm. Plans were characterized by 90 different complexity metrics. A weighted poison regression with Lasso regularization was trained to predict passing rates using the complexity metrics as input.


RESULTS
In addition to predicting passing rates with 3% accuracy for all composite plans using diode-array detectors, passing rates for portal dosimetry on per-beam basis were predicted with an error <3.5% for 120 IMRT measurements. The remaining measurements (19) had large areas of low CU, where portal dosimetry has larger disagreement with the calculated dose and, as such, large errors were expected. These beams need to be further modeled to correct the under-response in low dose regions. Important features selected by Lasso to predict gamma passing rates were: complete irradiated area outline (CIAO) area, jaw position, fraction of MLC leafs with gaps smaller than 20 mm or 5mm, fraction of area receiving less than 50% of the total CU, fraction of the area receiving dose from penumbra, weighted Average Irregularity Factor, duty cycle among others.


CONCLUSION
We have demonstrated that the Virtual IMRT QA can predict passing rates using different QA devices and across multiple institutions. Prediction of QA passing rates could have profound implications on the current IMRT process.",2016,Medical physics
Some Analysis of the Knockoff Filter and its Variants,"In many applications, we need to study a linear regression model that consists of a response variable and a large number of potential explanatory variables and determine which variables are truly associated with the response. In 2015, Barber and Candes introduced a new variable selection procedure called the knockoff filter to control the false discovery rate (FDR) and proved that this method achieves exact FDR control. In this paper, we provide some analysis of the knockoff filter and its variants. Based on our analysis, we propose a PCA prototype group selection filter that has exact group FDR control and several advantages over existing group selection methods for strongly correlated features. Another contribution is that we propose a new noise estimator that can be incorporated into the knockoff statistic from a penalized method without violating the exchangeability property. Our analysis also reveals that some knockoff statistics, including the Lasso path and the marginal correlation statistics, suffer from the alternating sign effect. To overcome this deficiency, we introduce the notion of a good statistic and propose several alternative statistics that take advantage of the good statistic property. Finally, we present a number of numerical experiments to demonstrate the effectiveness of our methods and confirm our analysis.",2017,arXiv: Methodology
Robust causal dependence mining in big data network and its application to traffic flow predictions,"Abstract In this paper, we focus on a special problem in transportation studies that concerns the so called â€œBig Dataâ€ challenge, which is: how to build concise yet accurate traffic flow prediction models based on the massive data collected by different sensors ? The size of the data, the hidden causal dependence and the complexity of traffic time series are some of the obstacles that affect making reliable forecast at a reasonable cost, both time-wise and computation-wise. To better prepare the data for traffic modeling, we introduce a multiple-step strategy to process the raw â€œBig Dataâ€ into compact time series that are better suited for regression and causality analysis. First, we use the Granger causality to define and determine the potential dependence among data, and produce a much condensed set of times series who are also highly dependent. Next, we deploy a decomposition algorithm to separate daily-similar trend and nonstationary bursts components from the traffic flow time series yielded by the Granger test. The decomposition results are then treated by two rounds of Lasso regression: the standard Lasso method is first used to quickly filter out most of the irrelevant data, followed by a robust Lasso method to further remove the disturbance caused by bursts components and recover the strongest dependence among the remaining data. Test results show that the proposed method significantly reduces the costs of building prediction models. Moreover, the obtained causal dependence graph reveals the relationship between the structure of road networks and the correlations among traffic time series. All these findings are useful for building better traffic flow prediction models.",2015,Transportation Research Part C-emerging Technologies
Sparse methods for wind energy prediction,"In this work we will analyze and apply to the prediction of wind energy some of the best known regularized linear regression algorithms, such as Ordinary Least Squares, Ridge Regression and, particularly, Lasso, Group Lasso and Elastic-Net that also seek to impose a certain degree of sparseness on the final models. To achieve this goal, some of them introduce a non-differentiable regularization term that requires special techniques to solve the corresponding optimization problem that will yield the final model. Proximal Algorithms have been recently introduced precisely to handle this kind of optimization problems, and so we will briefly review how to apply them in regularized linear regression. Moreover, the proximal method FISTA will be used when applying the non-differentiable models to the problem of predicting the global wind energy production in Spain, using as inputs numerical weather forecasts for the entire Iberian peninsula. Our results show how some of the studied sparsity-inducing models are able to produce a coherent selection of features, attaining similar performance to a baseline model using expert information, while making use of less data features.",2012,The 2012 International Joint Conference on Neural Networks (IJCNN)
