title,abstract,year,journal
Confidence intervals of prediction accuracy measures for multivariable prediction models based on the bootstrap-based optimism correction methods,"In assessing prediction accuracy of multivariable prediction models, optimism corrections are essential for preventing biased results. However, in most published papers of clinical prediction models, the point estimates of the prediction accuracy measures are corrected by adequate bootstrap-based correction methods, but their confidence intervals are not corrected, e.g., the DeLongâ€™s confidence interval is usually used for assessing the Cstatistic. These naÃ¯ve methods do not adjust for the optimism bias and do not account for statistical variability in the estimation of parameters in the prediction models. Therefore, their coverage probabilities of the true value of the prediction accuracy measure can be seriously below the nominal level (e.g., 95%). In this article, we provide two generic bootstrap methods, namely (1) location-shifted bootstrap confidence intervals and (2) two-stage bootstrap confidence intervals, that can be generally applied to the bootstrapbased optimism correction methods, i.e., the Harrellâ€™s bias correction, 0.632, and 0.632+ methods. In addition, they can be widely applied to various methods for prediction model development involving modern shrinkage methods such as the ridge and lasso regressions. Through numerical evaluations by simulations, the proposed confidence intervals showed favourable coverage performances. Besides, the current standard practices based on the optimism-uncorrected methods showed serious undercoverage properties. To avoid erroneous results, the optimism-uncorrected confidence intervals should not be used in practice, and the adjusted methods are recommended instead. We also developed the R package predboot for implementing these methods (https://github.com/nomahi/predboot). The effectiveness of the proposed methods are illustrated via applications to the GUSTO-I clinical trial.",2020,
LASSO-Driven Inference in Time and Space,"We consider the estimation and inference in a system of high-dimensional regression equations allowing for temporal and cross-sectional dependency in covariates and error processes, covering rather general forms of weak dependence. A sequence of large-scale regressions with LASSO is applied to reduce the dimensionality, and an overall penalty level is carefully chosen by a block multiplier bootstrap procedure to account for multiplicity of the equations and dependencies in the data. Correspondingly, oracle properties with a jointly selected tuning parameter are derived. We further provide high-quality de-biased simultaneous inference on the many target parameters of the system. We provide bootstrap consistency results of the test procedure, which are based on a general Bahadur representation for the Z-estimators with dependent data. Simulations demonstrate good performance of the proposed inference procedure. Finally, we apply the method to quantify spillover effects of textual sentiment indices in a financial market and to test the connectedness among sectors.",2018,arXiv: Econometrics
Dynamic Quantile Lasso Regression,"Quantile regression has been becoming a relevant and powerfult echnique to study the whole conditional distribution of a response variable without relying on strong assumptions about the underlying data generating process. Furthermore, quantile regression has been effectively used in many real applications, providing a representation of the relation between the response variable and the covariates, that overcomes traditional mean regression. In this paper, we consider a quantile regression model in which the regression coefï¬cients are assumed to evolve over time, following a stationary stochastic process. Furthermore, since homoskedastic quantile regression models result in location shifts of the regression hyperplane, we extend the timeâ€“varying parameter model to allow for heteroskedastic innovations. A dynamic version of the adaptiveâ€“Lasso penalty is then introduced to force the dynamic evolution of non relevant parameters to shrink towards zero. A simulation study is carried out to illustrate the model performances.",2016,
A Geometric Approach to Subset Selection and Sparse Sufficient Dimension Reduction,"Sufficient dimension reduction methods allow to estimate lower dimensional subspaces while retaining most of the information about the regression of a response variable on a set of predictors. However, it may happen that only a subset of the predictors is needed. We propose a geometric approach to subset selection by imposing sparsity constraints on some coefficients. The proposed method can be applied to most existing dimension reduction methods, such as sliced inverse regression and sliced average variance estimation, and may help to improve the estimation accuracy and facilitate interpretation. Simulation studies are presented to show the effectiveness of the proposed method applied to two popular dimension reduction methods, namely SIR and SAVE, and a comparison is made with LASSO and stepwise OLS regression.",2011,
Estimasi Koefisien Regresi Logistik Biner Dengan Metode Least Absolute Shrinkage and Selection Operator,"High correlation between predictor variables (multicollinearity) become a problem in logistic regression. There are some method to solve the problem, but the methods have drawbacks i.e. they can not shrink some coefficients to 0 and do variable-selection technique simultaneity. Least Absolute Shrinkage and Selection Operator (LASSO) method can shrink some coefficients to 0 and do variableselection technique simultaneity. This paper proposed to estimate binary logistic regression coefficients with LASSO method. Then it will be applied on proverty data of all village in Jeneponto. According to the binary logistic regression model with LASSO method, the estimated model shows that if number of household that which using lighting source i.e. oil lamp and not State Electricity Enterprise more than number of household using which State Electricity Enterprise and work in industry sector then that village is classificated in proverty village. Accuracy of classification with LASSO method is 80,53%.",2015,
Isotonic Modeling with Non-Differentiable Loss Functions with Application to Lasso Regularization,"In this paper we present an algorithmic approach for fitting isotonic models under convex, yet non-differentiable, loss functions. It is a generalization of the greedy non-regret approach proposed by Luss and Rosset (2014) for differentiable loss functions, taking into account the sub-gradiental extensions required. We prove that our suggested algorithm solves the isotonic modeling problem while maintaining favorable computational and statistical properties. As our suggested algorithm may be used for any nondifferentiable loss function, we focus our interest on isotonic modeling for either regression or two-class classification with appropriate log-likelihood loss and lasso penalty on the fitted values. This combination allows us to maintain the non-parametric nature of isotonic modeling, while controlling model complexity through regularization. We demonstrate the efficiency and usefulness of this approach on both synthetic and real world data. An implementation of our suggested solution is publicly available from the first author's website (https://sites.google.com/site/amichaipainsky/software).",2016,IEEE Transactions on Pattern Analysis and Machine Intelligence
Data-driven Optimal Cost Selection for Distributionally Robust Optimization,"Recently, (Blanchet, Kang, and Murhy 2016, and Blanchet, and Kang 2017) showed that several machine learning algorithms, such as square-root Lasso, Support Vector Machines, and regularized logistic regression, among many others, can be represented exactly as distributionally robust optimization (DRO) problems. The distributional uncertainty is defined as a neighborhood centered at the empirical distribution. We propose a methodology which learns such neighborhood in a natural data-driven way. We show rigorously that our framework encompasses adaptive regularization as a particular case. Moreover, we demonstrate empirically that our proposed methodology is able to improve upon a wide range of popular machine learning estimators.",2017,arXiv: Machine Learning
Uniformly valid confidence sets based on the Lasso,"In a linear regression model of fixed dimension $p \leq n$, we construct confidence regions for the unknown parameter vector based on the Lasso estimator that uniformly and exactly hold the prescribed in finite samples as well as in an asymptotic setup. We thereby quantify estimation uncertainty as well as the ""post-model selection error"" of this estimator. More concretely, in finite samples with Gaussian errors and asymptotically in the case where the Lasso estimator is tuned to perform conservative model selection, we derive exact formulas for computing the minimal coverage probability over the entire parameter space for a large class of shapes for the confidence sets, thus enabling the construction of valid confidence regions based on the Lasso estimator in these settings. The choice of shape for the confidence sets and comparison with the confidence ellipse based on the least-squares estimator is also discussed. Moreover, in the case where the Lasso estimator is tuned to enable consistent model selection, we give a simple confidence region with minimal coverage probability converging to one. Finally, we also treat the case of unknown error variance and present some ideas for extensions.",2018,Electronic Journal of Statistics
Super-resolution for facial image using multilateral affinity function,"In this paper, a patch-based super-resolution (SR) method is proposed to hallucinate facial images, where the image patches are selected and weighted based on a multilateral affinity function (MAF). Inspired by the property of human faces, we design the MAF by combining four parts, each of which is also an affinity function and inspired from different insights. The first part describes the similarity of two patches by their appearances. The second one takes the probable positions of patches into account. The third part incorporates the global information of faces by Lasso regression. The fourth one includes the information of significant facial components. Through the data consistency constraint, weights of training patches are calculated from MAF. The final SR results are obtained by the stitching of inferred HR patches and a post-processing. The experiments on two public databases demonstrate the superiority of the proposed method over some state-of-the-art methods via various criteria. The feasibility of our method in the real-world scenario is also demonstrated experimentally.",2014,Neurocomputing
Parkinsonâ€™s Disease Rigidity: Relation to Brain Connectivity and Motor Performance,"OBJECTIVE
(1) To determine the brain connectivity pattern associated with clinical rigidity scores in Parkinson's disease (PD) and (2) to determine the relation between clinically assessed rigidity and quantitative metrics of motor performance.


BACKGROUND
Rigidity, the resistance to passive movement, is exacerbated in PD by asking the subject to move the contralateral limb, implying that rigidity involves a distributed brain network. Rigidity mainly affects subjects when they attempt to move; yet the relation between clinical rigidity scores and quantitative aspects of motor performance are unknown.


METHODS
Ten clinically diagnosed PD patients (off-medication) and 10 controls were recruited to perform an fMRI squeeze-bulb tracking task that included both visually guided and internally guided features. The direct functional connectivity between anatomically defined regions of interest was assessed with Dynamic Bayesian Networks (DBNs). Tracking performance was assessed by fitting Linear Dynamical System (LDS) models to the motor performance, and was compared to the clinical rigidity scores. A cross-validated Least Absolute Shrinkage and Selection Operator (LASSO) regression method was used to determine the brain connectivity network that best predicted clinical rigidity scores.


RESULTS
The damping ratio of the LDS models significantly correlated with clinical rigidity scores (pâ€‰=â€‰0.014). An fMRI connectivity network in subcortical and primary and premotor cortical regions accurately predicted clinical rigidity scores (pâ€‰<â€‰10(-5)).


CONCLUSION
A widely distributed cortical/subcortical network is associated with rigidity observed in PD patients, which reinforces the importance of altered functional connectivity in the pathophysiology of PD. PD subjects with higher rigidity scores tend to have less overshoot in their tracking performance, and damping ratio may represent a robust, quantitative marker of the motoric effects of increasing rigidity.",2013,Frontiers in Neurology
