title,abstract,year,journal
Challenges in High-throughput Data Analysis: Proteomic Data Pre-processing and Network Methods for Integrating Multiple Data Types,"Author(s): Liao, Eileen | Advisor(s): Elashoff, Robert M | Abstract: 1) Proteomic Data Pre-processing: Quantification and Normalization of Luminex Assay System High through-put genomic and proteomic technologies allow rapid analysis of molecular targets of thousands of genes at a time, either at the DNA, RNA or protein level. In these type of experiments variations in expression measurements can occur from a variety of sources. Our goal was to examine measurement and normalization techniques to reduce the experimental variation in data derived from a bead-based multiplex Luminex assay system which allows simultaneous measurements of proteins. Normalization for the Luminex assay system requires a fundamentally different approach than the case of traditional microarrays. In the Luminex assay system, each experimental unit is a plate and each plate has results for multiple subjects and analytes. We quantified performance among different measurement systems (fluorescent intensity, background in fluorescent intensity, and observed concentration) in both high and standard scanning systems. Various normalization techniques (scale normalization, quantile normalization, lowess curve normalization) were adapted to the Luminex data scenario and their performance was compared in two datasets. We used the coefficient of variation across plates to compare the performance of normalization methods. Median and Lowess normalizations appeared to result in reducing plate- to-plate variation the most. Quantile normalization does not appear to work well for these datasets. Our results suggest that simple normalizations such as scale and lowess curve normalizations perform better than complex methods such as quantile normalization. Complex methods may add noise and bias to the normalized adjustment when the assumptions are not met. 2) Integration of microRNA and mRNA by Weighted Gene Co-expression Network AnalysisWe focus on the step-by-step network construction and module detection of mRNAs by weighted gene co-expression network analysis (WGCNA), followed by identifying the strong correlation between miRNA and module eigengenes. We then evaluate whether the predicted mRNA targets are differentially present between a given module and other modules by using the Fisher's exact test. We retained miRNAs who are significant in the fisher exact test, and are strongly correlated with eigengenes in a module.Next we relate modules to disease status by using eigengene network methodology, we found that 11 out of 13 modules are significantly related with disease status. Enrichment analyses by DAVID software are implemented for the 11 modules. We also run step-by-step network construction and module detection of miRNAs and found 6 modules. We used LASSO regression to explore the relationship between miRNA and mRNAs. The predictors are module eigengene of miRNA and the outcome is the eigengene from each mRNA module. We found that 1 miRNA ""hsa_miR_25"" is significantly anti-correlated with mRNA Magenta module. ""hsa_miR_25"" belongs to the miRNA module ""blue"" that is also predictive to Magenta mRNA module through LASSO regression. Its putative mRNA targets are found and integrated from the renal dataset. In conclusion, the weighted co-expression network analysis provides a novel integrative view of miRNA and their putative genes. It also greatly alleviates the multiple testing problems that plague standard gene-centric methods.",2012,
Brain Regions Involved in Arousal and Reward Processing are Associated with Apathy in Alzheimer's Disease and Frontotemporal Dementia.,"BACKGROUND
Apathy is a common and problematic symptom of several neurodegenerative illnesses, but its neuroanatomical bases are not understood.


OBJECTIVE
To determine the regions associated with apathy in subjects with mild Alzheimer's disease (AD) using a method that accounts for the significant co-linearity of regional atrophy and neuropsychiatric symptoms.


METHODS
We identified 57 subjects with mild AD (CDRâ€Š=â€Š1) and neuropsychiatric symptoms in the Alzheimer's Disease Neuroimaging Initiative (ADNI) database. We performed a multivariate multiple regression with LASSO regularization on all symptom subscales of the Neuropsychiatric Inventory and the whole-brain ROI volumes calculated from their baseline MRIs with FreeSurfer. We compared our results to those from a previous study using the same method in patients with frontotemporal dementia (FTD) and corticobasal syndrome (CBS).


RESULTS
Of neuropsychiatric symptoms, apathy showed the most robust neuroanatomical associations in the AD subjects. Atrophy of the following regions were independently associated with apathy: the ventromedial prefrontal cortex; ventrolateral prefrontal cortex; posterior cingulate cortex and adjacent lateral cortex; and the bank of the superior temporal sulcus. These results replicate previous studies using FTD and CBS patients, mostly agree with the previous literature on apathy in AD, and correspond to the Medial and Orbital Prefrontal Cortex networks identified in non-human primates.


CONCLUSION
The current study, previous studies from our laboratory, and the previous literature suggest that impairment of the same brain networks involved in arousal, threat response, and reward processing are associated with apathy in AD and FTD.",2017,Journal of Alzheimer's disease : JAD
Feature selection and survival modeling in The Cancer Genome Atlas,"PURPOSE
Personalized medicine is predicated on the concept of identifying subgroups of a common disease for better treatment. Identifying biomarkers that predict disease subtypes has been a major focus of biomedical science. In the era of genome-wide profiling, there is controversy as to the optimal number of genes as an input of a feature selection algorithm for survival modeling.


PATIENTS AND METHODS
The expression profiles and outcomes of 544 patients were retrieved from The Cancer Genome Atlas. We compared four different survival prediction methods: (1) 1-nearest neighbor (1-NN) survival prediction method; (2) random patient selection method and a Cox-based regression method with nested cross-validation; (3) least absolute shrinkage and selection operator (LASSO) optimization using whole-genome gene expression profiles; or (4) gene expression profiles of cancer pathway genes.


RESULTS
The 1-NN method performed better than the random patient selection method in terms of survival predictions, although it does not include a feature selection step. The Cox-based regression method with LASSO optimization using whole-genome gene expression data demonstrated higher survival prediction power than the 1-NN method, but was outperformed by the same method when using gene expression profiles of cancer pathway genes alone.


CONCLUSION
The 1-NN survival prediction method may require more patients for better performance, even when omitting censored data. Using preexisting biological knowledge for survival prediction is reasonable as a means to understand the biological system of a cancer, unless the analysis goal is to identify completely unknown genes relevant to cancer biology.",2013,International Journal of Nanomedicine
A data-driven approach to prostate cancer detection from dynamic contrast enhanced MRI,"Magnetic resonance imaging (MRI), particularly dynamic contrast enhanced (DCE) imaging, has shown great potential in prostate cancer diagnosis and staging. In the current practice of DCE-MRI, diagnosis is based on quantitative parameters extracted from the series of T1-weighted images acquired after the injection of a contrast agent. To calculate these parameters, a pharmacokinetic model is fitted to the T1-weighted intensities. Most models make simplistic assumptions about the perfusion process. Moreover, these models require accurate estimation of the arterial input function, which is challenging. In this work we propose a data-driven approach to characterization of the prostate tissue that uses the time series of DCE T1-weighted images without pharmacokinetic modeling. This approach uses a number of model-free empirical parameters and also the principal component analysis (PCA) of the normalized T1-weighted intensities, as features for cancer detection from DCE MRI. The optimal set of principal components is extracted with sparse regularized regression through least absolute shrinkage and selection operator (LASSO). A support vector machine classifier was used with leave-one-patient-out cross validation to determine the ability of this set of features in cancer detection. Our data is obtained from patients prior to radical prostatectomy and the results are validated based on histological evaluation of the extracted specimens. Our results, obtained on 449 tissue regions from 16 patients, show that the proposed data-driven features outperform the traditional pharmacokinetic parameters with an area under ROC of 0.86 for LASSO-isolated PCA parameters, compared to 0.78 for pharmacokinetic parameters. This shows that our novel approach to the analysis of DCE data has the potential to improve the multiparametric MRI protocol for prostate cancer detection.",2015,Computerized medical imaging and graphics : the official journal of the Computerized Medical Imaging Society
The LASSO for generic design matrices as a function of the relaxation parameter,"The LASSO is a variable subset selection procedure in statistical linear regression based on $\ell_1$ penalization of the least-squares operator. Its behavior crucially depends, both in practice and in theory, on the ratio between the fidelity term and the penalty term. We provide a detailed analysis of the fidelity vs. penalty ratio as a function of the relaxation parameter. Our study is based on a general position condition on the design matrix which holds with probability one for most experimental models. Along the way, the proofs of some well known basic properties of the LASSO are provided from this new generic point of view.",2011,arXiv: Statistics Theory
Nonconvex selection in nonparametric additive models,"High-dimensional data offers researchers increased ability to find useful factors in predicting a response. However, determination of the most important factors requires careful selection of the explanatory variables. In order to tackle this challenge, much work has been done on single or grouped variable selection under the penalized regression framework. Although the topic of variable selection has been extensively studied under the parametric framework, its extensions to more flexible nonparametric models are yet to be explored. In order to implement the variable selection in nonparametric additive models, I introduce and study two nonconvex selection methods under the penalized regression framework, namely the group MCP and the adaptive group LASSO, aiming at improvements on the selection performances of the more widely known group LASSO method in such models. One major part of the dissertation focuses on the theoretical properties of the group MCP and the adaptive group LASSO. I derive their selection and estimation properties. The application of the presently proposed methods to nonparametric additive models are further examined using simulation. Their applications to areas such as the economics and genomics are presented as well. Under both the simulation studies and data applications, the group MCP and the adaptive group LASSO have shown their advantages over the more traditionally used group LASSO method. For the proposed adaptive group LASSO that uses the newly proposed weights,",2014,
Analyzing Risk Factors for Morbidity and Mortality after Lung Resection for Lung Cancer Using the NSQIP Database.,"BACKGROUND
Our goal was to develop a predictive model that identifies how preoperative risk factors and perioperative complications lead to mortality after anatomic pulmonary resections.


STUDY DESIGN
This was a retrospective cohort study. The American College of Surgeons NSQIP database was examined for all patients undergoing elective lobectomies for cancer from 2005 through 2012. Fifty-eight pre- and intraoperative risk factors and 13 complications were considered for their impact on perioperative mortality within 30 days of surgery. Multivariate logistic regression and a logistic regression model using least absolute shrinkage and selection operator (LASSO) selection methods were used to identify preoperative risk factors that were significant for predicting mortality, either through or independent of complications. Only factors that were significant under both the multivariate logistic regression and LASSO-selected models were considered to be validated for the final model.


RESULTS
There were 6,435 lobectomies identified. After multivariate logistic regression modeling, 28 risk factors and 5 complications were found to be predictors for mortality. This was then tested against the LASSO method. There were 7 factors shared between the LASSO and multivariate logistic regressions that predicted mortality based on comorbidity: age (pÂ = 0.007), male sex (pÂ = 0.011), open lobectomy (pÂ = 0.001), preoperative dyspnea at rest (p < 0.001), preoperative dyspnea on exertion (pÂ = 0.003), preoperative dysnatremia (serum sodium <135 mEq/L or >145 mEq/L) (pÂ = 0.011), and preoperative anemia (pÂ = 0.002). Of these, 3 variables predicted mortality independent of any complications: dyspnea at rest, dyspnea on exertion, and dysnatremia.


CONCLUSIONS
The clinical factors that predict postoperative complications and mortality are multiple and not necessarily aligned. Efforts to improve quality after anatomic pulmonary resections should focus on mechanisms to address both types of adverse outcomes.",2016,Journal of the American College of Surgeons
Data Science for Delamination Prognosis and Online Batch Learning in Semiconductor Assembly Process,"The transformation of wafers into chips is a complex manufacturing process involving literally thousands of equipment parameters. Delamination, a leading cause of defective products, can occur between die and epoxy molding compound (EMC), epoxy and substrate, lead frame and EMC, and so on. Troubleshooting is generally on a case-by-case basis and is both time-consuming and labor-intensive. We propose a three-phase data science (DS) framework for process prognosis and prediction. The first phase is for data preprocessing. The second phase uses least absolute shrinkage and selection operator (LASSO) regression and stepwise regression to identify the key variables affecting delamination. The third phase develops a backpropagation neural network (BPNN), support vector regression (SVR), partial least squares (PLS), and gradient boosting machine (GBM) to predict the ratio of the delamination area in a die. We also investigate the imbalance between a false positive rate and a false negative rate after quality classification with BPN and GBM models to improve the tradeoff between the two types of risks. We conducted an empirical study of a semiconductor manufacturer, and the results show that the proposed framework provides an effective delamination prediction supporting the troubleshooting. In addition, for online prediction, it is necessary to determine the batch size for the timing of retraining the model, and we suggest the cost-oriented method to solve the issue.",2020,"IEEE Transactions on Components, Packaging and Manufacturing Technology"
Assumptionless consistency of the Lasso,"The Lasso is a popular statistical tool invented by Robert Tibshirani for linear regression when the number of covariates is greater than or comparable to the number of observations. The purpose of this note is to highlight the simple fact (noted in a number of earlier papers in various guises) that for the loss function considered in Tibshirani's original paper, the Lasso is consistent under almost no assumptions at all.",2013,arXiv: Statistics Theory
Protein disulfide isomerases are promising targets for predicting the survival and tumor progression in glioma patients,"The present study focused on the expression patterns, prognostic values and potential mechanism of the PDI family in gliomas. Most PDI family members' mRNA expressions were observed significantly different between gliomas classified by clinical features. Construction of the PDI signature, cluster and risk score models of glioma was done using GSVA, consensus clustering analysis, and LASSO Cox regression analysis respectively. High values of PDI signature/ risk score and cluster 1 in gliomas were associated with malignant clinicopathological characteristics and poor prognosis. Analysis of the distinctive genomic alterations in gliomas revealed that many cases having high PDI signature and risk score were associated with genomic aberrations of driver oncogenes. GSVA analysis showed that PDI family was involved in many signaling pathways in ERAD, apoptosis, and MHC class I among many more. Prognostic nomogram revealed that the risk score was a good prognosis indicator for gliomas. The qRT-PCR and immunohistochemistry confirmed that P4HB, PDIA4 and PDIA5 were overexpressed in gliomas. In summary, this research highlighted the clinical importance of PDI family in tumorigenesis and progression in gliomas.",2020,Aging (Albany NY)
