title,abstract,year,journal
Forecasting and trading the EUR/USD exchange rate with stochastic Neural Network combination and time-varying leverage,"The motivation of this paper is to investigate the use of a Neural Network (NN) architecture, the Psi Sigma Neural Network (PSN), when applied to the task of forecasting and trading the Euro/Dollar (EUR/USD) exchange rate using the European Central Bank (ECB) fixing series and to explore the utility of Kalman Filters in combining NN forecasts. This is done by benchmarking the statistical and trading performance of PSN with a Naive Strategy, an Autoregressive Moving Average (ARMA) model and two different NN architectures, a Multi-Layer Perceptron (MLP) and a Recurrent Network (RNN). We combine our NN forecasts with Kalman Filter, a traditional Simple Average, the Bayesian Average, the Granger-Ramanathan's Regression Approach (GRR) and the Least Absolute Shrinkage and Selection Operator (LASSO). Finally, we apply a time-varying leverage strategy based on RiskMetrics volatility forecasts in order to further improve the forecasting performance of our models and combinations. The statistical and trading performance of our models is estimated throughout the period of 2002-2010, using the last two years for out-of-sample testing. In terms of our results, the PSN outperforms all models' individual performances in terms of statistical accuracy and trading performance. The forecast combinations also present improved empirical evidence, with Kalman Filters outperforming by far its benchmarks. We also note that after the application of the time varying leverage, all models except ARMA show a substantial increase in their trading performance.",2012,Decis. Support Syst.
Regresi Kuantil Bayesian Dengan Penalti Adaptif Lasso Untuk Estimasi Pengaruh Pendidikan Terhadap Pendapatan Di Provinsi Sulawesi Selatan,"Pendidikan diharapkan dapat mendorong peningkatan produktivitas 
yang pada akhirnya bermuara pada peningkatan pendapatan masyarakat. 
Hubungan antara pendidikan dan pendapatan dapat dianalisis dengan 
persamaan Mincer. Studi ini bertujuan untuk meneliti hubungan antara lama 
sekolah (variabel yang mewakili pendidikan) dan potensi pengalaman 
(umur - lama sekolah) terhadap pendapatan. Pengaruh pendidikan terhadap 
pendapatan digambarkan oleh koefisien dari variabel lama sekolah yang 
umumnya dikenal sebagai return pendidikan. Regresi kuantil digunakan 
dalam penelitian ini untuk melihat efek pendidikan terhadap pendapatan 
pada berbagai tingkatan kuantil, bukan hanya pada ukuran pemusatan 
distribusi dari pendapatan. Persamaan Mincer ditaksir menggunakan tiga 
pendekatan, yaitu: (i) Quantile Regression (QR), (ii) Bayesian Quantile 
Regression (BQR), dan (iii) Bayesian Adaptive Lasso Quantile Regression 
(BALQR). Metode BALQR ini adalah perluasan dari metode BQR dengan 
memberikan penalti yang berbeda pada setiap koefisien regresi. Invers 
gamma digunakan sebagai distribusi prior untuk parameter penalti. Data 
yang digunakan untuk penelitian ini adalah hasil survei angkatan kerja 
nasional (SAKERNAS) 2014 di Provinsi Sulawesi Selatan. Hasil studi 
menunjukkan bahwa metode BALQR relatif lebih baik dibanding dengan 
dua metode lainnya berdasarkan hasil backtesting dan perbandingan nilai 
standar error. Selain itu, terdapat perbedaan plot garis regresi kuantil untuk 
sektor pertanian dan jasa-jasa. Return pendidikan pada sektor pertanian 
relatif sama antar kuantil sementara pada sektor jasa return pendidikan 
antar kuantil sebagian besar berbeda secara signifikan. 
================================================================================================================== 
Education plays an important role toward the increasing in 
productivity and earning. Using so-called mincer earning function, we 
investigated the effect of education and earning. This study using years of 
schooling (interpretation of education) and potensial experience as 
predictor variables. Effect of education represented by coefficient of 
variable years of schooling, commonly known as return to education. With 
quantile regression, allowing to specify the effect of covariate at different 
quantile levels not only at the center of its distribution, but also at its 
spread. We employed three methods to estimate parameters in mincer 
equation: (i) Quantile Regression (QR), (ii) Bayesian Quantile Regression 
(BQR) and (iii) Bayesian Adaptive Lasso Quantile Regression (BALQR). 
The latter method extends the bayesian Lasso penalty term by employing 
different penalty function with an adaptive tuning parameter accomodated 
in the inverse gamma prior distribution. Data used in this paper is samples 
from workers in agricultural and services sectors in South Sulawesi. 
Empirical results showed that BALQR relative outperformed over BQR and 
QR because it resulted better in backtesting and smaller standart error (SE). 
In addition, there are different pattern quantile regression line for 
agricultural and services sectors. Return to education in agricultural sector 
in most of quantile of earning are not different. More over, return to 
education in services different in most of quantile of earning.",2016,
Understanding hedge fund alpha using replication methodologies,"Abstract: In this paper we estimate alpha for major hedge fund indexes.Â  To set the stage for estimating alpha, we examine several alternative methods for replicating Hedge Fund Research Inc. hedge fund indexes.Â  The replication methods include stepwise regression,variations of the lasso shrinkage method, principal component regression, partial least squares regression, and dynamic linear regression.Â  We find that the lasso methods and dynamic regression are superior for generating hedge fund index replications and that the performance of the replications corresponds closely to that of the respective actual indexes.Â  Using these superior replications provides us with a solid platform for estimating alpha.Â  We find that at the height of the financial crisis the alphas computed with our methods generally were negative, in early 2009 when the stock market was rising alphas were generally positive, and inthe current environment of low volatility and low interest rates the alphas computed with our methods generally are close to zero and tend to exhibit low volatility.",2014,The Journal of Alternative Investments
Abstract IA15: Predicting drug sensitivity from cancer cell lines,"High-throughput molecular characterization technologies have enabled detailed genetic and genomic characterization of large panels of cancer cell lines, including profiling of gene expression, copy number variation (CNV), SNP, mutation, and RNA-seq. The same cell lines have also been profiled for sensitivity to potential anti-cancer compounds, allowing development of computational models used to predict genotype-specific drug treatments linked to tumor molecular subtypes. Inferring such models is challenging because the model inputs contain far more features than observations, known as the p>>n problem, precluding the use of classical statistical models such as least squares (a.k.a. multiple linear regression). Recently, generalized linear models or penalized linear models have been proposed and extended for feature selection and overcoming the p>>n. Bayesian extension of such methods have also been developed, using algorithms such as Metropolis-Hasting and Markov Chain Monte Carlo, and demonstrated to improve prediction accuracy at the expense of increased computing cost. A comprehensive evaluation of predictive modeling techniques is essential to leverage cell line studies to infer the most accurate genetic predictors of drug sensitivity, which can then be used to inform patient selection strategies in clinical trials and to identify functional genetic determinants of drug sensitivity or resistance. In this study, we evaluate state-of-the-art predictive models which utilize dimension reduction methods (e.g., partial least square, support vector machine, principal component regression), feature selection (e.g., LASSO, RIDGE, and elastic-net), and Bayesian feature selection (e.g., Bayesian LASSO and Bayesian RIDGE). We assess each method based on 1) the accuracy of sensitivity predictions in a cross validation setting and in an independent dataset, and 2) the biological coherence of inferred predictive features by comparison to publicly available pathway databases. Citation Format: Adam Arne Margolin, In Sock Jang, Stephen Friend. Predicting drug sensitivity from cancer cell lines. [abstract]. In: Proceedings of the AACR Special Conference on Chemical Systems Biology: Assembling and Interrogating Computational Models of the Cancer Cell by Chemical Perturbations; 2012 Jun 27-30; Boston, MA. Philadelphia (PA): AACR; Cancer Res 2012;72(13 Suppl):Abstract nr IA15.",2012,Cancer Research
The Cost of Type II Diabetes Mellitus: A Machine Learning Perspective,"In this study, the burden of type II diabetes mellitus is investigated using machine learning methods. In particular, it is mainly aimed at obtaining an accurate quantification of the burden of diabetes by computing the number of indicators that provide the highest discrimination rate between normal people and patients. Assuming that the cardinality of the best-fitting feature set can be used to quantify the magnitude of the overall burden, several healthcare related features are extracted from demographic, diagnosis, medication and lab test records. Experimental results have shown that there are about 200 relevant indicators and the highest classification performance achieved in discriminating diabetic and normal people is remarkably superior to that of the baseline system. In other words, the burden of diabetes is not limited to a small group of complications, medications or lab tests. In the second phase of experiments, the relative effects of different indicators are evaluated by employing Lasso and Ridge regression algorithms. It is observed that the best set of indicators have different levels of effects in discriminating between diabetic and normal people.",2016,
Deconvolution of fMRI BOLD signal in time-domain using an exponential operator and Lasso optimization,"Many techniques have been explored so far in the study of neural activations using the blood oxygenated level dependent (BOLD) signal. Among them, deconvolution methods have been developed in order to explore spontaneous brain activity when the brain is in resting-state. These techniques are powerful since they do not require a priori knowledge about timing and duration of activations [2]. In this work, we propose a regularized deconvolution technique which uses an exponential operator, whose shape and performance can be adjusted by tuning a parameter Î±, and the Least-Angle Regression (LARS) algorithm, by using the least absolute shrinkage and selection operator (LASSO) model.",2017,
Nonasymptotic Analysis of Semiparametric Regression Models with High-Dimensional Parametric Coefficients,"We consider a two-step projection based Lasso procedure for estimating a partially linear regression model where the number of coefficients in the linear component can exceed the sample size and these coefficients belong to the l_{q}-â€œballsâ€ for q in [0, 1]. Our theoretical results are nonasymptotic and include the upper bounds on the l_{2}-errors of the proposed estimators and a result on variable selection. In particular, we establish a new non-asymptotic â€œoracleâ€ result: Although the prediction error of the nonparametric projection per se has the scaling t_{n} in the first step, it only contributes a scaling of t_{n}^{2} in the l_{2}-error of the second-step estimator for the linear coefficients. This new â€œoracleâ€ result holds for a unified framework of nonparametric least squares procedures and regularized nonparametric least squares procedures for the first-step estimation and the driver behind it lies in the projection strategy. We specialize our analysis to the estimation of a semiparametric sample selection model and provide a simple method with theoretical guarantees for choosing the regularization parameter in practice.",2017,Annals of Statistics
Comparison of high-dimensional confounder summary scores in comparative studies of newly marketed medications.,"OBJECTIVE
To compare confounding adjustment by high-dimensional propensity scores (hdPSs) and historically developed high-dimensional disease risk scores (hdDRSs) in three comparative study examples of newly marketed medications: (1) dabigatran vs. warfarin on major hemorrhage; (2) on death; and (3) cyclooxygenase-2 inhibitors vs. nonselective nonsteroidal anti-inflammatory drugs on gastrointestinal bleeds.


STUDY DESIGN AND SETTING
In each example, we constructed a concurrent cohort of new and old drug initiators using US claims databases. In historical cohorts of old drug initiators, we developed hdDRS models including investigator-specified plus empirically identified variables and using principal component analysis and lasso regression for dimension reduction. We applied the models to the concurrent cohorts to obtain predicted outcome probabilities, which we used for confounding adjustment. We compared the resulting estimates to those from hdPS.


RESULTS
The crude odds ratio (OR) comparing dabigatran to warfarin was 0.52 (95% confidence interval: 0.37-0.72) for hemorrhage and 0.38 (0.26-0.55) for death. Decile stratification yielded an OR of 0.64 (0.46-0.90) for hemorrhage using hdDRS vs. 0.70 (0.49-1.02) for hdPS. ORs for death were 0.69 (0.45-1.06) and 0.73 (0.48-1.10), respectively. The relative performance of hdDRS in the cyclooxygenase-2 inhibitors example was similar.


CONCLUSION
hdDRS achieved similar or better confounding adjustment compared to conventional regression approach but worked slightly less well than hdPS.",2016,Journal of clinical epidemiology
Stability selection using a genetic algorithm and logistic linear regression on healthcare records,"This paper presents a Genetic Algorithm (GA) application to measuring feature importance in machine learning (ML) from a large-scale database. Too many input features may cause over-fitting, therefore a feature selection is desirable. Some ML algorithms have feature selection embedded, e.g., lasso penalized linear regression or random forests. Others do not include such functionality and are sensitive to over-fitting, e.g., unregularized linear regression. The latter algorithms require that proper features are chosen before learning.
 Therefore, we propose a novel stability selection (SS) approach using GA-based feature selection. The proposed SS approach iteratively applies GA on a subsample of records and features. Each GA individual represents a binary vector of selected features in the subsample. An unregularized logistic linear regression model is then trained and tested using GA-selected features through cross-validation of the subsamples. GA fitness is evaluated by area under the curve (AUC) and optimized during a GA run.
 AUC is assessed with an unregularized logistic regression model on multiple-subsampled healthcare records, collected under the Healthcare Cost, and Utilization Project (HCUP), utilizing the National (Nationwide) Inpatient Sample (NIS) database.
 Reported results show that averaging feature importance from top-4 SS and the SS using GA (GASS), improves these AUC results.",2017,Proceedings of the Genetic and Evolutionary Computation Conference Companion
Relational Lasso - An Improved Method Using the Relations Among Features -,"Relational lasso is a method that incorporates feature relations within machine learning. By using automatically obtained noisy relations among features, relational lasso learns an additional penalty parameter per feature, which is then incorporated in terms of a regularizer within the target optimization function. Relational lasso has been tested on three different tasks: text categorization, polarity estimation, and parsing, where it was compared with conventional lasso and adaptive lasso (Zou, 2006) when using a multi-class logistic regression optimization method. Relational lasso outperformed these other lasso methods in the tests.",2011,
