title,abstract,year,journal
Genetic biomarkers associated with changes in quality of life and pain following palliative radiotherapy in patients with bone metastases.,"BACKGROUND
Patients with bone metastases undergoing palliative radiation therapy (RT) may experience changes in both the functional and symptomatic aspects of quality of life (QOL). The European Organization of Cancer Research and Treatment (EORTC) QOL Questionnaire Core-15 Palliative (QLQ-C15-PAL) is a validated questionnaire employed to assess QOL specifically in palliative patients. Our study aimed to identify single-nucleotide variant (SNV) genetic biomarkers associated with changes in QOL and pain.


METHODS
Fifty-two patients who received a single 8-Gy RT for painful bone metastases completed the EORTC QOL-C15-PAL questionnaire prior to randomization and at 42-day post RT. Saliva samples obtained at day of RT were sequenced, and SNVs from genes involved in inflammation, radiation response, immune response, DNA damage, or QOL were assessed for association with changes in global QOL or the pain scale items using the Cochran-Armitage trend test. The penalized LASSO method with minimum Bayesian information criterion was used to select a multi-SNV model out of significant SNVs (P<0.005) and to produce prognostic scores for patients that categorized them into risk groups of low, middle, and high.


RESULTS
The multivariable model predicting global QOL included 14 SNVs, of which HS1BP3 rs35579164 G:C and ABCA1 rs2230805 C>T had the largest positive and negative effect sizes, respectively (HS1BP3: 8.21, ABCA1: -3.44). The model for the response of QOL pain item included 8 SNVs, of which PLAUR rs4760 A>G and ELAC2rs11545302 had the largest positive and negative effect sizes, respectively (PLAUR: 5.23; ELAC: -3.84). The patients' risk groups were highly predictive of QOL response (P<0.0001) and pain item response (P<0.0001). In logistic regression analysis accounting for baseline factors of gender and primary cancer site, the global QOL risk group predicts pain response after RT [OR: 2.1, 95% confidence interval (CI): 1.2-3.9, P=0.015], but the QOL pain item risk group did not (OR: 0.93; 95% CI: 0.5-1.6, P=0.79). The multi-SNVs model included SNVs from genes involved in metabolism, membrane transport, cell cycle control, ciliary structure, and gene expression regulation.


CONCLUSIONS
SNVs were significantly associated with changes in global QOL of global domain and pain item in patients with bone metastases. Identification of genetic biomarkers predictive of QOL items may allow patients and health care providers anticipate and better address the needs of the palliative cancer patient population.",2017,Annals of palliative medicine
Output Feature Augmented Lasso,"Lasso simultaneously conducts variable selection and supervised regression. In this paper, we extend Lasso to multiple output prediction, which belongs to the categories of structured learning. Though structured learning makes use of both input and output simultaneously, the joint feature mapping in current framework of structured learning is usually application-specific. As a result, ad hoc heuristics have to be employed to design different joint feature mapping functions for different applications, which results in the lackness of generalization ability for multiple output prediction. To address this limitation, in this paper, we propose to augment Lasso with output by decoupling the joint feature mapping function of traditional structured learning. The contribution of this paper is three-fold: 1) The augmented Lasso conducts regression and variable selection on both the input and output features, and thus the learned model could fit an output with both the selected input variables and the other correlated outputs. 2) To be more general, we set up nonlinear dependencies among output variables by generalized Lasso. 3) Moreover, the Augmented Lagrangian Method (ALM) with Alternating Direction Minimizing (ADM) strategy is used to find the optimal model parameters. The extensive experimental results demonstrate the effectiveness of the proposed method.",2014,2014 IEEE International Conference on Data Mining
An Immune-Related Signature Predicts Survival in Patients With Lung Adenocarcinoma,"We investigated the local immune status and its prognostic value in lung adenocarcinoma. In total, 513 lung adenocarcinoma samples from TCGA and ImmPort databases were collected and analyzed. The R package coxph was employed to mine immune-related genes that were significant prognostic indicators using both univariate and multivariate analyses. The R software package glmnet was then used for Lasso Cox regression analysis, and a prognosis prediction model was constructed for lung adenocarcinoma; clusterProfiler was selected for functional gene annotations and KEGG enrichment analysis. Finally, correlations between the RiskScore and clinical features or signaling pathways were established. Sixty-four immune-related genes remarkably correlated with patient prognosis and were further applied. Samples were hierarchically clustered into two subgroups. Accordingly, the LASSO regression algorithm was employed to screen the 14 most representative immune-related genes (PSMD11, PPIA, MIF, BMP5, DKK1, PDGFB, ANGPTL4, IL1R2, THRB, LTBR, TNFRSF1, TNFRSF17, IL20RB, and MC1R) with respect to patient prognosis. Then, the prognosis prediction model for lung adenocarcinoma patients (namely, the RiskScore equation) was constructed, and the training set samples were incorporated to evaluate the efficiency of this model to predict and classify patient prognosis. Subsequently, based on functional annotations and KEGG pathway analysis, the 14 immune-related genes were mainly enriched in pathways closely associated with lung adenocarcinoma and its immune microenvironment, such as cytokine-cytokine receptor interaction and human T-cell leukemia virus 1 infection. Furthermore, correlations between the RiskScore and clinical features of the training set samples and signaling pathways (such as p53, cell cycle, and DNA repair) were also demonstrated. Finally, the test set sample data were employed for independent testing and verifying the model. We established a prognostic prediction RiskScore model based on the expression profiles of 14 immune-related genes, which shows high prediction accuracy and stability in identifying immune features. This could provide clinical guidance for the diagnosis and prognosis of different immunophenotypes, and suggest multiple targets for precise advanced lung adenocarcinoma therapy based on subtype-specific immune molecules.",2019,Frontiers in Oncology
Integration of multiple key molecules in lung adenocarcinoma identifies prognostic and immunotherapeutic relevant gene signatures.,"BACKGROUND
Although multiple key molecules in lung adenocarcinoma (LUAD) have been identified in recent years, the overall tumor microenvironment (TME) immune cell infiltration characterizations mediated by multiple key molecules remain little known. This study aimed to integrate the roles of multiple key molecules to evaluate patient prognosis and TME cell infiltration characterization as well as responses to immunotherapy.


METHODS
Using combined LUAD cancer cohorts with 228 normal samples and 913 tumor samples, we comprehensively dissected the differences of genomic and TME cell infiltration landscapes between normal lung tissues and tumor tissues. The single-sample gene-set enrichment analysis (ssGSEA) was used to quantify the relative abundance of 24 cell infiltration. The riskScore signature was constructed using a least absolute shrinkage and selection operator (LASSO) Cox regression mode.


RESULTS
Seven novel key molecules with significantly up-regulated expression in LUAD were determined. Survival analyses revealed their important prognostic values. LUAD microenvironment presented a markedly decreased infiltration of immune cells compared to normal lung tissues. We found tumors with up-regulated expression of these key molecules exhibited a significantly decreased TME cell infiltration and increased immune checkpoint molecule expression. The high riskScore subtype was characterized by decreased innate and adaptive immune cell infiltration. Activation of p53 signaling pathway and regulator T cells were observed in the high riskScore subtype, which were regarded as T-cell suppressive and could be responsible for poorer prognosis in this subtype (HR 1.83(1.27-2.63)). Multivariate analyses demonstrated the riskScore was a robust and independent prognostic biomarker, and its value in predicting immunotherapeutic outcomes was also confirmed (HR 1.70(1.22-2.37)).


CONCLUSIONS
This study reveal a novel gene signature significantly related to patient prognosis and TME cell infiltration in LUAD. We demonstrated the integrated roles of multiple key molecules played a crucial role in shaping TME cell infiltration diversity and complexity. Evaluating the integrated characterization of multiple key molecules could contribute to predicting patients' response to immunotherapy and guiding more effective immunotherapy strategies.",2020,International immunopharmacology
DSRIG: Incorporating graphical structure in the regularized modeling of SNP data,"Genetic selection of farm animals plays an important role in genetic improvement programs. Regularized regression methods on single nucleotide polymorphism (SNP) data from a set of candidate genes can help to identify genes that are associated with the trait of interest. This complex task must also consider the relative effect sizes on the desired trait and account for the relationships among the candidate SNPs so that selection of a SNP does not promote other undesirable traits through breeding. We present the Doubly Sparse Regression Incorporating Graphical structure (DSRIG), a novel regularized method for genetic selection that exploits the relationships among candidate SNPs to improve prediction. DSRIG was applied in the prediction of skatole and androstenone levels, two compounds known to be associated with boar taint. DSRIG was shown to provide a predictive benefit when compared to ordinary least squares (OLS) and the least absolute shrinkage and selection operator (LASSO) in a cross-validation procedure. The relative sizes of the coefficient estimates over the cross-validation procedure were compared to determine which SNPs may have the greatest impact on expression of the boar taint compounds and a consensus graph was used to infer the relationships among SNPs.",2019,Journal of bioinformatics and computational biology
Identification of a sixteen-microRNA signature as prognostic biomarker for stage II and III colon cancer,"Despite advances in colon cancer research and novel therapies, high risk of recurrence remains a major challenge. This study reports miRNA expression profiling as a biomarker for the prognosis of TNM stage II and III colon cancer. Fresh frozen biopsies from the study cohort (N=111) were analyzed for miRNA by RT-qPCR and LASSO regression analysis was used to build a classifier of miRNAs. The prognostic accuracy was tested and the classifier was validated in an independent colon cohort (TCGA-COAD, N=209). The LASSO regression analysis identified a 16-miRNA signature including miR-143-5p, miR-27a-3p, miR-31-5p, miR-181a-5p, miR-30b-5p, miR-30d-5p, miR-146a-5p, miR-23a-3p, miR-150-5p, miR-210-3p, miR-25-3p, miR-196a-5p, miR-148a-3p, miR-222-3p, miR-30c-5p and miR-223-3p. A low 16-miRNA signature was associated with better 5-year disease-free survival (DFS) in the study cohort than a high signature (93 % versus 58 %; p< 0.001). The signature was an independent prognostic factor for better 5-year DFS in multivariate analyses (HR 21.4; 95% CI: 4.21-108.7; p< 0.001). The results in the validation cohort were consistent with the study cohort in univariate (77 % versus 65 %; p= 0.045) and multivariate analyses (HR 2.0; 95% CI: 1.04-3.89; p=0.039). We identified a 16-miRNA signature as a reliable prognostic biomarker for classification of colon cancer stage II and III patients into groups with low and high risk for recurrence.",2017,Oncotarget
ensr: R Package for Simultaneous Selection of Elastic Net Tuning Parameters,"Motivation: Elastic net regression is a form of penalized regression that lies between ridge and least absolute shrinkage and selection operator (LASSO) regression. The elastic net penalty is a powerful tool controlling the impact of correlated predictors and the overall complexity of generalized linear regression models. The elastic net penalty has two tuning parameters: ${\lambda}$ for the complexity and ${\alpha}$ for the compromise between LASSO and ridge. The R package glmnet provides efficient tools for fitting elastic net models and selecting ${\lambda}$ for a given ${\alpha}.$ However, glmnet does not simultaneously search the ${\lambda} - {\alpha}$ space for the optional elastic net model. 
Results: We built the R package ensr, elastic net searcher. enser extends the functionality of glment to search the ${\lambda} - {\alpha}$ space and identify an optimal ${\lambda} - {\alpha}$ pair. 
Availability: ensr is available from the Comprehensive R Archive Network at this https URL",2019,arXiv: Computation
The Feasibility and Efficacy of a Large-Sized Lasso Catheter Combined With 3 Dimensional Mapping System for Catheter Ablation of Atrial Fibrillation,"BACKGROUND AND OBJECTIVES
We aimed to investigate whether a large-sized Lasso catheter could increase the success rate of immediate complete pulmonary vein (PV) antral isolation and improve the outcome of catheter ablation in atrial fibrillation (AF) patients.


SUBJECTS AND METHODS
This study included 107 consecutive patients (67 males, mean age: 57.8Â±9.7 years) who underwent PV mapping and ablation due to symptomatic drug-refractory AF. The first 43 patients underwent isolation of both ipsilateral PVs using the Carto-Merge 3 dimensional mapping system (group 1). The other 64 patients underwent isolation of both ipsilateral PVs using the same technique with a large-sized (a diameter of 30 to 35 mm) Lasso cathe-ter (group 2). When ipsilateral PVs did not show any potential after the initial circumferential ablation, we defined this as 'immediate complete antral isolation (ICAI)'. We compared the AF recurrence rate of both groups.


RESULTS
There was no significant difference of the clinical characteristics between group 1 and group 2. All the patients were followed-up for 1 year. The ICAI rate of group 1 and group 2 was significantly different (21% vs. 78%, p<0.001), and the AF recurrence rates of group 1 and group 2 were also different (34.9% vs. 18.8%, p=0.042). Using multiple logistic regression analysis, the use of a large-sized Lasso catheter was a significant predictive factor for preventing recurrence (odds ratio: 0.489, 95% confidence interval: 0.136-0.927).


CONCLUSION
It is likely that a large-sized Lasso catheter plays an important role in achieving ICAI and in lowering the rate of AF recurrence.",2011,Korean Circulation Journal
Methods of Machine Learning for Censored Demand Prediction,"In this paper, we analyze a new approach for demand prediction in retail. One of the significant gaps in demand prediction by machine learning methods is the unaccounted sales data censorship. Econometric approaches to modeling censored demand are used to obtain consistent and unbiased estimates of parameters. These approaches can also be transferred to different classes of machine learning models to reduce the prediction error of sales volume. In this study we build two ensemble models to predict demand with and without demand censorship, aggregating predictions for machine learning methods such as Linear regression, Ridge regression, LASSO and Random forest. Having estimated the predictive properties of both models, we test the best predictive power of the models with accounting for the censored nature of demand.",2018,
A Correlation-Based Sorting Algorithm of Inductive Modeling using Argument Rating,"In this paper, a sparse regression algorithm is proposed that corresponds to a linear model with the smallest possible number of regressors without loss of quality of the model based on correlation analysis and using an external criterion for choosing an optimal model based on the division of the input data sample. That is why the proposed method relates to the class of GMDH algorithms. The main stages of the algorithm work are described. The core feature of the algorithm is the use of frequency analysis of regressor ratings. The results of testing its effectiveness on test experiments are shown in comparison with the known algorithm LASSO.",2019,2019 IEEE 14th International Conference on Computer Sciences and Information Technologies (CSIT)
