title,abstract,year,journal
Feature Selection for Data Integration with Mixed Multi-view Data.,"Data integration methods that analyze multiple sources of data simultaneously can often provide more holistic insights than can separate inquiries of each data source. Motivated by the advantages of data integration in the era of ""big data"", we investigate feature selection for high-dimensional multi-view data with mixed data types (e.g. continuous, binary, count-valued). This heterogeneity of multi-view data poses numerous challenges for existing feature selection methods. However, after critically examining these issues through empirical and theoretically-guided lenses, we develop a practical solution, the Block Randomized Adaptive Iterative Lasso (B-RAIL), which combines the strengths of the randomized Lasso, adaptive weighting schemes, and stability selection. B-RAIL serves as a versatile data integration method for sparse regression and graph selection, and we demonstrate the effectiveness of B-RAIL through extensive simulations and a case study to infer the ovarian cancer gene regulatory network. In this case study, B-RAIL successfully identifies well-known biomarkers associated with ovarian cancer and hints at novel candidates for future ovarian cancer research.",2019,arXiv: Methodology
Logistic regression and Ising networks: prediction and estimation when violating lasso assumptions,"The Ising model was originally developed to model magnetisation of solids in statistical physics. As a network of binary variables with the probability of becoming â€™activeâ€™ depending only on direct neighbours, the Ising model appears appropriate for many other processes. For instance, it was recently applied in psychology to model co-occurrences of mental disorders. It has been shown that the connections between the variables (nodes) in the Ising network can be estimated with a series of logistic regressions. This naturally leads to questions of how well such a model predicts new observations and how well parameters of the Ising model can be estimated using logistic regressions. Here we focus on the high-dimensional setting with more parameters than observations and consider violations of assumptions of the lasso. In particular, we determine the consequences for both prediction and estimation when the sparsity and restricted eigenvalue assumptions are not satisfied. We explain using the idea of connected copies (extreme multicollinearity) the fact that prediction becomes better when either sparsity or multicollinearity is not satisfied. We illustrate these results with simulations.",2018,
A novel approach to estimate the Cox model with temporal covariates and its application to medical cost data,"We propose a novel approach to estimate the Cox model with temporal covariates. Our new approach treats the temporal covariates as arising from a longitudinal process which is modeled jointly with the event time. Different from the literature, the longitudinal process in our model is specified as a bounded variational process and determined by a family of Initial Value Problems associated with an Ordinary Differential Equation. Our specification has the advantage that only the observation of the temporal covariates at the time to event and the time to event itself are required to fit the model, while it is fine but not necessary to have more longitudinal observations. This fact makes our approach very useful for many medical outcome datasets, like the New York State Statewide Planning and Research Cooperative System and the National Inpatient Sample, where it is important to find the hazard rate of being discharged given the accumulative cost but only the total cost at the discharge time is available due to the protection of patient information. Our estimation procedure is based on maximizing the full information likelihood function. The resulting estimators are shown to be consistent and asymptotically normally distributed. Variable selection techniques, like Adaptive LASSO, can be easily modified and incorporated into our estimation procedure. The oracle property is verified for the resulting estimator of the regression coefficients. Simulations and a real example illustrate the practical utility of the proposed model. Finally, a couple of potential extensions of our approach are discussed.",2018,arXiv: Methodology
Estimating stellar atmospheric parameters based on Lasso features,"With the rapid development of large scale sky surveys like the Sloan Digital Sky Survey (SDSS), GAIA and LAMOST (Guoshoujing telescope), stellar spectra can be obtained on an ever-increasing scale. Therefore, it is necessary to estimate stellar atmospheric parameters such as Teff, log g and [Fe/H] automatically to achieve the scientific goals and make full use of the potential value of these observations. Feature selection plays a key role in the automatic measurement of atmospheric parameters. We propose to use the least absolute shrinkage selection operator (Lasso) algorithm to select features from stellar spectra. Feature selection can reduce redundancy in spectra, alleviate the influence of noise, improve calculation speed and enhance the robustness of the estimation system. Based on the extracted features, stellar atmospheric parameters are estimated by the support vector regression model. Three typical schemes are evaluated on spectral data from both the ELODIE library and SDSS. Experimental results show the potential performance to a certain degree. In addition, results show that our method is stable when applied to different spectra.",2014,Research in Astronomy and Astrophysics
Abstract 1955: LIN28 paralogs impact ovarian cancer predisposition and tumorigenicity via distinct molecular pathways.,"Proceedings: AACR 104th Annual Meeting 2013; Apr 6-10, 2013; Washington, DC

The RNA binding protein LIN28 and its paralog LIN28B function at a critical junction of pleuripotency, metabolism and metastasis. Reactivation of LIN28 has been recently reported in epithelial ovarian cancer (EOC), where it is hypothesized to play a key role in maintaining tumor stem cells. Associations between single nucleotide polymorphisms in the LIN28B promoter and ovarian cancer susceptibility have also been identified. However, the clinical significance of these observations and the mechanisms by which either LIN28 gene contributes to ovarian cancer have not been explored.

Using Western blot, qPCR and immunohistochemistry, we found that a) LIN28 but not LIN28B is highly expressed in epithelia lining the distal fallopian tube and b) reactivation of LIN28 (1/8 specimens) and dysregulated expression of LIN28B (4/8 specimens) occur in EOC. To assess clinical significance of these events, we interrogated the TCGA ovarian cancer database, examining correlations between LIN28, LIN28B expression and outcomes by Kaplan-Meier analysis (n=581). Our results indicate that LIN28 expression is associated with shorter disease free interval in women with optimally debulked high grade serous ovarian cancers (p<0.05). Significantly higher levels of LIN28B were also noted in young (age <50) women diagnosed with ovarian cancer. Using serial logistic regression with L1 normalization (Lasso analysis), we discovered LIN28 levels correlated most robustly with multiple genes rather than miRNAs: APOC3 (Î² =0.74), FGG (Î² =0.69), HBG1(Î²=0.67) and HEMGN (Î² =0.67). Although associations between LIN28 and miRNAs predicted by current models were not observed, robust correlations between LIN28B and multiple miRNAs were detected: let-7b (Î² =-0.47), let-7d (Î² =-0.34), let-7i (Î² =-0.31) as well as others [miR-222 (Î²=-0.29), let-7e, miR-222, miR-324-5p] not previously known to be regulated by either LIN28 gene. Lastly, we found that expression of LIN28B but not LIN28 was induced by culturing A2780 and TOV112D ovarian cancer cells in media that promotes self-assembly into spheroids. Knockdown of LIN28B expression confirms that LIN28B directly regulates the let-7 and other miRNAs identified by our analyses, promotes spheroid assembly and in vivo tumorigenicity of ovarian cancer cell lines.

Collectively, these observations indicate that LIN28 likely plays an important role in regenerating epithelia that normally line the distal fallopian tube. Although our data also suggest that reactivation of LIN28 plays a key role in promoting ovarian cancer recurrences, LIN28 does not contribute to this process by targeting the differentiation of pluripotent cells via a let-7-mediated mechanism. Rather, this role appears to be most robust for its paralog LIN28B. Future work will focus on further dissecting the unique roles of these two gene products in ovarian cancer initiation and metastasis as well as their response to treatment.

Citation Format: Claire Mach, Ying-Wooi Wan, Zhandong Liu, Matthew L. Anderson. LIN28 paralogs impact ovarian cancer predisposition and tumorigenicity via distinct molecular pathways. [abstract]. In: Proceedings of the 104th Annual Meeting of the American Association for Cancer Research; 2013 Apr 6-10; Washington, DC. Philadelphia (PA): AACR; Cancer Res 2013;73(8 Suppl):Abstract nr 1955. doi:10.1158/1538-7445.AM2013-1955",2013,Cancer Research
The Group Square-Root Lasso: Theoretical Properties and Fast Algorithms,"We introduce and study the group square-root lasso (GSRL) method for estimation in high dimensional sparse regression models with group structure. The new estimator minimizes the square root of the residual sum of squares plus a penalty term proportional to the sum of the Euclidean norms of groups of the regression parameter vector. The net advantage of the method over the existing group lasso-type procedures consists in the form of the proportionality factor used in the penalty term, which for GSRL is independent of the variance of the error terms. This is of crucial importance in models with more parameters than the sample size, when estimating the variance of the noise becomes as difficult as the original problem. We show that the GSRL estimator adapts to the unknown sparsity of the regression vector, and has the same optimal estimation and prediction accuracy as the GL estimators, under the same minimal conditions on the model. This extends the results recently established for the square-root lasso, for sparse regression without group structure. Moreover, as a new type of result for square-root lasso methods, with or without groups, we study correct pattern recovery, and show that it can be achieved under conditions similar to those needed by the lasso or group-lasso-type methods, but with a simplified tuning strategy. We implement our method via a new algorithm, with proved convergence properties, which, unlike existing methods, scales well with the dimension of the problem. Our simulation studies support strongly our theoretical findings.",2014,IEEE Transactions on Information Theory
Overlapping group screening for detection of gene-gene interactions: application to gene expression profiles with survival trait,"BackgroundThe development of a disease is a complex process that may result from joint effects of multiple genes. In this article, we propose the overlapping group screening (OGS) approach to determining active genes and gene-gene interactions incorporating prior pathway information. The OGS method is developed to overcome the challenges in genome-wide data analysis that the number of the genes and gene-gene interactions is far greater than the sample size, and the pathways generally overlap with one another. The OGS method is further proposed for patientsâ€™ survival prediction based on gene expression data.ResultsSimulation studies demonstrate that the performance of the OGS approach in identifying the true main and interaction effects is good and the survival prediction accuracy of OGS with the Lasso penalty is better than the ordinary Lasso method. In real data analysis, we identify several significant genes and/or epistasis interactions that are associated with clinical survival outcomes of diffuse large B-cell lymphoma (DLBCL) and non-small-cell lung cancer (NSCLC) by utilizing prior pathway information from the KEGG pathway and the GO biological process databases, respectively.ConclusionsThe OGS approach is useful for selecting important genes and epistasis interactions in the ultra-high dimensional feature space. The prediction ability of OGS with the Lasso penalty is better than existing methods. The OGS approach is generally applicable to various types of outcome data (quantitative, qualitative, censored event time data) and regression models (e.g. linear, logistic, and Coxâ€™s regression models).",2018,BMC Bioinformatics
Comparison of techniques for the estimation of daily global irradiation and a new technique for the estimation of hourly global irradiation,"Global irradiation and sunshine duration data recorded at Trieste (CNR, Istituto Talassografico di Trieste) during the 11-year period 1972â€“1982 are analyzed using the classical Angstrom equation H = H0 (a + bS/S0) and the equation Hâ€² = H0 (a + bS/Sâ€²0) suggested by Hay [7] for incorporating the effects of (i) multiple reflections, and (ii) not burning of the sunshine recorder chart for small elevation of the sun. The values of the regression constants and the correlation coefficients are calculated using each yearly data set separately. Correlation coefficients of 0Â·89 or more are obtained for the 11 years. Substantial unsystematic scatter is obtained in the values of a as well as b for different years. The use of the equation Hâ€² = H0 (a + bS/Sâ€²0) is not found to either decrease this scatter or to give better values of the correlation coefficients. 
 
Hourly global irradiation data is also analyzed. Eleven-year mean values of the ratio hourly/daily are plotted against the solar time for each of the 12 months of the year. The normal distribution curve 
P(t) = 12Ï€rexpâˆ’(tâˆ’12)22Ïƒ 
is found to fit the data closely. The mean of the normal distribution is taken at the solar noon and the Ïƒ values are obtained for each month by matching the experimental and the theoretical values at the solar noon. The Ïƒ values so obtained are found to bear an excellent linear correlation (r = 0Â·996) with S0, viz.Ïƒ = 0Â·461 + 0Â·192 S0. This provides a simple and elegant technique for estimating hourly irradiation from the daily values and may be of universal applicability. The technique enables the estimation of global irradiation for any smaller interval of time as well.",1984,Solar & Wind Technology
Comprehensible Predictive Modeling Using Regularized Logistic Regression and Comorbidity Based Features,"Different studies have demonstrated the importance of comorbidities to better understand the origin and evolution of medical complications. This study focuses on improvement of the predictive model interpretability based on simple logical features representing comorbidities. We use group lasso based feature interaction discovery followed by a post-processing step, where simple logic terms are added. In the final step, we reduce the feature set by applying lasso logistic regression to obtain a compact set of non-zero coefficients that represent a more comprehensible predictive model. The effectiveness of the proposed approach was demonstrated on a pediatric hospital discharge dataset that was used to build a readmission risk estimation model. The evaluation of the proposed method demonstrates a reduction of the initial set of features in a regression model by 72%, with a slight improvement in the Area Under the ROC Curve metric from 0.763 (95% CI: 0.755-0.771) to 0.769 (95% CI: 0.761-0.777). Additionally, our results show improvement in comprehensibility of the final predictive model using simple comorbidity based terms for logistic regression.",2015,PLoS ONE
Does Breastmilk Influence the Development of Bronchopulmonary Dysplasia?,"OBJECTIVE
To assess whether breastmilk feeding is associated with a reduced risk of bronchopulmonary dysplasia (BPD). Secondary outcome measures analyzed were retinopathy of prematurity (ROP) and necrotizing enterocolitis (NEC).


STUDY DESIGN
In an ongoing multicenter cohort study, the data of 1433 very low birth weight infants born before 32Â weeks of gestation and discharged in 2013 were analyzed. We compared growth and neonatal complications of infants who received breastmilk exclusively (NÂ =Â 223) with those who received formula feedings exclusively (NÂ =Â 239). Logistic regression models were estimated for BPD, ROP, and NEC using nutrition as an independent variable. The Firth logistic regression model and Lasso were used for sensitivity analyses.


RESULTS
Exclusively breastmilk-fed infants gained less weight compared with formula-fed infants. SDS for weight decreased between birth and discharge (median (Q1-Q3): formula -0.9 (-1.4 to [-0.5]) vs breastmilk -1.1 (-1.7 to [-0.6])). Exclusive formula feeding of very low birth weight infants was associated with increased risks of BPD (OR 2.6) as well as NEC (OR 12.6) and ROP (OR 1.80) after controlling for known risk factors.


CONCLUSIONS
Exclusive breastmilk feeding was associated with lower growth rates and a reduced risk of BPD as well as NEC and ROP.",2016,The Journal of pediatrics
