title,abstract,year,journal
Fast Convex Pruning of Deep Neural Networks,"We develop a fast, tractable technique called Net-Trim for simplifying a trained neural network. The method is a convex post-processing module, which prunes (sparsifies) a trained network layer by layer, while preserving the internal responses. We present a comprehensive analysis of Net-Trim from both the algorithmic and sample complexity standpoints, centered on a fast, scalable convex optimization program. Our analysis includes consistency results between the initial and retrained models before and after Net-Trim application and guarantees on the number of training samples needed to discover a network that can be expressed using a certain number of nonzero terms. Specifically, if there is a set of weights that uses at most $s$ terms that can re-create the layer outputs from the layer inputs, we can find these weights from $\mathcal{O}(s\log N/s)$ samples, where $N$ is the input size. These theoretical results are similar to those for sparse regression using the Lasso, and our analysis uses some of the same recently-developed tools (namely recent results on the concentration of measure and convex analysis). Finally, we propose an algorithmic framework based on the alternating direction method of multipliers (ADMM), which allows a fast and simple implementation of Net-Trim for network pruning and compression.",2020,ArXiv
Simultaneous nonparametric regression in RADWT dictionaries,"Abstract A new technique for nonparametric regression of multichannel signals is presented. The technique is based on the use of the Rational-Dilation Wavelet Transform (RADWT), equipped with a tunable Q-factor able to provide sparse representations of functions with different oscillations persistence. In particular, two different frames are obtained by two RADWT with different Q-factors that give sparse representations of functions with low and high resonance. It is assumed that the signals are measured simultaneously on several independent channels and that they share the low resonance component and the spectral characteristics of the high resonance component. Then, a regression analysis is performed by means of the grouped lasso penalty. Furthermore, a result of asymptotic optimality of the estimator is presented using reasonable assumptions and exploiting recent results on group-lasso like procedures. Numerical experiments show the performance of the proposed method in different synthetic scenarios as well as in a real case example for the analysis and joint detection of sleep spindles and K-complex events for multiple electroencephalogram (EEG) signals.",2019,Comput. Stat. Data Anal.
Activity-Aware Wearable System for Power-Efficient Prediction of Physiological Responses,"Wearable health monitoring has emerged as a promising solution to the growing need for remote health assessment and growing demand for personalized preventative care and wellness management. Vital signs can be monitored and alerts can be made when anomalies are detected, potentially improving patient outcomes. One major challenge for the use of wearable health devices is their energy efficiency and battery-lifetime, which motivates the recent efforts towards the development of self-powered wearable devices. This article proposes a method for context aware dynamic sensor selection for power optimized physiological prediction using multi-modal wearable data streams. We first cluster the data by physical activity using the accelerometer data, and then fit a group lasso model to each activity cluster. We find the optimal reduced set of groups of sensor features, in turn reducing power usage by duty cycling these and optimizing prediction accuracy. We show that using activity state-based contextual information increases accuracy while decreasing power usage. We also show that the reduced feature set can be used in other regression models increasing accuracy and decreasing energy burden. We demonstrate the potential reduction in power usage using a custom-designed multi-modal wearable system prototype.",2019,"Sensors (Basel, Switzerland)"
The efficiency of modified jackknife and ridge type regression estimators: a comparison.,"A common problem in multiple regression models is multicollinearity, which pro- duces undesirable eects on the least squares estimator. To circumvent this problem, two well known estimation procedures are often suggested in the literature. They are Generalized Ridge Regression (GRR) estimation suggested by Hoerl and Kennard (8) and the Jackknifed Ridge Regression (JRR) estimation suggested by Singh et al. (13). The GRR estimation leads to a reduction in the sampling variance, whereas, JRR leads to a reduction in the bias. In this paper, we propose a new estimator namely, Modied Jackknife Ridge Regression Estimator (MJR). It is based on the criterion that combines the ideas underlying both the GRR and JRR estimators. We have investigated standard properties of this new estimator. From a simulation study, we nd that the new estimator often outperforms the LASSO, and it is superior to both GRR and JRR estimators, using the mean squared error criterion. The conditions under which the MJR estimator is better than the other two competing estimators have been investigated. Full text",2008,
Fast Bayesian model assessment for nonparametric additive regression,"Variable selection techniques for the classical linear regression model have been widely investigated. Variable selection in fully nonparametric and additive regression models has been studied more recently. A Bayesian approach for nonparametric additive regression models is considered, where the functions in the additive model are expanded in a B -spline basis and a multivariate Laplace prior is put on the coefficients. Posterior probabilities of models defined by selection of predictors in the working model are computed, using a Laplace approximation method. The prior times the likelihood is expanded around the posterior mode, which can be identified with the group LASSO, for which a fast computing algorithm exists. Thus Markov chain Monte-Carlo or any other time consuming sampling based methods are completely avoided, leading to quick assessment of various posterior model probabilities. This technique is applied to the high-dimensional situation where the number of parameters exceeds the number of observations.",2014,Comput. Stat. Data Anal.
Psychological Distress is increasing among customer-facing retail employees: Evidence from 1997 to 2015,"Do customer-facing retail employees in the US have a higher prevalence of psychological distress? We examine psychological distress in a sample that includes 19,832 customer-facing retail employees from a sample of 1,115,280 employees of a cross-sectional National Health Interview Survey (NHIS) from 1997 through 2015. Our results show that customer-facing retail employees report significantly higher psychological distress than do employees in other industries and that its prevalence is increasing. These findings are consistent with mild and high levels of psychological distress. LASSO regression shows that, after self-reported health and poverty level, being a customer-facing retail employee is the third most important predictor of psychological distress.",2018,Journal of Business Research
Assessing Robustness of Regularized Regression Models with Applications,"In this Big-data and computational innovation era, advanced level analysis and modelling strategies are essential in data science to understanding the individual activities which occur within very complex behavioral, socio-economic and ecological systems. However, the scales at which models can be developed, and the subsequent problems they can inform, are often limited by our inability or challenges to effectively understand data that mimic interactions at the finest spatial, temporal, or organizational resolutions. Linear regression analysis is the one of the widely used methods for investigating such relationship between variables. Multicollinearity is one of the major problem in regression analysis. Multicollinearity can be reduced by using the appropriate regularized regression methods. This study aims to measure the robustness of regularized regression models such as ridge and Lasso type models designed for the high dimensional data having the multicollinearity problems. Empirical results show that Lasso and Ridge models have less residual sum of squares values. Findings also demonstrate an improved accuracy of estimated parameters on the best model.",2019,
Development and temporal validation of a prognostic model for 1-year clinical outcome after decompression surgery for lumbar disc herniation,"Surgeons need tools to provide individualised estimates of surgical outcomes and the uncertainty surrounding these, to convey realistic expectations to the patient. This study developed and validated prognostic models for patients undergoing surgical treatment of lumbar disc herniation, to predict outcomes 1 year after surgery, and implemented these models in an online prediction tool. Using the data of 1244 patients from a large spine unit, LASSO and linear regression models were fitted with 90% upper prediction limits, to predict scores on the Core Outcome Measures Index, and back and leg pain. Candidate predictors included sociodemographic factors, baseline symptoms, medical history, and surgeon characteristics. Temporal validation was conducted on 364 more recent patients at the same unit, by examining the proportion of observed outcomes exceeding the threshold of the 90% upper prediction limit (UPL), and by calculating mean bias and other calibration measures. Poorer outcome was predicted by obesity, previous spine surgery, and having basic obligatory (rather than private) insurance. In the validation data, fewer than 12% of outcomes were above the 90% UPL. Calibration plots for the model validation showed values for mean biasâ€‰<â€‰0.5 score points and regression slopes close to 1. While the model accuracy was good overall, the prediction intervals indicated considerable predictive uncertainty on the individual level. Implementation studies will assess the clinical usefulness of the online tool. Updating the models with additional predictors may improve the accuracy and precision of outcome predictions. These slides can be retrieved under Electronic Supplementary Material.",2020,European Spine Journal
Predicting clinical variables from neuroimages using fused sparse group lasso,"Predictive models in which neuroimage features serve as predictors and a clinical variable is modeled as the outcome are good candidates for clinical application because (1) they can exploit dependencies between predictor variables and thus potentially explain more variability in the outcome than a mass univariate approach, and (2) they allow inference at the individual level, such that a prediction can be obtained for a new individual whose data was not used to train the model. This dissertation proposes methods for neuroimaging prediction models that not only aim for predictive accuracy, but also seek interpretability and potential insight into the underlying pathophysiology of neuropsychiatric disorders. 
 
In the first part of this dissertation we propose the fused sparse group lasso penalty, which encourages structured, sparse, interpretable solutions by incorporating prior information about spatial and group structure among voxels. We derive optimization steps for fused sparse group lasso penalized regression using the alternating direction method of multipliers algorithm. With simulation studies, we demonstrate conditions under which fusion and group penalties together outperform either of them alone. We then use fused sparse group lasso to predict continuous measures from resting state magnetic resonance imaging data using the Autism Brain Imaging Data Exchange dataset. In the second part of this dissertation we use fused sparse group lasso to predict age from multimodal neuroimaging data in a sample of cognitively normal adults aged 65 and older. In general, we show how the incorporation of prior information via the fused sparse group lasso penalty can enhance the interpretability of neuroimaging predictive models while also yielding good predictive performance. 
 
Public health significance: Psychiatric disorders and neurological diseases such as Alzheimer's present a large public health burden. As of yet, there have been relatively few translations of basic neuroscience findings to clinical applications in psychiatry. Prediction models using neuroimaging data can potentially help clinicians with diagnosis and prediction of prognosis and treatment response. Establishing interpretable neuroimaging-based biomarkers can improve our understanding of the neurobiological mechanisms underlying neuropsychiatric disorders and suggest approaches for prevention and treatment.",2018,
Malnutrition in HIV-Infected Children Is an Indicator of Severe Disease with an Impaired Response to Antiretroviral Therapy,"This observational study aimed to describe immunopathogenesis and treatment outcomes in children with and without severe acute malnutrition (SAM) and HIV-infection. We studied markers of microbial translocation (16sDNA), intestinal damage (iFABP), monocyte activation (sCD14), T-cell activation (CD38, HLA-DR) and immune exhaustion (PD1) in 32 HIV-infected children with and 41 HIV-infected children without SAM prior to initiation of antiretroviral therapy (ART) and cross-sectionally compared these children to 15 HIV-uninfected children with and 19 HIV-uninfected children without SAM. We then prospectively measured these markers and correlated them to treatment outcomes in the HIV-infected children at 48 weeks following initiation of ART. Plasma levels of 16sDNA, iFABP and sCD14 were measured by quantitative real time PCR, ELISA and Luminex, respectively. T cell phenotype markers were measured by flow cytometry. Multiple regression analysis was performed using generalized linear models (GLMs) and the least absolute shrinkage and selection operator (LASSO) approach for variable selection. Microbial translocation, T cell activation and exhaustion were increased in HIV-uninfected children with SAM compared to HIV-uninfected children without SAM. In HIV-infected children microbial translocation, immune activation, and exhaustion was strongly increased but did not differ by SAM-status. SAM was associated with increased mortality rates early after ART initiation. Malnutrition, age, microbial translocation, monocyte, and CD8 T cell activation were independently associated with decreased rates of CD4% immune recovery after 48 weeks of ART. SAM is associated with increased microbial translocation, immune activation, and immune exhaustion in HIV-uninfected children and with worse prognosis and impaired immune recovery in HIV-infected children on ART.",2018,AIDS Research and Human Retroviruses
Comment on article by Polson and Scott,"Polson and Scottâ€™s paper presents the enlightening observation that the standard SVM can be embedded into a statistical latent variable model. This is aligned with other recent work, in which the penalty term in the convex optimization for several popular non-Bayesian models has been replaced by a prior distribution in order to develop an alternative Bayesian approach. See, for example, the Bayesian lasso model by Park and Casella (2008) and Hans (2009), and the Bayesian bridge regression model by Armagan (2009). Following the work of Andrews and Mallows (1974) and West (1987), the prior distributions used in these methods are expressed as scale mixtures of normal distributions. For example, in bridge regression (Frank and Friedman 1993), which includes both ridge regression (Hoerl and Kennard 1970) and lasso (Tibshirani 1996) as special cases, the regression parameters are estimated by minimizing the penalized residual sum of squares (using centered data),",2011,Bayesian Analysis
Estimating TTC for wind farm integrated power systems based on nonparametric regression analytics,"Assessing security margin of operation is vital in situation awareness for power systems with centralized wind farm integration. Total transfer capability (TTC) can be used as an indicator referring to the maximal loadability of transmission corridors. However, the calculation of TTC considering wind generation is a computation-intensive procedure. In order to assess TTC, an estimation approach based on nonparametric regression analytics is presented which takes into account clustering, feature confirmation, samples generation and group Lasso regression modeling. The estimated result is comparable to the performance of conventional techniques such as artificial neural network (ANN). However, the novelty of this approach lies in that it provides explicit spline functions showing the correlation between the selected features and the TTC value. In addition, the spline expression for every single feature against TTC is obtained, revealing highly nonlinear sensitivity of the related parameters. A numerical example is presented using the modified New England 39-bus test system.",2016,2016 IEEE Power and Energy Society General Meeting (PESGM)
Composite quantile regression and variable selection of the partial linear single-index models,"In this paper, we propose a composite minimizing average check loss estimation(CMACLE)method for the composite quantile regression(CQR)of the partial linear single-index model(PLSIM)by local linear method. Based on constructive approach, the estimators by CMACLE are able to achieve the best convergence rate. The asymptotical normalities of the estimators are also derived. Meanwhile, the asymptotic efficiency of the CQR estimation relative to the mean regression are investigated. Further more, we propose a variable selection method for the CQR of PLSIM by combining the CMACLE procedure with the adaptive LASSO penalized method. The oracle properties of the proposed variable selection method are also established. Simulations with various non-normal errors and a real data analysis are conducted to assess the finite sample property of the proposed estimation and variable selection methods.",2014,
