title,abstract,year,journal
Optimal vision system design for characterization of apples using US/VIS/NIR spectroscopy data,"Quality monitoring of the food items by spectroscopy provides information in a large number of wavelengths including highly correlated and redundant information. Although increasing the information, the increase in the number of wavelengths causes the vision set-up to be more complex and expensive. In this paper, three sparse regression methods; lasso, elastic-net and fused lasso are employed for estimation of the chemical and physical characteristics of one apple cultivar using their high dimensional spectroscopic measurements. The use of sparse regression reduces the number of required wavelengths for prediction and thus, simplifies the required vision set-up. It is shown that, considering a tradeoff between the number of selected bands and the corresponding validation performance during the training step can result in a significant reduction in the number of bands at a small price in the test performance. Furthermore, appropriate regression methods for different number of bands and spectrophotometer design are determined.",2013,"2013 20th International Conference on Systems, Signals and Image Processing (IWSSIP)"
B Selected variables in KPI data analysis,"Regularization plays a critical role in modern statistical research, especially in high dimensional variable selection problems. Existing Bayesian methods usually assume independence between variables a priori. In this article, we propose a novel Bayesian approach, which explicitly models the dependence structure through a graph Laplacian matrix. We also generalize the graph Laplacian to allow both positively and negatively correlated variables. A prior distribution for the graph Laplacian is then proposed, which allows conjugacy and thereby greatly simplifies the computation. We show that the proposed Bayesian model leads to proper posterior distribution. We also connect our method with some existing regularization methods, such as Elastic Net, Lasso, OSCAR and Ridge regression. For posterior computation, we develop an efficient MCMC method based on parameter augmentation. Finally, we demonstrate the method through simulation studies and real data analysis.",2010,
Serum levels of fibroblast growth factor-2 distinguish Takayasu arteritis from giant cell arteritis independent of age at diagnosis,"Takayasu arteritis (TAK) and giant cell arteritis (GCA) are two major variants of large vessel vasculitis, and age is a major factor in their differential diagnosis. We sought to determine whether the two diseases exist on the same spectrum. We compared the serum levels of multiple cytokines and chemokines in 25 patients with TAK, 20 patients with GCA, and sex- and age-matched healthy donors for either condition (HD-TAK and HD-GCA). To evaluate the effects of age on the levels of cytokines and chemokines, we performed multiple logistic regression analysis using the least absolute shrinkage and selection operator (LASSO) method. The levels of IL-1RA, IL-10, GM-CSF, G-CSF, FGF-2, eotaxin, and IP-10 were significantly different between TAK and GCA, but no differences were found in the levels of IL-6, IL-12(p40), IL-17, IFN-Î³, and TNF-Î±. Significant differences in the levels of IL-1RA, IL-10, GM-CSF, eotaxin, and IP-10 were observed between the HD-TAK and HD-GCA groups. Multiple logistic regression analysis demonstrated that only FGF-2 and IP-10 could significantly distinguish the diseases when added to age. Multiple logistic analysis using factors selected by the LASSO method revealed that FGF-2 was the only significant factor to distinguish the diseases when added to age. Among numerous cytokines and chemokines analyzed, only FGF-2 could be used together with age at diagnosis to differentiate TAK and GCA. Our results suggested the importance of considering the effects of age on serum cytokines.",2019,Scientific Reports
Radiomics analysis of multiparametric MRI for the preoperative evaluation of pathological grade in bladder cancer tumors,"ObjectivesTo develop and validate an MRI-based radiomics strategy for the preoperative estimation of pathological grade in bladder cancer (BCa) tumors.MethodsA primary cohort of 70 patients (31 high-grade BCa and 39 low-grade BCa) with BCa were retrospectively enrolled. Three sets of radiomics features were separately extracted from tumor volumes on T2-weighted imaging (T2WI), diffusion-weighted imaging (DWI), and apparent diffusion coefficient (ADC) maps. Two sets of multimodal features were separately generated by the maxout and concatenation of the aboveÂ mentioned single-modality features. Each feature set was subjected to a two-sample t test and the least absolute shrinkage and selection operator (LASSO) algorithm for feature selection. Multivariable logistic regression (LR) analysis was used to obtain five corresponding radiomics models. The diagnostic abilities of the radiomics models were evaluated using receiver operating characteristic (ROC) curve analysis and compared using the DeLong test. Validation was performed on a time-independent cohort containing 30 consecutive patients.ResultsThe areas under the ROC curves (AUCs) of single-modality T2WI, DWI, and ADC models in the training cohort were 0.7933 (95% confidence interval [CI] 0.7471â€“0.8396), 0.8083 (95% CI 0.7565â€“0.8601), and 0.8350 (95% CI 0.7924â€“0.8776), respectively. Both multimodality models achieved higher AUCs (maxout 0.9233, 95% CI 0.9001â€“0.9466; concatenation 0.9233, 95% CI 0.9001â€“0.9466) than single-modality models. The AUCs of the maxout and concatenation models in the validation cohort were 0.9186 and 0.9276, respectively.ConclusionsThe MRI-based multiparametric radiomics approach has the potential to be used as a noninvasive imaging tool for preoperative grading of BCa tumors. Multicenter validation is needed to acquire high-level evidence for its clinical application.Key Pointsâ€¢ Multiparametric MRI may help in the preoperative grading of BCa tumors.â€¢ The Joint_Model established from T2WI, DWI, and ADC feature subsets demonstrated a high diagnostic accuracy for preoperative prediction of pathological grade in BCa tumors.â€¢ The radiomics approach has the potential to preoperatively assess tumor grades in BCa and avoid subjectivity.",2019,European Radiology
Bayesian shrinkage,"Penalized regression methods, such as L1 regularization, are routinely used in high-dimensional applications, and there is a rich literature on optimality p roperties under sparsity assumptions. In the Bayesian paradigm, sparsity is routinely induced throu gh two-component mixture priors having a probability mass at zero, but such priors encounter daunti ng computational problems in high dimensions. This has motivated an amazing variety of contin uous shrinkage priors, which can be expressed as global-local scale mixtures of Gaussians, fac ilitating computation. In sharp contrast to the corresponding frequentist literature, very little i s known about the properties of such priors. Focusing on a broad class of shrinkage priors, we provide pre cise results on prior and posterior concentration. Interestingly, we demonstrate that most co mm nly used shrinkage priors, including the Bayesian Lasso, are suboptimal in high-dimensional set tings. A new class of Dirichlet Laplace (DL) priors are proposed, which are optimal and lead to effici nt posterior computation exploiting results from normalized random measure theory. Finite samp le performance of Dirichlet Laplace priors relative to alternatives is assessed in simulations .",2012,
"Using in situ ultravioletâ€visual spectroscopy to measure nitrogen, carbon, phosphorus, and suspended solids concentrations at a high frequency in a brackish tidal marsh","The collection of high frequency water quality data are key to making the next leap in hydrological and biogeochemical sciences. Commercially available in situ ultraviolet-visual (UV-Vis) spectrometers make possible the long-term collection of absorption spectra multiple times per hour. This technology has proven useful for measuring nitrate, dissolved organic carbon, and total suspended solids in many environments, but has not been tested in tidal marsh conditions where upstream freshwater mixes with estuarine waters, resulting in rapid changes in concentrations and salinity. These three parameters encompass only a portion of the nutrients that are of interest in these systems. To test the potential of spectroscopy to measure these and other nutrient concentrations, spectrometers were installed in a constructed brackish tidal marsh and absorbance spectra were compared to lab analyses for coinciding discrete samples. Variable selection techniques, including partial least squares regression, lasso regression, and stepwise regression, were used to develop models with which nitrate, total kjeldahl nitrogen, dissolved organic carbon, phosphate, total phosphorus, total suspended solids, and salinity in brackish marsh waters can be predicted from UV-Vis spectrometer measurements. Significant relationships between the absorption spectra and the laboratory measured concentrations were observed for all of the parameters. Phosphate and total phosphorus were the only nutrients which had R2 values less than 0.86 for their best calibrations. This study shows the potential to collect multiple water quality parameters at a high frequency in brackish waters using in situ spectrometers and gives the tools to replicate this analysis in all environments.",2014,Limnology and Oceanography-methods
Boosting part-sense multi-feature learners toward effective object detection,"AdaBoost has been applied to object detection to construct the detectors with high performance of discrimination and generalization by single-feature learner. However, the poor discriminative power of extremely weak single-feature learners limits its application for general object detection. In this paper, we propose a novel comprehensive learner design mechanism toward effective object detection in terms of both discrimination and generalization abilities. Firstly, the part-sense multi-feature learners are designed to linearly combine the multiple local features to improve the descriptive and discriminative capacity of the learner. Secondly, we formulate the feature selection in part-sense multi-feature learner as a weighted LASSO regression. Using Least Angle Regression (LARS) method, our approach can choose features adaptively, efficiently and as few as possible to guarantee generalization performance. Finally, a robust L1-regularized gradient boosting is proposed to integrate our part-sense sparse features learner into an object classifier. Extensive experiments and comparisons on the face dataset and the human dataset show the proposed approach outperforms the traditional single-feature learner and other multi-feature learners in discriminative and generalization abilities.",2011,Comput. Vis. Image Underst.
A Data Mining Approach Identified Salivary Biomarkers That Discriminate between Two Obesity Measures,"Background
A key mechanism of obesity involves dysregulation of metabolic and inflammatory markers. This study aimed to identify salivary biomarkers and other factors associated with obesity using an ensemble data mining approach.


Methods
For a random cohort of over 700 subjects from 8137 Kuwait children (10.00â€‰Â±â€‰0.67â€‰years), four data mining methods were applied to identify important variables associated with obesity, including logistic regression by lasso regularization (Lasso), multivariate adaptive regression spline (MARS), random forests (RF), and boosting classification trees (BT). Each algorithm generated a variable importance rank list, based on an internal cross-validation procedure. An aggregated importance ranking was constructed by averaging the rank ordering of variables from individual list, weighted by the classification performance of respective models. Subsequently, the subset of top-ranking variables that were identified with at least three algorithms was evaluated by classification performance using receiver operating characteristic (ROC) analysis with bootstrap percentile resampling.


Results
Obesity was defined either by the waist circumference (OBW) or by the body mass index (BMI) (OBWHO). We identified C-reactive protein (CRP), insulin, leptin, adiponectin, as salivary biomarkers associated with OBW, plus a clinical feature fitness level. A similar set of biomarkers was identified for OBWHO, but not including leptin. Tree-based clustering analysis revealed patterns that were significantly different between the OBW and OBWHO subjects.


Conclusion
A data mining approach based on multiple algorithms is useful for identifying factors associated with phenotypes, especially in cases where relationships are not salient, and a consensus from multiple methods can help produce a more generalizable subset of features. In this case, we have demonstrated that evaluation using the waist circumference includes association with high levels of salivary leptin, which is not seen with evaluation by BMI.",2019,Journal of Obesity
A GA-Based Approach for Building Regularized Sparse Polynomial Models for Wind Turbine Power Curves,"In this paper, the classical polynomial model for wind turbines power curve estimation is revisited aiming at an automatic and parsimonious design. In this regard, using genetic algorithms we introduce a methodoloy for estimating a suitable order for the polynomial as well its relevant terms. The proposed methodology is compared with the state of the art in estimating the power curve of wind turbines, such as logistic models (with 4 and 5 parameters), artificial neural networks and weighted polynomial regression. We also show that the proposed approach performs better than the standard LASSO approach for building regularized sparse models. The results indicate that the proposed methodology consistently outperforms all the evaluated alternative methods. 1. IntroduÃ§Ã£o Com o crescimento da indÃºstria eÃ³lica, aerogeradores estÃ£o sendo instalados em diversos tipos de ambientes que se diferem, por exemplo, em relaÃ§Ã£o Ã  umidade relativa do ar, densidade do ar, altitude, condiÃ§Ãµes climÃ¡ticas sazonais e complexidade do terreno. Estas caracterÄ±Ìsticas, alÃ©m de outras nÃ£o mencionadas e outras nem conhecidas, influenciam significativamente a produÃ§Ã£o energÃ©tica local. Em face de tais dificuldades, faz-se necessÃ¡rio uma modelagem adequada da relaÃ§Ã£o velocidade do vento versus potÃªncia gerada (conhecida genericamente como curva de potÃªncia) pelos aerogeradores em certo parque eÃ³lico, com o intuito de prever corretamente sua produÃ§Ã£o energÃ©tica, bem como o monitorar o seu desempenho. Dada sua importÃ¢ncia, a modelagem (ou estimaÃ§Ã£o) de curvas de potÃªncia Ã© um tema que sempre despertou (e ainda desperta) o interesse da comunidade de energias renovÃ¡veis haja visto o grande nÃºmero de artigos disponÄ±Ìveis na litertura especializada, principalmente na forma de surveys [Marciukaitis et al. 2017, Wang et al. 2018, Sohoni et al. 2016, Lee et al. 2015, Shokrzadeh et al. 2014, Lydia et al. 2014, Clifton et al. 2013, Lydia et al. 2013, Li et al. 2001]. Dentre os mÃ©todos encontrados na literatura, destacam-se o modelo polinomial como um dos mais utilizados, o polinomial ponderado, o modelo logÄ±Ìstico de 4 e 5 parÃ¢metros e redes neurais artificiais. Em particular, o modelo polinomial tem seu uso disseminado entre os praticantes da Ã¡rea devido nÃ£o somente Ã  sua formulaÃ§Ã£o mais simples quando comparado a modelos mais complexos, tais como redes neurais, mas principalmente porque encontra-se disponÄ±Ìvel em planilhas de cÃ¡lculo populares (e.g. Excel e LibreOffice Calc). Mesmo sendo de uso mais simples, o modelo polinomial requer a especificaÃ§Ã£o a priori da ordem do polinÃ´mio. A especificaÃ§Ã£o correta da ordem do polinÃ´mio Ã© essencial para um bom desempenho preditivo do modelo, mas tambÃ©m para evitar problemas",2018,
Accuracy of genomic breeding values for meat tenderness in Polled Nellore cattle.,"Zebu () cattle, mostly of the Nellore breed, comprise more than 80% of the beef cattle in Brazil, given their tolerance of the tropical climate and high resistance to ectoparasites. Despite their advantages for production in tropical environments, zebu cattle tend to produce tougher meat than Bos taurus breeds. Traditional genetic selection to improve meat tenderness is constrained by the difficulty and cost of phenotypic evaluation for meat quality. Therefore, genomic selection may be the best strategy to improve meat quality traits. This study was performed to compare the accuracies of different Bayesian regression models in predicting molecular breeding values for meat tenderness in Polled Nellore cattle. The data set was composed of Warner-Bratzler shear force (WBSF) of longissimus muscle from 205, 141, and 81 animals slaughtered in 2005, 2010, and 2012, respectively, which were selected and mated so as to create extreme segregation for WBSF. The animals were genotyped with either the Illumina BovineHD (HD; 777,000 from 90 samples) chip or the GeneSeek Genomic Profiler (GGP Indicus HD; 77,000 from 337 samples). The quality controls of SNP were Hard-Weinberg Proportion -value â‰¥ 0.1%, minor allele frequency > 1%, and call rate > 90%. The FImpute program was used for imputation from the GGP Indicus HD chip to the HD chip. The effect of each SNP was estimated using ridge regression, least absolute shrinkage and selection operator (LASSO), Bayes A, Bayes B, and Bayes CÏ€ methods. Different numbers of SNP were used, with 1, 2, 3, 4, 5, 7, 10, 20, 40, 60, 80, or 100% of the markers preselected based on their significance test (-value from genomewide association studies [GWAS]) or randomly sampled. The prediction accuracy was assessed by the correlation between genomic breeding value and the observed WBSF phenotype, using a leave-one-out cross-validation methodology. The prediction accuracies using all markers were all very similar for all models, ranging from 0.22 (Bayes CÏ€) to 0.25 (Bayes B). When preselecting SNP based on GWAS results, the highest correlation (0.27) between WBSF and the genomic breeding value was achieved using the Bayesian LASSO model with 15,030 (3%) markers. Although this study used relatively few animals, the design of the segregating population ensured wide genetic variability for meat tenderness, which was important to achieve acceptable accuracy of genomic prediction. Although all models showed similar levels of prediction accuracy, some small advantages were observed with the Bayes B approach when higher numbers of markers were preselected based on their -values resulting from a GWAS analysis.",2016,Journal of animal science
