title,abstract,year,journal
Hierarchical shrinkage in time-varying parameter models,"In this paper, we forecast EU-area inflation with many predictors using time-varying parameter models. The facts that time-varying parameter models are parameter-rich and the time span of our data is relatively short motivate a desire for shrinkage. In constant coefficient regression models, the Bayesian Lasso is gaining increasing popularity as an effective tool for achieving such shrinkage. In this paper, we develop econometric methods for using the Bayesian Lasso with time-varying parameter models. Our approach allows for the coefficient on each predictor to be: i) time varying, ii) constant over time or iii) shrunk to zero. The econometric methodology decides automatically which category each coefficient belongs in. Our empirical results indicate the benefits of such an approach.",2011,
"Dykstra's Algorithm, ADMM, and Coordinate Descent: Connections, Insights, and Extensions","We study connections between Dykstra's algorithm for projecting onto an intersection of convex sets, the augmented Lagrangian method of multipliers or ADMM, and block coordinate descent. We prove that coordinate descent for a regularized regression problem, in which the (separable) penalty functions are seminorms, is exactly equivalent to Dykstra's algorithm applied to the dual problem. ADMM on the dual problem is also seen to be equivalent, in the special case of two sets, with one being a linear subspace. These connections, aside from being interesting in their own right, suggest new ways of analyzing and extending coordinate descent. For example, from existing convergence theory on Dykstra's algorithm over polyhedra, we discern that coordinate descent for the lasso problem converges at an (asymptotically) linear rate. We also develop two parallel versions of coordinate descent, based on the Dykstra and ADMM connections.",2017,
Comprehensive Evaluation of Caregiver-Reported Antiretroviral Therapy Adherence for HIV-Infected Children,"For HIV-infected children, adherence to antiretroviral therapy (ART) is often assessed by caregiver report but there are few data on their validity. We conducted prospective evaluations with 191 children ages 0â€“14Â years and their caregivers over 6Â months in western Kenya to identify questionnaire items that best predicted adherence to ART. Medication Event Monitoring SystemsÂ® (MEMS, MWV/AARDEX Ltd., Switzerland) electronic dose monitors were used as external criterion for adherence. We employed a novel variable selection tool using the LASSO technique with logistic regression to identify items best correlated with dichotomized MEMS adherence (â‰¥90 or <90Â % doses taken). Nine of 48 adherence items were identified as the best predictors of adherence, including missed or late doses in the past 7Â days, problems giving the child medicines, and caregiver-level factors like not being present at medication taking. These items could be included in adherence assessment tools for pediatric patients.",2015,AIDS and Behavior
A pilot study on patient-related costs and factors associated with the cost of specialist palliative care in the hospital: first steps towards a patient classification system in Germany,"BackgroundSpecialist palliative care in the hospital addresses a heterogeneous patient population with complex care needs. In Germany, palliative care patients are classified based on their primary diagnosis to determine reimbursement despite findings that other factors describe patient needs better. To facilitate adequate resource allocation in this setting, in Australia and in the UK important steps have been undertaken towards identifying drivers of palliative care resource use and classifying patients accordingly. We aimed to pioneer patient classification based on determinants of resource use relevant to specialist palliative care in Germany first, by calculating the patient-level cost of specialist palliative care from the hospitalâ€™s perspective, based on the recorded resource use and, subsequently, by analysing influencing factors.MethodsCross-sectional study of consecutive patients who had an episode of specialist palliative care in Munich University Hospital between 20 June and 4 August, 2016. To accurately reflect personnel intensity of specialist palliative care, aside from administrative data, we recorded actual use of all involved health professionalsâ€™ labour time at patient level. Factors influencing episode costs were assessed using generalized linear regression and LASSO variable selection.ResultsThe study included 144 patients. Mean costs of specialist palliative care per palliative care unit episode were 6542â‚¬ (median: 5789â‚¬, SE: 715â‚¬) and 823â‚¬ (median: 702â‚¬, SE: 31â‚¬) per consultation episode. Based on multivariate models that considered both variables recorded at beginning and at the end of episode, we identified factors explaining episode cost including phase of illness, Karnofsky performance score, and type of discharge.ConclusionsThis study is an important step towards patient classification in specialist palliative care in Germany as it provides a feasible patient-level costing method and identifies possible starting points for classification. Application to a larger sample will allow for meaningful classification of palliative patients.",2018,Cost Effectiveness and Resource Allocation : C/E
On the efficiency of the de-biased Lasso,"We consider the high-dimensional linear regression model $Y = X \beta^0 + \epsilon$ with Gaussian noise $\epsilon$ and Gaussian random design $X$. We assume that $\Sigma_0:= {{\rm I\hskip-0.48em E}} X^T X / n$ is non-singular and write its inverse as $\Theta^0 := \Sigma_0^{-1}$. The parameter of interest is the first component $\beta_1^0$ of $\beta^0$. We show that the asymptotic variance of a de-biased Lasso estimator can be smaller than $\Theta_{1,1}^0$, under the conditions: $\beta^0$ is sparse in the sense that it has $s_0 = o(\sqrt n / \log p) $ non-zero entries and the first column $\Theta_1^0$ of $\Theta^0$ is not sparse. As by-product, we obtain some results for the Lasso estimator of $\beta^0$ for cases where $\beta^0$ is not sparse.",2017,arXiv: Statistics Theory
Computational Intelligence Modeling of the Macromolecules Release from PLGA Microspheresâ€”Focus on Feature Selection,"Poly-lactide-co-glycolide (PLGA) is a copolymer of lactic and glycolic acid. Drug release from PLGA microspheres depends not only on polymer properties but also on drug type, particle size, morphology of microspheres, release conditions, etc. Selecting a subset of relevant properties for PLGA is a challenging machine learning task as there are over three hundred features to consider. In this work, we formulate the selection of critical attributes for PLGA as a multiobjective optimization problem with the aim of minimizing the error of predicting the dissolution profile while reducing the number of attributes selected. Four bio-inspired optimization algorithms: antlion optimization, binary version of antlion optimization, grey wolf optimization, and social spider optimization are used to select the optimal feature set for predicting the dissolution profile of PLGA. Besides these, LASSO algorithm is also used for comparisons. Selection of crucial variables is performed under the assumption that both predictability and model simplicity are of equal importance to the final result. During the feature selection process, a set of input variables is employed to find minimum generalization error across different predictive models and their settings/architectures. The methodology is evaluated using predictive modeling for which various tools are chosen, such as Cubist, random forests, artificial neural networks (monotonic MLP, deep learning MLP), multivariate adaptive regression splines, classification and regression tree, and hybrid systems of fuzzy logic and evolutionary computations (fugeR). The experimental results are compared with the results reported by SzlÈ©k. We obtain a normalized root mean square error (NRMSE) of 15.97% versus 15.4%, and the number of selected input features is smaller, nine versus eleven.",2016,PLoS ONE
Predicting clinically promising therapeutic hypotheses using tensor factorization,"BackgroundDetermining which target to pursue is a challenging and error-prone first step in developing a therapeutic treatment for a disease, where missteps are potentially very costly given the long-time frames and high expenses of drug development. With current informatics technology and machine learning algorithms, it is now possible to computationally discover therapeutic hypotheses by predicting clinically promising drug targets based on the evidence associating drug targets with disease indications. We have collected this evidence from Open Targets and additional databases that covers 17 sources of evidence for target-indication association and represented the data as a tensor of 21,437â€‰Ã—â€‰2211â€‰Ã—â€‰17.ResultsAs a proof-of-concept, we identified examples of successes and failures of target-indication pairs in clinical trials across 875 targets and 574 disease indications to build a gold-standard data set of 6140 known clinical outcomes. We designed and executed three benchmarking strategies to examine the performance of multiple machine learning models: Logistic Regression, LASSO, Random Forest, Tensor Factorization and Gradient Boosting Machine. With 10-fold cross-validation, tensor factorization achieved AUROCâ€‰=â€‰0.82â€‰Â±â€‰0.02 and AUPRCâ€‰=â€‰0.71â€‰Â±â€‰0.03. Across multiple validation schemes, this was comparable or better than other methods.ConclusionIn this work, we benchmarked a machine learning technique called tensor factorization for the problem of predicting clinical outcomes of therapeutic hypotheses. Results have shown that this method can achieve equal or better prediction performance compared with a variety of baseline models. We demonstrate one application of the method to predict outcomes of trials on novel indications of approved drug targets. This work can be expanded to targets and indications that have never been clinically tested and proposing novel target-indication hypotheses. Our proposed biologically-motivated cross-validation schemes provide insight into the robustness of the prediction performance. This has significant implications for all future methods that try to address this seminal problem in drug discovery.",2019,BMC Bioinformatics
"Prospective prediction of suicide attempts in community adolescents and young adults, using regression methods and machine learning.","BACKGROUND
The use of machine learning (ML) algorithms to study suicidality has recently been recommended. Our aim was to explore whether ML approaches have the potential to improve the prediction of suicide attempt (SA) risk. Using the epidemiological multiwave prospective-longitudinal Early Developmental Stages of Psychopathology (EDSP) data set, we compared four algorithms-logistic regression, lasso, ridge, and random forest-in predicting a future SA in a community sample of adolescents and young adults.


METHODS
The EDSP Study prospectively assessed, over the course of 10 years, adolescents and young adults aged 14-24 years at baseline. Of 3021 subjects, 2797 were eligible for prospective analyses because they participated in at least one of the three follow-up assessments. Sixteen baseline predictors, all selected a priori from the literature, were used to predict follow-up SAs. Model performance was assessed using repeated nested 10-fold cross-validation. As the main measure of predictive performance we used the area under the curve (AUC).


RESULTS
The mean AUCs of the four predictive models, logistic regression, lasso, ridge, and random forest, were 0.828, 0.826, 0.829, and 0.824, respectively.


CONCLUSIONS
Based on our comparison, each algorithm performed equally well in distinguishing between a future SA case and a non-SA case in community adolescents and young adults. When choosing an algorithm, different considerations, however, such as ease of implementation, might in some instances lead to one algorithm being prioritized over another. Further research and replication studies are required in this regard.",2019,Journal of affective disorders
Serum miRNA-based Prediction of Axillary Lymph Node Metastasis in Breast Cancer.,"PURPOSE
Sentinel lymph node biopsy (SLNB) is the gold-standard procedure for evaluating axillary lymph node (ALN) status in patients with breast cancer. However, the morbidity of SLNB is not negligible, and the procedure is invasive for patients without ALN metastasis. Here, we developed a diagnostic model for evaluating ALN status using a combination of serum miRNAs and clinicopathologic factors as a novel less-invasive biomarker.Experimental Design: Preoperative serum samples were collected from patients who underwent surgery for primary breast cancer or breast benign diseases between 2008 and 2014. A total of 958 serum samples (921 cases of primary breast cancer, including 630 cases in the no ALN metastasis group and 291 cases in the ALN metastasis group, and 37 patients with benign breast diseases) were analyzed by miRNA microarray. Samples were randomly divided into training and test sets. Logistic LASSO regression analysis was used to construct diagnostic models in the training set, which were validated in the test set.


RESULTS
An optimal diagnostic model was identified using a combination of two miRNAs (miR-629-3p and miR-4710) and three clinicopathologic factors (T stage, lymphovascular invasion, and ultrasound findings), which showed a sensitivity of 0.88 (0.84-0.92), a specificity of 0.69 (0.61-0.76), an accuracy of 0.818, and an area under the receiver operating characteristic curve of 0.86 in the test set.


CONCLUSIONS
Serum miRNA profiles may be useful for the diagnosis of ALN metastasis before surgery in a less-invasive manner than SLNB.",2019,Clinical cancer research : an official journal of the American Association for Cancer Research
An Additive Sparse Penalty for Variable Selection in High-Dimensional Linear Regression Model,"We consider a sparse high-dimensional linear regression model. Penalized methods using LASSO or nonconvex penalties have been widely used for variable selection and estimation in high-dimensional regression models. In penalized regression, the selection and prediction performances depend on which penalty function is used. For example, it is known that LASSO has a good prediction performance but tends to select more variables than necessary. In this paper, we propose an additive sparse penalty for variable selection using a combination of LASSO and minimax concave penalties (MCP). The proposed penalty is designed for good properties of both LASSO and MCP. We develop an efficient algorithm to compute the proposed estimator by combining a concave convex procedure and coordinate descent algorithm. Numerical studies show that the proposed method has better selection and prediction performances compared to other penalized methods.",2015,Communications for Statistical Applications and Methods
Grouped and Hierarchical Model Selection through Composite Absolute Penalties,"Extracting useful information from high-dimensional data is an important part of the focus of todayâ€™s statistical research and practice. Penalized loss function minimization has been shown to be eective for this task both theoretically and empirically. With the virtues of both regularization and sparsity, the L1-penalized L2 minimization method Lasso has been popular in regression models. In this paper, we combine dierent norms including L1 to form an intelligent penalty in order to add side information to the fitting of a regression or classification model to obtain reasonable estimates. Specifically, we introduce the Composite Absolute Penalties (CAP) family which allows the grouping and hierarchical relationships between the predictors to be expressed. CAP penalties are built by defining groups and combining the properties of norm penalties at the across group and within group levels. Grouped selection occurs for non-overlapping groups. In that case, we give a Bayesian",2007,
Model selection via the lasso in conditional logistic regression,"We propose a model selection procedure in the context of matched case-control studies and, more specifically, for the conditional logistic regression. The method is based on penalized conditional likelihood with an L1-type penalty of the regression coefficients, the so-called lasso. This penalty, which shrinks coefficients to improve the accuracy of prediction, is particularly adapted when the number of covariates is large (with respect to the number of events) or in case of collinearity between them. An attractive property of the lasso is that it performs parameter estimation and variable selection simultaneously. The implementation of the method is based on a simple modification of the R-package ""penalized"" for fitting generalized linear and Cox proportional hazard models with L1 or L2 penalties, developed by J. Goeman. The effectiveness of the algorithms allows the use of resampling methods for choosing the regularization term and for evaluating the stability of the selected model. Thus, K-fold likelihood cross-validation and bootstrap are applied, both taking into account the dependent nature of data. The methodology is illustrated with some examples.",2009,
An unbiased decoding of ventral striatal oscillations in a rat model of binge eating: Finding the balance between model complexity and performance,"The ventral striatum (VS) is a central node within a distributed network that controls appetitive behavior, and neuromodulation of the VS has demonstrated therapeutic potential for appetitive disorders. Local field potential (LFP) oscillations recorded from deep brain stimulation electrodes within the VS are a pragmatic source of neural systems-level information about appetitive behavior that could be used in responsive neuromodulation systems. Here, we recorded LFPs from the bilateral nucleus accumbens core and shell (subregions of the VS) during limited access to palatable food across varying conditions of hunger and food palatability in male rats. We used standard statistical methods (logistic regression) as well as the machine learning algorithm lasso to predict aspects of feeding behavior using VS LFPs. These models were able to predict the amount of food eaten, the increase in consumption following food deprivation, and the type of food eaten. Further, we were able to predict whether the initiation of feeding was imminent up to 42.5 seconds before feeding began and classify current behavior as either feeding or not-feeding. In classifying this behavior, we found an optimal balance between model complexity and performance with models using 3 LFP features primarily from the alpha and high gamma frequencies. As shown here, unbiased methods can identify systems-level neural activity linked to symptoms of mental illness with potential application to the development and personalization of novel treatments.",2018,bioRxiv
[Contrast-enhanced CT and texture analysis of mass-forming pancreatitis and cancer in the pancreatic head].,"Objective: To explore the value of contrast-enhanced CT combined with texture analysis in differentiating pancreatic cancer from mass-forming pancreatitis in pancreatic head. Methods: A retrospective study collected 21 patients with pancreatic head mass-forming pancreatitis confirmed by surgery or biopsy and 47 patients with pancreatic ductal adenocarcinoma confirmed by surgery. The patients visited the Affiliated Hospital of Nanjing University of Chinese Medicine and the First Affiliated Hospital of Wannan Medical College between January 2014 and December 2017. Gender, age and CT findings were collected. The parenchymal phase was selected for texture analysis. The minimum absolute shrinkage and selection operator (LASSO) method was applied for dimensionality reduction.Two independent sample t-tests or Mann-Whitney U test were used for continuous variables based on the Shapiro-Wilks normality test results. Categorical variables were tested by Chi-square or Fisher test. By multivariable regression analysis, CT findings, CT texture analysis, CT findings combined with texture analysis prediction models were established. The receiver operating characteristic (ROC) curve was used to evaluate the diagnostic performance of individual indicators and each prediction model. The Delong test was used to compare the area under the curve (AUC) of each model. Results: The CT findings prediction model consisted of CT value of lesion on pancreatic parenchymal phase and pancreatic duct penetrating sign. The texture analysis prediction model consists of root mean square and low grey level run emphasis_angle135. The AUC of them were not statistically different (Z=0.150,P>0.05). The combined predictive model had the better diagnostic performance (AUC 0.944, sensitivity 83.0%, specificity 95.2%, +LR 17.43, -LR 0.18) than CT sign prediction model (Z=2.008, P<0.05) and texture analysis prediction model(Z=2.236, P<0.05) were significantly different. Conclusions: The CT findings model and the texture analysis model have equivalent diagnostic performance in the differentiation of mass-forming pancreatitis and pancreatic cancer. The enhanced CT combined with texture analysis model has the best diagnostic efficiency and can further improve the diagnostic ability.",2019,Zhonghua yi xue za zhi
A class of operator splitting methods for least absolute shrinkage and selection operator (LASSO) models,"Sparsity of statistical models is important to interpret high dimensional data. Linear regression models with sparsity have various applications in many real-world processes, including signal processing, image processing, gene selection and comparative genomic hybridization. Commonly, it involves heavy computation for combinatorial search for finding such models with sparsity by model selection. The least absolute shrinkage and selection operator (LASSO) is a popular technique for model selection and estimation in linear regression to induce sparsity. In this thesis, we study several general LASSO models, including group LASSO, sparse group LASSO and fused LASSO. We focus on the applications of alternating direction method (ADM) of multipliers to these LASSO models, including the applications of ADM to LASSO and group LASSO, and a linearized version of ADM to sparse group LASSO and fused LASSO. This approach can solve large scale problems efficiently. Some numerical study for colon cancer and leukemia cancer data sets are reported.",2013,
Quantile regression with group lasso for classification,"Applications of regression models for binary response are very common and models specific to these problems are widely used. Quantile regression for binary response data has recently attracted attention and regularized quantile regression methods have been proposed for high dimensional problems. When the predictors have a natural group structure, such as in the case of categorical predictors converted into dummy variables, then a group lasso penalty is used in regularized methods. In this paper, we present a Bayesian Gibbs sampling procedure to estimate the parameters of a quantile regression model under a group lasso penalty for classification problems with a binary response. Simulated and real data show a good performance of the proposed method in comparison to mean-based approaches and to quantile-based approaches which do not exploit the group structure of the predictors.",2016,Advances in Data Analysis and Classification
Two predictive precision medicine tools for hepatocellular carcinoma,"BackgroundHepatocellular carcinoma (HCC) is a serious threat to public health due to its poor prognosis. The current study aimed to develop and validate a prognostic nomogram to predict the overall survival of HCC patients.MethodsThe model cohort consisted of 24,991 mRNA expression data points from 348 HCC patients. The least absolute shrinkage and selection operator method (LASSO) Cox regression model was used to evaluate the prognostic mRNA biomarkers for the overall survival of HCC patients.ResultsUsing multivariate Cox proportional regression analyses, a prognostic nomogram (named Eight-mRNA prognostic nomogram) was constructed based on the expression data of N4BP3, -ADRA2B, E2F8, MAPT, PZP, HOXD9, COL15A1, and -NDST3. The C-index of the Eight-mRNA prognostic nomogram was 0.765 (95% CI 0.724â€“0.806) for the overall survival in the model cohort. The Harrellâ€™s concordance-index of the Eight-mRNA prognostic nomogram was 0.715 (95% CI 0.658â€“0.772) in the validation cohort. The survival curves demonstrated that the HCC patients in the high risk group had a significantly poorer overall survival than the patients in the low risk group.ConclusionIn the current study, we have developed two convenient and efficient predictive precision medicine tools for hepatocellular carcinoma. These two predictive precision medicine tools are helpful for predicting the individual mortality risk probability and improving the personalized comprehensive treatments for HCC patients. The Smart Cancer Predictive System can be used by clicking the following URL: https://zhangzhiqiao2.shinyapps.io/Smart_cancer_predictive_system_HCC_2/. The Gene Survival Analysis Screen System is available at the following URL: https://zhangzhiqiao5.shinyapps.io/Gene_Survival_Analysis_A1001/.",2019,Cancer Cell International
Reference point insensitive molecular data analysis,"MOTIVATION
In biomedicine, every molecular measurement is relative to a reference point, like a fixed aliquot of RNA extracted from a tissue, a defined number of blood cells, or a defined volume of biofluid. Reference points are often chosen for practical reasons. For example, we might want to assess the metabolome of a diseased organ but can only measure metabolites in blood or urine. In this case, the observable data only indirectly reflects the disease state. The statistical implications of these discrepancies in reference points have not yet been discussed.


RESULTS
Here, we show that reference point discrepancies compromise the performance of regression models like the LASSO. As an alternative, we suggest zero-sum regression for a reference point insensitive analysis. We show that zero-sum regression is superior to the LASSO in case of a poor choice of reference point both in simulations and in an application that integrates intestinal microbiome analysis with metabolomics. Moreover, we describe a novel coordinate descent based algorithm to fit zero-sum elastic nets.


AVAILABILITY AND IMPLEMENTATION
The R-package ""zeroSum"" can be downloaded at https://github.com/rehbergT/zeroSum Moreover, we provide all R-scripts and data used to produce the results of this manuscript as Supplementary Material CONTACT: Michael.Altenbuchinger@ukr.de, Thorsten.Rehberg@ukr.de and Rainer.Spang@ukr.deSupplementary information: Supplementary material is available at Bioinformatics online.",2017,Bioinformatics
"OLS, LASSO dan PLS Pada data Mengandung Multikolinearitas","Correlation between predictor variables (multicollinearity) become a problem in regression analysis. There are some methods to solve the problem and each method has its own complexity. This research aims to explore performance of OLS, LASSO and PLS on data that have correlation between predictor variables. OLS establishes model by minimizing sum square of residual. LASSO minimizes sum square of residual subject to sum of absolute coefficient less than a constant and PLS combine principal component analysis and multiple linear regression. By analyzing simulation and real data using R program, results of this research are that for data with serious multicollinearity (there are high correlations between predictor variables), LASSO tend to have lower bias average than PLS in prediction of response variable. OLS method has the greatest variance of MSEP, that is mostly not consistent in estimating the Mean Square Error Prediction (MSEP). MSEP that is resulted by using PLS is less than that by using LASSO.",2010,
CA9 transcriptional expression determines prognosis and tumour grade in tongue squamous cell carcinoma patients.,"CA9 is a member of the carbonic anhydrases' family, that is often expressed in cancer cells under hypoxic condition. However, the role of CA9 in the molecular mechanisms of tongue squamous cell carcinoma (TSCC) pathogenesis remains unclear. CA9 expression was analysed using the TCGA database, and its influence on survival was performed using Kaplan-Meier, LASSO and COX regression analyses. The correlation between CA9 and immune infiltration was investigated by CIBERSORT and ESTIMATE. Moreover, the relationship between CA9 expression and downstream molecular regulation pathways was analysed by GSEA, GO and WGCNA. CA9 expression correlated with clinical prognosis and tumour grade in TSCC. Moreover, CA9 expression potentially contributes to the regulation of cancer cell differentiation and mediates tumour-associated genes and signalling pathways, including apoptosis, hypoxia, G2M checkpoint, PI3K/AKR/mTOR signalling and TGF-beta signalling pathways. However, the follicular helper T cells, regulatory T cells, immune and stromal scores showed no significance between high and low CA9 expression groups. These findings suggested that CA9 plays a critical role of TSCC prognosis and tumour grade. CA9 expression significantly correlated with the regulation of cell differentiation, various oncogenes and cancer-associated pathways.",2020,Journal of cellular and molecular medicine
Change-Point Estimation in High Dimensional Regression Models,"We consider high dimensional nonhomogeneous linear regression models with p n 9 0 or p >> n, where p is the number of features and n is the number of observations. In the model considered, the underlying true regression coefficients undergo multiple changes. Our goal is to estimate the number and locations of these change-points and estimate sparse coefficients in each of the intervals between changepoints. This paper develops an approach to solve multiple change-points estimation problem in high dimensional linear regression model based on sparse group Lasso (SGL). We analyze the performance of our approach and prove several consistency results. In particular, under certain assumptions and using a properly chosen regularization parameter, we show that the estimation errors of linear coefficients and change-point locations can be expressed as functions of n, p and s, where s is the sparse level of each coefficient. From these functions, we can understand how the estimation errors scale with system parameters and identify conditions on system parameters under which the estimation errors diminish. Furthermore, we show that the estimation of change-points is always overfitting, which eliminates the risk of missing true change-points, and the isolated estimated change-points between true change-points does not occur, which implies that the estimated change-points are clustered around the true change points. We further extend our studies to general linear models (GLM) and prove similar results. Numerical simulations are provided to illustrate the effectiveness of our approach.",2016,
