title,abstract,year,journal
Pathwise Coordinate Optimization,"We consider â€œone-at-a-timeâ€ coordinate-wise descent algorithms for a class of convex optimization problems. An algorithm of this kind has been proposed for the L1-penalized regression (lasso) in the literature, but it seems to have been largely ignored. Indeed, it seems that coordinate-wise algorithms are not often used in convex optimization. We show that this algorithm is very competitive with the well-known LARS (or homotopy) procedure in large lasso problems, and that it can be applied to related methods such as the garotte and elastic net. It turns out that coordinate-wise descent does not work in the â€œfused lasso,â€ however, so we derive a generalized algorithm that yields the solution in much less time that a standard convex optimizer. Finally, we generalize the procedure to the two-dimensional fused lasso, and demonstrate its performance on some image smoothing problems. 1. Introduction. In this paper we consider statistical models that lead to convex optimization problems with inequality constraints. Typically, the optimization for these problems is carried out using a standard quadratic programming algorithm. The purpose of this paper is to explore â€œone-at-a-timeâ€ coordinate-wise descent algorithms for these problems. The equivalent of a coordinate descent algorithm has been proposed for the L1-penalized regression (lasso) in the literature, but it is not commonly used. Moreover, coordinate-wise algorithms seem too simple, and they are not often used in convex optimization, perhaps because they only work in specialized problems. We ourselves never appreciated the value of coordinate descent methods for convex statistical problems before working on this paper. In this paper we show that coordinate descent is very competitive with the wellknown LARS (or homotopy) procedure in large lasso problems, can deliver a path of solutions efficiently, and can be applied to many other convex statistical problems such as the garotte and elastic net. We then go on to explore a nonseparable problem in which coordinate-wise descent does not workâ€”the â€œfused lasso.â€ We derive a generalized algorithm that yields the solution in much less time that a standard convex optimizer. Finally, we generalize the procedure to",2007,The Annals of Applied Statistics
Abstract 18245: Identifying Novel Predictors for Incident Heart Failure Using Statistical Learning Techniques in the Womenâ€™s Health Initiative (WHI) Cohort,"Introduction: Machine learning (statistical learning) techniques applied to high-dimensional health data may aid in identifying novel predictors of heart failure (HF). We used machine learning to identify novel predictors of HF in post-menopausal women and compared these models to an established HF risk model. Methods: After performing minimum-necessary data cleaning on all baseline WHI variables, 1227 variables remained. Without a priori input, we separately applied the Least Absolute Shrinkage and Selection Operator (LASSO) technique with cross-validation, and Classification and Regression Trees (CART) to select sets of variables that are predictive for our primary outcome of incident heart failure hospitalization. We built Cox Proportional Hazards models using each set of predictors and using published predictors from the Atherosclerosis risk in Communities (ARIC) cohort. Model discrimination was compared using Receiver Operator Characteristic (ROC). Results: Total sample size was 44,173; there were 2,355 outcomes and the median time to event was 8.7 years. LASSO and CART identified 12 and 9 significant predictors, respectively. The highest correlation between selected variables was 0.56. Selected novel predictors include physical function, Hodgkinâ€™s Lymphoma, prior pulmonary embolism, Medicare insurance, and use of cardiotonic, antiarrhythmic and mineral supplement medication among others. Other variables reflected known risk factors for HF (Table). In ROC analysis the model using CART variables had the highest C-statistic (0.794), followed by LASSO (0.775) and ARIC (0.712). Conclusions: When applied in the WHI, machine learning techniques can identify novel sets of variables without a priori input that yield risk prediction models with improved discrimination as compared to an established HF risk model. Both the models and the novel predictors provide a basis for hypothesis generation and future investigation.",2016,Circulation
Comparison of machine learning algorithms for soil salinity predictions in three dryland oases located in Xinjiang Uyghur Autonomous Region (XJUAR) of China,"ABSTRACT Many different machine learning approaches have been applied for various purposes. However, there has been limited guidance regarding which, if any, machine learning models and covariate sets might be optimal for predicting soil salinity across different oases in the Xinjiang Uyghur Autonomous Region (XJUAR) of China. This study aimed to compare five machine learning algorithms, Least Absolute Shrinkage and Selection Operator (LASSO), Multiple Adaptive Regression Splines (MARS), Classification and Regression Trees (CART), Random Forest tree ensembles (RF), and Stochastic Gradient Treeboost (SGT), to predict soil salinity in three geographically distinct areas (the Qitai, Kuqa, and Yutian oases). A total of 21 data sets from three oases were used to evaluate the performance of the algorithm and to screen the optimal variables. The results show the following indices are considered to be important indicators for quantitative assessment of soil salinity: EEVI, CSRI, EVI2, GDVI, SAIO, and SIT. Comparison results show that SGT is the most suitable algorithm for predicting soil salinity in arid areas. This study provides a comprehensive comparison of machine learning techniques for soil salinity prediction and may assist in the modeling and variable selection of digital soil mapping in the XJUAR of China.",2019,European Journal of Remote Sensing
Mortality risk factors in patients with gastric cancer using Bayesian and ordinary Lasso logistic models: a study in the Southeast of Iran,"Aim
The aim of this study was to apply two types of statistical models to determine the factors that influence the mortality rate in patients with gastric cancer.


Background
In Iran, gastric cancer ranks the first and second most prevalent among men and women, respectively. It is the first cause of death in Iran in both gendersival.


Methods
In this retrospective study, data were obtained from 339 (216 male) patients diagnosed with gastric cancer in the city of Kerman (South-East of Iran) during 2001-2015. In this study, ordinary and Bayesian Lasso (least absolute shrinkage and selection operator) logistic regression models, with goodness-of-fit indices, were compared and the models' risk factors were also determined.


Results
The mean age of the participants was 62.84 Â±14.53 years, and 12.4% of them were younger than 45 years. Also, the mortality rate was 57.7%. Gender, morphology of the tumor, and time of diagnosis were found to be significant factors in the mortality of the patients in both models. This study found that the Bayesian Lasso model had better fitness.


Conclusion
The high mortality rate of gastric cancer and its high prevalence at age below 45 years are alarming. Thus, great attention should be paid to prevention, early diagnosis, especially in females, and adenocarcinoma to improve the survival of patients with gastric cancer.",2020,Gastroenterology and Hepatology From Bed to Bench
"Next Generation Statistical Genetics: Modeling, Penalization, and Optimization in High-Dimensional Data.","Statistical genetics is undergoing the same transition to big data that all branches of applied statistics are experiencing. With the advent of inexpensive DNA sequencing, the transition is only accelerating. This brief review highlights some modern techniques with recent successes in statistical genetics. These include: (a) lasso penalized regression and association mapping, (b) ethnic admixture estimation, (c) matrix completion for genotype and sequence data, (d) the fused lasso and copy number variation, (e) haplotyping, (f) estimation of relatedness, (g) variance components models, and (h) rare variant testing. For more than a century, genetics has been both a driver and beneficiary of statistical theory and practice. This symbiotic relationship will persist for the foreseeable future.",2014,Annual review of statistics and its application
Nonnegative adaptive lasso for ultra-high dimensional regression models and a two-stage method applied in financial modeling,"Abstract This paper proposes the nonnegative adaptive lasso method for variable selection both in the classical fixed p setting (OLS initial estimator) and the ultra-high dimensional setting (root-n-consistent initial estimator). This method is an extension of the adaptive lasso with nonnegative constraint on the coefficients. It is shown to have asymptotic unbiasedness, asymptotic normality and variable selection consistency and its mean squared error decays fast too. Comparing with other procedures, nonnegative adaptive lasso satisfies oracle properties and can select the true variables under fewer assumptions. To get the solution of the nonnegative adaptive lasso, we extend the multiplicative approach for computing. This algorithm is valid for the general framework where the number of regression parameters p is allowed to very large. Simulations are performed to illustrate above results. The constrained index tracking problem in the stock market without short sales is studied in the empirical part. A two-stage method, nonnegative adaptive lasso + nonnegative LS, is applied in the financial modeling. The tracking results indicate that nonnegative adaptive lasso and the two-stage method can both get small tracking error and is successful in assets selection.",2016,Journal of Statistical Planning and Inference
Structured Detection of Interactions with the Directed Lasso,"When considering low-dimensional geneâ€“treatment or geneâ€“environment interactions, we might suspect groups of genes to interact with treatment or environment in a similar way. For example, genes associated with related biological processes might interact with an environmental factor or a clinical treatment in its effect on a phenotype correspondingly. We use the idea of a structured interaction model together with penalized regression to limit the model complexity in a model in which we believe the interactions might behave in a similar way. We propose the directed lasso, a regression modeling strategy using a pairwise fused lasso penalty to encourage interaction model simplicity through fusion of effect size. We compare the performance of the directed lasso to the lasso and other methods in a simulation study and on data sampled from a breast cancer clinical trial.",2017,Statistics in Biosciences
Body mass estimation in xenarthra: a predictive equation suitable for all quadrupedal terrestrial placentals?,"The Magnorder Xenarthra includes strange extinct groups, like glyptodonts, similar to large armadillos, and ground sloths, terrestrial relatives of the extant tree sloths. They have created considerable paleobiological interest in the last decades; however, the ecology of most of these species is still controversial or unknown. The body mass estimation of extinct species has great importance for paleobiological reconstructions. The commonest way to estimate body mass from fossils is through linear regression. However, if the studied species does not have similar extant relatives, the allometric pattern described by the regression could differ from those shown by the extinct group. That is the case for glyptodonts and ground sloths. Thus, stepwise multiple regression were developed including extant xenarthrans (their taxonomic relatives) and ungulates (their size and ecological relatives). Cases were weighted to maximize the taxonomic evenness. Twenty-eight equations were obtained. The distribution of the percent of prediction error (%PE) was analyzed between taxonomic groups (Perissodactyla, Artiodactyla, and Xenarthra) and size groups (0-20 kg, 20-300 kg, and more than 300 kg). To assess the predictive power of the functions, equations were applied to species not included in the regression development [test set cross validation, (TSCV)]. Only five equations had a homogeneous %PE between the aforementioned groups. These were applied to five extinct species. A mean body mass of 80 kg was estimated for Propalaehoplophorus australis (Cingulata: Glyptodontidae), 594 kg for Scelidotherium leptocephalum (Phyllophaga: Mylodontidae), and 3,550.7 kg for Lestodon armatus (Phyllophaga: Mylodontidae). The high scatter of the body mass estimations obtained for Catonyx tarijensis (Phyllophaga: Mylodontidae) and Thalassocnus natans (Phyllophaga: Megatheriidae), probably due to different specializations, prevented us from predicting its body mass. Surprisingly, although obtained from ungulates and xenarthrans, these five selected equations were also able to predict the body mass of species from groups as different as rodents, carnivores, hyracoideans, or tubulidentates. This result suggests the presence of a complex common allometric pattern for all quadrupedal placentals.",2008,Journal of morphology
Predicting progression from mild cognitive impairment to Alzheimer's disease using longitudinal callosal atrophy,"INTRODUCTION
We investigate whether longitudinal callosal atrophy could predict conversion from mild cognitive impairment (MCI) to Alzheimer's disease (AD).


METHODS
Longitudinal (baselineÂ +Â 1-year follow-up) MRI scans of 132 MCI subjects from the Alzheimer's Disease Neuroimaging Initiative were used. A total of 54 subjects did not convert to AD over an average (Â±SD) follow-up of 5.46 (Â±1.63) years, whereas 78 converted to AD with an average conversion time of 2.56 (Â±1.65) years. Annual change in the corpus callosum thickness profile was calculated from the baseline and 1-year follow-up MRI. A logistic regression model with fused lasso regularization for prediction was applied to the annual changes.


RESULTS
We found a sex difference. The accuracy of prediction was 84% in females and 61% in males. The discriminating regions of corpus callosum differed between sexes. In females, the genu, rostrum, and posterior body had predictive power, whereas the genu and splenium were relevant in males.


DISCUSSION
Annual callosal atrophy predicts MCI-to-AD conversion in females more accurately than in males.",2016,"Alzheimer's & Dementia : Diagnosis, Assessment & Disease Monitoring"
Locating rare and weak material anomalies by convex demixing of propagating wavefields,"This paper considers the problem of detecting and localizing material anomalies in solid structures, given spatiotemporal observations at a pre-defined grid of points that collectively describe the material displacement resulting from an induced, propagating acoustic surface wave. We propose an approach that seeks to separate or â€œdemixâ€ each temporal snapshot of the propagating wavefield into its constituent components, which are assumed to be morphologically dissimilar in the vicinity of material defects. We cast this demixing approach as a group lasso regression task, characterized by morphologically dissimilar dictionaries, and establish conditions under which material anomalies may be accurately identified using this approach. We demonstrate and validate the performance of this approach on synthetic data as well as real-world data.",2015,2015 IEEE 6th International Workshop on Computational Advances in Multi-Sensor Adaptive Processing (CAMSAP)
