title,abstract,year,journal
Model-assisted calibration of non-probability sample survey data using adaptive LASSO,"The probability-sampling-based framework has dominated survey research because it provides precise mathematical tools to assess sampling variability. However increasing costs and declining response rates are expanding the use of non-probability samples, particularly in general population settings, where samples of individuals pulled from web surveys are becoming increasingly cheap and easy to access. But non-probability samples are at risk for selection bias due to differential access, degrees of interest, and other factors. Calibration to known statistical totals in the population provide a means of potentially diminishing the effect of selection bias in non-probability samples. Here we show that model calibration using adaptive LASSO can yield a consistent estimator of a population total as long as a subset of the true predictors is included in the prediction model, thus allowing large numbers of possible covariates to be included without risk of overfitting. We show that the model calibration using adaptive LASSO provides improved estimation with respect to mean square error relative to standard competitors such as generalized regression (GREG) estimators when a large number of covariates are required to determine the true model, with effectively no loss in efficiency over GREG when smaller models will suffice. We also derive closed form variance estimators of population totals, and compare their behavior with bootstrap estimators. We conclude with a real world example using data from the National Health Interview Survey.",2018,
Clinical Pharmacogenetic Models of Treatment Response to Methotrexate Monotherapy in Slovenian and Serbian Rheumatoid Arthritis Patients: Differences in Patient's Management May Preclude Generalization of the Models,"Objectives: Methotrexate (MTX) is the first line treatment for rheumatoid arthritis (RA), but nevertheless 30% of patients experience MTX inefficacy. Our aim was to develop a clinical pharmacogenetic model to predict which RA patients will not respond to MTX monotherapy. We also assessed whether this model can be generalized to other populations by validating it on a group of Serbian RA patients. Methods: In 110 RA Slovenian patients, data on clinical factors and 34 polymorphisms in MTX pathway were analyzed by Least Absolute Shrinkage and Selection Operator (LASSO) penalized regression to select variables associated with the disease activity as measured by Disease Activity Score (DAS28) score after 6 months of MTX monotherapy. A clinical pharmacogenetic index was constructed from penalized regression coefficients with absolute value above 0.05. This index was cross-validated and also independently validated on 133 Serbian RA patients. Results: A clinical pharmacogenetic index for prediction of DAS28 after 6 months of MTX monotherapy in Slovenian RA patients consisted of DAS28 score at diagnosis, presence of erosions, MTX dose, Solute Carrier Family 19 Member 1 (SLC19A1) rs1051266, Solute Carrier Organic Anion Transporter Family Member 1B1 (SLCO1B1) rs2306283, Thymidylate Synthase (TYMS), and Adenosine Monophosphate Deaminase 1 (AMPD1) rs17602729. It correctly classified 69% of Slovenian patients as responders or nonresponders and explained 30% of variability in DAS28 after 6 months of MTX monotherapy. Testing for validity in another population showed that it classified correctly only 22.5% of Serbian RA patients. Conclusions: We developed a clinical pharmacogenetic model for DAS28 after 6 months of MTX monotherapy in Slovenian RA patients by combining clinical and genetic variables. The clinical pharmacogenetic index developed for Slovenian patients did not perform well on Serbian patients, presumably due to the differences in patients' characteristics and clinical management between the two groups.",2018,Frontiers in Pharmacology
Regularization Paths for Generalized Linear Models via Coordinate Descent.,"We develop fast algorithms for estimation of generalized linear models with convex penalties. The models include linear regression, two-class logistic regression, and multinomial regression problems while the penalties include â„“(1) (the lasso), â„“(2) (ridge regression) and mixtures of the two (the elastic net). The algorithms use cyclical coordinate descent, computed along a regularization path. The methods can handle large problems and can also deal efficiently with sparse features. In comparative timings we find that the new algorithms are considerably faster than competing methods.",2010,Journal of statistical software
Multiplex screening of 275 plasma protein biomarkers to identify a signature for early detection of colorectal cancer,"Blood-based protein biomarkers may be an attractive option for early detection of colorectal cancer (CRC). Here, we used a two-stage design to measure 275 protein markers by proximity extension assay (PEA), first in plasma samples of a discovery set consisting of 98 newly diagnosed CRC cases and 100 age and gender matched controls free of neoplasm at screening colonoscopy. An algorithm predicting the presence of early or late stage CRC was derived by Lasso regression with .632+ bootstrap method and the algorithms were then validated using PEA again in an independent validation set consisting of participants of screening colonoscopy with and without CRC (n= 56 and 102, respectively). Three different signatures for all, early, and late stages CRC consisting of 9, 12, and 11 protein markers were obtained in the discovery set with areas under the curves (AUCs) after .632+ bootstrap adjustment of 0.92, 0.91 and 0.96, respectively. External validation among participants of screening colonoscopy yielded AUCs of 0.76 (95%CI, 0.67-0.84), 0.75 (95%CI, 0.62-0.87) and 0.80 (95%CI, 0.68-0.89) for all, early, and late stage CRC, respectively. Although the identified protein markers are not competitive with the best available stool tests, these proteins may contribute to the development of powerful blood-based tests for CRC early detection in the future.",2019,Molecular Oncology
Regression Networks for Robust Win-Rates Predictions of AI Gaming Bots,"Designing a robust and adaptable Artificial Intelligence (AI) opponent in a computer game would ensure the game continues to challenge, immerse and excite the players at any stage. The outcomes of card based games such as â€œHeartstone: Heroes of Warcraftâ€, aside the player skills, heavily depend on the initial composition of player card decks. To evaluate this impact we have developed a new robust regression network in a context of the AAIA Data Mining Competition 2018, which tries to predict the average win-rates of the specific combinations of bot-player and card decks. Our network is composed of 2 levels: the entry level with an array of finely optimized state of the art regression models including Extreme Learning Machines (ELM), Extreme Gradient Boosted decision tree (XGBOOST), and Least Absolute Shrinkage and Selection Operator (LASSO) regression trained via supervised learning on the labeled training dataset; and just a single ELM at the 2nd level installed to learn to correct the predictions from the 1st level. The final solution received the root of the mean squared error (RMSE) of just 5.65% and scored the 2nd place in AAIA'2018 competition. This paper also presents two other runner-up models receiving RMSE of 5.7% and 5.86%, scoring the 4th and the 6th place respectively.",2018,2018 Federated Conference on Computer Science and Information Systems (FedCSIS)
Asymmetric volatility spillovers between UK regional worker flows and vacancies,"This paper investigates volatility spillovers between UK regional job finding, job separation and vacancy rates. Employing a logistic smooth transition vector autoregression (VAR) to model the large nonlinear dynamic system, we use the methods of Diebold and Yilmaz (2012) to decompose the forecast error variances. Our approach is Bayesian. More specifically, we extend doubly adaptive elastic-net Lasso (DAELasso) methods for VAR parameter shrinkage into a nonlinear framework to allow for the possible regime changes. We find that for each variable, both the volatility spillovers to and from other variables are high, providing clear evidence for the close interdependence between UK regional labour markets. The pivotal role of London in generating and spreading changes in volatility is highlighted. Analysis of net spillovers shows that, in general, shocks to job separation rates tend to spread into job finding and vacancy rates. By contrast, vacancy rates are usually at the receiving ends of shocks transmitted from the job separation and finding rates. We further examine the shock propagation mechanism in more detail, such as the differences in spillovers between regions within the same regime, and that of the same region but in different regimes. Finally, we draw inferences that are of economic and policy importance.",2017,Applied Economics
Genomics and Prognosis Analysis of Epithelial-Mesenchymal Transition in Glioma,"Background: Epithelial-mesenchymal transition (EMT) is regulated by induction factors, transcription factor families and an array of signaling pathways genes, and has been implicated in the invasion and progression of gliomas. Methods: We obtained the Clinicopathological data sets from Chinese Glioma Genome Atlas (CGGA). The â€œlimmaâ€ package was used to analyze the expression of EMT-related genes in gliomas with different pathological characteristics. We used the â€œConsensusClusterPlusâ€ package to divide gliomas into two groups to study their correlation with glioma malignancy. The least absolute shrinkage and selection operator (LASSO) Cox regression was applied to select seven prognosis-associated genes to build the risk signature, and the coefficients obtained from the LASSO algorithm were used to calculate the risk score which we applied to determine the prognostic value of the risk signature. Univariate and multivariate Cox regression analyses were used to determine whether the risk signature is an independent prognostic indicator. Results: We analyzed the differentially expressed 22 common epithelial-mesenchymal transition-associated genes in 508 gliomas graded by different clinicopathological features. Two glioma subgroups (EM1/2) were identified by consistent clustering of the proteins, of which the EM1 subgroup had a better prognosis than the EM2 subgroup, and the EM2 group was associated with cancer migration and proliferation. Significant enrichment analysis revealed that EMT-related transcriptional regulators and signaling pathways genes were highly related to glioma malignancies. Seven EMT-related genes were used to derive risk scores, which served as independent prognostic markers and prediction factors for the clinicopathological features of glioma. And we found the overall survival (OS) was significantly different between the low- and high-risk groups, the ROC curve indicated that the risk score can predict survival rates for glioma patients. Conclusion: EMT-related induction factors, transcriptional regulators and signaling pathways genes are important players in the malignant progression of glioma and may help in decision making regarding the choice of prognosis assessment and provide us clues to understand EMT epigenetic modification in glioma.",2020,Frontiers in Oncology
Genomic prediction of additive and non-additive effects in a pine breeding and simulated population,.................................................................................................................. xiii GENERAL INTRODUCTION ........................................................................................... 1 CHAPTER I ..................................................................................................................... 4 LITERATURE REVIEW ................................................................................................... 4 GENOMIC SELECTION ............................................................................................ 4 PREDICTION WITH MARKERS AND PEDIGREE .................................................... 7 POLYGENIC AND OLIGOGENIC TRAITS ................................................................ 9 NON-ADDITIVE EFFECTS ..................................................................................... 11 ACCURACY ............................................................................................................ 14 PERSPECTIVE OF PREDICTIONS IN BREEDING: LARGE DATA SET IS COMING ................................................................................................................................... 15 GENOMIC PREDICTION IN PINE BREEDING ....................................................... 17 STATISTIC MODELS FOR GENOMIC SELECTION .............................................. 21 WHOLE-GENOME REGRESSIONS ....................................................................... 22 ESTIMATION OF A AND D AND EPISTASIS ......................................................... 22 BREEDING AND DOMINANCE DEVIATION VALUES AND CROSS PREDICTION ................................................................................................................................... 22 DISTRIBUTIONS ASSUMED FOR REGRESSION COEFFICIENTS ...................... 23 Bayesian Ridge Regression (BRR) ...................................................................... 23 Bayes A ................................................................................................................ 24 BayesB ................................................................................................................. 25 BayesCÏ€ .............................................................................................................. 27 Bayesian Lasso (BL) ............................................................................................ 28,2016,
Taking Advantage of Sparsity in Multi-Task Learning,"We study the problem of estimating multiple linear regression equations for the purpose of both prediction and variable selection. Following recent work on multi-task learning Argyriou et al. [2008], we assume that the regression vectors share the same sparsity pattern. This means that the set of relevant predictor variables is the same across the different equations. This assumption leads us to consider the Group Lasso as a candidate estimation method. We show that this estimator enjoys nice sparsity oracle inequalities and variable selection properties. The results hold under a certain restricted eigenvalue condition and a coherence condition on the design matrix, which naturally extend recent work in Bickel et al. [2007], Lounici [2008]. In particular, in the multi-task learning scenario, in which the number of tasks can grow, we are able to remove completely the effect of the number of predictor variables in the bounds. Finally, we show how our results can be extended to more general noise distributions, of which we only require the variance to be finite.",2009,arXiv: Machine Learning
Predictive value of single-nucleotide polymorphism signature for recurrence in localised renal cell carcinoma: a retrospective analysis and multicentre validation study.,"BACKGROUND
Identification of high-risk localised renal cell carcinoma is key for the selection of patients for adjuvant treatment who are at truly higher risk of reccurrence. We developed a classifier based on single-nucleotide polymorphisms (SNPs) to improve the predictive accuracy for renal cell carcinoma recurrence and investigated whether intratumour heterogeneity affected the precision of the classifier.


METHODS
In this retrospective analysis and multicentre validation study, we used paraffin-embedded specimens from the training set of 227 patients from Sun Yat-sen University (Guangzhou, Guangdong, China) with localised clear cell renal cell carcinoma to examine 44 potential recurrence-associated SNPs, which were identified by exploratory bioinformatics analyses of a genome-wide association study from The Cancer Genome Atlas (TCGA) Kidney Renal Clear Cell Carcinoma (KIRC) dataset (n=114, 906â€ˆ600 SNPs). We developed a six-SNP-based classifier by use of LASSO Cox regression, based on the association between SNP status and patients' recurrence-free survival. Intratumour heterogeneity was investigated from two other regions within the same tumours in the training set. The six-SNP-based classifier was validated in the internal testing set (n=226), the independent validation set (Chinese multicentre study; 428 patients treated between Jan 1, 2004 and Dec 31, 2012, at three hospitals in China), and TCGA set (441 retrospectively identified patients who underwent resection between 1998 and 2010 for localised clear cell renal cell carcinoma in the USA). The main outcome was recurrence-free survival; the secondary outcome was overall survival.


FINDINGS
Although intratumour heterogeneity was found in 48 (23%) of 206 cases in the internal testing set with complete SNP information, the predictive accuracy of the six-SNP-based classifier was similar in the three different regions of the training set (areas under the curve [AUC] at 5 years: 0Â·749 [95% CI 0Â·660-0Â·826] in region 1, 0Â·734 [0Â·651-0Â·814] in region 2, and 0Â·736 [0Â·649-0Â·824] in region 3). The six-SNP-based classifier precisely predicted recurrence-free survival of patients in three validation sets (hazard ratio [HR] 5Â·32 [95% CI 2Â·81-10Â·07] in the internal testing set, 5Â·39 [3Â·38-8Â·59] in the independent validation set, and 4Â·62 [2Â·48-8Â·61] in the TCGA set; all p<0Â·0001), independently of patient age or sex and tumour stage, grade, or necrosis. The classifier and the clinicopathological risk factors (tumour stage, grade, and necrosis) were combined to construct a nomogram, which had a predictive accuracy significantly higher than that of each variable alone (AUC at 5 years 0Â·811 [95% CI 0Â·756-0Â·861]).


INTERPRETATION
Our six-SNP-based classifier could be a practical and reliable predictor that can complement the existing staging system for prediction of localised renal cell carcinoma recurrence after surgery, which might enable physicians to make more informed treatment decisions about adjuvant therapy. Intratumour heterogeneity does not seem to hamper the accuracy of the six-SNP-based classifier as a reliable predictor of recurrence. The classifier has the potential to guide treatment decisions for patients at differing risks of recurrence.


FUNDING
National Key Research and Development Program of China, National Natural Science Foundation of China, Guangdong Provincial Science and Technology Foundation of China, and Guangzhou Science and Technology Foundation of China.",2019,The Lancet. Oncology
