title,abstract,year,journal
Modeling Item-item Similarities for Personalized Recommendations on Yahoo! Front Page,"We consider the problem of algorithmically recommending items to users on a Yahoo! front page module. Our approach is based on a novel multilevel hierarchical model that we refer to as a User Profile Model with Graphical Lasso (UPG). The UPG provides a personalized recommendation to users by simultaneously incorporating both user covariates and historical user interactions with items in a model based way. In fact, we build a per-item regression model based on a rich set of user covariates and estimate individual user affinity to items by introducing a latent random vector for each user. The vector random effects are assumed to be drawn from a prior with a precision matrix that measures residual partial associations among items. To ensure better estimates of a precision matrix in high-dimensions, the matrix elements are constrained through a Lasso penalty. Our model is fitted through a penalized-quasi likelihood procedure coupled with a scalable EM algorithm. We employ several computational strategies like multi-threading, conjugate gradients and heavily exploit problem structure to scale our computations in the E-step. For the M-step we take recourse to a scalable variant of the Graphical Lasso algorithm for covariance selection. Through extensive experiments on a new data set obtained from Yahoo! front page and a benchmark data set from a movie recommender application, we show that our UPG model significantly improves performance compared to several state-of-the-art methods in the literature, especially those based on a bilinear random effects model (BIRE). In particular, we show that the gains of UPG are significant compared to BIRE when the number of users is large and the number of items to select from is small. For large item sets and relatively small user sets the results of UPG and BIRE are comparable. The UPG leads to faster model building and produces outputs which are interpretable.",2011,The Annals of Applied Statistics
A large cohort study identifying a novel prognosis prediction model for lung adenocarcinoma through machine learning strategies,"BackgroundPredicting lung adenocarcinoma (LUAD) risk is crucial in determining further treatment strategies. Molecular biomarkers may improve risk stratification for LUAD.MethodsWe analyzed the gene expression profiles of LUAD patients from The Cancer Genome Atlas (TCGA) and Gene Expression Omnibus (GEO). We initially used three distinct algorithms (sigFeature, random forest, and univariate Cox regression) to evaluate each geneâ€™s prognostic relevance. Survival related genes were then fitted into the least absolute shrinkage and selection operator (LASSO) model to build a risk prediction model for LUAD. After 100,000 times of calculation and model construction, a 16-gene-based prediction model capable of classifying LUAD patients into high-risk and low-risk groups was successfully built.ResultsUsing a combined strategy, we initially identified 2472 significant survival-related genes. Functional enrichment analysis demonstrated these genesâ€™ relevance to tumor initiation and progression. Using the LASSO method, we successfully built a reliable risk prediction model. The risk model was validated in two external sets and an independent set. The expression of these 16 genes was highly correlated with patientsâ€™ risk. High-risk group patients witnessed poorer recurrence-free survival (RFS) and overall survival (OS) compared to low-risk group patients. Moreover, stratification analysis and decision curve analysis (DCA) confirmed the independence and potential translational value of this predictive tool. We also built a nomogram comprising risk model and stage to predict OS for LUAD patients.ConclusionsOur risk model may serve as a practical and reliable prognosis predictive tool for LUAD and could provide novel insights into the understanding of the molecular mechanism of this disease.",2019,BMC Cancer
Data Science par Analyse des DonnÃ©es Symboliques,"Une nouvelle facon d analyser les donnees classiques, complexes et massives a partir des classes Applications avec Syr et R La numerisation croissante de notre societe alimente des bases de donnees de taille grandissante (Big Data). Ces donnees sont souvent complexes (heterogenes et multi-tables) et peuvent etre la source de creation de valeur considerable a condition qu elles soient exploitees avec des methodes d analyse adequates. Un Â« Data Scientist Â» a justement pour objectif d extraire des connaissances de ce type de donnees et c est l objectif de cet ouvrage. Les classes constituent un pivot central de la decouverTe de connaissances. En Analyse des Donnees Symboliques (ADS), les classes sont decrites par des variables dites symboliques prenant en compte leur variabilite interne sous forme de distributions, d intervalles, d histogrammes, de diagrammes de frequences, etc. Le livre debute par la construction de differents types de variables symboliques a partir de classes donnees. Des statistiques descriptives, une methode de discretisation automatique adaptee aux donnees massives (Big Data) suivies par des indices de proximite etendus aux donnees symboliques y sont presentes. Vient ensuite un ensemble de methodes presente dans le contexte de l ADS. Il s agit de la methode des nuees dynamiques (MND), de la decomposition de melange par partition (issue de la MND) ou par partition floue (EM), de l analyse en composantes principales, de l algorithme Apriori, des regles d association et des arbres de decision. Pour la prevision, le livre presente des methodes de regressions dont celles penalisees Â« ridge Â», Â« lasso Â» et Â« elastic Â», et des series temporelles. Pour la mise en application de ces premieres methodes, des exercices et des applications concretes realisees aupres d administrations, d industriels, de financiers et de scientifiques sont proposes. Leur mise en uvre s appuie aussi bien sur le logiciel innovant Syr que sur le logiciel statistique R. Cet ouvrage d introduction a l ADS s adresse aux etudiants, aux ingenieurs, aux universitaires, ainsi qu a tous ceux qui desirent comprendre cette nouvelle facon de penser en Science des Donnees.",2018,
Quantification of miRNA-mRNA Interactions,"miRNAs are small RNA molecules (' 22nt) that interact with their corresponding target mRNAs inhibiting the translation of the mRNA into proteins and cleaving the target mRNA. This second effect diminishes the overall expression of the target mRNA. Several miRNA-mRNA relationship databases have been deployed, most of them based on sequence complementarities. However, the number of false positives in these databases is large and they do not overlap completely. Recently, it has been proposed to combine expression measurement from both miRNA and mRNA and sequence based predictions to achieve more accurate relationships. In our work, we use LASSO regression with non-positive constraints to integrate both sources of information. LASSO enforces the sparseness of the solution and the non-positive constraints restrict the search of miRNA targets to those with down-regulation effects on the mRNA expression. We named this method TaLasso (miRNA-Target LASSO).We used TaLasso on two public datasets that have paired expression levels of human miRNAs and mRNAs. The top ranked interactions recovered by TaLasso are especially enriched (more than using any other algorithm) in experimentally validated targets. The functions of the genes with mRNA transcripts in the top-ranked interactions are meaningful. This is not the case using other algorithms.TaLasso is available as Matlab or R code. There is also a web-based tool for human miRNAs at http://talasso.cnb.csic.es/.",2012,PLoS ONE
Irritability uniquely predicts prefrontal cortex activation during preschool inhibitory control among all temperament domains: A LASSO approach,"&NA; Temperament, defined as individual variation in the reactivity and regulation of emotional, motor, and attentional processes, has been shown to influence emotional and cognitive development during the preschool period (ages 4â€“5). While relationships between temperament and neural activity have been investigated previously, these have typically investigated individual temperament dimensions selected ad hoc. Since significant correlations exist between various temperament dimensions, it remains unclear whether these findings would replicate while analyzing all temperament dimensions simultaneously. Using functional near infrared spectroscopy (fNIRS), 4â€5â€yearâ€old children (N = 118) were administered a Go/Noâ€Go task to assess prefrontal cortex activation during inhibitory control. The relationship between PFC activation and all 15 temperament domains defined by the Children's Behavior Questionnaire (CBQ) was assessed using automatic feature selection via LASSO regression. Results indicate that only the Anger/Frustration dimension was predictive of activation during the inhibitory control task. These findings support previous work showing relationships between irritability and prefrontal activation during executive function and extend those findings by demonstrating the specificity of the activationâ€irritability relationship among temperament dimensions. Graphical abstract Figure. No caption available. HighlightsPFC activation was assessed in 118 preschool children during Go/Noâ€Go using fNIRS.Reaction time increase predicted inhibitory controlâ€related activation increase.All 15 CBQ temperament dimensions were entered as predictors into a LASSO model.The LASSO selected only Anger/Frustration as a significant predictor of activation.",2019,NeuroImage
2 Regularization Methods for Grouped Variable Selection,"In this study, we consider several regularization path algorithms with grouped variable selection for modeling gene-interactions. When fitting with categorical factors, including the genotype measurements, we often define a set of dummy variables that represent a single factor/interaction of factors. Yuan & Lin (2006) proposed the groupLars and the group-Lasso methods through which these groups of indicators can be selected simultaneously. Here we introduce another version of group-Lars. In addition, we propose a path-following algorithm for the group-Lasso method applied to generalized linear models. We then use all these path algorithms, which select the grouped variables in a smooth way, to identify gene-interactions affecting disease status in an example. We further compare their performances to that of L2 penalized logistic regression with forward stepwise variable selection discussed in Park & Hastie (2006b).",2006,
Bio-statistical approaches to evaluate the link between specific nutrients and methylation patterns in a breast cancer case-control study nested within the European Prospective Investigation into Cancer and Nutrition (EPIC) study. (Approches bio-statistiques pour Ã©valuer le lien entre nutriments et ,"Epigenetics data are challenging sets characterized by hundreds of thousands of features. The main objective of this thesis was to evaluate the performance of some of the existing statistical methods to handle sets of large dimension data, exploring the association between dietary factors related to breast cancer (BC) and DNA methylation within the EPIC study.In order to investigate the characteristics of epigenetics data, the identification of random and systematic sources of variability of methylation measurements was attempted, via the principal component partial R-square (PC-PR2) method. Using this technique, the performance of three popular normalization techniques to correct for unwanted sources of variability was evaluated by quantifying epigenetics variability attributed to laboratory factors before and after the application of each correction method.Once a suitable normalization procedure was identified, the association between alcohol intake, dietary folate and methylation levels was examined by means of three approaches: an analysis of individual CpG sites, of differentially methylated regions (DMRs) and using fused lasso regression. The last two methods aim at the identification of specific regions of the epigenome using the potential correlation between neighboring CpG sites. Global methylation levels were used to investigate the relationship between methylation and BC risk.By performing an exhaustive evaluation of the statistical tools used to disclose complexity of DNA methylation data, this thesis provides informative insights for studies focusing on epigenetics, with promising potentials to apply similar methodology to the analysis of other -omics data",2018,
"ë…¼ë¬¸ : ì˜ˆëŒ€ê¸ˆë¦¬ì°¨ ê²°ì •ìš”ì¸ ëª¨í˜•ì˜ ì˜ˆì¸¡ë ¥ ë¹„êµ ì—°êµ¬ -Ridge, LASSO ë° Elastic Net ë°©ë²•ë¡ ì„ ì¤‘ì‹¬ìœ¼ë¡œ-","ë³¸ ì—°êµ¬ì—ì„œëŠ” 2001ë…„ë¶€í„° 2011ë…„ê¹Œì§€ 11ë…„ ê°„ 52ê°œ êµ­ê°€ì˜ ê¸ˆìœµ ë° ê±°ì‹œ ë°ì´í„°ë¥¼ í™œìš©í•˜ì—¬ ì˜ˆëŒ€ê¸ˆë¦¬ì°¨ ê²°ì •ìš”ì¸ ëª¨í˜•ì„ êµ¬ì„±í•˜ê³ , ì´ë“¤ì˜ ì˜ˆì¸¡ë ¥ì„ ë¹„êµí•˜ì˜€ë‹¤. ê´€ì¸¡ì¹˜ë³´ë‹¤ ë§Žì€ìˆ˜ì˜ ìž ìž¬ ì„¤ëª…ë³€ìˆ˜ë¥¼ ê³ ë ¤í•¨ê³¼ ë™ì‹œì— ëª¨í˜•ì˜ ì˜ˆì¸¡ë ¥ì„ ë†’ì´ê¸° ìœ„í•˜ì—¬ íšŒê·€ê³„ìˆ˜ë¥¼ ì¶•ì†Œí•˜ì—¬ ì¶”ì •í•˜ëŠ” ëŠ¥í˜•íšŒê·€(ridge regression), LASSO(Least Absolute Shrinkage and Selection Operator) ë° elastic net ë°©ë²•ë¡ ì„ ì´ìš©í•˜ì˜€ë‹¤. ë¶„ì„ ê²°ê³¼ëŠ” ë‹¤ìŒê³¼ ê°™ë‹¤. ì²«ì§¸, ì›ë³€ìˆ˜ë§Œì„ í™œìš©í•œ ë‹¨ê³„ë³„ íšŒê·€ë¶„ì„ ëŒ€ë¹„ ë²Œì í™” ì¶•ì†Œì¶”ì • ê¸°ë²•ì˜ ì˜ˆì¸¡ë ¥ì´ ì „ë°˜ì ìœ¼ë¡œ ìš°ìˆ˜í•˜ì˜€ë‹¤. ì´ëŠ” ë²Œì í™” ì¶•ì†Œì¶”ì • ê¸°ë²•ì˜ ê²½ìš° ìž ìž¬ ì„¤ëª…ë³€ìˆ˜ë¥¼ ëª¨ë‘ ê³ ë ¤í•  ìˆ˜ ìžˆìœ¼ë©°, íšŒê·€ê³„ìˆ˜ì˜ ë¶„ì‚°ì„ ì¤„ì—¬ ì˜ˆì¸¡ë ¥ì„ ë†’ì´ê¸° ë•Œë¬¸ì¸ ê²ƒìœ¼ë¡œ ë³´ì¸ë‹¤. ë‘˜ì§¸, ë²Œì í™” ì¶•ì†Œì¶”ì • ê¸°ë²• ì¤‘ì—ì„œëŠ” elasticnet ëª¨í˜•(î‚ î‡î€½î“î€º)ê³¼ LASSOê°€ ê°€ìž¥ ì¢‹ì€ ì˜ˆì¸¡ë ¥ì„ ë³´ì—¬ ì£¼ì—ˆë‹¤. ì…‹ì§¸, ì˜ˆëŒ€ê¸ˆë¦¬ì°¨ ê²°ì •ìš”ì¸ ëª¨í˜•ì„ ë³´ë©´ ì›ë³€ìˆ˜ì˜ ìƒí˜¸ìž‘ìš©í•­ ì¤‘ ì¼ë¶€ ë³€ìˆ˜ë“¤ì´ ì˜ˆëŒ€ê¸ˆë¦¬ì°¨ì— ì˜í–¥ì„ ë¯¸ì¹˜ëŠ” ê²ƒìœ¼ë¡œ ë‚˜íƒ€ë‚¬ë‹¤. íŠ¹ížˆ 1ì¸ë‹¹ GDPëŠ” ê¸°íƒ€ë³€ìˆ˜ë“¤ê³¼ì˜ ìƒí˜¸ìž‘ìš©í•­ì´ ì˜ˆëŒ€ê¸ˆë¦¬ì°¨ì— ì˜í–¥ë ¥ì„ ë³´ì˜€ëŠ”ë°, ì´ëŠ” ê²½ì œìˆ˜ì¤€ë³„ë¡œ ì˜ˆëŒ€ê¸ˆë¦¬ì°¨ ê²°ì •ìš”ì¸ì˜ ì˜í–¥ ì •ë„ê°€ ìƒì´í•  ìˆ˜ ìžˆìŒì„ ì‹œì‚¬í•œë‹¤.",2015,
Modern Statistical Methods,"In this course we will study a selection of important modern statistical methods. This selection is heavily biased towards my own interests, but I hope it will nevertheless give you a flavour of some of the most important recent methodological developments in statistics. Over the last 25 years, the sorts of datasets that statisticians have been challenged to study have changed greatly. Where in the past, we were used to datasets with many observations with a few carefully chosen variables, we are now seeing datasets where the number of variables can run into the thousands and greatly exceed the number of observations. For example, with microarray data, we typically have gene expression values measured for several thousands of genes, but only for a few hundred tissue samples. The classical statistical methods are often simply not applicable in these â€œhigh-dimensionalâ€ situations. The course is divided into 4 chapters (of unequal size). Our first chapter will start by introducing ridge regression, a simple generalisation of ordinary least squares. Our study of this will lead us to some beautiful connections with functional analysis and ultimately one of the most successful and flexible classes of learning algorithms: kernel machines. The second chapter concerns the Lasso and its extensions. The Lasso has been at the centre of much of the developments that have occurred in high-dimensional statistics, and will allow us to perform regression in the seemingly hopeless situation when the number of parameters we are trying to estimate is larger than the number of observations. In the third chapter we will study graphical modelling and provide an introduction to the exciting field of causal inference. Where the previous chapters consider methods for relating a particular response to a large collection of (explanatory) variables, graphical modelling will give us a way of understanding relationships between the variables themselves. Ultimately we would like to infer causal relationships between variables based on (observational) data. This may seem like a fundamentally impossible task, yet we will show how by developing the graphical modelling framework further, we can begin to answer such causal questions. Statistics is not only about developing methods that can predict well in the presence of noise, but also about assessing the uncertainty in our predictions and estimates. In the final chapter we will tackle the problem of how to handle performing thousands of hypothesis tests at the same time and more generally the task of quantifying uncertainty in high-dimensional settings. Before we begin the course proper, we will briefly review two key classical statistical methods: ordinary least squares and maximum likelihood estimation. This will help to set the scene and provide a warm-up for the modern methods to come later.",2017,
Beyond Early Warning Indicators: High School Dropout and Machine Learning,"This paper provides an algorithm to predict which students are going to drop out of high schools relying only on information from 9th grade. It verifies that using a parsimonious early warning system - as implemented in many schools - leads to poor results. It shows that schools can obtain more precise predictions by exploiting the available high-dimensional data jointly with machine learning tools such as Support Vector Machine, Boosted Regression and Post-LASSO. It carefully selects goodness-of-fit criteria based on the context and the underlying theoretical framework: model parameters are calibrated by taking into account policy goals and budget constraints. Finally, it uses unsupervised machine learning to divide students at risk of dropping out into different clusters.",2019,Oxford Bulletin of Economics and Statistics
Variable selection for multiply-imputed data with penalized generalized estimating equations,"Generalized estimating equations (GEE) are useful tools for marginal regression analysis for longitudinal data. Having a high number of variables along with the presence of missing data presents complex issues when working in a longitudinal context. In variable selection for instance, penalized generalized estimating equations have not been systematically developed to integrate missing data. The MI-PGEE: multiple imputation-penalized generalized estimating equations, an extension of the multiple imputation-least absolute shrinkage and selection operator (MI-LASSO) is presented. MI-PGEE allows integration of missing data and within-subject correlation in variable selection procedures. Missing data are dealt with using multiple imputation, and variable selection is performed using a group LASSO penalty. Estimated coefficients for the same variable across multiply-imputed datasets are considered as a group while applying penalized generalized estimating equations, leading to a unique model across multiply-imputed datasets. In order to select the tuning parameter, a new BIC-like criterion is proposed. In a simulation study, the advantage of using MI-PGEE compared to simple imputation PGEE is shown. The usefulness of the new method is illustrated by an application to a subgroup of the placebo arm of the strontium ranelate efficacy in knee osteoarthritis trial study.",2017,Comput. Stat. Data Anal.
Grayscale Ultrasound Radiomic Features and Shear-Wave Elastography Radiomic Features in Benign and Malignant Breast Masses.,"PURPOSE
â€‚To identify and compare diagnostic performance of radiomic features between grayscale ultrasound (US) and shear-wave elastography (SWE) in breast masses.


MATERIALS AND METHODS
â€‚We retrospectively collected 328Â pathologically confirmed breast masses in 296 women who underwent grayscale US and SWE before biopsy or surgery. A representative SWE image of the mass displayed with a grayscale image in split-screen mode was selected. An ROI was delineated around the mass boundary on the grayscale image and copied and pasted to the SWE image by a dedicated breast radiologist for lesion segmentation. A total of 730 candidate radiomic features including first-order statistics and textural and wavelet features were extracted from each image. LASSO regression was used for data dimension reduction and feature selection. Univariate and multivariate logistic regression was performed to identify independent radiomic features, differentiating between benign and malignant masses with calculation of the AUC.


RESULTS
â€‚Of 328 breast masses, 205 (62.5â€Š%) were benign and 123 (37.5â€Š%) were malignant. Following radiomic feature selection, 22 features from grayscale and 6 features from SWE remained. On univariate analysis, all 6 SWE radiomic features (Pâ€Š<â€Š0.0001) and 21 of 22 grayscale radiomic features (Pâ€Š<â€Š0.03) were significantly different between benign and malignant masses. After multivariate analysis, three grayscale radiomic features and two SWE radiomic features were independently associated with malignant breast masses. The AUC was 0.929 for grayscale US and 0.992 for SWE (Pâ€Š<â€Š0.001).


CONCLUSION
â€‚US radiomic features may have the potential to improve diagnostic performance for breast masses, but further investigation of independent and larger datasets is needed.",2019,Ultraschall in der Medizin
Predicting Days on Market to Optimize Real Estate Sales Strategy,"Irregularities and frauds are frequent in the real estate market in Bulgaria due to the substantial lack of rigorous legislation. For instance, agencies frequently publish unreal or unavailable apartment listings for a cheap price, as a method to attract the attention of unaware potential new customers. For this reason, systems able to identify unreal listings and improve the transparency of listings authenticity and availability are much on demand. Recent research has highlighted that the number of days a published listing remains online can have a strong correlation with the probability of a listing being unreal. For this reason, building an accurate predictive model for the number of days a published listing will be online can be very helpful to accomplish the task of identifying fake listings. In this paper, we investigate the use of four different machine learning algorithms for this task: Lasso, Ridge, Elastic Net, and Artificial Neural Networks. The results, obtained on a vast dataset made available by the Bulgarian company Homeheed, show the appropriateness of Lasso regression.",2020,Complexity
Guaranteed Sufficient Decrease for Stochastic Variance Reduced Gradient Optimization,"In this paper, we propose a novel sufficient decrease technique for stochastic variance reduced gradient descent methods such as SVRG and SAGA. In order to make sufficient decrease for stochastic optimization, we design a new sufficient decrease criterion, which yields sufficient decrease versions of stochastic variance reduction algorithms such as SVRG-SD and SAGA-SD as a byproduct. We introduce a coefficient to scale current iterate and to satisfy the sufficient decrease property, which takes the decisions to shrink, expand or even move in the opposite direction, and then give two specific update rules of the coefficient for Lasso and ridge regression. Moreover, we analyze the convergence properties of our algorithms for strongly convex problems, which show that our algorithms attain linear convergence rates. We also provide the convergence guarantees of our algorithms for non-strongly convex problems. Our experimental results further verify that our algorithms achieve significantly better performance than their counterparts.",2018,
