title,abstract,year,journal
Prevalence and risk factors for hearing loss in high-risk neonates in Germany.,"AIM
Hearing loss in infants is often diagnosed late, despite universal screening programmes. Risk factors of hearing impairment in high-risk neonates, identified from population-based studies, can inform policy around targeted screening. Our aim was to determine the prevalence and the risk factors of hearing loss in a high-risk neonatal population.


METHODS
This was a retrospective cohort study of neonates hospitalised at the University Hospital Cologne, Germany from January 2009 to December 2014 and were part of the newborn hearing screening programme. Multivariable regression analyses using the lasso approach was performed.


RESULTS
Data were available for 4512 (43% female) neonates with a mean gestational age at birth of 35.5Â weeks. The prevalence of hearing loss was 1.6%, and 42 (0.9%) neonates had permanent hearing loss. Craniofacial anomalies, hyperbilirubinaemia requiring exchange transfusion, oxygen supplementation after 36Â weeks of gestation and hydrops fetalis showed associations with permanent hearing loss.


CONCLUSION
Our findings of risk factors for hearing loss were consistent with other studies. However, some commonly demonstrated risk factors such as perinatal infections, meningitis, sepsis and ototoxic drugs did not show significant associations in our cohort. Targeted screening based on risk factors may help early identification of hearing loss in neonates.",2019,Acta paediatrica
Confidence Bands in Quantile Regression and Generalized Dynamic Semiparametric Factor Models,"In many applications it is necessary to know the stochastic fluctuation of the maximal deviations of the nonparametric quantile estimates, e.g. for various parametric models check. Uniform confidence bands are therefore constructed for nonparametric quantile estimates of regression functions. The first method is based on the strong approximations of the empirical process and extreme value theory. The strong uniform consistency rate is also established under general conditions. The second method is based on the bootstrap resampling method. It is proved that the bootstrap approximation provides a substantial improvement. The case of multidimensional and discrete regressor variables is dealt with using a partial linear model. A labor market analysis is provided to illustrate the method. High dimensional time series which reveal nonstationary and possibly periodic behavior occur frequently in many fields of science, e.g. macroeconomics, meteorology, medicine and financial engineering. One of the common approach is to separate the modeling of high dimensional time series to time propagation of low dimensional time series and high dimensional time invariant functions via dynamic factor analysis. We propose a two-step estimation procedure. At the first step, we detrend the time series by incorporating time basis selected by the group Lasso-type technique and choose the space basis based on smoothed functional principal component analysis. We show properties of this estimator under the dependent scenario. At the second step, we obtain the detrended low dimensional stochastic process (stationary), but it also poses an important question: is it justified, from an inferential point of view, to base further statistical inference on the estimated stochastic time series? We show that the difference of the inference based on the estimated time series and â€œtrueâ€ unobserved time series is asymptotically negligible, which finally allows one to study the dynamics of the whole high-dimensional system with a low dimensional representation together with the deterministic trend. We apply the method to our motivating empirical problems: studies of the dynamic behavior of temperatures (further used for pricing weather derivatives), implied volatilities and risk patterns and correlated brain activities (neuroeconomics related) using fMRI data, where a panel version model is also presented.",2010,
The effect of machine learning regression algorithms and sample size on individualized behavioral prediction with functional connectivity features,"Abstract Individualized behavioral/cognitive prediction using machine learning (ML) regression approaches is becoming increasingly applied. The specific ML regression algorithm and sample size are two key factors that nonâ€trivially influence prediction accuracies. However, the effects of the ML regression algorithm and sample size on individualized behavioral/cognitive prediction performance have not been comprehensively assessed. To address this issue, the present study included six commonly used ML regression algorithms: ordinary least squares (OLS) regression, least absolute shrinkage and selection operator (LASSO) regression, ridge regression, elasticâ€net regression, linear support vector regression (LSVR), and relevance vector regression (RVR), to perform specific behavioral/cognitive predictions based on different sample sizes. Specifically, the publicly available restingâ€state functional MRI (rsâ€fMRI) dataset from the Human Connectome Project (HCP) was used, and wholeâ€brain restingâ€state functional connectivity (rsFC) or rsFC strength (rsFCS) were extracted as prediction features. Twentyâ€five sample sizes (ranged from 20 to 700) were studied by subâ€sampling from the entire HCP cohort. The analyses showed that rsFCâ€based LASSO regression performed remarkably worse than the other algorithms, and rsFCSâ€based OLS regression performed markedly worse than the other algorithms. Regardless of the algorithm and feature type, both the prediction accuracy and its stability exponentially increased with increasing sample size. The specific patterns of the observed algorithm and sample size effects were well replicated in the prediction using reâ€testing fMRI data, data processed by different imaging preprocessing schemes, and different behavioral/cognitive scores, thus indicating excellent robustness/generalization of the effects. The current findings provide critical insight into how the selected ML regression algorithm and sample size influence individualized predictions of behavior/cognition and offer important guidance for choosing the ML regression algorithm or sample size in relevant investigations. HighlightsIndividualized prediction is influenced by regression algorithm and sample size.LASSO regression performed worse than other algorithms using rsFC feature.OLS regression performed worse than other algorithms using rsFCS feature.Prediction accuracy and its stability exponentially increased with sample size.The observed algorithm and sample size effects are robust and generalizable.",2018,NeuroImage
Maximizing Interpretability and Cost-Effectiveness of Surgical Site Infection (SSI) Predictive Models Using Feature-Specific Regularized Logistic Regression on Preoperative Temporal Data,"This study describes a novel approach to solve the surgical site infection (SSI) classification problem. Feature engineering has traditionally been one of the most important steps in solving complex classification problems, especially in cases with temporal data. The described novel approach is based on abstraction of temporal data recorded in three temporal windows. Maximum likelihood L1-norm (lasso) regularization was used in penalized logistic regression to predict the onset of surgical site infection occurrence based on available patient blood testing results up to the day of surgery. Prior knowledge of predictors (blood tests) was integrated in the modelling by introduction of penalty factors depending on blood test prices and an early stopping parameter limiting the maximum number of selected features used in predictive modelling. Finally, solutions resulting in higher interpretability and cost-effectiveness were demonstrated. Using repeated holdout cross-validation, the baseline C-reactive protein (CRP) classifier achieved a mean AUC of 0.801, whereas our best full lasso model achieved a mean AUC of 0.956. Best model testing results were achieved for full lasso model with maximum number of features limited at 20 features with an AUC of 0.967. Presented models showed the potential to not only support domain experts in their decision making but could also prove invaluable for improvement in prediction of SSI occurrence, which may even help setting new guidelines in the field of preoperative SSI prevention and surveillance.",2019,Computational and Mathematical Methods in Medicine
Bayesian Modeling and Inference for Quantile Mixture Regression,"Author(s): Yan, Yifei | Advisor(s): Kottas, Athanasios | Abstract: The focus of this work is to develop a Bayesian framework to combine information from multiple parts of the response distribution characterized with different quantiles. The goal is to obtain a synthesized estimate of the covariate effects on the response variable as well as to identify the more influential predictors. This framework naturally relates to the traditional quantile regression, which studies the relationship between the covariates and the conditional quantile of the response variable and serves as an attractive alternative to the more widely used mean regression methods. We achieve the objectives through constructing a Bayesian mixture model using quantile regressions as the mixture components.The first stage of the research involves the development of a parametric family of distributions to provide the mixture kernel for the Bayesian quantile mixture regression. We derive a new family of error distributions for model-based quantile regression called generalized asymmetric Laplace distribution, which is constructed through a structured mixture of normal distributions. The construction enables fixing specific percentiles of the distribution while, at the same time, allowing for varying mode, skewness and tail behavior. This family provides a practically important extension of the asymmetric Laplace distribution, which is the standard error distribution for parametric quantile regression. We develop a Bayesian formulation for the proposed quantile regression model, including conditional lasso regularized quantile regression based on a hierarchical Laplace prior for the regression coefficients, and a Tobit quantile regression model.Next, we develop the main framework to model the conditional distribution of the response with a weighted mixture of quantile regression components. We specify a common regression coefficient vector for all components to synthesize information from multiple parts of the response distribution, each modeled with one quantile regression component. The goal is to obtain a combined estimate of the predictive effect of each covariate. We consider the following two choices of kernel densities for the mixture model. When the probability of the quantile in each regression component is known, we model the components with the generalized asymmetric Laplace distribution, as its shape parameter introduces flexibility in shape and skewness to the kernel; else when the quantile probabilities are unknown, we use the asymmetric Laplace distribution as kernel density and view its skewness parameter, which is also the quantile probability of the component, as a random quantity and estimate it from the data. Under each kernel density, we formulate the hierarchical structure of the mixture weights and develop the approach to the posterior inference. We consider both parametric and nonparametric priors for the framework, and explore inferences for the number of components to be included. We demonstrate the performance of the method in identification of influential variables with simulation examples and illustrate the posterior predictive inferences in a realty price data from the Boston metropolitan area.Finally, we extend the framework to apply the methods to specific problems in survival analysis and epidemiology. Both applications involve analyses of two cohorts, which oftentimes exhibit differing responses given the same predictor input. We adapt the proposed framework to model the survival data with right-censoring. For applications in epidemiology, we study the ordering properties of the mixture kernels and incorporate stochastic ordering in the two-cohort mixture framework through structured priors, which conforms with the assumption in certain circumstances of receiver operating characteristic curve estimation. With the adapted models, we carry out cohort-specific identification of influential variables and gain insights into the contribution in estimation and prediction from different parts of the response distribution, which are depicted by the corresponding quantile regression components. We illustrate the applications with a time-to-event data set on length of stay at nursing home and two disease diagnosis data sets, one on adolescent depression and the other on cattle epidemics.",2017,
Dietâ€Related Metabolites Associated with Cognitive Decline Revealed by Untargeted Metabolomics in a Prospective Cohort,"SCOPE
Untargeted metabolomics may reveal preventive targets in cognitive aging, including within the food metabolome.


METHODS AND RESULTS
A case-control study nested in the prospective Three-City study included participants aged â‰¥65 years and initially free of dementia. We contrasted 209 cases of cognitive decline and 209 controls (matched for age, gender and educational level) with slower cognitive decline over up to 12 years. This article is protected by copyright. All rights reserved Using a bootstrap-enhanced LASSO regression on the baseline serum metabolomes analyzed with LC-QTOF, we identified a signature of 22 metabolites associated with subsequent cognitive decline. The signature included three coffee metabolites, a biomarker of citrus intake, a cocoa metabolite, two metabolites putatively derived from fish and wine, three medium-chain acylcarnitines, glycodeoxycholic acid, lysoPC(18:3), trimethyllysine, glucose, cortisol, creatinine and arginine. Adding the 22 metabolites to a reference predictive model for cognitive decline (conditioned on age, gender and education and including ApoE-Îµ4, diabetes, BMI and number of medications) substantially increased the predictive performance: cross-validated Area Under the Receiver Operating Curve = 75% [95% CI 70-80%] compared to 62% [95% CI 56-67%].


CONCLUSIONS
Our untargeted metabolomics study supports a protective role of specific foods (e.g., coffee, cocoa, fish) and various alterations in the endogenous metabolism responsive to diet in cognitive aging.",2019,Molecular Nutrition & Food Research
ColoGuideEx: a robust gene classifier specific for stage II colorectal cancer prognosis.,"BACKGROUND AND AIMS
Several clinical factors have an impact on prognosis in stage II colorectal cancer (CRC), but as yet they are inadequate for risk assessment. The present study aimed to develop a gene expression classifier for improved risk stratification of patients with stage II CRC.


METHODS
315 CRC samples were included in the study. Gene expression measurements from 207 CRC samples (stage I-IV) from two independent Norwegian clinical series were obtained using Affymetrix exon-level microarrays. Differentially expressed genes between stage I and stage IV samples from the test series were identified and used as input for L1 (lasso) penalised Cox proportional hazards analyses of patients with stage II CRC from the same series. A second validation was performed in 108 stage II CRC samples from other populations (USA and Australia).


RESULTS
An optimal 13-gene expression classifier (PIGR, CXCL13, MMP3, TUBA1B, SESN1, AZGP1, KLK6, EPHA7, SEMA3A, DSC3, CXCL10, ENPP3, BNIP3) for prediction of relapse among patients with stage II CRC was developed using a consecutive Norwegian test series from patients treated according to current standard protocols (n=44, p<0.001, HR=18.2), and its predictive value was successfully validated for patients with stage II CRC in a second Norwegian CRC series collected two decades previously (n=52, p=0.02, HR=3.6). Further validation of the classifier was obtained in a recent external dataset of patients with stage II CRC from other populations (n=108, p=0.001, HR=6.5). Multivariate Cox regression analyses, including all three sample series and various clinicopathological variables, confirmed the independent prognostic value of the classifier (pâ‰¤0.004). The classifier was shown to be specific to stage II CRC and does not provide prognostic stratification of patients with stage III CRC.


CONCLUSION
This study presents the development and validation of a 13-gene expression classifier, ColoGuideEx, for prognosis prediction specific to patients with stage II CRC. The robustness was shown across patient series, populations and different microarray versions.",2012,Gut
How to Use Fewer Markers in Admixture Studies,"Summary Swiss Fleckvieh has been established from 1970 as a composite of Simmental and Red Holstein Friesian cattle. Breed composition is currently reported based on pedigree information. Information on ancestry informative molecular markers potentially provides more accurate information. For the analysis Illumina Bovine SNP50 Beadchip data for 495 bulls were used. Markers were selected based on diff erence in allele frequencies in the pure populations, using FST as an indicator. Performance of sets with decreasing number of markers was compared. Th e scope of the study was to see how much we can reduce the number of markers based on FST to get a reliability that is close to that with the full set of markers. On these sets of markers hidden Markov models (HMM) and methods used in genomic selection (BayesB, partial least squares regression, LASSO variable selection) were applied. Correlations of admixture levels were estimated and compared with admixture levels based on pedigree information. FST chosen SNP gave very high correlations with pedigree based admixture. Only when using 96 and 48 SNP with the highest F ST , correlations dropped to 0.92 and 0.90, respectively.",2011,
Deregressed EBV as the response variable yield more reliable genomic predictions than traditional EBV in pure-bred pigs,"BackgroundGenomic selection can be implemented by a multi-step procedure, which requires a response variable and a statistical method. For pure-bred pigs, it was hypothesised that deregressed estimated breeding values (EBV) with the parent average removed as the response variable generate higher reliabilities of genomic breeding values than EBV, and that the normal, thick-tailed and mixture-distribution models yield similar reliabilities.MethodsReliabilities of genomic breeding values were estimated with EBV and deregressed EBV as response variables and under the three statistical methods, genomic BLUP, Bayesian Lasso and MIXTURE. The methods were examined by splitting data into a reference data set of 1375 genotyped animals that were performance tested before October 2008, and 536 genotyped validation animals that were performance tested after October 2008. The traits examined were daily gain and feed conversion ratio.ResultsUsing deregressed EBV as the response variable yielded 18 to 39% higher reliabilities of the genomic breeding values than using EBV as the response variable. For daily gain, the increase in reliability due to deregression was significant and approximately 35%, whereas for feed conversion ratio it ranged between 18 and 39% and was significant only when MIXTURE was used. Genomic BLUP, Bayesian Lasso and MIXTURE had similar reliabilities.ConclusionsDeregressed EBV is the preferred response variable, whereas the choice of statistical method is less critical for pure-bred pigs. The increase of 18 to 39% in reliability is worthwhile, since the reliabilities of the genomic breeding values directly affect the returns from genomic selection.",2011,"Genetics, Selection, Evolution : GSE"
Application of Machine Learning for Predicting Clinically Meaningful Outcome After Arthroscopic Femoroacetabular Impingement Surgery,"Background: Hip arthroscopy has become an important tool for surgical treatment of intra-articular hip pathology. Predictive models for clinically meaningful outcomes in patients undergoing hip arthroscopy for femoroacetabular impingement syndrome (FAIS) are unknown. Purpose: To apply a machine learning model to determine preoperative variables predictive for achieving the minimal clinically important difference (MCID) at 2 years after hip arthroscopy for FAIS. Study Design: Case-control study; Level of evidence, 3. Methods: Data were analyzed for patients who underwent hip arthroscopy for FAIS by a high-volume fellowship-trained surgeon between January 2012 and July 2016. The MCID cutoffs for the Hip Outcome Scoreâ€“Activities of Daily Living (HOS-ADL), HOSâ€“Sport Specific (HOS-SS), and modified Harris Hip Score (mHHS) were 9.8, 14.4, and 9.14, respectively. Predictive models for achieving the MCID with respect to each were built with the LASSO algorithm (least absolute shrinkage and selection operator) for feature selection, followed by logistic regression on the selected features. Study data were analyzed with PatientIQ, a cloud-based research and analytics platform for health care. Results: Of 1103 patients who met inclusion criteria, 898 (81.4%) had a minimum of 2-year reported outcomes and were entered into the modeling algorithm. A total of 74.0%, 73.5%, and 79.9% met the HOS-ADL, HOS-SS, and mHHS threshold scores for achieving the MCID. Predictors of not achieving the HOS-ADL MCID included anxiety/depression, symptom duration for >2 years before surgery, higher body mass index, high preoperative HOS-ADL score, and preoperative hip injection (all P < .05). Predictors of not achieving the HOS-SS MCID included anxiety/depression, preoperative symptom duration for >2 years, high preoperative HOS-SS score, and preoperative hip injection, while running at least at the recreational level was a predictor of achieving HOS-SS MCID (all P < .05). Predictors of not achieving the mHHS MCID included history of anxiety or depression, high preoperative mHHS score, and hip injections, while being female was predictive of achieving the MCID (all P < .05). Conclusion: This study identified predictive variables for achieving clinically meaningful outcome after hip arthroscopy for FAIS. Patient factors including anxiety/depression, symptom duration >2 years, preoperative intra-articular injection, and high preoperative outcome scores are most consistently predictive of inability to achieve clinically meaningful outcome. These findings have important implications for shared decision-making algorithms and management of preoperative expectations after hip arthroscopy for FAI.",2019,The American Journal of Sports Medicine
