title,abstract,year,journal
"Un Ã©leveur fabrique une ""perche-lasso"" uurga. Il est assis sur la jambe gauche et lÃ¨ve la jambe droite. Mai 1997. Hentej, Bajan-Bulag.","Lâ€™eleveur digne de ce nom est capable de reparer, mais aussi de fabriquer une uurga. Dans les regions ou le bois manque, comme dans le desert de Gobi, le lasso est davantage utilise. Le port du deel correspond, tout a la fois, a la seconde phase de socialisation, au dressage des techniques du corps et a la tenue de la personne accomplie. Câ€™est le vetement de lâ€™humain par excellence. Le port large du deel, taille aux mesures de chacun et seyant comme il le faut, est apprecie et caracterise l'homme adulte socialise.",1997,
The Cross-Section of Individual Equity Option Returns,"We examine a large set of potential determinants of expected option returns to identify the characteristics that can predict the expected returns of individual equity options. We use the adaptive least absolute shrinkage and selection operator (LASSO) to select the characteristics that provide independent information for the cross-section of options returns. Based on the selected characteristics, we suggest new profitable option portfolio strategies. The systematic patterns in the valuation of options relative to the identified characteristics offer important implications for option market efficiency, as well as option pricing models. We propose a set of tradable option portfolio strategies based on the identified characteristics, which yield average monthly out-of-sample return of up to 1.12%. The Cross-Section of Individual Equity Option Returns",2019,
CaracterÃ­sticas mecÃ¡nicas de uÃ±as acrÃ­licas en el toque de guitarra,"Los guitarristas sufren un importante desgaste en el contactode las unas con las cuerdas de la guitarra y concretamentecon las tres cuerdas superiores de laton. Actualmentese colocan unas llamadas de â€œporcelanaâ€, o unasesculpidas, las cuales dan un resultado aceptable en elapartado durabilidad, ademas de aportar un sonido aceptable.Sin embargo, en este trabajo se pretende medir lassolicitaciones que tiene la una de Poli[metacrilato de etilo](PEMA) del guitarrista bajo la accion del toque de guitarra,ya que en este tipo de toque la una esta sometida a bastantemas tension de lo habitual. Se parte de distintas formulacionesde PEMA y se ensaya el material para intentarimitar el movimiento natural de la una y asi cuantificar lassolicitaciones mecanicas en el uso de la misma. Se concluyeque es necesario una alta proporcion de iniciador yPEMA para obtener una una con adecuadas propiedadesmecanicas y de desgaste.",2015,Afinidad
Emeutes Ã  Bobo-Dioulasso et Ouahigouya La violence est fille de la malgouvernance (Bendre 27 fevrier 2008),"Emeutes a Bobo-Dioulasso et Ouahigouya La violence est fille de la malgouvernance mercredi 27 fevrier 2008, par Bendre source http://www.journalbendre.net/spip.php?article2006 Le 20 fevrier 2008 a ete un mercredi noir pour les villes de Bobo Dioulasso et de Ouahigouya. Des emeutes d'une grande ampleur ont ete declenchees dans ces deux villes contre la vie chere. Le bilan des degÃ¢ts de part et d'autre est important car les vandales et autres pilleurs sont passes par la. Reveil (...)",2008,
"Estudio Palinologico Del Jurasico Medio De Picun Leufu, Neuquen","From Middle jurassic of Picun Leufu in the Neuquen Province a spore assemblage was obtained closely associated with Callovian ammonites, and may be most closely compared with those described from Australia. It contains species of Deltoidospora, Cyatbidites, Concauispo- rites, Trilites, verrucosisporites, Foueotriletes, Lscbyosporites, d. Taurocusporites, Punctato- spcrites, Callialasporites, Vitreisporites, Podocarpidites, Trisaccites, Microcachryidites, Arauca- riacites, Lnaperturopollenites, Cycadopites, Monosulcites, Classopollis and Gliscopollis.",2013,Ameghiniana
Recovering Structured Data From Superimposed Non-Linear Measurements,"This work deals with the problem of distributed data acquisition under non-linear communication constraints. More specifically, we consider a model setup where <inline-formula> <tex-math notation=""LaTeX"">$M$ </tex-math></inline-formula> <italic>distributed nodes</italic> take individual measurements of an unknown <italic>structured source vector</italic> <inline-formula> <tex-math notation=""LaTeX"">$ \boldsymbol {x}_{0}\in \mathbb {R}^{n}$ </tex-math></inline-formula>, communicating their readings simultaneously to a <italic>central receiver</italic>. Since this procedure involves collisions and is usually imperfect, the receiver measures a <italic>superposition of non-linearly distorted signals</italic>. In a first step, we will show that an <inline-formula> <tex-math notation=""LaTeX"">$s$ </tex-math></inline-formula>-sparse vector <inline-formula> <tex-math notation=""LaTeX"">$ \boldsymbol {x}_{0}$ </tex-math></inline-formula> can be successfully recovered from <inline-formula> <tex-math notation=""LaTeX"">$ O(s \cdot \log (2n/s)$ </tex-math></inline-formula> of such superimposed measurements, using a traditional Lasso estimator that does not rely on any knowledge about the non-linear corruptions. This <italic>direct</italic> method however fails to work for several â€œuncalibratedâ€ system configurations. These <italic>blind reconstruction tasks</italic> can be easily handled with the <inline-formula> <tex-math notation=""LaTeX"">$ \ell ^{}$ </tex-math></inline-formula>-Group-Lasso, but coming along with an increased sampling rate of <inline-formula> <tex-math notation=""LaTeX"">$ O(s\cdot \max \{M, \log (2n/s) \}$ </tex-math></inline-formula> observations â€” in fact, the purpose of this <italic>lifting</italic> strategy is to extend a certain class of <italic>bilinear inverse problems</italic> to <italic>non-linear</italic> acquisition. Our two algorithmic approaches are a special instance of a more abstract framework which includes sub-Gaussian measurement designs as well as general (convex) structural constraints. These results are of independent interest for various recovery and learning tasks, as they apply to arbitrary non-linear observation models. Finally, to illustrate the practical scope of our theoretical findings, an application to <italic>wireless sensor networks</italic> is discussed, which actually serves as the prototypical example of our methodology.",2020,IEEE Transactions on Information Theory
La tombe de Vix,"La mise au jour de la tombe celtique de Vix en Bourgogne a connu un grand retentissement national et international. Son splendide mobilier funeraire nous est parvenu intact et est considere comme le plus riche exhume du sol de la Gaule independante. Cette sensationnelle decouverte, au pied de l'oppidum hallstattien du Mont Lassois, a relance le debat sur les relations entre le continent et les civilisations mediterraneennes a un moment-cle dans l'evolution de l'Europe occidentale : celui de l'affirmation de la civilisation celtique. Les publications en plusieurs langues, directement ou indirectement liees a la tombe de Vix, sont devenues innombrables, mais ne parviennent pas a elucider un dossier qui demeure tres complexe : c'est pourquoi un programme de travaux est actuellement en cours et comprend de nouvelles analyses, la publication exhaustive de la tombe et sa presentation dans le cadre du nouveau musee de ChÃ¢tillon-sur-Seine.",2000,
On the Q-linear convergence of forward-backward splitting method and uniqueness of optimal solution to Lasso,"In this paper, by using tools of second-order variational analysis, we study the popular forward-backward splitting method with Beck-Teboulle's line-search for solving convex optimization problem where the objective function can be split into the sum of a differentiable function and a possible nonsmooth function. We first establish that this method exhibits global convergence to an optimal solution of the problem (if it exists) without the usual assumption that the gradient of the differentiable function involved is globally Lipschitz continuous. We also obtain the $o(k^{-1})$ complexity for the functional value sequence when this usual assumption is weaken from global Lipschitz continuity to local Lipschitz continuity, improving the existing $\mathcal{O}(k^{-1})$ complexity result. We then derive the local and global Q-linear convergence of the method in terms of both the function value sequence and the iterative sequence, under a general metric subregularity assumption which is automatically satisfied for convex piecewise-linear-quadratic optimization problems. In particular, we provide verifiable sufficient conditions for metric subregularity assumptions, and so, local and global Q-linear convergence of the proposed method for broad structured optimization problems arise in machine learning and signal processing including Poisson linear inverse problem, the partly smooth optimization problems, as well as the $\ell_1$-regularized optimization problems. Our results complement the current literature by providing $Q$-linear convergence result to the forward-backward splitting method under weaker assumptions. Moreover, via this approach, we obtain several full characterizations for the uniqueness of optimal solution to Lasso problem, which covers some recent results in this direction.",2018,arXiv: Optimization and Control
Iranian hospital efficiency: a systematic review and meta-analysis.,"PURPOSE
The purpose of this paper (systematic review and meta-analysis) is to synthesize and analyze studies that assessed Iranian hospital efficiency.


DESIGN/METHODOLOGY/APPROACH
A systematic literature search was conducted using both international (the Institute for Scientific Information, Scopus and PubMed) and Iranian scientific (Magiran, IranMedex and Scientific Information Database) databases. The review included original studies that used the Pabon Lasso Model to examine Iranian hospital performance, published in Persian or English. A self-administered checklist was used to collect data. In total, 12 questions were used for quality assessment.


FINDINGS
In total, 34 studies met our inclusion criteria. The fixed-effects meta-analysis indicated that 19.2 percent (95% confidence interval (CI): 15.6-23.2 percent) of hospitals were in Zone 1 (poor performance: low bed turnover rate (BTR) and bed occupancy rate (BOR) and high average hospital stay (ALoS)), 23.7 percent (95% CI: 20.1-27.8 percent) were in Zone 2, 31.7 percent (95% CI: 27.7-36 percent) in Zone 3 (good performance: high BTR and BOR and low ALoS) and 25.4 percent (95% CI: 21.7-29.5 percent) in Zone 4.


PRACTICAL IMPLICATIONS
Results help Iranian health policymakers to understand hospital performance, which, in turn, may lead to promoting greater awareness and policy attention to improve Iranian hospital efficiency.


ORIGINALITY/VALUE
This study indicated that most Iranian hospitals had sub-optimal performance. Further studies are required to understand factors that explain the country's hospital inefficiency.",2019,International journal of health care quality assurance
From Sparse Regression to Sparse Multiple Correspondence Analysis,"High dimensional data means that the number of variables p if far larger
than the number of observations n.
This talk starts from a survey of various solutions in linear regression .
When p n the OLS estimator does not exist . Since it is a case of forced multi-
collinearity, one may use regularized techniques such as ridge regression, principal
component regression or PLS regression which keep all the predictors.
However if p n combinations of all variables cannot be interpreted. Sparse so-
lutions, ie with a large number of zero coe cients, are preferred. Lasso, elastic net,
sparse PLS perform simultaneously regularization and variable selection thanks to
non quadratic penalties: L1, SCAD etc.
In PCA, the singular value decomposition shows that if we regress principal com-
ponents onto the input variables, the vector of regression coe cients is equal to the
factor loadings. It su ces to adapt sparse regression techniques to get sparse ver-
sions of PCA and of PCA with groups of variables. We conclude by a presentation of
a sparse version of Multiple Correspondence Analysis and give several applications.",2013,
