title,abstract,year,journal
"[Susceptibility of Culex quinquefasciatus to insecticides in Bobo Dioulasso, Burkina Faso].","This study conducted from 1999 to 2000 in the suburbs of Bobo Dioulasso a town in the South of Burkina, aimed at investigating the susceptibility of the local population of Culex quinquefasciatus to various insecticides and proposing alternative strategies allowing a better management of insecticide resistance in the field. Eggs of C. quinquefasciatus were first collected in stagnant waste water places. The larvae were reared to early 4rth instar and tested by larval bioassays to determine the LC50/95 and the resistance ratios (RR50 and RR95) as well as their confidence intervals. A susceptible reference Strain ""Slab"" was used as control. Resistance was found to DDT and pyrethroids, but reduced susceptibility was found for carbamates, organophosphorates, phenyl pyrazole and in a less extend to Bacillus sphaericus. Resistance to pyrethroides is quite alarming since these insecticides are mainly used for bed net impregnation for the Roll Back malaria programme implemented in Africa. The high levels of insecticide resistance in C. quinquefasciatus suggest that alternative strategies have to be implemented to minimize the pressure of selection on resistant genes. The use of bio-larvicides (Bacillus sphaericus) alone or in rotation with different compounds may be a promising strategy for controlling C. quinquefasciatus in Bobo Dioulasso.",2005,Bulletin de la Societe de pathologie exotique
Group sparse topical coding: from code to topic,"Learning low dimensional representations of text corpora is critical in many content analysis and data mining applications. It is even more desired and challenging to learn a sparse representation in practice for large scale text modeling. However, traditional probabilistic topic models (PTM) lack a mechanism to directly control the posterior sparsity of the inferred representations; While the emerged non-probabilistic models (NPM) can explicitly control sparsity using sparse constraint like l_1 norm, they convey different limitations in latent representations. To address the existing problems, we propose a novel non-probabilistic topic model for discovering sparse latent representations of large text corpora, referred as group sparse topical coding (GSTC). Our model enjoys both the merits of the PTMs and NPMs. On one hand, GSTC can naturally derive document-level admixture proportions in topic simplex like PTMs, which is useful for semantic analysis, classification or retrieval. On the other hand, GSTC can directly control the sparsity of the inferred representations with group lasso by relaxing the normalization constraint. Moreover, the relaxed non-probabilistic GSTC can be effectively learned using coordinate descent method. Experimental results on benchmark datasets show that GSTC can discover meaningful compact latent representations of documents, and improve the document classification accuracy and time efficiency.",2013,
Six-long non-coding RNA signature predicts recurrence-free survival in hepatocellular carcinoma,"BACKGROUND
Recent evidence shows that long non-coding RNAs (lncRNAs) are closely related to hepatogenesis and a few aggressive features of hepatocellular carcinoma (HCC). Increasing studies demonstrate that lncRNAs are potential prognostic factors for HCC. Moreover, several studies reported the combination of lncRNAs for predicting the overall survival (OS) of HCC, but the results varied. Thus, more effort including more accurate statistical approaches is needed for exploring the prognostic value of lncRNAs in HCC.


AIM
To develop a robust lncRNA signature associated with HCC recurrence to improve prognosis prediction of HCC.


METHODS
Univariate COX regression analysis was performed to screen the lncRNAs significantly associated with recurrence-free survival (RFS) of HCC in GSE76427 for the least absolute shrinkage and selection operator (LASSO) modelling. The established lncRNA signature was validated and developed in The Cancer Genome Atlas (TCGA) series using Kaplan-Meier curves. The expression values of the identified lncRNAs were compared between the tumor and non-tumor tissues. Pathway enrichment of these lncRNAs was conducted based on the significantly co-expressed genes. A prognostic nomogram combining the lncRNA signature and clinical characteristics was constructed.


RESULTS
The lncRNA signature consisted of six lncRNAs: MSC-AS1, POLR2J4, EIF3J-AS1, SERHL, RMST, and PVT1. This risk model was significantly associated with the RFS of HCC in the TCGA cohort with a hazard ratio (HR) being 1.807 (95%CI [confidence interval]: 1.329-2.457) and log-rank P-value being less than 0.001. The best candidates of the six-lncRNA signature were younger male patients with HBV infection in relatively early tumor-stage and better physical condition but with higher preoperative alpha-fetoprotein. All the lncRNAs were significantly upregulated in tumor samples compared to non-tumor samples (P < 0.05). The most significantly enriched pathways of the lncRNAs were TGF-Î² signaling pathway, cellular apoptosis-associated pathways, etc. The nomogram showed great utility of the lncRNA signature in HCC recurrence risk stratification.


CONCLUSION
We have constructed a six-lncRNA signature for prognosis prediction of HCC. This risk model provides new clinical evidence for the accurate diagnosis and targeted treatment of HCC.",2019,World Journal of Gastroenterology
Ø§Ø±Ø²ÛŒØ§Ø¨ÛŒ Ø¹Ù…Ù„Ú©Ø±Ø¯ Ø§Ù„Ú¯ÙˆØ±ÛŒØªÙ…lasso Ø¨Ø§ ÙØ§Ø² ØªØµØ­ÛŒØ­Ø´Ø¯Ù‡ Ø¯Ø± Ø³ÛŒØ³ØªÙ…Ù‡Ø§ÛŒbci Ù…Ø¨ØªÙ†ÛŒ Ø¨Ø± Ssvep,Ø³ÛŒØ³ØªÙ…â€ŒÙ‡Ø§ÛŒ BCI Ù…Ø¨ØªÙ†ÛŒÂ­Ø¨Ø± SSVEP Ø¨Ù‡Â­Ø¯Ù„ÛŒÙ„ Ù…Ø²Ø§ÛŒØ§ÛŒÛŒ Ú†ÙˆÙ† Ø³Ø±Ø¹Øª Ø§Ù†ØªÙ‚Ø§Ù„ Ø§Ø·Ù„Ø§Ø¹Ø§Øª Ø¨Ø§Ù„Ø§ØŒ Ù†Ø³Ø¨Øª Ø¨Ø§Ù„Ø§ÛŒ Ø³ÛŒÚ¯Ù†Ø§Ù„ Ø¨Ù‡ Ù†ÙˆÛŒØ² Ùˆ Ø±Ø§Ø­ØªÛŒ Ú©Ø§Ø±Ø¨Ø±Ø§Ù† Ø¯Ø± Ø§Ø³ØªÙØ§Ø¯Ù‡ Ø§Ø² Ø¢Ù†â€ŒÙ‡Ø§ØŒ ØªÙˆØ¬Ù‡ Ø¨Ø³ÛŒØ§Ø±ÛŒ Ø§Ø² Ù…Ø­Ù‚Ù‚Ø§Ù† Ø±Ø§ Ø¨Ù‡ Ø®ÙˆØ¯ Ø¬Ù„Ø¨ Ú©Ø±Ø¯Ù‡Â­Ø§Ù†Ø¯. Ù‡Ø¯Ù Ù¾Ø±Ø¯Ø§Ø²Ø´ÛŒ Ø¯Ø± Ø§ÛŒÙ† Ø³ÛŒØ³ØªÙ…â€ŒÙ‡Ø§ØŒ Ø´Ù†Ø§Ø³Ø§ÛŒÛŒ ÙØ±Ú©Ø§Ù†Ø³ Ø¸Ø§Ù‡Ø±Â­Ø´Ø¯Ù‡ Ø¯Ø± Ø³ÛŒÚ¯Ù†Ø§Ù„ EEG Ú©Ø§Ø±Ø¨Ø± Ø§Ø³Øª. Ø§Ø² Ù…ÛŒØ§Ù† Ø±ÙˆØ´â€ŒÙ‡Ø§ÛŒ Ù¾Ø±Ø¯Ø§Ø²Ø´ÛŒ Ù…Ø®ØªÙ„ÙÛŒ Ú©Ù‡ Ø¨Ø±Ø§ÛŒ Ø´Ù†Ø§Ø³Ø§ÛŒÛŒ ÙØ±Ú©Ø§Ù†Ø³ Ø¯Ø± Ø³ÛŒØ³ØªÙ…â€ŒÙ‡Ø§ÛŒ BCI Ù…Ø¨ØªÙ†ÛŒÂ­Ø¨Ø± SSVEP Ø§Ø³ØªÙØ§Ø¯Ù‡ Ù…ÛŒÂ­Ø´ÙˆÙ†Ø¯ØŒ Ø±ÙˆØ´ LASSO Ø¨Ø§ Ø§Ø³ØªÙ‚Ø¨Ø§Ù„ ÙØ±Ø§ÙˆØ§Ù†ÛŒ Ù‡Ù…Ø±Ø§Ù‡ Ø¨ÙˆØ¯Ù‡Â­Ø§Ø³Øª. Ø¨Ø§ÙˆØ¬ÙˆØ¯ Ø¹Ù…Ù„Ú©Ø±Ø¯ Ù‚Ø§Ø¨Ù„Â­Ù‚Ø¨ÙˆÙ„ Ø±ÙˆØ´ LASSO Ø¯Ø± Ø³ÛŒØ³ØªÙ…â€ŒÙ‡Ø§ÛŒ BCI Ù…Ø¨ØªÙ†ÛŒÂ­Ø¨Ø± SSVEPØŒ Ø§ÛŒÙ† Ø±ÙˆØ´ Ø¯Ø± Ù‡Ù†Ú¯Ø§Ù… Ø³Ø§Ø®Øª Ø³ÛŒÚ¯Ù†Ø§Ù„ Ù…Ø±Ø¬Ø¹ØŒ Ø§Ø®ØªÙ„Ø§Ù ÙØ§Ø² Ø§Ø­ØªÙ…Ø§Ù„ÛŒ Ø¨ÛŒÙ† Ø³ÛŒÚ¯Ù†Ø§Ù„ Ù…Ø±Ø¬Ø¹ Ùˆ Ø³ÛŒÚ¯Ù†Ø§Ù„ EEG Ø«Ø¨ØªÂ­Ø´Ø¯Ù‡ Ø±Ø§ Ø¯Ø±Ù†Ø¸Ø± Ù†Ù…ÛŒâ€ŒÚ¯ÛŒØ±Ø¯. Ø¯Ø± Ø§ÛŒÙ† Ù…Ù‚Ø§Ù„Ù‡ØŒ Ø§ÛŒØ¯Ø© Ø§ØµÙ„Ø§Ø­ ÙØ§Ø² Ø³ÛŒÚ¯Ù†Ø§Ù„ Ù…Ø±Ø¬Ø¹ Ø¨Ø§ ØªÙˆØ¬Ù‡ Ø¨Ù‡ Ø³ÛŒÚ¯Ù†Ø§Ù„ EEG Ø«Ø¨Øªâ€ŒØ´Ø¯Ù‡ Ø¨Ø±Ø±Ø³ÛŒ Ø´Ø¯Ù‡ Ùˆ Ø±ÙˆØ´ Ù¾ÛŒØ´Ù†Ù‡Ø§Ø¯ÛŒ Ø¨Ø§ Ø¹Ù†ÙˆØ§Ù† LASSO Ø¨Ø§ ÙØ§Ø² ØªØµØ­ÛŒØ­â€ŒØ´Ø¯Ù‡ Ù…Ø·Ø±Ø­Â­Ø´Ø¯Ù‡ Ø§Ø³Øª. Ø¯Ø± Ø§ÛŒÙ† Ù…Ø·Ø§Ù„Ø¹Ù‡ØŒ Ø§Ø¨ØªØ¯Ø§ Ú©Ø§Ù†Ø§Ù„ Ù…Ù†Ø§Ø³Ø¨ Ø¨Ø±Ø§ÛŒ Ø´Ù†Ø§Ø³Ø§ÛŒÛŒ ÙØ±Ú©Ø§Ù†Ø³ Ø¯Ø± Ø³ÛŒØ³ØªÙ…â€ŒÙ‡Ø§ÛŒ BCI Ù…Ø¨ØªÙ†ÛŒÂ­Ø¨Ø± SSVEP Ø§Ù†ØªØ®Ø§Ø¨ Ø´Ø¯ Ùˆ Ø¯Ø± Ø§Ø¯Ø§Ù…Ù‡ØŒ Ù…Ù‚Ø§ÛŒØ³Ù‡â€ŒØ§ÛŒ Ø¨ÛŒÙ† Ø±ÙˆØ´ LASSO Ø§Ø³ØªØ§Ù†Ø¯Ø§Ø±Ø¯ Ùˆ Ø±ÙˆØ´ Ù¾ÛŒØ´Ù†Ù‡Ø§Ø¯ÛŒ LASSO Ø¨Ø§ ÙØ§Ø² ØªØµØ­ÛŒØ­â€ŒØ´Ø¯Ù‡ Ø§Ù†Ø¬Ø§Ù… Ø´Ø¯. Ù†ØªØ§ÛŒØ¬ Ø§ÛŒÙ† Ù…Ù‚Ø§Ù„Ù‡ Ù†Ø´Ø§Ù† Ù…ÛŒâ€ŒØ¯Ù‡Ø¯ Ú©Ù‡ Ø§ØµÙ„Ø§Ø­ ÙØ§Ø² Ø³ÛŒÚ¯Ù†Ø§Ù„ Ù…Ø±Ø¬Ø¹ Ø¯Ø± Ø±ÙˆØ´ Ù¾ÛŒØ´Ù†Ù‡Ø§Ø¯ÛŒ LASSO Ø¨Ø§ ÙØ§Ø² ØªØµØ­ÛŒØ­â€ŒØ´Ø¯Ù‡ØŒ Ø¨Ù‡ Ø¨Ù‡Ø¨ÙˆØ¯ Ù†ØªØ§ÛŒØ¬ Ø´Ù†Ø§Ø³Ø§ÛŒÛŒ ÙØ±Ú©Ø§Ù†Ø³ Ù†Ø³Ø¨Øª Ø¨Ù‡ Ø±ÙˆØ´ LASSO Ø§Ø³ØªØ§Ù†Ø¯Ø§Ø±Ø¯ Ù…Ù†Ø¬Ø± Ù…ÛŒâ€ŒØ´ÙˆØ¯.,2015,
Musica in edicola,"Dai primi anni Sessanta del secolo scorso, fino ai primi anni Novanta, nelle edicole italiane si verifico un fenomeno particolare: in mezzo ai giornali e alle riviste fece la sua comparsa la musica. In questo lasso di tempo diversi editori nazionali produssero un numero consistente di opere dedicate ai vari generi musicali, che prevedevano la combinazione di un fascicolo a stampa con un disco sonoro di vario formato e durata, diffondendole in edicola con cadenza settimanale. La mostra â€œMusica in edicolaâ€, costruita sui materiali della Sezione Musicale della Biblioteca Mediateca Finalese, tenutasi a Finalborgo dal 20 Luglio al 4 agosto 2019, ha esplorato questo tipo originale di produzione discografica che, utilizzando le edicole come canale di distribuzione, ha contribuito, e non poco, alla diffusione della cultura musicale tra le famiglie italiane.",2019,
Ot.prp. nr. 40 (2005-2006),Tvisten har oppstÃ¥tt i forbindelse med tariffreviÂ­ sjonen 2005. Tariffavtalen omfatter utelukkende Lufttransport AS. Forhandlinger om ny avtale fÃ¸rte ikke frem og Norsk Flygerforbund brÃ¸t forhandlingene og varsÂ­ let 2. desember 2005 plassoppsigelse for 94 flygere. Riksmeklingsmannen la ned forbud mot arbeidsÂ­ stans 4. desember 2005 og innkalte partene til mekÂ­ ling. Meklingen ble avsluttet 5. januar 2006 uten resultat. Norsk Flygerforbund tok ut tre av sine medÂ­ lemmer i streik fra 6. januar 2006. Streiken ble gradvis trappet opp med ytterligere 20 personer i perioden 11. â€“ 25. januar 2006. 3 Omfang og virkninger av konflikten,2006,
Reconstruction of Complex Time-varying Weighted Networks Based on LASSO,"Network reconstruction is significant in a variety of domains including physics, biology, engineering and social science. Although a lot of effort has been put into static network reconstructions, time-varying networks are rarely studied. Existing studies of time-varying networks usually assume nodes' dynamics to be linear or consider nodes' nonlinear dynamics as prior knowledge. In this paper, identification of time-varying weighted networks is discussed under the condition where network topology, link weights and nodes' nonlinear dynamics are all unknown or unavailable. In fact, networks in real world are naturally sparse which enables the transformation from network reconstruction problem into sparse signal recovering, so that $l_{1}$ regularization can be effectively applicable. Based on the assumption that most natural networks can be mathematically expressed by only a few important analytical functions, we construct a function set consisting of both linear and nonlinear candidate functions. Then LASSO is applied to select the possible function assemblies from the proposed set and optimize the coefficients of the corresponding function terms in order to best describe time-varying structures as well as nodes' nonlinear dynamics. To prove the feasibility and effectiveness of this reconstruction method, both two complex models are testified in networks of different sizes. And this method shows potential ability applying to a wide range of dynamical time-varying networks.",2018,2018 37th Chinese Control Conference (CCC)
Alternative life-histories in protogynous fishes: a general evolutionary theory,"Populations of many 'protogynous' fishes actually consist of 2 life-history pathways. Along one path, an individual is a male for its entire life; along the other, an individual is a female first, a male second. This paper develops a general evolutionary theory predicting the stable proportions of each type in a population that is the Evolutionarily Stable Strategy (ESS). Protogyny, sex reversal from female to male, is widely distributed in fish (review in Warner, 1978; Charnov, 1982). It is particularly common in parrotfish and wrasses (families Scaridae and Labridae). The lifehistory of these often includes 2 color phases, a duller i n i t i a l p h a s e followed by a brighter t e r m i n a l p h a S e , although some species are monochromatic. Many species (Robertson and Choat, 1974; Robertson and Warner, 1978; Warner and Robertson, 1978; Warner and Hoffman, 1980) also show 2 alternative life-history pathways coexisting in a single breeding population. A schematic representation of this is shown in Fig. 1, with special reference to wrasses of the genus Thalassorna. Individuals may enter initial phase as either males or females. For example, the figure shows Pproportion of a cohort entering the male pathway. At some time later in life, not necessarily the same along each pathway, a n individual enters terminal phase. Such individuals are males, and in contrast to initial phase fish, often have very different color, reproductive anatomy, and behavior patterns. Thus individuals who were female in initial phase reverse their sex to enter terminal phase (in addition to the evolutionary theory. The 2 pathways are thought to coexist because of frequency dependent natural selection. A wide variety of autosomal population genetic models predict that the proportion of individuals going down each pathway will be adjusted (in equilibrium or at ESS) such that the reproductive gains per individual are equalized for the 2 pathways (e.g. Gross and Charnov, 1980). This paper proposes a general ESS model, which theoretically links P to some other life history characteristics. For the 2 pathways shown in Fig. 1 (with reference to Thalassoma spp.) , Warner and Hoffman (1980) showed the ESS P to follow a particularly simple form. Their derivation assumed: (1) mortality, growth and change to terminal phase was the same on average for all initial phase individuals; (2) females mated once each day, and there was no tendency for larger or smaller females to mate with terminal as opposed to initial phase males; (3) the life history during terminal phase was on average equivalent for the 2 pathways; (4) that the population was stationary (unchanging in size with INITIAL PHASE I TERMINAL PHASE other changes). However, the initial phase males simI Fig. 1. Thalassoma spp. Alternative life-history pathways in anatomy and behavior' since they are wrasse of the aenus Thalassoma. A certain proportion of the . . already males. cohort (P) first mature as males, the rest (1 -P) mature as This case of alternative life-histories is one of the females, These are i n i t i a l p h a S e fish. Later in life the most spectacular known for vertebrates (Gross and males change color becoming t e r m i n a l p h a S e males. charnov, 1980; review: Rubenstein, 1980); a quite They then defend territories and pair-spawn with females. Later in life initial phase females change b o t h sex and color situation exists for some protandrous to become terminal ~ h a s e males. Initial phase males (often) shrimp (Charnov, 1979, 1981, 1982; Charnov et al., group spawn wlth ;ome females. The ESS P equalizes the 1978). It allows US to test one particular form of reproductive gains of the 2 pathways O Inter-Research/Pr~nted in F. R. Germany 017 1-8630/82/0009/0305/$ 02.00 Mar. Ecol. Prog. Ser 9: 305-307, 1982 a stable age distribution). Their result was very simple; in ESS, P was related to 2 population parameters. Define: T ' = average number of females who mate each day with each terminal phase male. S' = proportion of the population in terminal phase. The Warner-Hoffman result was that For the 2 species of the genus Thalassoma they studied, T ' . S ' < .l, so that Equation (1) is almost equivalent to P 1/2 (1 T' . S') (2) The testing of this relation (Eq. 2) for these 2 species is in Warner and Hoffman (1980) and Charnov (1982). Charnov (1982) showed that Equation 1 is equivalent to h p = P l + h (or = l P h) where h = proportion of the entire female population who mate with the initial phase males. This relation also relaxed the assumption that females mated once each day indeed, in many laborid species females probably mate less often than once each day. Warner (pers. comm., cited in Charnov, 1982) had noted, however, that some locations with Thalassoma had initial phase male, b U t that these males did not breed. Charnov (1982) suggested that this type of initial phase male could nonetheless be in ESS, provided that the initial phase non-breeding male more than doubled its chances of reaching terminal phase. That is, the nonbreeding individual might survive better and/or grow faster, contrasted to an initial phase female. According to Charnov (1982), if such a nonbreeder male has a chance a of reaching terminal phase, compared to a chance of 1 for an initial phase female (i.e. . . he is a times more likely to reach terminal phase), a stationary population has an ESS P where Now, Equation (3) assumes the 2 life-history pathways to be equivalent in growth and mortality while allowing the initial phase males access to h proportion of the females. Eq. (4) allows the 2 pathways to differ in growth and mortality, but assumes that no females are available to mate with initial phase males. Clearly, the 2 key variables are h and a, and what we would like to do is to combine them into one ESS theory. I have done this for one general situation and report here the answer This ESS P was derived by introducing into a stationary population a mutant gene whose bearer alters its own P, a , or the proportion of the h females it mates with. We then look for population values for P and a such that the mutant is always selected against. Since this method of analysis is detailed in Charnov (1982), I will not present the algebra here, but will simply discuss the final result. If h and a are assumed to take fixed values (or to be a function of each other) or if a rare mutant who alters its a to 6 (e.g. expends more energy in reproduction) does not really alter the population wide h (the mutant (6) initial phase male may well garner for itself a greater fraction of the females who are available to a l l the initial phase males, but overall h of the females go to the little males), then the ESS P/(1 -P) is the positive root of the following quadratic equation. Let A = P/(1-P); the equation is If a = 1, A = h; if h = 0, A = 1 2/a (these are Equations 3 and 4). In Fig. 2, I have graphed P/(1 -P) versus h for 4 a values. Somewhat surprisingly, for a between .5 and 1.5 (which seem like large deviations in the male compared to the female pathway), the rule P/ (1 -P) h is still very close to that theoretically predicted. Proportion of females mated to initial phase males (=h) Fig 2. The ESS P/(1P) as a function of h , the proportion of the females who mate wlth initial phase males, and a, the relative chances of an initial phase male (compared to a female) making ~t to terminal phase. For a between .5 and 1.5. the relation P/(1 -P) h is a good approximation Charnov (1982) discussed several data sets for labroid fishes (work of Warner, Robertson, Hoffman, Choat as cited above), and concluded that P was related to h as predicted (Eq. 3), at least qualitatively. While there are no published data on a, such field data may be possible . . in which case we can test the more general theory as given in Equation (5). Acknowledgement. J. Endler helped with the calculations for Fig. 2. Charnov: Life histories in protogynous fishes 307",1982,Marine Ecology Progress Series
"Exploratory Data Analysis in Empirical Research: Proceedings of the 25th Annual Conference of the Gesellschaft Fur Klassifikation E.V., University of Munich, March 14-16, 2001","1: Classification, Data Analysis and Statistics.- Sliced Inverse Regression for High-dimensional Time Series.- Symbolic Clustering of Constrained Probabilistic Data.- On Memory Requirement with Normal Symbolic Form.- On the Roles of Galois Connections in Classification.- Mining Sets of Time Series: Description of Time Points.- Spatial Smoothing with Robust Priors in Functional MRI.- Clustering in the Presence of Outliers.- Two Models of Random Intersection Graphs for Classification.- Classification Techniques based on Methods of Computational Intelligence.- Constrained Correspondence Analysis for Seriation in Archaeology Applied to Sagalassos Ceramic Tablewares.- The Moment Preservation Method of Cluster Analysis.- On The General Distance Measure.- Tests for One-dimensional Nearest Neighbors Clusters.- Integration of Cluster Analysis and Visualization Techniques for Visual Data Analysis.- Bayesian Space-time Analysis of Health Insurance Data.- On Clustering by Mixture Models.- Using Additive Conjoint Measurement in Analysis of Social Network Data.- Bayesian Latent Class Metric Conjoint Analysis - A Case Study from the Austrian Mineral Water Market.- Diagnostics in Multivariate Data Analysis: Sensitivity Analysis for Principal Components and Canonical Correlations.- Classification of Natural Languages by Word Ordering Rule.- Combining Mental Fit and Data Fit for Classification Rule Selection.- Bayesian Analysis of Econometric Models for Count Data: A Survey.- k-Means Clustering with Outlier Detection, Mixed Variables and Missing Values.- 2: Web Mining, Data Mining and Computer Science.- Repeat-buying Theory and its Application for Recommender Services.- Joker - Visualization of an Object Model for a Cost Accounting Educational Software.- Data Preparation in Large Real-world Data Mining Projects: Methods for Imputing Missing Values.- Clustering of Document Collections to Support Interactive Text Exploration.- Web Usage Mining - Languages and Algorithms.- Thesaurus Migration in Practice.- Relational Clustering for the Analysis of Internet Newsgroups.- The Theory of On-line Learning - A Statistical Physics Approach.- A Framework for Web Usage Mining on Anonymous Logfile Data.- 3: Medicine, Biological Sciences and Health.- Knee Replacement Surgery and Learning Effects - Data Evidence from a German Hospital.- Self-organizing Maps and its Applications in Sleep Apnea Research and Molecular Genetics.- Automated Classification of Optic Nerve Head Topography Images for Glaucoma Screening.- Comparing Split Criteria for Constructing Survival Trees.- A Type of Bayesian Small Area Estimation for the Analysis of Cancer Mortality Data.- DEA-Benchmarks for Austrian Physicians.- Data Mining Tools for Quality Management in Health Care.- The Effects of Simultaneous Misclassification on the Attributable Risk.- Statistical Genetics - Present and Future.- 4: Marketing, Finance and Management Science.- Market Simulation Using Bayesian Procedures in Conjoint Analysis.- Value Based Benchmarking and Market Partitioning.- Optimization of Corporate Reorganization Portfolios based on a Genetic Algorithm.- Key Success Factors in City Marketing - Some Empirical Evidence.- From Credit Scores to Stable Default Probabilities: A Model Based Approach.- Dimensions of Credit Risk.- Cognitive Organization of Person Attributes: Measurement Procedures and Statistical Models.- Manufacturing Branches in Poland - A Classification Attempt.- Market-Segments of Automotive Brands: Letting Multivariate Analyses Reveal Additional Insights.- Sequence Mining in Marketing.- Portfolio Management Using Multivariate Time Series Forecasts.- Value-at-Risk for Financial Assets Determined by Moment Estimators of the Tail Index.- Keywords.- Authors.",2003,
Targeted Covariate-Adjusted Response-Adaptive LASSO-Based Randomized Controlled Trials,"We present a new covariate-adjusted response-adaptive randomized controlled trial design and inferential procedure built on top of it. The procedure is targeted in the sense that {\em (i)} the sequence of randomization schemes is group-sequentially determined by targeting a user-specified optimal randomization design based on accruing data and, {\em (ii)} our estimator of the user-specified parameter of interest, seen as the value of a functional evaluated at the true, unknown distribution of the data, is targeted toward it by following the paradigm of targeted minimum loss estimation. We focus for clarity on the case that the parameter of interest is the marginal effect of a binary treatment and that the targeted optimal design is the Neyman allocation, in an effort to produce an estimator with smaller asymptotic variance. For clarity too, we consider the case that the estimator of the conditional outcome given treatment and baseline covariates, a key element of the procedure, is obtained by LASSO regression. Under mild assumptions, the resulting sequence of randomization schemes converges to a limiting design, and the TMLE estimator is consistent and asymptotically Gaussian. Its asymptotic variance can be estimated too. Thus we can build valid confidence intervals of given asymptotic levels. A simulation study confirms our theoretical results.",2014,
