title,abstract,year,journal
A Theoretical Analysis of Sparse Recovery Stability of Dantzig Selector and LASSO,"Dantzig selector (DS) and LASSO problems have attracted plenty of attention in statistical learning, sparse data recovery and mathematical optimization. In this paper, we provide a theoretical analysis of the sparse recovery stability of these optimization problems in more general settings and from a new perspective. We establish recovery error bounds for these optimization problems under a mild assumption called weak range space property of a transposed design matrix. This assumption is less restrictive than the well known sparse recovery conditions such as restricted isometry property (RIP), null space property (NSP) or mutual coherence. In fact, our analysis indicates that this assumption is tight and cannot be relaxed for the standard DS problems in order to maintain their sparse recovery stability. As a result, a series of new stability results for DS and LASSO have been established under various matrix properties, including the RIP with constant $\delta_{2k}< 1/\sqrt{2}$ and the (constant-free) standard NSP of order $k.$ We prove that these matrix properties can yield an identical recovery error bound for DS and LASSO with stability coefficients being measured by the so-called Robinson's constant, instead of the conventional RIP or NSP constant. To our knowledge, this is the first time that the stability results with such a unified feature are established for DS and LASSO problems. Different from the standard analysis in this area of research, our analysis is carried out deterministically, and the key analytic tools used in our analysis include the error bound of linear systems due to Hoffman and Robinson and polytope approximation of symmetric convex bodies due to Barvinok.",2017,arXiv: Statistics Theory
Observations sur le Primaire de la region de Bobo-Dioulasso (Haute-Volta),"A 400 meter-deep borehole through the Paleozoic section at Bobo-Dioulasso in the upper Volta region, western Africa, shows that the Bobo sandstones are thicker than heretofore mapped and that there is a schistose formation at least 70 meters thick in the upper part of the Sotuba sandstones, to which the schist belt northeast and southeast of Dedougou, originally mapped as the Toun schists, belongs. Other details of the stratigraphy are reported.",1960,Bulletin De La Societe Geologique De France
Enhanced Production of Îº-Carrageenase and Îº-Carrageenan Oligosaccharides through Immobilization of Thalassospira sp. Fjfst-332 with Magnetic Fe3O4-Chitosan Microspheres.,"In this study, immobilized bacteria (IMB) microsphere was prepared by embedding Îº-carrageenase-producing Thalassospira sp. Fjfst-332 (TF332) onto a magnetic Fe3O4-chitosan carrier. The performance of Fe3O4-chitosan carrier was optimized by comparing its bacteria immobilization capacity at different Fe3O4:chitosan ratios and temperatures, while the functions of IMB microspheres were characterized by examining their Îº-carrageenase production at different temperatures, pH's, and reuse cycles. At the 1:1 (w:w) Fe3O4:chitosan ratio, the Fe3O4-chitosan carriers possessed sufficient anchoring capacity for bacterial immobilization without significant compromise of their magnetism for magnetic separation of IMB from culture media. The spectroscopic analysis of IMB microspheres indicated that the immobilization of TF332 might affect the amide groups in chitosan. Compared to free bacteria, IMB can produce Îº-carrageenase at higher temperature, wider pH range, and faster rate. More importantly, the Îº-carrageenase-producing activity was sustained for at least seven reuse cycles. The major Îº-carrageenan degradation products of IMB-derived Îº-carrageenase were the oligosaccharides containing two to six monosaccharide units. Overall, this Fe3O4-chitosan-TF-332 microsphere has the potential to become a stable and reusable platform for large-scale production of Îº-carrageenan oligosaccharides.",2017,Journal of agricultural and food chemistry
"Crenobalneotherapy in fibromyalgia, a systematic review","The purpose of the study is to find and summarize the best evidence for crenobalneotherapy in fibromyalgia syndrome. 
Method 
Bibliographic analysis. Performed by 3 reviewers (FBF, AD, ND), on multiple databases with keywords: â€œFibromyalgiaâ€ AND â€œspaâ€ OR â€œbalneotherapyâ€ OR â€œhydrotherapyâ€ OR â€œmudâ€ OR â€œpeloidâ€ OR â€œbathâ€ OR â€œpoolâ€ OR â€œthalassotherapyâ€ OR â€œmineral waterâ€ OR â€œhot bathâ€ OR â€œaquaticâ€ OR â€œthermal waterâ€. 
Inclusion criteria were: comparative studies evaluating interventions of 1 to 6 weeks, diagnostic of fibromyalgia with 1990 ACR classification criteria, trials performed after 1990, No restriction in length of follow up, studies in English, French, and Turkish. 
Methodological analysis. Internal validity is estimated by CLEAR NTP (10 items): evaluating selection bias, performance bias, detection bias & attrition bias. 
External validity & Statistical validity is estimated by personal checklists. We also performed an empirical analysis of publication bias by the graphical test proposed by Sutton (Sutton BMJ 2012).",2018,
Multiscale analysis and nonlinear dynamics : from genes to the brain,"Introduction - Multiscale Analysis: Modeling, Data, Networks, and Dynamics I. MULTIRESOLUTION ANALYSIS Mathieu Desbrun, Roger D. Donaldson, Houman Owhadi: Discrete Geometric Structures in Homogenization and Inverse Homogenization Isaac Z. Pesenson: Multiresolution Analysis on Compact Riemannian Manifolds II. NONLINEAR DYNAMICS of TRANSCRIPTION NETWORKS and SYNTHETIC BIOCHEMICAL CIRCUITS Elisa Franco, Jongmin Kim, Friedrich Simmel: Dynamics of synthetic transcription networks Raphael Plasson, Yannick Rondelez: Synthetic biochemical dynamic circuits III. NONLINEAR DYNAMICS: THE BRAIN AND THE HEART Paul L. Nunez, Ramesh Srinivasan, Lester Ingber: Theoretical and experimental electrophysiology in human neocortex: multiscale dynamic correlates of conscious experience Danielle S. Bassett, Felix Siebenhuhner: Multiscale network organization in the human brain Michel Le Van Quyen, Vicente Botella-Soler, Mario Valderrama: Neuronal oscillations scale up and scale down the brain dynamics Michael X. Cohen, Bradley Voytek: Linking nonlinear neural dynamics to single-trial human behavior Etienne Hugues, Juan R. Vidal, Jean-Philippe Lachaux, Gustavo Deco: Brain dynamics at rest: how structure shapes dynamics Misha Z. Pesenson: Adaptive multiscale encoding - a computational function of neuronal synchronization Zhilin Qu, Michael Nivala: Multi-scale nonlinear dynamics in cardiac electrophysiology: from sparks to sudden death Connor Houghton, Thomas Kreuz: Measures of spike train synchrony: from single neurons to populations",2013,
A modified multinomial baseline logit model with logit functions having different covariates,"The multinomial logistic regression is a useful tool in the health and life sciences. In this paper, we propose a modified multinomial baseline logit model for nominal polychotomous data. The modified model is suitable for use in the situation where separate logistic models may be functions of different covariates. An estimation procedure is presented. The modified model is an alternative to the multinomial baseline logit model and the multivariate sparse group lasso. Simulation shows that this modified model outperforms the multinomial baseline logit model and the multinomial sparse group lasso. A real data set about an adolescent placement study is analyzed to demonstrate flexibility and efficiency of the modified model.",2019,Communications in Statistics - Simulation and Computation
[Complications of the biopsy of prostate transrectal ecoguide: about a case].,"Oh RC, Hustead TR. Causes and evaluation of mildly elevated liver transaminase levels. Am Fam Physician. 2011;84:1003--8. Davidson DF, Watson DJM. Macroenzyme detection by polyethyleneglycol precipitation. Ann Clin Biochem. 2003;40:514--20. Lee M, Vajro P, Keeffe EB. Isolated aspartate aminotransferase elevation: think macro-AST. Dig Dis Sci. 2011;56:311--3. Galasso PJ, Litin SC, Oâ€™Brien JF. The macroenzymes: a clinical review. Mayo Clin Proc. 1993;68:349--54. Turecky L. Macroenzymes and their clinical significance. Bratisl Lek Listy. 2004;105:260--3. Diego Martinez-Urbistondo âˆ— y Bruno Sangro",2013,Gastroenterologia y hepatologia
Efficient method for solving one norm equality constrained problem,"The paper proposes an efficient method for solving a one norm equality constrained optimization problem. In fact, this kind of optimization problems is nonconvex. First, the problem is formulated as the least absolute shrinkage and selection operator (LASSO) optimization problem. Then, it is solved by iterative shrinkage algorithms such as the fast iterative shrinkage thresholding algorithm (FISTA). Next, the solution of the LASSO optimization problem is employed for formulating the constraint of the corresponding least squares constrained optimization problem. The solution of the least squares constrained optimization problem is taken as a near globally optimal solution of the one norm equality constrained optimization problem. Computer numerical simulation results show that our proposed method outperforms existing methods in terms of the accuracy of the obtained solution satisfying the one norm equality constraint.",2014,"2014 9th International Symposium on Communication Systems, Networks & Digital Sign (CSNDSP)"
Interactive visual exploration of halos in large-scale cosmology simulation,"Halo is one of the most important basic elements in cosmology simulation, which merges from small clumps to ever larger objects. The processes of halosâ€™ birth and merging play a fundamental role in studying theÂ evolution of large-scale cosmological structure. In this paper, a visual analysis system is developed to interactively identify and explore the evolution histories of thousands of halos. In this system, an intelligent structure-aware selection method in What You See Is What You Get manner is designed to efficiently define userâ€™s interesting region in 3D space with 2D hand-drawn lasso input. Then the exact information of halos within this 3D region is identified by data mining in the merger tree files. To avoid visual clutter, all the halos are projected in 2D space with MDS method. Through the linked view of 3D view and 2D graph, users can interactively explore these halos, including the tracing path and theÂ evolution history tree.Graphical abstract",2014,Journal of Visualization
Block-sparse Solutions using Kernel Block RIP and its Application to Group Lasso,"We propose kernel block restricted isometry property (KB-RIP) as a generalization of the well-studied RIP and prove a variety of results. First, we present a â€œsumof-normsâ€-minimization based formulation of the sparse recovery problem and prove that under suitable conditions on KB-RIP, it recovers the optimal sparse solution exactly. The Group Lasso formulation, widely used as a good heuristic, arises naturally from the Lagrangian relaxation of our formulation. We present an efficient combinatorial algorithm for provable sparse recovery under similar assumptions on KB-RIP. This result improves the previously known assumptions on RIP under which a combinatorial algorithm was known. Finally, we provide numerical evidence to illustrate that not only are our sumof-norms-minimization formulation and combinatorial algorithm significantly faster than Lasso, they also outperforms Lasso in terms of recovery.",2011,
"Conservation genetics and ecology of the endangered heathland shrub, Allocasuarina emuina","The subtropical coastal heathlands of south-east Queensland have undergone considerable habitat loss in recent years due to high levels of urbanisation. This study used morphological and microsatellite markers to investigate the reproductive ecology and population genetic structure of the endangered wind-pollinated shrub, Allocasuarina emuina, and its risk of genetic assimilation by a common congener, A. littoralis. Differences in breeding system were found between the dioecious population of A. emuina on Mt. Emu and the monoecious, wet heath populations of the coastal plain. Highly significant differences (p A. littoralis appear to be maintaining species boundaries. An examination of the genetic relationships between A. littoralis, A. emuina and three other restricted, â€˜dioeciousâ€™ species from the region, A. thalassoscopica (E), A. rigida ssp. exsul (V), and A. filidens (R), found genotypes of the four threatened taxa to each be composed of a limited subset of A. littoralis alleles, with varying proportions of identical multilocus profiles, indicating both facultative apomixis and sexual reproduction. Chromosome determinations confirmed A. littoralis as an autopolyploid (2n = 22, 33, 44), whereas the four threatened species were found to be either diploid (A. rigida ssp. exsul, 2n = 22), triploid (A. filidens, 2n = 33), or tetraploid (A. emuina and A. thalassoscopica, 2n = 44). Negligible differentiation was detected among species at either the matK or the JLA chloroplast regions, implying that diversification from the putative progenitor, A. littoralis, has been relatively recent. Minimal morphological, cytological, or genetic differentiation was found between the single population of A. thalassoscopica and A. emuina, which suggests that the status of A. thalassoscopica as a separate taxon should be reviewed.; ; Submitted in the fulfilment of the requirements of the degree of Doctor of Philosophy, University of the Sunshine Coast, 2010.",2010,
Deep convolutional neural network for mammographic density segmentation,"Breast density is one of the most significant factors for cancer risk. In this study, we proposed a supervised deep learning approach for automated estimation of percentage density (PD) on digital mammography (DM). The deep convolutional neural network (DCNN) was trained to estimate a probability map of breast density (PMD). PD was calculated as the ratio of the dense area to the breast area based on the probability of each pixel belonging to dense region or fatty region at a decision threshold of 0.5. The DCNN estimate was compared to a feature-based statistical learning approach, in which gray level, texture and morphological features were extracted from each ROI and the least absolute shrinkage and selection operator (LASSO) was used to select and combine the useful features to generate the PMD. The reference PD of each image was provided by two experienced MQSA radiologists. With IRB approval, we retrospectively collected 347 DMs from patient files at our institution. The 10-fold cross-validation results showed a strong correlation r=0.96 between the DCNN estimation and interactive segmentation by radiologists while that of the feature-based statistical learning approach vs radiologistsâ€™ segmentation had a correlation r=0.78. The difference between the segmentation by DCNN and by radiologists was significantly smaller than that between the feature-based learning approach and radiologists (p < 0.0001) by two-tailed paired t-test. This study demonstrated that the DCNN approach has the potential to replace radiologistsâ€™ interactive thresholding in PD estimation on DMs.",2018,
Prediction models for solitary pulmonary nodules based on curvelet textural features and clinical parameters.,"Lung cancer, one of the leading causes of cancer-related deaths, usually appears as solitary pulmonary nodules (SPNs) which are hard to diagnose using the naked eye. In this paper, curvelet-based textural features and clinical parameters are used with three prediction models [a multilevel model, a least absolute shrinkage and selection operator (LASSO) regression method, and a support vector machine (SVM)] to improve the diagnosis of benign and malignant SPNs. Dimensionality reduction of the original curvelet-based textural features was achieved using principal component analysis. In addition, non-conditional logistical regression was used to find clinical predictors among demographic parameters and morphological features. The results showed that, combined with 11 clinical predictors, the accuracy rates using 12 principal components were higher than those using the original curvelet-based textural features. To evaluate the models, 10-fold cross validation and back substitution were applied. The results obtained, respectively, were 0.8549 and 0.9221 for the LASSO method, 0.9443 and 0.9831 for SVM, and 0.8722 and 0.9722 for the multilevel model. All in all, it was found that using curvelet-based textural features after dimensionality reduction and using clinical predictors, the highest accuracy rate was achieved with SVM. The method may be used as an auxiliary tool to differentiate between benign and malignant SPNs in CT images.",2013,Asian Pacific journal of cancer prevention : APJCP
Transcriptome analysis of expressed sequence tags from the venom glands of the fish Thalassophryne nattereri.,"Thalassophryne nattereri (niquim) is a venomous fish found on the northern and northeastern coasts of Brazil. Every year, hundreds of humans are affected by the poison, which causes excruciating local pain, edema, and necrosis, and can lead to permanent disabilities. In experimental models, T. nattereri venom induces edema and nociception, which are correlated to human symptoms and dependent on venom kininogenase activity; myotoxicity; impairment of blood flow; platelet lysis and cytotoxicity on endothelial cells. These effects were observed with minute amounts of venom. To characterize the primary structure of T. nattereri venom toxins, a list of transcripts within the venom gland was made using the expressed sequence tag (EST) strategy. Here we report the analysis of 775 ESTs that were obtained from a directional cDNA library of T. nattereri venom gland. Of these ESTs, 527 (68%) were related to sequences previously described. These were categorized into 10 groups according to their biological functions. Sequences involved in gene and protein expression accounted for 14.3% of the ESTs, reflecting the important role of protein synthesis in this gland. Other groups included proteins engaged in the assembly of disulfide bonds (0.5%), chaperones involved in the folding of nascent proteins (1.4%), and sequences related to clusterin (1.5%), as well as transcripts related to calcium binding proteins (1.0%). We detected a large cluster (1.3%) related to cocaine- and amphetamine-regulated transcript (CART), a peptide involved in the regulation of food intake. Surprisingly, several retrotransposon-like sequences (1.0%) were found in the library. It may be that their presence accounts for some of the variation in venom toxins. The toxin category (18.8%) included natterins (18%), which are a new group of kininogenases recently described by our group, and a group of C-type lectins (0.8%). In addition, a considerable number of sequences (32%) was not related to sequences in the databases, which indicates that a great number of new toxins and proteins are still to be discovered from this fish venom gland.",2006,Biochimie
