title,abstract,year,journal
Learning the Network Structure of Heterogenerous Data via Pairwise Exponential MRF,"Markov random fields (MRFs) are a fundamental fool on data modeling. And the study on inferring the network structure (or Markov structure) has provoked an interested in many applications in machine learning. Often, it is necessary to model MRFs between heterogeneous entities, where the nodes in the graphical model can refer to different types of objects. For example, modeling medical patients may require joint reasoning about categorical and continuous variables (i.e., age, gender and medical history events) [1]. Or, when analyzing protein interactions, data about different types of proteins might be captured using different experimental methods [13]. In order to faithfully model such domains using graphical models, nodes of the model must follow different types of distributions (Gaussian, Poisson, Binary, etc.). While the structure of such heterogeneous graphical models is typically learned through observational data, estimating them is a challenging problem for both computational and mathematical reasons, and scalable inference methods have not yet been developed. In this paper, we propose a subset of the multivariate exponential family distribution, which we call the pairwise exponential Markov random field (PE-MRF). Our PE-MRF model explicitly reveals the Markov structure across the variables and can cover many common distributions, such as Ising models, Gaussian MRFs, and mixed (heterogeneous) models. A distinct representation of the joint distribution allows for a compact representation of heterogeneous models and, eventually, a much faster structure/parameter learning method (O(p), compared to O(p), to learn a p node distribution, which has on the order of p unknown variables). After formally defining the model, we propose a method of learning its parameters. Because solving the exact maximum likelihood problem is computationally intractable in general high-dimensional settings, we extend an approach known as the approximated maximum likelihood, which previously has only been used for solving Ising models [2, 17]. This approach relies on deriving a tractable upper bound on the (intractable) log-partition function of the PE-MRF. We then show that the estimator can be simplified into a convex problem, minimizing the log-determinant divergence [15] plus a group sparsity penalty [7]. We call this the group graphical lasso for PE-MRFs, since it turns out to be a generalization of the well-known graphical lasso [6], a popular method of learning Gaussian MRFs. In other words, The graphical lasso is just a special case of our method, which is more generally able to reveal the Markov structure in heterogeneous settings. Furthermore, we prove that our method is sparsistent [15, 19], meaning that, under some mathematical assumptions, we are guaranteed to recover the true underlying Markov structure of the distribution. By converting the problem into the group graphical lasso, we are able to infer the structure in a scalable way. In contrast to the pseudo-likelihood, typically requiring Newton-type methods [3, 10, 16, 19], we develop an algorithm based on the alternating direction method of multipliers (ADMM) [4], where we solve for closed-form updates for each of the ADMM subproblems. These fast updates speed up the solver and make ADMM more scalable than other methods. Finally, we test our approachâ€™s accuracy and scalability on both synthetic and real datasets.",2016,
Universality in short-time critical gluodynamics with heat-bath-inspired algorithms,"Universidade Tecnologica Federal do Parana,Rua XV de Novembro 2191, CEP 85902-040, Toledo (PR), BrazilAbstractShort-timedynamicstechniqueisusedtostudytherelaxationprocessforthe(2+1)-dimensionalcriticalgluodynamicsoftheSU(2)latticegaugetheory.Ageneralizedclassofheat-bath-inspiredupdatingalgorithmswasemployedduringtheshort-timeregime of the dynamic evolution for performance comparison. The static and dy-namiccriticalexponentsofthetheoryweremeasured,servingasadynamicbench-markforalgorithmiceï¬ƒciency.Ourresultsareinagreementwithpredictionsfromuniversalityhypothesisandsuggestthatthereisanunderlyinguniversaldynamicssharedbytheanalyzedalgorithms.Key words: Dynamiccriticalphenomena,Latticegaugetheory,AlgorithmsPACS: 64.60.Ht,11.15.Ha,87.55.kd",2010,Comput. Phys. Commun.
An approach to new methods for digital signal processing on optical mapping sequences and electrical mapping,"Optical Mapping (OM) sequences represent a very useful tool for registering cardiac bioelectric activity with high patio-temporal resolution. Conventional preprocessing of OM movies is mostly done with spatio-temporal filters, which could be improved for yielding better signal to noise ratio in the processed images. Also, the multimodal mapping, such as electrical mapping combined with OM, is limited by the need of presence of catheters in the optical image. In this work, we addressed a twofold objective. First, we explored the suitability and scope of intrinsic multi-recording techniques to separate different noise sources in OM sequences. Second, we explored the use of advanced techniques to extrapolate the electrical mapping shadowed spatial regions on the OM images. We scrutinized the Singular Value Decomposition (SVD) on OM sequences obtained in OM laboratory, showing that: (1) the second spatial component mostly conveys movement artifacts, and could be removed or processed for improving the quality; (2) the components from 3 to about 10 convey both spatial variations and spatial artifacts, which can not be readily decoupled. The use of GPatt, an advanced algorithm for multidimensional pattern extrapolation based on Gaussian Processes, was also analyze in a multimodal recording of OM and electrical mapping including a lasso catheter, showing interesting capabilities for removing the catheter shadows with fidelity, and dependence with respect to noise and texture. Our results show that other processing methods can provide with enhanced signal to noise ratio when working with OM sequences.",2016,2016 Computing in Cardiology Conference (CinC)
Il perturbante eÌ€ lâ€™identitaÌ€ divisa Unâ€™interpretazione di Der Sandmann,"Il saggio di Freud sul perturbante ha offerto molti stimoli agli studi letterari e a quelli sul cinema: e stato commentato e discusso molte volte. Nella maggior parte dei casi, tuttavia, sembra essere stato letto frettolosamente: ci si e soffermati sulla tesi piu evidente, che stabilisce un nesso tra perturbante e angoscia di castrazione, e sono state trascurate le affermazioni relative al problema dellâ€™identita. Eppure, proprio in relazione a Der Sandmann Freud offre riflessioni di straordinaria importanza. Questo articolo si propone anzitutto di restituire al saggio di Freud la sua complessita: vengono messi in luce, ad esempio, i fraintendimenti e le forzature della critica femminista (Sarah Kof- man). E, soprattutto, propone una nuova interpretazione del racconto di Hoffmann, a partire dal concetto di â€˜ identita divisa â€™ . Lâ€™identita si dice in due modi fondamentali, la coincidenza e la non-coincidenza con se stessi. Ogni soggetto sperimenta il conflitto tra questi due modi. Nel racconto di Hoffmann, il prota- gonista (Nathaniel) viene trascinato al di la di se stesso, verso la fatale coincidenza con das Ding . E questa la fonte essenziale della sua angoscia. Der Sandmann e la storia di unâ€™attrazione inesora- bile, rallentata da entita che svolgono una funzione-schermo: nel rapporto con la bambola Olimpia emergono tutti i paradossi che determinano la fragile identita di Nathaniel. Poiche il perturbante appartiene al campo dellâ€™angoscia, non sarebbe stato possibile ignorare il Seminario X di Lacan, cosi come le riflessioni di Heidegger. Questâ€™articolo propone una revisione della concezione di Lacan: lâ€™angoscia piu devastante n on deriva tanto da un eccesso di presenza (cio che Lacan chiama Â«la mancanza della mancanzaÂ») quanto dallo svanire della non- coincidenza. Perturbante e la sensazione di un collasso logico-ontologico, a causa del quale il soggetto viene come incellofanato in se stesso, imprigionato nelle sue aporie.",2015,
Adaptive Elastic Netæ–¹æ³•åœ¨Coxæ¨¡åž‹å˜é‡é€‰æ‹©ä¸­çš„ç ”ç©¶,å°†Adaptive Elastic Netæ–¹æ³•è¿ç”¨äºŽCoxæ¨¡åž‹çš„å˜é‡é€‰æ‹©ä¸­ï¼Œè¯æ˜Žäº†åœ¨ä¸€å®šæ¡ä»¶ä¸‹ï¼ŒCoxæ¨¡åž‹çš„Adaptive Elastic Netä¼°è®¡å…·æœ‰ç»„æ•ˆåº”æ€§è´¨.æ•°å€¼æ¨¡æ‹Ÿå’Œå…·ä½“å®žä¾‹éªŒè¯äº†è¯¥ä¼°è®¡çš„ç»„æ•ˆåº”æ€§è´¨ï¼Œè¡¨æ˜ŽCoxæ¨¡åž‹çš„Adaptive Elastic Netæ–¹æ³•ä¼˜äºŽLassoæ–¹æ³•ã€Adaptive Lassoæ–¹æ³•å’ŒElastic Netæ–¹æ³•.,2017,
"The role of self-efficacy factors, individual characteristics and WIL participation on accounting near-graduate studentsâ€™ employment outcomes","The issue of graduate employment has long been a focus in research, particularly in accounting education. Increasingly, higher education institutions promote this aspect to help them attract and retain high-quality students and maintain their competitive advantage in the market place. Given its importance, the present research analyses the association between the three self-efficacy factors of the general self-efficacy scale (GSES): initiative, effort and persistence on accounting near-graduate employment outcomes. Currently, no studies in accounting education have analysed this association in this context, so this research constitutes a contribution to the literature. Furthermore, there is limited research on the association of overall general self-efficacy (GSE) with accounting student employment outcomes. 
In addition to the three-factor GSES structure, the present study also includes studentsâ€™ individual characteristics (i.e., gender, age, residency, study mode and language), and WIL participation as potential factors impacting near-graduate accounting studentsâ€™ employment outcomes. Furthermore, the study also examines the potential association between the three factors of the GSES with studentsâ€™ participation in WIL programs during their degree course. 
The three-factor self-efficacy construct, based on a trait-like method, was adopted instead of the overall GSES structure, as the former approach enables a deeper analysis of the GSE concept via the employment of separate independent variables. Consequently, the importance of the individual factors and their impact on employment and WIL participation is clearly and distinctively revealed. 
The study sample consisted of 337 near-graduate accounting students from Victoria University and Swinburne University of Technology, both based in Melbourne, Australia. The research employed logistic regression, as well as Lasso and R-glmulti statistical techniques, to examine the main research questions. In addition, Mann-Whitney U tests and Pearson chi-square tests were conducted to examine the association between accounting studentsâ€™ individual characteristics (gender, age, residency, study mode and language) and the three factors of GSES (initiative, effort and persistence). 
The study results indicate that two out of the three GSES factors (specifically, initiative and persistence) showed a significant relationship with the employment outcomes of near-graduate accounting students. The study results also confirmed prior research findings, which found that individual characteristics (i.e., language, study mode, residency and age) were significantly associated with employment outcomes. Furthermore, the results showed no significant association between the three self-efficacy factors and studentsâ€™ WIL participation. 
The results of this study provide some important implications for accounting higher education with regard to improving the employment outcomes of accounting near-graduates. These include: (i) developing closer links with industry to improve student familiarity with workplace requirements; (ii) incorporating WIL programs into the accounting curriculum, such as in a professional degree program; (iii) tailoring parts of the curriculum, where possible, in order to improve student self-efficacy; (iv) promoting WIL and providingwider opportunities to access the program; and (v) examining the need for higher education reform to improve international student access to WIL participation during degree courses.",2018,
New Records of Parasitic Thalassomyces Species (ellobiopsidae) from Oplophorid Shrimps in the South Pacific,"Deux especes de parasites de la famille des Ellobiopsidae, Thalassomyces racemosus (Coutiere) et T. umbellatus (Boschma), ont ete identifiees sur trois especes de crevettes appartenant a la famille des Oplophoridae recoltees dans le Pacifique Sud par le USNS ""Eltanin"" au cours d'une croisiere faisant partie du programme americain de recherches dans l'Antarctique. Les Thalassomyces ont ete observes precedemment sur deux de ces especes de crevettes, Oplophorus novaezeelandiae de Man et Hymenodora glacialis (Buchholz), alors que la troisieme espece, Acanthephyra pelagica, n'a jamais ete signalee comme etant l'hote de ces parasites. Ces specimens de Thalassomyces sont les premiers qui ont fait l'objet d'un rapport mentionnant qu'ils ont ete trouves sur des crevettes de la famille des Oplophoridae dans le Pacifique Sud depuis l'unique parasite non identifie signale par Bate (1888: 766) sur un specimen de Oplophorus gracilirostris A. Milne-Edwards des Iles Fidji mais identifie ensuite comme etant un Thalassomyces umbellatus par Boschma (1959).",1986,Crustaceana
Stochastic Restricted LASSO-Type Estimator in the Linear Regression Model,"Among several variable selection methods, LASSO is the most desirable estimation procedure for handling regularization and variable selection simultaneously in the high-dimensional linear regression models when multicollinearity exists among the predictor variables. Since LASSO is unstable under high multicollinearity, the elastic-net (Enet) estimator has been used to overcome this issue. According to the literature, the estimation of regression parameters can be improved by adding prior information about regression coefficients to the model, which is available in the form of exact or stochastic linear restrictions. In this article, we proposed a stochastic restricted LASSO-type estimator (SRLASSO) by incorporating stochastic linear restrictions. Furthermore, we compared the performance of SRLASSO with LASSO and Enet in root mean square error (RMSE) criterion and mean absolute prediction error (MAPE) criterion based on a Monte Carlo simulation study. Finally, a real-world example was used to demonstrate the performance of SRLASSO.",2020,Journal of Probability and Statistics
A Comparison of Reproductive Strategies among Marine Snakes,"(1) Gravid females representing fourteen species of marine snakes were collected from four localities along the coast of Malaysia in 1975. The average clutch size ranged from 2.9 to 17.8 but most species had between three and seven young. The number of young produced and the size of gravid Lapemis hardwickii differed significantly at two sites in the Straits of Malacca. Eight species showed a significantly positive relationship between the number of oviducal eggs and female weight. The rate of infertility among ten species ranged from 4.5 to 20%. (2) Sex ratios in the collections varied significantly through time and between localities. Enhydrina schistosa and other species collected at Muar showed tightly synchronized annual reproductive cycles. Species at other localities appeared to have more loosely synchronized cycles. (3) A comparison of species in terms of clutch size, female weight and estimated birth weight revealed several distinct reproductive patterns that are considered in the context of r and K-selection. Hydrophisfasciatus is a small species that produced small clutches of medium sized young and it puts out the highest relative effort per embryo of any marine snake, 11%. Lapemis hardwickii and Thalassophina viperina are large snakes which have three or four very large young. Their relative effort per embryo is high, too. Enhydrina schistosa is the largest species studied and has many medium sized offspring. Its relative effort per embryo is the lowest of any marine snakes studied (2%). The remaining species make up a loose group that falls between the group T. viperina and L. hardwickii and E. schistosa in terms of effort per embryo. In general, these species have modest sized clutches and small female weights.",1981,Journal of Animal Ecology
Adaptive Lasso for Poisson log-linear regression model,"Aim To study adaptive Lasso for Poisson log-linear regrersion model.Methods The methods of mathematical analysis and probability theory are used.Results Under some conditions,the adaptive Lasso estimator for Poisson log-linear regression has the oracle properties which are sparsity and asymptotic normality.Conclusion Adaptive Lasso can effectively choose variables for Poisson log-linar regression model and estimate the variable coefficient.",2011,Journal of Northwest University
